Time Remaining,SEWANEE,Away Team Score,Play Team Indicator,Home Team Score,CCM,Game Score,Team Indicator,Play,Period
16:12,,,,,"FOUL  by OETJEN,NOAH",,,"FOUL  by OETJEN,NOAH",2
15:58,"GOOD LAYUP by LEE,MATT(in the paint)",41 (+5),,36,,SEWANEE 41-36 (+5),,"GOOD LAYUP by LEE,MATT(in the paint)",2
15:45,,,,,"MISS JUMPER by SPRAGG,BAILEY",,,"MISS JUMPER by SPRAGG,BAILEY",2
--,"REBOUND DEF by CALDWELL,CAM",,,,,,,"REBOUND DEF by CALDWELL,CAM",2
15:36,"GOOD 3PTR by SMITH,LUKE",44 (+8),,36,,SEWANEE 44-36 (+8),,"GOOD 3PTR by SMITH,LUKE",2
15:25,,,,,TIMEOUT 20SEC by TEAM,,,TIMEOUT 20SEC by TEAM,2
15:25,"SUB IN by KNOX,JOEY",,,,,,,"SUB IN by KNOX,JOEY",2
15:25,"SUB IN by CRUMLY,JONNY",,,,,,,"SUB IN by CRUMLY,JONNY",2
15:25,"SUB OUT by BUESCHER,HUNTER",,,,,,,"SUB OUT by BUESCHER,HUNTER",2
15:25,"SUB OUT by LEE,MATT",,,,,,,"SUB OUT by LEE,MATT",2
15:24,,,,,"MISS 3PTR by MITCHELL,JAMES",,,"MISS 3PTR by MITCHELL,JAMES",2
--,"REBOUND DEF by SMITH,LUKE",,,,,,,"REBOUND DEF by SMITH,LUKE",2
15:02,"GOOD 3PTR by KNOX,JOEY",47 (+11),,36,,SEWANEE 47-36 (+11),,"GOOD 3PTR by KNOX,JOEY",2
--,"ASSIST  by SMITH,LUKE",,,,,,,"ASSIST  by SMITH,LUKE",2
14:38,"FOUL  by CRUMLY,JONNY",,,,,,,"FOUL  by CRUMLY,JONNY",2
14:38,,47 (+10),,37,"GOOD FT by HOLLIS,MITCHELL",CCM 47-37 (+10),,"GOOD FT by HOLLIS,MITCHELL",2
14:38,,47 (+9),,38,"GOOD FT by HOLLIS,MITCHELL",CCM 47-38 (+9),,"GOOD FT by HOLLIS,MITCHELL",2
14:38,,,,,"SUB IN by ROUNDTREE,TAVIAN",,,"SUB IN by ROUNDTREE,TAVIAN",2
14:38,,,,,"SUB OUT by MITCHELL,JAMES",,,"SUB OUT by MITCHELL,JAMES",2
14:17,"MISS 3PTR by SMITH,LUKE",,,,,,,"MISS 3PTR by SMITH,LUKE",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
14:15,"FOUL  by WARLICK,JORDAN",,,,,,,"FOUL  by WARLICK,JORDAN",2
14:07,,47 (+6),,41,"GOOD 3PTR by HOLLIS,MITCHELL",CCM 47-41 (+6),,"GOOD 3PTR by HOLLIS,MITCHELL",2
--,,,,,"ASSIST  by SPRAGG,BAILEY",,,"ASSIST  by SPRAGG,BAILEY",2
13:46,"GOOD 3PTR by KNOX,JOEY",50 (+9),,41,,SEWANEE 50-41 (+9),,"GOOD 3PTR by KNOX,JOEY",2
--,"ASSIST  by SMITH,LUKE",,,,,,,"ASSIST  by SMITH,LUKE",2
13:30,,50 (+7),,43,"GOOD LAYUP by SPRAGG,BAILEY(in the paint)",CCM 50-43 (+7),,"GOOD LAYUP by SPRAGG,BAILEY(in the paint)",2
13:06,,,,,"FOUL  by OETJEN,NOAH",,,"FOUL  by OETJEN,NOAH",2
13:06,"GOOD FT by WARLICK,JORDAN",51 (+8),,43,,SEWANEE 51-43 (+8),,"GOOD FT by WARLICK,JORDAN",2
13:06,"GOOD FT by WARLICK,JORDAN",52 (+9),,43,,SEWANEE 52-43 (+9),,"GOOD FT by WARLICK,JORDAN",2
12:45,,,,,"MISS JUMPER by BRYAN,WILLIAM",,,"MISS JUMPER by BRYAN,WILLIAM",2
--,"REBOUND DEF by WARLICK,JORDAN",,,,,,,"REBOUND DEF by WARLICK,JORDAN",2
12:26,"TURNOVER  by CRUMLY,JONNY",,,,,,,"TURNOVER  by CRUMLY,JONNY",2
12:26,"SUB IN by LEE,MATT",,,,,,,"SUB IN by LEE,MATT",2
12:26,"SUB OUT by CRUMLY,JONNY",,,,,,,"SUB OUT by CRUMLY,JONNY",2
12:26,,,,,"SUB IN by CRUMLY,WILL",,,"SUB IN by CRUMLY,WILL",2
12:26,,,,,"SUB IN by MITCHELL,JAMES",,,"SUB IN by MITCHELL,JAMES",2
12:26,,,,,"SUB IN by PALMER,NICK",,,"SUB IN by PALMER,NICK",2
12:26,,,,,"SUB OUT by BRYAN,WILLIAM",,,"SUB OUT by BRYAN,WILLIAM",2
12:26,,,,,"SUB OUT by SPRAGG,BAILEY",,,"SUB OUT by SPRAGG,BAILEY",2
12:26,,,,,"SUB OUT by HOLLIS,MITCHELL",,,"SUB OUT by HOLLIS,MITCHELL",2
12:18,,,,,"TURNOVER  by CRUMLY,WILL",,,"TURNOVER  by CRUMLY,WILL",2
12:17,"STEAL  by LEE,MATT",,,,,,,"STEAL  by LEE,MATT",2
12:08,,,,,"FOUL  by ROUNDTREE,TAVIAN",,,"FOUL  by ROUNDTREE,TAVIAN",2
11:57,"GOOD LAYUP by CALDWELL,CAM(in the paint)",54 (+11),,43,,SEWANEE 54-43 (+11),,"GOOD LAYUP by CALDWELL,CAM(in the paint)",2
11:42,"FOUL  by CALDWELL,CAM",,,,,,,"FOUL  by CALDWELL,CAM",2
11:42,,,,,TIMEOUT 20SEC by TEAM,,,TIMEOUT 20SEC by TEAM,2
11:42,,54 (+10),,44,"GOOD FT by MITCHELL,JAMES",CCM 54-44 (+10),,"GOOD FT by MITCHELL,JAMES",2
11:42,,54 (+9),,45,"GOOD FT by MITCHELL,JAMES",CCM 54-45 (+9),,"GOOD FT by MITCHELL,JAMES",2
11:42,"SUB IN by BUESCHER,HUNTER",,,,,,,"SUB IN by BUESCHER,HUNTER",2
11:42,"SUB OUT by CALDWELL,CAM",,,,,,,"SUB OUT by CALDWELL,CAM",2
11:26,"GOOD 3PTR by BUESCHER,HUNTER",57 (+12),,45,,SEWANEE 57-45 (+12),,"GOOD 3PTR by BUESCHER,HUNTER",2
--,"ASSIST  by SMITH,LUKE",,,,,,,"ASSIST  by SMITH,LUKE",2
11:03,"FOUL  by LEE,MATT",,,,,,,"FOUL  by LEE,MATT",2
11:03,,57 (+11),,46,"GOOD FT by CRUMLY,WILL",CCM 57-46 (+11),,"GOOD FT by CRUMLY,WILL",2
11:03,,,,,"MISS FT by CRUMLY,WILL",,,"MISS FT by CRUMLY,WILL",2
--,"REBOUND DEF by BUESCHER,HUNTER",,,,,,,"REBOUND DEF by BUESCHER,HUNTER",2
11:03,,,,,"SUB IN by SPRAGG,BAILEY",,,"SUB IN by SPRAGG,BAILEY",2
11:03,,,,,"SUB IN by HOLLIS,MITCHELL",,,"SUB IN by HOLLIS,MITCHELL",2
11:03,,,,,"SUB OUT by ROUNDTREE,TAVIAN",,,"SUB OUT by ROUNDTREE,TAVIAN",2
11:03,,,,,"SUB OUT by OETJEN,NOAH",,,"SUB OUT by OETJEN,NOAH",2
10:37,,,,,"FOUL  by MITCHELL,JAMES",,,"FOUL  by MITCHELL,JAMES",2
10:37,"GOOD FT by LEE,MATT",58 (+12),,46,,SEWANEE 58-46 (+12),,"GOOD FT by LEE,MATT",2
10:37,"MISS FT by LEE,MATT",,,,,,,"MISS FT by LEE,MATT",2
--,"REBOUND OFF by WARLICK,JORDAN",,,,,,,"REBOUND OFF by WARLICK,JORDAN",2
10:37,,,,,"SUB IN by OETJEN,NOAH",,,"SUB IN by OETJEN,NOAH",2
10:37,,,,,"SUB OUT by MITCHELL,JAMES",,,"SUB OUT by MITCHELL,JAMES",2
10:14,"TURNOVER  by SMITH,LUKE",,,,,,,"TURNOVER  by SMITH,LUKE",2
10:12,,,,,"STEAL  by SPRAGG,BAILEY",,,"STEAL  by SPRAGG,BAILEY",2
09:56,,,,,"MISS LAYUP by OETJEN,NOAH",,,"MISS LAYUP by OETJEN,NOAH",2
--,,,,,"REBOUND OFF by CRUMLY,WILL",,,"REBOUND OFF by CRUMLY,WILL",2
09:53,,58 (+10),,48,"GOOD TIPIN by CRUMLY,WILL(in the paint)",CCM 58-48 (+10),,"GOOD TIPIN by CRUMLY,WILL(in the paint)",2
09:42,"GOOD 3PTR by WARLICK,JORDAN",61 (+13),,48,,SEWANEE 61-48 (+13),,"GOOD 3PTR by WARLICK,JORDAN",2
--,"ASSIST  by SMITH,LUKE",,,,,,,"ASSIST  by SMITH,LUKE",2
09:14,,61 (+11),,50,"GOOD LAYUP by SPRAGG,BAILEY(in the paint)",CCM 61-50 (+11),,"GOOD LAYUP by SPRAGG,BAILEY(in the paint)",2
09:14,"FOUL  by KNOX,JOEY",,,,,,,"FOUL  by KNOX,JOEY",2
09:14,,,,,"MISS FT by SPRAGG,BAILEY",,,"MISS FT by SPRAGG,BAILEY",2
--,"REBOUND DEF by WARLICK,JORDAN",,,,,,,"REBOUND DEF by WARLICK,JORDAN",2
08:55,"GOOD 3PTR by SMITH,LUKE",64 (+14),,50,,SEWANEE 64-50 (+14),,"GOOD 3PTR by SMITH,LUKE",2
--,"ASSIST  by LEE,MATT",,,,,,,"ASSIST  by LEE,MATT",2
08:32,,64 (+12),,52,"GOOD DUNK by CRUMLY,WILL(in the paint)",CCM 64-52 (+12),,"GOOD DUNK by CRUMLY,WILL(in the paint)",2
--,,,,,"ASSIST  by SPRAGG,BAILEY",,,"ASSIST  by SPRAGG,BAILEY",2
08:09,,,,,"FOUL  by HOLLIS,MITCHELL",,,"FOUL  by HOLLIS,MITCHELL",2
08:09,"GOOD FT by SMITH,LUKE",65 (+13),,52,,SEWANEE 65-52 (+13),,"GOOD FT by SMITH,LUKE",2
08:09,"GOOD FT by SMITH,LUKE",66 (+14),,52,,SEWANEE 66-52 (+14),,"GOOD FT by SMITH,LUKE",2
08:09,"SUB IN by CALDWELL,CAM",,,,,,,"SUB IN by CALDWELL,CAM",2
08:09,"SUB OUT by SMITH,LUKE",,,,,,,"SUB OUT by SMITH,LUKE",2
08:09,,,,,"SUB IN by ROUNDTREE,TAVIAN",,,"SUB IN by ROUNDTREE,TAVIAN",2
08:09,,,,,"SUB OUT by PALMER,NICK",,,"SUB OUT by PALMER,NICK",2
08:03,,,,,"MISS 3PTR by CRUMLY,WILL",,,"MISS 3PTR by CRUMLY,WILL",2
--,"REBOUND DEF by CALDWELL,CAM",,,,,,,"REBOUND DEF by CALDWELL,CAM",2
07:35,,,,,TIMEOUT 20SEC by TEAM,,,TIMEOUT 20SEC by TEAM,2
07:35,,,,,"SUB IN by BRYAN,WILLIAM",,,"SUB IN by BRYAN,WILLIAM",2
07:35,,,,,"SUB OUT by CRUMLY,WILL",,,"SUB OUT by CRUMLY,WILL",2
07:31,,,,,"FOUL  by BRYAN,WILLIAM",,,"FOUL  by BRYAN,WILLIAM",2
07:31,"MISS FT by LEE,MATT",,,,,,,"MISS FT by LEE,MATT",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
07:31,"GOOD FT by LEE,MATT",67 (+15),,52,,SEWANEE 67-52 (+15),,"GOOD FT by LEE,MATT",2
07:12,,,,,"MISS 3PTR by HOLLIS,MITCHELL",,,"MISS 3PTR by HOLLIS,MITCHELL",2
--,"REBOUND DEF by CALDWELL,CAM",,,,,,,"REBOUND DEF by CALDWELL,CAM",2
06:45,"TURNOVER  by WARLICK,JORDAN",,,,,,,"TURNOVER  by WARLICK,JORDAN",2
06:44,,,,,"STEAL  by OETJEN,NOAH",,,"STEAL  by OETJEN,NOAH",2
06:38,,,,,"SUB IN by MITCHELL,JAMES",,,"SUB IN by MITCHELL,JAMES",2
06:38,,,,,"SUB OUT by ROUNDTREE,TAVIAN",,,"SUB OUT by ROUNDTREE,TAVIAN",2
06:30,,,,,"MISS 3PTR by SPRAGG,BAILEY",,,"MISS 3PTR by SPRAGG,BAILEY",2
--,,,,,"REBOUND OFF by OETJEN,NOAH",,,"REBOUND OFF by OETJEN,NOAH",2
06:25,"FOUL  by BUESCHER,HUNTER",,,,,,,"FOUL  by BUESCHER,HUNTER",2
06:25,,67 (+14),,53,"GOOD FT by OETJEN,NOAH",CCM 67-53 (+14),,"GOOD FT by OETJEN,NOAH",2
06:25,,,,,"MISS FT by OETJEN,NOAH",,,"MISS FT by OETJEN,NOAH",2
--,"REBOUND DEF by LEE,MATT",,,,,,,"REBOUND DEF by LEE,MATT",2
06:25,"SUB IN by SMITH,LUKE",,,,,,,"SUB IN by SMITH,LUKE",2
06:25,"SUB OUT by WARLICK,JORDAN",,,,,,,"SUB OUT by WARLICK,JORDAN",2
06:08,"MISS 3PTR by SMITH,LUKE",,,,,,,"MISS 3PTR by SMITH,LUKE",2
--,,,,,"REBOUND DEF by OETJEN,NOAH",,,"REBOUND DEF by OETJEN,NOAH",2
05:48,,,,,"MISS 3PTR by OETJEN,NOAH",,,"MISS 3PTR by OETJEN,NOAH",2
--,,,,,"REBOUND OFF by BRYAN,WILLIAM",,,"REBOUND OFF by BRYAN,WILLIAM",2
05:42,,67 (+11),,56,"GOOD 3PTR by HOLLIS,MITCHELL",CCM 67-56 (+11),,"GOOD 3PTR by HOLLIS,MITCHELL",2
--,,,,,"ASSIST  by OETJEN,NOAH",,,"ASSIST  by OETJEN,NOAH",2
05:23,"GOOD LAYUP by CALDWELL,CAM(in the paint)",69 (+13),,56,,SEWANEE 69-56 (+13),,"GOOD LAYUP by CALDWELL,CAM(in the paint)",2
--,"ASSIST  by SMITH,LUKE",,,,,,,"ASSIST  by SMITH,LUKE",2
05:17,,,,,"MISS 3PTR by OETJEN,NOAH",,,"MISS 3PTR by OETJEN,NOAH",2
--,"REBOUND DEF by SMITH,LUKE",,,,,,,"REBOUND DEF by SMITH,LUKE",2
04:59,"GOOD LAYUP by SMITH,LUKE(in the paint)",71 (+15),,56,,SEWANEE 71-56 (+15),,"GOOD LAYUP by SMITH,LUKE(in the paint)",2
04:58,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
04:34,,,,,"TURNOVER  by PALMER,NICK",,,"TURNOVER  by PALMER,NICK",2
04:32,"STEAL  by SMITH,LUKE",,,,,,,"STEAL  by SMITH,LUKE",2
04:09,,,,,"FOUL  by PALMER,NICK",,,"FOUL  by PALMER,NICK",2
04:09,"GOOD FT by CALDWELL,CAM",72 (+16),,56,,SEWANEE 72-56 (+16),,"GOOD FT by CALDWELL,CAM",2
04:09,"GOOD FT by CALDWELL,CAM",73 (+17),,56,,SEWANEE 73-56 (+17),,"GOOD FT by CALDWELL,CAM",2
04:09,,,,,"SUB IN by CRUMLY,WILL",,,"SUB IN by CRUMLY,WILL",2
04:09,,,,,"SUB IN by PALMER,NICK",,,"SUB IN by PALMER,NICK",2
04:09,,,,,"SUB OUT by BRYAN,WILLIAM",,,"SUB OUT by BRYAN,WILLIAM",2
04:09,,,,,"SUB OUT by OETJEN,NOAH",,,"SUB OUT by OETJEN,NOAH",2
03:52,,,,,"MISS 3PTR by MITCHELL,JAMES",,,"MISS 3PTR by MITCHELL,JAMES",2
--,,,,,"REBOUND OFF by PALMER,NICK",,,"REBOUND OFF by PALMER,NICK",2
03:42,,,,,"MISS 3PTR by PALMER,NICK",,,"MISS 3PTR by PALMER,NICK",2
--,"REBOUND DEF by SMITH,LUKE",,,,,,,"REBOUND DEF by SMITH,LUKE",2
03:15,"GOOD 3PTR by SMITH,LUKE",76 (+20),,56,,SEWANEE 76-56 (+20),,"GOOD 3PTR by SMITH,LUKE",2
--,"ASSIST  by KNOX,JOEY",,,,,,,"ASSIST  by KNOX,JOEY",2
03:06,"FOUL  by KNOX,JOEY",,,,,,,"FOUL  by KNOX,JOEY",2
03:06,,,,,TIMEOUT 20SEC by TEAM,,,TIMEOUT 20SEC by TEAM,2
03:06,,,,,"MISS FT by SPRAGG,BAILEY",,,"MISS FT by SPRAGG,BAILEY",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
03:06,,76 (+19),,57,"GOOD FT by SPRAGG,BAILEY",CCM 76-57 (+19),,"GOOD FT by SPRAGG,BAILEY",2
03:06,"SUB IN by CRUMLY,JONNY",,,,,,,"SUB IN by CRUMLY,JONNY",2
03:06,"SUB OUT by LEE,MATT",,,,,,,"SUB OUT by LEE,MATT",2
03:06,,,,,"SUB IN by FITZGERALD,JACKSON",,,"SUB IN by FITZGERALD,JACKSON",2
03:06,,,,,"SUB IN by SNODDY,TIM",,,"SUB IN by SNODDY,TIM",2
03:06,,,,,"SUB IN by ROUNDTREE,TAVIAN",,,"SUB IN by ROUNDTREE,TAVIAN",2
03:06,,,,,"SUB IN by PLATT,DAEVON",,,"SUB IN by PLATT,DAEVON",2
03:06,,,,,"SUB IN by GILBERT,RYAN",,,"SUB IN by GILBERT,RYAN",2
03:06,,,,,"SUB OUT by SPRAGG,BAILEY",,,"SUB OUT by SPRAGG,BAILEY",2
03:06,,,,,"SUB OUT by CRUMLY,WILL",,,"SUB OUT by CRUMLY,WILL",2
03:06,,,,,"SUB OUT by MITCHELL,JAMES",,,"SUB OUT by MITCHELL,JAMES",2
03:06,,,,,"SUB OUT by PALMER,NICK",,,"SUB OUT by PALMER,NICK",2
03:06,,,,,"SUB OUT by HOLLIS,MITCHELL",,,"SUB OUT by HOLLIS,MITCHELL",2
02:51,,,,,"FOUL  by FITZGERALD,JACKSON",,,"FOUL  by FITZGERALD,JACKSON",2
02:51,"MISS FT by KNOX,JOEY",,,,,,,"MISS FT by KNOX,JOEY",2
--,,,,,"REBOUND DEF by PLATT,DAEVON",,,"REBOUND DEF by PLATT,DAEVON",2
02:25,,,,,"MISS JUMPER by SNODDY,TIM",,,"MISS JUMPER by SNODDY,TIM",2
--,"REBOUND DEF by KNOX,JOEY",,,,,,,"REBOUND DEF by KNOX,JOEY",2
02:07,"GOOD 3PTR by SMITH,LUKE",79 (+22),,57,,SEWANEE 79-57 (+22),,"GOOD 3PTR by SMITH,LUKE",2
01:54,,,,,"TURNOVER  by FITZGERALD,JACKSON",,,"TURNOVER  by FITZGERALD,JACKSON",2
01:53,"STEAL  by CALDWELL,CAM",,,,,,,"STEAL  by CALDWELL,CAM",2
01:49,"MISS LAYUP by CALDWELL,CAM",,,,,,,"MISS LAYUP by CALDWELL,CAM",2
--,,,,,"REBOUND DEF by PLATT,DAEVON",,,"REBOUND DEF by PLATT,DAEVON",2
01:40,,79 (+19),,60,"GOOD 3PTR by PLATT,DAEVON",CCM 79-60 (+19),,"GOOD 3PTR by PLATT,DAEVON",2
--,,,,,"ASSIST  by GILBERT,RYAN",,,"ASSIST  by GILBERT,RYAN",2
01:38,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
01:38,"SUB IN by HEITZENRATER,ANDREW",,,,,,,"SUB IN by HEITZENRATER,ANDREW",2
01:38,"SUB IN by HOLLOWAY,JACK",,,,,,,"SUB IN by HOLLOWAY,JACK",2
01:38,"SUB IN by MCDONOUGH,SEAN",,,,,,,"SUB IN by MCDONOUGH,SEAN",2
01:38,"SUB IN by PERRY,GRANT",,,,,,,"SUB IN by PERRY,GRANT",2
01:38,"SUB IN by STARR,RYAN",,,,,,,"SUB IN by STARR,RYAN",2
01:38,"SUB OUT by KNOX,JOEY",,,,,,,"SUB OUT by KNOX,JOEY",2
01:38,"SUB OUT by BUESCHER,HUNTER",,,,,,,"SUB OUT by BUESCHER,HUNTER",2
01:38,"SUB OUT by CALDWELL,CAM",,,,,,,"SUB OUT by CALDWELL,CAM",2
01:38,"SUB OUT by CRUMLY,JONNY",,,,,,,"SUB OUT by CRUMLY,JONNY",2
01:38,"SUB OUT by SMITH,LUKE",,,,,,,"SUB OUT by SMITH,LUKE",2
01:27,"GOOD 3PTR by MCDONOUGH,SEAN",82 (+22),,60,,SEWANEE 82-60 (+22),,"GOOD 3PTR by MCDONOUGH,SEAN",2
--,"ASSIST  by HOLLOWAY,JACK",,,,,,,"ASSIST  by HOLLOWAY,JACK",2
01:05,,,,,"MISS JUMPER by PLATT,DAEVON",,,"MISS JUMPER by PLATT,DAEVON",2
01:05,"BLOCK  by HOLLOWAY,JACK",,,,,,,"BLOCK  by HOLLOWAY,JACK",2
--,"REBOUND DEF by STARR,RYAN",,,,,,,"REBOUND DEF by STARR,RYAN",2
00:56,"MISS LAYUP by STARR,RYAN",,,,,,,"MISS LAYUP by STARR,RYAN",2
--,"REBOUND OFF by HOLLOWAY,JACK",,,,,,,"REBOUND OFF by HOLLOWAY,JACK",2
00:54,"GOOD JUMPER by HOLLOWAY,JACK(in the paint)",84 (+24),,60,,SEWANEE 84-60 (+24),,"GOOD JUMPER by HOLLOWAY,JACK(in the paint)",2
00:32,,84 (+22),,62,"GOOD LAYUP by PLATT,DAEVON(in the paint)",CCM 84-62 (+22),,"GOOD LAYUP by PLATT,DAEVON(in the paint)",2
--,,,,,"ASSIST  by FITZGERALD,JACKSON",,,"ASSIST  by FITZGERALD,JACKSON",2
00:32,"FOUL  by HOLLOWAY,JACK",,,,,,,"FOUL  by HOLLOWAY,JACK",2
00:32,,84 (+21),,63,"GOOD FT by PLATT,DAEVON",CCM 84-63 (+21),,"GOOD FT by PLATT,DAEVON",2
00:12,"MISS 3PTR by MCDONOUGH,SEAN",,,,,,,"MISS 3PTR by MCDONOUGH,SEAN",2
--,"REBOUND OFF by HOLLOWAY,JACK",,,,,,,"REBOUND OFF by HOLLOWAY,JACK",2
00:07,"MISS 3PTR by CRUMLY,JONNY",,,,,,,"MISS 3PTR by CRUMLY,JONNY",2
--,,,,,"REBOUND DEF by PLATT,DAEVON",,,"REBOUND DEF by PLATT,DAEVON",2
00:00,,84 (+19),,65,"GOOD JUMPER by FITZGERALD,JACKSON(in the paint)",CCM 84-65 (+19),,"GOOD JUMPER by FITZGERALD,JACKSON(in the paint)",2
