Time Remaining,BSC,Away Team Score,Play Team Indicator,Home Team Score,HC,Game Score,Team Indicator,Play,Period
00:31,,72,,76 (+4),"GOOD FT by BARRETT,JORDAN",HC 72-76 (-4),,"GOOD FT by BARRETT,JORDAN",2
00:31,"SUB IN by SCHAMP,GRIFFIN",,,,,,,"SUB IN by SCHAMP,GRIFFIN",2
00:31,"SUB IN by WELCH,ROSS",,,,,,,"SUB IN by WELCH,ROSS",2
00:31,"SUB OUT by HENRY,COLIN",,,,,,,"SUB OUT by HENRY,COLIN",2
00:31,"SUB OUT by GALFSKY,ANDER",,,,,,,"SUB OUT by GALFSKY,ANDER",2
00:31,,,,,"SUB IN by TAULTON,JORDAN",,,"SUB IN by TAULTON,JORDAN",2
00:31,,,,,"SUB OUT by NIKOLOVSKI,DREW",,,"SUB OUT by NIKOLOVSKI,DREW",2
00:16,"MISS LAYUP by THOMAS,LARRY",,,,,,,"MISS LAYUP by THOMAS,LARRY",2
00:16,,,,,"BLOCK  by PRIMM,COLTON",,,"BLOCK  by PRIMM,COLTON",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
00:14,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
00:08,"TURNOVER  by WELCH,ROSS",,,,,,,"TURNOVER  by WELCH,ROSS",2
00:08,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
00:08,"SUB IN by CRAIN,JOHN",,,,,,,"SUB IN by CRAIN,JOHN",2
00:08,"SUB IN by HENRY,COLIN",,,,,,,"SUB IN by HENRY,COLIN",2
00:08,"SUB IN by GALFSKY,ANDER",,,,,,,"SUB IN by GALFSKY,ANDER",2
00:08,"SUB OUT by SCHAMP,GRIFFIN",,,,,,,"SUB OUT by SCHAMP,GRIFFIN",2
00:08,"SUB OUT by CRAIN,JOHN",,,,,,,"SUB OUT by CRAIN,JOHN",2
00:08,"SUB OUT by WELCH,ROSS",,,,,,,"SUB OUT by WELCH,ROSS",2
00:08,,,,,"SUB IN by NIKOLOVSKI,DREW",,,"SUB IN by NIKOLOVSKI,DREW",2
00:08,,,,,"SUB OUT by TAULTON,JORDAN",,,"SUB OUT by TAULTON,JORDAN",2
00:07,"FOUL  by THOMAS,LARRY",,,,,,,"FOUL  by THOMAS,LARRY",2
00:07,,,,,"MISS FT by NIKOLOVSKI,DREW",,,"MISS FT by NIKOLOVSKI,DREW",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
00:07,,72,,77 (+5),"GOOD FT by NIKOLOVSKI,DREW",HC 72-77 (-5),,"GOOD FT by NIKOLOVSKI,DREW",2
00:07,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
00:07,"SUB IN by HAYES,CONNER",,,,,,,"SUB IN by HAYES,CONNER",2
00:07,"SUB IN by SCHAMP,GRIFFIN",,,,,,,"SUB IN by SCHAMP,GRIFFIN",2
00:07,"SUB IN by WELCH,ROSS",,,,,,,"SUB IN by WELCH,ROSS",2
00:07,"SUB OUT by HENRY,COLIN",,,,,,,"SUB OUT by HENRY,COLIN",2
00:07,"SUB OUT by THOMAS,LARRY",,,,,,,"SUB OUT by THOMAS,LARRY",2
00:07,"SUB OUT by GALFSKY,ANDER",,,,,,,"SUB OUT by GALFSKY,ANDER",2
00:07,,,,,"SUB IN by TAULTON,JORDAN",,,"SUB IN by TAULTON,JORDAN",2
00:07,,,,,"SUB OUT by NIKOLOVSKI,DREW",,,"SUB OUT by NIKOLOVSKI,DREW",2
00:05,"MISS 3PTR by CRAIN,JOHN",,,,,,,"MISS 3PTR by CRAIN,JOHN",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
00:00,"MISS 3PTR by THOMAS,LARRY",,,,,,,"MISS 3PTR by THOMAS,LARRY",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
