Time Remaining,BSCM,Away Team Score,Play Team Indicator,Home Team Score,OUM,Game Score,Team Indicator,Play,Period
16:55,,,,,"MISS LAYUP by DAVIS,ALEX",,,"MISS LAYUP by DAVIS,ALEX",2
--,,,,,"REBOUND OFF by COURSON,TYLER",,,"REBOUND OFF by COURSON,TYLER",2
16:46,,38 (+7),,31,"GOOD LAYUP by DAVIS,ALEX(in the paint)",OUM 38-31 (+7),,"GOOD LAYUP by DAVIS,ALEX(in the paint)",2
--,,,,,"ASSIST  by BATES,ROMELLO",,,"ASSIST  by BATES,ROMELLO",2
16:24,"GOOD LAYUP by SCHAMP,GRIFFIN(in the paint)",40 (+9),,31,,BSCM 40-31 (+9),,"GOOD LAYUP by SCHAMP,GRIFFIN(in the paint)",2
--,"ASSIST  by WELCH,ROSS",,,,,,,"ASSIST  by WELCH,ROSS",2
16:00,,,,,"MISS 3PTR by COURSON,TYLER",,,"MISS 3PTR by COURSON,TYLER",2
--,"REBOUND DEF by THOMAS,LARRY",,,,,,,"REBOUND DEF by THOMAS,LARRY",2
15:54,"MISS JUMPER by FREEMAN,SCHYLAR",,,,,,,"MISS JUMPER by FREEMAN,SCHYLAR",2
--,,,,,"REBOUND DEF by KINNEY,JORDAN",,,"REBOUND DEF by KINNEY,JORDAN",2
15:47,"FOUL  by FREEMAN,SCHYLAR",,,,,,,"FOUL  by FREEMAN,SCHYLAR",2
15:47,,40 (+8),,32,"GOOD FT by DAVIS,ALEX",OUM 40-32 (+8),,"GOOD FT by DAVIS,ALEX",2
15:47,,40 (+7),,33,"GOOD FT by DAVIS,ALEX",OUM 40-33 (+7),,"GOOD FT by DAVIS,ALEX",2
15:47,"SUB IN by CRAIN,JOHN",,,,,,,"SUB IN by CRAIN,JOHN",2
15:47,"SUB IN by GALFSKY,ANDER",,,,,,,"SUB IN by GALFSKY,ANDER",2
15:47,"SUB OUT by FREEMAN,SCHYLAR",,,,,,,"SUB OUT by FREEMAN,SCHYLAR",2
15:47,"SUB OUT by HOLLAND,JASON",,,,,,,"SUB OUT by HOLLAND,JASON",2
15:47,,,,,"SUB IN by SMITH,CONNOR",,,"SUB IN by SMITH,CONNOR",2
15:47,,,,,"SUB OUT by BATES,ROMELLO",,,"SUB OUT by BATES,ROMELLO",2
15:26,,,,,"FOUL  by SMITH,CONNOR",,,"FOUL  by SMITH,CONNOR",2
15:26,"GOOD FT by THOMAS,LARRY",41 (+8),,33,,BSCM 41-33 (+8),,"GOOD FT by THOMAS,LARRY",2
15:26,"GOOD FT by THOMAS,LARRY",42 (+9),,33,,BSCM 42-33 (+9),,"GOOD FT by THOMAS,LARRY",2
15:26,"GOOD FT by THOMAS,LARRY",43 (+10),,33,,BSCM 43-33 (+10),,"GOOD FT by THOMAS,LARRY",2
15:22,"FOUL  by THOMAS,LARRY",,,,,,,"FOUL  by THOMAS,LARRY",2
15:05,,,,,"MISS JUMPER by KINNEY,JORDAN",,,"MISS JUMPER by KINNEY,JORDAN",2
--,"REBOUND DEF by GALFSKY,ANDER",,,,,,,"REBOUND DEF by GALFSKY,ANDER",2
14:56,"MISS 3PTR by THOMAS,LARRY",,,,,,,"MISS 3PTR by THOMAS,LARRY",2
--,"REBOUND OFF by CRAIN,JOHN",,,,,,,"REBOUND OFF by CRAIN,JOHN",2
14:51,"GOOD 3PTR by WELCH,ROSS",46 (+13),,33,,BSCM 46-33 (+13),,"GOOD 3PTR by WELCH,ROSS",2
--,"ASSIST  by CRAIN,JOHN",,,,,,,"ASSIST  by CRAIN,JOHN",2
14:37,,46 (+11),,35,"GOOD LAYUP by DAVIS,ALEX(in the paint)",OUM 46-35 (+11),,"GOOD LAYUP by DAVIS,ALEX(in the paint)",2
14:22,"MISS 3PTR by WELCH,ROSS",,,,,,,"MISS 3PTR by WELCH,ROSS",2
--,,,,,"REBOUND DEF by KINNEY,JORDAN",,,"REBOUND DEF by KINNEY,JORDAN",2
14:03,"FOUL  by CRAIN,JOHN",,,,,,,"FOUL  by CRAIN,JOHN",2
14:03,"SUB IN by HOLLAND,JASON",,,,,,,"SUB IN by HOLLAND,JASON",2
14:03,"SUB OUT by THOMAS,LARRY",,,,,,,"SUB OUT by THOMAS,LARRY",2
14:03,,,,,"SUB IN by PERRY,WILL",,,"SUB IN by PERRY,WILL",2
14:03,,,,,"SUB OUT by KINNEY,JORDAN",,,"SUB OUT by KINNEY,JORDAN",2
13:56,,,,,"MISS JUMPER by PERRY,WILL",,,"MISS JUMPER by PERRY,WILL",2
--,"REBOUND DEF by SCHAMP,GRIFFIN",,,,,,,"REBOUND DEF by SCHAMP,GRIFFIN",2
13:36,"MISS 3PTR by HOLLAND,JASON",,,,,,,"MISS 3PTR by HOLLAND,JASON",2
--,"REBOUND OFF by GALFSKY,ANDER",,,,,,,"REBOUND OFF by GALFSKY,ANDER",2
13:32,"MISS TIPIN by GALFSKY,ANDER",,,,,,,"MISS TIPIN by GALFSKY,ANDER",2
--,"REBOUND OFF by GALFSKY,ANDER",,,,,,,"REBOUND OFF by GALFSKY,ANDER",2
13:30,,,,,"FOUL  by SMITH,CONNOR",,,"FOUL  by SMITH,CONNOR",2
13:30,"MISS FT by GALFSKY,ANDER",,,,,,,"MISS FT by GALFSKY,ANDER",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
13:30,"MISS FT by GALFSKY,ANDER",,,,,,,"MISS FT by GALFSKY,ANDER",2
--,,,,,"REBOUND DEF by COURSON,TYLER",,,"REBOUND DEF by COURSON,TYLER",2
13:18,"FOUL  by CRAIN,JOHN",,,,,,,"FOUL  by CRAIN,JOHN",2
13:18,"SUB IN by THOMAS,LARRY",,,,,,,"SUB IN by THOMAS,LARRY",2
13:18,"SUB OUT by CRAIN,JOHN",,,,,,,"SUB OUT by CRAIN,JOHN",2
13:06,,46 (+9),,37,"GOOD JUMPER by COURSON,TYLER",OUM 46-37 (+9),,"GOOD JUMPER by COURSON,TYLER",2
12:47,"GOOD 3PTR by WELCH,ROSS",49 (+12),,37,,BSCM 49-37 (+12),,"GOOD 3PTR by WELCH,ROSS",2
--,"ASSIST  by GALFSKY,ANDER",,,,,,,"ASSIST  by GALFSKY,ANDER",2
12:40,,,,,"MISS LAYUP by DAVIS,ALEX",,,"MISS LAYUP by DAVIS,ALEX",2
--,"REBOUND DEF by THOMAS,LARRY",,,,,,,"REBOUND DEF by THOMAS,LARRY",2
12:16,"MISS LAYUP by SCHAMP,GRIFFIN",,,,,,,"MISS LAYUP by SCHAMP,GRIFFIN",2
12:16,,,,,"BLOCK  by ROHLFS,VICTOR",,,"BLOCK  by ROHLFS,VICTOR",2
--,"REBOUND OFF by GALFSKY,ANDER",,,,,,,"REBOUND OFF by GALFSKY,ANDER",2
12:11,"MISS 3PTR by THOMAS,LARRY",,,,,,,"MISS 3PTR by THOMAS,LARRY",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
12:09,"SUB IN by FREEMAN,SCHYLAR",,,,,,,"SUB IN by FREEMAN,SCHYLAR",2
12:09,"SUB OUT by SCHAMP,GRIFFIN",,,,,,,"SUB OUT by SCHAMP,GRIFFIN",2
12:09,,,,,"SUB IN by BATES,ROMELLO",,,"SUB IN by BATES,ROMELLO",2
12:09,,,,,"SUB OUT by SMITH,CONNOR",,,"SUB OUT by SMITH,CONNOR",2
12:02,,49 (+10),,39,"GOOD LAYUP by PERRY,WILL(fastbreak)(in the paint)",OUM 49-39 (+10),,"GOOD LAYUP by PERRY,WILL(fastbreak)(in the paint)",2
--,,,,,"ASSIST  by ROHLFS,VICTOR",,,"ASSIST  by ROHLFS,VICTOR",2
12:02,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
11:39,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
11:26,"MISS JUMPER by FREEMAN,SCHYLAR",,,,,,,"MISS JUMPER by FREEMAN,SCHYLAR",2
--,"REBOUND OFF by GALFSKY,ANDER",,,,,,,"REBOUND OFF by GALFSKY,ANDER",2
10:59,"MISS LAYUP by THOMAS,LARRY",,,,,,,"MISS LAYUP by THOMAS,LARRY",2
--,"REBOUND OFF by FREEMAN,SCHYLAR",,,,,,,"REBOUND OFF by FREEMAN,SCHYLAR",2
10:54,"MISS TIPIN by FREEMAN,SCHYLAR",,,,,,,"MISS TIPIN by FREEMAN,SCHYLAR",2
10:54,,,,,"BLOCK  by DAVIS,ALEX",,,"BLOCK  by DAVIS,ALEX",2
--,"REBOUND OFF by WELCH,ROSS",,,,,,,"REBOUND OFF by WELCH,ROSS",2
10:49,"GOOD 3PTR by HOLLAND,JASON",52 (+13),,39,,BSCM 52-39 (+13),,"GOOD 3PTR by HOLLAND,JASON",2
--,"ASSIST  by WELCH,ROSS",,,,,,,"ASSIST  by WELCH,ROSS",2
10:49,,,,,"SUB IN by SMITH,CONNOR",,,"SUB IN by SMITH,CONNOR",2
10:49,,,,,"SUB OUT by DAVIS,ALEX",,,"SUB OUT by DAVIS,ALEX",2
10:30,,52 (+11),,41,"GOOD JUMPER by COURSON,TYLER(in the paint)",OUM 52-41 (+11),,"GOOD JUMPER by COURSON,TYLER(in the paint)",2
10:22,"MISS 3PTR by THOMAS,LARRY",,,,,,,"MISS 3PTR by THOMAS,LARRY",2
--,"REBOUND OFF by WELCH,ROSS",,,,,,,"REBOUND OFF by WELCH,ROSS",2
10:18,,,,,"FOUL  by COURSON,TYLER",,,"FOUL  by COURSON,TYLER",2
10:18,"SUB IN by SCHAMP,GRIFFIN",,,,,,,"SUB IN by SCHAMP,GRIFFIN",2
10:18,"SUB OUT by GALFSKY,ANDER",,,,,,,"SUB OUT by GALFSKY,ANDER",2
09:56,"TURNOVER  by SCHAMP,GRIFFIN",,,,,,,"TURNOVER  by SCHAMP,GRIFFIN",2
09:44,,,,,"MISS 3PTR by COURSON,TYLER",,,"MISS 3PTR by COURSON,TYLER",2
--,,,,,"REBOUND OFF by PERRY,WILL",,,"REBOUND OFF by PERRY,WILL",2
09:40,,52 (+9),,43,"GOOD LAYUP by PERRY,WILL(in the paint)",OUM 52-43 (+9),,"GOOD LAYUP by PERRY,WILL(in the paint)",2
09:30,,,,,"FOUL  by SMITH,CONNOR",,,"FOUL  by SMITH,CONNOR",2
09:30,"GOOD FT by FREEMAN,SCHYLAR",53 (+10),,43,,BSCM 53-43 (+10),,"GOOD FT by FREEMAN,SCHYLAR",2
09:30,"GOOD FT by FREEMAN,SCHYLAR",54 (+11),,43,,BSCM 54-43 (+11),,"GOOD FT by FREEMAN,SCHYLAR",2
09:30,"SUB IN by LEWIS,EVAN",,,,,,,"SUB IN by LEWIS,EVAN",2
09:30,"SUB OUT by FREEMAN,SCHYLAR",,,,,,,"SUB OUT by FREEMAN,SCHYLAR",2
09:30,,,,,"SUB IN by KINNEY,JORDAN",,,"SUB IN by KINNEY,JORDAN",2
09:30,,,,,"SUB IN by DAVIS,ALEX",,,"SUB IN by DAVIS,ALEX",2
09:30,,,,,"SUB OUT by COURSON,TYLER",,,"SUB OUT by COURSON,TYLER",2
09:30,,,,,"SUB OUT by BATES,ROMELLO",,,"SUB OUT by BATES,ROMELLO",2
09:05,,54 (+9),,45,"GOOD JUMPER by KINNEY,JORDAN",OUM 54-45 (+9),,"GOOD JUMPER by KINNEY,JORDAN",2
08:38,"GOOD JUMPER by WELCH,ROSS",56 (+11),,45,,BSCM 56-45 (+11),,"GOOD JUMPER by WELCH,ROSS",2
08:28,,,,,"MISS JUMPER by PERRY,WILL",,,"MISS JUMPER by PERRY,WILL",2
--,,,,,"REBOUND OFF by PERRY,WILL",,,"REBOUND OFF by PERRY,WILL",2
08:26,,,,,"MISS JUMPER by PERRY,WILL",,,"MISS JUMPER by PERRY,WILL",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
08:21,,56 (+9),,47,"GOOD DUNK by KINNEY,JORDAN(in the paint)",OUM 56-47 (+9),,"GOOD DUNK by KINNEY,JORDAN(in the paint)",2
08:12,,,,,"FOUL  by KINNEY,JORDAN",,,"FOUL  by KINNEY,JORDAN",2
08:12,"MISS FT by WELCH,ROSS",,,,,,,"MISS FT by WELCH,ROSS",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
08:12,"MISS FT by WELCH,ROSS",,,,,,,"MISS FT by WELCH,ROSS",2
--,,,,,"REBOUND DEF by COURSON,TYLER",,,"REBOUND DEF by COURSON,TYLER",2
08:12,,,,,"SUB IN by COURSON,TYLER",,,"SUB IN by COURSON,TYLER",2
08:12,,,,,"SUB OUT by PERRY,WILL",,,"SUB OUT by PERRY,WILL",2
07:53,,56 (+7),,49,"GOOD JUMPER by KINNEY,JORDAN(in the paint)",OUM 56-49 (+7),,"GOOD JUMPER by KINNEY,JORDAN(in the paint)",2
07:32,,,,,"FOUL  by COURSON,TYLER",,,"FOUL  by COURSON,TYLER",2
07:09,"GOOD 3PTR by WELCH,ROSS",59 (+10),,49,,BSCM 59-49 (+10),,"GOOD 3PTR by WELCH,ROSS",2
--,"ASSIST  by SCHAMP,GRIFFIN",,,,,,,"ASSIST  by SCHAMP,GRIFFIN",2
06:57,"FOUL  by WELCH,ROSS",,,,,,,"FOUL  by WELCH,ROSS",2
06:57,,,,,"SUB IN by BATES,ROMELLO",,,"SUB IN by BATES,ROMELLO",2
06:57,,,,,"SUB OUT by COURSON,TYLER",,,"SUB OUT by COURSON,TYLER",2
06:52,,,,,"FOUL  by KINNEY,JORDAN",,,"FOUL  by KINNEY,JORDAN",2
06:52,,,,,"TURNOVER  by KINNEY,JORDAN",,,"TURNOVER  by KINNEY,JORDAN",2
06:52,,,,,"SUB IN by PERRY,WILL",,,"SUB IN by PERRY,WILL",2
06:52,,,,,"SUB OUT by KINNEY,JORDAN",,,"SUB OUT by KINNEY,JORDAN",2
06:29,"GOOD 3PTR by WELCH,ROSS",62 (+13),,49,,BSCM 62-49 (+13),,"GOOD 3PTR by WELCH,ROSS",2
--,"ASSIST  by THOMAS,LARRY",,,,,,,"ASSIST  by THOMAS,LARRY",2
06:15,,62 (+10),,52,"GOOD 3PTR by DAVIS,ALEX",OUM 62-52 (+10),,"GOOD 3PTR by DAVIS,ALEX",2
--,,,,,"ASSIST  by PERRY,WILL",,,"ASSIST  by PERRY,WILL",2
06:10,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
05:52,,,,,"FOUL  by DAVIS,ALEX",,,"FOUL  by DAVIS,ALEX",2
05:52,"GOOD FT by SCHAMP,GRIFFIN",63 (+11),,52,,BSCM 63-52 (+11),,"GOOD FT by SCHAMP,GRIFFIN",2
05:52,"GOOD FT by SCHAMP,GRIFFIN",64 (+12),,52,,BSCM 64-52 (+12),,"GOOD FT by SCHAMP,GRIFFIN",2
05:52,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
05:52,"SUB IN by FREEMAN,SCHYLAR",,,,,,,"SUB IN by FREEMAN,SCHYLAR",2
05:52,"SUB IN by CRAIN,JOHN",,,,,,,"SUB IN by CRAIN,JOHN",2
05:52,"SUB OUT by SCHAMP,GRIFFIN",,,,,,,"SUB OUT by SCHAMP,GRIFFIN",2
05:52,"SUB OUT by WELCH,ROSS",,,,,,,"SUB OUT by WELCH,ROSS",2
05:24,,64 (+10),,54,"GOOD LAYUP by BATES,ROMELLO(in the paint)",OUM 64-54 (+10),,"GOOD LAYUP by BATES,ROMELLO(in the paint)",2
05:19,,,,,"SUB IN by COURSON,TYLER",,,"SUB IN by COURSON,TYLER",2
05:19,,,,,"SUB OUT by ROHLFS,VICTOR",,,"SUB OUT by ROHLFS,VICTOR",2
05:03,"GOOD 3PTR by CRAIN,JOHN",67 (+13),,54,,BSCM 67-54 (+13),,"GOOD 3PTR by CRAIN,JOHN",2
--,"ASSIST  by HOLLAND,JASON",,,,,,,"ASSIST  by HOLLAND,JASON",2
04:50,,67 (+11),,56,"GOOD LAYUP by DAVIS,ALEX(in the paint)",OUM 67-56 (+11),,"GOOD LAYUP by DAVIS,ALEX(in the paint)",2
04:23,"MISS 3PTR by HOLLAND,JASON",,,,,,,"MISS 3PTR by HOLLAND,JASON",2
--,,,,,"REBOUND DEF by KINNEY,JORDAN",,,"REBOUND DEF by KINNEY,JORDAN",2
04:16,"FOUL  by LEWIS,EVAN",,,,,,,"FOUL  by LEWIS,EVAN",2
04:16,,,,,"SUB IN by KINNEY,JORDAN",,,"SUB IN by KINNEY,JORDAN",2
04:16,,,,,"SUB OUT by PERRY,WILL",,,"SUB OUT by PERRY,WILL",2
04:08,,67 (+9),,58,"GOOD JUMPER by DAVIS,ALEX(in the paint)",OUM 67-58 (+9),,"GOOD JUMPER by DAVIS,ALEX(in the paint)",2
03:31,"GOOD LAYUP by LEWIS,EVAN(in the paint)",69 (+11),,58,,BSCM 69-58 (+11),,"GOOD LAYUP by LEWIS,EVAN(in the paint)",2
03:15,,69 (+9),,60,"GOOD LAYUP by SMITH,CONNOR(in the paint)",OUM 69-60 (+9),,"GOOD LAYUP by SMITH,CONNOR(in the paint)",2
02:57,"GOOD LAYUP by FREEMAN,SCHYLAR(in the paint)",71 (+11),,60,,BSCM 71-60 (+11),,"GOOD LAYUP by FREEMAN,SCHYLAR(in the paint)",2
02:49,"FOUL  by LEWIS,EVAN",,,,,,,"FOUL  by LEWIS,EVAN",2
02:49,,,,,"MISS FT by DAVIS,ALEX",,,"MISS FT by DAVIS,ALEX",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
02:49,,71 (+10),,61,"GOOD FT by DAVIS,ALEX",OUM 71-61 (+10),,"GOOD FT by DAVIS,ALEX",2
02:49,"SUB IN by SCHAMP,GRIFFIN",,,,,,,"SUB IN by SCHAMP,GRIFFIN",2
02:49,"SUB IN by WELCH,ROSS",,,,,,,"SUB IN by WELCH,ROSS",2
02:49,"SUB OUT by CRAIN,JOHN",,,,,,,"SUB OUT by CRAIN,JOHN",2
02:49,"SUB OUT by LEWIS,EVAN",,,,,,,"SUB OUT by LEWIS,EVAN",2
02:49,,,,,"SUB IN by ROHLFS,VICTOR",,,"SUB IN by ROHLFS,VICTOR",2
02:49,,,,,"SUB OUT by KINNEY,JORDAN",,,"SUB OUT by KINNEY,JORDAN",2
02:37,,,,,"FOUL  by SMITH,CONNOR",,,"FOUL  by SMITH,CONNOR",2
02:37,"GOOD FT by HOLLAND,JASON",72 (+11),,61,,BSCM 72-61 (+11),,"GOOD FT by HOLLAND,JASON",2
02:37,"GOOD FT by HOLLAND,JASON",73 (+12),,61,,BSCM 73-61 (+12),,"GOOD FT by HOLLAND,JASON",2
02:37,"SUB IN by LEWIS,EVAN",,,,,,,"SUB IN by LEWIS,EVAN",2
02:37,"SUB OUT by FREEMAN,SCHYLAR",,,,,,,"SUB OUT by FREEMAN,SCHYLAR",2
02:29,,,,,"MISS LAYUP by BATES,ROMELLO",,,"MISS LAYUP by BATES,ROMELLO",2
--,"REBOUND DEF by SCHAMP,GRIFFIN",,,,,,,"REBOUND DEF by SCHAMP,GRIFFIN",2
02:07,,,,,"FOUL  by SMITH,CONNOR",,,"FOUL  by SMITH,CONNOR",2
02:07,"GOOD FT by SCHAMP,GRIFFIN",74 (+13),,61,,BSCM 74-61 (+13),,"GOOD FT by SCHAMP,GRIFFIN",2
02:07,"MISS FT by SCHAMP,GRIFFIN",,,,,,,"MISS FT by SCHAMP,GRIFFIN",2
--,,,,,"REBOUND DEF by COURSON,TYLER",,,"REBOUND DEF by COURSON,TYLER",2
02:07,,,,,"SUB IN by ANDINO,GEORGE",,,"SUB IN by ANDINO,GEORGE",2
02:07,,,,,"SUB OUT by SMITH,CONNOR",,,"SUB OUT by SMITH,CONNOR",2
01:58,"FOUL  by THOMAS,LARRY",,,,,,,"FOUL  by THOMAS,LARRY",2
01:58,,74 (+12),,62,"GOOD FT by COURSON,TYLER",OUM 74-62 (+12),,"GOOD FT by COURSON,TYLER",2
01:58,,,,,"MISS FT by COURSON,TYLER",,,"MISS FT by COURSON,TYLER",2
--,"REBOUND DEF by SCHAMP,GRIFFIN",,,,,,,"REBOUND DEF by SCHAMP,GRIFFIN",2
01:44,,,,,"FOUL  by ANDINO,GEORGE",,,"FOUL  by ANDINO,GEORGE",2
01:44,"MISS FT by HOLLAND,JASON",,,,,,,"MISS FT by HOLLAND,JASON",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
01:44,"GOOD FT by HOLLAND,JASON",75 (+13),,62,,BSCM 75-62 (+13),,"GOOD FT by HOLLAND,JASON",2
01:44,"SUB IN by HENRY,COLIN",,,,,,,"SUB IN by HENRY,COLIN",2
01:44,"SUB OUT by THOMAS,LARRY",,,,,,,"SUB OUT by THOMAS,LARRY",2
01:39,"FOUL  by HOLLAND,JASON",,,,,,,"FOUL  by HOLLAND,JASON",2
01:39,,,,,"MISS FT by DAVIS,ALEX",,,"MISS FT by DAVIS,ALEX",2
--,"REBOUND DEF by HENRY,COLIN",,,,,,,"REBOUND DEF by HENRY,COLIN",2
01:39,"SUB IN by THOMAS,LARRY",,,,,,,"SUB IN by THOMAS,LARRY",2
01:39,"SUB OUT by LEWIS,EVAN",,,,,,,"SUB OUT by LEWIS,EVAN",2
01:24,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
01:15,"TURNOVER  by THOMAS,LARRY",,,,,,,"TURNOVER  by THOMAS,LARRY",2
01:10,,75 (+10),,65,"GOOD 3PTR by ROHLFS,VICTOR",OUM 75-65 (+10),,"GOOD 3PTR by ROHLFS,VICTOR",2
--,,,,,"ASSIST  by COURSON,TYLER",,,"ASSIST  by COURSON,TYLER",2
01:07,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
01:07,"SUB IN by LEWIS,EVAN",,,,,,,"SUB IN by LEWIS,EVAN",2
01:07,"SUB OUT by HENRY,COLIN",,,,,,,"SUB OUT by HENRY,COLIN",2
01:07,,,,,"SUB IN by PERRY,WILL",,,"SUB IN by PERRY,WILL",2
01:07,,,,,"SUB IN by ROSARIO,AARON DEL",,,"SUB IN by ROSARIO,AARON DEL",2
01:07,,,,,"SUB OUT by COURSON,TYLER",,,"SUB OUT by COURSON,TYLER",2
01:07,,,,,"SUB OUT by ROHLFS,VICTOR",,,"SUB OUT by ROHLFS,VICTOR",2
01:03,,,,,"FOUL  by BATES,ROMELLO",,,"FOUL  by BATES,ROMELLO",2
01:03,"GOOD FT by WELCH,ROSS",76 (+11),,65,,BSCM 76-65 (+11),,"GOOD FT by WELCH,ROSS",2
01:03,"MISS FT by WELCH,ROSS",,,,,,,"MISS FT by WELCH,ROSS",2
--,,,,,"REBOUND DEF by DAVIS,ALEX",,,"REBOUND DEF by DAVIS,ALEX",2
01:03,,,,,"SUB IN by COURSON,TYLER",,,"SUB IN by COURSON,TYLER",2
01:03,,,,,"SUB IN by ROHLFS,VICTOR",,,"SUB IN by ROHLFS,VICTOR",2
01:03,,,,,"SUB OUT by PERRY,WILL",,,"SUB OUT by PERRY,WILL",2
01:03,,,,,"SUB OUT by ROSARIO,AARON DEL",,,"SUB OUT by ROSARIO,AARON DEL",2
00:49,,,,,"TURNOVER  by COURSON,TYLER",,,"TURNOVER  by COURSON,TYLER",2
00:49,"STEAL  by WELCH,ROSS",,,,,,,"STEAL  by WELCH,ROSS",2
00:48,,,,,"FOUL  by ANDINO,GEORGE",,,"FOUL  by ANDINO,GEORGE",2
00:48,"GOOD FT by WELCH,ROSS",77 (+12),,65,,BSCM 77-65 (+12),,"GOOD FT by WELCH,ROSS",2
00:48,"MISS FT by WELCH,ROSS",,,,,,,"MISS FT by WELCH,ROSS",2
--,,,,,"REBOUND DEF by COURSON,TYLER",,,"REBOUND DEF by COURSON,TYLER",2
00:40,,,,,"MISS 3PTR by ROHLFS,VICTOR",,,"MISS 3PTR by ROHLFS,VICTOR",2
--,"REBOUND DEF by LEWIS,EVAN",,,,,,,"REBOUND DEF by LEWIS,EVAN",2
00:31,,,,,"FOUL  by COURSON,TYLER",,,"FOUL  by COURSON,TYLER",2
00:31,"MISS FT by THOMAS,LARRY",,,,,,,"MISS FT by THOMAS,LARRY",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
00:31,"GOOD FT by THOMAS,LARRY",78 (+13),,65,,BSCM 78-65 (+13),,"GOOD FT by THOMAS,LARRY",2
00:31,,,,,"SUB IN by ROSARIO,AARON DEL",,,"SUB IN by ROSARIO,AARON DEL",2
00:31,,,,,"SUB OUT by COURSON,TYLER",,,"SUB OUT by COURSON,TYLER",2
00:23,,,,,"MISS JUMPER by DAVIS,ALEX",,,"MISS JUMPER by DAVIS,ALEX",2
--,"REBOUND DEF by SCHAMP,GRIFFIN",,,,,,,"REBOUND DEF by SCHAMP,GRIFFIN",2
