Time Remaining,BSC,Away Team Score,Play Team Indicator,Home Team Score,HCM,Game Score,Team Indicator,Play,Period
00:07,,,,,"MISS LAYUP by HILL,AUSTIN",,,"MISS LAYUP by HILL,AUSTIN",2
--,"REBOUND DEF by FREEMAN,SCHYLAR",,,,,,,"REBOUND DEF by FREEMAN,SCHYLAR",2
00:01,,,,,"SUB IN by DUDLEY,BYRON",,,"SUB IN by DUDLEY,BYRON",2
00:01,,,,,"SUB OUT by VARNEY,JASON",,,"SUB OUT by VARNEY,JASON",2
00:00,"TURNOVER  by SCHAMP,GRIFFIN",,,,,,,"TURNOVER  by SCHAMP,GRIFFIN",2
00:00,,,,,"STEAL  by ELMORE,TC",,,"STEAL  by ELMORE,TC",2
00:00,,,,,"MISS 3PTR by ELMORE,TC",,,"MISS 3PTR by ELMORE,TC",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
05:00,"SUB IN by GALFSKY,ANDER",,,,,,,"SUB IN by GALFSKY,ANDER",3
05:00,"SUB OUT by SCHAMP,GRIFFIN",,,,,,,"SUB OUT by SCHAMP,GRIFFIN",3
05:00,,,,,"SUB IN by WASHINGTON,DANTAVIUS",,,"SUB IN by WASHINGTON,DANTAVIUS",3
05:00,,,,,"SUB OUT by ASHLEY,ANDRE",,,"SUB OUT by ASHLEY,ANDRE",3
04:38,"TURNOVER  by GALFSKY,ANDER",,,,,,,"TURNOVER  by GALFSKY,ANDER",3
04:30,,,,,"MISS JUMPER by HILL,AUSTIN",,,"MISS JUMPER by HILL,AUSTIN",3
--,"REBOUND DEF by THOMAS,LARRY",,,,,,,"REBOUND DEF by THOMAS,LARRY",3
04:15,"MISS 3PTR by THOMAS,LARRY",,,,,,,"MISS 3PTR by THOMAS,LARRY",3
--,,,,,"REBOUND DEF by DAVIS,JEROME",,,"REBOUND DEF by DAVIS,JEROME",3
04:09,"FOUL  by GALFSKY,ANDER",,,,,,,"FOUL  by GALFSKY,ANDER",3
04:09,,,,,"MISS FT by DAVIS,JEROME",,,"MISS FT by DAVIS,JEROME",3
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,3
04:09,,76,,77 (+1),"GOOD FT by DAVIS,JEROME",HCM 76-77 (-1),,"GOOD FT by DAVIS,JEROME",3
04:09,"SUB IN by SCHAMP,GRIFFIN",,,,,,,"SUB IN by SCHAMP,GRIFFIN",3
04:09,"SUB IN by CRAIN,JOHN",,,,,,,"SUB IN by CRAIN,JOHN",3
04:09,"SUB OUT by GALFSKY,ANDER",,,,,,,"SUB OUT by GALFSKY,ANDER",3
04:09,"SUB OUT by WELCH,ROSS",,,,,,,"SUB OUT by WELCH,ROSS",3
03:48,"GOOD LAYUP by SCHAMP,GRIFFIN(in the paint)",78 (+1),,77,,BSC 78-77 (+1),,"GOOD LAYUP by SCHAMP,GRIFFIN(in the paint)",3
--,"ASSIST  by WELCH,ROSS",,,,,,,"ASSIST  by WELCH,ROSS",3
03:38,,78,,79 (+1),"GOOD LAYUP by HILL,AUSTIN(in the paint)",HCM 78-79 (-1),,"GOOD LAYUP by HILL,AUSTIN(in the paint)",3
03:24,"MISS 3PTR by WELCH,ROSS",,,,,,,"MISS 3PTR by WELCH,ROSS",3
--,,,,,"REBOUND DEF by HILL,AUSTIN",,,"REBOUND DEF by HILL,AUSTIN",3
02:56,,78,,81 (+3),"GOOD DUNK by MOORER,TERRY(in the paint)",HCM 78-81 (-3),,"GOOD DUNK by MOORER,TERRY(in the paint)",3
--,,,,,"ASSIST  by HILL,AUSTIN",,,"ASSIST  by HILL,AUSTIN",3
02:34,"GOOD LAYUP by WELCH,ROSS(in the paint)",80,,81 (+1),,BSC 80-81 (-1),,"GOOD LAYUP by WELCH,ROSS(in the paint)",3
02:16,,,,,"TURNOVER  by DAVIS,JEROME",,,"TURNOVER  by DAVIS,JEROME",3
02:16,"SUB IN by GALFSKY,ANDER",,,,,,,"SUB IN by GALFSKY,ANDER",3
02:16,"SUB IN by WELCH,ROSS",,,,,,,"SUB IN by WELCH,ROSS",3
02:16,"SUB OUT by FREEMAN,SCHYLAR",,,,,,,"SUB OUT by FREEMAN,SCHYLAR",3
02:16,"SUB OUT by CRAIN,JOHN",,,,,,,"SUB OUT by CRAIN,JOHN",3
01:55,"GOOD LAYUP by THOMAS,LARRY(in the paint)",82 (+1),,81,,BSC 82-81 (+1),,"GOOD LAYUP by THOMAS,LARRY(in the paint)",3
--,"ASSIST  by WELCH,ROSS",,,,,,,"ASSIST  by WELCH,ROSS",3
01:44,,,,,"MISS 3PTR by HILL,AUSTIN",,,"MISS 3PTR by HILL,AUSTIN",3
--,"REBOUND DEF by SCHAMP,GRIFFIN",,,,,,,"REBOUND DEF by SCHAMP,GRIFFIN",3
01:30,,,,,"FOUL  by MOORER,TERRY",,,"FOUL  by MOORER,TERRY",3
01:30,"MISS FT by THOMAS,LARRY",,,,,,,"MISS FT by THOMAS,LARRY",3
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,3
01:30,"GOOD FT by THOMAS,LARRY",83 (+2),,81,,BSC 83-81 (+2),,"GOOD FT by THOMAS,LARRY",3
01:30,"SUB IN by FREEMAN,SCHYLAR",,,,,,,"SUB IN by FREEMAN,SCHYLAR",3
01:30,"SUB OUT by SCHAMP,GRIFFIN",,,,,,,"SUB OUT by SCHAMP,GRIFFIN",3
01:03,,83,,84 (+1),"GOOD 3PTR by DAVIS,JEROME",HCM 83-84 (-1),,"GOOD 3PTR by DAVIS,JEROME",3
00:57,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,3
00:33,"TURNOVER  by WELCH,ROSS",,,,,,,"TURNOVER  by WELCH,ROSS",3
00:31,,,,,"STEAL  by DAVIS,JEROME",,,"STEAL  by DAVIS,JEROME",3
00:30,"FOUL  by FREEMAN,SCHYLAR",,,,,,,"FOUL  by FREEMAN,SCHYLAR",3
00:30,,83,,85 (+2),"GOOD FT by DAVIS,JEROME",HCM 83-85 (-2),,"GOOD FT by DAVIS,JEROME",3
00:30,,83,,86 (+3),"GOOD FT by DAVIS,JEROME",HCM 83-86 (-3),,"GOOD FT by DAVIS,JEROME",3
00:30,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,3
00:21,,,,,"FOUL  by ELMORE,TC",,,"FOUL  by ELMORE,TC",3
00:21,"MISS FT by HOLLAND,JASON",,,,,,,"MISS FT by HOLLAND,JASON",3
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,3
00:21,"GOOD FT by HOLLAND,JASON",84,,86 (+2),,BSC 84-86 (-2),,"GOOD FT by HOLLAND,JASON",3
00:21,,,,,"SUB IN by DUDLEY,BYRON",,,"SUB IN by DUDLEY,BYRON",3
00:21,,,,,"SUB IN by VARNEY,JASON",,,"SUB IN by VARNEY,JASON",3
00:21,,,,,"SUB OUT by DUDLEY,BYRON",,,"SUB OUT by DUDLEY,BYRON",3
00:21,,,,,"SUB OUT by WASHINGTON,DANTAVIUS",,,"SUB OUT by WASHINGTON,DANTAVIUS",3
00:19,"FOUL  by WELCH,ROSS",,,,,,,"FOUL  by WELCH,ROSS",3
00:19,,84,,87 (+3),"GOOD FT by VARNEY,JASON",HCM 84-87 (-3),,"GOOD FT by VARNEY,JASON",3
00:19,,84,,88 (+4),"GOOD FT by VARNEY,JASON",HCM 84-88 (-4),,"GOOD FT by VARNEY,JASON",3
00:19,"SUB IN by SCHAMP,GRIFFIN",,,,,,,"SUB IN by SCHAMP,GRIFFIN",3
00:19,"SUB OUT by GALFSKY,ANDER",,,,,,,"SUB OUT by GALFSKY,ANDER",3
00:19,,,,,"SUB IN by DUDLEY,BYRON",,,"SUB IN by DUDLEY,BYRON",3
00:19,,,,,"SUB OUT by VARNEY,JASON",,,"SUB OUT by VARNEY,JASON",3
00:11,"TURNOVER  by THOMAS,LARRY",,,,,,,"TURNOVER  by THOMAS,LARRY",3
00:09,,,,,"STEAL  by HILL,AUSTIN",,,"STEAL  by HILL,AUSTIN",3
00:09,,84,,90 (+6),"GOOD DUNK by HILL,AUSTIN(fastbreak)(in the paint)",HCM 84-90 (-6),,"GOOD DUNK by HILL,AUSTIN(fastbreak)(in the paint)",3
00:09,"FOUL  by THOMAS,LARRY",,,,,,,"FOUL  by THOMAS,LARRY",3
00:09,,84,,91 (+7),"GOOD FT by HILL,AUSTIN",HCM 84-91 (-7),,"GOOD FT by HILL,AUSTIN",3
00:09,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,3
00:09,"SUB IN by HAYES,CONNER",,,,,,,"SUB IN by HAYES,CONNER",3
00:09,"SUB IN by CRAIN,JOHN",,,,,,,"SUB IN by CRAIN,JOHN",3
00:09,"SUB OUT by FREEMAN,SCHYLAR",,,,,,,"SUB OUT by FREEMAN,SCHYLAR",3
00:09,"SUB OUT by THOMAS,LARRY",,,,,,,"SUB OUT by THOMAS,LARRY",3
00:01,"MISS 3PTR by CRAIN,JOHN",,,,,,,"MISS 3PTR by CRAIN,JOHN",3
--,"REBOUND OFF by HAYES,CONNER",,,,,,,"REBOUND OFF by HAYES,CONNER",3
