Time Remaining,BCM,Away Team Score,Play Team Indicator,Home Team Score,BSC,Game Score,Team Indicator,Play,Period
01:50,,22,,31 (+9),"GOOD LAYUP by MCLEAN,JAMES(fastbreak)(in the paint)",BSC 22-31 (+9),,"GOOD LAYUP by MCLEAN,JAMES(fastbreak)(in the paint)",1
--,,,,,"ASSIST  by PERKINS,ALEX",,,"ASSIST  by PERKINS,ALEX",1
01:37,"MISS LAYUP by GRAHAM,LAKE",,,,,,,"MISS LAYUP by GRAHAM,LAKE",1
--,,,,,"REBOUND DEF by MARSCHNER,BRENDAN",,,"REBOUND DEF by MARSCHNER,BRENDAN",1
01:32,,,,,"TURNOVER  by MARSCHNER,BRENDAN",,,"TURNOVER  by MARSCHNER,BRENDAN",1
01:32,,,,,"FOUL  by HOLLE,MASON",,,"FOUL  by HOLLE,MASON",1
01:32,"MISS FT by PARK,BRANDON",,,,,,,"MISS FT by PARK,BRANDON",1
--,,,,,"REBOUND DEF by SCHAMP,GRIFFIN",,,"REBOUND DEF by SCHAMP,GRIFFIN",1
01:32,,,,,"SUB IN by HENRY,COLIN",,,"SUB IN by HENRY,COLIN",1
01:32,,,,,"SUB IN by THOMAS,LARRY",,,"SUB IN by THOMAS,LARRY",1
01:32,,,,,"SUB IN by SCHAMP,GRIFFIN",,,"SUB IN by SCHAMP,GRIFFIN",1
01:32,,,,,"SUB IN by HOLLAND,JASON",,,"SUB IN by HOLLAND,JASON",1
01:32,,,,,"SUB IN by WELCH,ROSS",,,"SUB IN by WELCH,ROSS",1
01:32,,,,,"SUB OUT by PERKINS,ALEX",,,"SUB OUT by PERKINS,ALEX",1
01:32,,,,,"SUB OUT by MARSCHNER,BRENDAN",,,"SUB OUT by MARSCHNER,BRENDAN",1
01:32,,,,,"SUB OUT by MCLEAN,JAMES",,,"SUB OUT by MCLEAN,JAMES",1
01:32,,,,,"SUB OUT by DANIELS,ROB",,,"SUB OUT by DANIELS,ROB",1
01:32,,,,,"SUB OUT by HOLLE,MASON",,,"SUB OUT by HOLLE,MASON",1
01:19,"FOUL  by PARK,BRANDON",,,,,,,"FOUL  by PARK,BRANDON",1
01:16,,22,,32 (+10),"GOOD FT by HOLLAND,JASON",BSC 22-32 (+10),,"GOOD FT by HOLLAND,JASON",1
01:16,,22,,33 (+11),"GOOD FT by HOLLAND,JASON",BSC 22-33 (+11),,"GOOD FT by HOLLAND,JASON",1
01:16,"SUB IN by WEBBER,CONNOR",,,,,,,"SUB IN by WEBBER,CONNOR",1
01:16,"SUB OUT by PARK,BRANDON",,,,,,,"SUB OUT by PARK,BRANDON",1
01:04,,,,,"FOUL  by SCHAMP,GRIFFIN",,,"FOUL  by SCHAMP,GRIFFIN",1
01:04,"GOOD FT by MCCLOUD,LEE",23,,33 (+10),,BCM 23-33 (+10),,"GOOD FT by MCCLOUD,LEE",1
01:04,"GOOD FT by MCCLOUD,LEE",24,,33 (+9),,BCM 24-33 (+9),,"GOOD FT by MCCLOUD,LEE",1
01:04,,,,,"SUB IN by CRAIN,JOHN",,,"SUB IN by CRAIN,JOHN",1
01:04,,,,,"SUB OUT by HENRY,COLIN",,,"SUB OUT by HENRY,COLIN",1
01:00,,24,,36 (+12),"GOOD 3PTR by WELCH,ROSS",BSC 24-36 (+12),,"GOOD 3PTR by WELCH,ROSS",1
--,,,,,"ASSIST  by HOLLAND,JASON",,,"ASSIST  by HOLLAND,JASON",1
00:40,"MISS LAYUP by WHALEN,MAC",,,,,,,"MISS LAYUP by WHALEN,MAC",1
--,,,,,"REBOUND DEF by SCHAMP,GRIFFIN",,,"REBOUND DEF by SCHAMP,GRIFFIN",1
00:35,,,,,"TURNOVER  by SCHAMP,GRIFFIN",,,"TURNOVER  by SCHAMP,GRIFFIN",1
00:35,"STEAL  by GRAHAM,LAKE",,,,,,,"STEAL  by GRAHAM,LAKE",1
00:35,,,,,"SUB IN by HENRY,COLIN",,,"SUB IN by HENRY,COLIN",1
00:35,,,,,"SUB IN by LEWIS,EVAN",,,"SUB IN by LEWIS,EVAN",1
00:35,,,,,"SUB OUT by SCHAMP,GRIFFIN",,,"SUB OUT by SCHAMP,GRIFFIN",1
00:35,,,,,"SUB OUT by CRAIN,JOHN",,,"SUB OUT by CRAIN,JOHN",1
00:27,,,,,"SUB IN by CRAIN,JOHN",,,"SUB IN by CRAIN,JOHN",1
00:27,,,,,"SUB OUT by WELCH,ROSS",,,"SUB OUT by WELCH,ROSS",1
00:08,"MISS LAYUP by WHALEN,MAC",,,,,,,"MISS LAYUP by WHALEN,MAC",1
--,,,,,"REBOUND DEF by THOMAS,LARRY",,,"REBOUND DEF by THOMAS,LARRY",1
00:03,,24,,38 (+14),"GOOD LAYUP by LEWIS,EVAN(in the paint)",BSC 24-38 (+14),,"GOOD LAYUP by LEWIS,EVAN(in the paint)",1
--,,,,,"ASSIST  by THOMAS,LARRY",,,"ASSIST  by THOMAS,LARRY",1
20:00,,,,,"SUB IN by WELCH,ROSS",,,"SUB IN by WELCH,ROSS",2
20:00,,,,,"SUB OUT by PLAYER,MATT",,,"SUB OUT by PLAYER,MATT",2
19:47,"GOOD 3PTR by WHALEN,MAC",27,,38 (+11),,BCM 27-38 (+11),,"GOOD 3PTR by WHALEN,MAC",2
--,"ASSIST  by GRAHAM,LAKE",,,,,,,"ASSIST  by GRAHAM,LAKE",2
19:18,,,,,"FOUL  by THOMAS,LARRY",,,"FOUL  by THOMAS,LARRY",2
19:18,,,,,"TURNOVER  by THOMAS,LARRY",,,"TURNOVER  by THOMAS,LARRY",2
19:05,"MISS JUMPER by JACOBS,OWEN",,,,,,,"MISS JUMPER by JACOBS,OWEN",2
19:05,,,,,"BLOCK  by HENRY,COLIN",,,"BLOCK  by HENRY,COLIN",2
--,,,,,"REBOUND DEF by HENRY,COLIN",,,"REBOUND DEF by HENRY,COLIN",2
18:37,,27,,40 (+13),"GOOD JUMPER by WELCH,ROSS",BSC 27-40 (+13),,"GOOD JUMPER by WELCH,ROSS",2
18:25,"MISS JUMPER by WHALEN,MAC",,,,,,,"MISS JUMPER by WHALEN,MAC",2
--,"REBOUND OFF by JACOBS,OWEN",,,,,,,"REBOUND OFF by JACOBS,OWEN",2
18:22,"GOOD JUMPER by JACOBS,OWEN(in the paint)",29,,40 (+11),,BCM 29-40 (+11),,"GOOD JUMPER by JACOBS,OWEN(in the paint)",2
18:05,,,,,"MISS 3PTR by WELCH,ROSS",,,"MISS 3PTR by WELCH,ROSS",2
--,,,,,"REBOUND OFF by HENRY,COLIN",,,"REBOUND OFF by HENRY,COLIN",2
17:59,,,,,"MISS LAYUP by HENRY,COLIN",,,"MISS LAYUP by HENRY,COLIN",2
17:59,"BLOCK  by GRAHAM,LAKE",,,,,,,"BLOCK  by GRAHAM,LAKE",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
17:52,,,,,"MISS JUMPER by THOMAS,LARRY",,,"MISS JUMPER by THOMAS,LARRY",2
--,,,,,"REBOUND OFF by HOLLAND,JASON",,,"REBOUND OFF by HOLLAND,JASON",2
17:49,,,,,"MISS 3PTR by WELCH,ROSS",,,"MISS 3PTR by WELCH,ROSS",2
--,"REBOUND DEF by GRAHAM,LAKE",,,,,,,"REBOUND DEF by GRAHAM,LAKE",2
17:42,"GOOD LAYUP by SMOAK,HUNTER(fastbreak)(in the paint)",31,,40 (+9),,BCM 31-40 (+9),,"GOOD LAYUP by SMOAK,HUNTER(fastbreak)(in the paint)",2
--,"ASSIST  by GRAHAM,LAKE",,,,,,,"ASSIST  by GRAHAM,LAKE",2
17:32,"FOUL  by MCCLOUD,LEE",,,,,,,"FOUL  by MCCLOUD,LEE",2
17:32,,,,,"SUB IN by THOM,IAN",,,"SUB IN by THOM,IAN",2
17:32,,,,,"SUB IN by AVERY,ALEX",,,"SUB IN by AVERY,ALEX",2
17:32,,,,,"SUB IN by CRAIN,JOHN",,,"SUB IN by CRAIN,JOHN",2
17:32,,,,,"SUB IN by GALFSKY,ANDER",,,"SUB IN by GALFSKY,ANDER",2
17:32,,,,,"SUB IN by MCKAY,COLLIN",,,"SUB IN by MCKAY,COLLIN",2
17:32,,,,,"SUB OUT by HENRY,COLIN",,,"SUB OUT by HENRY,COLIN",2
17:32,,,,,"SUB OUT by THOMAS,LARRY",,,"SUB OUT by THOMAS,LARRY",2
17:32,,,,,"SUB OUT by SCHAMP,GRIFFIN",,,"SUB OUT by SCHAMP,GRIFFIN",2
17:32,,,,,"SUB OUT by HOLLAND,JASON",,,"SUB OUT by HOLLAND,JASON",2
17:32,,,,,"SUB OUT by WELCH,ROSS",,,"SUB OUT by WELCH,ROSS",2
17:17,,,,,"TURNOVER  by AVERY,ALEX",,,"TURNOVER  by AVERY,ALEX",2
17:16,"STEAL  by GRAHAM,LAKE",,,,,,,"STEAL  by GRAHAM,LAKE",2
17:10,"GOOD LAYUP by SMOAK,HUNTER(in the paint)",33,,40 (+7),,BCM 33-40 (+7),,"GOOD LAYUP by SMOAK,HUNTER(in the paint)",2
17:00,,33,,42 (+9),"GOOD LAYUP by AVERY,ALEX(in the paint)",BSC 33-42 (+9),,"GOOD LAYUP by AVERY,ALEX(in the paint)",2
--,,,,,"ASSIST  by MCKAY,COLLIN",,,"ASSIST  by MCKAY,COLLIN",2
16:49,"MISS JUMPER by GRAHAM,LAKE",,,,,,,"MISS JUMPER by GRAHAM,LAKE",2
--,,,,,"REBOUND DEF by GALFSKY,ANDER",,,"REBOUND DEF by GALFSKY,ANDER",2
16:40,,33,,44 (+11),"GOOD LAYUP by AVERY,ALEX(in the paint)",BSC 33-44 (+11),,"GOOD LAYUP by AVERY,ALEX(in the paint)",2
--,,,,,"ASSIST  by THOM,IAN",,,"ASSIST  by THOM,IAN",2
16:12,"FOUL  by GRAHAM,LAKE",,,,,,,"FOUL  by GRAHAM,LAKE",2
16:12,"TURNOVER  by GRAHAM,LAKE",,,,,,,"TURNOVER  by GRAHAM,LAKE",2
16:12,"SUB IN by JONES,RON",,,,,,,"SUB IN by JONES,RON",2
16:12,"SUB IN by COTTER,DOUGLAS",,,,,,,"SUB IN by COTTER,DOUGLAS",2
16:12,"SUB OUT by GRAHAM,LAKE",,,,,,,"SUB OUT by GRAHAM,LAKE",2
16:12,"SUB OUT by SMOAK,HUNTER",,,,,,,"SUB OUT by SMOAK,HUNTER",2
16:05,,,,,"MISS JUMPER by MCKAY,COLLIN",,,"MISS JUMPER by MCKAY,COLLIN",2
--,,,,,"REBOUND OFF by AVERY,ALEX",,,"REBOUND OFF by AVERY,ALEX",2
16:00,,33,,46 (+13),"GOOD TIPIN by GALFSKY,ANDER(in the paint)",BSC 33-46 (+13),,"GOOD TIPIN by GALFSKY,ANDER(in the paint)",2
15:37,"GOOD 3PTR by MCCLOUD,LEE(fastbreak)(in the paint)",36,,46 (+10),,BCM 36-46 (+10),,"GOOD 3PTR by MCCLOUD,LEE(fastbreak)(in the paint)",2
15:27,,,,,"MISS 3PTR by CRAIN,JOHN",,,"MISS 3PTR by CRAIN,JOHN",2
--,"REBOUND DEF by MCCLOUD,LEE",,,,,,,"REBOUND DEF by MCCLOUD,LEE",2
15:02,,,,,"FOUL  by THOM,IAN",,,"FOUL  by THOM,IAN",2
15:02,"GOOD FT by COTTER,DOUGLAS",37,,46 (+9),,BCM 37-46 (+9),,"GOOD FT by COTTER,DOUGLAS",2
15:02,"GOOD FT by COTTER,DOUGLAS",38,,46 (+8),,BCM 38-46 (+8),,"GOOD FT by COTTER,DOUGLAS",2
14:57,,,,,"MISS 3PTR by MCKAY,COLLIN",,,"MISS 3PTR by MCKAY,COLLIN",2
--,"REBOUND DEF by JACOBS,OWEN",,,,,,,"REBOUND DEF by JACOBS,OWEN",2
14:55,,,,,"FOUL  by AVERY,ALEX",,,"FOUL  by AVERY,ALEX",2
14:39,"GOOD JUMPER by WHALEN,MAC",40,,46 (+6),,BCM 40-46 (+6),,"GOOD JUMPER by WHALEN,MAC",2
14:26,,,,,"MISS JUMPER by GALFSKY,ANDER",,,"MISS JUMPER by GALFSKY,ANDER",2
--,"REBOUND DEF by WHALEN,MAC",,,,,,,"REBOUND DEF by WHALEN,MAC",2
14:26,,,,,"FOUL  by AVERY,ALEX",,,"FOUL  by AVERY,ALEX",2
14:24,"TURNOVER  by WHALEN,MAC",,,,,,,"TURNOVER  by WHALEN,MAC",2
14:23,,,,,"STEAL  by AVERY,ALEX",,,"STEAL  by AVERY,ALEX",2
14:22,"SUB IN by WEBBER,CONNOR",,,,,,,"SUB IN by WEBBER,CONNOR",2
14:22,"SUB OUT by WHALEN,MAC",,,,,,,"SUB OUT by WHALEN,MAC",2
14:22,,,,,"SUB IN by THOMAS,LARRY",,,"SUB IN by THOMAS,LARRY",2
14:22,,,,,"SUB OUT by MCKAY,COLLIN",,,"SUB OUT by MCKAY,COLLIN",2
14:16,,40,,48 (+8),"GOOD LAYUP by CRAIN,JOHN(in the paint)",BSC 40-48 (+8),,"GOOD LAYUP by CRAIN,JOHN(in the paint)",2
--,,,,,"ASSIST  by GALFSKY,ANDER",,,"ASSIST  by GALFSKY,ANDER",2
14:05,"TURNOVER  by MCCLOUD,LEE",,,,,,,"TURNOVER  by MCCLOUD,LEE",2
14:04,,,,,"STEAL  by THOMAS,LARRY",,,"STEAL  by THOMAS,LARRY",2
14:00,,40,,50 (+10),"GOOD LAYUP by THOMAS,LARRY(in the paint)",BSC 40-50 (+10),,"GOOD LAYUP by THOMAS,LARRY(in the paint)",2
--,,,,,"ASSIST  by AVERY,ALEX",,,"ASSIST  by AVERY,ALEX",2
13:38,"MISS JUMPER by WEBBER,CONNOR",,,,,,,"MISS JUMPER by WEBBER,CONNOR",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
13:19,,40,,52 (+12),"GOOD LAYUP by CRAIN,JOHN(in the paint)",BSC 40-52 (+12),,"GOOD LAYUP by CRAIN,JOHN(in the paint)",2
13:19,"FOUL  by JONES,RON",,,,,,,"FOUL  by JONES,RON",2
13:19,,40,,53 (+13),"GOOD FT by CRAIN,JOHN",BSC 40-53 (+13),,"GOOD FT by CRAIN,JOHN",2
13:19,"SUB IN by SMOAK,HUNTER",,,,,,,"SUB IN by SMOAK,HUNTER",2
13:19,"SUB OUT by COTTER,DOUGLAS",,,,,,,"SUB OUT by COTTER,DOUGLAS",2
12:49,"MISS JUMPER by JACOBS,OWEN",,,,,,,"MISS JUMPER by JACOBS,OWEN",2
12:49,,,,,"BLOCK  by GALFSKY,ANDER",,,"BLOCK  by GALFSKY,ANDER",2
--,"REBOUND OFF by JACOBS,OWEN",,,,,,,"REBOUND OFF by JACOBS,OWEN",2
12:46,,,,,"FOUL  by GALFSKY,ANDER",,,"FOUL  by GALFSKY,ANDER",2
12:46,"GOOD FT by JACOBS,OWEN",41,,53 (+12),,BCM 41-53 (+12),,"GOOD FT by JACOBS,OWEN",2
12:46,"GOOD FT by JACOBS,OWEN",42,,53 (+11),,BCM 42-53 (+11),,"GOOD FT by JACOBS,OWEN",2
12:46,"SUB IN by WHALEN,MAC",,,,,,,"SUB IN by WHALEN,MAC",2
12:46,"SUB OUT by JONES,RON",,,,,,,"SUB OUT by JONES,RON",2
12:31,,42,,55 (+13),"GOOD JUMPER by GALFSKY,ANDER(in the paint)",BSC 42-55 (+13),,"GOOD JUMPER by GALFSKY,ANDER(in the paint)",2
--,,,,,"ASSIST  by THOMAS,LARRY",,,"ASSIST  by THOMAS,LARRY",2
12:11,"TURNOVER  by WEBBER,CONNOR",,,,,,,"TURNOVER  by WEBBER,CONNOR",2
12:10,,,,,"STEAL  by AVERY,ALEX",,,"STEAL  by AVERY,ALEX",2
11:54,"FOUL  by SMOAK,HUNTER",,,,,,,"FOUL  by SMOAK,HUNTER",2
11:54,"SUB IN by GRAHAM,LAKE",,,,,,,"SUB IN by GRAHAM,LAKE",2
11:54,"SUB OUT by SMOAK,HUNTER",,,,,,,"SUB OUT by SMOAK,HUNTER",2
11:38,,42,,57 (+15),"GOOD LAYUP by THOM,IAN(in the paint)",BSC 42-57 (+15),,"GOOD LAYUP by THOM,IAN(in the paint)",2
11:30,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
11:30,"SUB IN by SMOAK,HUNTER",,,,,,,"SUB IN by SMOAK,HUNTER",2
11:30,"SUB OUT by WEBBER,CONNOR",,,,,,,"SUB OUT by WEBBER,CONNOR",2
11:30,,,,,"SUB IN by PERKINS,ALEX",,,"SUB IN by PERKINS,ALEX",2
11:30,,,,,"SUB IN by MARSCHNER,BRENDAN",,,"SUB IN by MARSCHNER,BRENDAN",2
11:30,,,,,"SUB IN by MCLEAN,JAMES",,,"SUB IN by MCLEAN,JAMES",2
11:30,,,,,"SUB IN by HOLLE,MASON",,,"SUB IN by HOLLE,MASON",2
11:30,,,,,"SUB IN by PLAYER,MATT",,,"SUB IN by PLAYER,MATT",2
11:30,,,,,"SUB IN by WELCH,ROSS",,,"SUB IN by WELCH,ROSS",2
11:30,,,,,"SUB OUT by THOM,IAN",,,"SUB OUT by THOM,IAN",2
11:30,,,,,"SUB OUT by THOMAS,LARRY",,,"SUB OUT by THOMAS,LARRY",2
11:30,,,,,"SUB OUT by AVERY,ALEX",,,"SUB OUT by AVERY,ALEX",2
11:30,,,,,"SUB OUT by CRAIN,JOHN",,,"SUB OUT by CRAIN,JOHN",2
11:30,,,,,"SUB OUT by GALFSKY,ANDER",,,"SUB OUT by GALFSKY,ANDER",2
11:30,,,,,"SUB OUT by WELCH,ROSS",,,"SUB OUT by WELCH,ROSS",2
11:25,"MISS LAYUP by MCCLOUD,LEE",,,,,,,"MISS LAYUP by MCCLOUD,LEE",2
--,"REBOUND OFF by GRAHAM,LAKE",,,,,,,"REBOUND OFF by GRAHAM,LAKE",2
11:25,"GOOD TIPIN by GRAHAM,LAKE(in the paint)",44,,57 (+13),,BCM 44-57 (+13),,"GOOD TIPIN by GRAHAM,LAKE(in the paint)",2
11:04,,,,,"TURNOVER  by HOLLE,MASON",,,"TURNOVER  by HOLLE,MASON",2
11:02,"TURNOVER  by GRAHAM,LAKE",,,,,,,"TURNOVER  by GRAHAM,LAKE",2
11:00,,,,,"STEAL  by MCLEAN,JAMES",,,"STEAL  by MCLEAN,JAMES",2
10:47,,44,,60 (+16),"GOOD 3PTR by PERKINS,ALEX",BSC 44-60 (+16),,"GOOD 3PTR by PERKINS,ALEX",2
--,,,,,"ASSIST  by MARSCHNER,BRENDAN",,,"ASSIST  by MARSCHNER,BRENDAN",2
10:41,"GOOD LAYUP by JACOBS,OWEN(fastbreak)(in the paint)",46,,60 (+14),,BCM 46-60 (+14),,"GOOD LAYUP by JACOBS,OWEN(fastbreak)(in the paint)",2
--,"ASSIST  by WHALEN,MAC",,,,,,,"ASSIST  by WHALEN,MAC",2
10:38,,,,,"FOUL  by PLAYER,MATT",,,"FOUL  by PLAYER,MATT",2
10:38,"GOOD FT by JACOBS,OWEN",47,,60 (+13),,BCM 47-60 (+13),,"GOOD FT by JACOBS,OWEN",2
10:38,"SUB IN by COTTER,DOUGLAS",,,,,,,"SUB IN by COTTER,DOUGLAS",2
10:38,"SUB OUT by GRAHAM,LAKE",,,,,,,"SUB OUT by GRAHAM,LAKE",2
10:20,,47,,63 (+16),"GOOD 3PTR by PERKINS,ALEX",BSC 47-63 (+16),,"GOOD 3PTR by PERKINS,ALEX",2
--,,,,,"ASSIST  by MCLEAN,JAMES",,,"ASSIST  by MCLEAN,JAMES",2
10:00,"MISS 3PTR by MCCLOUD,LEE",,,,,,,"MISS 3PTR by MCCLOUD,LEE",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
09:55,"TURNOVER  by MCCLOUD,LEE",,,,,,,"TURNOVER  by MCCLOUD,LEE",2
09:40,,,,,"STEAL  by MARSCHNER,BRENDAN",,,"STEAL  by MARSCHNER,BRENDAN",2
09:40,,,,,"TURNOVER  by MARSCHNER,BRENDAN",,,"TURNOVER  by MARSCHNER,BRENDAN",2
09:40,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
09:40,,,,,"SUB IN by HENRY,COLIN",,,"SUB IN by HENRY,COLIN",2
09:40,,,,,"SUB IN by SCHAMP,GRIFFIN",,,"SUB IN by SCHAMP,GRIFFIN",2
09:40,,,,,"SUB IN by HOLLAND,JASON",,,"SUB IN by HOLLAND,JASON",2
09:40,,,,,"SUB IN by WELCH,ROSS",,,"SUB IN by WELCH,ROSS",2
09:40,,,,,"SUB OUT by PERKINS,ALEX",,,"SUB OUT by PERKINS,ALEX",2
09:40,,,,,"SUB OUT by MCLEAN,JAMES",,,"SUB OUT by MCLEAN,JAMES",2
09:40,,,,,"SUB OUT by HOLLE,MASON",,,"SUB OUT by HOLLE,MASON",2
09:40,,,,,"SUB OUT by PLAYER,MATT",,,"SUB OUT by PLAYER,MATT",2
09:29,"MISS LAYUP by JACOBS,OWEN",,,,,,,"MISS LAYUP by JACOBS,OWEN",2
09:29,,,,,"BLOCK  by SCHAMP,GRIFFIN",,,"BLOCK  by SCHAMP,GRIFFIN",2
--,"REBOUND OFF by JACOBS,OWEN",,,,,,,"REBOUND OFF by JACOBS,OWEN",2
09:27,,,,,"FOUL  by HENRY,COLIN",,,"FOUL  by HENRY,COLIN",2
09:27,"GOOD FT by JACOBS,OWEN",48,,63 (+15),,BCM 48-63 (+15),,"GOOD FT by JACOBS,OWEN",2
09:27,"GOOD FT by JACOBS,OWEN",49,,63 (+14),,BCM 49-63 (+14),,"GOOD FT by JACOBS,OWEN",2
09:17,,,,,"MISS 3PTR by WELCH,ROSS",,,"MISS 3PTR by WELCH,ROSS",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
08:52,"FOUL  by WHALEN,MAC",,,,,,,"FOUL  by WHALEN,MAC",2
08:46,"FOUL  by JACOBS,OWEN",,,,,,,"FOUL  by JACOBS,OWEN",2
08:36,,,,,"MISS JUMPER by MARSCHNER,BRENDAN",,,"MISS JUMPER by MARSCHNER,BRENDAN",2
--,,,,,"REBOUND OFF by MARSCHNER,BRENDAN",,,"REBOUND OFF by MARSCHNER,BRENDAN",2
08:24,"FOUL  by COTTER,DOUGLAS",,,,,,,"FOUL  by COTTER,DOUGLAS",2
08:24,,49,,64 (+15),"GOOD FT by SCHAMP,GRIFFIN",BSC 49-64 (+15),,"GOOD FT by SCHAMP,GRIFFIN",2
08:24,,49,,65 (+16),"GOOD FT by SCHAMP,GRIFFIN",BSC 49-65 (+16),,"GOOD FT by SCHAMP,GRIFFIN",2
08:24,"SUB IN by JONES,RON",,,,,,,"SUB IN by JONES,RON",2
08:24,"SUB OUT by COTTER,DOUGLAS",,,,,,,"SUB OUT by COTTER,DOUGLAS",2
08:24,,,,,"SUB IN by THOMAS,LARRY",,,"SUB IN by THOMAS,LARRY",2
08:24,,,,,"SUB OUT by MARSCHNER,BRENDAN",,,"SUB OUT by MARSCHNER,BRENDAN",2
08:07,"MISS LAYUP by JACOBS,OWEN",,,,,,,"MISS LAYUP by JACOBS,OWEN",2
--,,,,,"REBOUND DEF by HENRY,COLIN",,,"REBOUND DEF by HENRY,COLIN",2
08:00,"FOUL  by JACOBS,OWEN",,,,,,,"FOUL  by JACOBS,OWEN",2
08:00,,49,,66 (+17),"GOOD FT by SCHAMP,GRIFFIN",BSC 49-66 (+17),,"GOOD FT by SCHAMP,GRIFFIN",2
08:00,,49,,67 (+18),"GOOD FT by SCHAMP,GRIFFIN",BSC 49-67 (+18),,"GOOD FT by SCHAMP,GRIFFIN",2
08:00,,,,,"SUB IN by HARDIMAN,BEN",,,"SUB IN by HARDIMAN,BEN",2
08:00,,,,,"SUB IN by LEWIS,EVAN",,,"SUB IN by LEWIS,EVAN",2
08:00,,,,,"SUB OUT by SCHAMP,GRIFFIN",,,"SUB OUT by SCHAMP,GRIFFIN",2
08:00,,,,,"SUB OUT by HENRY,COLIN",,,"SUB OUT by HENRY,COLIN",2
07:52,,,,,"FOUL  by THOMAS,LARRY",,,"FOUL  by THOMAS,LARRY",2
07:52,"MISS FT by JONES,RON",,,,,,,"MISS FT by JONES,RON",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
07:52,"GOOD FT by JONES,RON",50,,67 (+17),,BCM 50-67 (+17),,"GOOD FT by JONES,RON",2
07:52,"FOUL  by JONES,RON",,,,,,,"FOUL  by JONES,RON",2
07:52,,50,,68 (+18),"GOOD FT by HOLLAND,JASON",BSC 50-68 (+18),,"GOOD FT by HOLLAND,JASON",2
07:52,,50,,69 (+19),"GOOD FT by HOLLAND,JASON",BSC 50-69 (+19),,"GOOD FT by HOLLAND,JASON",2
07:52,"SUB IN by PARK,BRANDON",,,,,,,"SUB IN by PARK,BRANDON",2
07:52,"SUB OUT by MCCLOUD,LEE",,,,,,,"SUB OUT by MCCLOUD,LEE",2
07:42,"MISS JUMPER by JONES,RON",,,,,,,"MISS JUMPER by JONES,RON",2
--,"REBOUND OFF by JACOBS,OWEN",,,,,,,"REBOUND OFF by JACOBS,OWEN",2
07:40,"MISS TIPIN by JACOBS,OWEN",,,,,,,"MISS TIPIN by JACOBS,OWEN",2
--,,,,,"REBOUND DEF by THOMAS,LARRY",,,"REBOUND DEF by THOMAS,LARRY",2
07:34,"FOUL  by PARK,BRANDON",,,,,,,"FOUL  by PARK,BRANDON",2
07:34,,50,,70 (+20),"GOOD FT by LEWIS,EVAN",BSC 50-70 (+20),,"GOOD FT by LEWIS,EVAN",2
07:34,,50,,71 (+21),"GOOD FT by LEWIS,EVAN",BSC 50-71 (+21),,"GOOD FT by LEWIS,EVAN",2
07:19,"GOOD LAYUP by JACOBS,OWEN(in the paint)",52,,71 (+19),,BCM 52-71 (+19),,"GOOD LAYUP by JACOBS,OWEN(in the paint)",2
--,"ASSIST  by PARK,BRANDON",,,,,,,"ASSIST  by PARK,BRANDON",2
07:11,,,,,"TURNOVER  by WELCH,ROSS",,,"TURNOVER  by WELCH,ROSS",2
07:10,"STEAL  by PARK,BRANDON",,,,,,,"STEAL  by PARK,BRANDON",2
07:06,,,,,"FOUL  by LEWIS,EVAN",,,"FOUL  by LEWIS,EVAN",2
07:06,"MISS FT by PARK,BRANDON",,,,,,,"MISS FT by PARK,BRANDON",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
07:06,"GOOD FT by PARK,BRANDON",53,,71 (+18),,BCM 53-71 (+18),,"GOOD FT by PARK,BRANDON",2
07:06,"SUB IN by MCCLOUD,LEE",,,,,,,"SUB IN by MCCLOUD,LEE",2
07:06,"SUB OUT by JONES,RON",,,,,,,"SUB OUT by JONES,RON",2
07:06,,,,,"SUB IN by THOM,IAN",,,"SUB IN by THOM,IAN",2
07:06,,,,,"SUB IN by AVERY,ALEX",,,"SUB IN by AVERY,ALEX",2
07:06,,,,,"SUB IN by CRAIN,JOHN",,,"SUB IN by CRAIN,JOHN",2
07:06,,,,,"SUB IN by GALFSKY,ANDER",,,"SUB IN by GALFSKY,ANDER",2
07:06,,,,,"SUB OUT by HARDIMAN,BEN",,,"SUB OUT by HARDIMAN,BEN",2
07:06,,,,,"SUB OUT by HOLLAND,JASON",,,"SUB OUT by HOLLAND,JASON",2
07:06,,,,,"SUB OUT by LEWIS,EVAN",,,"SUB OUT by LEWIS,EVAN",2
07:06,,,,,"SUB OUT by WELCH,ROSS",,,"SUB OUT by WELCH,ROSS",2
06:46,,,,,"MISS 3PTR by THOMAS,LARRY",,,"MISS 3PTR by THOMAS,LARRY",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
06:19,"GOOD 3PTR by MCCLOUD,LEE",56,,71 (+15),,BCM 56-71 (+15),,"GOOD 3PTR by MCCLOUD,LEE",2
