Time Remaining,OUM,Away Team Score,Play Team Indicator,Home Team Score,BSC,Game Score,Team Indicator,Play,Period
02:06,,,,,"MISS JUMPER by PLAYER,MATT",,,"MISS JUMPER by PLAYER,MATT",2
--,"REBOUND DEF by ANDINO,GEORGE",,,,,,,"REBOUND DEF by ANDINO,GEORGE",2
02:04,,,,,"FOUL  by PLAYER,MATT",,,"FOUL  by PLAYER,MATT",2
02:04,"GOOD FT by ANDINO,GEORGE",55,,75 (+20),,OUM 55-75 (+20),,"GOOD FT by ANDINO,GEORGE",2
02:04,"GOOD FT by ANDINO,GEORGE",56,,75 (+19),,OUM 56-75 (+19),,"GOOD FT by ANDINO,GEORGE",2
01:55,,,,,"MISS 3PTR by MCKAY,COLLIN",,,"MISS 3PTR by MCKAY,COLLIN",2
--,"REBOUND DEF by BRYANT,MJ",,,,,,,"REBOUND DEF by BRYANT,MJ",2
01:36,"GOOD 3PTR by PEAVLER,ALEX",59,,75 (+16),,OUM 59-75 (+16),,"GOOD 3PTR by PEAVLER,ALEX",2
01:24,,,,,"TURNOVER  by MCLEAN,JAMES",,,"TURNOVER  by MCLEAN,JAMES",2
01:23,"STEAL  by ANDINO,GEORGE",,,,,,,"STEAL  by ANDINO,GEORGE",2
01:17,"MISS 3PTR by PEAVLER,ALEX",,,,,,,"MISS 3PTR by PEAVLER,ALEX",2
--,,,,,"REBOUND DEF by HOLLE,MASON",,,"REBOUND DEF by HOLLE,MASON",2
01:14,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
01:14,"SUB IN by MARCO,JOE",,,,,,,"SUB IN by MARCO,JOE",2
01:14,"SUB OUT by ROSARIO,AARON DEL",,,,,,,"SUB OUT by ROSARIO,AARON DEL",2
01:14,,,,,"SUB IN by HAYES,CONNER",,,"SUB IN by HAYES,CONNER",2
01:14,,,,,"SUB IN by FREEMAN,SCHYLAR",,,"SUB IN by FREEMAN,SCHYLAR",2
01:14,,,,,"SUB OUT by MCLEAN,JAMES",,,"SUB OUT by MCLEAN,JAMES",2
01:14,,,,,"SUB OUT by HOLLE,MASON",,,"SUB OUT by HOLLE,MASON",2
00:50,,,,,"TURNOVER  by PLAYER,MATT",,,"TURNOVER  by PLAYER,MATT",2
00:50,,,,,"SUB IN by SMITH,CLAY",,,"SUB IN by SMITH,CLAY",2
00:50,,,,,"SUB OUT by FREEMAN,SCHYLAR",,,"SUB OUT by FREEMAN,SCHYLAR",2
00:30,"MISS 3PTR by BRYANT,MJ",,,,,,,"MISS 3PTR by BRYANT,MJ",2
--,,,,,"REBOUND DEF by PLAYER,MATT",,,"REBOUND DEF by PLAYER,MATT",2
00:12,,,,,"TURNOVER  by HAYES,CONNER",,,"TURNOVER  by HAYES,CONNER",2
00:05,"MISS LAYUP by ANDINO,GEORGE",,,,,,,"MISS LAYUP by ANDINO,GEORGE",2
--,"REBOUND OFF by MARCO,JOE",,,,,,,"REBOUND OFF by MARCO,JOE",2
00:02,"MISS LAYUP by MARCO,JOE",,,,,,,"MISS LAYUP by MARCO,JOE",2
--,,,,,"REBOUND DEF by PLAYER,MATT",,,"REBOUND DEF by PLAYER,MATT",2
