Time Remaining,HENDRIX,Away Team Score,Play Team Indicator,Home Team Score,BERRY,Game Score,Team Indicator,Play,Period
16:35,"MISS LAYUP by FITCH,CARL",,,,,,,"MISS LAYUP by FITCH,CARL",2
16:35,,,,,"BLOCK  by HIRSH,ELIJAH",,,"BLOCK  by HIRSH,ELIJAH",2
--,,,,,"REBOUND DEF by HIRSH,ELIJAH",,,"REBOUND DEF by HIRSH,ELIJAH",2
16:27,"FOUL  by FITCH,CARL",,,,,,,"FOUL  by FITCH,CARL",2
16:27,,,,,"MISS FT by HIRSH,ELIJAH",,,"MISS FT by HIRSH,ELIJAH",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
16:27,,,,,"MISS FT by HIRSH,ELIJAH",,,"MISS FT by HIRSH,ELIJAH",2
--,"REBOUND DEF by SMITH,PRESTON",,,,,,,"REBOUND DEF by SMITH,PRESTON",2
16:27,"SUB IN by CONRAD,ALEX",,,,,,,"SUB IN by CONRAD,ALEX",2
16:27,"SUB IN by RIDING,JAKE",,,,,,,"SUB IN by RIDING,JAKE",2
16:27,"SUB OUT by FITCH,CARL",,,,,,,"SUB OUT by FITCH,CARL",2
16:27,"SUB OUT by STANLEY,SETH",,,,,,,"SUB OUT by STANLEY,SETH",2
16:15,"MISS 3PTR by COMAN,SEAN",,,,,,,"MISS 3PTR by COMAN,SEAN",2
--,,,,,"REBOUND DEF by MOORE,MYLES",,,"REBOUND DEF by MOORE,MYLES",2
15:45,,21,,24 (+3),"GOOD LAYUP by HIRSH,ELIJAH(in the paint)",BERRY 21-24 (-3),,"GOOD LAYUP by HIRSH,ELIJAH(in the paint)",2
15:41,,,,,"FOUL TECH by HIRSH,ELIJAH",,,"FOUL TECH by HIRSH,ELIJAH",2
15:41,,,,,"FOUL  by HIRSH,ELIJAH",,,"FOUL  by HIRSH,ELIJAH",2
15:41,"GOOD FT by SMITH,PRESTON(fastbreak)",22,,24 (+2),,HENDRIX 22-24 (-2),,"GOOD FT by SMITH,PRESTON(fastbreak)",2
15:41,"GOOD FT by SMITH,PRESTON(fastbreak)",23,,24 (+1),,HENDRIX 23-24 (-1),,"GOOD FT by SMITH,PRESTON(fastbreak)",2
15:41,,,,,"SUB IN by HASLAM,ETHAN",,,"SUB IN by HASLAM,ETHAN",2
15:41,,,,,"SUB OUT by CLARK,ETHAN",,,"SUB OUT by CLARK,ETHAN",2
15:22,"MISS 3PTR by SMITH,PRESTON",,,,,,,"MISS 3PTR by SMITH,PRESTON",2
--,,,,,"REBOUND DEF by HIRSH,ELIJAH",,,"REBOUND DEF by HIRSH,ELIJAH",2
15:04,,,,,"MISS LAYUP by HIRSH,ELIJAH",,,"MISS LAYUP by HIRSH,ELIJAH",2
--,"REBOUND DEF by CALAMESE,MICHAEL",,,,,,,"REBOUND DEF by CALAMESE,MICHAEL",2
14:59,"GOOD LAYUP by SMITH,PRESTON(fastbreak)(in the paint)",25 (+1),,24,,HENDRIX 25-24 (+1),,"GOOD LAYUP by SMITH,PRESTON(fastbreak)(in the paint)",2
--,"ASSIST  by CALAMESE,MICHAEL",,,,,,,"ASSIST  by CALAMESE,MICHAEL",2
14:38,,,,,"MISS JUMPER by JOHNSON,CORY",,,"MISS JUMPER by JOHNSON,CORY",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
14:36,"SUB IN by EATON,JACK",,,,,,,"SUB IN by EATON,JACK",2
14:36,"SUB OUT by COMAN,SEAN",,,,,,,"SUB OUT by COMAN,SEAN",2
14:36,,,,,"SUB IN by ATKINSON,QUINN",,,"SUB IN by ATKINSON,QUINN",2
14:36,,,,,"SUB OUT by HIRSH,ELIJAH",,,"SUB OUT by HIRSH,ELIJAH",2
14:12,,,,,"MISS 3PTR by MOORE,MYLES",,,"MISS 3PTR by MOORE,MYLES",2
--,"REBOUND DEF by RIDING,JAKE",,,,,,,"REBOUND DEF by RIDING,JAKE",2
14:07,"TURNOVER  by RIDING,JAKE",,,,,,,"TURNOVER  by RIDING,JAKE",2
14:04,,25,,26 (+1),"GOOD LAYUP by MOORE,MYLES(in the paint)",BERRY 25-26 (-1),,"GOOD LAYUP by MOORE,MYLES(in the paint)",2
13:40,,,,,"FOUL  by HAYNES,CALEB",,,"FOUL  by HAYNES,CALEB",2
13:40,"GOOD FT by SMITH,PRESTON",26,,26,,HENDRIX 26-26 (0),,"GOOD FT by SMITH,PRESTON",2
13:40,"GOOD FT by SMITH,PRESTON",27 (+1),,26,,HENDRIX 27-26 (+1),,"GOOD FT by SMITH,PRESTON",2
13:40,"SUB IN by STANLEY,SETH",,,,,,,"SUB IN by STANLEY,SETH",2
13:40,"SUB OUT by CONRAD,ALEX",,,,,,,"SUB OUT by CONRAD,ALEX",2
13:10,,,,,"SUB IN by HIRSH,ELIJAH",,,"SUB IN by HIRSH,ELIJAH",2
13:10,,,,,"SUB OUT by HAYNES,CALEB",,,"SUB OUT by HAYNES,CALEB",2
13:09,,27,,28 (+1),"GOOD JUMPER by MOORE,MYLES(in the paint)",BERRY 27-28 (-1),,"GOOD JUMPER by MOORE,MYLES(in the paint)",2
--,,,,,"ASSIST  by HIRSH,ELIJAH",,,"ASSIST  by HIRSH,ELIJAH",2
13:06,,,,,"FOUL  by WEHUNT,DAWSON",,,"FOUL  by WEHUNT,DAWSON",2
13:06,,,,,"SUB IN by WEHUNT,DAWSON",,,"SUB IN by WEHUNT,DAWSON",2
13:06,,,,,"SUB OUT by JOHNSON,CORY",,,"SUB OUT by JOHNSON,CORY",2
12:38,"MISS LAYUP by RIDING,JAKE",,,,,,,"MISS LAYUP by RIDING,JAKE",2
--,,,,,"REBOUND DEF by HIRSH,ELIJAH",,,"REBOUND DEF by HIRSH,ELIJAH",2
12:33,,,,,"MISS LAYUP by HASLAM,ETHAN",,,"MISS LAYUP by HASLAM,ETHAN",2
--,,,,,"REBOUND OFF by HIRSH,ELIJAH",,,"REBOUND OFF by HIRSH,ELIJAH",2
12:28,,27,,30 (+3),"GOOD LAYUP by HIRSH,ELIJAH(in the paint)",BERRY 27-30 (-3),,"GOOD LAYUP by HIRSH,ELIJAH(in the paint)",2
12:18,"TURNOVER  by STANLEY,SETH",,,,,,,"TURNOVER  by STANLEY,SETH",2
12:18,,,,,"STEAL  by WEHUNT,DAWSON",,,"STEAL  by WEHUNT,DAWSON",2
12:06,,,,,"MISS LAYUP by WEHUNT,DAWSON",,,"MISS LAYUP by WEHUNT,DAWSON",2
--,,,,,"REBOUND OFF by ATKINSON,QUINN",,,"REBOUND OFF by ATKINSON,QUINN",2
12:02,,,,,"MISS LAYUP by ATKINSON,QUINN",,,"MISS LAYUP by ATKINSON,QUINN",2
--,"REBOUND DEF by STANLEY,SETH",,,,,,,"REBOUND DEF by STANLEY,SETH",2
11:54,"MISS JUMPER by STANLEY,SETH",,,,,,,"MISS JUMPER by STANLEY,SETH",2
--,,,,,"REBOUND DEF by HIRSH,ELIJAH",,,"REBOUND DEF by HIRSH,ELIJAH",2
11:26,,,,,"MISS LAYUP by MOORE,MYLES",,,"MISS LAYUP by MOORE,MYLES",2
--,"REBOUND DEF by EATON,JACK",,,,,,,"REBOUND DEF by EATON,JACK",2
11:26,"TURNOVER  by CALAMESE,MICHAEL",,,,,,,"TURNOVER  by CALAMESE,MICHAEL",2
11:26,"SUB IN by LINK,JACOB",,,,,,,"SUB IN by LINK,JACOB",2
11:26,"SUB IN by COMAN,SEAN",,,,,,,"SUB IN by COMAN,SEAN",2
11:26,"SUB OUT by SMITH,PRESTON",,,,,,,"SUB OUT by SMITH,PRESTON",2
11:26,"SUB OUT by CALAMESE,MICHAEL",,,,,,,"SUB OUT by CALAMESE,MICHAEL",2
11:26,,,,,"SUB IN by HAYNES,CALEB",,,"SUB IN by HAYNES,CALEB",2
11:26,,,,,"SUB OUT by HIRSH,ELIJAH",,,"SUB OUT by HIRSH,ELIJAH",2
11:23,,27,,32 (+5),"GOOD LAYUP by HAYNES,CALEB(in the paint)",BERRY 27-32 (-5),,"GOOD LAYUP by HAYNES,CALEB(in the paint)",2
10:59,"GOOD LAYUP by COMAN,SEAN(in the paint)",29,,32 (+3),,HENDRIX 29-32 (-3),,"GOOD LAYUP by COMAN,SEAN(in the paint)",2
10:33,,,,,"MISS LAYUP by HAYNES,CALEB",,,"MISS LAYUP by HAYNES,CALEB",2
--,,,,,"REBOUND OFF by ATKINSON,QUINN",,,"REBOUND OFF by ATKINSON,QUINN",2
10:26,,,,,"MISS 3PTR by ATKINSON,QUINN",,,"MISS 3PTR by ATKINSON,QUINN",2
--,"REBOUND DEF by LINK,JACOB",,,,,,,"REBOUND DEF by LINK,JACOB",2
10:26,"SUB IN by FITCH,CARL",,,,,,,"SUB IN by FITCH,CARL",2
10:26,"SUB OUT by RIDING,JAKE",,,,,,,"SUB OUT by RIDING,JAKE",2
10:19,"GOOD LAYUP by STANLEY,SETH(in the paint)",31,,32 (+1),,HENDRIX 31-32 (-1),,"GOOD LAYUP by STANLEY,SETH(in the paint)",2
10:15,,,,,"FOUL  by ATKINSON,QUINN",,,"FOUL  by ATKINSON,QUINN",2
10:15,"GOOD FT by STANLEY,SETH",32,,32,,HENDRIX 32-32 (0),,"GOOD FT by STANLEY,SETH",2
10:03,,,,,"MISS 3PTR by HASLAM,ETHAN",,,"MISS 3PTR by HASLAM,ETHAN",2
--,"REBOUND DEF by LINK,JACOB",,,,,,,"REBOUND DEF by LINK,JACOB",2
09:47,"MISS JUMPER by STANLEY,SETH",,,,,,,"MISS JUMPER by STANLEY,SETH",2
--,"REBOUND OFF by EATON,JACK",,,,,,,"REBOUND OFF by EATON,JACK",2
09:47,"FOUL  by EATON,JACK",,,,,,,"FOUL  by EATON,JACK",2
09:47,"TURNOVER  by EATON,JACK",,,,,,,"TURNOVER  by EATON,JACK",2
09:47,,,,,"SUB IN by CLARK,ETHAN",,,"SUB IN by CLARK,ETHAN",2
09:47,,,,,"SUB IN by HIRSH,ELIJAH",,,"SUB IN by HIRSH,ELIJAH",2
09:47,,,,,"SUB OUT by HASLAM,ETHAN",,,"SUB OUT by HASLAM,ETHAN",2
09:47,,,,,"SUB OUT by ATKINSON,QUINN",,,"SUB OUT by ATKINSON,QUINN",2
09:35,,,,,"MISS LAYUP by HIRSH,ELIJAH",,,"MISS LAYUP by HIRSH,ELIJAH",2
--,"REBOUND DEF by FITCH,CARL",,,,,,,"REBOUND DEF by FITCH,CARL",2
09:35,"BLOCK  by FITCH,CARL",,,,,,,"BLOCK  by FITCH,CARL",2
09:27,,,,,"SUB IN by JOHNSON,CORY",,,"SUB IN by JOHNSON,CORY",2
09:27,,,,,"SUB OUT by WEHUNT,DAWSON",,,"SUB OUT by WEHUNT,DAWSON",2
09:08,"MISS LAYUP by EATON,JACK",,,,,,,"MISS LAYUP by EATON,JACK",2
--,,,,,"REBOUND DEF by HIRSH,ELIJAH",,,"REBOUND DEF by HIRSH,ELIJAH",2
09:00,,32,,34 (+2),"GOOD JUMPER by JOHNSON,CORY",BERRY 32-34 (-2),,"GOOD JUMPER by JOHNSON,CORY",2
08:54,,,,,"FOUL  by MOORE,MYLES",,,"FOUL  by MOORE,MYLES",2
08:46,,,,,"FOUL  by HAYNES,CALEB",,,"FOUL  by HAYNES,CALEB",2
08:39,"MISS FT by LINK,JACOB",,,,,,,"MISS FT by LINK,JACOB",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
08:39,"MISS FT by LINK,JACOB",,,,,,,"MISS FT by LINK,JACOB",2
--,,,,,"REBOUND DEF by HIRSH,ELIJAH",,,"REBOUND DEF by HIRSH,ELIJAH",2
08:24,,32,,37 (+5),"GOOD 3PTR by CLARK,ETHAN",BERRY 32-37 (-5),,"GOOD 3PTR by CLARK,ETHAN",2
--,,,,,"ASSIST  by JOHNSON,CORY",,,"ASSIST  by JOHNSON,CORY",2
08:08,"GOOD LAYUP by COMAN,SEAN(in the paint)",34,,37 (+3),,HENDRIX 34-37 (-3),,"GOOD LAYUP by COMAN,SEAN(in the paint)",2
07:44,,,,,"MISS 3PTR by JOHNSON,CORY",,,"MISS 3PTR by JOHNSON,CORY",2
--,"REBOUND DEF by FITCH,CARL",,,,,,,"REBOUND DEF by FITCH,CARL",2
07:29,"GOOD LAYUP by FITCH,CARL(in the paint)",36,,37 (+1),,HENDRIX 36-37 (-1),,"GOOD LAYUP by FITCH,CARL(in the paint)",2
--,"ASSIST  by STANLEY,SETH",,,,,,,"ASSIST  by STANLEY,SETH",2
07:00,,,,,"TURNOVER  by MOORE,MYLES",,,"TURNOVER  by MOORE,MYLES",2
07:00,"STEAL  by LINK,JACOB",,,,,,,"STEAL  by LINK,JACOB",2
06:50,"TURNOVER  by SMITH,PRESTON",,,,,,,"TURNOVER  by SMITH,PRESTON",2
06:50,,,,,"STEAL  by CLARK,ETHAN",,,"STEAL  by CLARK,ETHAN",2
06:50,,,,,"TURNOVER  by CLARK,ETHAN",,,"TURNOVER  by CLARK,ETHAN",2
06:50,"SUB IN by SMITH,PRESTON",,,,,,,"SUB IN by SMITH,PRESTON",2
06:50,"SUB OUT by COMAN,SEAN",,,,,,,"SUB OUT by COMAN,SEAN",2
06:50,,,,,"SUB IN by ATKINSON,QUINN",,,"SUB IN by ATKINSON,QUINN",2
06:50,,,,,"SUB OUT by HAYNES,CALEB",,,"SUB OUT by HAYNES,CALEB",2
06:31,"GOOD JUMPER by FITCH,CARL(in the paint)",38 (+1),,37,,HENDRIX 38-37 (+1),,"GOOD JUMPER by FITCH,CARL(in the paint)",2
--,"ASSIST  by SMITH,PRESTON",,,,,,,"ASSIST  by SMITH,PRESTON",2
06:14,,38,,40 (+2),"GOOD 3PTR by CLARK,ETHAN",BERRY 38-40 (-2),,"GOOD 3PTR by CLARK,ETHAN",2
05:47,"MISS 3PTR by SMITH,PRESTON",,,,,,,"MISS 3PTR by SMITH,PRESTON",2
--,,,,,"REBOUND DEF by CLARK,ETHAN",,,"REBOUND DEF by CLARK,ETHAN",2
05:27,,38,,42 (+4),"GOOD LAYUP by HIRSH,ELIJAH(in the paint)",BERRY 38-42 (-4),,"GOOD LAYUP by HIRSH,ELIJAH(in the paint)",2
05:11,"MISS 3PTR by STANLEY,SETH",,,,,,,"MISS 3PTR by STANLEY,SETH",2
--,,,,,"REBOUND DEF by CLARK,ETHAN",,,"REBOUND DEF by CLARK,ETHAN",2
04:42,,,,,"MISS 3PTR by CLARK,ETHAN",,,"MISS 3PTR by CLARK,ETHAN",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
04:42,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
04:40,,,,,"SUB IN by HAYNES,CALEB",,,"SUB IN by HAYNES,CALEB",2
04:40,,,,,"SUB OUT by HIRSH,ELIJAH",,,"SUB OUT by HIRSH,ELIJAH",2
04:26,"MISS 3PTR by SMITH,PRESTON",,,,,,,"MISS 3PTR by SMITH,PRESTON",2
--,"REBOUND OFF by FITCH,CARL",,,,,,,"REBOUND OFF by FITCH,CARL",2
04:13,"GOOD JUMPER by LINK,JACOB(in the paint)",40,,42 (+2),,HENDRIX 40-42 (-2),,"GOOD JUMPER by LINK,JACOB(in the paint)",2
--,"ASSIST  by FITCH,CARL",,,,,,,"ASSIST  by FITCH,CARL",2
03:55,,40,,44 (+4),"GOOD LAYUP by HAYNES,CALEB(in the paint)",BERRY 40-44 (-4),,"GOOD LAYUP by HAYNES,CALEB(in the paint)",2
--,,,,,"ASSIST  by ATKINSON,QUINN",,,"ASSIST  by ATKINSON,QUINN",2
03:48,"FOUL  by EATON,JACK",,,,,,,"FOUL  by EATON,JACK",2
03:48,,40,,45 (+5),"GOOD FT by HAYNES,CALEB",BERRY 40-45 (-5),,"GOOD FT by HAYNES,CALEB",2
03:30,"MISS 3PTR by STANLEY,SETH",,,,,,,"MISS 3PTR by STANLEY,SETH",2
--,"REBOUND OFF by EATON,JACK",,,,,,,"REBOUND OFF by EATON,JACK",2
03:16,"GOOD LAYUP by LINK,JACOB(in the paint)",42,,45 (+3),,HENDRIX 42-45 (-3),,"GOOD LAYUP by LINK,JACOB(in the paint)",2
--,"ASSIST  by EATON,JACK",,,,,,,"ASSIST  by EATON,JACK",2
03:03,,42,,47 (+5),"GOOD LAYUP by HAYNES,CALEB(in the paint)",BERRY 42-47 (-5),,"GOOD LAYUP by HAYNES,CALEB(in the paint)",2
02:37,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,2
02:37,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
02:09,,42,,49 (+7),"GOOD JUMPER by HAYNES,CALEB",BERRY 42-49 (-7),,"GOOD JUMPER by HAYNES,CALEB",2
--,,,,,"ASSIST  by JOHNSON,CORY",,,"ASSIST  by JOHNSON,CORY",2
01:59,,,,,"FOUL  by JOHNSON,CORY",,,"FOUL  by JOHNSON,CORY",2
01:59,"MISS FT by SMITH,PRESTON",,,,,,,"MISS FT by SMITH,PRESTON",2
--,,,,,"REBOUND DEF by HIRSH,ELIJAH",,,"REBOUND DEF by HIRSH,ELIJAH",2
01:59,,,,,"SUB IN by HIRSH,ELIJAH",,,"SUB IN by HIRSH,ELIJAH",2
01:59,,,,,"SUB OUT by ATKINSON,QUINN",,,"SUB OUT by ATKINSON,QUINN",2
01:49,,42,,51 (+9),"GOOD JUMPER by MOORE,MYLES(in the paint)",BERRY 42-51 (-9),,"GOOD JUMPER by MOORE,MYLES(in the paint)",2
01:35,"TURNOVER  by LINK,JACOB",,,,,,,"TURNOVER  by LINK,JACOB",2
01:35,,,,,"STEAL  by HIRSH,ELIJAH",,,"STEAL  by HIRSH,ELIJAH",2
01:28,"FOUL  by SMITH,PRESTON",,,,,,,"FOUL  by SMITH,PRESTON",2
01:17,,42,,52 (+10),"GOOD FT by MOORE,MYLES(fastbreak)",BERRY 42-52 (-10),,"GOOD FT by MOORE,MYLES(fastbreak)",2
01:17,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
01:17,,,,,"MISS FT by MOORE,MYLES",,,"MISS FT by MOORE,MYLES",2
--,"REBOUND DEF by STANLEY,SETH",,,,,,,"REBOUND DEF by STANLEY,SETH",2
01:17,"SUB IN by COMAN,SEAN",,,,,,,"SUB IN by COMAN,SEAN",2
01:17,"SUB OUT by LINK,JACOB",,,,,,,"SUB OUT by LINK,JACOB",2
01:08,"MISS 3PTR by SMITH,PRESTON",,,,,,,"MISS 3PTR by SMITH,PRESTON",2
01:08,,,,,"BLOCK  by JOHNSON,CORY",,,"BLOCK  by JOHNSON,CORY",2
--,"REBOUND OFF by SMITH,PRESTON",,,,,,,"REBOUND OFF by SMITH,PRESTON",2
01:02,"MISS 3PTR by COMAN,SEAN",,,,,,,"MISS 3PTR by COMAN,SEAN",2
01:02,,,,,"BLOCK  by MOORE,MYLES",,,"BLOCK  by MOORE,MYLES",2
--,,,,,"REBOUND DEF by CLARK,ETHAN",,,"REBOUND DEF by CLARK,ETHAN",2
00:55,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
00:54,"FOUL  by SMITH,PRESTON",,,,,,,"FOUL  by SMITH,PRESTON",2
00:54,,,,,"MISS FT by MOORE,MYLES",,,"MISS FT by MOORE,MYLES",2
--,"REBOUND DEF by STANLEY,SETH",,,,,,,"REBOUND DEF by STANLEY,SETH",2
00:54,"SUB IN by LINK,JACOB",,,,,,,"SUB IN by LINK,JACOB",2
00:54,"SUB OUT by COMAN,SEAN",,,,,,,"SUB OUT by COMAN,SEAN",2
00:49,,,,,"FOUL  by CLARK,ETHAN",,,"FOUL  by CLARK,ETHAN",2
00:49,"GOOD FT by STANLEY,SETH(fastbreak)",43,,52 (+9),,HENDRIX 43-52 (-9),,"GOOD FT by STANLEY,SETH(fastbreak)",2
00:49,"GOOD FT by STANLEY,SETH(fastbreak)",44,,52 (+8),,HENDRIX 44-52 (-8),,"GOOD FT by STANLEY,SETH(fastbreak)",2
00:49,"SUB IN by COMAN,SEAN",,,,,,,"SUB IN by COMAN,SEAN",2
00:49,"SUB OUT by LINK,JACOB",,,,,,,"SUB OUT by LINK,JACOB",2
00:46,,,,,"TURNOVER  by CLARK,ETHAN",,,"TURNOVER  by CLARK,ETHAN",2
00:46,"SUB IN by LINK,JACOB",,,,,,,"SUB IN by LINK,JACOB",2
00:46,"SUB OUT by COMAN,SEAN",,,,,,,"SUB OUT by COMAN,SEAN",2
00:39,"MISS 3PTR by SMITH,PRESTON",,,,,,,"MISS 3PTR by SMITH,PRESTON",2
--,,,,,"REBOUND DEF by HIRSH,ELIJAH",,,"REBOUND DEF by HIRSH,ELIJAH",2
00:38,"FOUL  by EATON,JACK",,,,,,,"FOUL  by EATON,JACK",2
00:38,,,,,"MISS FT by CLARK,ETHAN",,,"MISS FT by CLARK,ETHAN",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
00:38,,,,,"MISS FT by CLARK,ETHAN",,,"MISS FT by CLARK,ETHAN",2
--,"REBOUND DEF by SMITH,PRESTON",,,,,,,"REBOUND DEF by SMITH,PRESTON",2
00:38,"MISS 3PTR by FITCH,CARL",,,,,,,"MISS 3PTR by FITCH,CARL",2
--,,,,,"REBOUND DEF by CLARK,ETHAN",,,"REBOUND DEF by CLARK,ETHAN",2
00:33,"FOUL  by LINK,JACOB",,,,,,,"FOUL  by LINK,JACOB",2
00:25,,44,,53 (+9),"GOOD FT by CLARK,ETHAN(fastbreak)",BERRY 44-53 (-9),,"GOOD FT by CLARK,ETHAN(fastbreak)",2
00:25,,,,,"MISS FT by CLARK,ETHAN",,,"MISS FT by CLARK,ETHAN",2
--,"REBOUND DEF by EATON,JACK",,,,,,,"REBOUND DEF by EATON,JACK",2
00:18,"MISS 3PTR by EATON,JACK",,,,,,,"MISS 3PTR by EATON,JACK",2
--,,,,,"REBOUND DEF by MOORE,MYLES",,,"REBOUND DEF by MOORE,MYLES",2
