Time Remaining,M-1182,Away Team Score,Play Team Indicator,Home Team Score,M-1124,Game Score,Team Indicator,Play,Period
10:09,,,,,"SUB OUT by CONRAD,ALEX",,,"SUB OUT by CONRAD,ALEX",1
10:09,,,,,"SUB IN by STANLEY,SETH",,,"SUB IN by STANLEY,SETH",1
10:09,"SUB OUT by HOLLIS,REX",,,,,,,"SUB OUT by HOLLIS,REX",1
10:09,"SUB IN by YOUNG,QUESHOD",,,,,,,"SUB IN by YOUNG,QUESHOD",1
10:09,"SUB OUT by WASHINGTON,DEVON",,,,,,,"SUB OUT by WASHINGTON,DEVON",1
10:09,"SUB IN by AMES,TREY",,,,,,,"SUB IN by AMES,TREY",1
10:06,"FOUL  by AUSTIN,DENZEL",,,,,,,"FOUL  by AUSTIN,DENZEL",1
09:48,,,,,"TURNOVER  by EATON,JACK",,,"TURNOVER  by EATON,JACK",1
09:48,"STEAL  by AUSTIN,DENZEL",,,,,,,"STEAL  by AUSTIN,DENZEL",1
09:43,"GOOD JUMPER by YOUNG,QUESHOD(fastbreak)(in the paint)",23 (+7),,16,,M-1182 23-16 (-7),,"GOOD JUMPER by YOUNG,QUESHOD(fastbreak)(in the paint)",1
--,"ASSIST  by AUSTIN,DENZEL",,,,,,,"ASSIST  by AUSTIN,DENZEL",1
09:32,,,,,"SUB OUT by RIDING,JAKE",,,"SUB OUT by RIDING,JAKE",1
09:32,,,,,"SUB IN by FITCH,CARL",,,"SUB IN by FITCH,CARL",1
09:32,,,,,"SUB OUT by EATON,JACK",,,"SUB OUT by EATON,JACK",1
09:32,,,,,"SUB IN by BRASFIELD,KAM",,,"SUB IN by BRASFIELD,KAM",1
09:30,,,,,"TURNOVER  by FITCH,CARL",,,"TURNOVER  by FITCH,CARL",1
09:21,,,,,"FOUL  by COMMAN,SEAN",,,"FOUL  by COMMAN,SEAN",1
09:21,"SUB OUT by AUSTIN,DENZEL",,,,,,,"SUB OUT by AUSTIN,DENZEL",1
09:21,"SUB IN by HARDY,BAILEY",,,,,,,"SUB IN by HARDY,BAILEY",1
09:14,"GOOD 3PTR by HARDY,BAILEY",26 (+10),,16,,M-1182 26-16 (-10),,"GOOD 3PTR by HARDY,BAILEY",1
--,"ASSIST  by BAKER,KAE'RON",,,,,,,"ASSIST  by BAKER,KAE'RON",1
08:57,,26 (+7),,19,"GOOD 3PTR by COMMAN,SEAN",M-1124 26-19 (-7),,"GOOD 3PTR by COMMAN,SEAN",1
--,,,,,"ASSIST  by BRASFIELD,KAM",,,"ASSIST  by BRASFIELD,KAM",1
08:45,"MISS JUMPER by BAKER,KAE'RON",,,,,,,"MISS JUMPER by BAKER,KAE'RON",1
--,,,,,"REBOUND DEF by LINK,JACOB",,,"REBOUND DEF by LINK,JACOB",1
08:31,,,,,"MISS 3PTR by STANLEY,SETH",,,"MISS 3PTR by STANLEY,SETH",1
--,"REBOUND DEF by AMES,TREY",,,,,,,"REBOUND DEF by AMES,TREY",1
08:24,"GOOD JUMPER by YOUNG,QUESHOD(fastbreak)(in the paint)",28 (+9),,19,,M-1182 28-19 (-9),,"GOOD JUMPER by YOUNG,QUESHOD(fastbreak)(in the paint)",1
08:15,,,,,"MISS JUMPER by LINK,JACOB",,,"MISS JUMPER by LINK,JACOB",1
--,"REBOUND DEF by AMES,TREY",,,,,,,"REBOUND DEF by AMES,TREY",1
08:06,"TURNOVER  by BAKER,KAE'RON",,,,,,,"TURNOVER  by BAKER,KAE'RON",1
07:54,,28 (+6),,22,"GOOD 3PTR by STANLEY,SETH",M-1124 28-22 (-6),,"GOOD 3PTR by STANLEY,SETH",1
--,,,,,"ASSIST  by LINK,JACOB",,,"ASSIST  by LINK,JACOB",1
07:37,"MISS 3PTR by YOUNG,QUESHOD",,,,,,,"MISS 3PTR by YOUNG,QUESHOD",1
--,,,,,"REBOUND DEF by LINK,JACOB",,,"REBOUND DEF by LINK,JACOB",1
07:31,"FOUL  by POWELL,LASHARD",,,,,,,"FOUL  by POWELL,LASHARD",1
07:31,,,,,TIMEOUT  by TEAM,,,TIMEOUT  by TEAM,1
07:31,,,,,"SUB OUT by COMMAN,SEAN",,,"SUB OUT by COMMAN,SEAN",1
07:31,,,,,"SUB IN by SMITH,PRESTON",,,"SUB IN by SMITH,PRESTON",1
07:31,"SUB OUT by BAKER,KAE'RON",,,,,,,"SUB OUT by BAKER,KAE'RON",1
07:31,"SUB IN by AUSTIN,DENZEL",,,,,,,"SUB IN by AUSTIN,DENZEL",1
07:31,"SUB OUT by AMES,TREY",,,,,,,"SUB OUT by AMES,TREY",1
07:31,"SUB IN by WASHINGTON,DEVON",,,,,,,"SUB IN by WASHINGTON,DEVON",1
07:29,,,,,"MISS 3PTR by STANLEY,SETH",,,"MISS 3PTR by STANLEY,SETH",1
--,,,,,"REBOUND OFF by FITCH,CARL",,,"REBOUND OFF by FITCH,CARL",1
07:24,,28 (+4),,24,"GOOD JUMPER by FITCH,CARL(in the paint)",M-1124 28-24 (-4),,"GOOD JUMPER by FITCH,CARL(in the paint)",1
07:20,"GOOD 3PTR by AUSTIN,DENZEL(fastbreak)",31 (+7),,24,,M-1182 31-24 (-7),,"GOOD 3PTR by AUSTIN,DENZEL(fastbreak)",1
07:00,,31 (+5),,26,"GOOD JUMPER by LINK,JACOB(in the paint)",M-1124 31-26 (-5),,"GOOD JUMPER by LINK,JACOB(in the paint)",1
06:42,"MISS 3PTR by AUSTIN,DENZEL",,,,,,,"MISS 3PTR by AUSTIN,DENZEL",1
--,,,,,"REBOUND DEF by FITCH,CARL",,,"REBOUND DEF by FITCH,CARL",1
06:31,"FOUL  by POWELL,LASHARD",,,,,,,"FOUL  by POWELL,LASHARD",1
06:31,"SUB OUT by HARDY,BAILEY",,,,,,,"SUB OUT by HARDY,BAILEY",1
06:31,"SUB IN by COLEMAN,JACQUEZ",,,,,,,"SUB IN by COLEMAN,JACQUEZ",1
06:31,"SUB OUT by POWELL,LASHARD",,,,,,,"SUB OUT by POWELL,LASHARD",1
06:31,"SUB IN by WALLACE,KENDERIUS",,,,,,,"SUB IN by WALLACE,KENDERIUS",1
06:21,,,,,"TURNOVER  by BRASFIELD,KAM",,,"TURNOVER  by BRASFIELD,KAM",1
06:21,"STEAL  by AUSTIN,DENZEL",,,,,,,"STEAL  by AUSTIN,DENZEL",1
06:17,"GOOD JUMPER by AUSTIN,DENZEL(fastbreak)(in the paint)",33 (+7),,26,,M-1182 33-26 (-7),,"GOOD JUMPER by AUSTIN,DENZEL(fastbreak)(in the paint)",1
05:59,,,,,"TURNOVER  by SMITH,PRESTON",,,"TURNOVER  by SMITH,PRESTON",1
05:59,"STEAL  by WALLACE,KENDERIUS",,,,,,,"STEAL  by WALLACE,KENDERIUS",1
05:54,"GOOD JUMPER by YOUNG,QUESHOD(fastbreak)(in the paint)",35 (+9),,26,,M-1182 35-26 (-9),,"GOOD JUMPER by YOUNG,QUESHOD(fastbreak)(in the paint)",1
--,"ASSIST  by WALLACE,KENDERIUS",,,,,,,"ASSIST  by WALLACE,KENDERIUS",1
05:39,,35 (+7),,28,"GOOD JUMPER by BRASFIELD,KAM(in the paint)",M-1124 35-28 (-7),,"GOOD JUMPER by BRASFIELD,KAM(in the paint)",1
05:29,"SUB OUT by YOUNG,QUESHOD",,,,,,,"SUB OUT by YOUNG,QUESHOD",1
05:29,"SUB IN by HARDY,BAILEY",,,,,,,"SUB IN by HARDY,BAILEY",1
05:15,"MISS 3PTR by AUSTIN,DENZEL",,,,,,,"MISS 3PTR by AUSTIN,DENZEL",1
--,,,,,"REBOUND DEF by FITCH,CARL",,,"REBOUND DEF by FITCH,CARL",1
05:01,,,,,"TURNOVER  by LINK,JACOB",,,"TURNOVER  by LINK,JACOB",1
05:01,"STEAL  by WALLACE,KENDERIUS",,,,,,,"STEAL  by WALLACE,KENDERIUS",1
04:48,"GOOD JUMPER by WASHINGTON,DEVON(in the paint)",37 (+9),,28,,M-1182 37-28 (-9),,"GOOD JUMPER by WASHINGTON,DEVON(in the paint)",1
--,"ASSIST  by WALLACE,KENDERIUS",,,,,,,"ASSIST  by WALLACE,KENDERIUS",1
04:36,,,,,"MISS JUMPER by BRASFIELD,KAM",,,"MISS JUMPER by BRASFIELD,KAM",1
--,"REBOUND DEF by AUSTIN,DENZEL",,,,,,,"REBOUND DEF by AUSTIN,DENZEL",1
04:18,"TURNOVER  by WASHINGTON,DEVON",,,,,,,"TURNOVER  by WASHINGTON,DEVON",1
04:18,,,,,"STEAL  by BRASFIELD,KAM",,,"STEAL  by BRASFIELD,KAM",1
04:14,,,,,"FOUL  by FITCH,CARL",,,"FOUL  by FITCH,CARL",1
04:14,,,,,"TURNOVER  by FITCH,CARL",,,"TURNOVER  by FITCH,CARL",1
04:14,TIMEOUT  by TEAM,,,,,,,TIMEOUT  by TEAM,1
04:14,"SUB OUT by WALLACE,KENDERIUS",,,,,,,"SUB OUT by WALLACE,KENDERIUS",1
04:14,"SUB IN by AMES,TREY",,,,,,,"SUB IN by AMES,TREY",1
04:14,"SUB OUT by WASHINGTON,DEVON",,,,,,,"SUB OUT by WASHINGTON,DEVON",1
04:14,"SUB IN by HOLLIS,REX",,,,,,,"SUB IN by HOLLIS,REX",1
03:54,"GOOD 3PTR by COLEMAN,JACQUEZ",40 (+12),,28,,M-1182 40-28 (-12),,"GOOD 3PTR by COLEMAN,JACQUEZ",1
--,"ASSIST  by HOLLIS,REX",,,,,,,"ASSIST  by HOLLIS,REX",1
03:31,"FOUL  by HOLLIS,REX",,,,,,,"FOUL  by HOLLIS,REX",1
03:31,,,,,"SUB OUT by BRASFIELD,KAM",,,"SUB OUT by BRASFIELD,KAM",1
03:31,,,,,"SUB IN by CALAMESE,MICHAEL",,,"SUB IN by CALAMESE,MICHAEL",1
03:31,,40 (+11),,29,"GOOD FT by STANLEY,SETH",M-1124 40-29 (-11),,"GOOD FT by STANLEY,SETH",1
03:31,,40 (+10),,30,"GOOD FT by STANLEY,SETH",M-1124 40-30 (-10),,"GOOD FT by STANLEY,SETH",1
03:31,,,,,"SUB OUT by FITCH,CARL",,,"SUB OUT by FITCH,CARL",1
03:31,,,,,"SUB IN by CONRAD,ALEX",,,"SUB IN by CONRAD,ALEX",1
03:21,"MISS 3PTR by HARDY,BAILEY",,,,,,,"MISS 3PTR by HARDY,BAILEY",1
--,,,,,"REBOUND DEF by CONRAD,ALEX",,,"REBOUND DEF by CONRAD,ALEX",1
03:15,"FOUL  by AMES,TREY",,,,,,,"FOUL  by AMES,TREY",1
03:14,,,,,"MISS FT by CONRAD,ALEX",,,"MISS FT by CONRAD,ALEX",1
--,"REBOUND DEF by AMES,TREY",,,,,,,"REBOUND DEF by AMES,TREY",1
02:59,"MISS JUMPER by HOLLIS,REX",,,,,,,"MISS JUMPER by HOLLIS,REX",1
--,,,,,"REBOUND DEF by CALAMESE,MICHAEL",,,"REBOUND DEF by CALAMESE,MICHAEL",1
02:47,,40 (+8),,32,"GOOD JUMPER by CONRAD,ALEX(in the paint)",M-1124 40-32 (-8),,"GOOD JUMPER by CONRAD,ALEX(in the paint)",1
--,,,,,"ASSIST  by STANLEY,SETH",,,"ASSIST  by STANLEY,SETH",1
02:36,"TURNOVER  by HOLLIS,REX",,,,,,,"TURNOVER  by HOLLIS,REX",1
02:36,"SUB OUT by AMES,TREY",,,,,,,"SUB OUT by AMES,TREY",1
02:36,"SUB IN by WASHINGTON,DEVON",,,,,,,"SUB IN by WASHINGTON,DEVON",1
02:36,"SUB OUT by HOLLIS,REX",,,,,,,"SUB OUT by HOLLIS,REX",1
02:36,"SUB IN by SCHULTZ,TRAVIS",,,,,,,"SUB IN by SCHULTZ,TRAVIS",1
02:36,"SUB OUT by HARDY,BAILEY",,,,,,,"SUB OUT by HARDY,BAILEY",1
02:36,"SUB IN by YOUNG,QUESHOD",,,,,,,"SUB IN by YOUNG,QUESHOD",1
02:26,,,,,"MISS 3PTR by SMITH,PRESTON",,,"MISS 3PTR by SMITH,PRESTON",1
--,"REBOUND DEF by YOUNG,QUESHOD",,,,,,,"REBOUND DEF by YOUNG,QUESHOD",1
02:17,"TURNOVER  by YOUNG,QUESHOD",,,,,,,"TURNOVER  by YOUNG,QUESHOD",1
02:17,,,,,"STEAL  by CALAMESE,MICHAEL",,,"STEAL  by CALAMESE,MICHAEL",1
02:16,"FOUL  by COLEMAN,JACQUEZ",,,,,,,"FOUL  by COLEMAN,JACQUEZ",1
02:16,"SUB OUT by AUSTIN,DENZEL",,,,,,,"SUB OUT by AUSTIN,DENZEL",1
02:16,"SUB IN by BAKER,KAE'RON",,,,,,,"SUB IN by BAKER,KAE'RON",1
02:16,,,,,"MISS FT by CALAMESE,MICHAEL(fastbreak)",,,"MISS FT by CALAMESE,MICHAEL(fastbreak)",1
--,"REBOUND DEF by WASHINGTON,DEVON",,,,,,,"REBOUND DEF by WASHINGTON,DEVON",1
01:48,"MISS 3PTR by YOUNG,QUESHOD",,,,,,,"MISS 3PTR by YOUNG,QUESHOD",1
--,,,,,"REBOUND DEF by SMITH,PRESTON",,,"REBOUND DEF by SMITH,PRESTON",1
01:34,,,,,"MISS 3PTR by SMITH,PRESTON",,,"MISS 3PTR by SMITH,PRESTON",1
--,"REBOUND DEF by WASHINGTON,DEVON",,,,,,,"REBOUND DEF by WASHINGTON,DEVON",1
01:17,"FOUL  by BAKER,KAE'RON",,,,,,,"FOUL  by BAKER,KAE'RON",1
01:17,"TURNOVER  by BAKER,KAE'RON",,,,,,,"TURNOVER  by BAKER,KAE'RON",1
01:07,,,,,"TURNOVER  by CALAMESE,MICHAEL",,,"TURNOVER  by CALAMESE,MICHAEL",1
01:07,"STEAL  by BAKER,KAE'RON",,,,,,,"STEAL  by BAKER,KAE'RON",1
01:02,"MISS JUMPER by BAKER,KAE'RON",,,,,,,"MISS JUMPER by BAKER,KAE'RON",1
--,"REBOUND OFF by YOUNG,QUESHOD",,,,,,,"REBOUND OFF by YOUNG,QUESHOD",1
