Time Remaining,BSC,Away Team Score,Play Team Indicator,Home Team Score,RHODES,Game Score,Team Indicator,Play,Period
16:58,"MISS LAYUP by HOLLAND,JASON",,,,,,,"MISS LAYUP by HOLLAND,JASON",2
--,"REBOUND OFF by THOMAS,LARRY",,,,,,,"REBOUND OFF by THOMAS,LARRY",2
16:54,"GOOD LAYUP by THOMAS,LARRY(in the paint)",31,,38 (+7),,BSC 31-38 (+7),,"GOOD LAYUP by THOMAS,LARRY(in the paint)",2
16:36,,,,,"MISS 3PTR by MILLER,DREW",,,"MISS 3PTR by MILLER,DREW",2
--,"REBOUND DEF by HOLLAND,JASON",,,,,,,"REBOUND DEF by HOLLAND,JASON",2
16:21,"TURNOVER  by THOMAS,LARRY",,,,,,,"TURNOVER  by THOMAS,LARRY",2
16:21,"FOUL  by THOMAS,LARRY",,,,,,,"FOUL  by THOMAS,LARRY",2
16:21,"SUB IN by AVERY,ALEX",,,,,,,"SUB IN by AVERY,ALEX",2
16:21,"SUB OUT by FREEMAN,SCHYLAR",,,,,,,"SUB OUT by FREEMAN,SCHYLAR",2
15:56,,31,,40 (+9),"GOOD JUMPER by SLEDGE,TATE(in the paint)",RHODES 31-40 (+9),,"GOOD JUMPER by SLEDGE,TATE(in the paint)",2
15:40,,,,,"FOUL  by SLEDGE,TATE",,,"FOUL  by SLEDGE,TATE",2
15:23,"MISS LAYUP by AVERY,ALEX",,,,,,,"MISS LAYUP by AVERY,ALEX",2
15:23,,,,,"BLOCK  by SLEDGE,TATE",,,"BLOCK  by SLEDGE,TATE",2
--,,,,,"REBOUND DEF by COLLINS,LUKE",,,"REBOUND DEF by COLLINS,LUKE",2
15:05,,31,,43 (+12),"GOOD 3PTR by MILLER,DREW",RHODES 31-43 (+12),,"GOOD 3PTR by MILLER,DREW",2
--,,,,,"ASSIST  by COLLINS,LUKE",,,"ASSIST  by COLLINS,LUKE",2
14:46,"GOOD 3PTR by HOLLAND,JASON",34,,43 (+9),,BSC 34-43 (+9),,"GOOD 3PTR by HOLLAND,JASON",2
14:33,,34,,46 (+12),"GOOD 3PTR by DUNAVANT,JOHNNY",RHODES 34-46 (+12),,"GOOD 3PTR by DUNAVANT,JOHNNY",2
--,,,,,"ASSIST  by MILLER,DREW",,,"ASSIST  by MILLER,DREW",2
14:14,"GOOD 3PTR by THOMAS,LARRY",37,,46 (+9),,BSC 37-46 (+9),,"GOOD 3PTR by THOMAS,LARRY",2
--,"ASSIST  by AVERY,ALEX",,,,,,,"ASSIST  by AVERY,ALEX",2
14:10,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
14:10,"SUB IN by HAYES,CONNER",,,,,,,"SUB IN by HAYES,CONNER",2
14:10,"SUB OUT by SCHAMP,GRIFFIN",,,,,,,"SUB OUT by SCHAMP,GRIFFIN",2
14:04,"FOUL  by AVERY,ALEX",,,,,,,"FOUL  by AVERY,ALEX",2
13:51,,,,,"TURNOVER  by SLEDGE,TATE",,,"TURNOVER  by SLEDGE,TATE",2
13:50,"STEAL  by HOLLAND,JASON",,,,,,,"STEAL  by HOLLAND,JASON",2
13:47,"GOOD 3PTR by WELCH,ROSS",40,,46 (+6),,BSC 40-46 (+6),,"GOOD 3PTR by WELCH,ROSS",2
--,"ASSIST  by HOLLAND,JASON",,,,,,,"ASSIST  by HOLLAND,JASON",2
13:24,"FOUL  by THOMAS,LARRY",,,,,,,"FOUL  by THOMAS,LARRY",2
13:24,,40,,47 (+7),"GOOD FT by MILLER,DREW",RHODES 40-47 (+7),,"GOOD FT by MILLER,DREW",2
13:24,,40,,48 (+8),"GOOD FT by MILLER,DREW",RHODES 40-48 (+8),,"GOOD FT by MILLER,DREW",2
13:24,"SUB IN by GALFSKY,ANDER",,,,,,,"SUB IN by GALFSKY,ANDER",2
13:24,"SUB OUT by AVERY,ALEX",,,,,,,"SUB OUT by AVERY,ALEX",2
13:24,,,,,"SUB IN by WATSON,SHANE",,,"SUB IN by WATSON,SHANE",2
13:24,,,,,"SUB IN by MCGRAIL,PATRICK",,,"SUB IN by MCGRAIL,PATRICK",2
13:24,,,,,"SUB IN by WAGNER,MATT",,,"SUB IN by WAGNER,MATT",2
13:24,,,,,"SUB OUT by SLEDGE,TATE",,,"SUB OUT by SLEDGE,TATE",2
13:24,,,,,"SUB OUT by MILLER,DREW",,,"SUB OUT by MILLER,DREW",2
13:24,,,,,"SUB OUT by HOECK,RYAN VAN",,,"SUB OUT by HOECK,RYAN VAN",2
13:05,,,,,"FOUL  by MCGRAIL,PATRICK",,,"FOUL  by MCGRAIL,PATRICK",2
13:05,"GOOD FT by WELCH,ROSS",41,,48 (+7),,BSC 41-48 (+7),,"GOOD FT by WELCH,ROSS",2
13:05,"GOOD FT by WELCH,ROSS",42,,48 (+6),,BSC 42-48 (+6),,"GOOD FT by WELCH,ROSS",2
13:05,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
13:05,"SUB IN by SCHAMP,GRIFFIN",,,,,,,"SUB IN by SCHAMP,GRIFFIN",2
13:05,"SUB OUT by HAYES,CONNER",,,,,,,"SUB OUT by HAYES,CONNER",2
12:48,,,,,"MISS LAYUP by WATSON,SHANE",,,"MISS LAYUP by WATSON,SHANE",2
12:48,"BLOCK  by GALFSKY,ANDER",,,,,,,"BLOCK  by GALFSKY,ANDER",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
12:32,,42,,50 (+8),"GOOD LAYUP by MCGRAIL,PATRICK(in the paint)",RHODES 42-50 (+8),,"GOOD LAYUP by MCGRAIL,PATRICK(in the paint)",2
12:20,"GOOD LAYUP by SCHAMP,GRIFFIN(in the paint)",44,,50 (+6),,BSC 44-50 (+6),,"GOOD LAYUP by SCHAMP,GRIFFIN(in the paint)",2
11:57,,,,,"MISS JUMPER by MCGRAIL,PATRICK",,,"MISS JUMPER by MCGRAIL,PATRICK",2
--,"REBOUND DEF by SCHAMP,GRIFFIN",,,,,,,"REBOUND DEF by SCHAMP,GRIFFIN",2
11:40,,,,,"FOUL  by DUNAVANT,JOHNNY",,,"FOUL  by DUNAVANT,JOHNNY",2
11:40,"GOOD FT by THOMAS,LARRY",45,,50 (+5),,BSC 45-50 (+5),,"GOOD FT by THOMAS,LARRY",2
11:40,"GOOD FT by THOMAS,LARRY",46,,50 (+4),,BSC 46-50 (+4),,"GOOD FT by THOMAS,LARRY",2
11:40,"GOOD FT by THOMAS,LARRY",47,,50 (+3),,BSC 47-50 (+3),,"GOOD FT by THOMAS,LARRY",2
11:40,"SUB IN by CRAIN,JOHN",,,,,,,"SUB IN by CRAIN,JOHN",2
11:40,"SUB OUT by WELCH,ROSS",,,,,,,"SUB OUT by WELCH,ROSS",2
11:40,,,,,"SUB IN by GALLAGHER,MICHAEL",,,"SUB IN by GALLAGHER,MICHAEL",2
11:40,,,,,"SUB IN by MILLER,DREW",,,"SUB IN by MILLER,DREW",2
11:40,,,,,"SUB OUT by DUNAVANT,JOHNNY",,,"SUB OUT by DUNAVANT,JOHNNY",2
11:40,,,,,"SUB OUT by COLLINS,LUKE",,,"SUB OUT by COLLINS,LUKE",2
11:08,,47,,52 (+5),"GOOD LAYUP by MILLER,DREW(in the paint)",RHODES 47-52 (+5),,"GOOD LAYUP by MILLER,DREW(in the paint)",2
10:51,"MISS 3PTR by CRAIN,JOHN",,,,,,,"MISS 3PTR by CRAIN,JOHN",2
--,"REBOUND OFF by SCHAMP,GRIFFIN",,,,,,,"REBOUND OFF by SCHAMP,GRIFFIN",2
10:29,,,,,"FOUL  by GALLAGHER,MICHAEL",,,"FOUL  by GALLAGHER,MICHAEL",2
10:17,"GOOD 3PTR by THOMAS,LARRY",50,,52 (+2),,BSC 50-52 (+2),,"GOOD 3PTR by THOMAS,LARRY",2
09:56,,50,,55 (+5),"GOOD 3PTR by MCGRAIL,PATRICK",RHODES 50-55 (+5),,"GOOD 3PTR by MCGRAIL,PATRICK",2
--,,,,,"ASSIST  by MILLER,DREW",,,"ASSIST  by MILLER,DREW",2
09:43,"MISS 3PTR by THOMAS,LARRY",,,,,,,"MISS 3PTR by THOMAS,LARRY",2
--,,,,,"REBOUND DEF by WAGNER,MATT",,,"REBOUND DEF by WAGNER,MATT",2
09:25,,,,,"MISS LAYUP by WAGNER,MATT",,,"MISS LAYUP by WAGNER,MATT",2
--,"REBOUND DEF by THOMAS,LARRY",,,,,,,"REBOUND DEF by THOMAS,LARRY",2
09:01,,,,,"FOUL  by GALLAGHER,MICHAEL",,,"FOUL  by GALLAGHER,MICHAEL",2
09:01,"GOOD FT by HOLLAND,JASON",51,,55 (+4),,BSC 51-55 (+4),,"GOOD FT by HOLLAND,JASON",2
09:01,"GOOD FT by HOLLAND,JASON",52,,55 (+3),,BSC 52-55 (+3),,"GOOD FT by HOLLAND,JASON",2
09:01,"SUB IN by THOM,IAN",,,,,,,"SUB IN by THOM,IAN",2
09:01,"SUB IN by HENRY,COLIN",,,,,,,"SUB IN by HENRY,COLIN",2
09:01,"SUB IN by LEWIS,EVAN",,,,,,,"SUB IN by LEWIS,EVAN",2
09:01,"SUB OUT by HOLLAND,JASON",,,,,,,"SUB OUT by HOLLAND,JASON",2
09:01,"SUB OUT by SCHAMP,GRIFFIN",,,,,,,"SUB OUT by SCHAMP,GRIFFIN",2
09:01,"SUB OUT by GALFSKY,ANDER",,,,,,,"SUB OUT by GALFSKY,ANDER",2
09:01,,,,,"SUB IN by DUNAVANT,JOHNNY",,,"SUB IN by DUNAVANT,JOHNNY",2
09:01,,,,,"SUB IN by COLLINS,LUKE",,,"SUB IN by COLLINS,LUKE",2
09:01,,,,,"SUB OUT by MCGRAIL,PATRICK",,,"SUB OUT by MCGRAIL,PATRICK",2
09:01,,,,,"SUB OUT by GALLAGHER,MICHAEL",,,"SUB OUT by GALLAGHER,MICHAEL",2
08:42,"FOUL  by THOM,IAN",,,,,,,"FOUL  by THOM,IAN",2
08:42,"SUB IN by WELCH,ROSS",,,,,,,"SUB IN by WELCH,ROSS",2
08:42,"SUB OUT by THOMAS,LARRY",,,,,,,"SUB OUT by THOMAS,LARRY",2
08:30,,52,,57 (+5),"GOOD LAYUP by MILLER,DREW(in the paint)",RHODES 52-57 (+5),,"GOOD LAYUP by MILLER,DREW(in the paint)",2
--,,,,,"ASSIST  by WATSON,SHANE",,,"ASSIST  by WATSON,SHANE",2
08:28,"FOUL  by HENRY,COLIN",,,,,,,"FOUL  by HENRY,COLIN",2
08:27,,,,,"TURNOVER  by WAGNER,MATT",,,"TURNOVER  by WAGNER,MATT",2
08:13,"TURNOVER  by HENRY,COLIN",,,,,,,"TURNOVER  by HENRY,COLIN",2
08:11,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
08:11,"SUB IN by SCHAMP,GRIFFIN",,,,,,,"SUB IN by SCHAMP,GRIFFIN",2
08:11,"SUB OUT by HENRY,COLIN",,,,,,,"SUB OUT by HENRY,COLIN",2
08:11,,,,,"SUB IN by SLEDGE,TATE",,,"SUB IN by SLEDGE,TATE",2
08:11,,,,,"SUB OUT by DUNAVANT,JOHNNY",,,"SUB OUT by DUNAVANT,JOHNNY",2
07:56,,52,,59 (+7),"GOOD LAYUP by WAGNER,MATT(fastbreak)(in the paint)",RHODES 52-59 (+7),,"GOOD LAYUP by WAGNER,MATT(fastbreak)(in the paint)",2
--,,,,,"ASSIST  by COLLINS,LUKE",,,"ASSIST  by COLLINS,LUKE",2
07:56,"FOUL  by LEWIS,EVAN",,,,,,,"FOUL  by LEWIS,EVAN",2
07:36,,52,,61 (+9),"GOOD LAYUP by WATSON,SHANE(in the paint)",RHODES 52-61 (+9),,"GOOD LAYUP by WATSON,SHANE(in the paint)",2
07:05,"GOOD JUMPER by THOM,IAN(in the paint)",54,,61 (+7),,BSC 54-61 (+7),,"GOOD JUMPER by THOM,IAN(in the paint)",2
06:47,,54,,63 (+9),"GOOD LAYUP by WAGNER,MATT(fastbreak)(in the paint)",RHODES 54-63 (+9),,"GOOD LAYUP by WAGNER,MATT(fastbreak)(in the paint)",2
--,,,,,"ASSIST  by MILLER,DREW",,,"ASSIST  by MILLER,DREW",2
06:26,,,,,"FOUL  by MILLER,DREW",,,"FOUL  by MILLER,DREW",2
06:26,"SUB IN by THOMAS,LARRY",,,,,,,"SUB IN by THOMAS,LARRY",2
06:26,"SUB IN by HOLLAND,JASON",,,,,,,"SUB IN by HOLLAND,JASON",2
06:26,"SUB OUT by CRAIN,JOHN",,,,,,,"SUB OUT by CRAIN,JOHN",2
06:26,"SUB OUT by THOM,IAN",,,,,,,"SUB OUT by THOM,IAN",2
06:25,"MISS FT by LEWIS,EVAN",,,,,,,"MISS FT by LEWIS,EVAN",2
--,,,,,"REBOUND DEF by WATSON,SHANE",,,"REBOUND DEF by WATSON,SHANE",2
06:19,,54,,66 (+12),"GOOD 3PTR by DUNAVANT,JOHNNY",RHODES 54-66 (+12),,"GOOD 3PTR by DUNAVANT,JOHNNY",2
--,,,,,"ASSIST  by COLLINS,LUKE",,,"ASSIST  by COLLINS,LUKE",2
06:00,,,,,"FOUL  by WAGNER,MATT",,,"FOUL  by WAGNER,MATT",2
06:00,"GOOD FT by SCHAMP,GRIFFIN",55,,66 (+11),,BSC 55-66 (+11),,"GOOD FT by SCHAMP,GRIFFIN",2
06:00,"MISS FT by SCHAMP,GRIFFIN",,,,,,,"MISS FT by SCHAMP,GRIFFIN",2
--,,,,,"REBOUND DEF by DUNAVANT,JOHNNY",,,"REBOUND DEF by DUNAVANT,JOHNNY",2
06:00,"SUB IN by GALFSKY,ANDER",,,,,,,"SUB IN by GALFSKY,ANDER",2
06:00,"SUB OUT by LEWIS,EVAN",,,,,,,"SUB OUT by LEWIS,EVAN",2
06:00,,,,,"SUB IN by DUNAVANT,JOHNNY",,,"SUB IN by DUNAVANT,JOHNNY",2
06:00,,,,,"SUB OUT by SLEDGE,TATE",,,"SUB OUT by SLEDGE,TATE",2
06:00,,,,,"SUB OUT by WAGNER,MATT",,,"SUB OUT by WAGNER,MATT",2
05:47,,,,,"TURNOVER  by SLEDGE,TATE",,,"TURNOVER  by SLEDGE,TATE",2
05:21,"MISS LAYUP by GALFSKY,ANDER",,,,,,,"MISS LAYUP by GALFSKY,ANDER",2
05:21,,,,,"BLOCK  by WATSON,SHANE",,,"BLOCK  by WATSON,SHANE",2
--,,,,,"REBOUND DEF by SLEDGE,TATE",,,"REBOUND DEF by SLEDGE,TATE",2
05:15,,55,,68 (+13),"GOOD JUMPER by MILLER,DREW",RHODES 55-68 (+13),,"GOOD JUMPER by MILLER,DREW",2
05:00,"MISS LAYUP by SCHAMP,GRIFFIN",,,,,,,"MISS LAYUP by SCHAMP,GRIFFIN",2
05:00,,,,,"BLOCK  by WATSON,SHANE",,,"BLOCK  by WATSON,SHANE",2
--,"REBOUND OFF by HOLLAND,JASON",,,,,,,"REBOUND OFF by HOLLAND,JASON",2
04:56,"MISS JUMPER by HOLLAND,JASON",,,,,,,"MISS JUMPER by HOLLAND,JASON",2
--,,,,,"REBOUND DEF by SLEDGE,TATE",,,"REBOUND DEF by SLEDGE,TATE",2
04:43,,55,,71 (+16),"GOOD 3PTR by COLLINS,LUKE",RHODES 55-71 (+16),,"GOOD 3PTR by COLLINS,LUKE",2
04:39,"SUB IN by CRAIN,JOHN",,,,,,,"SUB IN by CRAIN,JOHN",2
04:39,"SUB OUT by GALFSKY,ANDER",,,,,,,"SUB OUT by GALFSKY,ANDER",2
04:36,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
04:28,"GOOD LAYUP by SCHAMP,GRIFFIN(in the paint)",57,,71 (+14),,BSC 57-71 (+14),,"GOOD LAYUP by SCHAMP,GRIFFIN(in the paint)",2
--,"ASSIST  by CRAIN,JOHN",,,,,,,"ASSIST  by CRAIN,JOHN",2
04:07,,,,,"TURNOVER  by MILLER,DREW",,,"TURNOVER  by MILLER,DREW",2
04:06,"STEAL  by SCHAMP,GRIFFIN",,,,,,,"STEAL  by SCHAMP,GRIFFIN",2
04:06,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
04:03,"GOOD LAYUP by SCHAMP,GRIFFIN(fastbreak)(in the paint)",59,,71 (+12),,BSC 59-71 (+12),,"GOOD LAYUP by SCHAMP,GRIFFIN(fastbreak)(in the paint)",2
03:37,,,,,"MISS 3PTR by DUNAVANT,JOHNNY",,,"MISS 3PTR by DUNAVANT,JOHNNY",2
--,"REBOUND DEF by SCHAMP,GRIFFIN",,,,,,,"REBOUND DEF by SCHAMP,GRIFFIN",2
03:21,"GOOD 3PTR by THOMAS,LARRY",62,,71 (+9),,BSC 62-71 (+9),,"GOOD 3PTR by THOMAS,LARRY",2
--,"ASSIST  by CRAIN,JOHN",,,,,,,"ASSIST  by CRAIN,JOHN",2
03:08,"FOUL  by WELCH,ROSS",,,,,,,"FOUL  by WELCH,ROSS",2
03:08,,62,,72 (+10),"GOOD FT by MILLER,DREW",RHODES 62-72 (+10),,"GOOD FT by MILLER,DREW",2
03:08,,62,,73 (+11),"GOOD FT by MILLER,DREW",RHODES 62-73 (+11),,"GOOD FT by MILLER,DREW",2
03:08,,,,,"SUB IN by MCGRAIL,PATRICK",,,"SUB IN by MCGRAIL,PATRICK",2
03:08,,,,,"SUB OUT by WATSON,SHANE",,,"SUB OUT by WATSON,SHANE",2
03:01,,,,,"FOUL  by SLEDGE,TATE",,,"FOUL  by SLEDGE,TATE",2
03:01,"GOOD FT by HOLLAND,JASON",63,,73 (+10),,BSC 63-73 (+10),,"GOOD FT by HOLLAND,JASON",2
03:01,"GOOD FT by HOLLAND,JASON",64,,73 (+9),,BSC 64-73 (+9),,"GOOD FT by HOLLAND,JASON",2
03:01,"SUB IN by LEWIS,EVAN",,,,,,,"SUB IN by LEWIS,EVAN",2
03:01,"SUB OUT by SCHAMP,GRIFFIN",,,,,,,"SUB OUT by SCHAMP,GRIFFIN",2
02:43,"FOUL  by LEWIS,EVAN",,,,,,,"FOUL  by LEWIS,EVAN",2
02:43,,64,,74 (+10),"GOOD FT by MILLER,DREW",RHODES 64-74 (+10),,"GOOD FT by MILLER,DREW",2
02:43,,,,,"MISS FT by MILLER,DREW",,,"MISS FT by MILLER,DREW",2
--,"REBOUND DEF by SCHAMP,GRIFFIN",,,,,,,"REBOUND DEF by SCHAMP,GRIFFIN",2
02:43,"SUB IN by SCHAMP,GRIFFIN",,,,,,,"SUB IN by SCHAMP,GRIFFIN",2
02:43,"SUB OUT by LEWIS,EVAN",,,,,,,"SUB OUT by LEWIS,EVAN",2
02:20,"TURNOVER  by SCHAMP,GRIFFIN",,,,,,,"TURNOVER  by SCHAMP,GRIFFIN",2
02:19,,,,,"STEAL  by MILLER,DREW",,,"STEAL  by MILLER,DREW",2
02:09,"FOUL  by CRAIN,JOHN",,,,,,,"FOUL  by CRAIN,JOHN",2
02:09,,,,,"MISS FT by COLLINS,LUKE",,,"MISS FT by COLLINS,LUKE",2
--,"REBOUND DEF by SCHAMP,GRIFFIN",,,,,,,"REBOUND DEF by SCHAMP,GRIFFIN",2
01:59,"MISS 3PTR by CRAIN,JOHN",,,,,,,"MISS 3PTR by CRAIN,JOHN",2
--,,,,,"REBOUND DEF by MILLER,DREW",,,"REBOUND DEF by MILLER,DREW",2
01:50,,64,,76 (+12),"GOOD LAYUP by DUNAVANT,JOHNNY(fastbreak)(in the paint)",RHODES 64-76 (+12),,"GOOD LAYUP by DUNAVANT,JOHNNY(fastbreak)(in the paint)",2
--,,,,,"ASSIST  by COLLINS,LUKE",,,"ASSIST  by COLLINS,LUKE",2
01:42,"SUB IN by LEWIS,EVAN",,,,,,,"SUB IN by LEWIS,EVAN",2
01:42,"SUB OUT by SCHAMP,GRIFFIN",,,,,,,"SUB OUT by SCHAMP,GRIFFIN",2
01:39,,,,,"FOUL  by MILLER,DREW",,,"FOUL  by MILLER,DREW",2
01:39,"GOOD FT by HOLLAND,JASON",65,,76 (+11),,BSC 65-76 (+11),,"GOOD FT by HOLLAND,JASON",2
01:35,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
01:35,"GOOD FT by HOLLAND,JASON",66,,76 (+10),,BSC 66-76 (+10),,"GOOD FT by HOLLAND,JASON",2
01:32,"FOUL  by CRAIN,JOHN",,,,,,,"FOUL  by CRAIN,JOHN",2
01:32,,66,,77 (+11),"GOOD FT by MCGRAIL,PATRICK",RHODES 66-77 (+11),,"GOOD FT by MCGRAIL,PATRICK",2
01:32,,66,,78 (+12),"GOOD FT by MCGRAIL,PATRICK",RHODES 66-78 (+12),,"GOOD FT by MCGRAIL,PATRICK",2
01:32,"SUB IN by SCHAMP,GRIFFIN",,,,,,,"SUB IN by SCHAMP,GRIFFIN",2
01:32,"SUB OUT by LEWIS,EVAN",,,,,,,"SUB OUT by LEWIS,EVAN",2
01:26,,,,,"FOUL  by MILLER,DREW",,,"FOUL  by MILLER,DREW",2
01:26,"GOOD FT by CRAIN,JOHN",67,,78 (+11),,BSC 67-78 (+11),,"GOOD FT by CRAIN,JOHN",2
01:26,"GOOD FT by CRAIN,JOHN",68,,78 (+10),,BSC 68-78 (+10),,"GOOD FT by CRAIN,JOHN",2
01:26,"SUB IN by LEWIS,EVAN",,,,,,,"SUB IN by LEWIS,EVAN",2
01:26,"SUB IN by HENRY,COLIN",,,,,,,"SUB IN by HENRY,COLIN",2
01:26,"SUB OUT by SCHAMP,GRIFFIN",,,,,,,"SUB OUT by SCHAMP,GRIFFIN",2
01:26,"SUB OUT by WELCH,ROSS",,,,,,,"SUB OUT by WELCH,ROSS",2
01:25,"FOUL  by THOMAS,LARRY",,,,,,,"FOUL  by THOMAS,LARRY",2
01:25,,68,,79 (+11),"GOOD FT by SLEDGE,TATE",RHODES 68-79 (+11),,"GOOD FT by SLEDGE,TATE",2
01:25,,68,,80 (+12),"GOOD FT by SLEDGE,TATE",RHODES 68-80 (+12),,"GOOD FT by SLEDGE,TATE",2
01:25,"SUB IN by WELCH,ROSS",,,,,,,"SUB IN by WELCH,ROSS",2
01:25,"SUB IN by SCHAMP,GRIFFIN",,,,,,,"SUB IN by SCHAMP,GRIFFIN",2
01:25,"SUB OUT by LEWIS,EVAN",,,,,,,"SUB OUT by LEWIS,EVAN",2
01:25,"SUB OUT by HENRY,COLIN",,,,,,,"SUB OUT by HENRY,COLIN",2
01:18,"MISS 3PTR by THOMAS,LARRY",,,,,,,"MISS 3PTR by THOMAS,LARRY",2
--,,,,,"REBOUND DEF by COLLINS,LUKE",,,"REBOUND DEF by COLLINS,LUKE",2
01:10,,,,,"TURNOVER  by DUNAVANT,JOHNNY",,,"TURNOVER  by DUNAVANT,JOHNNY",2
01:07,"MISS 3PTR by HOLLAND,JASON",,,,,,,"MISS 3PTR by HOLLAND,JASON",2
--,,,,,"REBOUND DEF by DUNAVANT,JOHNNY",,,"REBOUND DEF by DUNAVANT,JOHNNY",2
01:00,"FOUL  by THOMAS,LARRY",,,,,,,"FOUL  by THOMAS,LARRY",2
01:00,,,,,"MISS FT by COLLINS,LUKE",,,"MISS FT by COLLINS,LUKE",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
01:00,,68,,81 (+13),"GOOD FT by COLLINS,LUKE",RHODES 68-81 (+13),,"GOOD FT by COLLINS,LUKE",2
00:55,"MISS 3PTR by THOMAS,LARRY",,,,,,,"MISS 3PTR by THOMAS,LARRY",2
--,"REBOUND OFF by CRAIN,JOHN",,,,,,,"REBOUND OFF by CRAIN,JOHN",2
00:47,"MISS 3PTR by CRAIN,JOHN",,,,,,,"MISS 3PTR by CRAIN,JOHN",2
--,,,,,"REBOUND DEF by DUNAVANT,JOHNNY",,,"REBOUND DEF by DUNAVANT,JOHNNY",2
00:23,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
00:23,,,,,"SUB IN by WATSON,SHANE",,,"SUB IN by WATSON,SHANE",2
00:23,,,,,"SUB IN by GALLAGHER,MICHAEL",,,"SUB IN by GALLAGHER,MICHAEL",2
00:23,,,,,"SUB OUT by MILLER,DREW",,,"SUB OUT by MILLER,DREW",2
00:15,,,,,"MISS LAYUP by COLLINS,LUKE",,,"MISS LAYUP by COLLINS,LUKE",2
--,,,,,"REBOUND OFF by WATSON,SHANE",,,"REBOUND OFF by WATSON,SHANE",2
00:10,,,,,"MISS LAYUP by WATSON,SHANE",,,"MISS LAYUP by WATSON,SHANE",2
--,"REBOUND DEF by WELCH,ROSS",,,,,,,"REBOUND DEF by WELCH,ROSS",2
00:07,"GOOD LAYUP by WELCH,ROSS(fastbreak)(in the paint)",70,,81 (+11),,BSC 70-81 (+11),,"GOOD LAYUP by WELCH,ROSS(fastbreak)(in the paint)",2
00:00,,,,,"TURNOVER  by WATSON,SHANE",,,"TURNOVER  by WATSON,SHANE",2
00:00,"STEAL  by WELCH,ROSS",,,,,,,"STEAL  by WELCH,ROSS",2
00:00,"MISS 3PTR by THOMAS,LARRY",,,,,,,"MISS 3PTR by THOMAS,LARRY",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
