Time Remaining,Rhodes,Away Team Score,Play Team Indicator,Home Team Score,Sewanee,Game Score,Team Indicator,Play,Period
13:03,,33,,43 (+10),"GOOD FT by WILLIAMS,JORDEN",Sewanee 33-43 (-10),,"GOOD FT by WILLIAMS,JORDEN",2
13:03,"SUB IN by MILLER,DREW",,,,,,,"SUB IN by MILLER,DREW",2
13:03,"SUB OUT by DUNAVANT,JOHNNY",,,,,,,"SUB OUT by DUNAVANT,JOHNNY",2
13:03,,,,,"SUB IN by CARTER,KESHONN",,,"SUB IN by CARTER,KESHONN",2
13:03,,,,,"SUB OUT by STONE,BRODY",,,"SUB OUT by STONE,BRODY",2
12:53,"MISS 3PTR by GALLAGHER,MICHAEL",,,,,,,"MISS 3PTR by GALLAGHER,MICHAEL",2
--,,,,,"REBOUND DEF by CARTER,KESHONN",,,"REBOUND DEF by CARTER,KESHONN",2
12:32,,33,,45 (+12),"GOOD LAYUP by CALDWELL,MARCELLUS(in the paint)",Sewanee 33-45 (-12),,"GOOD LAYUP by CALDWELL,MARCELLUS(in the paint)",2
12:12,"GOOD LAYUP by LIVSEY,GEOFF(in the paint)",35,,45 (+10),,Rhodes 35-45 (-10),,"GOOD LAYUP by LIVSEY,GEOFF(in the paint)",2
11:35,,,,,"MISS JUMPER by WILLIAMS,JORDEN",,,"MISS JUMPER by WILLIAMS,JORDEN",2
--,,,,,"REBOUND OFF by CARTER,KESHONN",,,"REBOUND OFF by CARTER,KESHONN",2
11:12,,,,,"TURNOVER  by CARTER,KESHONN",,,"TURNOVER  by CARTER,KESHONN",2
11:12,"SUB IN by DUNAVANT,JOHNNY",,,,,,,"SUB IN by DUNAVANT,JOHNNY",2
11:12,"SUB OUT by GALLAGHER,MICHAEL",,,,,,,"SUB OUT by GALLAGHER,MICHAEL",2
11:12,,,,,"SUB IN by TOME,MATT",,,"SUB IN by TOME,MATT",2
11:12,,,,,"SUB IN by BROWN,SETH",,,"SUB IN by BROWN,SETH",2
11:12,,,,,"SUB IN by BORN,LEO",,,"SUB IN by BORN,LEO",2
11:12,,,,,"SUB OUT by CALDWELL,MARCELLUS",,,"SUB OUT by CALDWELL,MARCELLUS",2
11:12,,,,,"SUB OUT by DOWNEY,WILL",,,"SUB OUT by DOWNEY,WILL",2
11:12,,,,,"SUB OUT by VEAL,ROBERT",,,"SUB OUT by VEAL,ROBERT",2
10:59,"GOOD LAYUP by WATSON,SHANE(in the paint)",37,,45 (+8),,Rhodes 37-45 (-8),,"GOOD LAYUP by WATSON,SHANE(in the paint)",2
--,"ASSIST  by LIVSEY,GEOFF",,,,,,,"ASSIST  by LIVSEY,GEOFF",2
10:42,,,,,"TURNOVER  by CARTER,KESHONN",,,"TURNOVER  by CARTER,KESHONN",2
10:23,"GOOD JUMPER by DUNAVANT,JOHNNY(in the paint)",39,,45 (+6),,Rhodes 39-45 (-6),,"GOOD JUMPER by DUNAVANT,JOHNNY(in the paint)",2
10:05,,39,,48 (+9),"GOOD 3PTR by WILLIAMS,JORDEN",Sewanee 39-48 (-9),,"GOOD 3PTR by WILLIAMS,JORDEN",2
--,,,,,"ASSIST  by TOME,MATT",,,"ASSIST  by TOME,MATT",2
10:00,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
09:59,,,,,"SUB IN by CALDWELL,MARCELLUS",,,"SUB IN by CALDWELL,MARCELLUS",2
09:59,,,,,"SUB OUT by BROWN,SETH",,,"SUB OUT by BROWN,SETH",2
09:46,"GOOD LAYUP by SULLIVAN,BRENNAN(in the paint)",41,,48 (+7),,Rhodes 41-48 (-7),,"GOOD LAYUP by SULLIVAN,BRENNAN(in the paint)",2
09:31,,,,,"TURNOVER  by TOME,MATT",,,"TURNOVER  by TOME,MATT",2
09:20,"MISS JUMPER by WATSON,SHANE",,,,,,,"MISS JUMPER by WATSON,SHANE",2
--,,,,,"REBOUND DEF by BORN,LEO",,,"REBOUND DEF by BORN,LEO",2
08:54,"FOUL  by DUNAVANT,JOHNNY",,,,,,,"FOUL  by DUNAVANT,JOHNNY",2
08:54,,41,,49 (+8),"GOOD FT by WILLIAMS,JORDEN",Sewanee 41-49 (-8),,"GOOD FT by WILLIAMS,JORDEN",2
08:54,,,,,"MISS FT by WILLIAMS,JORDEN",,,"MISS FT by WILLIAMS,JORDEN",2
--,"REBOUND DEF by LIVSEY,GEOFF",,,,,,,"REBOUND DEF by LIVSEY,GEOFF",2
08:46,"GOOD LAYUP by MILLER,DREW(in the paint)",43,,49 (+6),,Rhodes 43-49 (-6),,"GOOD LAYUP by MILLER,DREW(in the paint)",2
08:25,,,,,"MISS JUMPER by WILLIAMS,JORDEN",,,"MISS JUMPER by WILLIAMS,JORDEN",2
--,"REBOUND DEF by MILLER,DREW",,,,,,,"REBOUND DEF by MILLER,DREW",2
08:11,"GOOD JUMPER by WATSON,SHANE(in the paint)",45,,49 (+4),,Rhodes 45-49 (-4),,"GOOD JUMPER by WATSON,SHANE(in the paint)",2
08:04,,,,,TIMEOUT FULL by TEAM,,,TIMEOUT FULL by TEAM,2
07:47,,45,,51 (+6),"GOOD JUMPER by CALDWELL,MARCELLUS",Sewanee 45-51 (-6),,"GOOD JUMPER by CALDWELL,MARCELLUS",2
07:36,"MISS 3PTR by LIVSEY,GEOFF",,,,,,,"MISS 3PTR by LIVSEY,GEOFF",2
--,,,,,"REBOUND DEF by TOME,MATT",,,"REBOUND DEF by TOME,MATT",2
07:29,"FOUL  by LIVSEY,GEOFF",,,,,,,"FOUL  by LIVSEY,GEOFF",2
07:29,"SUB IN by WAGNER,MATT",,,,,,,"SUB IN by WAGNER,MATT",2
07:29,"SUB OUT by LIVSEY,GEOFF",,,,,,,"SUB OUT by LIVSEY,GEOFF",2
07:29,,,,,"SUB IN by VEAL,ROBERT",,,"SUB IN by VEAL,ROBERT",2
07:29,,,,,"SUB OUT by BORN,LEO",,,"SUB OUT by BORN,LEO",2
07:14,,,,,"MISS 3PTR by WILLIAMS,JORDEN",,,"MISS 3PTR by WILLIAMS,JORDEN",2
--,,,,,"REBOUND OFF by CALDWELL,MARCELLUS",,,"REBOUND OFF by CALDWELL,MARCELLUS",2
07:09,,,,,"TURNOVER  by CARTER,KESHONN",,,"TURNOVER  by CARTER,KESHONN",2
06:51,,,,,"FOUL  by VEAL,ROBERT",,,"FOUL  by VEAL,ROBERT",2
06:51,"GOOD FT by WATSON,SHANE",46,,51 (+5),,Rhodes 46-51 (-5),,"GOOD FT by WATSON,SHANE",2
06:51,"GOOD FT by WATSON,SHANE",47,,51 (+4),,Rhodes 47-51 (-4),,"GOOD FT by WATSON,SHANE",2
06:51,"SUB IN by COLLINS,LUKE",,,,,,,"SUB IN by COLLINS,LUKE",2
06:51,"SUB OUT by DUNAVANT,JOHNNY",,,,,,,"SUB OUT by DUNAVANT,JOHNNY",2
06:40,,,,,"MISS JUMPER by WILLIAMS,JORDEN",,,"MISS JUMPER by WILLIAMS,JORDEN",2
--,,,,,"REBOUND OFF by CARTER,KESHONN",,,"REBOUND OFF by CARTER,KESHONN",2
06:20,,47,,53 (+6),"GOOD LAYUP by CARTER,KESHONN(in the paint)",Sewanee 47-53 (-6),,"GOOD LAYUP by CARTER,KESHONN(in the paint)",2
--,,,,,"ASSIST  by VEAL,ROBERT",,,"ASSIST  by VEAL,ROBERT",2
05:55,,,,,"FOUL  by WILLIAMS,JORDEN",,,"FOUL  by WILLIAMS,JORDEN",2
05:55,"GOOD FT by COLLINS,LUKE",48,,53 (+5),,Rhodes 48-53 (-5),,"GOOD FT by COLLINS,LUKE",2
05:55,"GOOD FT by COLLINS,LUKE",49,,53 (+4),,Rhodes 49-53 (-4),,"GOOD FT by COLLINS,LUKE",2
05:55,"SUB IN by DUNAVANT,JOHNNY",,,,,,,"SUB IN by DUNAVANT,JOHNNY",2
05:55,"SUB OUT by MILLER,DREW",,,,,,,"SUB OUT by MILLER,DREW",2
05:55,,,,,"SUB IN by BORN,CLAY",,,"SUB IN by BORN,CLAY",2
05:55,,,,,"SUB OUT by WILLIAMS,JORDEN",,,"SUB OUT by WILLIAMS,JORDEN",2
05:36,,49,,56 (+7),"GOOD 3PTR by TOME,MATT",Sewanee 49-56 (-7),,"GOOD 3PTR by TOME,MATT",2
--,,,,,"ASSIST  by CALDWELL,MARCELLUS",,,"ASSIST  by CALDWELL,MARCELLUS",2
05:14,,,,,"FOUL  by CARTER,KESHONN",,,"FOUL  by CARTER,KESHONN",2
05:14,"GOOD FT by WATSON,SHANE",50,,56 (+6),,Rhodes 50-56 (-6),,"GOOD FT by WATSON,SHANE",2
05:14,"GOOD FT by WATSON,SHANE",51,,56 (+5),,Rhodes 51-56 (-5),,"GOOD FT by WATSON,SHANE",2
05:14,"SUB IN by LIVSEY,GEOFF",,,,,,,"SUB IN by LIVSEY,GEOFF",2
05:14,"SUB IN by MILLER,DREW",,,,,,,"SUB IN by MILLER,DREW",2
05:14,"SUB OUT by WATSON,SHANE",,,,,,,"SUB OUT by WATSON,SHANE",2
05:14,"SUB OUT by MCGRAIL,PATRICK",,,,,,,"SUB OUT by MCGRAIL,PATRICK",2
05:14,,,,,"SUB IN by WILLIAMS,JORDEN",,,"SUB IN by WILLIAMS,JORDEN",2
05:14,,,,,"SUB OUT by BORN,CLAY",,,"SUB OUT by BORN,CLAY",2
05:02,"FOUL  by WAGNER,MATT",,,,,,,"FOUL  by WAGNER,MATT",2
04:38,,,,,"MISS 3PTR by WILLIAMS,JORDEN",,,"MISS 3PTR by WILLIAMS,JORDEN",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
04:14,"FOUL  by WAGNER,MATT",,,,,,,"FOUL  by WAGNER,MATT",2
04:14,,,,,"MISS FT by CARTER,KESHONN",,,"MISS FT by CARTER,KESHONN",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
04:14,,51,,57 (+6),"GOOD FT by CARTER,KESHONN",Sewanee 51-57 (-6),,"GOOD FT by CARTER,KESHONN",2
04:14,"SUB IN by WATSON,SHANE",,,,,,,"SUB IN by WATSON,SHANE",2
04:14,"SUB OUT by WAGNER,MATT",,,,,,,"SUB OUT by WAGNER,MATT",2
03:59,"MISS 3PTR by LIVSEY,GEOFF",,,,,,,"MISS 3PTR by LIVSEY,GEOFF",2
--,,,,,"REBOUND DEF by CARTER,KESHONN",,,"REBOUND DEF by CARTER,KESHONN",2
03:48,,,,,"TURNOVER  by VEAL,ROBERT",,,"TURNOVER  by VEAL,ROBERT",2
03:47,"STEAL  by COLLINS,LUKE",,,,,,,"STEAL  by COLLINS,LUKE",2
03:44,"GOOD LAYUP by MILLER,DREW(in the paint)",53,,57 (+4),,Rhodes 53-57 (-4),,"GOOD LAYUP by MILLER,DREW(in the paint)",2
03:31,,,,,"MISS LAYUP by CARTER,KESHONN",,,"MISS LAYUP by CARTER,KESHONN",2
--,"REBOUND DEF by SULLIVAN,BRENNAN",,,,,,,"REBOUND DEF by SULLIVAN,BRENNAN",2
03:21,"GOOD LAYUP by LIVSEY,GEOFF(in the paint)",55,,57 (+2),,Rhodes 55-57 (-2),,"GOOD LAYUP by LIVSEY,GEOFF(in the paint)",2
03:19,,,,,"FOUL  by VEAL,ROBERT",,,"FOUL  by VEAL,ROBERT",2
03:19,"GOOD FT by LIVSEY,GEOFF",56,,57 (+1),,Rhodes 56-57 (-1),,"GOOD FT by LIVSEY,GEOFF",2
03:19,,,,,"SUB IN by BROWN,SETH",,,"SUB IN by BROWN,SETH",2
03:19,,,,,"SUB IN by BORN,LEO",,,"SUB IN by BORN,LEO",2
03:19,,,,,"SUB OUT by TOME,MATT",,,"SUB OUT by TOME,MATT",2
03:19,,,,,"SUB OUT by VEAL,ROBERT",,,"SUB OUT by VEAL,ROBERT",2
03:02,,,,,"MISS 3PTR by WILLIAMS,JORDEN",,,"MISS 3PTR by WILLIAMS,JORDEN",2
--,,,,,"REBOUND OFF by BROWN,SETH",,,"REBOUND OFF by BROWN,SETH",2
02:55,,,,,"MISS LAYUP by BROWN,SETH",,,"MISS LAYUP by BROWN,SETH",2
--,"REBOUND DEF by WATSON,SHANE",,,,,,,"REBOUND DEF by WATSON,SHANE",2
02:49,"TURNOVER  by WATSON,SHANE",,,,,,,"TURNOVER  by WATSON,SHANE",2
02:48,,,,,"STEAL  by WILLIAMS,JORDEN",,,"STEAL  by WILLIAMS,JORDEN",2
02:42,,,,,TIMEOUT FULL by TEAM,,,TIMEOUT FULL by TEAM,2
02:42,,,,,"SUB IN by STONE,BRODY",,,"SUB IN by STONE,BRODY",2
02:42,,,,,"SUB OUT by CARTER,KESHONN",,,"SUB OUT by CARTER,KESHONN",2
02:30,,,,,"MISS 3PTR by BROWN,SETH",,,"MISS 3PTR by BROWN,SETH",2
02:30,"BLOCK  by LIVSEY,GEOFF",,,,,,,"BLOCK  by LIVSEY,GEOFF",2
--,,,,,"REBOUND OFF by BROWN,SETH",,,"REBOUND OFF by BROWN,SETH",2
02:23,,,,,"SUB IN by CARTER,KESHONN",,,"SUB IN by CARTER,KESHONN",2
02:23,,,,,"SUB OUT by STONE,BRODY",,,"SUB OUT by STONE,BRODY",2
02:20,,,,,"TURNOVER  by WILLIAMS,JORDEN",,,"TURNOVER  by WILLIAMS,JORDEN",2
02:06,"TURNOVER  by WATSON,SHANE",,,,,,,"TURNOVER  by WATSON,SHANE",2
01:53,,,,,"TURNOVER  by BORN,LEO",,,"TURNOVER  by BORN,LEO",2
01:51,"STEAL  by DUNAVANT,JOHNNY",,,,,,,"STEAL  by DUNAVANT,JOHNNY",2
01:47,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
01:47,"SUB IN by MCGRAIL,PATRICK",,,,,,,"SUB IN by MCGRAIL,PATRICK",2
01:47,"SUB OUT by COLLINS,LUKE",,,,,,,"SUB OUT by COLLINS,LUKE",2
01:47,,,,,"SUB IN by TOME,MATT",,,"SUB IN by TOME,MATT",2
01:47,,,,,"SUB OUT by BORN,LEO",,,"SUB OUT by BORN,LEO",2
01:28,"GOOD 3PTR by MCGRAIL,PATRICK",59 (+2),,57,,Rhodes 59-57 (+2),,"GOOD 3PTR by MCGRAIL,PATRICK",2
--,"ASSIST  by LIVSEY,GEOFF",,,,,,,"ASSIST  by LIVSEY,GEOFF",2
01:09,,59,,60 (+1),"GOOD 3PTR by WILLIAMS,JORDEN",Sewanee 59-60 (-1),,"GOOD 3PTR by WILLIAMS,JORDEN",2
--,,,,,"ASSIST  by CALDWELL,MARCELLUS",,,"ASSIST  by CALDWELL,MARCELLUS",2
00:51,"MISS JUMPER by WATSON,SHANE",,,,,,,"MISS JUMPER by WATSON,SHANE",2
--,"REBOUND OFF by LIVSEY,GEOFF",,,,,,,"REBOUND OFF by LIVSEY,GEOFF",2
00:47,"TURNOVER  by LIVSEY,GEOFF",,,,,,,"TURNOVER  by LIVSEY,GEOFF",2
00:46,,,,,"STEAL  by CALDWELL,MARCELLUS",,,"STEAL  by CALDWELL,MARCELLUS",2
00:17,,59,,62 (+3),"GOOD JUMPER by WILLIAMS,JORDEN",Sewanee 59-62 (-3),,"GOOD JUMPER by WILLIAMS,JORDEN",2
00:13,TIMEOUT FULL by TEAM,,,,,,,TIMEOUT FULL by TEAM,2
00:13,,,,,"SUB IN by BORN,CLAY",,,"SUB IN by BORN,CLAY",2
00:13,,,,,"SUB OUT by BROWN,SETH",,,"SUB OUT by BROWN,SETH",2
00:03,"GOOD 3PTR by DUNAVANT,JOHNNY",62,,62,,Rhodes 62-62 (0),,"GOOD 3PTR by DUNAVANT,JOHNNY",2
--,"ASSIST  by MILLER,DREW",,,,,,,"ASSIST  by MILLER,DREW",2
00:03,,,,,"TURNOVER  by BROWN,SETH",,,"TURNOVER  by BROWN,SETH",2
00:02,"STEAL  by LIVSEY,GEOFF",,,,,,,"STEAL  by LIVSEY,GEOFF",2
00:02,TIMEOUT FULL by TEAM,,,,,,,TIMEOUT FULL by TEAM,2
00:00,"MISS 3PTR by DUNAVANT,JOHNNY",,,,,,,"MISS 3PTR by DUNAVANT,JOHNNY",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
05:00,,62,,64 (+2),"GOOD JUMPER by CARTER,KESHONN(in the paint)",Sewanee 62-64 (-2),,"GOOD JUMPER by CARTER,KESHONN(in the paint)",3
05:00,,,,,"SUB IN by BROWN,SETH",,,"SUB IN by BROWN,SETH",3
05:00,,,,,"SUB OUT by BORN,CLAY",,,"SUB OUT by BORN,CLAY",3
04:04,"GOOD LAYUP by MILLER,DREW(in the paint)",64,,64,,Rhodes 64-64 (0),,"GOOD LAYUP by MILLER,DREW(in the paint)",3
04:04,,,,,"FOUL  by CALDWELL,MARCELLUS",,,"FOUL  by CALDWELL,MARCELLUS",3
04:04,"MISS FT by MILLER,DREW",,,,,,,"MISS FT by MILLER,DREW",3
--,,,,,"REBOUND DEF by BROWN,SETH",,,"REBOUND DEF by BROWN,SETH",3
03:43,"FOUL  by LIVSEY,GEOFF",,,,,,,"FOUL  by LIVSEY,GEOFF",3
03:43,,64,,65 (+1),"GOOD FT by BROWN,SETH",Sewanee 64-65 (-1),,"GOOD FT by BROWN,SETH",3
03:43,,64,,66 (+2),"GOOD FT by BROWN,SETH",Sewanee 64-66 (-2),,"GOOD FT by BROWN,SETH",3
03:28,"MISS JUMPER by LIVSEY,GEOFF",,,,,,,"MISS JUMPER by LIVSEY,GEOFF",3
--,,,,,"REBOUND DEF by CARTER,KESHONN",,,"REBOUND DEF by CARTER,KESHONN",3
03:09,"FOUL  by MILLER,DREW",,,,,,,"FOUL  by MILLER,DREW",3
03:09,,64,,67 (+3),"GOOD FT by BROWN,SETH",Sewanee 64-67 (-3),,"GOOD FT by BROWN,SETH",3
03:09,,64,,68 (+4),"GOOD FT by BROWN,SETH",Sewanee 64-68 (-4),,"GOOD FT by BROWN,SETH",3
02:58,"MISS 3PTR by DUNAVANT,JOHNNY",,,,,,,"MISS 3PTR by DUNAVANT,JOHNNY",3
--,"REBOUND OFF by MCGRAIL,PATRICK",,,,,,,"REBOUND OFF by MCGRAIL,PATRICK",3
02:52,"MISS 3PTR by MILLER,DREW",,,,,,,"MISS 3PTR by MILLER,DREW",3
--,"REBOUND OFF by WATSON,SHANE",,,,,,,"REBOUND OFF by WATSON,SHANE",3
02:43,"MISS LAYUP by WATSON,SHANE",,,,,,,"MISS LAYUP by WATSON,SHANE",3
--,,,,,"REBOUND DEF by CALDWELL,MARCELLUS",,,"REBOUND DEF by CALDWELL,MARCELLUS",3
02:37,"FOUL  by LIVSEY,GEOFF",,,,,,,"FOUL  by LIVSEY,GEOFF",3
02:37,,64,,69 (+5),"GOOD FT by CALDWELL,MARCELLUS",Sewanee 64-69 (-5),,"GOOD FT by CALDWELL,MARCELLUS",3
02:37,,64,,70 (+6),"GOOD FT by CALDWELL,MARCELLUS",Sewanee 64-70 (-6),,"GOOD FT by CALDWELL,MARCELLUS",3
02:37,"SUB IN by COLLINS,LUKE",,,,,,,"SUB IN by COLLINS,LUKE",3
02:37,"SUB OUT by LIVSEY,GEOFF",,,,,,,"SUB OUT by LIVSEY,GEOFF",3
02:27,"TURNOVER  by MILLER,DREW",,,,,,,"TURNOVER  by MILLER,DREW",3
02:26,,,,,"STEAL  by WILLIAMS,JORDEN",,,"STEAL  by WILLIAMS,JORDEN",3
01:53,,64,,73 (+9),"GOOD 3PTR by WILLIAMS,JORDEN",Sewanee 64-73 (-9),,"GOOD 3PTR by WILLIAMS,JORDEN",3
01:40,"TURNOVER  by MILLER,DREW",,,,,,,"TURNOVER  by MILLER,DREW",3
01:39,,,,,"STEAL  by BROWN,SETH",,,"STEAL  by BROWN,SETH",3
01:19,"FOUL  by MCGRAIL,PATRICK",,,,,,,"FOUL  by MCGRAIL,PATRICK",3
01:19,,64,,74 (+10),"GOOD FT by CALDWELL,MARCELLUS",Sewanee 64-74 (-10),,"GOOD FT by CALDWELL,MARCELLUS",3
01:19,,64,,75 (+11),"GOOD FT by CALDWELL,MARCELLUS",Sewanee 64-75 (-11),,"GOOD FT by CALDWELL,MARCELLUS",3
01:09,"GOOD LAYUP by WATSON,SHANE(in the paint)",66,,75 (+9),,Rhodes 66-75 (-9),,"GOOD LAYUP by WATSON,SHANE(in the paint)",3
01:06,,66,,76 (+10),"GOOD FT by WILLIAMS,JORDEN",Sewanee 66-76 (-10),,"GOOD FT by WILLIAMS,JORDEN",3
01:06,TIMEOUT FULL by TEAM,,,,,,,TIMEOUT FULL by TEAM,3
01:06,"SUB IN by COLLINS,LUKE",,,,,,,"SUB IN by COLLINS,LUKE",3
01:06,"SUB IN by WATSON,SHANE",,,,,,,"SUB IN by WATSON,SHANE",3
01:06,"SUB IN by DUNAVANT,JOHNNY",,,,,,,"SUB IN by DUNAVANT,JOHNNY",3
01:06,"SUB IN by MCGRAIL,PATRICK",,,,,,,"SUB IN by MCGRAIL,PATRICK",3
01:06,"SUB IN by MILLER,DREW",,,,,,,"SUB IN by MILLER,DREW",3
01:06,"SUB IN by GALLAGHER,MICHAEL",,,,,,,"SUB IN by GALLAGHER,MICHAEL",3
01:06,"SUB IN by HOECK,RYAN VAN",,,,,,,"SUB IN by HOECK,RYAN VAN",3
01:06,"SUB IN by SLEDGE,TATE",,,,,,,"SUB IN by SLEDGE,TATE",3
01:06,"SUB IN by SULLIVAN,BRENNAN",,,,,,,"SUB IN by SULLIVAN,BRENNAN",3
01:06,"SUB OUT by HOECK,RYAN VAN",,,,,,,"SUB OUT by HOECK,RYAN VAN",3
01:06,"SUB OUT by SLEDGE,TATE",,,,,,,"SUB OUT by SLEDGE,TATE",3
01:06,"SUB OUT by SULLIVAN,BRENNAN",,,,,,,"SUB OUT by SULLIVAN,BRENNAN",3
01:06,"SUB OUT by GALLAGHER,MICHAEL",,,,,,,"SUB OUT by GALLAGHER,MICHAEL",3
01:06,"SUB OUT by WATSON,SHANE",,,,,,,"SUB OUT by WATSON,SHANE",3
01:06,"SUB OUT by DUNAVANT,JOHNNY",,,,,,,"SUB OUT by DUNAVANT,JOHNNY",3
01:06,"SUB OUT by MCGRAIL,PATRICK",,,,,,,"SUB OUT by MCGRAIL,PATRICK",3
01:06,"SUB OUT by MILLER,DREW",,,,,,,"SUB OUT by MILLER,DREW",3
01:06,"SUB OUT by COLLINS,LUKE",,,,,,,"SUB OUT by COLLINS,LUKE",3
01:06,,,,,"SUB IN by BORN,CLAY",,,"SUB IN by BORN,CLAY",3
01:06,,,,,"SUB OUT by BROWN,SETH",,,"SUB OUT by BROWN,SETH",3
01:04,,66,,77 (+11),"GOOD FT by WILLIAMS,JORDEN",Sewanee 66-77 (-11),,"GOOD FT by WILLIAMS,JORDEN",3
01:01,"MISS LAYUP by WATSON,SHANE",,,,,,,"MISS LAYUP by WATSON,SHANE",3
--,,,,,"REBOUND DEF by BORN,CLAY",,,"REBOUND DEF by BORN,CLAY",3
01:01,,,,,"MISS FT by BORN,CLAY",,,"MISS FT by BORN,CLAY",3
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,3
01:01,,66,,78 (+12),"GOOD FT by BORN,CLAY",Sewanee 66-78 (-12),,"GOOD FT by BORN,CLAY",3
01:01,"SUB IN by GALLAGHER,MICHAEL",,,,,,,"SUB IN by GALLAGHER,MICHAEL",3
01:01,"SUB IN by WATSON,SHANE",,,,,,,"SUB IN by WATSON,SHANE",3
01:01,"SUB IN by DUNAVANT,JOHNNY",,,,,,,"SUB IN by DUNAVANT,JOHNNY",3
01:01,"SUB IN by MCGRAIL,PATRICK",,,,,,,"SUB IN by MCGRAIL,PATRICK",3
01:01,"SUB IN by MILLER,DREW",,,,,,,"SUB IN by MILLER,DREW",3
00:52,"MISS LAYUP by WATSON,SHANE",,,,,,,"MISS LAYUP by WATSON,SHANE",3
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,3
00:48,"MISS 3PTR by MILLER,DREW",,,,,,,"MISS 3PTR by MILLER,DREW",3
--,,,,,"REBOUND DEF by CARTER,KESHONN",,,"REBOUND DEF by CARTER,KESHONN",3
00:48,"FOUL  by WATSON,SHANE",,,,,,,"FOUL  by WATSON,SHANE",3
00:48,,66,,79 (+13),"GOOD FT by CARTER,KESHONN",Sewanee 66-79 (-13),,"GOOD FT by CARTER,KESHONN",3
00:48,,66,,80 (+14),"GOOD FT by CARTER,KESHONN",Sewanee 66-80 (-14),,"GOOD FT by CARTER,KESHONN",3
00:48,"TURNOVER  by MCGRAIL,PATRICK",,,,,,,"TURNOVER  by MCGRAIL,PATRICK",3
00:48,,,,,"STEAL  by TOME,MATT",,,"STEAL  by TOME,MATT",3
00:46,"FOUL  by MILLER,DREW",,,,,,,"FOUL  by MILLER,DREW",3
00:46,,66,,81 (+15),"GOOD FT by TOME,MATT",Sewanee 66-81 (-15),,"GOOD FT by TOME,MATT",3
00:46,,,,,"MISS FT by TOME,MATT",,,"MISS FT by TOME,MATT",3
--,"REBOUND DEF by WAGNER,MATT",,,,,,,"REBOUND DEF by WAGNER,MATT",3
00:46,"SUB IN by GEE,TYLER",,,,,,,"SUB IN by GEE,TYLER",3
00:46,"SUB IN by MUHAMMAD,AQUIL",,,,,,,"SUB IN by MUHAMMAD,AQUIL",3
00:46,"SUB IN by WAGNER,MATT",,,,,,,"SUB IN by WAGNER,MATT",3
00:46,"SUB IN by SULLIVAN,BRENNAN",,,,,,,"SUB IN by SULLIVAN,BRENNAN",3
00:46,"SUB IN by LOWRIE,ANDREW",,,,,,,"SUB IN by LOWRIE,ANDREW",3
00:46,"SUB OUT by WATSON,SHANE",,,,,,,"SUB OUT by WATSON,SHANE",3
00:46,"SUB OUT by DUNAVANT,JOHNNY",,,,,,,"SUB OUT by DUNAVANT,JOHNNY",3
00:46,"SUB OUT by MCGRAIL,PATRICK",,,,,,,"SUB OUT by MCGRAIL,PATRICK",3
00:46,"SUB OUT by MILLER,DREW",,,,,,,"SUB OUT by MILLER,DREW",3
00:46,"SUB OUT by GALLAGHER,MICHAEL",,,,,,,"SUB OUT by GALLAGHER,MICHAEL",3
00:38,"GOOD 3PTR by SULLIVAN,BRENNAN",69,,81 (+12),,Rhodes 69-81 (-12),,"GOOD 3PTR by SULLIVAN,BRENNAN",3
00:13,,,,,TURNOVER  by TEAM,,,TURNOVER  by TEAM,3
