,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,Time Remaining,away_play,Away Team Score,Play Team Indicator,Home Team Score,home_play,Game Score,Team Indicator,Play,Period,Play Type,Shot Outcome,Team,Player,Points Earned,Away Lineup,Home Lineup,Time(seconds)
0,0802,Birmingham-So.,Hendrix,1,69-78,"27,51","35,34",12-11,9-15,N/A,N/A,02/10/19,3:00 PM,N/A,N/A,Win,2,False,214,False,19:45,"MISS JUMPER by STANLEY,SETH",,,,,,,"MISS JUMPER by STANLEY,SETH",1,jumper,missed,hendrix,"stanley,seth",,[],[],1185
1,0802,Birmingham-So.,Hendrix,1,69-78,"27,51","35,34",12-11,9-15,N/A,N/A,02/10/19,3:00 PM,N/A,N/A,Win,2,False,214,False,--,"REBOUND DEF by STEWART,CHRISTIAN",,,,,,,"REBOUND DEF by STEWART,CHRISTIAN",1,defensive rebound,,hendrix,"stewart,christian",,[],[],
2,0802,Birmingham-So.,Hendrix,1,69-78,"27,51","35,34",12-11,9-15,N/A,N/A,02/10/19,3:00 PM,N/A,N/A,Win,2,False,214,False,19:24,"FOUL  by STANLEY,SETH",,,,,,,"FOUL  by STANLEY,SETH",1,foul,,hendrix,"stanley,seth",,[],[],1164
3,0802,Birmingham-So.,Hendrix,1,69-78,"27,51","35,34",12-11,9-15,N/A,N/A,02/10/19,3:00 PM,N/A,N/A,Win,2,False,214,False,19:24,"GOOD FT by SPENCE,BEN",0,,1 (+1),,0-1 (+1),,"GOOD FT by SPENCE,BEN",1,free throw,good,hendrix,"spence,ben",1,[],[],1164
4,0802,Birmingham-So.,Hendrix,1,69-78,"27,51","35,34",12-11,9-15,N/A,N/A,02/10/19,3:00 PM,N/A,N/A,Win,2,False,214,False,19:24,"MISS FT by SPENCE,BEN",,,,,,,"MISS FT by SPENCE,BEN",1,free throw,missed,hendrix,"spence,ben",,[],[],1164
5,0802,Birmingham-So.,Hendrix,1,69-78,"27,51","35,34",12-11,9-15,N/A,N/A,02/10/19,3:00 PM,N/A,N/A,Win,2,False,214,False,--,"REBOUND DEF by LINK,JACOB",,,,,,,"REBOUND DEF by LINK,JACOB",1,defensive rebound,,hendrix,"link,jacob",,[],[],
6,0802,Birmingham-So.,Hendrix,1,69-78,"27,51","35,34",12-11,9-15,N/A,N/A,02/10/19,3:00 PM,N/A,N/A,Win,2,False,214,False,19:24,"SUB IN by RIDING,JAKE",,,,,,,"SUB IN by RIDING,JAKE",1,subbing in,,hendrix,"riding,jake",,"['riding,jake']",[],1164
7,0802,Birmingham-So.,Hendrix,1,69-78,"27,51","35,34",12-11,9-15,N/A,N/A,02/10/19,3:00 PM,N/A,N/A,Win,2,False,214,False,19:24,"SUB OUT by STANLEY,SETH",,,,,,,"SUB OUT by STANLEY,SETH",1,subbing out,,hendrix,"stanley,seth",,"['riding,jake']",[],1164
8,0802,Birmingham-So.,Hendrix,1,69-78,"27,51","35,34",12-11,9-15,N/A,N/A,02/10/19,3:00 PM,N/A,N/A,Win,2,False,214,False,19:14,"GOOD LAYUP by LINK,JACOB(in the paint)",2 (+1),,1,,2-1 (-1),,"GOOD LAYUP by LINK,JACOB(in the paint)",1,layup,good,hendrix,"link,jacob",2,"['riding,jake']",[],1154
9,0802,Birmingham-So.,Hendrix,1,69-78,"27,51","35,34",12-11,9-15,N/A,N/A,02/10/19,3:00 PM,N/A,N/A,Win,2,False,214,False,18:56,"TURNOVER  by STEWART,CHRISTIAN",,,,,,,"TURNOVER  by STEWART,CHRISTIAN",1,turnover,,hendrix,"stewart,christian",,"['riding,jake']",[],1136
10,0802,Birmingham-So.,Hendrix,1,69-78,"27,51","35,34",12-11,9-15,N/A,N/A,02/10/19,3:00 PM,N/A,N/A,Win,2,False,214,False,18:39,"MISS 3PTR by COMMAN,SEAN",,,,,,,"MISS 3PTR by COMMAN,SEAN",1,three pointer,missed,hendrix,"comman,sean",,"['riding,jake']",[],1119
11,0802,Birmingham-So.,Hendrix,1,69-78,"27,51","35,34",12-11,9-15,N/A,N/A,02/10/19,3:00 PM,N/A,N/A,Win,2,False,214,False,--,"REBOUND DEF by STEWART,CHRISTIAN",,,,,,,"REBOUND DEF by STEWART,CHRISTIAN",1,defensive rebound,,hendrix,"stewart,christian",,"['riding,jake']",[],
12,0802,Birmingham-So.,Hendrix,1,69-78,"27,51","35,34",12-11,9-15,N/A,N/A,02/10/19,3:00 PM,N/A,N/A,Win,2,False,214,False,18:27,"GOOD 3PTR by SPENCE,BEN",2,,4 (+2),,2-4 (+2),,"GOOD 3PTR by SPENCE,BEN",1,three pointer,good,hendrix,"spence,ben",3,"['riding,jake']",[],1107
13,0802,Birmingham-So.,Hendrix,1,69-78,"27,51","35,34",12-11,9-15,N/A,N/A,02/10/19,3:00 PM,N/A,N/A,Win,2,False,214,False,--,"ASSIST  by DENBESTEN,COLE",,,,,,,"ASSIST  by DENBESTEN,COLE",1,assist,,hendrix,"denbesten,cole",,"['riding,jake']",[],
14,0802,Birmingham-So.,Hendrix,1,69-78,"27,51","35,34",12-11,9-15,N/A,N/A,02/10/19,3:00 PM,N/A,N/A,Win,2,False,214,False,18:03,"MISS JUMPER by COMMAN,SEAN",,,,,,,"MISS JUMPER by COMMAN,SEAN",1,jumper,missed,hendrix,"comman,sean",,"['riding,jake']",[],1083
15,0802,Birmingham-So.,Hendrix,1,69-78,"27,51","35,34",12-11,9-15,N/A,N/A,02/10/19,3:00 PM,N/A,N/A,Win,2,False,214,False,18:03,"BLOCK  by STEWART,CHRISTIAN",,,,,,,"BLOCK  by STEWART,CHRISTIAN",1,block,,hendrix,"stewart,christian",,"['riding,jake']",[],1083
16,0802,Birmingham-So.,Hendrix,1,69-78,"27,51","35,34",12-11,9-15,N/A,N/A,02/10/19,3:00 PM,N/A,N/A,Win,2,False,214,False,--,"REBOUND OFF by COMMAN,SEAN",,,,,,,"REBOUND OFF by COMMAN,SEAN",1,offensive rebound,,hendrix,"comman,sean",,"['riding,jake']",[],
17,0802,Birmingham-So.,Hendrix,1,69-78,"27,51","35,34",12-11,9-15,N/A,N/A,02/10/19,3:00 PM,N/A,N/A,Win,2,False,214,False,17:55,"GOOD LAYUP by COMMAN,SEAN(in the paint)",4,,4,,4-4 (0),,"GOOD LAYUP by COMMAN,SEAN(in the paint)",1,layup,good,hendrix,"comman,sean",2,"['riding,jake']",[],1075
18,0802,Birmingham-So.,Hendrix,1,69-78,"27,51","35,34",12-11,9-15,N/A,N/A,02/10/19,3:00 PM,N/A,N/A,Win,2,False,214,False,17:39,"MISS JUMPER by SPENCE,BEN",,,,,,,"MISS JUMPER by SPENCE,BEN",1,jumper,missed,hendrix,"spence,ben",,"['riding,jake']",[],1059
19,0802,Birmingham-So.,Hendrix,1,69-78,"27,51","35,34",12-11,9-15,N/A,N/A,02/10/19,3:00 PM,N/A,N/A,Win,2,False,214,False,--,"REBOUND DEF by COMMAN,SEAN",,,,,,,"REBOUND DEF by COMMAN,SEAN",1,defensive rebound,,hendrix,"comman,sean",,"['riding,jake']",[],
20,0802,Birmingham-So.,Hendrix,1,69-78,"27,51","35,34",12-11,9-15,N/A,N/A,02/10/19,3:00 PM,N/A,N/A,Win,2,False,214,False,17:30,"TURNOVER  by LINK,JACOB",,,,,,,"TURNOVER  by LINK,JACOB",1,turnover,,hendrix,"link,jacob",,"['riding,jake']",[],1050
21,0802,Birmingham-So.,Hendrix,1,69-78,"27,51","35,34",12-11,9-15,N/A,N/A,02/10/19,3:00 PM,N/A,N/A,Win,2,False,214,False,17:30,"SUB IN by HOLLIFIELD,MALCOLM",,,,,,,"SUB IN by HOLLIFIELD,MALCOLM",1,subbing in,,hendrix,"hollifield,malcolm",,"['riding,jake']",[],1050
22,0802,Birmingham-So.,Hendrix,1,69-78,"27,51","35,34",12-11,9-15,N/A,N/A,02/10/19,3:00 PM,N/A,N/A,Win,2,False,214,False,17:30,"SUB OUT by GONDA,MATT",,,,,,,"SUB OUT by GONDA,MATT",1,subbing out,,hendrix,"gonda,matt",,"['riding,jake']",[],1050
23,0802,Birmingham-So.,Hendrix,1,69-78,"27,51","35,34",12-11,9-15,N/A,N/A,02/10/19,3:00 PM,N/A,N/A,Win,2,False,214,False,17:14,"FOUL  by COMMAN,SEAN",,,,,,,"FOUL  by COMMAN,SEAN",1,foul,,hendrix,"comman,sean",,"['riding,jake']",[],1034
24,0802,Birmingham-So.,Hendrix,1,69-78,"27,51","35,34",12-11,9-15,N/A,N/A,02/10/19,3:00 PM,N/A,N/A,Win,2,False,214,False,17:14,"MISS FT by SPENCE,BEN",,,,,,,"MISS FT by SPENCE,BEN",1,free throw,missed,hendrix,"spence,ben",,"['riding,jake']",[],1034
25,0802,Birmingham-So.,Hendrix,1,69-78,"27,51","35,34",12-11,9-15,N/A,N/A,02/10/19,3:00 PM,N/A,N/A,Win,2,False,214,False,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,1,deadball rebound,,hendrix,,,"['riding,jake']",[],
26,0802,Birmingham-So.,Hendrix,1,69-78,"27,51","35,34",12-11,9-15,N/A,N/A,02/10/19,3:00 PM,N/A,N/A,Win,2,False,214,False,17:14,"GOOD FT by SPENCE,BEN",4,,5 (+1),,4-5 (+1),,"GOOD FT by SPENCE,BEN",1,free throw,good,hendrix,"spence,ben",1,"['riding,jake']",[],1034
27,0802,Birmingham-So.,Hendrix,1,69-78,"27,51","35,34",12-11,9-15,N/A,N/A,02/10/19,3:00 PM,N/A,N/A,Win,2,False,214,False,17:02,"GOOD JUMPER by FITCH,CARL(in the paint)",6 (+1),,5,,6-5 (-1),,"GOOD JUMPER by FITCH,CARL(in the paint)",1,jumper,good,hendrix,"fitch,carl",2,"['riding,jake']",[],1022
28,0802,Birmingham-So.,Hendrix,1,69-78,"27,51","35,34",12-11,9-15,N/A,N/A,02/10/19,3:00 PM,N/A,N/A,Win,2,False,214,False,--,"ASSIST  by SMITH,PRESTON",,,,,,,"ASSIST  by SMITH,PRESTON",1,assist,,hendrix,"smith,preston",,"['riding,jake']",[],
29,0802,Birmingham-So.,Hendrix,1,69-78,"27,51","35,34",12-11,9-15,N/A,N/A,02/10/19,3:00 PM,N/A,N/A,Win,2,False,214,False,16:40,"MISS 3PTR by DENBESTEN,COLE",,,,,,,"MISS 3PTR by DENBESTEN,COLE",1,three pointer,missed,hendrix,"denbesten,cole",,"['riding,jake']",[],1000
30,0802,Birmingham-So.,Hendrix,1,69-78,"27,51","35,34",12-11,9-15,N/A,N/A,02/10/19,3:00 PM,N/A,N/A,Win,2,False,214,False,--,"REBOUND OFF by SPENCE,BEN",,,,,,,"REBOUND OFF by SPENCE,BEN",1,offensive rebound,,hendrix,"spence,ben",,"['riding,jake']",[],
