game,boxscore_visitor_name,boxscore_home_name,final score,visitorFinalScore,homeFinalScore,visitorRecord,homeRecord,gameDate,outcome,attendance,gameLocation,gameTime,Time Remaining,Away Team,Away Team Score,Home Team Score,Home Team,Point Differential,Period,Home Play Type,Home Shot Good,Home Shots Taken,Home 3PTRs Taken,Home Shooting PCT,Home 3PTRs PCT,Away Play Type,Away Shot Good,Away Shots Taken,Away 3PTRs Taken,Away Shooting PCT,Away 3PTRs PCT,Time Remaining Mins,Time Remaining Secs
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,19:51,"TURNOVER  by THOMAS,STERLING",0,0,,0,1,,,0,0,,,,,0,0,,,39,2391
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,19:25,"FOUL  by BERGER,RYAN",0,0,,0,1,foul,,0,0,,,,,0,0,,,39,2365
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,18:56,,0,0,"TURNOVER  by JONES,CHAD",0,1,,,0,0,,,,,0,0,,,38,2336
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,18:55,"STEAL  by BROWN,JEFF",0,0,,0,1,,,0,0,,,,,0,0,,,38,2335
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,18:49,"TURNOVER  by THOMAS,STERLING",0,0,,0,1,,,0,0,,,,,0,0,,,38,2329
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,18:49,"SUB IN by WHITE,TIM",0,0,,0,1,,,0,0,,,,,0,0,,,38,2329
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,18:49,"SUB OUT by THOMAS,STERLING",0,0,,0,1,,,0,0,,,,,0,0,,,38,2329
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,18:32,,0,0,"MISS 3PTR by ESTER,MARLON",0,1,,,0,0,,,3ptr,miss,1,1,0.0,0.0,38,2312
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,18:32,"REBOUND DEF by BROWN,JEFF",0,0,,0,1,,,0,0,,,,,1,1,0.0,0.0,38,2312
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,18:08,"MISS 3PTR by MERKEL,BRIAN",0,0,,0,1,3ptr,miss,1,1,0.0,0.0,,,1,1,0.0,0.0,38,2288
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,18:08,,0,0,"REBOUND DEF by MALONE,TREVON",0,1,,,1,1,0.0,0.0,,,1,1,0.0,0.0,38,2288
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,17:53,,0,0,"TURNOVER  by JONES,CHAD",0,1,,,1,1,0.0,0.0,,,1,1,0.0,0.0,37,2273
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,17:33,"TURNOVER  by MERKEL,BRIAN",0,0,,0,1,,,1,1,0.0,0.0,,,1,1,0.0,0.0,37,2253
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,17:30,,0,0,"STEAL  by JONES,CHAD",0,1,,,1,1,0.0,0.0,,,1,1,0.0,0.0,37,2250
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,17:28,,0,0,"MISS JUMPER by PULLIAM,GREG",0,1,,,1,1,0.0,0.0,jumper,miss,2,1,0.0,0.0,37,2248
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,17:28,REBOUND DEF by TEAM,0,0,,0,1,,,1,1,0.0,0.0,,,2,1,0.0,0.0,37,2248
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,17:25,,0,0,"FOUL  by JONES,CHAD",0,1,,,1,1,0.0,0.0,foul,,2,1,0.0,0.0,37,2245
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,17:15,,0,0,"FOUL  by MALONE,TREVON",0,1,,,1,1,0.0,0.0,foul,,2,1,0.0,0.0,37,2235
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,17:14,"MISS 3PTR by CORTESE,NICK",0,0,,0,1,3ptr,miss,2,2,0.0,0.0,,,2,1,0.0,0.0,37,2234
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,17:14,,0,0,"REBOUND DEF by JONES,CHAD",0,1,,,2,2,0.0,0.0,,,2,1,0.0,0.0,37,2234
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,17:01,,0,2,"GOOD LAYUP by MALONE,TREVON(in the paint)",2,1,,,2,2,0.0,0.0,layup,good,3,1,0.333,0.0,37,2221
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,17:01,,0,2,"ASSIST  by ESTER,MARLON",2,1,,,2,2,0.0,0.0,,,3,1,0.333,0.0,37,2221
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,16:43,"GOOD JUMPER by WHITE,TIM",2,2,,0,1,jumper,good,3,2,0.333,0.0,,,3,1,0.333,0.0,36,2203
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,16:43,"ASSIST  by BROWN,JEFF",2,2,,0,1,,,3,2,0.333,0.0,,,3,1,0.333,0.0,36,2203
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,16:27,,2,2,"TURNOVER  by MALONE,TREVON",0,1,,,3,2,0.333,0.0,,,3,1,0.333,0.0,36,2187
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,16:27,"SUB IN by MEADES,TAYLOR",2,2,,0,1,,,3,2,0.333,0.0,,,3,1,0.333,0.0,36,2187
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,16:27,"SUB IN by GILLIGAN,TULLY",2,2,,0,1,,,3,2,0.333,0.0,,,3,1,0.333,0.0,36,2187
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,16:27,"SUB IN by MONTGOMERY,JAYSON",2,2,,0,1,,,3,2,0.333,0.0,,,3,1,0.333,0.0,36,2187
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,16:27,"SUB OUT by KINNEAR,KYLE",2,2,,0,1,,,3,2,0.333,0.0,,,3,1,0.333,0.0,36,2187
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,16:27,"SUB OUT by MERKEL,BRIAN",2,2,,0,1,,,3,2,0.333,0.0,,,3,1,0.333,0.0,36,2187
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,16:27,"SUB OUT by CORTESE,NICK",2,2,,0,1,,,3,2,0.333,0.0,,,3,1,0.333,0.0,36,2187
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,16:17,"MISS JUMPER by BROWN,JEFF",2,2,,0,1,jumper,miss,4,2,0.25,0.0,,,3,1,0.333,0.0,36,2177
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,16:17,"REBOUND OFF by WHITE,TIM",2,2,,0,1,,,4,2,0.25,0.0,,,3,1,0.333,0.0,36,2177
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,16:16,,2,2,"FOUL  by JONES,CHAD",0,1,,,4,2,0.25,0.0,foul,,3,1,0.333,0.0,36,2176
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,16:10,"MISS 3PTR by BERGER,RYAN",2,2,,0,1,3ptr,miss,5,3,0.2,0.0,,,3,1,0.333,0.0,36,2170
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,16:10,,2,2,"REBOUND DEF by ESTER,MARLON",0,1,,,5,3,0.2,0.0,,,3,1,0.333,0.0,36,2170
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,16:01,,2,2,"TURNOVER  by MALONE,TREVON",0,1,,,5,3,0.2,0.0,,,3,1,0.333,0.0,36,2161
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,15:58,"STEAL  by MEADES,TAYLOR",2,2,,0,1,,,5,3,0.2,0.0,,,3,1,0.333,0.0,35,2158
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,15:56,"TURNOVER  by MEADES,TAYLOR",2,2,,0,1,,,5,3,0.2,0.0,,,3,1,0.333,0.0,35,2156
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,15:56,TIMEOUT 30SEC by TEAM,2,2,,0,1,,,5,3,0.2,0.0,,,3,1,0.333,0.0,35,2156
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,15:56,"SUB IN by BERGER,RYAN",2,2,,0,1,,,5,3,0.2,0.0,,,3,1,0.333,0.0,35,2156
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,15:56,"SUB OUT by BROWN,JEFF",2,2,,0,1,,,5,3,0.2,0.0,,,3,1,0.333,0.0,35,2156
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,15:56,,2,2,"SUB IN by SMITH,ADAM",0,1,,,5,3,0.2,0.0,,,3,1,0.333,0.0,35,2156
9,Millsaps,Mississippi Col.,60-69,60,69,5-4,2-6,12/29/11,Win,400,No Location Recorded,3:00 p.m.,15:56,,2,2,"SUB OUT by JONES,CHAD",0,1,,,5,3,0.2,0.0,,,3,1,0.333,0.0,35,2156
