gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral
5168,East Tex. Baptist,Hendrix,0,54-79,"50,29","27,27",9-2,0-9,4-1,0-1,12/19/22,7:00 PM,N/A,"Ornelas Gymnasium, Marshall, TX",Win,2,False,100,False
