,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,Time Remaining,away_play,Away Team Score,Play Team Indicator,Home Team Score,home_play,Game Score,Team Indicator,Play,Period,Play Type,Shot Outcome,Team,Player,Points Earned,Away Lineup,Home Lineup,Time(seconds),Poss,Poss_num,PPP_Home,PPP_Away
0,0,723,Baruch,Birmingham-Southern,0,72-76,"26,50","30,42",1-0,0-1,,,11/15/16,7:35 PM,,"New York, NY @ ARC Arena",Win,2,False,279,False,19:36,"GOOD 3PTR by DENEKA,HARRISON",3,,0,,16BSC-M 3-0 (+3),,"GOOD 3PTR by DENEKA,HARRISON",1,three pointer,good,birmingham-southern,"deneka,harrison",3.0,"['mclean,james', 'thom,ian', 'rudak,matty', 'deneka,harrison', 'lewis,evan']","['isaac,doyin', 'ekekeugbor,chimaechi', 'paige,bryler', 'smyth,george', 'sixsmith,william']",1176.0,birmingham-southern,1,0,0.0
1,1,723,Baruch,Birmingham-Southern,0,72-76,"26,50","30,42",1-0,0-1,,,11/15/16,7:35 PM,,"New York, NY @ ARC Arena",Win,2,False,279,False,--,"ASSIST  by THOM,IAN",3,,0,,,,"ASSIST  by THOM,IAN",1,assist,,birmingham-southern,"thom,ian",,"['mclean,james', 'thom,ian', 'rudak,matty', 'deneka,harrison', 'lewis,evan']","['isaac,doyin', 'ekekeugbor,chimaechi', 'paige,bryler', 'smyth,george', 'sixsmith,william']",,birmingham-southern,1,0,0.0
2,2,723,Baruch,Birmingham-Southern,0,72-76,"26,50","30,42",1-0,0-1,,,11/15/16,7:35 PM,,"New York, NY @ ARC Arena",Win,2,False,279,False,19:25,,3,,3,"GOOD 3PTR by PAIGE,BRYLER",BARUCH 3-3 (0),,"GOOD 3PTR by PAIGE,BRYLER",1,three pointer,good,baruch,"paige,bryler",3.0,"['mclean,james', 'thom,ian', 'rudak,matty', 'deneka,harrison', 'lewis,evan']","['isaac,doyin', 'ekekeugbor,chimaechi', 'paige,bryler', 'smyth,george', 'sixsmith,william']",1165.0,birmingham-southern,1,0,0.0
3,3,723,Baruch,Birmingham-Southern,0,72-76,"26,50","30,42",1-0,0-1,,,11/15/16,7:35 PM,,"New York, NY @ ARC Arena",Win,2,False,279,False,--,,3,,3,"ASSIST  by SIXSMITH,WILLIAM",,,"ASSIST  by SIXSMITH,WILLIAM",1,assist,,baruch,"sixsmith,william",,"['mclean,james', 'thom,ian', 'rudak,matty', 'deneka,harrison', 'lewis,evan']","['isaac,doyin', 'ekekeugbor,chimaechi', 'paige,bryler', 'smyth,george', 'sixsmith,william']",,birmingham-southern,1,0,0.0
4,4,723,Baruch,Birmingham-Southern,0,72-76,"26,50","30,42",1-0,0-1,,,11/15/16,7:35 PM,,"New York, NY @ ARC Arena",Win,2,False,279,False,19:05,"TURNOVER  by DENEKA,HARRISON",3,,3,,,,"TURNOVER  by DENEKA,HARRISON",1,turnover,,birmingham-southern,"deneka,harrison",,"['mclean,james', 'thom,ian', 'rudak,matty', 'deneka,harrison', 'lewis,evan']","['isaac,doyin', 'ekekeugbor,chimaechi', 'paige,bryler', 'smyth,george', 'sixsmith,william']",1145.0,birmingham-southern,1,0,0.0
5,5,723,Baruch,Birmingham-Southern,0,72-76,"26,50","30,42",1-0,0-1,,,11/15/16,7:35 PM,,"New York, NY @ ARC Arena",Win,2,False,279,False,18:41,,3,,3,"MISS 3PTR by PAIGE,BRYLER",,,"MISS 3PTR by PAIGE,BRYLER",1,three pointer,missed,baruch,"paige,bryler",,"['mclean,james', 'thom,ian', 'rudak,matty', 'deneka,harrison', 'lewis,evan']","['isaac,doyin', 'ekekeugbor,chimaechi', 'paige,bryler', 'smyth,george', 'sixsmith,william']",1121.0,baruch,2,0,0.0
6,6,723,Baruch,Birmingham-Southern,0,72-76,"26,50","30,42",1-0,0-1,,,11/15/16,7:35 PM,,"New York, NY @ ARC Arena",Win,2,False,279,False,--,"REBOUND DEF by MCLEAN,JAMES",3,,3,,,,"REBOUND DEF by MCLEAN,JAMES",1,defensive rebound,,birmingham-southern,"mclean,james",,"['mclean,james', 'thom,ian', 'rudak,matty', 'deneka,harrison', 'lewis,evan']","['isaac,doyin', 'ekekeugbor,chimaechi', 'paige,bryler', 'smyth,george', 'sixsmith,william']",,baruch,2,0,0.0
7,7,723,Baruch,Birmingham-Southern,0,72-76,"26,50","30,42",1-0,0-1,,,11/15/16,7:35 PM,,"New York, NY @ ARC Arena",Win,2,False,279,False,18:33,"TURNOVER  by LEWIS,EVAN",3,,3,,,,"TURNOVER  by LEWIS,EVAN",1,turnover,,birmingham-southern,"lewis,evan",,"['mclean,james', 'thom,ian', 'rudak,matty', 'deneka,harrison', 'lewis,evan']","['isaac,doyin', 'ekekeugbor,chimaechi', 'paige,bryler', 'smyth,george', 'sixsmith,william']",1113.0,birmingham-southern,3,0,0.0
8,8,723,Baruch,Birmingham-Southern,0,72-76,"26,50","30,42",1-0,0-1,,,11/15/16,7:35 PM,,"New York, NY @ ARC Arena",Win,2,False,279,False,18:33,"FOUL  by LEWIS,EVAN",3,,3,,,,"FOUL  by LEWIS,EVAN",1,foul,,birmingham-southern,"lewis,evan",,"['mclean,james', 'thom,ian', 'rudak,matty', 'deneka,harrison', 'lewis,evan']","['isaac,doyin', 'ekekeugbor,chimaechi', 'paige,bryler', 'smyth,george', 'sixsmith,william']",1113.0,baruch,4,0,0.0
9,9,723,Baruch,Birmingham-Southern,0,72-76,"26,50","30,42",1-0,0-1,,,11/15/16,7:35 PM,,"New York, NY @ ARC Arena",Win,2,False,279,False,18:13,,3,,3,"MISS 3PTR by EKEKEUGBOR,CHIMAECHI",,,"MISS 3PTR by EKEKEUGBOR,CHIMAECHI",1,three pointer,missed,baruch,"ekekeugbor,chimaechi",,"['mclean,james', 'thom,ian', 'rudak,matty', 'deneka,harrison', 'lewis,evan']","['isaac,doyin', 'ekekeugbor,chimaechi', 'paige,bryler', 'smyth,george', 'sixsmith,william']",1093.0,baruch,4,0,0.0
10,10,723,Baruch,Birmingham-Southern,0,72-76,"26,50","30,42",1-0,0-1,,,11/15/16,7:35 PM,,"New York, NY @ ARC Arena",Win,2,False,279,False,--,,3,,3,"REBOUND OFF by SMYTH,GEORGE",,,"REBOUND OFF by SMYTH,GEORGE",1,offensive rebound,,baruch,"smyth,george",,"['mclean,james', 'thom,ian', 'rudak,matty', 'deneka,harrison', 'lewis,evan']","['isaac,doyin', 'ekekeugbor,chimaechi', 'paige,bryler', 'smyth,george', 'sixsmith,william']",,baruch,4,0,0.0
11,11,723,Baruch,Birmingham-Southern,0,72-76,"26,50","30,42",1-0,0-1,,,11/15/16,7:35 PM,,"New York, NY @ ARC Arena",Win,2,False,279,False,18:06,,3,,3,"MISS 3PTR by SIXSMITH,WILLIAM",,,"MISS 3PTR by SIXSMITH,WILLIAM",1,three pointer,missed,baruch,"sixsmith,william",,"['mclean,james', 'thom,ian', 'rudak,matty', 'deneka,harrison', 'lewis,evan']","['isaac,doyin', 'ekekeugbor,chimaechi', 'paige,bryler', 'smyth,george', 'sixsmith,william']",1086.0,baruch,4,0,0.0
12,12,723,Baruch,Birmingham-Southern,0,72-76,"26,50","30,42",1-0,0-1,,,11/15/16,7:35 PM,,"New York, NY @ ARC Arena",Win,2,False,279,False,--,REBOUND DEF by TEAM,3,,3,,,,REBOUND DEF by TEAM,1,defensive rebound,,birmingham-southern,,,"['mclean,james', 'thom,ian', 'rudak,matty', 'deneka,harrison', 'lewis,evan']","['isaac,doyin', 'ekekeugbor,chimaechi', 'paige,bryler', 'smyth,george', 'sixsmith,william']",,birmingham-southern,5,0,0.0
13,13,723,Baruch,Birmingham-Southern,0,72-76,"26,50","30,42",1-0,0-1,,,11/15/16,7:35 PM,,"New York, NY @ ARC Arena",Win,2,False,279,False,17:45,,3,,3,"FOUL  by SIXSMITH,WILLIAM",,,"FOUL  by SIXSMITH,WILLIAM",1,foul,,baruch,"sixsmith,william",,"['mclean,james', 'thom,ian', 'rudak,matty', 'deneka,harrison', 'lewis,evan']","['isaac,doyin', 'ekekeugbor,chimaechi', 'paige,bryler', 'smyth,george', 'sixsmith,william']",1065.0,birmingham-southern,5,0,0.0
14,14,723,Baruch,Birmingham-Southern,0,72-76,"26,50","30,42",1-0,0-1,,,11/15/16,7:35 PM,,"New York, NY @ ARC Arena",Win,2,False,279,False,17:45,"GOOD FT by THOM,IAN",4,,3,,16BSC-M 4-3 (+1),,"GOOD FT by THOM,IAN",1,free throw,good,birmingham-southern,"thom,ian",1.0,"['mclean,james', 'thom,ian', 'rudak,matty', 'deneka,harrison', 'lewis,evan']","['isaac,doyin', 'ekekeugbor,chimaechi', 'paige,bryler', 'smyth,george', 'sixsmith,william']",1065.0,birmingham-southern,5,0,0.0
15,15,723,Baruch,Birmingham-Southern,0,72-76,"26,50","30,42",1-0,0-1,,,11/15/16,7:35 PM,,"New York, NY @ ARC Arena",Win,2,False,279,False,17:45,"MISS FT by THOM,IAN",4,,3,,,,"MISS FT by THOM,IAN",1,free throw,missed,birmingham-southern,"thom,ian",,"['mclean,james', 'thom,ian', 'rudak,matty', 'deneka,harrison', 'lewis,evan']","['isaac,doyin', 'ekekeugbor,chimaechi', 'paige,bryler', 'smyth,george', 'sixsmith,william']",1065.0,birmingham-southern,5,0,0.0
16,16,723,Baruch,Birmingham-Southern,0,72-76,"26,50","30,42",1-0,0-1,,,11/15/16,7:35 PM,,"New York, NY @ ARC Arena",Win,2,False,279,False,--,,4,,3,"REBOUND DEF by PAIGE,BRYLER",,,"REBOUND DEF by PAIGE,BRYLER",1,defensive rebound,,baruch,"paige,bryler",,"['mclean,james', 'thom,ian', 'rudak,matty', 'deneka,harrison', 'lewis,evan']","['isaac,doyin', 'ekekeugbor,chimaechi', 'paige,bryler', 'smyth,george', 'sixsmith,william']",,birmingham-southern,5,0,0.0
17,17,723,Baruch,Birmingham-Southern,0,72-76,"26,50","30,42",1-0,0-1,,,11/15/16,7:35 PM,,"New York, NY @ ARC Arena",Win,2,False,279,False,17:39,,4,,3,"MISS 3PTR by PAIGE,BRYLER",,,"MISS 3PTR by PAIGE,BRYLER",1,three pointer,missed,baruch,"paige,bryler",,"['mclean,james', 'thom,ian', 'rudak,matty', 'deneka,harrison', 'lewis,evan']","['isaac,doyin', 'ekekeugbor,chimaechi', 'paige,bryler', 'smyth,george', 'sixsmith,william']",1059.0,baruch,6,0,0.0
18,18,723,Baruch,Birmingham-Southern,0,72-76,"26,50","30,42",1-0,0-1,,,11/15/16,7:35 PM,,"New York, NY @ ARC Arena",Win,2,False,279,False,--,"REBOUND DEF by THOM,IAN",4,,3,,,,"REBOUND DEF by THOM,IAN",1,defensive rebound,,birmingham-southern,"thom,ian",,"['mclean,james', 'thom,ian', 'rudak,matty', 'deneka,harrison', 'lewis,evan']","['isaac,doyin', 'ekekeugbor,chimaechi', 'paige,bryler', 'smyth,george', 'sixsmith,william']",,baruch,6,0,0.0
19,19,723,Baruch,Birmingham-Southern,0,72-76,"26,50","30,42",1-0,0-1,,,11/15/16,7:35 PM,,"New York, NY @ ARC Arena",Win,2,False,279,False,17:27,"MISS 3PTR by RUDAK,MATTY",4,,3,,,,"MISS 3PTR by RUDAK,MATTY",1,three pointer,missed,birmingham-southern,"rudak,matty",,"['mclean,james', 'thom,ian', 'rudak,matty', 'deneka,harrison', 'lewis,evan']","['isaac,doyin', 'ekekeugbor,chimaechi', 'paige,bryler', 'smyth,george', 'sixsmith,william']",1047.0,birmingham-southern,7,0,0.0
20,20,723,Baruch,Birmingham-Southern,0,72-76,"26,50","30,42",1-0,0-1,,,11/15/16,7:35 PM,,"New York, NY @ ARC Arena",Win,2,False,279,False,--,"REBOUND OFF by THOM,IAN",4,,3,,,,"REBOUND OFF by THOM,IAN",1,offensive rebound,,birmingham-southern,"thom,ian",,"['mclean,james', 'thom,ian', 'rudak,matty', 'deneka,harrison', 'lewis,evan']","['isaac,doyin', 'ekekeugbor,chimaechi', 'paige,bryler', 'smyth,george', 'sixsmith,william']",,birmingham-southern,7,0,0.0
21,21,723,Baruch,Birmingham-Southern,0,72-76,"26,50","30,42",1-0,0-1,,,11/15/16,7:35 PM,,"New York, NY @ ARC Arena",Win,2,False,279,False,17:16,"GOOD LAYUP by THOM,IAN(in the paint)",6,,3,,16BSC-M 6-3 (+3),,"GOOD LAYUP by THOM,IAN(in the paint)",1,layup,good,birmingham-southern,"thom,ian",2.0,"['mclean,james', 'thom,ian', 'rudak,matty', 'deneka,harrison', 'lewis,evan']","['isaac,doyin', 'ekekeugbor,chimaechi', 'paige,bryler', 'smyth,george', 'sixsmith,william']",1036.0,birmingham-southern,7,0,0.0
22,22,723,Baruch,Birmingham-Southern,0,72-76,"26,50","30,42",1-0,0-1,,,11/15/16,7:35 PM,,"New York, NY @ ARC Arena",Win,2,False,279,False,17:16,,6,,3,"FOUL  by SMYTH,GEORGE",,,"FOUL  by SMYTH,GEORGE",1,foul,,baruch,"smyth,george",,"['mclean,james', 'thom,ian', 'rudak,matty', 'deneka,harrison', 'lewis,evan']","['isaac,doyin', 'ekekeugbor,chimaechi', 'paige,bryler', 'smyth,george', 'sixsmith,william']",1036.0,birmingham-southern,7,0,0.0
23,23,723,Baruch,Birmingham-Southern,0,72-76,"26,50","30,42",1-0,0-1,,,11/15/16,7:35 PM,,"New York, NY @ ARC Arena",Win,2,False,279,False,17:15,"GOOD FT by THOM,IAN",7,,3,,16BSC-M 7-3 (+4),,"GOOD FT by THOM,IAN",1,free throw,good,birmingham-southern,"thom,ian",1.0,"['mclean,james', 'thom,ian', 'rudak,matty', 'deneka,harrison', 'lewis,evan']","['isaac,doyin', 'ekekeugbor,chimaechi', 'paige,bryler', 'smyth,george', 'sixsmith,william']",1035.0,birmingham-southern,7,0,0.0
24,24,723,Baruch,Birmingham-Southern,0,72-76,"26,50","30,42",1-0,0-1,,,11/15/16,7:35 PM,,"New York, NY @ ARC Arena",Win,2,False,279,False,16:50,,7,,3,"MISS JUMPER by EKEKEUGBOR,CHIMAECHI",,,"MISS JUMPER by EKEKEUGBOR,CHIMAECHI",1,jumper,missed,baruch,"ekekeugbor,chimaechi",,"['mclean,james', 'thom,ian', 'rudak,matty', 'deneka,harrison', 'lewis,evan']","['isaac,doyin', 'ekekeugbor,chimaechi', 'paige,bryler', 'smyth,george', 'sixsmith,william']",1010.0,birmingham-southern,7,0,0.0
25,25,723,Baruch,Birmingham-Southern,0,72-76,"26,50","30,42",1-0,0-1,,,11/15/16,7:35 PM,,"New York, NY @ ARC Arena",Win,2,False,279,False,--,,7,,3,"REBOUND OFF by SMYTH,GEORGE",,,"REBOUND OFF by SMYTH,GEORGE",1,offensive rebound,,baruch,"smyth,george",,"['mclean,james', 'thom,ian', 'rudak,matty', 'deneka,harrison', 'lewis,evan']","['isaac,doyin', 'ekekeugbor,chimaechi', 'paige,bryler', 'smyth,george', 'sixsmith,william']",,birmingham-southern,7,0,0.0
