,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,Time Remaining,away_play,Away Team Score,Play Team Indicator,Home Team Score,home_play,Game Score,Team Indicator,Play,Period,Play Type,Shot Outcome,Team,Player,Points Earned,Away Lineup,Home Lineup,Time(seconds),Poss,Poss_num,PPP_Home,PPP_Away
0,0,725,Birmingham-Southern,Wabash College,0,65-72,"36,36","39,26",2-1,1-2,,,11/20/16,3:15 p.m.,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,394,False,19:42,,,,,"MISS JUMPER by DENEKA,HARRISON",,,"MISS JUMPER by DENEKA,HARRISON",1,jumper,missed,birmingham-southern,"deneka,harrison",,"['garland,colten', 'frank,evan', 'ryan,ronald', 'patton,zack', 'white,logan']","['thom,ian', 'lewis,evan', 'rudak,matty', 'deneka,harrison', 'mclean,james']",1182.0,wabash college,1,0,0.0
1,1,725,Birmingham-Southern,Wabash College,0,65-72,"36,36","39,26",2-1,1-2,,,11/20/16,3:15 p.m.,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,394,False,--,"REBOUND DEF by WHITE,LOGAN",,,,,,,"REBOUND DEF by WHITE,LOGAN",1,defensive rebound,,wabash college,"white,logan",,"['garland,colten', 'frank,evan', 'ryan,ronald', 'patton,zack', 'white,logan']","['thom,ian', 'lewis,evan', 'rudak,matty', 'deneka,harrison', 'mclean,james']",,wabash college,1,0,0.0
2,2,725,Birmingham-Southern,Wabash College,0,65-72,"36,36","39,26",2-1,1-2,,,11/20/16,3:15 p.m.,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,394,False,19:14,"GOOD 3PTR by GARLAND,COLTEN",3.0,,0.0,,WABM 3-0 (-3),,"GOOD 3PTR by GARLAND,COLTEN",1,three pointer,good,wabash college,"garland,colten",3.0,"['garland,colten', 'frank,evan', 'ryan,ronald', 'patton,zack', 'white,logan']","['thom,ian', 'lewis,evan', 'rudak,matty', 'deneka,harrison', 'mclean,james']",1154.0,wabash college,1,0,0.0
3,3,725,Birmingham-Southern,Wabash College,0,65-72,"36,36","39,26",2-1,1-2,,,11/20/16,3:15 p.m.,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,394,False,--,"ASSIST  by RYAN,RONALD",3.0,,0.0,,,,"ASSIST  by RYAN,RONALD",1,assist,,wabash college,"ryan,ronald",,"['garland,colten', 'frank,evan', 'ryan,ronald', 'patton,zack', 'white,logan']","['thom,ian', 'lewis,evan', 'rudak,matty', 'deneka,harrison', 'mclean,james']",,wabash college,1,0,0.0
4,4,725,Birmingham-Southern,Wabash College,0,65-72,"36,36","39,26",2-1,1-2,,,11/20/16,3:15 p.m.,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,394,False,18:54,,3.0,,0.0,"MISS LAYUP by DENEKA,HARRISON",,,"MISS LAYUP by DENEKA,HARRISON",1,layup,missed,birmingham-southern,"deneka,harrison",,"['garland,colten', 'frank,evan', 'ryan,ronald', 'patton,zack', 'white,logan']","['thom,ian', 'lewis,evan', 'rudak,matty', 'deneka,harrison', 'mclean,james']",1134.0,wabash college,1,0,0.0
5,5,725,Birmingham-Southern,Wabash College,0,65-72,"36,36","39,26",2-1,1-2,,,11/20/16,3:15 p.m.,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,394,False,--,"REBOUND DEF by WHITE,LOGAN",3.0,,0.0,,,,"REBOUND DEF by WHITE,LOGAN",1,defensive rebound,,wabash college,"white,logan",,"['garland,colten', 'frank,evan', 'ryan,ronald', 'patton,zack', 'white,logan']","['thom,ian', 'lewis,evan', 'rudak,matty', 'deneka,harrison', 'mclean,james']",,wabash college,1,0,0.0
6,6,725,Birmingham-Southern,Wabash College,0,65-72,"36,36","39,26",2-1,1-2,,,11/20/16,3:15 p.m.,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,394,False,18:34,"MISS LAYUP by FRANK,EVAN",3.0,,0.0,,,,"MISS LAYUP by FRANK,EVAN",1,layup,missed,wabash college,"frank,evan",,"['garland,colten', 'frank,evan', 'ryan,ronald', 'patton,zack', 'white,logan']","['thom,ian', 'lewis,evan', 'rudak,matty', 'deneka,harrison', 'mclean,james']",1114.0,wabash college,1,0,0.0
7,7,725,Birmingham-Southern,Wabash College,0,65-72,"36,36","39,26",2-1,1-2,,,11/20/16,3:15 p.m.,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,394,False,--,,3.0,,0.0,"REBOUND DEF by MCLEAN,JAMES",,,"REBOUND DEF by MCLEAN,JAMES",1,defensive rebound,,birmingham-southern,"mclean,james",,"['garland,colten', 'frank,evan', 'ryan,ronald', 'patton,zack', 'white,logan']","['thom,ian', 'lewis,evan', 'rudak,matty', 'deneka,harrison', 'mclean,james']",,wabash college,1,0,0.0
8,8,725,Birmingham-Southern,Wabash College,0,65-72,"36,36","39,26",2-1,1-2,,,11/20/16,3:15 p.m.,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,394,False,18:24,,3.0,,0.0,"MISS 3PTR by MCLEAN,JAMES",,,"MISS 3PTR by MCLEAN,JAMES",1,three pointer,missed,birmingham-southern,"mclean,james",,"['garland,colten', 'frank,evan', 'ryan,ronald', 'patton,zack', 'white,logan']","['thom,ian', 'lewis,evan', 'rudak,matty', 'deneka,harrison', 'mclean,james']",1104.0,birmingham-southern,2,0,0.0
9,9,725,Birmingham-Southern,Wabash College,0,65-72,"36,36","39,26",2-1,1-2,,,11/20/16,3:15 p.m.,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,394,False,--,"REBOUND DEF by PATTON,ZACK",3.0,,0.0,,,,"REBOUND DEF by PATTON,ZACK",1,defensive rebound,,wabash college,"patton,zack",,"['garland,colten', 'frank,evan', 'ryan,ronald', 'patton,zack', 'white,logan']","['thom,ian', 'lewis,evan', 'rudak,matty', 'deneka,harrison', 'mclean,james']",,birmingham-southern,2,0,0.0
