Time Remaining,OUM,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_M,Game Score,Team Indicator,Play,Period
14:25,"SUB OUT by ROHLFS,VICTOR",,,,,,,"SUB OUT by ROHLFS,VICTOR",1
14:25,,,,,"SUB IN by SCINTA,BLAKE",,,"SUB IN by SCINTA,BLAKE",1
14:25,,,,,"SUB IN by STEGGEMAN,ANDREW",,,"SUB IN by STEGGEMAN,ANDREW",1
14:25,,,,,"SUB OUT by MURRAY,RYAN",,,"SUB OUT by MURRAY,RYAN",1
14:25,,,,,"SUB OUT by WESLEY,TYLER",,,"SUB OUT by WESLEY,TYLER",1
14:11,"FOUL  by SIGRIST,CONNOR",,,,,,,"FOUL  by SIGRIST,CONNOR",1
14:11,,10,,15 (+5),"GOOD FT by KARSNER,JOSH",CENTRE_M 10-15 (+5),,"GOOD FT by KARSNER,JOSH",1
14:11,,10,,16 (+6),"GOOD FT by KARSNER,JOSH",CENTRE_M 10-16 (+6),,"GOOD FT by KARSNER,JOSH",1
14:11,,,,,"SUB IN by GEEGAN,MIKE",,,"SUB IN by GEEGAN,MIKE",1
14:11,,,,,"SUB OUT by WHITESIDE,DONOVAN",,,"SUB OUT by WHITESIDE,DONOVAN",1
13:55,"MISS LAYUP by PERRY,WILL",,,,,,,"MISS LAYUP by PERRY,WILL",1
--,,,,,"REBOUND DEF by KARSNER,JOSH",,,"REBOUND DEF by KARSNER,JOSH",1
13:33,,,,,"TURNOVER  by SCINTA,BLAKE",,,"TURNOVER  by SCINTA,BLAKE",1
13:26,"SUB IN by KINNEY,JORDAN",,,,,,,"SUB IN by KINNEY,JORDAN",1
13:26,"SUB IN by DAVIS,ALEX",,,,,,,"SUB IN by DAVIS,ALEX",1
13:26,"SUB IN by ROHLFS,VICTOR",,,,,,,"SUB IN by ROHLFS,VICTOR",1
13:26,"SUB OUT by SIGRIST,CONNOR",,,,,,,"SUB OUT by SIGRIST,CONNOR",1
13:26,"SUB OUT by COURSON,TYLER",,,,,,,"SUB OUT by COURSON,TYLER",1
13:26,"SUB OUT by SMITH,CONNOR",,,,,,,"SUB OUT by SMITH,CONNOR",1
13:01,"TURNOVER  by KINNEY,JORDAN",,,,,,,"TURNOVER  by KINNEY,JORDAN",1
12:59,,,,,"STEAL  by STEGGEMAN,ANDREW",,,"STEAL  by STEGGEMAN,ANDREW",1
12:47,,10,,18 (+8),"GOOD LAYUP by SCINTA,BLAKE(in the paint)",CENTRE_M 10-18 (+8),,"GOOD LAYUP by SCINTA,BLAKE(in the paint)",1
--,,,,,"ASSIST  by GEEGAN,MIKE",,,"ASSIST  by GEEGAN,MIKE",1
12:36,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,1
12:36,,,,,"SUB IN by WESLEY,TYLER",,,"SUB IN by WESLEY,TYLER",1
12:36,,,,,"SUB OUT by SCINTA,BLAKE",,,"SUB OUT by SCINTA,BLAKE",1
12:31,"TURNOVER  by DAVIS,ALEX",,,,,,,"TURNOVER  by DAVIS,ALEX",1
12:29,,,,,"STEAL  by KARSNER,JOSH",,,"STEAL  by KARSNER,JOSH",1
12:15,,,,,"TURNOVER  by GUMP,MATT",,,"TURNOVER  by GUMP,MATT",1
12:12,"STEAL  by SIGRIST,CONNOR",,,,,,,"STEAL  by SIGRIST,CONNOR",1
12:08,"MISS JUMPER by COURSON,TYLER",,,,,,,"MISS JUMPER by COURSON,TYLER",1
--,,,,,"REBOUND DEF by KARSNER,JOSH",,,"REBOUND DEF by KARSNER,JOSH",1
12:04,"FOUL  by DAVIS,ALEX",,,,,,,"FOUL  by DAVIS,ALEX",1
11:52,,10,,21 (+11),"GOOD 3PTR by GEEGAN,MIKE",CENTRE_M 10-21 (+11),,"GOOD 3PTR by GEEGAN,MIKE",1
--,,,,,"ASSIST  by MURRAY,RYAN",,,"ASSIST  by MURRAY,RYAN",1
11:44,"MISS JUMPER by DAVIS,ALEX",,,,,,,"MISS JUMPER by DAVIS,ALEX",1
11:44,,,,,"BLOCK  by GUMP,MATT",,,"BLOCK  by GUMP,MATT",1
--,"REBOUND OFF by PERRY,WILL",,,,,,,"REBOUND OFF by PERRY,WILL",1
11:39,"MISS JUMPER by PERRY,WILL",,,,,,,"MISS JUMPER by PERRY,WILL",1
--,"REBOUND OFF by PERRY,WILL",,,,,,,"REBOUND OFF by PERRY,WILL",1
11:16,"TURNOVER  by KINNEY,JORDAN",,,,,,,"TURNOVER  by KINNEY,JORDAN",1
11:16,"SUB IN by SMITH,CONNOR",,,,,,,"SUB IN by SMITH,CONNOR",1
11:16,"SUB OUT by BATES,ROMELLO",,,,,,,"SUB OUT by BATES,ROMELLO",1
11:16,,,,,"SUB IN by WHITESIDE,DONOVAN",,,"SUB IN by WHITESIDE,DONOVAN",1
11:16,,,,,"SUB IN by LOPEZ,COLLIN",,,"SUB IN by LOPEZ,COLLIN",1
11:16,,,,,"SUB OUT by GUMP,MATT",,,"SUB OUT by GUMP,MATT",1
11:16,,,,,"SUB OUT by GEEGAN,MIKE",,,"SUB OUT by GEEGAN,MIKE",1
11:01,,,,,"MISS LAYUP by MURRAY,RYAN",,,"MISS LAYUP by MURRAY,RYAN",1
11:01,"BLOCK  by ROHLFS,VICTOR",,,,,,,"BLOCK  by ROHLFS,VICTOR",1
--,"REBOUND DEF by ROHLFS,VICTOR",,,,,,,"REBOUND DEF by ROHLFS,VICTOR",1
10:41,"MISS LAYUP by DAVIS,ALEX",,,,,,,"MISS LAYUP by DAVIS,ALEX",1
--,"REBOUND OFF by DAVIS,ALEX",,,,,,,"REBOUND OFF by DAVIS,ALEX",1
10:38,"GOOD LAYUP by DAVIS,ALEX(in the paint)",12,,21 (+9),,OUM 12-21 (+9),,"GOOD LAYUP by DAVIS,ALEX(in the paint)",1
10:23,,,,,"MISS 3PTR by WHITESIDE,DONOVAN",,,"MISS 3PTR by WHITESIDE,DONOVAN",1
--,"REBOUND DEF by SMITH,CONNOR",,,,,,,"REBOUND DEF by SMITH,CONNOR",1
10:14,"TURNOVER  by SMITH,CONNOR",,,,,,,"TURNOVER  by SMITH,CONNOR",1
10:14,"SUB IN by COURSON,TYLER",,,,,,,"SUB IN by COURSON,TYLER",1
10:14,"SUB OUT by SMITH,CONNOR",,,,,,,"SUB OUT by SMITH,CONNOR",1
10:14,,,,,"SUB IN by MURRAY,RYAN",,,"SUB IN by MURRAY,RYAN",1
10:14,,,,,"SUB OUT by STEGGEMAN,ANDREW",,,"SUB OUT by STEGGEMAN,ANDREW",1
10:12,,,,,"MISS 3PTR by KARSNER,JOSH",,,"MISS 3PTR by KARSNER,JOSH",1
--,"REBOUND DEF by PERRY,WILL",,,,,,,"REBOUND DEF by PERRY,WILL",1
10:00,"MISS LAYUP by PERRY,WILL",,,,,,,"MISS LAYUP by PERRY,WILL",1
--,"REBOUND OFF by PERRY,WILL",,,,,,,"REBOUND OFF by PERRY,WILL",1
09:57,,,,,"FOUL  by MURRAY,RYAN",,,"FOUL  by MURRAY,RYAN",1
09:57,"GOOD FT by PERRY,WILL",13,,21 (+8),,OUM 13-21 (+8),,"GOOD FT by PERRY,WILL",1
09:57,"MISS FT by PERRY,WILL",,,,,,,"MISS FT by PERRY,WILL",1
--,,,,,"REBOUND DEF by MURRAY,RYAN",,,"REBOUND DEF by MURRAY,RYAN",1
09:57,,,,,"SUB IN by SCINTA,BLAKE",,,"SUB IN by SCINTA,BLAKE",1
09:57,,,,,"SUB OUT by KARSNER,JOSH",,,"SUB OUT by KARSNER,JOSH",1
09:31,,13,,23 (+10),"GOOD LAYUP by LOPEZ,COLLIN(in the paint)",CENTRE_M 13-23 (+10),,"GOOD LAYUP by LOPEZ,COLLIN(in the paint)",1
09:18,"GOOD JUMPER by DAVIS,ALEX",15,,23 (+8),,OUM 15-23 (+8),,"GOOD JUMPER by DAVIS,ALEX",1
08:45,"FOUL  by COURSON,TYLER",,,,,,,"FOUL  by COURSON,TYLER",1
08:45,,15,,24 (+9),"GOOD FT by SCINTA,BLAKE",CENTRE_M 15-24 (+9),,"GOOD FT by SCINTA,BLAKE",1
08:45,,15,,25 (+10),"GOOD FT by SCINTA,BLAKE",CENTRE_M 15-25 (+10),,"GOOD FT by SCINTA,BLAKE",1
08:28,"GOOD 3PTR by COURSON,TYLER",18,,25 (+7),,OUM 18-25 (+7),,"GOOD 3PTR by COURSON,TYLER",1
08:14,,,,,"MISS 3PTR by LOPEZ,COLLIN",,,"MISS 3PTR by LOPEZ,COLLIN",1
--,"REBOUND DEF by COURSON,TYLER",,,,,,,"REBOUND DEF by COURSON,TYLER",1
08:00,"MISS LAYUP by ROHLFS,VICTOR",,,,,,,"MISS LAYUP by ROHLFS,VICTOR",1
08:00,,,,,"BLOCK  by WESLEY,TYLER",,,"BLOCK  by WESLEY,TYLER",1
--,,,,,"REBOUND DEF by WHITESIDE,DONOVAN",,,"REBOUND DEF by WHITESIDE,DONOVAN",1
07:55,,18,,27 (+9),"GOOD LAYUP by LOPEZ,COLLIN(fastbreak)(in the paint)",CENTRE_M 18-27 (+9),,"GOOD LAYUP by LOPEZ,COLLIN(fastbreak)(in the paint)",1
--,,,,,"ASSIST  by WHITESIDE,DONOVAN",,,"ASSIST  by WHITESIDE,DONOVAN",1
07:26,"MISS 3PTR by ROHLFS,VICTOR",,,,,,,"MISS 3PTR by ROHLFS,VICTOR",1
--,,,,,"REBOUND DEF by MURRAY,RYAN",,,"REBOUND DEF by MURRAY,RYAN",1
07:02,,18,,30 (+12),"GOOD 3PTR by MURRAY,RYAN",CENTRE_M 18-30 (+12),,"GOOD 3PTR by MURRAY,RYAN",1
--,,,,,"ASSIST  by SCINTA,BLAKE",,,"ASSIST  by SCINTA,BLAKE",1
06:37,"SUB IN by BATES,ROMELLO",,,,,,,"SUB IN by BATES,ROMELLO",1
06:37,"SUB OUT by PERRY,WILL",,,,,,,"SUB OUT by PERRY,WILL",1
06:37,,,,,"SUB IN by GUMP,MATT",,,"SUB IN by GUMP,MATT",1
06:37,,,,,"SUB IN by KARSNER,JOSH",,,"SUB IN by KARSNER,JOSH",1
06:37,,,,,"SUB OUT by WESLEY,TYLER",,,"SUB OUT by WESLEY,TYLER",1
06:37,,,,,"SUB OUT by LOPEZ,COLLIN",,,"SUB OUT by LOPEZ,COLLIN",1
06:25,"MISS JUMPER by BATES,ROMELLO",,,,,,,"MISS JUMPER by BATES,ROMELLO",1
--,"REBOUND OFF by COURSON,TYLER",,,,,,,"REBOUND OFF by COURSON,TYLER",1
06:14,"GOOD 3PTR by ROHLFS,VICTOR",21,,30 (+9),,OUM 21-30 (+9),,"GOOD 3PTR by ROHLFS,VICTOR",1
--,"ASSIST  by BATES,ROMELLO",,,,,,,"ASSIST  by BATES,ROMELLO",1
05:40,,,,,"TURNOVER  by WHITESIDE,DONOVAN",,,"TURNOVER  by WHITESIDE,DONOVAN",1
05:35,"STEAL  by DAVIS,ALEX",,,,,,,"STEAL  by DAVIS,ALEX",1
05:34,"MISS LAYUP by DAVIS,ALEX",,,,,,,"MISS LAYUP by DAVIS,ALEX",1
--,,,,,"REBOUND DEF by MURRAY,RYAN",,,"REBOUND DEF by MURRAY,RYAN",1
05:18,,21,,33 (+12),"GOOD 3PTR by MURRAY,RYAN",CENTRE_M 21-33 (+12),,"GOOD 3PTR by MURRAY,RYAN",1
--,,,,,"ASSIST  by GUMP,MATT",,,"ASSIST  by GUMP,MATT",1
05:00,"MISS LAYUP by DAVIS,ALEX",,,,,,,"MISS LAYUP by DAVIS,ALEX",1
--,,,,,"REBOUND DEF by GUMP,MATT",,,"REBOUND DEF by GUMP,MATT",1
04:43,,,,,"MISS 3PTR by KARSNER,JOSH",,,"MISS 3PTR by KARSNER,JOSH",1
--,,,,,"REBOUND OFF by SCINTA,BLAKE",,,"REBOUND OFF by SCINTA,BLAKE",1
04:38,,21,,35 (+14),"GOOD LAYUP by SCINTA,BLAKE(in the paint)",CENTRE_M 21-35 (+14),,"GOOD LAYUP by SCINTA,BLAKE(in the paint)",1
04:38,"SUB IN by PERRY,WILL",,,,,,,"SUB IN by PERRY,WILL",1
04:38,"SUB OUT by KINNEY,JORDAN",,,,,,,"SUB OUT by KINNEY,JORDAN",1
04:38,,,,,"SUB IN by WESLEY,TYLER",,,"SUB IN by WESLEY,TYLER",1
04:38,,,,,"SUB IN by LOPEZ,COLLIN",,,"SUB IN by LOPEZ,COLLIN",1
04:38,,,,,"SUB OUT by SCINTA,BLAKE",,,"SUB OUT by SCINTA,BLAKE",1
04:38,,,,,"SUB OUT by WHITESIDE,DONOVAN",,,"SUB OUT by WHITESIDE,DONOVAN",1
04:24,"GOOD LAYUP by ROHLFS,VICTOR(in the paint)",23,,35 (+12),,OUM 23-35 (+12),,"GOOD LAYUP by ROHLFS,VICTOR(in the paint)",1
04:07,"FOUL  by COURSON,TYLER",,,,,,,"FOUL  by COURSON,TYLER",1
04:05,,,,,"MISS 3PTR by MURRAY,RYAN",,,"MISS 3PTR by MURRAY,RYAN",1
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,1
04:02,,,,,"FOUL  by GUMP,MATT",,,"FOUL  by GUMP,MATT",1
04:02,,,,,"SUB IN by STEGGEMAN,ANDREW",,,"SUB IN by STEGGEMAN,ANDREW",1
04:02,,,,,"SUB OUT by MURRAY,RYAN",,,"SUB OUT by MURRAY,RYAN",1
03:59,"MISS LAYUP by DAVIS,ALEX",,,,,,,"MISS LAYUP by DAVIS,ALEX",1
--,"REBOUND OFF by ROHLFS,VICTOR",,,,,,,"REBOUND OFF by ROHLFS,VICTOR",1
03:56,"GOOD LAYUP by ROHLFS,VICTOR(in the paint)",25,,35 (+10),,OUM 25-35 (+10),,"GOOD LAYUP by ROHLFS,VICTOR(in the paint)",1
03:32,,,,,"MISS LAYUP by KARSNER,JOSH",,,"MISS LAYUP by KARSNER,JOSH",1
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,1
03:28,,,,,"FOUL  by WESLEY,TYLER",,,"FOUL  by WESLEY,TYLER",1
03:28,,,,,"SUB IN by SCINTA,BLAKE",,,"SUB IN by SCINTA,BLAKE",1
03:28,,,,,"SUB IN by WHITESIDE,DONOVAN",,,"SUB IN by WHITESIDE,DONOVAN",1
03:28,,,,,"SUB OUT by WESLEY,TYLER",,,"SUB OUT by WESLEY,TYLER",1
03:28,,,,,"SUB OUT by LOPEZ,COLLIN",,,"SUB OUT by LOPEZ,COLLIN",1
03:06,"GOOD LAYUP by DAVIS,ALEX(in the paint)",27,,35 (+8),,OUM 27-35 (+8),,"GOOD LAYUP by DAVIS,ALEX(in the paint)",1
02:48,,,,,"TURNOVER  by STEGGEMAN,ANDREW",,,"TURNOVER  by STEGGEMAN,ANDREW",1
02:47,"STEAL  by BATES,ROMELLO",,,,,,,"STEAL  by BATES,ROMELLO",1
02:43,,,,,"FOUL  by KARSNER,JOSH",,,"FOUL  by KARSNER,JOSH",1
02:43,"GOOD FT by BATES,ROMELLO",28,,35 (+7),,OUM 28-35 (+7),,"GOOD FT by BATES,ROMELLO",1
02:43,"GOOD FT by BATES,ROMELLO",29,,35 (+6),,OUM 29-35 (+6),,"GOOD FT by BATES,ROMELLO",1
02:43,,,,,"SUB IN by LOPEZ,COLLIN",,,"SUB IN by LOPEZ,COLLIN",1
02:43,,,,,"SUB OUT by STEGGEMAN,ANDREW",,,"SUB OUT by STEGGEMAN,ANDREW",1
02:30,"FOUL  by BATES,ROMELLO",,,,,,,"FOUL  by BATES,ROMELLO",1
01:46,,29,,37 (+8),"GOOD LAYUP by SCINTA,BLAKE(in the paint)",CENTRE_M 29-37 (+8),,"GOOD LAYUP by SCINTA,BLAKE(in the paint)",1
--,,,,,"ASSIST  by WHITESIDE,DONOVAN",,,"ASSIST  by WHITESIDE,DONOVAN",1
01:42,"MISS LAYUP by DAVIS,ALEX",,,,,,,"MISS LAYUP by DAVIS,ALEX",1
--,,,,,"REBOUND DEF by SCINTA,BLAKE",,,"REBOUND DEF by SCINTA,BLAKE",1
01:30,,29,,39 (+10),"GOOD LAYUP by SCINTA,BLAKE(in the paint)",CENTRE_M 29-39 (+10),,"GOOD LAYUP by SCINTA,BLAKE(in the paint)",1
01:22,"MISS LAYUP by BATES,ROMELLO",,,,,,,"MISS LAYUP by BATES,ROMELLO",1
01:22,,,,,"BLOCK  by WESLEY,TYLER",,,"BLOCK  by WESLEY,TYLER",1
--,"REBOUND OFF by DAVIS,ALEX",,,,,,,"REBOUND OFF by DAVIS,ALEX",1
01:02,"MISS LAYUP by DAVIS,ALEX",,,,,,,"MISS LAYUP by DAVIS,ALEX",1
--,,,,,"REBOUND DEF by SCINTA,BLAKE",,,"REBOUND DEF by SCINTA,BLAKE",1
00:47,,,,,TURNOVER  by TEAM,,,TURNOVER  by TEAM,1
00:47,"SUB IN by KINNEY,JORDAN",,,,,,,"SUB IN by KINNEY,JORDAN",1
00:47,"SUB OUT by BATES,ROMELLO",,,,,,,"SUB OUT by BATES,ROMELLO",1
00:47,,,,,"SUB IN by MURRAY,RYAN",,,"SUB IN by MURRAY,RYAN",1
00:47,,,,,"SUB OUT by KARSNER,JOSH",,,"SUB OUT by KARSNER,JOSH",1
00:36,"GOOD LAYUP by KINNEY,JORDAN(in the paint)",31,,39 (+8),,OUM 31-39 (+8),,"GOOD LAYUP by KINNEY,JORDAN(in the paint)",1
--,"ASSIST  by DAVIS,ALEX",,,,,,,"ASSIST  by DAVIS,ALEX",1
00:36,,,,,"FOUL  by MURRAY,RYAN",,,"FOUL  by MURRAY,RYAN",1
00:36,"GOOD FT by KINNEY,JORDAN",32,,39 (+7),,OUM 32-39 (+7),,"GOOD FT by KINNEY,JORDAN",1
00:36,"SUB IN by BATES,ROMELLO",,,,,,,"SUB IN by BATES,ROMELLO",1
00:36,"SUB OUT by COURSON,TYLER",,,,,,,"SUB OUT by COURSON,TYLER",1
20:00,"SUB IN by BATES,ROMELLO",,,,,,,"SUB IN by BATES,ROMELLO",2
20:00,"SUB OUT by SMITH,CONNOR",,,,,,,"SUB OUT by SMITH,CONNOR",2
19:34,"GOOD JUMPER by BATES,ROMELLO",34,,39 (+5),,OUM 34-39 (+5),,"GOOD JUMPER by BATES,ROMELLO",2
19:22,"FOUL  by BATES,ROMELLO",,,,,,,"FOUL  by BATES,ROMELLO",2
19:11,,,,,"TURNOVER  by MURRAY,RYAN",,,"TURNOVER  by MURRAY,RYAN",2
19:10,"STEAL  by ROHLFS,VICTOR",,,,,,,"STEAL  by ROHLFS,VICTOR",2
19:00,"GOOD JUMPER by COURSON,TYLER",36,,39 (+3),,OUM 36-39 (+3),,"GOOD JUMPER by COURSON,TYLER",2
18:30,,,,,"MISS 3PTR by LOPEZ,COLLIN",,,"MISS 3PTR by LOPEZ,COLLIN",2
--,"REBOUND DEF by ROHLFS,VICTOR",,,,,,,"REBOUND DEF by ROHLFS,VICTOR",2
18:19,"MISS JUMPER by BATES,ROMELLO",,,,,,,"MISS JUMPER by BATES,ROMELLO",2
--,,,,,"REBOUND DEF by WHITESIDE,DONOVAN",,,"REBOUND DEF by WHITESIDE,DONOVAN",2
18:10,"FOUL  by KINNEY,JORDAN",,,,,,,"FOUL  by KINNEY,JORDAN",2
17:57,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
17:46,"FOUL  by DAVIS,ALEX",,,,,,,"FOUL  by DAVIS,ALEX",2
17:34,"FOUL  by DAVIS,ALEX",,,,,,,"FOUL  by DAVIS,ALEX",2
17:12,,36,,41 (+5),"GOOD LAYUP by WHITESIDE,DONOVAN(in the paint)",CENTRE_M 36-41 (+5),,"GOOD LAYUP by WHITESIDE,DONOVAN(in the paint)",2
16:58,"MISS LAYUP by ROHLFS,VICTOR",,,,,,,"MISS LAYUP by ROHLFS,VICTOR",2
--,,,,,"REBOUND DEF by WHITESIDE,DONOVAN",,,"REBOUND DEF by WHITESIDE,DONOVAN",2
16:39,,,,,"MISS 3PTR by SCINTA,BLAKE",,,"MISS 3PTR by SCINTA,BLAKE",2
--,"REBOUND DEF by KINNEY,JORDAN",,,,,,,"REBOUND DEF by KINNEY,JORDAN",2
16:33,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
16:33,"SUB IN by PERRY,WILL",,,,,,,"SUB IN by PERRY,WILL",2
16:33,"SUB OUT by DAVIS,ALEX",,,,,,,"SUB OUT by DAVIS,ALEX",2
16:33,,,,,"SUB IN by KARSNER,JOSH",,,"SUB IN by KARSNER,JOSH",2
16:33,,,,,"SUB OUT by WESLEY,TYLER",,,"SUB OUT by WESLEY,TYLER",2
16:18,"GOOD JUMPER by KINNEY,JORDAN",38,,41 (+3),,OUM 38-41 (+3),,"GOOD JUMPER by KINNEY,JORDAN",2
--,"ASSIST  by ROHLFS,VICTOR",,,,,,,"ASSIST  by ROHLFS,VICTOR",2
15:45,,,,,"MISS 3PTR by WHITESIDE,DONOVAN",,,"MISS 3PTR by WHITESIDE,DONOVAN",2
--,"REBOUND DEF by COURSON,TYLER",,,,,,,"REBOUND DEF by COURSON,TYLER",2
15:35,"MISS 3PTR by COURSON,TYLER",,,,,,,"MISS 3PTR by COURSON,TYLER",2
--,,,,,"REBOUND DEF by WHITESIDE,DONOVAN",,,"REBOUND DEF by WHITESIDE,DONOVAN",2
15:02,,,,,"SUB IN by GUMP,MATT",,,"SUB IN by GUMP,MATT",2
15:02,,,,,"SUB OUT by MURRAY,RYAN",,,"SUB OUT by MURRAY,RYAN",2
14:57,,,,,TURNOVER  by TEAM,,,TURNOVER  by TEAM,2
14:48,"MISS LAYUP by ROHLFS,VICTOR",,,,,,,"MISS LAYUP by ROHLFS,VICTOR",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
14:31,"MISS JUMPER by KINNEY,JORDAN",,,,,,,"MISS JUMPER by KINNEY,JORDAN",2
--,,,,,"REBOUND DEF by KARSNER,JOSH",,,"REBOUND DEF by KARSNER,JOSH",2
