Time Remaining,BCM,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_M,Game Score,Team Indicator,Play,Period
16:41,"FOUL  by GRAHAM,LAKE",,,,,,,"FOUL  by GRAHAM,LAKE",2
16:41,,26,,38 (+12),"GOOD FT by WESLEY,TYLER",CENTRE_M 26-38 (+12),,"GOOD FT by WESLEY,TYLER",2
16:41,,26,,39 (+13),"GOOD FT by WESLEY,TYLER",CENTRE_M 26-39 (+13),,"GOOD FT by WESLEY,TYLER",2
16:33,"MISS 3PTR by WHALEN,MAC",,,,,,,"MISS 3PTR by WHALEN,MAC",2
--,,,,,"REBOUND DEF by WESLEY,TYLER",,,"REBOUND DEF by WESLEY,TYLER",2
16:27,"FOUL  by MCCLOUD,LEE",,,,,,,"FOUL  by MCCLOUD,LEE",2
16:10,,,,,"MISS 3PTR by LOPEZ,COLLIN",,,"MISS 3PTR by LOPEZ,COLLIN",2
--,,,,,"REBOUND OFF by WESLEY,TYLER",,,"REBOUND OFF by WESLEY,TYLER",2
15:52,,,,,"MISS JUMPER by WESLEY,TYLER",,,"MISS JUMPER by WESLEY,TYLER",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
15:47,,,,,"MISS JUMPER by WESLEY,TYLER",,,"MISS JUMPER by WESLEY,TYLER",2
--,"REBOUND DEF by MCCLOUD,LEE",,,,,,,"REBOUND DEF by MCCLOUD,LEE",2
15:33,"MISS JUMPER by SMOAK,HUNTER",,,,,,,"MISS JUMPER by SMOAK,HUNTER",2
--,,,,,"REBOUND DEF by SCINTA,BLAKE",,,"REBOUND DEF by SCINTA,BLAKE",2
15:26,"FOUL  by MCCLOUD,LEE",,,,,,,"FOUL  by MCCLOUD,LEE",2
15:26,,,,,"MISS FT by WESLEY,TYLER",,,"MISS FT by WESLEY,TYLER",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
15:26,,,,,"MISS FT by WESLEY,TYLER",,,"MISS FT by WESLEY,TYLER",2
--,"REBOUND DEF by MCCLOUD,LEE",,,,,,,"REBOUND DEF by MCCLOUD,LEE",2
15:26,,,,,"SUB IN by GUMP,MATT",,,"SUB IN by GUMP,MATT",2
15:26,,,,,"SUB IN by STEGGEMAN,ANDREW",,,"SUB IN by STEGGEMAN,ANDREW",2
15:26,,,,,"SUB OUT by WHITESIDE,DONOVAN",,,"SUB OUT by WHITESIDE,DONOVAN",2
15:26,,,,,"SUB OUT by MURRAY,RYAN",,,"SUB OUT by MURRAY,RYAN",2
15:16,"TURNOVER  by WHALEN,MAC",,,,,,,"TURNOVER  by WHALEN,MAC",2
15:15,,,,,"STEAL  by GUMP,MATT",,,"STEAL  by GUMP,MATT",2
14:57,,,,,"TURNOVER  by STEGGEMAN,ANDREW",,,"TURNOVER  by STEGGEMAN,ANDREW",2
14:57,"SUB IN by WEBBER,CONNOR",,,,,,,"SUB IN by WEBBER,CONNOR",2
14:57,"SUB OUT by WHALEN,MAC",,,,,,,"SUB OUT by WHALEN,MAC",2
14:57,,,,,"SUB IN by KARSNER,JOSH",,,"SUB IN by KARSNER,JOSH",2
14:57,,,,,"SUB OUT by WESLEY,TYLER",,,"SUB OUT by WESLEY,TYLER",2
14:38,,,,,"FOUL  by LOPEZ,COLLIN",,,"FOUL  by LOPEZ,COLLIN",2
14:25,"MISS JUMPER by GRAHAM,LAKE",,,,,,,"MISS JUMPER by GRAHAM,LAKE",2
--,,,,,"REBOUND DEF by LOPEZ,COLLIN",,,"REBOUND DEF by LOPEZ,COLLIN",2
14:17,"FOUL  by SMOAK,HUNTER",,,,,,,"FOUL  by SMOAK,HUNTER",2
14:12,,,,,"TURNOVER  by STEGGEMAN,ANDREW",,,"TURNOVER  by STEGGEMAN,ANDREW",2
13:50,"MISS 3PTR by WEBBER,CONNOR",,,,,,,"MISS 3PTR by WEBBER,CONNOR",2
--,,,,,"REBOUND DEF by KARSNER,JOSH",,,"REBOUND DEF by KARSNER,JOSH",2
13:38,,26,,41 (+15),"GOOD LAYUP by GUMP,MATT(in the paint)",CENTRE_M 26-41 (+15),,"GOOD LAYUP by GUMP,MATT(in the paint)",2
13:33,"FOUL  by WEBBER,CONNOR",,,,,,,"FOUL  by WEBBER,CONNOR",2
13:33,,26,,42 (+16),"GOOD FT by GUMP,MATT",CENTRE_M 26-42 (+16),,"GOOD FT by GUMP,MATT",2
13:33,"SUB IN by WHALEN,MAC",,,,,,,"SUB IN by WHALEN,MAC",2
13:33,"SUB OUT by WEBBER,CONNOR",,,,,,,"SUB OUT by WEBBER,CONNOR",2
13:33,,,,,"SUB IN by WESLEY,TYLER",,,"SUB IN by WESLEY,TYLER",2
13:33,,,,,"SUB OUT by KARSNER,JOSH",,,"SUB OUT by KARSNER,JOSH",2
13:25,"GOOD 3PTR by SMOAK,HUNTER",29,,42 (+13),,BCM 29-42 (+13),,"GOOD 3PTR by SMOAK,HUNTER",2
--,"ASSIST  by MCCLOUD,LEE",,,,,,,"ASSIST  by MCCLOUD,LEE",2
13:20,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
13:20,,29,,44 (+15),"GOOD LAYUP by GUMP,MATT(in the paint)",CENTRE_M 29-44 (+15),,"GOOD LAYUP by GUMP,MATT(in the paint)",2
13:20,"GOOD JUMPER by SMOAK,HUNTER",31,,44 (+13),,BCM 31-44 (+13),,"GOOD JUMPER by SMOAK,HUNTER",2
13:20,,,,,"TURNOVER  by LOPEZ,COLLIN",,,"TURNOVER  by LOPEZ,COLLIN",2
13:20,"STEAL  by SMOAK,HUNTER",,,,,,,"STEAL  by SMOAK,HUNTER",2
13:20,"GOOD LAYUP by SMOAK,HUNTER(fastbreak)(in the paint)",33,,44 (+11),,BCM 33-44 (+11),,"GOOD LAYUP by SMOAK,HUNTER(fastbreak)(in the paint)",2
13:20,"SUB IN by JONES,RON",,,,,,,"SUB IN by JONES,RON",2
13:20,"SUB IN by COTTER,DOUGLAS",,,,,,,"SUB IN by COTTER,DOUGLAS",2
13:20,"SUB OUT by JACOBS,OWEN",,,,,,,"SUB OUT by JACOBS,OWEN",2
13:20,"SUB OUT by GRAHAM,LAKE",,,,,,,"SUB OUT by GRAHAM,LAKE",2
13:20,,,,,"SUB IN by WHITESIDE,DONOVAN",,,"SUB IN by WHITESIDE,DONOVAN",2
13:20,,,,,"SUB IN by MURRAY,RYAN",,,"SUB IN by MURRAY,RYAN",2
13:20,,,,,"SUB OUT by GUMP,MATT",,,"SUB OUT by GUMP,MATT",2
13:20,,,,,"SUB OUT by STEGGEMAN,ANDREW",,,"SUB OUT by STEGGEMAN,ANDREW",2
13:17,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
13:17,,,,,"SUB IN by GUMP,MATT",,,"SUB IN by GUMP,MATT",2
13:17,,,,,"SUB OUT by LOPEZ,COLLIN",,,"SUB OUT by LOPEZ,COLLIN",2
12:24,,,,,"TURNOVER  by WHITESIDE,DONOVAN",,,"TURNOVER  by WHITESIDE,DONOVAN",2
12:18,"TURNOVER  by SMOAK,HUNTER",,,,,,,"TURNOVER  by SMOAK,HUNTER",2
12:17,,,,,"STEAL  by WHITESIDE,DONOVAN",,,"STEAL  by WHITESIDE,DONOVAN",2
12:14,,,,,"TURNOVER  by WHITESIDE,DONOVAN",,,"TURNOVER  by WHITESIDE,DONOVAN",2
12:05,"MISS JUMPER by COTTER,DOUGLAS",,,,,,,"MISS JUMPER by COTTER,DOUGLAS",2
--,,,,,"REBOUND DEF by WESLEY,TYLER",,,"REBOUND DEF by WESLEY,TYLER",2
11:56,,33,,46 (+13),"GOOD LAYUP by SCINTA,BLAKE(fastbreak)(in the paint)",CENTRE_M 33-46 (+13),,"GOOD LAYUP by SCINTA,BLAKE(fastbreak)(in the paint)",2
--,,,,,"ASSIST  by MURRAY,RYAN",,,"ASSIST  by MURRAY,RYAN",2
11:49,"GOOD JUMPER by SMOAK,HUNTER(in the paint)",35,,46 (+11),,BCM 35-46 (+11),,"GOOD JUMPER by SMOAK,HUNTER(in the paint)",2
11:28,"FOUL  by MCCLOUD,LEE",,,,,,,"FOUL  by MCCLOUD,LEE",2
11:28,,35,,47 (+12),"GOOD FT by SCINTA,BLAKE",CENTRE_M 35-47 (+12),,"GOOD FT by SCINTA,BLAKE",2
11:28,,,,,"MISS FT by SCINTA,BLAKE",,,"MISS FT by SCINTA,BLAKE",2
--,"REBOUND DEF by MCCLOUD,LEE",,,,,,,"REBOUND DEF by MCCLOUD,LEE",2
11:23,"TURNOVER  by SMOAK,HUNTER",,,,,,,"TURNOVER  by SMOAK,HUNTER",2
11:22,,,,,"STEAL  by WHITESIDE,DONOVAN",,,"STEAL  by WHITESIDE,DONOVAN",2
11:17,,35,,49 (+14),"GOOD LAYUP by WHITESIDE,DONOVAN(fastbreak)(in the paint)",CENTRE_M 35-49 (+14),,"GOOD LAYUP by WHITESIDE,DONOVAN(fastbreak)(in the paint)",2
11:10,,,,,"FOUL  by MURRAY,RYAN",,,"FOUL  by MURRAY,RYAN",2
11:10,"GOOD FT by MCCLOUD,LEE",36,,49 (+13),,BCM 36-49 (+13),,"GOOD FT by MCCLOUD,LEE",2
11:10,"GOOD FT by MCCLOUD,LEE",37,,49 (+12),,BCM 37-49 (+12),,"GOOD FT by MCCLOUD,LEE",2
11:10,,,,,"SUB IN by MURRAY,RYAN",,,"SUB IN by MURRAY,RYAN",2
11:10,,,,,"SUB IN by KARSNER,JOSH",,,"SUB IN by KARSNER,JOSH",2
11:10,,,,,"SUB OUT by SCINTA,BLAKE",,,"SUB OUT by SCINTA,BLAKE",2
11:10,,,,,"SUB OUT by MURRAY,RYAN",,,"SUB OUT by MURRAY,RYAN",2
11:00,,,,,"MISS 3PTR by KARSNER,JOSH",,,"MISS 3PTR by KARSNER,JOSH",2
--,,,,,"REBOUND OFF by WESLEY,TYLER",,,"REBOUND OFF by WESLEY,TYLER",2
10:54,,37,,51 (+14),"GOOD LAYUP by WESLEY,TYLER(in the paint)",CENTRE_M 37-51 (+14),,"GOOD LAYUP by WESLEY,TYLER(in the paint)",2
10:45,,,,,"FOUL  by WHITESIDE,DONOVAN",,,"FOUL  by WHITESIDE,DONOVAN",2
10:41,"GOOD LAYUP by WHALEN,MAC(in the paint)",39,,51 (+12),,BCM 39-51 (+12),,"GOOD LAYUP by WHALEN,MAC(in the paint)",2
--,"ASSIST  by MCCLOUD,LEE",,,,,,,"ASSIST  by MCCLOUD,LEE",2
10:36,,,,,"FOUL  by MURRAY,RYAN",,,"FOUL  by MURRAY,RYAN",2
10:36,"GOOD FT by WHALEN,MAC",40,,51 (+11),,BCM 40-51 (+11),,"GOOD FT by WHALEN,MAC",2
10:36,,,,,"TURNOVER  by SCINTA,BLAKE",,,"TURNOVER  by SCINTA,BLAKE",2
10:36,"SUB IN by LEWIS,AJ",,,,,,,"SUB IN by LEWIS,AJ",2
10:36,"SUB OUT by COTTER,DOUGLAS",,,,,,,"SUB OUT by COTTER,DOUGLAS",2
10:36,,,,,"SUB IN by SCINTA,BLAKE",,,"SUB IN by SCINTA,BLAKE",2
10:36,,,,,"SUB OUT by KARSNER,JOSH",,,"SUB OUT by KARSNER,JOSH",2
10:31,"MISS LAYUP by SMOAK,HUNTER",,,,,,,"MISS LAYUP by SMOAK,HUNTER",2
--,,,,,"REBOUND DEF by WESLEY,TYLER",,,"REBOUND DEF by WESLEY,TYLER",2
10:15,"FOUL  by SMOAK,HUNTER",,,,,,,"FOUL  by SMOAK,HUNTER",2
10:15,,,,,"MISS FT by MURRAY,RYAN",,,"MISS FT by MURRAY,RYAN",2
--,"REBOUND DEF by WHALEN,MAC",,,,,,,"REBOUND DEF by WHALEN,MAC",2
10:08,"MISS JUMPER by LEWIS,AJ",,,,,,,"MISS JUMPER by LEWIS,AJ",2
10:08,,,,,"BLOCK  by WESLEY,TYLER",,,"BLOCK  by WESLEY,TYLER",2
--,,,,,"REBOUND DEF by GUMP,MATT",,,"REBOUND DEF by GUMP,MATT",2
09:55,,40,,53 (+13),"GOOD LAYUP by LOPEZ,COLLIN(in the paint)",CENTRE_M 40-53 (+13),,"GOOD LAYUP by LOPEZ,COLLIN(in the paint)",2
09:40,"MISS LAYUP by WHALEN,MAC",,,,,,,"MISS LAYUP by WHALEN,MAC",2
--,,,,,"REBOUND DEF by LOPEZ,COLLIN",,,"REBOUND DEF by LOPEZ,COLLIN",2
09:33,,40,,55 (+15),"GOOD DUNK by WESLEY,TYLER(fastbreak)(in the paint)",CENTRE_M 40-55 (+15),,"GOOD DUNK by WESLEY,TYLER(fastbreak)(in the paint)",2
--,,,,,"ASSIST  by GUMP,MATT",,,"ASSIST  by GUMP,MATT",2
09:19,"MISS 3PTR by LEWIS,AJ",,,,,,,"MISS 3PTR by LEWIS,AJ",2
--,,,,,"REBOUND DEF by LOPEZ,COLLIN",,,"REBOUND DEF by LOPEZ,COLLIN",2
09:11,,40,,57 (+17),"GOOD LAYUP by MURRAY,RYAN(fastbreak)(in the paint)",CENTRE_M 40-57 (+17),,"GOOD LAYUP by MURRAY,RYAN(fastbreak)(in the paint)",2
09:01,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
09:01,"SUB IN by JACOBS,OWEN",,,,,,,"SUB IN by JACOBS,OWEN",2
09:01,"SUB OUT by LEWIS,AJ",,,,,,,"SUB OUT by LEWIS,AJ",2
09:01,,,,,"SUB IN by LOPEZ,COLLIN",,,"SUB IN by LOPEZ,COLLIN",2
09:01,,,,,"SUB OUT by WHITESIDE,DONOVAN",,,"SUB OUT by WHITESIDE,DONOVAN",2
08:53,"MISS JUMPER by SMOAK,HUNTER",,,,,,,"MISS JUMPER by SMOAK,HUNTER",2
08:53,,,,,"BLOCK  by GUMP,MATT",,,"BLOCK  by GUMP,MATT",2
--,,,,,"REBOUND DEF by SCINTA,BLAKE",,,"REBOUND DEF by SCINTA,BLAKE",2
08:44,,40,,59 (+19),"GOOD LAYUP by LOPEZ,COLLIN(fastbreak)(in the paint)",CENTRE_M 40-59 (+19),,"GOOD LAYUP by LOPEZ,COLLIN(fastbreak)(in the paint)",2
08:34,,,,,"FOUL  by WESLEY,TYLER",,,"FOUL  by WESLEY,TYLER",2
08:34,"GOOD FT by SMOAK,HUNTER",41,,59 (+18),,BCM 41-59 (+18),,"GOOD FT by SMOAK,HUNTER",2
08:34,"GOOD FT by SMOAK,HUNTER",42,,59 (+17),,BCM 42-59 (+17),,"GOOD FT by SMOAK,HUNTER",2
08:34,"SUB IN by GRAHAM,LAKE",,,,,,,"SUB IN by GRAHAM,LAKE",2
08:34,"SUB OUT by JONES,RON",,,,,,,"SUB OUT by JONES,RON",2
08:25,,,,,"TURNOVER  by LOPEZ,COLLIN",,,"TURNOVER  by LOPEZ,COLLIN",2
08:24,"STEAL  by MCCLOUD,LEE",,,,,,,"STEAL  by MCCLOUD,LEE",2
08:22,"GOOD LAYUP by MCCLOUD,LEE(fastbreak)(in the paint)",44,,59 (+15),,BCM 44-59 (+15),,"GOOD LAYUP by MCCLOUD,LEE(fastbreak)(in the paint)",2
07:49,,44,,61 (+17),"GOOD JUMPER by WESLEY,TYLER(in the paint)",CENTRE_M 44-61 (+17),,"GOOD JUMPER by WESLEY,TYLER(in the paint)",2
07:39,"MISS JUMPER by GRAHAM,LAKE",,,,,,,"MISS JUMPER by GRAHAM,LAKE",2
07:39,,,,,"BLOCK  by WESLEY,TYLER",,,"BLOCK  by WESLEY,TYLER",2
--,,,,,"REBOUND DEF by WESLEY,TYLER",,,"REBOUND DEF by WESLEY,TYLER",2
07:25,,44,,63 (+19),"GOOD LAYUP by GUMP,MATT(in the paint)",CENTRE_M 44-63 (+19),,"GOOD LAYUP by GUMP,MATT(in the paint)",2
--,,,,,"ASSIST  by SCINTA,BLAKE",,,"ASSIST  by SCINTA,BLAKE",2
07:20,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
07:20,,,,,"SUB IN by KARSNER,JOSH",,,"SUB IN by KARSNER,JOSH",2
07:20,,,,,"SUB OUT by WESLEY,TYLER",,,"SUB OUT by WESLEY,TYLER",2
07:10,"MISS LAYUP by MCCLOUD,LEE",,,,,,,"MISS LAYUP by MCCLOUD,LEE",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
07:08,,,,,"FOUL  by SCINTA,BLAKE",,,"FOUL  by SCINTA,BLAKE",2
07:08,"GOOD FT by GRAHAM,LAKE",45,,63 (+18),,BCM 45-63 (+18),,"GOOD FT by GRAHAM,LAKE",2
07:08,"MISS FT by GRAHAM,LAKE",,,,,,,"MISS FT by GRAHAM,LAKE",2
--,,,,,"REBOUND DEF by WESLEY,TYLER",,,"REBOUND DEF by WESLEY,TYLER",2
07:08,,,,,"SUB IN by WESLEY,TYLER",,,"SUB IN by WESLEY,TYLER",2
07:08,,,,,"SUB OUT by SCINTA,BLAKE",,,"SUB OUT by SCINTA,BLAKE",2
07:07,"FOUL  by JACOBS,OWEN",,,,,,,"FOUL  by JACOBS,OWEN",2
07:07,,,,,"MISS FT by WESLEY,TYLER",,,"MISS FT by WESLEY,TYLER",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
07:07,,45,,64 (+19),"GOOD FT by WESLEY,TYLER",CENTRE_M 45-64 (+19),,"GOOD FT by WESLEY,TYLER",2
06:57,,,,,"FOUL  by GUMP,MATT",,,"FOUL  by GUMP,MATT",2
06:57,"GOOD FT by SMOAK,HUNTER",46,,64 (+18),,BCM 46-64 (+18),,"GOOD FT by SMOAK,HUNTER",2
06:57,"GOOD FT by SMOAK,HUNTER",47,,64 (+17),,BCM 47-64 (+17),,"GOOD FT by SMOAK,HUNTER",2
06:48,,47,,67 (+20),"GOOD 3PTR by KARSNER,JOSH",CENTRE_M 47-67 (+20),,"GOOD 3PTR by KARSNER,JOSH",2
--,,,,,"ASSIST  by WESLEY,TYLER",,,"ASSIST  by WESLEY,TYLER",2
06:22,,,,,"FOUL  by KARSNER,JOSH",,,"FOUL  by KARSNER,JOSH",2
06:22,"MISS FT by JACOBS,OWEN",,,,,,,"MISS FT by JACOBS,OWEN",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
06:22,"GOOD FT by JACOBS,OWEN",48,,67 (+19),,BCM 48-67 (+19),,"GOOD FT by JACOBS,OWEN",2
06:22,,,,,"SUB IN by SCINTA,BLAKE",,,"SUB IN by SCINTA,BLAKE",2
06:22,,,,,"SUB OUT by KARSNER,JOSH",,,"SUB OUT by KARSNER,JOSH",2
06:05,,,,,"TURNOVER  by MURRAY,RYAN",,,"TURNOVER  by MURRAY,RYAN",2
05:59,"MISS JUMPER by GRAHAM,LAKE",,,,,,,"MISS JUMPER by GRAHAM,LAKE",2
--,"REBOUND OFF by JACOBS,OWEN",,,,,,,"REBOUND OFF by JACOBS,OWEN",2
05:53,,,,,"FOUL  by WESLEY,TYLER",,,"FOUL  by WESLEY,TYLER",2
05:53,"GOOD FT by JACOBS,OWEN",49,,67 (+18),,BCM 49-67 (+18),,"GOOD FT by JACOBS,OWEN",2
05:53,"GOOD FT by JACOBS,OWEN",50,,67 (+17),,BCM 50-67 (+17),,"GOOD FT by JACOBS,OWEN",2
05:29,,50,,69 (+19),"GOOD LAYUP by SCINTA,BLAKE(in the paint)",CENTRE_M 50-69 (+19),,"GOOD LAYUP by SCINTA,BLAKE(in the paint)",2
--,,,,,"ASSIST  by WESLEY,TYLER",,,"ASSIST  by WESLEY,TYLER",2
05:18,"TURNOVER  by GRAHAM,LAKE",,,,,,,"TURNOVER  by GRAHAM,LAKE",2
05:03,,,,,"TURNOVER  by MURRAY,RYAN",,,"TURNOVER  by MURRAY,RYAN",2
05:03,,,,,"SUB IN by WHITESIDE,DONOVAN",,,"SUB IN by WHITESIDE,DONOVAN",2
05:03,,,,,"SUB OUT by GUMP,MATT",,,"SUB OUT by GUMP,MATT",2
04:52,"TURNOVER  by SMOAK,HUNTER",,,,,,,"TURNOVER  by SMOAK,HUNTER",2
04:51,,,,,"STEAL  by WHITESIDE,DONOVAN",,,"STEAL  by WHITESIDE,DONOVAN",2
04:36,,,,,"TURNOVER  by WHITESIDE,DONOVAN",,,"TURNOVER  by WHITESIDE,DONOVAN",2
04:35,"STEAL  by SMOAK,HUNTER",,,,,,,"STEAL  by SMOAK,HUNTER",2
04:32,"MISS 3PTR by WHALEN,MAC",,,,,,,"MISS 3PTR by WHALEN,MAC",2
--,,,,,"REBOUND DEF by WESLEY,TYLER",,,"REBOUND DEF by WESLEY,TYLER",2
04:24,,50,,71 (+21),"GOOD LAYUP by LOPEZ,COLLIN(fastbreak)(in the paint)",CENTRE_M 50-71 (+21),,"GOOD LAYUP by LOPEZ,COLLIN(fastbreak)(in the paint)",2
--,,,,,"ASSIST  by MURRAY,RYAN",,,"ASSIST  by MURRAY,RYAN",2
04:20,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
04:20,,,,,"SUB IN by GUMP,MATT",,,"SUB IN by GUMP,MATT",2
04:20,,,,,"SUB OUT by WHITESIDE,DONOVAN",,,"SUB OUT by WHITESIDE,DONOVAN",2
04:11,"GOOD JUMPER by WHALEN,MAC",52,,71 (+19),,BCM 52-71 (+19),,"GOOD JUMPER by WHALEN,MAC",2
03:55,,52,,73 (+21),"GOOD LAYUP by SCINTA,BLAKE(in the paint)",CENTRE_M 52-73 (+21),,"GOOD LAYUP by SCINTA,BLAKE(in the paint)",2
--,,,,,"ASSIST  by GUMP,MATT",,,"ASSIST  by GUMP,MATT",2
03:44,"TURNOVER  by SMOAK,HUNTER",,,,,,,"TURNOVER  by SMOAK,HUNTER",2
03:43,,,,,"STEAL  by SCINTA,BLAKE",,,"STEAL  by SCINTA,BLAKE",2
03:29,,52,,75 (+23),"GOOD LAYUP by SCINTA,BLAKE(in the paint)",CENTRE_M 52-75 (+23),,"GOOD LAYUP by SCINTA,BLAKE(in the paint)",2
--,,,,,"ASSIST  by GUMP,MATT",,,"ASSIST  by GUMP,MATT",2
03:15,"GOOD LAYUP by JACOBS,OWEN(in the paint)",54,,75 (+21),,BCM 54-75 (+21),,"GOOD LAYUP by JACOBS,OWEN(in the paint)",2
02:47,,,,,"TURNOVER  by GUMP,MATT",,,"TURNOVER  by GUMP,MATT",2
02:45,"STEAL  by MCCLOUD,LEE",,,,,,,"STEAL  by MCCLOUD,LEE",2
02:41,"GOOD 3PTR by MCCLOUD,LEE",57,,75 (+18),,BCM 57-75 (+18),,"GOOD 3PTR by MCCLOUD,LEE",2
--,"ASSIST  by SMOAK,HUNTER",,,,,,,"ASSIST  by SMOAK,HUNTER",2
02:04,,,,,"MISS LAYUP by WESLEY,TYLER",,,"MISS LAYUP by WESLEY,TYLER",2
--,,,,,"REBOUND OFF by WESLEY,TYLER",,,"REBOUND OFF by WESLEY,TYLER",2
01:35,,,,,"MISS JUMPER by GUMP,MATT",,,"MISS JUMPER by GUMP,MATT",2
--,"REBOUND DEF by JACOBS,OWEN",,,,,,,"REBOUND DEF by JACOBS,OWEN",2
01:26,,,,,"FOUL  by MURRAY,RYAN",,,"FOUL  by MURRAY,RYAN",2
01:26,"GOOD FT by MCCLOUD,LEE",58,,75 (+17),,BCM 58-75 (+17),,"GOOD FT by MCCLOUD,LEE",2
01:26,"MISS FT by MCCLOUD,LEE",,,,,,,"MISS FT by MCCLOUD,LEE",2
--,,,,,"REBOUND DEF by ARNETT,MICHAEL",,,"REBOUND DEF by ARNETT,MICHAEL",2
01:26,"SUB IN by COTTER,DOUGLAS",,,,,,,"SUB IN by COTTER,DOUGLAS",2
01:26,"SUB IN by WEBBER,CONNOR",,,,,,,"SUB IN by WEBBER,CONNOR",2
01:26,"SUB IN by PARK,BRANDON",,,,,,,"SUB IN by PARK,BRANDON",2
01:26,"SUB OUT by SMOAK,HUNTER",,,,,,,"SUB OUT by SMOAK,HUNTER",2
01:26,"SUB OUT by GRAHAM,LAKE",,,,,,,"SUB OUT by GRAHAM,LAKE",2
01:26,"SUB OUT by WHALEN,MAC",,,,,,,"SUB OUT by WHALEN,MAC",2
01:26,,,,,"SUB IN by KARSNER,JOSH",,,"SUB IN by KARSNER,JOSH",2
01:26,,,,,"SUB IN by GEEGAN,MIKE",,,"SUB IN by GEEGAN,MIKE",2
01:26,,,,,"SUB IN by STEGGEMAN,ANDREW",,,"SUB IN by STEGGEMAN,ANDREW",2
01:26,,,,,"SUB IN by ARNETT,MICHAEL",,,"SUB IN by ARNETT,MICHAEL",2
01:26,,,,,"SUB OUT by WESLEY,TYLER",,,"SUB OUT by WESLEY,TYLER",2
01:26,,,,,"SUB OUT by SCINTA,BLAKE",,,"SUB OUT by SCINTA,BLAKE",2
01:26,,,,,"SUB OUT by MURRAY,RYAN",,,"SUB OUT by MURRAY,RYAN",2
01:26,,,,,"SUB OUT by LOPEZ,COLLIN",,,"SUB OUT by LOPEZ,COLLIN",2
01:04,,,,,"TURNOVER  by KARSNER,JOSH",,,"TURNOVER  by KARSNER,JOSH",2
01:00,"SUB IN by JONES,RON",,,,,,,"SUB IN by JONES,RON",2
01:00,"SUB IN by LEWIS,AJ",,,,,,,"SUB IN by LEWIS,AJ",2
01:00,"SUB OUT by JACOBS,OWEN",,,,,,,"SUB OUT by JACOBS,OWEN",2
01:00,"SUB OUT by MCCLOUD,LEE",,,,,,,"SUB OUT by MCCLOUD,LEE",2
01:00,,,,,"SUB IN by LOHR,MATT",,,"SUB IN by LOHR,MATT",2
01:00,,,,,"SUB IN by BABBITT,BARRY",,,"SUB IN by BABBITT,BARRY",2
01:00,,,,,"SUB OUT by GUMP,MATT",,,"SUB OUT by GUMP,MATT",2
01:00,,,,,"SUB OUT by KARSNER,JOSH",,,"SUB OUT by KARSNER,JOSH",2
00:50,"TURNOVER  by WEBBER,CONNOR",,,,,,,"TURNOVER  by WEBBER,CONNOR",2
00:42,,,,,"TURNOVER  by STEGGEMAN,ANDREW",,,"TURNOVER  by STEGGEMAN,ANDREW",2
00:41,"STEAL  by PARK,BRANDON",,,,,,,"STEAL  by PARK,BRANDON",2
00:37,"MISS JUMPER by PARK,BRANDON",,,,,,,"MISS JUMPER by PARK,BRANDON",2
00:37,,,,,"BLOCK  by BABBITT,BARRY",,,"BLOCK  by BABBITT,BARRY",2
--,,,,,"REBOUND DEF by ARNETT,MICHAEL",,,"REBOUND DEF by ARNETT,MICHAEL",2
00:35,,,,,"SUB IN by MILLER,GUNNAR",,,"SUB IN by MILLER,GUNNAR",2
00:35,,,,,"SUB IN by GRUBER,SAM",,,"SUB IN by GRUBER,SAM",2
00:35,,,,,"SUB OUT by GEEGAN,MIKE",,,"SUB OUT by GEEGAN,MIKE",2
00:35,,,,,"SUB OUT by STEGGEMAN,ANDREW",,,"SUB OUT by STEGGEMAN,ANDREW",2
00:23,,,,,TURNOVER  by TEAM,,,TURNOVER  by TEAM,2
00:19,"MISS 3PTR by COTTER,DOUGLAS",,,,,,,"MISS 3PTR by COTTER,DOUGLAS",2
--,,,,,"REBOUND DEF by ARNETT,MICHAEL",,,"REBOUND DEF by ARNETT,MICHAEL",2
00:16,"FOUL  by JONES,RON",,,,,,,"FOUL  by JONES,RON",2
00:16,,58,,76 (+18),"GOOD FT by ARNETT,MICHAEL",CENTRE_M 58-76 (+18),,"GOOD FT by ARNETT,MICHAEL",2
00:16,,58,,77 (+19),"GOOD FT by ARNETT,MICHAEL",CENTRE_M 58-77 (+19),,"GOOD FT by ARNETT,MICHAEL",2
00:10,"GOOD LAYUP by LEWIS,AJ(in the paint)",60,,77 (+17),,BCM 60-77 (+17),,"GOOD LAYUP by LEWIS,AJ(in the paint)",2
