Time Remaining,OUM,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_M,Game Score,Team Indicator,Play,Period
--,,,,,"ASSIST  by KARSNER,JOSH",,,"ASSIST  by KARSNER,JOSH",2
15:04,,,,,"SUB IN by GUMP,MATT",,,"SUB IN by GUMP,MATT",2
15:04,,,,,"SUB OUT by MURRAY,RYAN",,,"SUB OUT by MURRAY,RYAN",2
14:42,"MISS 3PTR by SMITH,CONNOR",,,,,,,"MISS 3PTR by SMITH,CONNOR",2
--,,,,,"REBOUND DEF by WHITESIDE,DONOVAN",,,"REBOUND DEF by WHITESIDE,DONOVAN",2
14:39,"FOUL  by KINNEY,JORDAN",,,,,,,"FOUL  by KINNEY,JORDAN",2
14:39,"SUB IN by PERRY,WILL",,,,,,,"SUB IN by PERRY,WILL",2
14:39,"SUB IN by DAVIS,ALEX",,,,,,,"SUB IN by DAVIS,ALEX",2
14:39,"SUB IN by SIGRIST,CONNOR",,,,,,,"SUB IN by SIGRIST,CONNOR",2
14:39,"SUB OUT by COURSON,TYLER",,,,,,,"SUB OUT by COURSON,TYLER",2
14:39,"SUB OUT by ROHLFS,VICTOR",,,,,,,"SUB OUT by ROHLFS,VICTOR",2
14:39,"SUB OUT by KINNEY,JORDAN",,,,,,,"SUB OUT by KINNEY,JORDAN",2
14:39,,,,,"SUB IN by SCINTA,BLAKE",,,"SUB IN by SCINTA,BLAKE",2
14:39,,,,,"SUB OUT by WESLEY,TYLER",,,"SUB OUT by WESLEY,TYLER",2
14:26,,38,,45 (+7),"GOOD LAYUP by WHITESIDE,DONOVAN(in the paint)",CENTRE_M 38-45 (+7),,"GOOD LAYUP by WHITESIDE,DONOVAN(in the paint)",2
14:26,"FOUL  by SIGRIST,CONNOR",,,,,,,"FOUL  by SIGRIST,CONNOR",2
14:26,,38,,46 (+8),"GOOD FT by WHITESIDE,DONOVAN",CENTRE_M 38-46 (+8),,"GOOD FT by WHITESIDE,DONOVAN",2
14:26,"SUB IN by COURSON,TYLER",,,,,,,"SUB IN by COURSON,TYLER",2
14:26,"SUB OUT by SIGRIST,CONNOR",,,,,,,"SUB OUT by SIGRIST,CONNOR",2
14:26,,,,,"SUB IN by MURRAY,RYAN",,,"SUB IN by MURRAY,RYAN",2
14:26,,,,,"SUB OUT by LOPEZ,COLLIN",,,"SUB OUT by LOPEZ,COLLIN",2
14:13,,,,,"FOUL  by WHITESIDE,DONOVAN",,,"FOUL  by WHITESIDE,DONOVAN",2
14:13,"MISS FT by COURSON,TYLER",,,,,,,"MISS FT by COURSON,TYLER",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
14:13,"GOOD FT by COURSON,TYLER",39,,46 (+7),,OUM 39-46 (+7),,"GOOD FT by COURSON,TYLER",2
14:13,"GOOD FT by COURSON,TYLER",40,,46 (+6),,OUM 40-46 (+6),,"GOOD FT by COURSON,TYLER",2
14:13,"SUB IN by ROHLFS,VICTOR",,,,,,,"SUB IN by ROHLFS,VICTOR",2
14:13,"SUB OUT by BATES,ROMELLO",,,,,,,"SUB OUT by BATES,ROMELLO",2
14:03,"FOUL  by PERRY,WILL",,,,,,,"FOUL  by PERRY,WILL",2
13:59,"FOUL  by ROHLFS,VICTOR",,,,,,,"FOUL  by ROHLFS,VICTOR",2
13:58,,,,,"MISS FT by SCINTA,BLAKE",,,"MISS FT by SCINTA,BLAKE",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
13:52,,,,,"MISS FT by SCINTA,BLAKE",,,"MISS FT by SCINTA,BLAKE",2
--,"REBOUND DEF by ROHLFS,VICTOR",,,,,,,"REBOUND DEF by ROHLFS,VICTOR",2
13:33,,,,,"FOUL  by WHITESIDE,DONOVAN",,,"FOUL  by WHITESIDE,DONOVAN",2
13:33,"GOOD FT by DAVIS,ALEX",41,,46 (+5),,OUM 41-46 (+5),,"GOOD FT by DAVIS,ALEX",2
13:33,"MISS FT by DAVIS,ALEX",,,,,,,"MISS FT by DAVIS,ALEX",2
--,,,,,"REBOUND DEF by WHITESIDE,DONOVAN",,,"REBOUND DEF by WHITESIDE,DONOVAN",2
13:33,,,,,"SUB IN by WESLEY,TYLER",,,"SUB IN by WESLEY,TYLER",2
13:33,,,,,"SUB OUT by SCINTA,BLAKE",,,"SUB OUT by SCINTA,BLAKE",2
13:19,,41,,49 (+8),"GOOD 3PTR by WHITESIDE,DONOVAN",CENTRE_M 41-49 (+8),,"GOOD 3PTR by WHITESIDE,DONOVAN",2
12:55,"TURNOVER  by DAVIS,ALEX",,,,,,,"TURNOVER  by DAVIS,ALEX",2
12:53,,,,,"STEAL  by GUMP,MATT",,,"STEAL  by GUMP,MATT",2
12:48,,41,,52 (+11),"GOOD 3PTR by KARSNER,JOSH",CENTRE_M 41-52 (+11),,"GOOD 3PTR by KARSNER,JOSH",2
--,,,,,"ASSIST  by GUMP,MATT",,,"ASSIST  by GUMP,MATT",2
12:35,"SUB IN by KINNEY,JORDAN",,,,,,,"SUB IN by KINNEY,JORDAN",2
12:35,"SUB OUT by PERRY,WILL",,,,,,,"SUB OUT by PERRY,WILL",2
12:35,,,,,"SUB IN by LOPEZ,COLLIN",,,"SUB IN by LOPEZ,COLLIN",2
12:35,,,,,"SUB OUT by GUMP,MATT",,,"SUB OUT by GUMP,MATT",2
12:19,,,,,"FOUL  by WHITESIDE,DONOVAN",,,"FOUL  by WHITESIDE,DONOVAN",2
12:19,"GOOD FT by DAVIS,ALEX",42,,52 (+10),,OUM 42-52 (+10),,"GOOD FT by DAVIS,ALEX",2
12:19,"MISS FT by DAVIS,ALEX",,,,,,,"MISS FT by DAVIS,ALEX",2
--,,,,,"REBOUND DEF by KARSNER,JOSH",,,"REBOUND DEF by KARSNER,JOSH",2
12:19,,,,,"SUB IN by GUMP,MATT",,,"SUB IN by GUMP,MATT",2
12:19,,,,,"SUB OUT by WHITESIDE,DONOVAN",,,"SUB OUT by WHITESIDE,DONOVAN",2
12:08,,,,,"TURNOVER  by LOPEZ,COLLIN",,,"TURNOVER  by LOPEZ,COLLIN",2
11:45,"MISS LAYUP by DAVIS,ALEX",,,,,,,"MISS LAYUP by DAVIS,ALEX",2
--,,,,,"REBOUND DEF by LOPEZ,COLLIN",,,"REBOUND DEF by LOPEZ,COLLIN",2
11:41,"FOUL  by SMITH,CONNOR",,,,,,,"FOUL  by SMITH,CONNOR",2
11:10,,,,,"MISS 3PTR by KARSNER,JOSH",,,"MISS 3PTR by KARSNER,JOSH",2
--,,,,,"REBOUND OFF by LOPEZ,COLLIN",,,"REBOUND OFF by LOPEZ,COLLIN",2
10:55,,42,,55 (+13),"GOOD 3PTR by LOPEZ,COLLIN",CENTRE_M 42-55 (+13),,"GOOD 3PTR by LOPEZ,COLLIN",2
--,,,,,"ASSIST  by MURRAY,RYAN",,,"ASSIST  by MURRAY,RYAN",2
10:41,"MISS 3PTR by ROHLFS,VICTOR",,,,,,,"MISS 3PTR by ROHLFS,VICTOR",2
--,,,,,"REBOUND DEF by GUMP,MATT",,,"REBOUND DEF by GUMP,MATT",2
10:13,,,,,"MISS 3PTR by LOPEZ,COLLIN",,,"MISS 3PTR by LOPEZ,COLLIN",2
--,"REBOUND DEF by DAVIS,ALEX",,,,,,,"REBOUND DEF by DAVIS,ALEX",2
09:59,"MISS 3PTR by DAVIS,ALEX",,,,,,,"MISS 3PTR by DAVIS,ALEX",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
09:46,,,,,"FOUL  by WESLEY,TYLER",,,"FOUL  by WESLEY,TYLER",2
09:44,"GOOD FT by KINNEY,JORDAN",43,,55 (+12),,OUM 43-55 (+12),,"GOOD FT by KINNEY,JORDAN",2
09:44,"GOOD FT by KINNEY,JORDAN",44,,55 (+11),,OUM 44-55 (+11),,"GOOD FT by KINNEY,JORDAN",2
09:44,"SUB IN by BATES,ROMELLO",,,,,,,"SUB IN by BATES,ROMELLO",2
09:44,"SUB IN by PERRY,WILL",,,,,,,"SUB IN by PERRY,WILL",2
09:44,"SUB OUT by SMITH,CONNOR",,,,,,,"SUB OUT by SMITH,CONNOR",2
09:44,"SUB OUT by ROHLFS,VICTOR",,,,,,,"SUB OUT by ROHLFS,VICTOR",2
09:44,,,,,"SUB IN by SCINTA,BLAKE",,,"SUB IN by SCINTA,BLAKE",2
09:44,,,,,"SUB OUT by WESLEY,TYLER",,,"SUB OUT by WESLEY,TYLER",2
09:30,,,,,"MISS 3PTR by KARSNER,JOSH",,,"MISS 3PTR by KARSNER,JOSH",2
--,,,,,"REBOUND OFF by SCINTA,BLAKE",,,"REBOUND OFF by SCINTA,BLAKE",2
09:25,,,,,"MISS 3PTR by MURRAY,RYAN",,,"MISS 3PTR by MURRAY,RYAN",2
--,"REBOUND DEF by DAVIS,ALEX",,,,,,,"REBOUND DEF by DAVIS,ALEX",2
09:18,"GOOD 3PTR by COURSON,TYLER",47,,55 (+8),,OUM 47-55 (+8),,"GOOD 3PTR by COURSON,TYLER",2
--,"ASSIST  by DAVIS,ALEX",,,,,,,"ASSIST  by DAVIS,ALEX",2
08:46,,,,,"MISS 3PTR by MURRAY,RYAN",,,"MISS 3PTR by MURRAY,RYAN",2
--,"REBOUND DEF by PERRY,WILL",,,,,,,"REBOUND DEF by PERRY,WILL",2
08:44,,,,,"FOUL  by SCINTA,BLAKE",,,"FOUL  by SCINTA,BLAKE",2
08:44,"GOOD FT by PERRY,WILL",48,,55 (+7),,OUM 48-55 (+7),,"GOOD FT by PERRY,WILL",2
08:44,"GOOD FT by PERRY,WILL",49,,55 (+6),,OUM 49-55 (+6),,"GOOD FT by PERRY,WILL",2
08:44,"SUB IN by SMITH,CONNOR",,,,,,,"SUB IN by SMITH,CONNOR",2
08:44,"SUB OUT by COURSON,TYLER",,,,,,,"SUB OUT by COURSON,TYLER",2
08:44,,,,,"SUB IN by WESLEY,TYLER",,,"SUB IN by WESLEY,TYLER",2
08:44,,,,,"SUB IN by WHITESIDE,DONOVAN",,,"SUB IN by WHITESIDE,DONOVAN",2
08:44,,,,,"SUB OUT by SCINTA,BLAKE",,,"SUB OUT by SCINTA,BLAKE",2
08:44,,,,,"SUB OUT by MURRAY,RYAN",,,"SUB OUT by MURRAY,RYAN",2
08:27,,49,,58 (+9),"GOOD 3PTR by GUMP,MATT",CENTRE_M 49-58 (+9),,"GOOD 3PTR by GUMP,MATT",2
--,,,,,"ASSIST  by WHITESIDE,DONOVAN",,,"ASSIST  by WHITESIDE,DONOVAN",2
08:17,"TURNOVER  by KINNEY,JORDAN",,,,,,,"TURNOVER  by KINNEY,JORDAN",2
07:58,,49,,60 (+11),"GOOD LAYUP by GUMP,MATT(in the paint)",CENTRE_M 49-60 (+11),,"GOOD LAYUP by GUMP,MATT(in the paint)",2
07:32,"MISS 3PTR by SMITH,CONNOR",,,,,,,"MISS 3PTR by SMITH,CONNOR",2
--,,,,,"REBOUND DEF by LOPEZ,COLLIN",,,"REBOUND DEF by LOPEZ,COLLIN",2
07:11,,49,,63 (+14),"GOOD 3PTR by LOPEZ,COLLIN",CENTRE_M 49-63 (+14),,"GOOD 3PTR by LOPEZ,COLLIN",2
--,,,,,"ASSIST  by GUMP,MATT",,,"ASSIST  by GUMP,MATT",2
06:52,"MISS JUMPER by KINNEY,JORDAN",,,,,,,"MISS JUMPER by KINNEY,JORDAN",2
--,,,,,"REBOUND DEF by WHITESIDE,DONOVAN",,,"REBOUND DEF by WHITESIDE,DONOVAN",2
06:41,,49,,66 (+17),"GOOD 3PTR by KARSNER,JOSH",CENTRE_M 49-66 (+17),,"GOOD 3PTR by KARSNER,JOSH",2
--,,,,,"ASSIST  by GUMP,MATT",,,"ASSIST  by GUMP,MATT",2
06:30,"GOOD LAYUP by PERRY,WILL(in the paint)",51,,66 (+15),,OUM 51-66 (+15),,"GOOD LAYUP by PERRY,WILL(in the paint)",2
06:27,"SUB IN by SIGRIST,CONNOR",,,,,,,"SUB IN by SIGRIST,CONNOR",2
06:27,"SUB IN by COURSON,TYLER",,,,,,,"SUB IN by COURSON,TYLER",2
06:27,"SUB OUT by SMITH,CONNOR",,,,,,,"SUB OUT by SMITH,CONNOR",2
06:27,"SUB OUT by KINNEY,JORDAN",,,,,,,"SUB OUT by KINNEY,JORDAN",2
05:59,,51,,69 (+18),"GOOD 3PTR by KARSNER,JOSH",CENTRE_M 51-69 (+18),,"GOOD 3PTR by KARSNER,JOSH",2
--,,,,,"ASSIST  by GUMP,MATT",,,"ASSIST  by GUMP,MATT",2
05:44,"SUB IN by SMITH,CONNOR",,,,,,,"SUB IN by SMITH,CONNOR",2
05:44,"SUB OUT by BATES,ROMELLO",,,,,,,"SUB OUT by BATES,ROMELLO",2
05:33,,,,,"FOUL  by WHITESIDE,DONOVAN",,,"FOUL  by WHITESIDE,DONOVAN",2
05:33,"MISS FT by SIGRIST,CONNOR",,,,,,,"MISS FT by SIGRIST,CONNOR",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
05:33,"GOOD FT by SIGRIST,CONNOR",52,,69 (+17),,OUM 52-69 (+17),,"GOOD FT by SIGRIST,CONNOR",2
05:28,"FOUL  by COURSON,TYLER",,,,,,,"FOUL  by COURSON,TYLER",2
05:28,,,,,"MISS FT by GUMP,MATT",,,"MISS FT by GUMP,MATT",2
--,"REBOUND DEF by COURSON,TYLER",,,,,,,"REBOUND DEF by COURSON,TYLER",2
05:28,,,,,"SUB IN by MURRAY,RYAN",,,"SUB IN by MURRAY,RYAN",2
05:28,,,,,"SUB OUT by WHITESIDE,DONOVAN",,,"SUB OUT by WHITESIDE,DONOVAN",2
05:22,"GOOD LAYUP by DAVIS,ALEX(in the paint)",54,,69 (+15),,OUM 54-69 (+15),,"GOOD LAYUP by DAVIS,ALEX(in the paint)",2
05:00,,,,,"TURNOVER  by MURRAY,RYAN",,,"TURNOVER  by MURRAY,RYAN",2
04:43,"MISS LAYUP by PERRY,WILL",,,,,,,"MISS LAYUP by PERRY,WILL",2
04:43,,,,,"BLOCK  by KARSNER,JOSH",,,"BLOCK  by KARSNER,JOSH",2
--,,,,,"REBOUND DEF by WHITESIDE,DONOVAN",,,"REBOUND DEF by WHITESIDE,DONOVAN",2
04:38,,,,,"MISS LAYUP by WHITESIDE,DONOVAN",,,"MISS LAYUP by WHITESIDE,DONOVAN",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
04:32,,,,,"SUB IN by WHITESIDE,DONOVAN",,,"SUB IN by WHITESIDE,DONOVAN",2
04:32,,,,,"SUB OUT by MURRAY,RYAN",,,"SUB OUT by MURRAY,RYAN",2
04:24,"FOUL  by SMITH,CONNOR",,,,,,,"FOUL  by SMITH,CONNOR",2
04:24,,,,,"MISS FT by LOPEZ,COLLIN",,,"MISS FT by LOPEZ,COLLIN",2
--,"REBOUND DEF by PERRY,WILL",,,,,,,"REBOUND DEF by PERRY,WILL",2
04:24,,,,,"SUB IN by MURRAY,RYAN",,,"SUB IN by MURRAY,RYAN",2
04:24,,,,,"SUB OUT by WHITESIDE,DONOVAN",,,"SUB OUT by WHITESIDE,DONOVAN",2
04:20,"GOOD JUMPER by DAVIS,ALEX",56,,69 (+13),,OUM 56-69 (+13),,"GOOD JUMPER by DAVIS,ALEX",2
04:20,,,,,"FOUL  by MURRAY,RYAN",,,"FOUL  by MURRAY,RYAN",2
04:20,"SUB IN by KINNEY,JORDAN",,,,,,,"SUB IN by KINNEY,JORDAN",2
04:20,"SUB OUT by SIGRIST,CONNOR",,,,,,,"SUB OUT by SIGRIST,CONNOR",2
04:20,,,,,"SUB IN by WHITESIDE,DONOVAN",,,"SUB IN by WHITESIDE,DONOVAN",2
04:20,,,,,"SUB OUT by MURRAY,RYAN",,,"SUB OUT by MURRAY,RYAN",2
03:47,,56,,71 (+15),"GOOD LAYUP by LOPEZ,COLLIN(in the paint)",CENTRE_M 56-71 (+15),,"GOOD LAYUP by LOPEZ,COLLIN(in the paint)",2
--,,,,,"ASSIST  by GUMP,MATT",,,"ASSIST  by GUMP,MATT",2
03:25,"GOOD JUMPER by KINNEY,JORDAN",58,,71 (+13),,OUM 58-71 (+13),,"GOOD JUMPER by KINNEY,JORDAN",2
--,"ASSIST  by SMITH,CONNOR",,,,,,,"ASSIST  by SMITH,CONNOR",2
03:20,"SUB IN by ROSARIO,AARON DEL",,,,,,,"SUB IN by ROSARIO,AARON DEL",2
03:20,"SUB OUT by KINNEY,JORDAN",,,,,,,"SUB OUT by KINNEY,JORDAN",2
03:19,,,,,"TURNOVER  by GUMP,MATT",,,"TURNOVER  by GUMP,MATT",2
03:11,"FOUL  by COURSON,TYLER",,,,,,,"FOUL  by COURSON,TYLER",2
03:11,"MISS FT by DAVIS,ALEX",,,,,,,"MISS FT by DAVIS,ALEX",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
03:11,"GOOD FT by DAVIS,ALEX",59,,71 (+12),,OUM 59-71 (+12),,"GOOD FT by DAVIS,ALEX",2
02:45,,59,,73 (+14),"GOOD LAYUP by WHITESIDE,DONOVAN(in the paint)",CENTRE_M 59-73 (+14),,"GOOD LAYUP by WHITESIDE,DONOVAN(in the paint)",2
02:31,"GOOD LAYUP by DAVIS,ALEX(in the paint)",61,,73 (+12),,OUM 61-73 (+12),,"GOOD LAYUP by DAVIS,ALEX(in the paint)",2
01:57,,,,,"MISS JUMPER by LOPEZ,COLLIN",,,"MISS JUMPER by LOPEZ,COLLIN",2
--,"REBOUND DEF by ROSARIO,AARON DEL",,,,,,,"REBOUND DEF by ROSARIO,AARON DEL",2
01:44,"MISS LAYUP by PERRY,WILL",,,,,,,"MISS LAYUP by PERRY,WILL",2
--,"REBOUND OFF by PERRY,WILL",,,,,,,"REBOUND OFF by PERRY,WILL",2
01:39,"GOOD LAYUP by PERRY,WILL(in the paint)",63,,73 (+10),,OUM 63-73 (+10),,"GOOD LAYUP by PERRY,WILL(in the paint)",2
01:34,"FOUL  by ROSARIO,AARON DEL",,,,,,,"FOUL  by ROSARIO,AARON DEL",2
01:34,,63,,74 (+11),"GOOD FT by WHITESIDE,DONOVAN",CENTRE_M 63-74 (+11),,"GOOD FT by WHITESIDE,DONOVAN",2
01:34,,63,,75 (+12),"GOOD FT by WHITESIDE,DONOVAN",CENTRE_M 63-75 (+12),,"GOOD FT by WHITESIDE,DONOVAN",2
01:26,,,,,"MISS LAYUP by WESLEY,TYLER",,,"MISS LAYUP by WESLEY,TYLER",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
01:26,"SUB IN by BRYANT,MJ",,,,,,,"SUB IN by BRYANT,MJ",2
01:26,"SUB IN by ROMAGUERA,COLE",,,,,,,"SUB IN by ROMAGUERA,COLE",2
01:26,"SUB IN by OVERSTREET,SEAN",,,,,,,"SUB IN by OVERSTREET,SEAN",2
01:26,"SUB IN by MARCO,JOE",,,,,,,"SUB IN by MARCO,JOE",2
01:26,"SUB OUT by PERRY,WILL",,,,,,,"SUB OUT by PERRY,WILL",2
01:26,"SUB OUT by COURSON,TYLER",,,,,,,"SUB OUT by COURSON,TYLER",2
01:26,"SUB OUT by SMITH,CONNOR",,,,,,,"SUB OUT by SMITH,CONNOR",2
01:26,"SUB OUT by DAVIS,ALEX",,,,,,,"SUB OUT by DAVIS,ALEX",2
00:49,,,,,"MISS 3PTR by LOPEZ,COLLIN",,,"MISS 3PTR by LOPEZ,COLLIN",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
00:36,"MISS JUMPER by ROSARIO,AARON DEL",,,,,,,"MISS JUMPER by ROSARIO,AARON DEL",2
--,"REBOUND OFF by ROMAGUERA,COLE",,,,,,,"REBOUND OFF by ROMAGUERA,COLE",2
00:31,"GOOD LAYUP by ROMAGUERA,COLE(in the paint)",65,,75 (+10),,OUM 65-75 (+10),,"GOOD LAYUP by ROMAGUERA,COLE(in the paint)",2
00:22,"FOUL  by ROMAGUERA,COLE",,,,,,,"FOUL  by ROMAGUERA,COLE",2
00:22,,65,,76 (+11),"GOOD FT by LOPEZ,COLLIN",CENTRE_M 65-76 (+11),,"GOOD FT by LOPEZ,COLLIN",2
00:22,,65,,77 (+12),"GOOD FT by LOPEZ,COLLIN",CENTRE_M 65-77 (+12),,"GOOD FT by LOPEZ,COLLIN",2
00:22,,,,,"SUB IN by MURRAY,RYAN",,,"SUB IN by MURRAY,RYAN",2
00:22,,,,,"SUB OUT by WESLEY,TYLER",,,"SUB OUT by WESLEY,TYLER",2
00:14,,,,,"SUB IN by MILLER,GUNNAR",,,"SUB IN by MILLER,GUNNAR",2
00:14,,,,,"SUB IN by GRUBER,SAM",,,"SUB IN by GRUBER,SAM",2
00:14,,,,,"SUB IN by GEEGAN,MIKE",,,"SUB IN by GEEGAN,MIKE",2
00:14,,,,,"SUB IN by LOHR,MATT",,,"SUB IN by LOHR,MATT",2
00:14,,,,,"SUB OUT by GUMP,MATT",,,"SUB OUT by GUMP,MATT",2
00:14,,,,,"SUB OUT by LOPEZ,COLLIN",,,"SUB OUT by LOPEZ,COLLIN",2
00:14,,,,,"SUB OUT by WHITESIDE,DONOVAN",,,"SUB OUT by WHITESIDE,DONOVAN",2
00:14,,,,,"SUB OUT by KARSNER,JOSH",,,"SUB OUT by KARSNER,JOSH",2
00:10,"GOOD LAYUP by MARCO,JOE(in the paint)",67,,77 (+10),,OUM 67-77 (+10),,"GOOD LAYUP by MARCO,JOE(in the paint)",2
