Time Remaining,CENTRE_M,Away Team Score,Play Team Indicator,Home Team Score,HOPEMBB,Game Score,Team Indicator,Play,Period
--,"REBOUND OFF by WESLEY,TYLER",,,,,,,"REBOUND OFF by WESLEY,TYLER",1
00:47,"GOOD LAYUP by WESLEY,TYLER(in the paint)",37 (+3),,34,,CENTRE_M 37-34 (+3),,"GOOD LAYUP by WESLEY,TYLER(in the paint)",1
00:40,"FOUL  by WHITESIDE,DONOVAN",,,,,,,"FOUL  by WHITESIDE,DONOVAN",1
00:40,,,,,"MISS FT by BRUSHWYLER,KEITH",,,"MISS FT by BRUSHWYLER,KEITH",1
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,1
00:40,,37 (+2),,35,"GOOD FT by BRUSHWYLER,KEITH",HOPEMBB 37-35 (+2),,"GOOD FT by BRUSHWYLER,KEITH",1
00:08,,,,,"FOUL  by BRUSHWYLER,KEITH",,,"FOUL  by BRUSHWYLER,KEITH",1
00:08,"GOOD FT by KARSNER,JOSH",38 (+3),,35,,CENTRE_M 38-35 (+3),,"GOOD FT by KARSNER,JOSH",1
00:08,"GOOD FT by KARSNER,JOSH",39 (+4),,35,,CENTRE_M 39-35 (+4),,"GOOD FT by KARSNER,JOSH",1
00:08,"SUB IN by LOHR,MATT",,,,,,,"SUB IN by LOHR,MATT",1
00:08,"SUB OUT by WHITESIDE,DONOVAN",,,,,,,"SUB OUT by WHITESIDE,DONOVAN",1
00:02,"FOUL  by LOHR,MATT",,,,,,,"FOUL  by LOHR,MATT",1
00:02,,39 (+3),,36,"GOOD FT by EIDSON,ALEX",HOPEMBB 39-36 (+3),,"GOOD FT by EIDSON,ALEX",1
00:02,,,,,"MISS FT by EIDSON,ALEX",,,"MISS FT by EIDSON,ALEX",1
--,"REBOUND DEF by STEGGEMAN,ANDREW",,,,,,,"REBOUND DEF by STEGGEMAN,ANDREW",1
00:02,"SUB IN by MURRAY,RYAN",,,,,,,"SUB IN by MURRAY,RYAN",1
00:02,"SUB OUT by GEEGAN,MIKE",,,,,,,"SUB OUT by GEEGAN,MIKE",1
19:35,"GOOD LAYUP by LOPEZ,COLLIN(in the paint)",41 (+5),,36,,CENTRE_M 41-36 (+5),,"GOOD LAYUP by LOPEZ,COLLIN(in the paint)",2
--,"ASSIST  by SCINTA,BLAKE",,,,,,,"ASSIST  by SCINTA,BLAKE",2
19:21,,41 (+3),,38,"GOOD LAYUP by VANARENDONK,NATE(in the paint)",HOPEMBB 41-38 (+3),,"GOOD LAYUP by VANARENDONK,NATE(in the paint)",2
--,,,,,"ASSIST  by BYERS,CALEB",,,"ASSIST  by BYERS,CALEB",2
19:08,"GOOD 3PTR by WHITESIDE,DONOVAN",44 (+6),,38,,CENTRE_M 44-38 (+6),,"GOOD 3PTR by WHITESIDE,DONOVAN",2
--,"ASSIST  by LOPEZ,COLLIN",,,,,,,"ASSIST  by LOPEZ,COLLIN",2
18:45,,44 (+4),,40,"GOOD LAYUP by EIDSON,ALEX(in the paint)",HOPEMBB 44-40 (+4),,"GOOD LAYUP by EIDSON,ALEX(in the paint)",2
--,,,,,"ASSIST  by VANARENDONK,NATE",,,"ASSIST  by VANARENDONK,NATE",2
18:22,"MISS 3PTR by SCINTA,BLAKE",,,,,,,"MISS 3PTR by SCINTA,BLAKE",2
--,,,,,"REBOUND DEF by GARDNER,BEN",,,"REBOUND DEF by GARDNER,BEN",2
18:09,,,,,"MISS 3PTR by GARDNER,BEN",,,"MISS 3PTR by GARDNER,BEN",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
17:50,"MISS 3PTR by LOPEZ,COLLIN",,,,,,,"MISS 3PTR by LOPEZ,COLLIN",2
--,,,,,"REBOUND DEF by BYERS,CALEB",,,"REBOUND DEF by BYERS,CALEB",2
17:37,,,,,"TURNOVER  by BYERS,CALEB",,,"TURNOVER  by BYERS,CALEB",2
17:34,"STEAL  by WESLEY,TYLER",,,,,,,"STEAL  by WESLEY,TYLER",2
17:32,"GOOD LAYUP by SCINTA,BLAKE(fastbreak)(in the paint)",46 (+6),,40,,CENTRE_M 46-40 (+6),,"GOOD LAYUP by SCINTA,BLAKE(fastbreak)(in the paint)",2
--,"ASSIST  by WHITESIDE,DONOVAN",,,,,,,"ASSIST  by WHITESIDE,DONOVAN",2
17:12,,,,,"MISS JUMPER by BYERS,CALEB",,,"MISS JUMPER by BYERS,CALEB",2
--,,,,,"REBOUND OFF by VANARENDONK,NATE",,,"REBOUND OFF by VANARENDONK,NATE",2
17:05,,46 (+4),,42,"GOOD LAYUP by BYERS,CALEB(in the paint)",HOPEMBB 46-42 (+4),,"GOOD LAYUP by BYERS,CALEB(in the paint)",2
17:02,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
17:02,,,,,"SUB IN by BENSON,BROCK",,,"SUB IN by BENSON,BROCK",2
17:02,,,,,"SUB OUT by BYERS,CALEB",,,"SUB OUT by BYERS,CALEB",2
16:49,,,,,"FOUL  by NEIL,GRANT",,,"FOUL  by NEIL,GRANT",2
16:49,"SUB IN by KARSNER,JOSH",,,,,,,"SUB IN by KARSNER,JOSH",2
16:49,"SUB OUT by SCINTA,BLAKE",,,,,,,"SUB OUT by SCINTA,BLAKE",2
16:47,"MISS LAYUP by WHITESIDE,DONOVAN",,,,,,,"MISS LAYUP by WHITESIDE,DONOVAN",2
--,,,,,"REBOUND DEF by VANARENDONK,NATE",,,"REBOUND DEF by VANARENDONK,NATE",2
16:22,"FOUL  by WESLEY,TYLER",,,,,,,"FOUL  by WESLEY,TYLER",2
16:14,,,,,"MISS LAYUP by VANARENDONK,NATE",,,"MISS LAYUP by VANARENDONK,NATE",2
16:14,"BLOCK  by KARSNER,JOSH",,,,,,,"BLOCK  by KARSNER,JOSH",2
--,"REBOUND DEF by KARSNER,JOSH",,,,,,,"REBOUND DEF by KARSNER,JOSH",2
16:04,"MISS LAYUP by STEGGEMAN,ANDREW",,,,,,,"MISS LAYUP by STEGGEMAN,ANDREW",2
16:04,,,,,"BLOCK  by GARDNER,BEN",,,"BLOCK  by GARDNER,BEN",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
15:49,"TURNOVER  by WESLEY,TYLER",,,,,,,"TURNOVER  by WESLEY,TYLER",2
15:47,,,,,"STEAL  by NEIL,GRANT",,,"STEAL  by NEIL,GRANT",2
15:44,,,,,"MISS LAYUP by GARDNER,BEN",,,"MISS LAYUP by GARDNER,BEN",2
--,,,,,"REBOUND OFF by VANARENDONK,NATE",,,"REBOUND OFF by VANARENDONK,NATE",2
15:42,"FOUL  by WHITESIDE,DONOVAN",,,,,,,"FOUL  by WHITESIDE,DONOVAN",2
15:42,"SUB IN by MURRAY,RYAN",,,,,,,"SUB IN by MURRAY,RYAN",2
15:42,"SUB IN by GUMP,MATT",,,,,,,"SUB IN by GUMP,MATT",2
15:42,"SUB OUT by LOPEZ,COLLIN",,,,,,,"SUB OUT by LOPEZ,COLLIN",2
15:42,"SUB OUT by STEGGEMAN,ANDREW",,,,,,,"SUB OUT by STEGGEMAN,ANDREW",2
15:36,,,,,"FOUL  by GARDNER,BEN",,,"FOUL  by GARDNER,BEN",2
15:36,,,,,"TURNOVER  by GARDNER,BEN",,,"TURNOVER  by GARDNER,BEN",2
15:24,"MISS 3PTR by KARSNER,JOSH",,,,,,,"MISS 3PTR by KARSNER,JOSH",2
--,,,,,"REBOUND DEF by EIDSON,ALEX",,,"REBOUND DEF by EIDSON,ALEX",2
15:12,,46 (+2),,44,"GOOD LAYUP by EIDSON,ALEX(in the paint)",HOPEMBB 46-44 (+2),,"GOOD LAYUP by EIDSON,ALEX(in the paint)",2
--,,,,,"ASSIST  by VANARENDONK,NATE",,,"ASSIST  by VANARENDONK,NATE",2
14:55,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
14:55,"SUB IN by SCINTA,BLAKE",,,,,,,"SUB IN by SCINTA,BLAKE",2
14:55,"SUB OUT by WESLEY,TYLER",,,,,,,"SUB OUT by WESLEY,TYLER",2
14:50,"MISS 3PTR by WHITESIDE,DONOVAN",,,,,,,"MISS 3PTR by WHITESIDE,DONOVAN",2
--,,,,,"REBOUND DEF by EIDSON,ALEX",,,"REBOUND DEF by EIDSON,ALEX",2
14:36,"FOUL  by KARSNER,JOSH",,,,,,,"FOUL  by KARSNER,JOSH",2
14:34,"FOUL  by GUMP,MATT",,,,,,,"FOUL  by GUMP,MATT",2
14:34,,46 (+1),,45,"GOOD FT by BENSON,BROCK",HOPEMBB 46-45 (+1),,"GOOD FT by BENSON,BROCK",2
14:34,,,,,"MISS FT by BENSON,BROCK",,,"MISS FT by BENSON,BROCK",2
--,,,,,"REBOUND OFF by VANARENDONK,NATE",,,"REBOUND OFF by VANARENDONK,NATE",2
14:28,,,,,"MISS JUMPER by GARDNER,BEN",,,"MISS JUMPER by GARDNER,BEN",2
14:28,"BLOCK  by WHITESIDE,DONOVAN",,,,,,,"BLOCK  by WHITESIDE,DONOVAN",2
--,"REBOUND DEF by MURRAY,RYAN",,,,,,,"REBOUND DEF by MURRAY,RYAN",2
14:22,"MISS LAYUP by MURRAY,RYAN",,,,,,,"MISS LAYUP by MURRAY,RYAN",2
14:22,,,,,"BLOCK  by NEIL,GRANT",,,"BLOCK  by NEIL,GRANT",2
--,"REBOUND OFF by WHITESIDE,DONOVAN",,,,,,,"REBOUND OFF by WHITESIDE,DONOVAN",2
14:15,"GOOD LAYUP by WHITESIDE,DONOVAN(in the paint)",48 (+3),,45,,CENTRE_M 48-45 (+3),,"GOOD LAYUP by WHITESIDE,DONOVAN(in the paint)",2
14:15,,,,,"FOUL  by VANARENDONK,NATE",,,"FOUL  by VANARENDONK,NATE",2
14:15,"GOOD FT by WHITESIDE,DONOVAN",49 (+4),,45,,CENTRE_M 49-45 (+4),,"GOOD FT by WHITESIDE,DONOVAN",2
14:15,"SUB IN by WESLEY,TYLER",,,,,,,"SUB IN by WESLEY,TYLER",2
14:15,"SUB IN by LOPEZ,COLLIN",,,,,,,"SUB IN by LOPEZ,COLLIN",2
14:15,"SUB OUT by SCINTA,BLAKE",,,,,,,"SUB OUT by SCINTA,BLAKE",2
14:15,"SUB OUT by GUMP,MATT",,,,,,,"SUB OUT by GUMP,MATT",2
14:03,,,,,"MISS LAYUP by EIDSON,ALEX",,,"MISS LAYUP by EIDSON,ALEX",2
--,"REBOUND DEF by KARSNER,JOSH",,,,,,,"REBOUND DEF by KARSNER,JOSH",2
13:34,"MISS LAYUP by MURRAY,RYAN",,,,,,,"MISS LAYUP by MURRAY,RYAN",2
--,"REBOUND OFF by WESLEY,TYLER",,,,,,,"REBOUND OFF by WESLEY,TYLER",2
13:30,,,,,"FOUL  by VANARENDONK,NATE",,,"FOUL  by VANARENDONK,NATE",2
13:30,"MISS FT by WESLEY,TYLER",,,,,,,"MISS FT by WESLEY,TYLER",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
13:30,"GOOD FT by WESLEY,TYLER",50 (+5),,45,,CENTRE_M 50-45 (+5),,"GOOD FT by WESLEY,TYLER",2
13:30,,,,,"SUB IN by STUIVE,CODY",,,"SUB IN by STUIVE,CODY",2
13:30,,,,,"SUB IN by CARLSON,CHAD",,,"SUB IN by CARLSON,CHAD",2
13:30,,,,,"SUB OUT by GARDNER,BEN",,,"SUB OUT by GARDNER,BEN",2
13:30,,,,,"SUB OUT by VANARENDONK,NATE",,,"SUB OUT by VANARENDONK,NATE",2
13:10,"FOUL  by KARSNER,JOSH",,,,,,,"FOUL  by KARSNER,JOSH",2
13:04,,50 (+3),,47,"GOOD LAYUP by EIDSON,ALEX(in the paint)",HOPEMBB 50-47 (+3),,"GOOD LAYUP by EIDSON,ALEX(in the paint)",2
--,,,,,"ASSIST  by BENSON,BROCK",,,"ASSIST  by BENSON,BROCK",2
12:47,"GOOD 3PTR by KARSNER,JOSH",53 (+6),,47,,CENTRE_M 53-47 (+6),,"GOOD 3PTR by KARSNER,JOSH",2
--,"ASSIST  by LOPEZ,COLLIN",,,,,,,"ASSIST  by LOPEZ,COLLIN",2
12:35,,53 (+4),,49,"GOOD JUMPER by NEIL,GRANT(in the paint)",HOPEMBB 53-49 (+4),,"GOOD JUMPER by NEIL,GRANT(in the paint)",2
--,,,,,"ASSIST  by EIDSON,ALEX",,,"ASSIST  by EIDSON,ALEX",2
12:22,"SUB IN by GUMP,MATT",,,,,,,"SUB IN by GUMP,MATT",2
12:22,"SUB IN by STEGGEMAN,ANDREW",,,,,,,"SUB IN by STEGGEMAN,ANDREW",2
12:22,"SUB OUT by WHITESIDE,DONOVAN",,,,,,,"SUB OUT by WHITESIDE,DONOVAN",2
12:22,"SUB OUT by MURRAY,RYAN",,,,,,,"SUB OUT by MURRAY,RYAN",2
12:22,,,,,"SUB IN by MCMAHON,COREY",,,"SUB IN by MCMAHON,COREY",2
12:22,,,,,"SUB OUT by NEIL,GRANT",,,"SUB OUT by NEIL,GRANT",2
12:07,,,,,"FOUL  by STUIVE,CODY",,,"FOUL  by STUIVE,CODY",2
11:30,"MISS 3PTR by KARSNER,JOSH",,,,,,,"MISS 3PTR by KARSNER,JOSH",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
11:30,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,2
11:30,"SUB IN by SCINTA,BLAKE",,,,,,,"SUB IN by SCINTA,BLAKE",2
11:30,"SUB OUT by KARSNER,JOSH",,,,,,,"SUB OUT by KARSNER,JOSH",2
11:22,"FOUL  by STEGGEMAN,ANDREW",,,,,,,"FOUL  by STEGGEMAN,ANDREW",2
11:13,,,,,"TURNOVER  by BENSON,BROCK",,,"TURNOVER  by BENSON,BROCK",2
11:11,"STEAL  by STEGGEMAN,ANDREW",,,,,,,"STEAL  by STEGGEMAN,ANDREW",2
11:09,"TURNOVER  by STEGGEMAN,ANDREW",,,,,,,"TURNOVER  by STEGGEMAN,ANDREW",2
11:07,,,,,"STEAL  by CARLSON,CHAD",,,"STEAL  by CARLSON,CHAD",2
11:04,,,,,"MISS 3PTR by EIDSON,ALEX",,,"MISS 3PTR by EIDSON,ALEX",2
--,,,,,"REBOUND OFF by BENSON,BROCK",,,"REBOUND OFF by BENSON,BROCK",2
10:58,,53 (+2),,51,"GOOD LAYUP by BENSON,BROCK(in the paint)",HOPEMBB 53-51 (+2),,"GOOD LAYUP by BENSON,BROCK(in the paint)",2
10:48,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
10:48,"SUB IN by WHITESIDE,DONOVAN",,,,,,,"SUB IN by WHITESIDE,DONOVAN",2
10:48,"SUB OUT by GUMP,MATT",,,,,,,"SUB OUT by GUMP,MATT",2
10:36,,,,,"FOUL  by BENSON,BROCK",,,"FOUL  by BENSON,BROCK",2
10:36,"GOOD FT by WESLEY,TYLER",54 (+3),,51,,CENTRE_M 54-51 (+3),,"GOOD FT by WESLEY,TYLER",2
10:36,"MISS FT by WESLEY,TYLER",,,,,,,"MISS FT by WESLEY,TYLER",2
--,,,,,"REBOUND DEF by EIDSON,ALEX",,,"REBOUND DEF by EIDSON,ALEX",2
10:09,,54 (+1),,53,"GOOD LAYUP by EIDSON,ALEX(in the paint)",HOPEMBB 54-53 (+1),,"GOOD LAYUP by EIDSON,ALEX(in the paint)",2
10:09,"FOUL  by SCINTA,BLAKE",,,,,,,"FOUL  by SCINTA,BLAKE",2
10:09,,54,,54,"GOOD FT by EIDSON,ALEX",HOPEMBB 54-54 (0),,"GOOD FT by EIDSON,ALEX",2
10:09,"SUB IN by KARSNER,JOSH",,,,,,,"SUB IN by KARSNER,JOSH",2
10:09,"SUB OUT by SCINTA,BLAKE",,,,,,,"SUB OUT by SCINTA,BLAKE",2
09:46,,,,,"FOUL  by BENSON,BROCK",,,"FOUL  by BENSON,BROCK",2
09:46,"GOOD FT by WESLEY,TYLER",55 (+1),,54,,CENTRE_M 55-54 (+1),,"GOOD FT by WESLEY,TYLER",2
09:46,"GOOD FT by WESLEY,TYLER",56 (+2),,54,,CENTRE_M 56-54 (+2),,"GOOD FT by WESLEY,TYLER",2
09:46,"SUB IN by GUMP,MATT",,,,,,,"SUB IN by GUMP,MATT",2
09:46,"SUB OUT by LOPEZ,COLLIN",,,,,,,"SUB OUT by LOPEZ,COLLIN",2
09:46,,,,,"SUB IN by VANARENDONK,NATE",,,"SUB IN by VANARENDONK,NATE",2
09:46,,,,,"SUB OUT by BENSON,BROCK",,,"SUB OUT by BENSON,BROCK",2
09:29,"FOUL  by WESLEY,TYLER",,,,,,,"FOUL  by WESLEY,TYLER",2
09:29,,56 (+1),,55,"GOOD FT by EIDSON,ALEX",HOPEMBB 56-55 (+1),,"GOOD FT by EIDSON,ALEX",2
09:29,,56,,56,"GOOD FT by EIDSON,ALEX",HOPEMBB 56-56 (0),,"GOOD FT by EIDSON,ALEX",2
09:29,,,,,"SUB IN by GARDNER,BEN",,,"SUB IN by GARDNER,BEN",2
09:29,,,,,"SUB IN by BYERS,CALEB",,,"SUB IN by BYERS,CALEB",2
09:29,,,,,"SUB IN by NEIL,GRANT",,,"SUB IN by NEIL,GRANT",2
09:29,,,,,"SUB OUT by EIDSON,ALEX",,,"SUB OUT by EIDSON,ALEX",2
09:29,,,,,"SUB OUT by STUIVE,CODY",,,"SUB OUT by STUIVE,CODY",2
09:29,,,,,"SUB OUT by MCMAHON,COREY",,,"SUB OUT by MCMAHON,COREY",2
09:10,"MISS JUMPER by WHITESIDE,DONOVAN",,,,,,,"MISS JUMPER by WHITESIDE,DONOVAN",2
09:10,,,,,"BLOCK  by NEIL,GRANT",,,"BLOCK  by NEIL,GRANT",2
--,"REBOUND OFF by WHITESIDE,DONOVAN",,,,,,,"REBOUND OFF by WHITESIDE,DONOVAN",2
09:07,"TURNOVER  by WHITESIDE,DONOVAN",,,,,,,"TURNOVER  by WHITESIDE,DONOVAN",2
08:46,,56,,58 (+2),"GOOD LAYUP by BYERS,CALEB(in the paint)",HOPEMBB 56-58 (-2),,"GOOD LAYUP by BYERS,CALEB(in the paint)",2
--,,,,,"ASSIST  by NEIL,GRANT",,,"ASSIST  by NEIL,GRANT",2
08:31,"MISS LAYUP by WHITESIDE,DONOVAN",,,,,,,"MISS LAYUP by WHITESIDE,DONOVAN",2
--,,,,,"REBOUND DEF by VANARENDONK,NATE",,,"REBOUND DEF by VANARENDONK,NATE",2
08:25,,,,,"TURNOVER  by GARDNER,BEN",,,"TURNOVER  by GARDNER,BEN",2
08:23,"STEAL  by KARSNER,JOSH",,,,,,,"STEAL  by KARSNER,JOSH",2
08:04,,,,,"FOUL  by GARDNER,BEN",,,"FOUL  by GARDNER,BEN",2
08:04,"GOOD FT by GUMP,MATT",57,,58 (+1),,CENTRE_M 57-58 (-1),,"GOOD FT by GUMP,MATT",2
08:04,"GOOD FT by GUMP,MATT",58,,58,,CENTRE_M 58-58 (0),,"GOOD FT by GUMP,MATT",2
08:04,"SUB IN by MURRAY,RYAN",,,,,,,"SUB IN by MURRAY,RYAN",2
08:04,"SUB IN by SCINTA,BLAKE",,,,,,,"SUB IN by SCINTA,BLAKE",2
08:04,"SUB OUT by WESLEY,TYLER",,,,,,,"SUB OUT by WESLEY,TYLER",2
08:04,"SUB OUT by STEGGEMAN,ANDREW",,,,,,,"SUB OUT by STEGGEMAN,ANDREW",2
07:44,,58,,61 (+3),"GOOD 3PTR by CARLSON,CHAD",HOPEMBB 58-61 (-3),,"GOOD 3PTR by CARLSON,CHAD",2
--,,,,,"ASSIST  by GARDNER,BEN",,,"ASSIST  by GARDNER,BEN",2
07:27,"MISS LAYUP by SCINTA,BLAKE",,,,,,,"MISS LAYUP by SCINTA,BLAKE",2
--,,,,,"REBOUND DEF by VANARENDONK,NATE",,,"REBOUND DEF by VANARENDONK,NATE",2
07:03,,58,,64 (+6),"GOOD 3PTR by CARLSON,CHAD",HOPEMBB 58-64 (-6),,"GOOD 3PTR by CARLSON,CHAD",2
--,,,,,"ASSIST  by GARDNER,BEN",,,"ASSIST  by GARDNER,BEN",2
06:54,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
06:54,"SUB IN by LOPEZ,COLLIN",,,,,,,"SUB IN by LOPEZ,COLLIN",2
06:54,"SUB OUT by GUMP,MATT",,,,,,,"SUB OUT by GUMP,MATT",2
06:48,"MISS LAYUP by MURRAY,RYAN",,,,,,,"MISS LAYUP by MURRAY,RYAN",2
--,,,,,"REBOUND DEF by CARLSON,CHAD",,,"REBOUND DEF by CARLSON,CHAD",2
06:33,,,,,"MISS LAYUP by BYERS,CALEB",,,"MISS LAYUP by BYERS,CALEB",2
06:33,"BLOCK  by WHITESIDE,DONOVAN",,,,,,,"BLOCK  by WHITESIDE,DONOVAN",2
--,,,,,"REBOUND OFF by VANARENDONK,NATE",,,"REBOUND OFF by VANARENDONK,NATE",2
06:25,,58,,66 (+8),"GOOD LAYUP by GARDNER,BEN(in the paint)",HOPEMBB 58-66 (-8),,"GOOD LAYUP by GARDNER,BEN(in the paint)",2
06:08,"TURNOVER  by KARSNER,JOSH",,,,,,,"TURNOVER  by KARSNER,JOSH",2
06:08,"SUB IN by WESLEY,TYLER",,,,,,,"SUB IN by WESLEY,TYLER",2
06:08,"SUB OUT by SCINTA,BLAKE",,,,,,,"SUB OUT by SCINTA,BLAKE",2
05:50,,,,,"MISS 3PTR by CARLSON,CHAD",,,"MISS 3PTR by CARLSON,CHAD",2
--,"REBOUND DEF by WHITESIDE,DONOVAN",,,,,,,"REBOUND DEF by WHITESIDE,DONOVAN",2
05:42,"MISS LAYUP by WHITESIDE,DONOVAN",,,,,,,"MISS LAYUP by WHITESIDE,DONOVAN",2
--,,,,,"REBOUND DEF by GARDNER,BEN",,,"REBOUND DEF by GARDNER,BEN",2
05:30,,,,,"MISS JUMPER by VANARENDONK,NATE",,,"MISS JUMPER by VANARENDONK,NATE",2
--,"REBOUND DEF by KARSNER,JOSH",,,,,,,"REBOUND DEF by KARSNER,JOSH",2
05:07,"TURNOVER  by WESLEY,TYLER",,,,,,,"TURNOVER  by WESLEY,TYLER",2
05:07,,,,,"STEAL  by VANARENDONK,NATE",,,"STEAL  by VANARENDONK,NATE",2
05:07,,,,,"SUB IN by EIDSON,ALEX",,,"SUB IN by EIDSON,ALEX",2
05:07,,,,,"SUB OUT by CARLSON,CHAD",,,"SUB OUT by CARLSON,CHAD",2
04:51,,,,,"MISS 3PTR by EIDSON,ALEX",,,"MISS 3PTR by EIDSON,ALEX",2
--,,,,,"REBOUND OFF by NEIL,GRANT",,,"REBOUND OFF by NEIL,GRANT",2
04:46,,,,,"MISS LAYUP by NEIL,GRANT",,,"MISS LAYUP by NEIL,GRANT",2
--,"REBOUND DEF by WESLEY,TYLER",,,,,,,"REBOUND DEF by WESLEY,TYLER",2
04:30,"MISS LAYUP by MURRAY,RYAN",,,,,,,"MISS LAYUP by MURRAY,RYAN",2
--,,,,,"REBOUND DEF by EIDSON,ALEX",,,"REBOUND DEF by EIDSON,ALEX",2
04:25,,,,,"TURNOVER  by EIDSON,ALEX",,,"TURNOVER  by EIDSON,ALEX",2
04:07,"GOOD 3PTR by MURRAY,RYAN",61,,66 (+5),,CENTRE_M 61-66 (-5),,"GOOD 3PTR by MURRAY,RYAN",2
--,"ASSIST  by WESLEY,TYLER",,,,,,,"ASSIST  by WESLEY,TYLER",2
04:04,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
04:04,"SUB IN by GUMP,MATT",,,,,,,"SUB IN by GUMP,MATT",2
04:04,"SUB OUT by MURRAY,RYAN",,,,,,,"SUB OUT by MURRAY,RYAN",2
04:04,,,,,"SUB IN by CARLSON,CHAD",,,"SUB IN by CARLSON,CHAD",2
04:04,,,,,"SUB OUT by NEIL,GRANT",,,"SUB OUT by NEIL,GRANT",2
03:35,,,,,"MISS LAYUP by BYERS,CALEB",,,"MISS LAYUP by BYERS,CALEB",2
--,"REBOUND DEF by LOPEZ,COLLIN",,,,,,,"REBOUND DEF by LOPEZ,COLLIN",2
03:22,,,,,"SUB IN by NEIL,GRANT",,,"SUB IN by NEIL,GRANT",2
03:22,,,,,"SUB OUT by CARLSON,CHAD",,,"SUB OUT by CARLSON,CHAD",2
03:09,,,,,"FOUL  by EIDSON,ALEX",,,"FOUL  by EIDSON,ALEX",2
03:09,"MISS FT by WHITESIDE,DONOVAN",,,,,,,"MISS FT by WHITESIDE,DONOVAN",2
--,,,,,"REBOUND DEF by EIDSON,ALEX",,,"REBOUND DEF by EIDSON,ALEX",2
02:58,,,,,"TURNOVER  by NEIL,GRANT",,,"TURNOVER  by NEIL,GRANT",2
02:56,"STEAL  by WESLEY,TYLER",,,,,,,"STEAL  by WESLEY,TYLER",2
02:51,"TURNOVER  by WHITESIDE,DONOVAN",,,,,,,"TURNOVER  by WHITESIDE,DONOVAN",2
02:49,,,,,"STEAL  by GARDNER,BEN",,,"STEAL  by GARDNER,BEN",2
02:43,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
02:43,,,,,"SUB IN by CARLSON,CHAD",,,"SUB IN by CARLSON,CHAD",2
02:43,,,,,"SUB OUT by BYERS,CALEB",,,"SUB OUT by BYERS,CALEB",2
02:22,,61,,68 (+7),"GOOD JUMPER by EIDSON,ALEX",HOPEMBB 61-68 (-7),,"GOOD JUMPER by EIDSON,ALEX",2
01:59,"GOOD LAYUP by WHITESIDE,DONOVAN(in the paint)",63,,68 (+5),,CENTRE_M 63-68 (-5),,"GOOD LAYUP by WHITESIDE,DONOVAN(in the paint)",2
01:32,,,,,"TURNOVER  by GARDNER,BEN",,,"TURNOVER  by GARDNER,BEN",2
01:23,"MISS 3PTR by WHITESIDE,DONOVAN",,,,,,,"MISS 3PTR by WHITESIDE,DONOVAN",2
--,,,,,"REBOUND DEF by GARDNER,BEN",,,"REBOUND DEF by GARDNER,BEN",2
00:57,,63,,70 (+7),"GOOD LAYUP by GARDNER,BEN(in the paint)",HOPEMBB 63-70 (-7),,"GOOD LAYUP by GARDNER,BEN(in the paint)",2
00:55,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
00:55,,,,,"SUB IN by BYERS,CALEB",,,"SUB IN by BYERS,CALEB",2
00:55,,,,,"SUB OUT by EIDSON,ALEX",,,"SUB OUT by EIDSON,ALEX",2
00:51,"GOOD LAYUP by WHITESIDE,DONOVAN(in the paint)",65,,70 (+5),,CENTRE_M 65-70 (-5),,"GOOD LAYUP by WHITESIDE,DONOVAN(in the paint)",2
00:50,"FOUL  by GUMP,MATT",,,,,,,"FOUL  by GUMP,MATT",2
00:50,,65,,71 (+6),"GOOD FT by GARDNER,BEN",HOPEMBB 65-71 (-6),,"GOOD FT by GARDNER,BEN",2
00:50,,65,,72 (+7),"GOOD FT by GARDNER,BEN",HOPEMBB 65-72 (-7),,"GOOD FT by GARDNER,BEN",2
00:43,,,,,"FOUL  by NEIL,GRANT",,,"FOUL  by NEIL,GRANT",2
00:43,"GOOD FT by WHITESIDE,DONOVAN",66,,72 (+6),,CENTRE_M 66-72 (-6),,"GOOD FT by WHITESIDE,DONOVAN",2
00:43,"GOOD FT by WHITESIDE,DONOVAN",67,,72 (+5),,CENTRE_M 67-72 (-5),,"GOOD FT by WHITESIDE,DONOVAN",2
00:43,"GOOD FT by WHITESIDE,DONOVAN",68,,72 (+4),,CENTRE_M 68-72 (-4),,"GOOD FT by WHITESIDE,DONOVAN",2
00:43,"SUB IN by STEGGEMAN,ANDREW",,,,,,,"SUB IN by STEGGEMAN,ANDREW",2
