,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,Time Remaining,away_play,Away Team Score,Play Team Indicator,Home Team Score,home_play,Game Score,Team Indicator,Play,Period,Play Type,Shot Outcome,Team,Player,Points Earned,Away Lineup,Home Lineup,Time(seconds),Poss,Poss_num,PPP_Home,PPP_Away
0,0,5585,Millsaps,Rhodes,1,69-72,"23,38,11","21,40,8",2-8,1-9,2-8,1-9,03/02/21,6:00 PM,,"The Hangar Dome, Jackson, MS",Win,3,True,,False,19:47,"TURNOVER  by WALKER,JEFFERSON",,,,,,,"TURNOVER  by WALKER,JEFFERSON",1,turnover,,rhodes,"walker,jefferson",,"['essick,jalen', 'james,mac', 'clayton,tj', 'williams,jayson', 'walker,jefferson']","['miller,joshua', 'burnett,drew', 'williams,cameron', 'gillihan,newlon', 'dimitrios,dylan']",1187.0,millsaps,1,0,0.0
1,1,5585,Millsaps,Rhodes,1,69-72,"23,38,11","21,40,8",2-8,1-9,2-8,1-9,03/02/21,6:00 PM,,"The Hangar Dome, Jackson, MS",Win,3,True,,False,19:37,,,,,"MISS 3PTR by GILLIHAN,NEWLON",,,"MISS 3PTR by GILLIHAN,NEWLON",1,three pointer,missed,millsaps,"gillihan,newlon",,"['essick,jalen', 'james,mac', 'clayton,tj', 'williams,jayson', 'walker,jefferson']","['miller,joshua', 'burnett,drew', 'williams,cameron', 'gillihan,newlon', 'dimitrios,dylan']",1177.0,millsaps,1,0,0.0
2,2,5585,Millsaps,Rhodes,1,69-72,"23,38,11","21,40,8",2-8,1-9,2-8,1-9,03/02/21,6:00 PM,,"The Hangar Dome, Jackson, MS",Win,3,True,,False,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,1,deadball rebound,,rhodes,,,"['essick,jalen', 'james,mac', 'clayton,tj', 'williams,jayson', 'walker,jefferson']","['miller,joshua', 'burnett,drew', 'williams,cameron', 'gillihan,newlon', 'dimitrios,dylan']",,millsaps,1,0,0.0
3,3,5585,Millsaps,Rhodes,1,69-72,"23,38,11","21,40,8",2-8,1-9,2-8,1-9,03/02/21,6:00 PM,,"The Hangar Dome, Jackson, MS",Win,3,True,,False,19:32,,,,,"FOUL  by BURNETT,DREW",,,"FOUL  by BURNETT,DREW",1,foul,,millsaps,"burnett,drew",,"['essick,jalen', 'james,mac', 'clayton,tj', 'williams,jayson', 'walker,jefferson']","['miller,joshua', 'burnett,drew', 'williams,cameron', 'gillihan,newlon', 'dimitrios,dylan']",1172.0,millsaps,1,0,0.0
4,4,5585,Millsaps,Rhodes,1,69-72,"23,38,11","21,40,8",2-8,1-9,2-8,1-9,03/02/21,6:00 PM,,"The Hangar Dome, Jackson, MS",Win,3,True,,False,19:21,"MISS JUMPER by CLAYTON,TJ",,,,,,,"MISS JUMPER by CLAYTON,TJ",1,jumper,missed,rhodes,"clayton,tj",,"['essick,jalen', 'james,mac', 'clayton,tj', 'williams,jayson', 'walker,jefferson']","['miller,joshua', 'burnett,drew', 'williams,cameron', 'gillihan,newlon', 'dimitrios,dylan']",1161.0,rhodes,2,0,0.0
5,5,5585,Millsaps,Rhodes,1,69-72,"23,38,11","21,40,8",2-8,1-9,2-8,1-9,03/02/21,6:00 PM,,"The Hangar Dome, Jackson, MS",Win,3,True,,False,--,,,,,"REBOUND DEF by GILLIHAN,NEWLON",,,"REBOUND DEF by GILLIHAN,NEWLON",1,defensive rebound,,millsaps,"gillihan,newlon",,"['essick,jalen', 'james,mac', 'clayton,tj', 'williams,jayson', 'walker,jefferson']","['miller,joshua', 'burnett,drew', 'williams,cameron', 'gillihan,newlon', 'dimitrios,dylan']",,rhodes,2,0,0.0
6,6,5585,Millsaps,Rhodes,1,69-72,"23,38,11","21,40,8",2-8,1-9,2-8,1-9,03/02/21,6:00 PM,,"The Hangar Dome, Jackson, MS",Win,3,True,,False,19:08,"FOUL  by CLAYTON,TJ",,,,,,,"FOUL  by CLAYTON,TJ",1,foul,,rhodes,"clayton,tj",,"['essick,jalen', 'james,mac', 'clayton,tj', 'williams,jayson', 'walker,jefferson']","['miller,joshua', 'burnett,drew', 'williams,cameron', 'gillihan,newlon', 'dimitrios,dylan']",1148.0,millsaps,3,0,0.0
7,7,5585,Millsaps,Rhodes,1,69-72,"23,38,11","21,40,8",2-8,1-9,2-8,1-9,03/02/21,6:00 PM,,"The Hangar Dome, Jackson, MS",Win,3,True,,False,19:02,,,,,"TURNOVER  by WILLIAMS,CAMERON",,,"TURNOVER  by WILLIAMS,CAMERON",1,turnover,,millsaps,"williams,cameron",,"['essick,jalen', 'james,mac', 'clayton,tj', 'williams,jayson', 'walker,jefferson']","['miller,joshua', 'burnett,drew', 'williams,cameron', 'gillihan,newlon', 'dimitrios,dylan']",1142.0,millsaps,3,0,0.0
8,8,5585,Millsaps,Rhodes,1,69-72,"23,38,11","21,40,8",2-8,1-9,2-8,1-9,03/02/21,6:00 PM,,"The Hangar Dome, Jackson, MS",Win,3,True,,False,18:34,"TURNOVER  by WILLIAMS,JAYSON",,,,,,,"TURNOVER  by WILLIAMS,JAYSON",1,turnover,,rhodes,"williams,jayson",,"['essick,jalen', 'james,mac', 'clayton,tj', 'williams,jayson', 'walker,jefferson']","['miller,joshua', 'burnett,drew', 'williams,cameron', 'gillihan,newlon', 'dimitrios,dylan']",1114.0,rhodes,4,0,0.0
9,9,5585,Millsaps,Rhodes,1,69-72,"23,38,11","21,40,8",2-8,1-9,2-8,1-9,03/02/21,6:00 PM,,"The Hangar Dome, Jackson, MS",Win,3,True,,False,18:34,,,,,"STEAL  by GILLIHAN,NEWLON",,,"STEAL  by GILLIHAN,NEWLON",1,steal,,millsaps,,,"['essick,jalen', 'james,mac', 'clayton,tj', 'williams,jayson', 'walker,jefferson']","['miller,joshua', 'burnett,drew', 'williams,cameron', 'gillihan,newlon', 'dimitrios,dylan']",1114.0,rhodes,4,0,0.0
