,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,Time Remaining,away_play,Away Team Score,Play Team Indicator,Home Team Score,home_play,Game Score,Team Indicator,Play,Period,Play Type,Shot Outcome,Team,Player,Points Earned,Away Lineup,Home Lineup,Time(seconds),Poss,Poss_num,PPP_Home,PPP_Away
0,0,921,Birmingham Southern,Millsaps,1,74-91,"40,51","28,46",9-5,5-9,2-2,1-3,01/17/15,5:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,455,False,19:49,"MISS 3PTR by GAGEN,BRENNAN",,,,,,,"MISS 3PTR by GAGEN,BRENNAN",1,three pointer,missed,millsaps,"gagen,brennan",,"['gerchow,alex', 'robertson,marc', 'atkinson,quinn', 'aubert,dustin', 'gagen,brennan']","['deneka,harrison', 'avery,alex', 'thomas,larry', 'welch,ross', 'thom,ian']",1189.0,birmingham southern,1,0,0.0
1,1,921,Birmingham Southern,Millsaps,1,74-91,"40,51","28,46",9-5,5-9,2-2,1-3,01/17/15,5:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,455,False,--,,,,,"REBOUND DEF by THOMAS,LARRY",,,"REBOUND DEF by THOMAS,LARRY",1,defensive rebound,,birmingham southern,"thomas,larry",,"['gerchow,alex', 'robertson,marc', 'atkinson,quinn', 'aubert,dustin', 'gagen,brennan']","['deneka,harrison', 'avery,alex', 'thomas,larry', 'welch,ross', 'thom,ian']",,birmingham southern,1,0,0.0
2,2,921,Birmingham Southern,Millsaps,1,74-91,"40,51","28,46",9-5,5-9,2-2,1-3,01/17/15,5:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,455,False,19:31,,,,,"MISS 3PTR by AVERY,ALEX",,,"MISS 3PTR by AVERY,ALEX",1,three pointer,missed,birmingham southern,"avery,alex",,"['gerchow,alex', 'robertson,marc', 'atkinson,quinn', 'aubert,dustin', 'gagen,brennan']","['deneka,harrison', 'avery,alex', 'thomas,larry', 'welch,ross', 'thom,ian']",1171.0,birmingham southern,1,0,0.0
3,3,921,Birmingham Southern,Millsaps,1,74-91,"40,51","28,46",9-5,5-9,2-2,1-3,01/17/15,5:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,455,False,--,"REBOUND DEF by ATKINSON,QUINN",,,,,,,"REBOUND DEF by ATKINSON,QUINN",1,defensive rebound,,millsaps,"atkinson,quinn",,"['gerchow,alex', 'robertson,marc', 'atkinson,quinn', 'aubert,dustin', 'gagen,brennan']","['deneka,harrison', 'avery,alex', 'thomas,larry', 'welch,ross', 'thom,ian']",,birmingham southern,1,0,0.0
4,4,921,Birmingham Southern,Millsaps,1,74-91,"40,51","28,46",9-5,5-9,2-2,1-3,01/17/15,5:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,455,False,18:59,"TURNOVER  by GERCHOW,ALEX",,,,,,,"TURNOVER  by GERCHOW,ALEX",1,turnover,,millsaps,"gerchow,alex",,"['gerchow,alex', 'robertson,marc', 'atkinson,quinn', 'aubert,dustin', 'gagen,brennan']","['deneka,harrison', 'avery,alex', 'thomas,larry', 'welch,ross', 'thom,ian']",1139.0,millsaps,2,0,0.0
5,5,921,Birmingham Southern,Millsaps,1,74-91,"40,51","28,46",9-5,5-9,2-2,1-3,01/17/15,5:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,455,False,18:58,,,,,"STEAL  by WELCH,ROSS",,,"STEAL  by WELCH,ROSS",1,steal,,birmingham southern,,,"['gerchow,alex', 'robertson,marc', 'atkinson,quinn', 'aubert,dustin', 'gagen,brennan']","['deneka,harrison', 'avery,alex', 'thomas,larry', 'welch,ross', 'thom,ian']",1138.0,millsaps,2,0,0.0
6,6,921,Birmingham Southern,Millsaps,1,74-91,"40,51","28,46",9-5,5-9,2-2,1-3,01/17/15,5:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,455,False,18:55,,,,,"MISS LAYUP by WELCH,ROSS",,,"MISS LAYUP by WELCH,ROSS",1,layup,missed,birmingham southern,"welch,ross",,"['gerchow,alex', 'robertson,marc', 'atkinson,quinn', 'aubert,dustin', 'gagen,brennan']","['deneka,harrison', 'avery,alex', 'thomas,larry', 'welch,ross', 'thom,ian']",1135.0,birmingham southern,3,0,0.0
7,7,921,Birmingham Southern,Millsaps,1,74-91,"40,51","28,46",9-5,5-9,2-2,1-3,01/17/15,5:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,455,False,--,,,,,"REBOUND OFF by DENEKA,HARRISON",,,"REBOUND OFF by DENEKA,HARRISON",1,offensive rebound,,birmingham southern,"deneka,harrison",,"['gerchow,alex', 'robertson,marc', 'atkinson,quinn', 'aubert,dustin', 'gagen,brennan']","['deneka,harrison', 'avery,alex', 'thomas,larry', 'welch,ross', 'thom,ian']",,birmingham southern,3,0,0.0
8,8,921,Birmingham Southern,Millsaps,1,74-91,"40,51","28,46",9-5,5-9,2-2,1-3,01/17/15,5:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,455,False,18:51,,0.0,,2.0,"GOOD LAYUP by DENEKA,HARRISON(in the paint)",BSC 0-2 (-2),,"GOOD LAYUP by DENEKA,HARRISON(in the paint)",1,layup,good,birmingham southern,"deneka,harrison",2.0,"['gerchow,alex', 'robertson,marc', 'atkinson,quinn', 'aubert,dustin', 'gagen,brennan']","['deneka,harrison', 'avery,alex', 'thomas,larry', 'welch,ross', 'thom,ian']",1131.0,birmingham southern,3,0,0.0
9,9,921,Birmingham Southern,Millsaps,1,74-91,"40,51","28,46",9-5,5-9,2-2,1-3,01/17/15,5:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,455,False,18:31,"GOOD LAYUP by GERCHOW,ALEX(in the paint)",2.0,,2.0,,MILLSAPS 2-2 (0),,"GOOD LAYUP by GERCHOW,ALEX(in the paint)",1,layup,good,millsaps,"gerchow,alex",2.0,"['gerchow,alex', 'robertson,marc', 'atkinson,quinn', 'aubert,dustin', 'gagen,brennan']","['deneka,harrison', 'avery,alex', 'thomas,larry', 'welch,ross', 'thom,ian']",1111.0,birmingham southern,3,0,0.0
