Time Remaining,Rhodes,Away Team Score,Play Team Indicator,Home Team Score,Centre,Game Score,Team Indicator,Play,Period
11:50,,,,,"BLOCK  by KNOCHELMANN,PETE",,,"BLOCK  by KNOCHELMANN,PETE",1
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,1
11:48,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,1
11:48,,,,,"SUB OUT by TAYLOR,MARSHALL",,,"SUB OUT by TAYLOR,MARSHALL",1
11:48,,,,,"SUB OUT by BANKS,JAXSON",,,"SUB OUT by BANKS,JAXSON",1
11:48,,,,,"SUB IN by WILLIAMS,JALEN",,,"SUB IN by WILLIAMS,JALEN",1
11:48,,,,,"SUB IN by BAUGHMAN,CARTER",,,"SUB IN by BAUGHMAN,CARTER",1
11:48,"SUB OUT by AESCHLIMAN,SETH",,,,,,,"SUB OUT by AESCHLIMAN,SETH",1
11:48,"SUB OUT by WILEY,KOKI",,,,,,,"SUB OUT by WILEY,KOKI",1
11:48,"SUB IN by WILLIAMS,JAYSON",,,,,,,"SUB IN by WILLIAMS,JAYSON",1
11:48,"SUB IN by JAMES,MAC",,,,,,,"SUB IN by JAMES,MAC",1
11:27,,,,,"FOUL  by KNOCHELMANN,PETE",,,"FOUL  by KNOCHELMANN,PETE",1
11:26,"GOOD FT by ESSICK,JALEN",14 (+3),,11,,Rhodes 14-11 (-3),,"GOOD FT by ESSICK,JALEN",1
11:26,,,,,"SUB OUT by KNOCHELMANN,PETE",,,"SUB OUT by KNOCHELMANN,PETE",1
11:26,,,,,"SUB IN by SMITH,RJ",,,"SUB IN by SMITH,RJ",1
11:26,"GOOD FT by ESSICK,JALEN",15 (+4),,11,,Rhodes 15-11 (-4),,"GOOD FT by ESSICK,JALEN",1
11:13,,15 (+1),,14,"GOOD 3PTR by BAUGHMAN,CARTER",Centre 15-14 (-1),,"GOOD 3PTR by BAUGHMAN,CARTER",1
--,,,,,"ASSIST  by GERALD,DUSTIN",,,"ASSIST  by GERALD,DUSTIN",1
10:52,"MISS JUMPER by WALKER,JEFFERSON(in the paint)",,,,,,,"MISS JUMPER by WALKER,JEFFERSON(in the paint)",1
--,"REBOUND OFF by ESSICK,JALEN",,,,,,,"REBOUND OFF by ESSICK,JALEN",1
10:40,"GOOD JUMPER by WALKER,JEFFERSON(in the paint)",17 (+3),,14,,Rhodes 17-14 (-3),,"GOOD JUMPER by WALKER,JEFFERSON(in the paint)",1
10:40,,,,,"FOUL  by SMITH,RJ",,,"FOUL  by SMITH,RJ",1
10:40,"GOOD FT by WALKER,JEFFERSON",18 (+4),,14,,Rhodes 18-14 (-4),,"GOOD FT by WALKER,JEFFERSON",1
10:22,,,,,"MISS 3PTR by SMITH,RJ",,,"MISS 3PTR by SMITH,RJ",1
--,,,,,"REBOUND OFF by MOORE,CHEZ",,,"REBOUND OFF by MOORE,CHEZ",1
10:20,"FOUL  by SHEN,KEVIN",,,,,,,"FOUL  by SHEN,KEVIN",1
10:20,,,,,"SUB OUT by SMITH,RJ",,,"SUB OUT by SMITH,RJ",1
10:20,,,,,"SUB IN by RING,NOAH",,,"SUB IN by RING,NOAH",1
10:04,,,,,"MISS JUMPER by GERALD,DUSTIN",,,"MISS JUMPER by GERALD,DUSTIN",1
--,"REBOUND DEF by JAMES,MAC",,,,,,,"REBOUND DEF by JAMES,MAC",1
09:55,"MISS 3PTR by ESSICK,JALEN",,,,,,,"MISS 3PTR by ESSICK,JALEN",1
--,,,,,"REBOUND DEF by GERALD,DUSTIN",,,"REBOUND DEF by GERALD,DUSTIN",1
09:34,,18 (+2),,16,"GOOD JUMPER by GERALD,DUSTIN(in the paint)",Centre 18-16 (-2),,"GOOD JUMPER by GERALD,DUSTIN(in the paint)",1
09:34,"FOUL  by WALKER,JEFFERSON",,,,,,,"FOUL  by WALKER,JEFFERSON",1
09:34,"SUB OUT by WILLIAMS,JAYSON",,,,,,,"SUB OUT by WILLIAMS,JAYSON",1
09:34,"SUB OUT by ESSICK,JALEN",,,,,,,"SUB OUT by ESSICK,JALEN",1
09:34,"SUB IN by WILEY,KOKI",,,,,,,"SUB IN by WILEY,KOKI",1
09:34,"SUB IN by GEORGETOWN II,ARNESS",,,,,,,"SUB IN by GEORGETOWN II,ARNESS",1
09:34,,18 (+1),,17,"GOOD FT by GERALD,DUSTIN",Centre 18-17 (-1),,"GOOD FT by GERALD,DUSTIN",1
09:24,,,,,"FOUL  by BAUGHMAN,CARTER",,,"FOUL  by BAUGHMAN,CARTER",1
09:13,"MISS 3PTR by JAMES,MAC",,,,,,,"MISS 3PTR by JAMES,MAC",1
--,,,,,"REBOUND DEF by MOORE,CHEZ",,,"REBOUND DEF by MOORE,CHEZ",1
08:55,,18,,19 (+1),"GOOD JUMPER by WILLIAMS,JALEN(in the paint)",Centre 18-19 (+1),,"GOOD JUMPER by WILLIAMS,JALEN(in the paint)",1
08:33,"TURNOVER  by WILEY,KOKI",,,,,,,"TURNOVER  by WILEY,KOKI",1
08:33,,,,,"STEAL  by WILLIAMS,JALEN",,,"STEAL  by WILLIAMS,JALEN",1
08:22,,18,,21 (+3),"GOOD JUMPER by MOORE,CHEZ(in the paint)",Centre 18-21 (+3),,"GOOD JUMPER by MOORE,CHEZ(in the paint)",1
08:21,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,1
08:21,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,1
08:21,,,,,"SUB OUT by GERALD,DUSTIN",,,"SUB OUT by GERALD,DUSTIN",1
08:21,,,,,"SUB IN by WILSON,DREW",,,"SUB IN by WILSON,DREW",1
08:21,"SUB OUT by WALKER,JEFFERSON",,,,,,,"SUB OUT by WALKER,JEFFERSON",1
08:21,"SUB OUT by SHEN,KEVIN",,,,,,,"SUB OUT by SHEN,KEVIN",1
08:21,"SUB IN by ESSICK,JALEN",,,,,,,"SUB IN by ESSICK,JALEN",1
08:21,"SUB IN by WILLIAMS,ZAVIEN",,,,,,,"SUB IN by WILLIAMS,ZAVIEN",1
08:13,"GOOD LAYUP by GEORGETOWN II,ARNESS(in the paint)",20,,21 (+1),,Rhodes 20-21 (+1),,"GOOD LAYUP by GEORGETOWN II,ARNESS(in the paint)",1
--,"ASSIST  by JAMES,MAC",,,,,,,"ASSIST  by JAMES,MAC",1
07:50,,,,,"TURNOVER  by WILSON,DREW",,,"TURNOVER  by WILSON,DREW",1
07:50,"STEAL  by WILLIAMS,ZAVIEN",,,,,,,"STEAL  by WILLIAMS,ZAVIEN",1
07:44,"TURNOVER  by WILLIAMS,ZAVIEN",,,,,,,"TURNOVER  by WILLIAMS,ZAVIEN",1
07:44,,,,,"STEAL  by BAUGHMAN,CARTER",,,"STEAL  by BAUGHMAN,CARTER",1
07:37,,,,,"FOUL  by BAUGHMAN,CARTER",,,"FOUL  by BAUGHMAN,CARTER",1
07:37,,,,,"TURNOVER  by BAUGHMAN,CARTER",,,"TURNOVER  by BAUGHMAN,CARTER",1
07:37,,,,,"SUB OUT by BAUGHMAN,CARTER",,,"SUB OUT by BAUGHMAN,CARTER",1
07:37,,,,,"SUB IN by TAYLOR,MARSHALL",,,"SUB IN by TAYLOR,MARSHALL",1
07:27,"MISS 3PTR by WILEY,KOKI",,,,,,,"MISS 3PTR by WILEY,KOKI",1
--,,,,,"REBOUND DEF by MOORE,CHEZ",,,"REBOUND DEF by MOORE,CHEZ",1
07:18,,20,,23 (+3),"GOOD JUMPER by MOORE,CHEZ(fastbreak)(in the paint)",Centre 20-23 (+3),,"GOOD JUMPER by MOORE,CHEZ(fastbreak)(in the paint)",1
07:06,"TURNOVER  by GEORGETOWN II,ARNESS",,,,,,,"TURNOVER  by GEORGETOWN II,ARNESS",1
06:49,,,,,"MISS JUMPER by MOORE,CHEZ",,,"MISS JUMPER by MOORE,CHEZ",1
--,"REBOUND DEF by WILLIAMS,ZAVIEN",,,,,,,"REBOUND DEF by WILLIAMS,ZAVIEN",1
06:37,,,,,"FOUL  by WILSON,DREW",,,"FOUL  by WILSON,DREW",1
06:37,"MISS FT by GEORGETOWN II,ARNESS",,,,,,,"MISS FT by GEORGETOWN II,ARNESS",1
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,1
06:37,,,,,"SUB OUT by WILLIAMS,JALEN",,,"SUB OUT by WILLIAMS,JALEN",1
06:37,,,,,"SUB OUT by MOORE,CHEZ",,,"SUB OUT by MOORE,CHEZ",1
06:37,,,,,"SUB IN by GERALD,DUSTIN",,,"SUB IN by GERALD,DUSTIN",1
06:37,,,,,"SUB IN by SMITH,RJ",,,"SUB IN by SMITH,RJ",1
06:37,"MISS FT by GEORGETOWN II,ARNESS",,,,,,,"MISS FT by GEORGETOWN II,ARNESS",1
--,,,,,"REBOUND DEF by SMITH,RJ",,,"REBOUND DEF by SMITH,RJ",1
06:21,,,,,"MISS JUMPER by WILSON,DREW(in the paint)",,,"MISS JUMPER by WILSON,DREW(in the paint)",1
--,"REBOUND DEF by GEORGETOWN II,ARNESS",,,,,,,"REBOUND DEF by GEORGETOWN II,ARNESS",1
06:07,"MISS 3PTR by JAMES,MAC",,,,,,,"MISS 3PTR by JAMES,MAC",1
--,,,,,"REBOUND DEF by SMITH,RJ",,,"REBOUND DEF by SMITH,RJ",1
05:54,,20,,26 (+6),"GOOD 3PTR by RING,NOAH",Centre 20-26 (+6),,"GOOD 3PTR by RING,NOAH",1
--,,,,,"ASSIST  by TAYLOR,MARSHALL",,,"ASSIST  by TAYLOR,MARSHALL",1
05:31,"GOOD 3PTR by JAMES,MAC",23,,26 (+3),,Rhodes 23-26 (+3),,"GOOD 3PTR by JAMES,MAC",1
--,"ASSIST  by ESSICK,JALEN",,,,,,,"ASSIST  by ESSICK,JALEN",1
05:30,"FOUL  by GEORGETOWN II,ARNESS",,,,,,,"FOUL  by GEORGETOWN II,ARNESS",1
05:30,"SUB OUT by GEORGETOWN II,ARNESS",,,,,,,"SUB OUT by GEORGETOWN II,ARNESS",1
05:30,"SUB IN by WILLIAMS,JAYSON",,,,,,,"SUB IN by WILLIAMS,JAYSON",1
05:03,,,,,"MISS JUMPER by SMITH,RJ(in the paint)",,,"MISS JUMPER by SMITH,RJ(in the paint)",1
--,"REBOUND DEF by WILLIAMS,ZAVIEN",,,,,,,"REBOUND DEF by WILLIAMS,ZAVIEN",1
04:42,"GOOD 3PTR by WILLIAMS,ZAVIEN",26,,26,,Rhodes 26-26 (0),,"GOOD 3PTR by WILLIAMS,ZAVIEN",1
--,"ASSIST  by ESSICK,JALEN",,,,,,,"ASSIST  by ESSICK,JALEN",1
04:19,"FOUL  by WILEY,KOKI",,,,,,,"FOUL  by WILEY,KOKI",1
04:19,,26,,27 (+1),"GOOD FT by TAYLOR,MARSHALL",Centre 26-27 (+1),,"GOOD FT by TAYLOR,MARSHALL",1
04:19,,26,,28 (+2),"GOOD FT by TAYLOR,MARSHALL",Centre 26-28 (+2),,"GOOD FT by TAYLOR,MARSHALL",1
04:19,,,,,"SUB OUT by SMITH,RJ",,,"SUB OUT by SMITH,RJ",1
04:19,,,,,"SUB OUT by TAYLOR,MARSHALL",,,"SUB OUT by TAYLOR,MARSHALL",1
04:19,,,,,"SUB IN by WILLIAMS,JALEN",,,"SUB IN by WILLIAMS,JALEN",1
04:19,,,,,"SUB IN by MOORE,CHEZ",,,"SUB IN by MOORE,CHEZ",1
04:07,"MISS JUMPER by WILEY,KOKI(in the paint)",,,,,,,"MISS JUMPER by WILEY,KOKI(in the paint)",1
--,,,,,"REBOUND DEF by MOORE,CHEZ",,,"REBOUND DEF by MOORE,CHEZ",1
03:50,,26,,31 (+5),"GOOD 3PTR by WILLIAMS,JALEN",Centre 26-31 (+5),,"GOOD 3PTR by WILLIAMS,JALEN",1
--,,,,,"ASSIST  by RING,NOAH",,,"ASSIST  by RING,NOAH",1
03:26,,,,,"FOUL  by RING,NOAH",,,"FOUL  by RING,NOAH",1
03:26,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,1
03:26,,,,,"SUB OUT by MOORE,CHEZ",,,"SUB OUT by MOORE,CHEZ",1
03:26,,,,,"SUB IN by SMITH,RJ",,,"SUB IN by SMITH,RJ",1
03:26,"SUB OUT by JAMES,MAC",,,,,,,"SUB OUT by JAMES,MAC",1
03:26,"SUB OUT by WILEY,KOKI",,,,,,,"SUB OUT by WILEY,KOKI",1
03:26,"SUB IN by WALKER,JEFFERSON",,,,,,,"SUB IN by WALKER,JEFFERSON",1
03:26,"SUB IN by WHITE,ELIJAH",,,,,,,"SUB IN by WHITE,ELIJAH",1
03:26,"GOOD FT by WILLIAMS,ZAVIEN",27,,31 (+4),,Rhodes 27-31 (+4),,"GOOD FT by WILLIAMS,ZAVIEN",1
03:26,"GOOD FT by WILLIAMS,ZAVIEN",28,,31 (+3),,Rhodes 28-31 (+3),,"GOOD FT by WILLIAMS,ZAVIEN",1
03:03,,,,,"MISS 3PTR by RING,NOAH",,,"MISS 3PTR by RING,NOAH",1
--,"REBOUND DEF by WILLIAMS,ZAVIEN",,,,,,,"REBOUND DEF by WILLIAMS,ZAVIEN",1
02:33,"MISS JUMPER by ESSICK,JALEN",,,,,,,"MISS JUMPER by ESSICK,JALEN",1
--,,,,,"REBOUND DEF by GERALD,DUSTIN",,,"REBOUND DEF by GERALD,DUSTIN",1
02:21,,,,,"MISS 3PTR by WILLIAMS,JALEN",,,"MISS 3PTR by WILLIAMS,JALEN",1
--,"REBOUND DEF by WILLIAMS,JAYSON",,,,,,,"REBOUND DEF by WILLIAMS,JAYSON",1
02:01,"MISS 3PTR by WILLIAMS,ZAVIEN",,,,,,,"MISS 3PTR by WILLIAMS,ZAVIEN",1
--,,,,,"REBOUND DEF by SMITH,RJ",,,"REBOUND DEF by SMITH,RJ",1
01:52,,28,,33 (+5),"GOOD LAYUP by RING,NOAH(fastbreak)(in the paint)",Centre 28-33 (+5),,"GOOD LAYUP by RING,NOAH(fastbreak)(in the paint)",1
--,,,,,"ASSIST  by SMITH,RJ",,,"ASSIST  by SMITH,RJ",1
01:15,"GOOD JUMPER by WALKER,JEFFERSON",30,,33 (+3),,Rhodes 30-33 (+3),,"GOOD JUMPER by WALKER,JEFFERSON",1
01:01,,,,,"MISS JUMPER by GERALD,DUSTIN",,,"MISS JUMPER by GERALD,DUSTIN",1
--,"REBOUND DEF by WHITE,ELIJAH",,,,,,,"REBOUND DEF by WHITE,ELIJAH",1
00:58,,,,,"FOUL  by GERALD,DUSTIN",,,"FOUL  by GERALD,DUSTIN",1
00:58,,,,,"SUB OUT by RING,NOAH",,,"SUB OUT by RING,NOAH",1
00:58,"SUB OUT by WALKER,JEFFERSON",,,,,,,"SUB OUT by WALKER,JEFFERSON",1
00:58,"SUB IN by WILEY,KOKI",,,,,,,"SUB IN by WILEY,KOKI",1
00:58,"MISS FT by WHITE,ELIJAH(fastbreak)",,,,,,,"MISS FT by WHITE,ELIJAH(fastbreak)",1
00:58,,,,,"SUB IN by MOORE,CHEZ",,,"SUB IN by MOORE,CHEZ",1
--,,,,,"REBOUND DEF by MOORE,CHEZ",,,"REBOUND DEF by MOORE,CHEZ",1
00:40,,,,,"MISS 3PTR by WILSON,DREW",,,"MISS 3PTR by WILSON,DREW",1
--,"REBOUND DEF by WILEY,KOKI",,,,,,,"REBOUND DEF by WILEY,KOKI",1
00:22,"TURNOVER  by WILLIAMS,ZAVIEN",,,,,,,"TURNOVER  by WILLIAMS,ZAVIEN",1
00:22,,,,,"STEAL  by WILSON,DREW",,,"STEAL  by WILSON,DREW",1
00:00,,,,,"MISS JUMPER by WILLIAMS,JALEN(in the paint)",,,"MISS JUMPER by WILLIAMS,JALEN(in the paint)",1
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,1
20:00,,,,,"SUB OUT by WILSON,DREW",,,"SUB OUT by WILSON,DREW",2
20:00,,,,,"SUB IN by BAUGHMAN,CARTER",,,"SUB IN by BAUGHMAN,CARTER",2
20:00,"SUB OUT by WHITE,ELIJAH",,,,,,,"SUB OUT by WHITE,ELIJAH",2
20:00,"SUB OUT by WILLIAMS,JAYSON",,,,,,,"SUB OUT by WILLIAMS,JAYSON",2
20:00,"SUB IN by JAMES,MAC",,,,,,,"SUB IN by JAMES,MAC",2
20:00,"SUB IN by GEORGETOWN II,ARNESS",,,,,,,"SUB IN by GEORGETOWN II,ARNESS",2
19:40,,30,,36 (+6),"GOOD 3PTR by WILLIAMS,JALEN",Centre 30-36 (+6),,"GOOD 3PTR by WILLIAMS,JALEN",2
19:20,"TURNOVER  by WILEY,KOKI",,,,,,,"TURNOVER  by WILEY,KOKI",2
19:20,,,,,"STEAL  by BAUGHMAN,CARTER",,,"STEAL  by BAUGHMAN,CARTER",2
19:20,"FOUL  by JAMES,MAC",,,,,,,"FOUL  by JAMES,MAC",2
18:57,,,,,"MISS 3PTR by WILLIAMS,JALEN",,,"MISS 3PTR by WILLIAMS,JALEN",2
--,,,,,"REBOUND OFF by SMITH,RJ",,,"REBOUND OFF by SMITH,RJ",2
18:52,,30,,38 (+8),"GOOD LAYUP by SMITH,RJ(in the paint)",Centre 30-38 (+8),,"GOOD LAYUP by SMITH,RJ(in the paint)",2
18:34,"GOOD JUMPER by ESSICK,JALEN",32,,38 (+6),,Rhodes 32-38 (+6),,"GOOD JUMPER by ESSICK,JALEN",2
--,"ASSIST  by WILEY,KOKI",,,,,,,"ASSIST  by WILEY,KOKI",2
18:13,,32,,40 (+8),"GOOD JUMPER by GERALD,DUSTIN(in the paint)",Centre 32-40 (+8),,"GOOD JUMPER by GERALD,DUSTIN(in the paint)",2
17:54,"GOOD JUMPER by GEORGETOWN II,ARNESS(in the paint)",34,,40 (+6),,Rhodes 34-40 (+6),,"GOOD JUMPER by GEORGETOWN II,ARNESS(in the paint)",2
17:31,,,,,"MISS JUMPER by GERALD,DUSTIN",,,"MISS JUMPER by GERALD,DUSTIN",2
--,"REBOUND DEF by JAMES,MAC",,,,,,,"REBOUND DEF by JAMES,MAC",2
17:20,"TURNOVER  by JAMES,MAC",,,,,,,"TURNOVER  by JAMES,MAC",2
17:20,,,,,"STEAL  by SMITH,RJ",,,"STEAL  by SMITH,RJ",2
