,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway,1stPlayOfPoss
0,0,3448,Covenant,Centre,0,69-66,"33,33","29,40",0-2,1-0,,,11/13/18,7:00 AM,,"Lookout Mountain, Ga. - Barnes PE Center",Lose,2,False,376,False,19:50,,,,,"TURNOVER  by SPRAGG,BAILEY",,,"TURNOVER  by SPRAGG,BAILEY",1,turnover,,covenant,"spragg,bailey",,"['sine,tucker', 'walker,art', 'bates,jacob', 'ayers,perry', 'rakes,bailey']","['spragg,bailey', 'crumly,will', 'jauch,jared', 'mitchell,james', 'palmer,nick']",1190.0,centre,1,0,0.0,1
1,1,3448,Covenant,Centre,0,69-66,"33,33","29,40",0-2,1-0,,,11/13/18,7:00 AM,,"Lookout Mountain, Ga. - Barnes PE Center",Lose,2,False,376,False,19:49,"STEAL  by AYERS,PERRY",,,,,,,"STEAL  by AYERS,PERRY",1,steal,,centre,,,"['sine,tucker', 'walker,art', 'bates,jacob', 'ayers,perry', 'rakes,bailey']","['spragg,bailey', 'crumly,will', 'jauch,jared', 'mitchell,james', 'palmer,nick']",1189.0,centre,1,0,0.0,0
2,2,3448,Covenant,Centre,0,69-66,"33,33","29,40",0-2,1-0,,,11/13/18,7:00 AM,,"Lookout Mountain, Ga. - Barnes PE Center",Lose,2,False,376,False,19:38,"TURNOVER  by SINE,TUCKER",,,,,,,"TURNOVER  by SINE,TUCKER",1,turnover,,centre,"sine,tucker",,"['sine,tucker', 'walker,art', 'bates,jacob', 'ayers,perry', 'rakes,bailey']","['spragg,bailey', 'crumly,will', 'jauch,jared', 'mitchell,james', 'palmer,nick']",1178.0,centre,1,0,0.0,0
3,3,3448,Covenant,Centre,0,69-66,"33,33","29,40",0-2,1-0,,,11/13/18,7:00 AM,,"Lookout Mountain, Ga. - Barnes PE Center",Lose,2,False,376,False,19:24,,,,,"TURNOVER  by MITCHELL,JAMES",,,"TURNOVER  by MITCHELL,JAMES",1,turnover,,covenant,"mitchell,james",,"['sine,tucker', 'walker,art', 'bates,jacob', 'ayers,perry', 'rakes,bailey']","['spragg,bailey', 'crumly,will', 'jauch,jared', 'mitchell,james', 'palmer,nick']",1164.0,covenant,2,0,0.0,1
4,4,3448,Covenant,Centre,0,69-66,"33,33","29,40",0-2,1-0,,,11/13/18,7:00 AM,,"Lookout Mountain, Ga. - Barnes PE Center",Lose,2,False,376,False,19:23,"STEAL  by WALKER,ART",,,,,,,"STEAL  by WALKER,ART",1,steal,,centre,,,"['sine,tucker', 'walker,art', 'bates,jacob', 'ayers,perry', 'rakes,bailey']","['spragg,bailey', 'crumly,will', 'jauch,jared', 'mitchell,james', 'palmer,nick']",1163.0,covenant,2,0,0.0,0
5,5,3448,Covenant,Centre,0,69-66,"33,33","29,40",0-2,1-0,,,11/13/18,7:00 AM,,"Lookout Mountain, Ga. - Barnes PE Center",Lose,2,False,376,False,19:07,"GOOD LAYUP by AYERS,PERRY(in the paint)",2.0,,0.0,,CENTRE-M 2-0 (+2),,"GOOD LAYUP by AYERS,PERRY(in the paint)",1,layup,good,centre,"ayers,perry",2.0,"['sine,tucker', 'walker,art', 'bates,jacob', 'ayers,perry', 'rakes,bailey']","['spragg,bailey', 'crumly,will', 'jauch,jared', 'mitchell,james', 'palmer,nick']",1147.0,centre,3,0,0.0,1
6,6,3448,Covenant,Centre,0,69-66,"33,33","29,40",0-2,1-0,,,11/13/18,7:00 AM,,"Lookout Mountain, Ga. - Barnes PE Center",Lose,2,False,376,False,18:56,,2.0,,2.0,"GOOD LAYUP by SPRAGG,BAILEY(in the paint)",CCM 2-2 (0),,"GOOD LAYUP by SPRAGG,BAILEY(in the paint)",1,layup,good,covenant,"spragg,bailey",2.0,"['sine,tucker', 'walker,art', 'bates,jacob', 'ayers,perry', 'rakes,bailey']","['spragg,bailey', 'crumly,will', 'jauch,jared', 'mitchell,james', 'palmer,nick']",1136.0,centre,3,0,0.0,0
7,7,3448,Covenant,Centre,0,69-66,"33,33","29,40",0-2,1-0,,,11/13/18,7:00 AM,,"Lookout Mountain, Ga. - Barnes PE Center",Lose,2,False,376,False,--,,2.0,,2.0,"ASSIST  by JAUCH,JARED",,,"ASSIST  by JAUCH,JARED",1,assist,,covenant,"jauch,jared",,"['sine,tucker', 'walker,art', 'bates,jacob', 'ayers,perry', 'rakes,bailey']","['spragg,bailey', 'crumly,will', 'jauch,jared', 'mitchell,james', 'palmer,nick']",,centre,3,0,0.0,0
8,8,3448,Covenant,Centre,0,69-66,"33,33","29,40",0-2,1-0,,,11/13/18,7:00 AM,,"Lookout Mountain, Ga. - Barnes PE Center",Lose,2,False,376,False,18:45,"MISS 3PTR by AYERS,PERRY",2.0,,2.0,,,,"MISS 3PTR by AYERS,PERRY",1,three pointer,missed,centre,"ayers,perry",,"['sine,tucker', 'walker,art', 'bates,jacob', 'ayers,perry', 'rakes,bailey']","['spragg,bailey', 'crumly,will', 'jauch,jared', 'mitchell,james', 'palmer,nick']",1125.0,centre,3,0,0.0,0
9,9,3448,Covenant,Centre,0,69-66,"33,33","29,40",0-2,1-0,,,11/13/18,7:00 AM,,"Lookout Mountain, Ga. - Barnes PE Center",Lose,2,False,376,False,--,,2.0,,2.0,"REBOUND DEF by PALMER,NICK",,,"REBOUND DEF by PALMER,NICK",1,defensive rebound,,covenant,"palmer,nick",,"['sine,tucker', 'walker,art', 'bates,jacob', 'ayers,perry', 'rakes,bailey']","['spragg,bailey', 'crumly,will', 'jauch,jared', 'mitchell,james', 'palmer,nick']",,centre,3,0,0.0,0
