Time Remaining,,Away Team Score,Play Team Indicator,Home Team Score,,Game Score,Team Indicator,Play,Period
16:03,"MISS LAYUP by SHEN,KEVIN",,,,,,,"MISS LAYUP by SHEN,KEVIN",1
--,"REBOUND DEF by ALFORD,DARIUS",,,,,,,"REBOUND DEF by ALFORD,DARIUS",1
15:57,"MISS JUMPER by CRAIG,CHRIS",,,,,,,"MISS JUMPER by CRAIG,CHRIS",1
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,1
15:55,"FOUL  by DARST,DANIEL",,,,,,,"FOUL  by DARST,DANIEL",1
15:55,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,1
15:55,"SUB IN by STEPHENS,CORBIN",,,,,,,"SUB IN by STEPHENS,CORBIN",1
15:55,"SUB OUT by CRAIG,CHRIS",,,,,,,"SUB OUT by CRAIG,CHRIS",1
15:55,"SUB IN by GALVIN,OWEN",,,,,,,"SUB IN by GALVIN,OWEN",1
15:55,"SUB IN by WEATHERFORD,MITCH",,,,,,,"SUB IN by WEATHERFORD,MITCH",1
15:55,"SUB OUT by SHEN,KEVIN",,,,,,,"SUB OUT by SHEN,KEVIN",1
15:55,"SUB OUT by DARST,DANIEL",,,,,,,"SUB OUT by DARST,DANIEL",1
15:36,"MISS 3PTR by JENKINS,JARED",,,,,,,"MISS 3PTR by JENKINS,JARED",1
--,"REBOUND DEF by GIROUX,PRESTON",,,,,,,"REBOUND DEF by GIROUX,PRESTON",1
15:11,"MISS 3PTR by WEATHERFORD,MITCH",,,,,,,"MISS 3PTR by WEATHERFORD,MITCH",1
--,"REBOUND DEF by ALFORD,DARIUS",,,,,,,"REBOUND DEF by ALFORD,DARIUS",1
15:01,"MISS LAYUP by ALFORD,DARIUS",,,,,,,"MISS LAYUP by ALFORD,DARIUS",1
--,"REBOUND DEF by GALVIN,OWEN",,,,,,,"REBOUND DEF by GALVIN,OWEN",1
14:48,"GOOD 3PTR by GALVIN,OWEN",3,,12 (+9),,3-12 (+9),,"GOOD 3PTR by GALVIN,OWEN",1
--,"ASSIST  by WEATHERFORD,MITCH",,,,,,,"ASSIST  by WEATHERFORD,MITCH",1
14:21,"MISS LAYUP by ALFORD,DARIUS",,,,,,,"MISS LAYUP by ALFORD,DARIUS",1
14:21,"BLOCK  by GIROUX,PRESTON",,,,,,,"BLOCK  by GIROUX,PRESTON",1
--,"REBOUND DEF by GIROUX,PRESTON",,,,,,,"REBOUND DEF by GIROUX,PRESTON",1
14:09,"GOOD LAYUP by GIROUX,PRESTON(fastbreak)(in the paint)",3,,14 (+11),,3-14 (+11),,"GOOD LAYUP by GIROUX,PRESTON(fastbreak)(in the paint)",1
--,"ASSIST  by BERRY,BRYCE",,,,,,,"ASSIST  by BERRY,BRYCE",1
14:08,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,1
14:08,"SUB IN by CRAIG,CHRIS",,,,,,,"SUB IN by CRAIG,CHRIS",1
14:08,"SUB IN by RAMEY,LENSE",,,,,,,"SUB IN by RAMEY,LENSE",1
14:08,"SUB IN by POWER,BRYSON",,,,,,,"SUB IN by POWER,BRYSON",1
14:08,"SUB IN by MOORE,DAVIS",,,,,,,"SUB IN by MOORE,DAVIS",1
14:08,"SUB OUT by ALFORD,DARIUS",,,,,,,"SUB OUT by ALFORD,DARIUS",1
14:08,"SUB OUT by FOGLE,XAVIER",,,,,,,"SUB OUT by FOGLE,XAVIER",1
14:08,"SUB OUT by MOHAMED,OMAR",,,,,,,"SUB OUT by MOHAMED,OMAR",1
14:08,"SUB OUT by JENKINS,JARED",,,,,,,"SUB OUT by JENKINS,JARED",1
14:08,"SUB IN by WEATHERFORD,MITCH",,,,,,,"SUB IN by WEATHERFORD,MITCH",1
14:08,"SUB IN by FERIA,NICK DE",,,,,,,"SUB IN by FERIA,NICK DE",1
14:08,"SUB IN by JAMES,MAC",,,,,,,"SUB IN by JAMES,MAC",1
14:08,"SUB OUT by BERRY,BRYCE",,,,,,,"SUB OUT by BERRY,BRYCE",1
14:08,"SUB OUT by WEATHERFORD,MITCH",,,,,,,"SUB OUT by WEATHERFORD,MITCH",1
14:08,"SUB OUT by LOVE,KERRY",,,,,,,"SUB OUT by LOVE,KERRY",1
14:05,"MISS JUMPER by POWER,BRYSON",,,,,,,"MISS JUMPER by POWER,BRYSON",1
--,"REBOUND DEF by GALVIN,OWEN",,,,,,,"REBOUND DEF by GALVIN,OWEN",1
13:58,"GOOD 3PTR by GALVIN,OWEN(fastbreak)",3,,17 (+14),,3-17 (+14),,"GOOD 3PTR by GALVIN,OWEN(fastbreak)",1
--,"ASSIST  by FERIA,NICK DE",,,,,,,"ASSIST  by FERIA,NICK DE",1
13:24,"GOOD LAYUP by POWER,BRYSON(in the paint)",5,,17 (+12),,5-17 (+12),,"GOOD LAYUP by POWER,BRYSON(in the paint)",1
12:51,"TURNOVER  by FERIA,NICK DE",,,,,,,"TURNOVER  by FERIA,NICK DE",1
12:51,"STEAL  by STEPHENS,CORBIN",,,,,,,"STEAL  by STEPHENS,CORBIN",1
12:46,"GOOD DUNK by STEPHENS,CORBIN(fastbreak)(in the paint)",7,,17 (+10),,7-17 (+10),,"GOOD DUNK by STEPHENS,CORBIN(fastbreak)(in the paint)",1
--,"ASSIST  by CRAIG,CHRIS",,,,,,,"ASSIST  by CRAIG,CHRIS",1
12:28,"GOOD JUMPER by JAMES,MAC(in the paint)",7,,19 (+12),,7-19 (+12),,"GOOD JUMPER by JAMES,MAC(in the paint)",1
12:18,"FOUL  by GIROUX,PRESTON",,,,,,,"FOUL  by GIROUX,PRESTON",1
12:18,"SUB IN by DARST,DANIEL",,,,,,,"SUB IN by DARST,DANIEL",1
12:18,"SUB IN by SHEN,KEVIN",,,,,,,"SUB IN by SHEN,KEVIN",1
12:18,"SUB OUT by GIROUX,PRESTON",,,,,,,"SUB OUT by GIROUX,PRESTON",1
12:18,"SUB OUT by FERIA,NICK DE",,,,,,,"SUB OUT by FERIA,NICK DE",1
12:15,"MISS LAYUP by POWER,BRYSON",,,,,,,"MISS LAYUP by POWER,BRYSON",1
--,"REBOUND OFF by POWER,BRYSON",,,,,,,"REBOUND OFF by POWER,BRYSON",1
12:09,"GOOD JUMPER by POWER,BRYSON(in the paint)",9,,19 (+10),,9-19 (+10),,"GOOD JUMPER by POWER,BRYSON(in the paint)",1
11:57,"SUB IN by BERRY,BRYCE",,,,,,,"SUB IN by BERRY,BRYCE",1
11:57,"SUB OUT by WEATHERFORD,MITCH",,,,,,,"SUB OUT by WEATHERFORD,MITCH",1
11:47,"TURNOVER  by BERRY,BRYCE",,,,,,,"TURNOVER  by BERRY,BRYCE",1
11:47,"STEAL  by POWER,BRYSON",,,,,,,"STEAL  by POWER,BRYSON",1
11:40,"MISS 3PTR by RAMEY,LENSE",,,,,,,"MISS 3PTR by RAMEY,LENSE",1
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,1
11:40,"FOUL  by CRAIG,CHRIS",,,,,,,"FOUL  by CRAIG,CHRIS",1
11:40,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,1
11:17,"FOUL  by STEPHENS,CORBIN",,,,,,,"FOUL  by STEPHENS,CORBIN",1
11:17,"GOOD FT by BERRY,BRYCE",9,,20 (+11),,9-20 (+11),,"GOOD FT by BERRY,BRYCE",1
11:17,"GOOD FT by BERRY,BRYCE",9,,21 (+12),,9-21 (+12),,"GOOD FT by BERRY,BRYCE",1
11:06,"GOOD 3PTR by MOORE,DAVIS",12,,21 (+9),,12-21 (+9),,"GOOD 3PTR by MOORE,DAVIS",1
10:43,"GOOD 3PTR by JAMES,MAC",12,,24 (+12),,12-24 (+12),,"GOOD 3PTR by JAMES,MAC",1
--,"ASSIST  by BERRY,BRYCE",,,,,,,"ASSIST  by BERRY,BRYCE",1
10:15,"TURNOVER  by POWER,BRYSON",,,,,,,"TURNOVER  by POWER,BRYSON",1
10:15,"STEAL  by BERRY,BRYCE",,,,,,,"STEAL  by BERRY,BRYCE",1
10:11,"FOUL  by MOORE,DAVIS",,,,,,,"FOUL  by MOORE,DAVIS",1
10:11,"SUB IN by FOGLE,XAVIER",,,,,,,"SUB IN by FOGLE,XAVIER",1
10:11,"SUB IN by ALFORD,DARIUS",,,,,,,"SUB IN by ALFORD,DARIUS",1
10:11,"SUB IN by MOHAMED,OMAR",,,,,,,"SUB IN by MOHAMED,OMAR",1
10:11,"SUB IN by JENKINS,JARED",,,,,,,"SUB IN by JENKINS,JARED",1
10:11,"SUB OUT by POWER,BRYSON",,,,,,,"SUB OUT by POWER,BRYSON",1
10:11,"SUB OUT by RAMEY,LENSE",,,,,,,"SUB OUT by RAMEY,LENSE",1
10:11,"SUB OUT by STEPHENS,CORBIN",,,,,,,"SUB OUT by STEPHENS,CORBIN",1
10:11,"SUB OUT by MOORE,DAVIS",,,,,,,"SUB OUT by MOORE,DAVIS",1
10:11,"SUB IN by GIROUX,PRESTON",,,,,,,"SUB IN by GIROUX,PRESTON",1
10:11,"SUB OUT by GALVIN,OWEN",,,,,,,"SUB OUT by GALVIN,OWEN",1
10:00,"TURNOVER  by GIROUX,PRESTON",,,,,,,"TURNOVER  by GIROUX,PRESTON",1
10:00,"STEAL  by ALFORD,DARIUS",,,,,,,"STEAL  by ALFORD,DARIUS",1
09:57,"FOUL  by JAMES,MAC",,,,,,,"FOUL  by JAMES,MAC",1
09:46,"GOOD JUMPER by CRAIG,CHRIS(in the paint)",14,,24 (+10),,14-24 (+10),,"GOOD JUMPER by CRAIG,CHRIS(in the paint)",1
09:46,"FOUL  by GIROUX,PRESTON",,,,,,,"FOUL  by GIROUX,PRESTON",1
09:46,"GOOD FT by CRAIG,CHRIS",15,,24 (+9),,15-24 (+9),,"GOOD FT by CRAIG,CHRIS",1
09:29,"FOUL  by MOHAMED,OMAR",,,,,,,"FOUL  by MOHAMED,OMAR",1
09:29,"MISS FT by GIROUX,PRESTON",,,,,,,"MISS FT by GIROUX,PRESTON",1
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,1
09:29,"MISS FT by GIROUX,PRESTON",,,,,,,"MISS FT by GIROUX,PRESTON",1
09:29,"SUB IN by POWER,BRYSON",,,,,,,"SUB IN by POWER,BRYSON",1
09:29,"SUB OUT by MOHAMED,OMAR",,,,,,,"SUB OUT by MOHAMED,OMAR",1
09:29,"SUB IN by LOVE,KERRY",,,,,,,"SUB IN by LOVE,KERRY",1
09:29,"SUB OUT by JAMES,MAC",,,,,,,"SUB OUT by JAMES,MAC",1
--,"REBOUND DEF by CRAIG,CHRIS",,,,,,,"REBOUND DEF by CRAIG,CHRIS",1
09:10,"SUB IN by GALVIN,OWEN",,,,,,,"SUB IN by GALVIN,OWEN",1
09:10,"SUB OUT by GIROUX,PRESTON",,,,,,,"SUB OUT by GIROUX,PRESTON",1
09:03,"GOOD 3PTR by ALFORD,DARIUS",18,,24 (+6),,18-24 (+6),,"GOOD 3PTR by ALFORD,DARIUS",1
--,"ASSIST  by CRAIG,CHRIS",,,,,,,"ASSIST  by CRAIG,CHRIS",1
08:34,"MISS 3PTR by GALVIN,OWEN",,,,,,,"MISS 3PTR by GALVIN,OWEN",1
--,"REBOUND OFF by DARST,DANIEL",,,,,,,"REBOUND OFF by DARST,DANIEL",1
08:30,"GOOD LAYUP by DARST,DANIEL(in the paint)",18,,26 (+8),,18-26 (+8),,"GOOD LAYUP by DARST,DANIEL(in the paint)",1
08:25,"FOUL  by SHEN,KEVIN",,,,,,,"FOUL  by SHEN,KEVIN",1
08:25,"GOOD FT by FOGLE,XAVIER",19,,26 (+7),,19-26 (+7),,"GOOD FT by FOGLE,XAVIER",1
08:25,"MISS FT by FOGLE,XAVIER",,,,,,,"MISS FT by FOGLE,XAVIER",1
--,"REBOUND DEF by GALVIN,OWEN",,,,,,,"REBOUND DEF by GALVIN,OWEN",1
08:25,"SUB IN by WEATHERFORD,MITCH",,,,,,,"SUB IN by WEATHERFORD,MITCH",1
08:25,"SUB OUT by SHEN,KEVIN",,,,,,,"SUB OUT by SHEN,KEVIN",1
08:12,"GOOD 3PTR by BERRY,BRYCE",19,,29 (+10),,19-29 (+10),,"GOOD 3PTR by BERRY,BRYCE",1
--,"ASSIST  by LOVE,KERRY",,,,,,,"ASSIST  by LOVE,KERRY",1
07:56,"MISS LAYUP by JENKINS,JARED",,,,,,,"MISS LAYUP by JENKINS,JARED",1
--,"REBOUND DEF by GALVIN,OWEN",,,,,,,"REBOUND DEF by GALVIN,OWEN",1
07:50,"GOOD LAYUP by LOVE,KERRY(fastbreak)(in the paint)",19,,31 (+12),,19-31 (+12),,"GOOD LAYUP by LOVE,KERRY(fastbreak)(in the paint)",1
--,"ASSIST  by GALVIN,OWEN",,,,,,,"ASSIST  by GALVIN,OWEN",1
07:35,"MISS JUMPER by ALFORD,DARIUS",,,,,,,"MISS JUMPER by ALFORD,DARIUS",1
--,"REBOUND DEF by BERRY,BRYCE",,,,,,,"REBOUND DEF by BERRY,BRYCE",1
07:27,"TURNOVER  by GALVIN,OWEN",,,,,,,"TURNOVER  by GALVIN,OWEN",1
07:27,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,1
07:27,"SUB IN by STEPHENS,CORBIN",,,,,,,"SUB IN by STEPHENS,CORBIN",1
07:27,"SUB OUT by POWER,BRYSON",,,,,,,"SUB OUT by POWER,BRYSON",1
07:12,"GOOD JUMPER by FOGLE,XAVIER(in the paint)",21,,31 (+10),,21-31 (+10),,"GOOD JUMPER by FOGLE,XAVIER(in the paint)",1
--,"ASSIST  by CRAIG,CHRIS",,,,,,,"ASSIST  by CRAIG,CHRIS",1
06:59,"FOUL  by STEPHENS,CORBIN",,,,,,,"FOUL  by STEPHENS,CORBIN",1
06:59,"SUB IN by MCNAMARA,BRENDEN",,,,,,,"SUB IN by MCNAMARA,BRENDEN",1
06:59,"SUB IN by JAMES,MAC",,,,,,,"SUB IN by JAMES,MAC",1
06:59,"SUB OUT by LOVE,KERRY",,,,,,,"SUB OUT by LOVE,KERRY",1
06:59,"SUB OUT by DARST,DANIEL",,,,,,,"SUB OUT by DARST,DANIEL",1
06:42,"MISS 3PTR by GALVIN,OWEN",,,,,,,"MISS 3PTR by GALVIN,OWEN",1
--,"REBOUND DEF by JENKINS,JARED",,,,,,,"REBOUND DEF by JENKINS,JARED",1
06:36,"FOUL  by WEATHERFORD,MITCH",,,,,,,"FOUL  by WEATHERFORD,MITCH",1
06:36,"GOOD FT by CRAIG,CHRIS",22,,31 (+9),,22-31 (+9),,"GOOD FT by CRAIG,CHRIS",1
06:36,"GOOD FT by CRAIG,CHRIS",23,,31 (+8),,23-31 (+8),,"GOOD FT by CRAIG,CHRIS",1
06:36,"SUB IN by MOORE,DAVIS",,,,,,,"SUB IN by MOORE,DAVIS",1
06:36,"SUB IN by RAMEY,LENSE",,,,,,,"SUB IN by RAMEY,LENSE",1
06:36,"SUB IN by MOHAMED,OMAR",,,,,,,"SUB IN by MOHAMED,OMAR",1
06:36,"SUB OUT by JENKINS,JARED",,,,,,,"SUB OUT by JENKINS,JARED",1
06:36,"SUB OUT by STEPHENS,CORBIN",,,,,,,"SUB OUT by STEPHENS,CORBIN",1
06:36,"SUB OUT by FOGLE,XAVIER",,,,,,,"SUB OUT by FOGLE,XAVIER",1
06:12,"GOOD JUMPER by JAMES,MAC",23,,33 (+10),,23-33 (+10),,"GOOD JUMPER by JAMES,MAC",1
--,"ASSIST  by MCNAMARA,BRENDEN",,,,,,,"ASSIST  by MCNAMARA,BRENDEN",1
05:59,"GOOD 3PTR by MOORE,DAVIS",26,,33 (+7),,26-33 (+7),,"GOOD 3PTR by MOORE,DAVIS",1
05:39,"MISS JUMPER by GALVIN,OWEN",,,,,,,"MISS JUMPER by GALVIN,OWEN",1
--,"REBOUND OFF by GALVIN,OWEN",,,,,,,"REBOUND OFF by GALVIN,OWEN",1
05:35,"TURNOVER  by GALVIN,OWEN",,,,,,,"TURNOVER  by GALVIN,OWEN",1
05:35,"STEAL  by MOORE,DAVIS",,,,,,,"STEAL  by MOORE,DAVIS",1
05:30,"GOOD LAYUP by ALFORD,DARIUS(fastbreak)(in the paint)",28,,33 (+5),,28-33 (+5),,"GOOD LAYUP by ALFORD,DARIUS(fastbreak)(in the paint)",1
05:26,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,1
05:26,"SUB IN by DARST,DANIEL",,,,,,,"SUB IN by DARST,DANIEL",1
05:26,"SUB OUT by GALVIN,OWEN",,,,,,,"SUB OUT by GALVIN,OWEN",1
05:08,"MISS 3PTR by MCNAMARA,BRENDEN",,,,,,,"MISS 3PTR by MCNAMARA,BRENDEN",1
--,"REBOUND DEF by CRAIG,CHRIS",,,,,,,"REBOUND DEF by CRAIG,CHRIS",1
04:58,"MISS LAYUP by CRAIG,CHRIS",,,,,,,"MISS LAYUP by CRAIG,CHRIS",1
--,"REBOUND OFF by MOHAMED,OMAR",,,,,,,"REBOUND OFF by MOHAMED,OMAR",1
04:51,"GOOD 3PTR by MOORE,DAVIS",31,,33 (+2),,31-33 (+2),,"GOOD 3PTR by MOORE,DAVIS",1
--,"ASSIST  by ALFORD,DARIUS",,,,,,,"ASSIST  by ALFORD,DARIUS",1
04:40,"FOUL  by MOHAMED,OMAR",,,,,,,"FOUL  by MOHAMED,OMAR",1
04:40,"GOOD FT by DARST,DANIEL",31,,34 (+3),,31-34 (+3),,"GOOD FT by DARST,DANIEL",1
04:40,"GOOD FT by DARST,DANIEL",31,,35 (+4),,31-35 (+4),,"GOOD FT by DARST,DANIEL",1
04:40,"SUB IN by POWER,BRYSON",,,,,,,"SUB IN by POWER,BRYSON",1
04:40,"SUB OUT by MOHAMED,OMAR",,,,,,,"SUB OUT by MOHAMED,OMAR",1
04:28,"FOUL  by BERRY,BRYCE",,,,,,,"FOUL  by BERRY,BRYCE",1
04:28,"GOOD FT by POWER,BRYSON",32,,35 (+3),,32-35 (+3),,"GOOD FT by POWER,BRYSON",1
04:28,"MISS FT by POWER,BRYSON",,,,,,,"MISS FT by POWER,BRYSON",1
--,"REBOUND OFF by RAMEY,LENSE",,,,,,,"REBOUND OFF by RAMEY,LENSE",1
04:28,"MISS LAYUP by RAMEY,LENSE",,,,,,,"MISS LAYUP by RAMEY,LENSE",1
--,"REBOUND OFF by CRAIG,CHRIS",,,,,,,"REBOUND OFF by CRAIG,CHRIS",1
04:28,"MISS LAYUP by CRAIG,CHRIS",,,,,,,"MISS LAYUP by CRAIG,CHRIS",1
--,"REBOUND DEF by BERRY,BRYCE",,,,,,,"REBOUND DEF by BERRY,BRYCE",1
04:15,"FOUL  by CRAIG,CHRIS",,,,,,,"FOUL  by CRAIG,CHRIS",1
04:15,"GOOD FT by MCNAMARA,BRENDEN",32,,36 (+4),,32-36 (+4),,"GOOD FT by MCNAMARA,BRENDEN",1
04:15,"MISS FT by MCNAMARA,BRENDEN",,,,,,,"MISS FT by MCNAMARA,BRENDEN",1
--,"REBOUND DEF by FOGLE,XAVIER",,,,,,,"REBOUND DEF by FOGLE,XAVIER",1
04:15,"SUB IN by FOGLE,XAVIER",,,,,,,"SUB IN by FOGLE,XAVIER",1
04:15,"SUB OUT by CRAIG,CHRIS",,,,,,,"SUB OUT by CRAIG,CHRIS",1
04:15,"SUB IN by GALVIN,OWEN",,,,,,,"SUB IN by GALVIN,OWEN",1
04:15,"SUB OUT by BERRY,BRYCE",,,,,,,"SUB OUT by BERRY,BRYCE",1
04:04,"FOUL  by MCNAMARA,BRENDEN",,,,,,,"FOUL  by MCNAMARA,BRENDEN",1
04:04,"MISS FT by FOGLE,XAVIER",,,,,,,"MISS FT by FOGLE,XAVIER",1
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,1
04:04,"MISS FT by FOGLE,XAVIER",,,,,,,"MISS FT by FOGLE,XAVIER",1
--,"REBOUND DEF by MCNAMARA,BRENDEN",,,,,,,"REBOUND DEF by MCNAMARA,BRENDEN",1
03:52,"TURNOVER  by DARST,DANIEL",,,,,,,"TURNOVER  by DARST,DANIEL",1
03:52,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,1
03:52,"SUB IN by NESTLEHUTT,JAKE",,,,,,,"SUB IN by NESTLEHUTT,JAKE",1
03:52,"SUB OUT by WEATHERFORD,MITCH",,,,,,,"SUB OUT by WEATHERFORD,MITCH",1
03:32,"MISS 3PTR by ALFORD,DARIUS",,,,,,,"MISS 3PTR by ALFORD,DARIUS",1
--,"REBOUND DEF by GALVIN,OWEN",,,,,,,"REBOUND DEF by GALVIN,OWEN",1
03:17,"MISS 3PTR by NESTLEHUTT,JAKE",,,,,,,"MISS 3PTR by NESTLEHUTT,JAKE",1
--,"REBOUND DEF by FOGLE,XAVIER",,,,,,,"REBOUND DEF by FOGLE,XAVIER",1
03:03,"MISS JUMPER by POWER,BRYSON",,,,,,,"MISS JUMPER by POWER,BRYSON",1
--,"REBOUND DEF by MCNAMARA,BRENDEN",,,,,,,"REBOUND DEF by MCNAMARA,BRENDEN",1
02:53,"TURNOVER  by GALVIN,OWEN",,,,,,,"TURNOVER  by GALVIN,OWEN",1
02:53,"STEAL  by POWER,BRYSON",,,,,,,"STEAL  by POWER,BRYSON",1
02:33,"MISS LAYUP by ALFORD,DARIUS",,,,,,,"MISS LAYUP by ALFORD,DARIUS",1
--,"REBOUND DEF by MCNAMARA,BRENDEN",,,,,,,"REBOUND DEF by MCNAMARA,BRENDEN",1
02:27,"MISS 3PTR by NESTLEHUTT,JAKE",,,,,,,"MISS 3PTR by NESTLEHUTT,JAKE",1
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,1
02:24,"SUB IN by JENKINS,JARED",,,,,,,"SUB IN by JENKINS,JARED",1
02:24,"SUB IN by STEPHENS,CORBIN",,,,,,,"SUB IN by STEPHENS,CORBIN",1
02:24,"SUB OUT by ALFORD,DARIUS",,,,,,,"SUB OUT by ALFORD,DARIUS",1
02:24,"SUB OUT by POWER,BRYSON",,,,,,,"SUB OUT by POWER,BRYSON",1
02:10,"MISS 3PTR by RAMEY,LENSE",,,,,,,"MISS 3PTR by RAMEY,LENSE",1
--,"REBOUND DEF by GALVIN,OWEN",,,,,,,"REBOUND DEF by GALVIN,OWEN",1
01:57,"FOUL  by FOGLE,XAVIER",,,,,,,"FOUL  by FOGLE,XAVIER",1
01:57,"GOOD FT by DARST,DANIEL",32,,37 (+5),,32-37 (+5),,"GOOD FT by DARST,DANIEL",1
01:57,"GOOD FT by DARST,DANIEL",32,,38 (+6),,32-38 (+6),,"GOOD FT by DARST,DANIEL",1
01:57,"SUB IN by SAMSON,VAUGHN",,,,,,,"SUB IN by SAMSON,VAUGHN",1
01:57,"SUB OUT by DARST,DANIEL",,,,,,,"SUB OUT by DARST,DANIEL",1
01:47,"TURNOVER  by JENKINS,JARED",,,,,,,"TURNOVER  by JENKINS,JARED",1
01:28,"GOOD 3PTR by JAMES,MAC",32,,41 (+9),,32-41 (+9),,"GOOD 3PTR by JAMES,MAC",1
01:11,"GOOD JUMPER by FOGLE,XAVIER",34,,41 (+7),,34-41 (+7),,"GOOD JUMPER by FOGLE,XAVIER",1
--,"ASSIST  by RAMEY,LENSE",,,,,,,"ASSIST  by RAMEY,LENSE",1
