,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway,1stPlayOfPoss
0,0,837,Centre,Transylvania,0,71-79,"19,60","34,37",1-1,1-1,,,11/21/16,7:30 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,2,False,1051,False,19:37,,,,,"MISS JUMPER by SINE,TUCKER",,,"MISS JUMPER by SINE,TUCKER",1,jumper,missed,centre,"sine,tucker",,"['jones,alex', 'mckinney,spencer', 'schmitt,gabe', 'theobald,cooper', 'gullett,kyle']","['sine,tucker', 'griffin,jarod', 'ayers,perry', 'gump,matt', 'spitzer,jakob']",1177.0,transylvania,1,0,0.0,1
1,1,837,Centre,Transylvania,0,71-79,"19,60","34,37",1-1,1-1,,,11/21/16,7:30 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,2,False,1051,False,--,"REBOUND DEF by GULLETT,KYLE",,,,,,,"REBOUND DEF by GULLETT,KYLE",1,defensive rebound,,transylvania,"gullett,kyle",,"['jones,alex', 'mckinney,spencer', 'schmitt,gabe', 'theobald,cooper', 'gullett,kyle']","['sine,tucker', 'griffin,jarod', 'ayers,perry', 'gump,matt', 'spitzer,jakob']",,transylvania,1,0,0.0,0
2,2,837,Centre,Transylvania,0,71-79,"19,60","34,37",1-1,1-1,,,11/21/16,7:30 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,2,False,1051,False,19:09,"MISS JUMPER by JONES,ALEX",,,,,,,"MISS JUMPER by JONES,ALEX",1,jumper,missed,transylvania,"jones,alex",,"['jones,alex', 'mckinney,spencer', 'schmitt,gabe', 'theobald,cooper', 'gullett,kyle']","['sine,tucker', 'griffin,jarod', 'ayers,perry', 'gump,matt', 'spitzer,jakob']",1149.0,transylvania,1,0,0.0,0
3,3,837,Centre,Transylvania,0,71-79,"19,60","34,37",1-1,1-1,,,11/21/16,7:30 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,2,False,1051,False,--,,,,,"REBOUND DEF by SPITZER,JAKOB",,,"REBOUND DEF by SPITZER,JAKOB",1,defensive rebound,,centre,"spitzer,jakob",,"['jones,alex', 'mckinney,spencer', 'schmitt,gabe', 'theobald,cooper', 'gullett,kyle']","['sine,tucker', 'griffin,jarod', 'ayers,perry', 'gump,matt', 'spitzer,jakob']",,transylvania,1,0,0.0,0
4,4,837,Centre,Transylvania,0,71-79,"19,60","34,37",1-1,1-1,,,11/21/16,7:30 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,2,False,1051,False,18:50,,,,,"MISS 3PTR by GRIFFIN,JAROD",,,"MISS 3PTR by GRIFFIN,JAROD",1,three pointer,missed,centre,"griffin,jarod",,"['jones,alex', 'mckinney,spencer', 'schmitt,gabe', 'theobald,cooper', 'gullett,kyle']","['sine,tucker', 'griffin,jarod', 'ayers,perry', 'gump,matt', 'spitzer,jakob']",1130.0,centre,2,0,0.0,1
5,5,837,Centre,Transylvania,0,71-79,"19,60","34,37",1-1,1-1,,,11/21/16,7:30 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,2,False,1051,False,--,"REBOUND DEF by THEOBALD,COOPER",,,,,,,"REBOUND DEF by THEOBALD,COOPER",1,defensive rebound,,transylvania,"theobald,cooper",,"['jones,alex', 'mckinney,spencer', 'schmitt,gabe', 'theobald,cooper', 'gullett,kyle']","['sine,tucker', 'griffin,jarod', 'ayers,perry', 'gump,matt', 'spitzer,jakob']",,centre,2,0,0.0,0
6,6,837,Centre,Transylvania,0,71-79,"19,60","34,37",1-1,1-1,,,11/21/16,7:30 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,2,False,1051,False,18:41,"MISS LAYUP by THEOBALD,COOPER",,,,,,,"MISS LAYUP by THEOBALD,COOPER",1,layup,missed,transylvania,"theobald,cooper",,"['jones,alex', 'mckinney,spencer', 'schmitt,gabe', 'theobald,cooper', 'gullett,kyle']","['sine,tucker', 'griffin,jarod', 'ayers,perry', 'gump,matt', 'spitzer,jakob']",1121.0,transylvania,3,0,0.0,1
7,7,837,Centre,Transylvania,0,71-79,"19,60","34,37",1-1,1-1,,,11/21/16,7:30 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,2,False,1051,False,--,"REBOUND OFF by MCKINNEY,SPENCER",,,,,,,"REBOUND OFF by MCKINNEY,SPENCER",1,offensive rebound,,transylvania,"mckinney,spencer",,"['jones,alex', 'mckinney,spencer', 'schmitt,gabe', 'theobald,cooper', 'gullett,kyle']","['sine,tucker', 'griffin,jarod', 'ayers,perry', 'gump,matt', 'spitzer,jakob']",,transylvania,3,0,0.0,0
8,8,837,Centre,Transylvania,0,71-79,"19,60","34,37",1-1,1-1,,,11/21/16,7:30 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,2,False,1051,False,18:38,"GOOD TIPIN by MCKINNEY,SPENCER(in the paint)",2.0,,0.0,,TU-M 2-0 (-2),,"GOOD TIPIN by MCKINNEY,SPENCER(in the paint)",1,tipin,good,transylvania,"mckinney,spencer",2.0,"['jones,alex', 'mckinney,spencer', 'schmitt,gabe', 'theobald,cooper', 'gullett,kyle']","['sine,tucker', 'griffin,jarod', 'ayers,perry', 'gump,matt', 'spitzer,jakob']",1118.0,transylvania,3,0,0.0,0
9,9,837,Centre,Transylvania,0,71-79,"19,60","34,37",1-1,1-1,,,11/21/16,7:30 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,2,False,1051,False,18:24,,2.0,,2.0,"GOOD JUMPER by SINE,TUCKER(in the paint)",CENTRE-M 2-2 (0),,"GOOD JUMPER by SINE,TUCKER(in the paint)",1,jumper,good,centre,"sine,tucker",2.0,"['jones,alex', 'mckinney,spencer', 'schmitt,gabe', 'theobald,cooper', 'gullett,kyle']","['sine,tucker', 'griffin,jarod', 'ayers,perry', 'gump,matt', 'spitzer,jakob']",1104.0,transylvania,3,0,0.0,0
10,10,837,Centre,Transylvania,0,71-79,"19,60","34,37",1-1,1-1,,,11/21/16,7:30 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,2,False,1051,False,18:10,"GOOD LAYUP by GULLETT,KYLE(in the paint)",4.0,,2.0,,TU-M 4-2 (-2),,"GOOD LAYUP by GULLETT,KYLE(in the paint)",1,layup,good,transylvania,"gullett,kyle",2.0,"['jones,alex', 'mckinney,spencer', 'schmitt,gabe', 'theobald,cooper', 'gullett,kyle']","['sine,tucker', 'griffin,jarod', 'ayers,perry', 'gump,matt', 'spitzer,jakob']",1090.0,transylvania,3,0,0.0,0
11,11,837,Centre,Transylvania,0,71-79,"19,60","34,37",1-1,1-1,,,11/21/16,7:30 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,2,False,1051,False,--,"ASSIST  by THEOBALD,COOPER",4.0,,2.0,,,,"ASSIST  by THEOBALD,COOPER",1,assist,,transylvania,"theobald,cooper",,"['jones,alex', 'mckinney,spencer', 'schmitt,gabe', 'theobald,cooper', 'gullett,kyle']","['sine,tucker', 'griffin,jarod', 'ayers,perry', 'gump,matt', 'spitzer,jakob']",,transylvania,3,0,0.0,0
12,12,837,Centre,Transylvania,0,71-79,"19,60","34,37",1-1,1-1,,,11/21/16,7:30 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,2,False,1051,False,17:57,,4.0,,2.0,"MISS JUMPER by AYERS,PERRY",,,"MISS JUMPER by AYERS,PERRY",1,jumper,missed,centre,"ayers,perry",,"['jones,alex', 'mckinney,spencer', 'schmitt,gabe', 'theobald,cooper', 'gullett,kyle']","['sine,tucker', 'griffin,jarod', 'ayers,perry', 'gump,matt', 'spitzer,jakob']",1077.0,transylvania,3,0,0.0,0
13,13,837,Centre,Transylvania,0,71-79,"19,60","34,37",1-1,1-1,,,11/21/16,7:30 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,2,False,1051,False,--,"REBOUND DEF by THEOBALD,COOPER",4.0,,2.0,,,,"REBOUND DEF by THEOBALD,COOPER",1,defensive rebound,,transylvania,"theobald,cooper",,"['jones,alex', 'mckinney,spencer', 'schmitt,gabe', 'theobald,cooper', 'gullett,kyle']","['sine,tucker', 'griffin,jarod', 'ayers,perry', 'gump,matt', 'spitzer,jakob']",,transylvania,3,0,0.0,0
14,14,837,Centre,Transylvania,0,71-79,"19,60","34,37",1-1,1-1,,,11/21/16,7:30 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,2,False,1051,False,17:40,"GOOD LAYUP by MCKINNEY,SPENCER(in the paint)",6.0,,2.0,,TU-M 6-2 (-4),,"GOOD LAYUP by MCKINNEY,SPENCER(in the paint)",1,layup,good,transylvania,"mckinney,spencer",2.0,"['jones,alex', 'mckinney,spencer', 'schmitt,gabe', 'theobald,cooper', 'gullett,kyle']","['sine,tucker', 'griffin,jarod', 'ayers,perry', 'gump,matt', 'spitzer,jakob']",1060.0,transylvania,3,0,0.0,0
15,15,837,Centre,Transylvania,0,71-79,"19,60","34,37",1-1,1-1,,,11/21/16,7:30 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,2,False,1051,False,17:27,"FOUL  by SCHMITT,GABE",6.0,,2.0,,,,"FOUL  by SCHMITT,GABE",1,foul,,transylvania,"schmitt,gabe",,"['jones,alex', 'mckinney,spencer', 'schmitt,gabe', 'theobald,cooper', 'gullett,kyle']","['sine,tucker', 'griffin,jarod', 'ayers,perry', 'gump,matt', 'spitzer,jakob']",1047.0,transylvania,3,0,0.0,0
16,16,837,Centre,Transylvania,0,71-79,"19,60","34,37",1-1,1-1,,,11/21/16,7:30 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,2,False,1051,False,17:27,,6.0,,2.0,"TURNOVER  by AYERS,PERRY",,,"TURNOVER  by AYERS,PERRY",1,turnover,,centre,"ayers,perry",,"['jones,alex', 'mckinney,spencer', 'schmitt,gabe', 'theobald,cooper', 'gullett,kyle']","['sine,tucker', 'griffin,jarod', 'ayers,perry', 'gump,matt', 'spitzer,jakob']",1047.0,transylvania,3,0,0.0,0
17,17,837,Centre,Transylvania,0,71-79,"19,60","34,37",1-1,1-1,,,11/21/16,7:30 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,2,False,1051,False,17:13,"MISS LAYUP by THEOBALD,COOPER",6.0,,2.0,,,,"MISS LAYUP by THEOBALD,COOPER",1,layup,missed,transylvania,"theobald,cooper",,"['jones,alex', 'mckinney,spencer', 'schmitt,gabe', 'theobald,cooper', 'gullett,kyle']","['sine,tucker', 'griffin,jarod', 'ayers,perry', 'gump,matt', 'spitzer,jakob']",1033.0,transylvania,3,0,0.0,0
18,18,837,Centre,Transylvania,0,71-79,"19,60","34,37",1-1,1-1,,,11/21/16,7:30 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,2,False,1051,False,--,,6.0,,2.0,"REBOUND DEF by GUMP,MATT",,,"REBOUND DEF by GUMP,MATT",1,defensive rebound,,centre,"gump,matt",,"['jones,alex', 'mckinney,spencer', 'schmitt,gabe', 'theobald,cooper', 'gullett,kyle']","['sine,tucker', 'griffin,jarod', 'ayers,perry', 'gump,matt', 'spitzer,jakob']",,transylvania,3,0,0.0,0
19,19,837,Centre,Transylvania,0,71-79,"19,60","34,37",1-1,1-1,,,11/21/16,7:30 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,2,False,1051,False,16:57,,6.0,,2.0,"MISS JUMPER by GUMP,MATT",,,"MISS JUMPER by GUMP,MATT",1,jumper,missed,centre,"gump,matt",,"['jones,alex', 'mckinney,spencer', 'schmitt,gabe', 'theobald,cooper', 'gullett,kyle']","['sine,tucker', 'griffin,jarod', 'ayers,perry', 'gump,matt', 'spitzer,jakob']",1017.0,centre,4,0,0.0,1
