,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway,1stPlayOfPoss
0,0,839,Thomas More,Centre,0,82-73,"32,41","40,42",2-2,2-2,,,11/26/16,7 p.m.,,"Crestview Hills, Ky. - Connor Center",Lose,2,False,326,False,19:37,"TURNOVER  by GRIFFIN,JAROD",,,,,,,"TURNOVER  by GRIFFIN,JAROD",1,turnover,,centre,"griffin,jarod",,"['gump,matt', 'sine,tucker', 'griffin,jarod', 'rakes,bailey', 'spitzer,jakob']","['clifford,simon', 'king,damion', 'horne,brandon', 'williams,daniel', 'young,austin']",1177.0,thomas more,1,0,0.0,1
1,1,839,Thomas More,Centre,0,82-73,"32,41","40,42",2-2,2-2,,,11/26/16,7 p.m.,,"Crestview Hills, Ky. - Connor Center",Lose,2,False,326,False,19:24,,,,,"MISS JUMPER by CLIFFORD,SIMON",,,"MISS JUMPER by CLIFFORD,SIMON",1,jumper,missed,thomas more,"clifford,simon",,"['gump,matt', 'sine,tucker', 'griffin,jarod', 'rakes,bailey', 'spitzer,jakob']","['clifford,simon', 'king,damion', 'horne,brandon', 'williams,daniel', 'young,austin']",1164.0,thomas more,1,0,0.0,0
2,2,839,Thomas More,Centre,0,82-73,"32,41","40,42",2-2,2-2,,,11/26/16,7 p.m.,,"Crestview Hills, Ky. - Connor Center",Lose,2,False,326,False,--,"REBOUND DEF by RAKES,BAILEY",,,,,,,"REBOUND DEF by RAKES,BAILEY",1,defensive rebound,,centre,"rakes,bailey",,"['gump,matt', 'sine,tucker', 'griffin,jarod', 'rakes,bailey', 'spitzer,jakob']","['clifford,simon', 'king,damion', 'horne,brandon', 'williams,daniel', 'young,austin']",,thomas more,1,0,0.0,0
3,3,839,Thomas More,Centre,0,82-73,"32,41","40,42",2-2,2-2,,,11/26/16,7 p.m.,,"Crestview Hills, Ky. - Connor Center",Lose,2,False,326,False,19:18,"MISS 3PTR by SINE,TUCKER",,,,,,,"MISS 3PTR by SINE,TUCKER",1,three pointer,missed,centre,"sine,tucker",,"['gump,matt', 'sine,tucker', 'griffin,jarod', 'rakes,bailey', 'spitzer,jakob']","['clifford,simon', 'king,damion', 'horne,brandon', 'williams,daniel', 'young,austin']",1158.0,centre,2,0,0.0,1
4,4,839,Thomas More,Centre,0,82-73,"32,41","40,42",2-2,2-2,,,11/26/16,7 p.m.,,"Crestview Hills, Ky. - Connor Center",Lose,2,False,326,False,--,,,,,"REBOUND DEF by HORNE,BRANDON",,,"REBOUND DEF by HORNE,BRANDON",1,defensive rebound,,thomas more,"horne,brandon",,"['gump,matt', 'sine,tucker', 'griffin,jarod', 'rakes,bailey', 'spitzer,jakob']","['clifford,simon', 'king,damion', 'horne,brandon', 'williams,daniel', 'young,austin']",,centre,2,0,0.0,0
5,5,839,Thomas More,Centre,0,82-73,"32,41","40,42",2-2,2-2,,,11/26/16,7 p.m.,,"Crestview Hills, Ky. - Connor Center",Lose,2,False,326,False,19:04,,0.0,,2.0,"GOOD LAYUP by CLIFFORD,SIMON(in the paint)",TMC 0-2 (-2),,"GOOD LAYUP by CLIFFORD,SIMON(in the paint)",1,layup,good,thomas more,"clifford,simon",2.0,"['gump,matt', 'sine,tucker', 'griffin,jarod', 'rakes,bailey', 'spitzer,jakob']","['clifford,simon', 'king,damion', 'horne,brandon', 'williams,daniel', 'young,austin']",1144.0,thomas more,3,0,0.0,1
6,6,839,Thomas More,Centre,0,82-73,"32,41","40,42",2-2,2-2,,,11/26/16,7 p.m.,,"Crestview Hills, Ky. - Connor Center",Lose,2,False,326,False,18:40,"GOOD 3PTR by GRIFFIN,JAROD",3.0,,2.0,,CENTREM 3-2 (+1),,"GOOD 3PTR by GRIFFIN,JAROD",1,three pointer,good,centre,"griffin,jarod",3.0,"['gump,matt', 'sine,tucker', 'griffin,jarod', 'rakes,bailey', 'spitzer,jakob']","['clifford,simon', 'king,damion', 'horne,brandon', 'williams,daniel', 'young,austin']",1120.0,thomas more,3,0,0.0,0
7,7,839,Thomas More,Centre,0,82-73,"32,41","40,42",2-2,2-2,,,11/26/16,7 p.m.,,"Crestview Hills, Ky. - Connor Center",Lose,2,False,326,False,--,"ASSIST  by SINE,TUCKER",3.0,,2.0,,,,"ASSIST  by SINE,TUCKER",1,assist,,centre,"sine,tucker",,"['gump,matt', 'sine,tucker', 'griffin,jarod', 'rakes,bailey', 'spitzer,jakob']","['clifford,simon', 'king,damion', 'horne,brandon', 'williams,daniel', 'young,austin']",,thomas more,3,0,0.0,0
8,8,839,Thomas More,Centre,0,82-73,"32,41","40,42",2-2,2-2,,,11/26/16,7 p.m.,,"Crestview Hills, Ky. - Connor Center",Lose,2,False,326,False,18:24,,3.0,,4.0,"GOOD LAYUP by CLIFFORD,SIMON(in the paint)",TMC 3-4 (-1),,"GOOD LAYUP by CLIFFORD,SIMON(in the paint)",1,layup,good,thomas more,"clifford,simon",2.0,"['gump,matt', 'sine,tucker', 'griffin,jarod', 'rakes,bailey', 'spitzer,jakob']","['clifford,simon', 'king,damion', 'horne,brandon', 'williams,daniel', 'young,austin']",1104.0,thomas more,3,0,0.0,0
9,9,839,Thomas More,Centre,0,82-73,"32,41","40,42",2-2,2-2,,,11/26/16,7 p.m.,,"Crestview Hills, Ky. - Connor Center",Lose,2,False,326,False,--,,3.0,,4.0,"ASSIST  by YOUNG,AUSTIN",,,"ASSIST  by YOUNG,AUSTIN",1,assist,,thomas more,"young,austin",,"['gump,matt', 'sine,tucker', 'griffin,jarod', 'rakes,bailey', 'spitzer,jakob']","['clifford,simon', 'king,damion', 'horne,brandon', 'williams,daniel', 'young,austin']",,thomas more,3,0,0.0,0
