,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,Time Remaining,away_play,Away Team Score,Play Team Indicator,Home Team Score,home_play,Game Score,Team Indicator,Play,Period,Play Type,Shot Outcome,Team,Player,Points Earned,Away Lineup,Home Lineup,Time(seconds),Poss,Poss_num,PPP_Home,PPP_Away
0,0,854,Centre,Oglethorpe,1,53-73,"45,28","17,36",12-7,6-15,8-2,3-7,02/03/17,8:00 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,2,False,715,False,19:32,,,,,"MISS 3PTR by GRIFFIN,JAROD",,,"MISS 3PTR by GRIFFIN,JAROD",1,three pointer,missed,centre,"griffin,jarod",,"['lawrence,chris', 'patrick,drew', 'andino,george', 'edwards,justin', 'inungu,tom']","['griffin,jarod', 'sine,tucker', 'gump,matt', 'rakes,bailey', 'spitzer,jakob']",1172.0,centre,1,0,0.0
1,1,854,Centre,Oglethorpe,1,53-73,"45,28","17,36",12-7,6-15,8-2,3-7,02/03/17,8:00 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,2,False,715,False,--,,,,,"REBOUND OFF by SPITZER,JAKOB",,,"REBOUND OFF by SPITZER,JAKOB",1,offensive rebound,,centre,"spitzer,jakob",,"['lawrence,chris', 'patrick,drew', 'andino,george', 'edwards,justin', 'inungu,tom']","['griffin,jarod', 'sine,tucker', 'gump,matt', 'rakes,bailey', 'spitzer,jakob']",,centre,1,0,0.0
2,2,854,Centre,Oglethorpe,1,53-73,"45,28","17,36",12-7,6-15,8-2,3-7,02/03/17,8:00 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,2,False,715,False,19:28,,0.0,,3.0,"GOOD 3PTR by RAKES,BAILEY",CENTRE-M 0-3 (+3),,"GOOD 3PTR by RAKES,BAILEY",1,three pointer,good,centre,"rakes,bailey",3.0,"['lawrence,chris', 'patrick,drew', 'andino,george', 'edwards,justin', 'inungu,tom']","['griffin,jarod', 'sine,tucker', 'gump,matt', 'rakes,bailey', 'spitzer,jakob']",1168.0,centre,1,0,0.0
3,3,854,Centre,Oglethorpe,1,53-73,"45,28","17,36",12-7,6-15,8-2,3-7,02/03/17,8:00 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,2,False,715,False,--,,0.0,,3.0,"ASSIST  by SPITZER,JAKOB",,,"ASSIST  by SPITZER,JAKOB",1,assist,,centre,"spitzer,jakob",,"['lawrence,chris', 'patrick,drew', 'andino,george', 'edwards,justin', 'inungu,tom']","['griffin,jarod', 'sine,tucker', 'gump,matt', 'rakes,bailey', 'spitzer,jakob']",,centre,1,0,0.0
4,4,854,Centre,Oglethorpe,1,53-73,"45,28","17,36",12-7,6-15,8-2,3-7,02/03/17,8:00 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,2,False,715,False,19:08,"MISS 3PTR by LAWRENCE,CHRIS",0.0,,3.0,,,,"MISS 3PTR by LAWRENCE,CHRIS",1,three pointer,missed,oglethorpe,"lawrence,chris",,"['lawrence,chris', 'patrick,drew', 'andino,george', 'edwards,justin', 'inungu,tom']","['griffin,jarod', 'sine,tucker', 'gump,matt', 'rakes,bailey', 'spitzer,jakob']",1148.0,centre,1,0,0.0
5,5,854,Centre,Oglethorpe,1,53-73,"45,28","17,36",12-7,6-15,8-2,3-7,02/03/17,8:00 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,2,False,715,False,--,,0.0,,3.0,"REBOUND DEF by GRIFFIN,JAROD",,,"REBOUND DEF by GRIFFIN,JAROD",1,defensive rebound,,centre,"griffin,jarod",,"['lawrence,chris', 'patrick,drew', 'andino,george', 'edwards,justin', 'inungu,tom']","['griffin,jarod', 'sine,tucker', 'gump,matt', 'rakes,bailey', 'spitzer,jakob']",,centre,1,0,0.0
6,6,854,Centre,Oglethorpe,1,53-73,"45,28","17,36",12-7,6-15,8-2,3-7,02/03/17,8:00 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,2,False,715,False,18:40,,0.0,,6.0,"GOOD 3PTR by GRIFFIN,JAROD",CENTRE-M 0-6 (+6),,"GOOD 3PTR by GRIFFIN,JAROD",1,three pointer,good,centre,"griffin,jarod",3.0,"['lawrence,chris', 'patrick,drew', 'andino,george', 'edwards,justin', 'inungu,tom']","['griffin,jarod', 'sine,tucker', 'gump,matt', 'rakes,bailey', 'spitzer,jakob']",1120.0,centre,1,0,0.0
7,7,854,Centre,Oglethorpe,1,53-73,"45,28","17,36",12-7,6-15,8-2,3-7,02/03/17,8:00 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,2,False,715,False,18:22,"MISS 3PTR by LAWRENCE,CHRIS",0.0,,6.0,,,,"MISS 3PTR by LAWRENCE,CHRIS",1,three pointer,missed,oglethorpe,"lawrence,chris",,"['lawrence,chris', 'patrick,drew', 'andino,george', 'edwards,justin', 'inungu,tom']","['griffin,jarod', 'sine,tucker', 'gump,matt', 'rakes,bailey', 'spitzer,jakob']",1102.0,centre,1,0,0.0
8,8,854,Centre,Oglethorpe,1,53-73,"45,28","17,36",12-7,6-15,8-2,3-7,02/03/17,8:00 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,2,False,715,False,--,,0.0,,6.0,"REBOUND DEF by SINE,TUCKER",,,"REBOUND DEF by SINE,TUCKER",1,defensive rebound,,centre,"sine,tucker",,"['lawrence,chris', 'patrick,drew', 'andino,george', 'edwards,justin', 'inungu,tom']","['griffin,jarod', 'sine,tucker', 'gump,matt', 'rakes,bailey', 'spitzer,jakob']",,centre,1,0,0.0
9,9,854,Centre,Oglethorpe,1,53-73,"45,28","17,36",12-7,6-15,8-2,3-7,02/03/17,8:00 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,2,False,715,False,18:13,,0.0,,8.0,"GOOD LAYUP by SPITZER,JAKOB(in the paint)",CENTRE-M 0-8 (+8),,"GOOD LAYUP by SPITZER,JAKOB(in the paint)",1,layup,good,centre,"spitzer,jakob",2.0,"['lawrence,chris', 'patrick,drew', 'andino,george', 'edwards,justin', 'inungu,tom']","['griffin,jarod', 'sine,tucker', 'gump,matt', 'rakes,bailey', 'spitzer,jakob']",1093.0,centre,1,0,0.0
