,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway
0,0,5306,Rhodes,Centre,0,101-96,"43,53","50,51",9-9; 3-4 SAA,10-7; 5-2 SAA,,,01/21/18,3:00 PM,,"Memphis, Tenn.",Lose,2,False,184,False,19:51,"TURNOVER  by RAKES,BAILEY",,,,,,,"TURNOVER  by RAKES,BAILEY",1,turnover,,centre,"rakes,bailey",,"['ayers,perry', 'spitzer,jakob', 'walker,art', 'sine,tucker', 'rakes,bailey']","['darst,daniel', 'ashby,kendrick', 'berry,bryce', 'love,kerry', 'nestlehutt,jake']",1191.0,rhodes,1,0,0.0
1,1,5306,Rhodes,Centre,0,101-96,"43,53","50,51",9-9; 3-4 SAA,10-7; 5-2 SAA,,,01/21/18,3:00 PM,,"Memphis, Tenn.",Lose,2,False,184,False,19:50,,,,,"STEAL  by ASHBY,KENDRICK",,,"STEAL  by ASHBY,KENDRICK",1,steal,,rhodes,,,"['ayers,perry', 'spitzer,jakob', 'walker,art', 'sine,tucker', 'rakes,bailey']","['darst,daniel', 'ashby,kendrick', 'berry,bryce', 'love,kerry', 'nestlehutt,jake']",1190.0,rhodes,1,0,0.0
2,2,5306,Rhodes,Centre,0,101-96,"43,53","50,51",9-9; 3-4 SAA,10-7; 5-2 SAA,,,01/21/18,3:00 PM,,"Memphis, Tenn.",Lose,2,False,184,False,19:35,,0.0,,2.0,"GOOD LAYUP by DARST,DANIEL(in the paint)",RHODES 0-2 (+2),,"GOOD LAYUP by DARST,DANIEL(in the paint)",1,layup,good,rhodes,"darst,daniel",2.0,"['ayers,perry', 'spitzer,jakob', 'walker,art', 'sine,tucker', 'rakes,bailey']","['darst,daniel', 'ashby,kendrick', 'berry,bryce', 'love,kerry', 'nestlehutt,jake']",1175.0,rhodes,1,0,0.0
3,3,5306,Rhodes,Centre,0,101-96,"43,53","50,51",9-9; 3-4 SAA,10-7; 5-2 SAA,,,01/21/18,3:00 PM,,"Memphis, Tenn.",Lose,2,False,184,False,19:24,"TURNOVER  by RAKES,BAILEY",0.0,,2.0,,,,"TURNOVER  by RAKES,BAILEY",1,turnover,,centre,"rakes,bailey",,"['ayers,perry', 'spitzer,jakob', 'walker,art', 'sine,tucker', 'rakes,bailey']","['darst,daniel', 'ashby,kendrick', 'berry,bryce', 'love,kerry', 'nestlehutt,jake']",1164.0,rhodes,1,0,0.0
4,4,5306,Rhodes,Centre,0,101-96,"43,53","50,51",9-9; 3-4 SAA,10-7; 5-2 SAA,,,01/21/18,3:00 PM,,"Memphis, Tenn.",Lose,2,False,184,False,19:22,,0.0,,2.0,"STEAL  by NESTLEHUTT,JAKE",,,"STEAL  by NESTLEHUTT,JAKE",1,steal,,rhodes,,,"['ayers,perry', 'spitzer,jakob', 'walker,art', 'sine,tucker', 'rakes,bailey']","['darst,daniel', 'ashby,kendrick', 'berry,bryce', 'love,kerry', 'nestlehutt,jake']",1162.0,rhodes,1,0,0.0
5,5,5306,Rhodes,Centre,0,101-96,"43,53","50,51",9-9; 3-4 SAA,10-7; 5-2 SAA,,,01/21/18,3:00 PM,,"Memphis, Tenn.",Lose,2,False,184,False,19:19,,0.0,,2.0,"MISS 3PTR by NESTLEHUTT,JAKE",,,"MISS 3PTR by NESTLEHUTT,JAKE",1,three pointer,missed,rhodes,"nestlehutt,jake",,"['ayers,perry', 'spitzer,jakob', 'walker,art', 'sine,tucker', 'rakes,bailey']","['darst,daniel', 'ashby,kendrick', 'berry,bryce', 'love,kerry', 'nestlehutt,jake']",1159.0,rhodes,1,0,0.0
6,6,5306,Rhodes,Centre,0,101-96,"43,53","50,51",9-9; 3-4 SAA,10-7; 5-2 SAA,,,01/21/18,3:00 PM,,"Memphis, Tenn.",Lose,2,False,184,False,--,,0.0,,2.0,"REBOUND OFF by ASHBY,KENDRICK",,,"REBOUND OFF by ASHBY,KENDRICK",1,offensive rebound,,rhodes,"ashby,kendrick",,"['ayers,perry', 'spitzer,jakob', 'walker,art', 'sine,tucker', 'rakes,bailey']","['darst,daniel', 'ashby,kendrick', 'berry,bryce', 'love,kerry', 'nestlehutt,jake']",,rhodes,1,0,0.0
7,7,5306,Rhodes,Centre,0,101-96,"43,53","50,51",9-9; 3-4 SAA,10-7; 5-2 SAA,,,01/21/18,3:00 PM,,"Memphis, Tenn.",Lose,2,False,184,False,19:15,,0.0,,2.0,"MISS JUMPER by ASHBY,KENDRICK",,,"MISS JUMPER by ASHBY,KENDRICK",1,jumper,missed,rhodes,"ashby,kendrick",,"['ayers,perry', 'spitzer,jakob', 'walker,art', 'sine,tucker', 'rakes,bailey']","['darst,daniel', 'ashby,kendrick', 'berry,bryce', 'love,kerry', 'nestlehutt,jake']",1155.0,rhodes,1,0,0.0
8,8,5306,Rhodes,Centre,0,101-96,"43,53","50,51",9-9; 3-4 SAA,10-7; 5-2 SAA,,,01/21/18,3:00 PM,,"Memphis, Tenn.",Lose,2,False,184,False,--,"REBOUND DEF by SPITZER,JAKOB",0.0,,2.0,,,,"REBOUND DEF by SPITZER,JAKOB",1,defensive rebound,,centre,"spitzer,jakob",,"['ayers,perry', 'spitzer,jakob', 'walker,art', 'sine,tucker', 'rakes,bailey']","['darst,daniel', 'ashby,kendrick', 'berry,bryce', 'love,kerry', 'nestlehutt,jake']",,rhodes,1,0,0.0
9,9,5306,Rhodes,Centre,0,101-96,"43,53","50,51",9-9; 3-4 SAA,10-7; 5-2 SAA,,,01/21/18,3:00 PM,,"Memphis, Tenn.",Lose,2,False,184,False,19:05,"MISS LAYUP by WALKER,ART",0.0,,2.0,,,,"MISS LAYUP by WALKER,ART",1,layup,missed,centre,"walker,art",,"['ayers,perry', 'spitzer,jakob', 'walker,art', 'sine,tucker', 'rakes,bailey']","['darst,daniel', 'ashby,kendrick', 'berry,bryce', 'love,kerry', 'nestlehutt,jake']",1145.0,centre,2,0,0.0
10,10,5306,Rhodes,Centre,0,101-96,"43,53","50,51",9-9; 3-4 SAA,10-7; 5-2 SAA,,,01/21/18,3:00 PM,,"Memphis, Tenn.",Lose,2,False,184,False,--,"REBOUND OFF by WALKER,ART",0.0,,2.0,,,,"REBOUND OFF by WALKER,ART",1,offensive rebound,,centre,"walker,art",,"['ayers,perry', 'spitzer,jakob', 'walker,art', 'sine,tucker', 'rakes,bailey']","['darst,daniel', 'ashby,kendrick', 'berry,bryce', 'love,kerry', 'nestlehutt,jake']",,centre,2,0,0.0
11,11,5306,Rhodes,Centre,0,101-96,"43,53","50,51",9-9; 3-4 SAA,10-7; 5-2 SAA,,,01/21/18,3:00 PM,,"Memphis, Tenn.",Lose,2,False,184,False,19:02,"GOOD 3PTR by SINE,TUCKER",3.0,,2.0,,CENTRE-M 3-2 (-1),,"GOOD 3PTR by SINE,TUCKER",1,three pointer,good,centre,"sine,tucker",3.0,"['ayers,perry', 'spitzer,jakob', 'walker,art', 'sine,tucker', 'rakes,bailey']","['darst,daniel', 'ashby,kendrick', 'berry,bryce', 'love,kerry', 'nestlehutt,jake']",1142.0,centre,2,0,0.0
12,12,5306,Rhodes,Centre,0,101-96,"43,53","50,51",9-9; 3-4 SAA,10-7; 5-2 SAA,,,01/21/18,3:00 PM,,"Memphis, Tenn.",Lose,2,False,184,False,--,"ASSIST  by WALKER,ART",3.0,,2.0,,,,"ASSIST  by WALKER,ART",1,assist,,centre,"walker,art",,"['ayers,perry', 'spitzer,jakob', 'walker,art', 'sine,tucker', 'rakes,bailey']","['darst,daniel', 'ashby,kendrick', 'berry,bryce', 'love,kerry', 'nestlehutt,jake']",,centre,2,0,0.0
13,13,5306,Rhodes,Centre,0,101-96,"43,53","50,51",9-9; 3-4 SAA,10-7; 5-2 SAA,,,01/21/18,3:00 PM,,"Memphis, Tenn.",Lose,2,False,184,False,18:46,,3.0,,2.0,"MISS 3PTR by BERRY,BRYCE",,,"MISS 3PTR by BERRY,BRYCE",1,three pointer,missed,rhodes,"berry,bryce",,"['ayers,perry', 'spitzer,jakob', 'walker,art', 'sine,tucker', 'rakes,bailey']","['darst,daniel', 'ashby,kendrick', 'berry,bryce', 'love,kerry', 'nestlehutt,jake']",1126.0,centre,2,0,0.0
14,14,5306,Rhodes,Centre,0,101-96,"43,53","50,51",9-9; 3-4 SAA,10-7; 5-2 SAA,,,01/21/18,3:00 PM,,"Memphis, Tenn.",Lose,2,False,184,False,--,"REBOUND DEF by WALKER,ART",3.0,,2.0,,,,"REBOUND DEF by WALKER,ART",1,defensive rebound,,centre,"walker,art",,"['ayers,perry', 'spitzer,jakob', 'walker,art', 'sine,tucker', 'rakes,bailey']","['darst,daniel', 'ashby,kendrick', 'berry,bryce', 'love,kerry', 'nestlehutt,jake']",,centre,2,0,0.0
15,15,5306,Rhodes,Centre,0,101-96,"43,53","50,51",9-9; 3-4 SAA,10-7; 5-2 SAA,,,01/21/18,3:00 PM,,"Memphis, Tenn.",Lose,2,False,184,False,18:38,,3.0,,2.0,"SUB IN by SAMSON,VAUGHN",,,"SUB IN by SAMSON,VAUGHN",1,subbing in,,rhodes,"samson,vaughn",,"['ayers,perry', 'spitzer,jakob', 'walker,art', 'sine,tucker', 'rakes,bailey']","['darst,daniel', 'ashby,kendrick', 'berry,bryce', 'love,kerry', 'nestlehutt,jake', 'samson,vaughn']",1118.0,centre,2,0,0.0
16,16,5306,Rhodes,Centre,0,101-96,"43,53","50,51",9-9; 3-4 SAA,10-7; 5-2 SAA,,,01/21/18,3:00 PM,,"Memphis, Tenn.",Lose,2,False,184,False,18:38,,3.0,,2.0,"SUB IN by DALTON,PRICE",,,"SUB IN by DALTON,PRICE",1,subbing in,,rhodes,"dalton,price",,"['ayers,perry', 'spitzer,jakob', 'walker,art', 'sine,tucker', 'rakes,bailey']","['darst,daniel', 'ashby,kendrick', 'berry,bryce', 'love,kerry', 'nestlehutt,jake', 'samson,vaughn', 'dalton,price']",1118.0,centre,2,0,0.0
17,17,5306,Rhodes,Centre,0,101-96,"43,53","50,51",9-9; 3-4 SAA,10-7; 5-2 SAA,,,01/21/18,3:00 PM,,"Memphis, Tenn.",Lose,2,False,184,False,18:38,,3.0,,2.0,"SUB IN by GIROUX,PRESTON",,,"SUB IN by GIROUX,PRESTON",1,subbing in,,rhodes,"giroux,preston",,"['ayers,perry', 'spitzer,jakob', 'walker,art', 'sine,tucker', 'rakes,bailey']","['darst,daniel', 'ashby,kendrick', 'berry,bryce', 'love,kerry', 'nestlehutt,jake', 'samson,vaughn', 'dalton,price', 'giroux,preston']",1118.0,centre,2,0,0.0
18,18,5306,Rhodes,Centre,0,101-96,"43,53","50,51",9-9; 3-4 SAA,10-7; 5-2 SAA,,,01/21/18,3:00 PM,,"Memphis, Tenn.",Lose,2,False,184,False,18:38,,3.0,,2.0,"SUB IN by WEATHERFORD,MITCH",,,"SUB IN by WEATHERFORD,MITCH",1,subbing in,,rhodes,"weatherford,mitch",,"['ayers,perry', 'spitzer,jakob', 'walker,art', 'sine,tucker', 'rakes,bailey']","['darst,daniel', 'ashby,kendrick', 'berry,bryce', 'love,kerry', 'nestlehutt,jake', 'samson,vaughn', 'dalton,price', 'giroux,preston', 'weatherford,mitch']",1118.0,centre,2,0,0.0
19,19,5306,Rhodes,Centre,0,101-96,"43,53","50,51",9-9; 3-4 SAA,10-7; 5-2 SAA,,,01/21/18,3:00 PM,,"Memphis, Tenn.",Lose,2,False,184,False,18:38,,3.0,,2.0,"SUB IN by EVANS,ANDREW",,,"SUB IN by EVANS,ANDREW",1,subbing in,,rhodes,"evans,andrew",,"['ayers,perry', 'spitzer,jakob', 'walker,art', 'sine,tucker', 'rakes,bailey']","['darst,daniel', 'ashby,kendrick', 'berry,bryce', 'love,kerry', 'nestlehutt,jake', 'samson,vaughn', 'dalton,price', 'giroux,preston', 'weatherford,mitch', 'evans,andrew']",1118.0,centre,2,0,0.0
20,20,5306,Rhodes,Centre,0,101-96,"43,53","50,51",9-9; 3-4 SAA,10-7; 5-2 SAA,,,01/21/18,3:00 PM,,"Memphis, Tenn.",Lose,2,False,184,False,18:38,,3.0,,2.0,"SUB OUT by BERRY,BRYCE",,,"SUB OUT by BERRY,BRYCE",1,subbing out,,rhodes,"berry,bryce",,"['ayers,perry', 'spitzer,jakob', 'walker,art', 'sine,tucker', 'rakes,bailey']","['darst,daniel', 'ashby,kendrick', 'love,kerry', 'nestlehutt,jake', 'samson,vaughn', 'dalton,price', 'giroux,preston', 'weatherford,mitch', 'evans,andrew']",1118.0,centre,2,0,0.0
21,21,5306,Rhodes,Centre,0,101-96,"43,53","50,51",9-9; 3-4 SAA,10-7; 5-2 SAA,,,01/21/18,3:00 PM,,"Memphis, Tenn.",Lose,2,False,184,False,18:38,,3.0,,2.0,"SUB OUT by DARST,DANIEL",,,"SUB OUT by DARST,DANIEL",1,subbing out,,rhodes,"darst,daniel",,"['ayers,perry', 'spitzer,jakob', 'walker,art', 'sine,tucker', 'rakes,bailey']","['ashby,kendrick', 'love,kerry', 'nestlehutt,jake', 'samson,vaughn', 'dalton,price', 'giroux,preston', 'weatherford,mitch', 'evans,andrew']",1118.0,centre,2,0,0.0
