,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,Time Remaining,away_play,Away Team Score,Play Team Indicator,Home Team Score,home_play,Game Score,Team Indicator,Play,Period,Play Type,Shot Outcome,Team,Player,Points Earned,Away Lineup,Home Lineup,Time(seconds),Poss,Poss_num,PPP_Home,PPP_Away
0,0,819,Berry College,Toccoa Falls,0,72-96,"52,44","26,46",9-12,8-13,,,02/09/16,7 p.m.,,"Rome, Ga., Cage Center",Win,2,False,550,False,19:30,,,,,"MISS LAYUP by JOHNSON,CALEB",,,"MISS LAYUP by JOHNSON,CALEB",1,layup,missed,berry college,"johnson,caleb",,"['williams,cam', 'iverson,connor', 'folwell,josh', 'barrett,zach', 'smith,donovan']","['mccloud,lee', 'jacobs,owen', 'johnson,caleb', 'mccloud,alton', 'scherrman,blake']",1170.0,toccoa falls,1,0.0,0.0
1,1,819,Berry College,Toccoa Falls,0,72-96,"52,44","26,46",9-12,8-13,,,02/09/16,7 p.m.,,"Rome, Ga., Cage Center",Win,2,False,550,False,--,"REBOUND DEF by BARRETT,ZACH",,,,,,,"REBOUND DEF by BARRETT,ZACH",1,defensive rebound,,toccoa falls,"barrett,zach",,"['williams,cam', 'iverson,connor', 'folwell,josh', 'barrett,zach', 'smith,donovan']","['mccloud,lee', 'jacobs,owen', 'johnson,caleb', 'mccloud,alton', 'scherrman,blake']",,toccoa falls,1,0.0,0.0
2,2,819,Berry College,Toccoa Falls,0,72-96,"52,44","26,46",9-12,8-13,,,02/09/16,7 p.m.,,"Rome, Ga., Cage Center",Win,2,False,550,False,19:30,"MISS LAYUP by WILLIAMS,CAM",,,,,,,"MISS LAYUP by WILLIAMS,CAM",1,layup,missed,toccoa falls,"williams,cam",,"['williams,cam', 'iverson,connor', 'folwell,josh', 'barrett,zach', 'smith,donovan']","['mccloud,lee', 'jacobs,owen', 'johnson,caleb', 'mccloud,alton', 'scherrman,blake']",1170.0,toccoa falls,1,0.0,0.0
3,3,819,Berry College,Toccoa Falls,0,72-96,"52,44","26,46",9-12,8-13,,,02/09/16,7 p.m.,,"Rome, Ga., Cage Center",Win,2,False,550,False,--,,,,,"REBOUND DEF by MCCLOUD,ALTON",,,"REBOUND DEF by MCCLOUD,ALTON",1,defensive rebound,,berry college,"mccloud,alton",,"['williams,cam', 'iverson,connor', 'folwell,josh', 'barrett,zach', 'smith,donovan']","['mccloud,lee', 'jacobs,owen', 'johnson,caleb', 'mccloud,alton', 'scherrman,blake']",,toccoa falls,1,0.0,0.0
4,4,819,Berry College,Toccoa Falls,0,72-96,"52,44","26,46",9-12,8-13,,,02/09/16,7 p.m.,,"Rome, Ga., Cage Center",Win,2,False,550,False,19:30,,0.0,,3.0,"GOOD 3PTR by MCCLOUD,LEE",BCM 0-3 (+3),,"GOOD 3PTR by MCCLOUD,LEE",1,three pointer,good,berry college,"mccloud,lee",3.0,"['williams,cam', 'iverson,connor', 'folwell,josh', 'barrett,zach', 'smith,donovan']","['mccloud,lee', 'jacobs,owen', 'johnson,caleb', 'mccloud,alton', 'scherrman,blake']",1170.0,berry college,2,3.0,3.0
5,5,819,Berry College,Toccoa Falls,0,72-96,"52,44","26,46",9-12,8-13,,,02/09/16,7 p.m.,,"Rome, Ga., Cage Center",Win,2,False,550,False,18:33,"GOOD 3PTR by IVERSON,CONNOR",3.0,,3.0,,TCF 3-3 (0),,"GOOD 3PTR by IVERSON,CONNOR",1,three pointer,good,toccoa falls,"iverson,connor",3.0,"['williams,cam', 'iverson,connor', 'folwell,josh', 'barrett,zach', 'smith,donovan']","['mccloud,lee', 'jacobs,owen', 'johnson,caleb', 'mccloud,alton', 'scherrman,blake']",1113.0,toccoa falls,3,0.0,3.0
6,6,819,Berry College,Toccoa Falls,0,72-96,"52,44","26,46",9-12,8-13,,,02/09/16,7 p.m.,,"Rome, Ga., Cage Center",Win,2,False,550,False,--,"ASSIST  by WILLIAMS,CAM",3.0,,3.0,,,,"ASSIST  by WILLIAMS,CAM",1,assist,,toccoa falls,"williams,cam",,"['williams,cam', 'iverson,connor', 'folwell,josh', 'barrett,zach', 'smith,donovan']","['mccloud,lee', 'jacobs,owen', 'johnson,caleb', 'mccloud,alton', 'scherrman,blake']",,toccoa falls,3,3.0,3.0
7,7,819,Berry College,Toccoa Falls,0,72-96,"52,44","26,46",9-12,8-13,,,02/09/16,7 p.m.,,"Rome, Ga., Cage Center",Win,2,False,550,False,18:25,,3.0,,3.0,"MISS 3PTR by SCHERRMAN,BLAKE",,,"MISS 3PTR by SCHERRMAN,BLAKE",1,three pointer,missed,berry college,"scherrman,blake",,"['williams,cam', 'iverson,connor', 'folwell,josh', 'barrett,zach', 'smith,donovan']","['mccloud,lee', 'jacobs,owen', 'johnson,caleb', 'mccloud,alton', 'scherrman,blake']",1105.0,berry college,4,0.0,2.0
8,8,819,Berry College,Toccoa Falls,0,72-96,"52,44","26,46",9-12,8-13,,,02/09/16,7 p.m.,,"Rome, Ga., Cage Center",Win,2,False,550,False,--,,3.0,,3.0,"REBOUND OFF by JACOBS,OWEN",,,"REBOUND OFF by JACOBS,OWEN",1,offensive rebound,,berry college,"jacobs,owen",,"['williams,cam', 'iverson,connor', 'folwell,josh', 'barrett,zach', 'smith,donovan']","['mccloud,lee', 'jacobs,owen', 'johnson,caleb', 'mccloud,alton', 'scherrman,blake']",,berry college,4,0.0,2.0
9,9,819,Berry College,Toccoa Falls,0,72-96,"52,44","26,46",9-12,8-13,,,02/09/16,7 p.m.,,"Rome, Ga., Cage Center",Win,2,False,550,False,18:25,,3.0,,3.0,"MISS LAYUP by JACOBS,OWEN",,,"MISS LAYUP by JACOBS,OWEN",1,layup,missed,berry college,"jacobs,owen",,"['williams,cam', 'iverson,connor', 'folwell,josh', 'barrett,zach', 'smith,donovan']","['mccloud,lee', 'jacobs,owen', 'johnson,caleb', 'mccloud,alton', 'scherrman,blake']",1105.0,berry college,4,0.0,2.0
10,10,819,Berry College,Toccoa Falls,0,72-96,"52,44","26,46",9-12,8-13,,,02/09/16,7 p.m.,,"Rome, Ga., Cage Center",Win,2,False,550,False,18:25,"BLOCK  by WILLIAMS,CAM",3.0,,3.0,,,,"BLOCK  by WILLIAMS,CAM",1,block,,toccoa falls,"williams,cam",,"['williams,cam', 'iverson,connor', 'folwell,josh', 'barrett,zach', 'smith,donovan']","['mccloud,lee', 'jacobs,owen', 'johnson,caleb', 'mccloud,alton', 'scherrman,blake']",1105.0,berry college,4,0.0,2.0
11,11,819,Berry College,Toccoa Falls,0,72-96,"52,44","26,46",9-12,8-13,,,02/09/16,7 p.m.,,"Rome, Ga., Cage Center",Win,2,False,550,False,--,,3.0,,3.0,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,1,offensive rebound,,berry college,,,"['williams,cam', 'iverson,connor', 'folwell,josh', 'barrett,zach', 'smith,donovan']","['mccloud,lee', 'jacobs,owen', 'johnson,caleb', 'mccloud,alton', 'scherrman,blake']",,berry college,4,0.0,2.0
12,12,819,Berry College,Toccoa Falls,0,72-96,"52,44","26,46",9-12,8-13,,,02/09/16,7 p.m.,,"Rome, Ga., Cage Center",Win,2,False,550,False,18:12,,3.0,,5.0,"GOOD LAYUP by MCCLOUD,ALTON(in the paint)",BCM 3-5 (+2),,"GOOD LAYUP by MCCLOUD,ALTON(in the paint)",1,layup,good,berry college,"mccloud,alton",2.0,"['williams,cam', 'iverson,connor', 'folwell,josh', 'barrett,zach', 'smith,donovan']","['mccloud,lee', 'jacobs,owen', 'johnson,caleb', 'mccloud,alton', 'scherrman,blake']",1092.0,berry college,4,0.0,2.0
13,13,819,Berry College,Toccoa Falls,0,72-96,"52,44","26,46",9-12,8-13,,,02/09/16,7 p.m.,,"Rome, Ga., Cage Center",Win,2,False,550,False,--,,3.0,,5.0,"ASSIST  by MCCLOUD,LEE",,,"ASSIST  by MCCLOUD,LEE",1,assist,,berry college,"mccloud,lee",,"['williams,cam', 'iverson,connor', 'folwell,josh', 'barrett,zach', 'smith,donovan']","['mccloud,lee', 'jacobs,owen', 'johnson,caleb', 'mccloud,alton', 'scherrman,blake']",,berry college,4,2.0,2.0
14,14,819,Berry College,Toccoa Falls,0,72-96,"52,44","26,46",9-12,8-13,,,02/09/16,7 p.m.,,"Rome, Ga., Cage Center",Win,2,False,550,False,17:49,"MISS LAYUP by FOLWELL,JOSH",3.0,,5.0,,,,"MISS LAYUP by FOLWELL,JOSH",1,layup,missed,toccoa falls,"folwell,josh",,"['williams,cam', 'iverson,connor', 'folwell,josh', 'barrett,zach', 'smith,donovan']","['mccloud,lee', 'jacobs,owen', 'johnson,caleb', 'mccloud,alton', 'scherrman,blake']",1069.0,toccoa falls,5,0.0,2.0
15,15,819,Berry College,Toccoa Falls,0,72-96,"52,44","26,46",9-12,8-13,,,02/09/16,7 p.m.,,"Rome, Ga., Cage Center",Win,2,False,550,False,--,"REBOUND OFF by FOLWELL,JOSH",3.0,,5.0,,,,"REBOUND OFF by FOLWELL,JOSH",1,offensive rebound,,toccoa falls,"folwell,josh",,"['williams,cam', 'iverson,connor', 'folwell,josh', 'barrett,zach', 'smith,donovan']","['mccloud,lee', 'jacobs,owen', 'johnson,caleb', 'mccloud,alton', 'scherrman,blake']",,toccoa falls,5,0.0,2.0
16,16,819,Berry College,Toccoa Falls,0,72-96,"52,44","26,46",9-12,8-13,,,02/09/16,7 p.m.,,"Rome, Ga., Cage Center",Win,2,False,550,False,17:47,"GOOD LAYUP by FOLWELL,JOSH(in the paint)",5.0,,5.0,,TCF 5-5 (0),,"GOOD LAYUP by FOLWELL,JOSH(in the paint)",1,layup,good,toccoa falls,"folwell,josh",2.0,"['williams,cam', 'iverson,connor', 'folwell,josh', 'barrett,zach', 'smith,donovan']","['mccloud,lee', 'jacobs,owen', 'johnson,caleb', 'mccloud,alton', 'scherrman,blake']",1067.0,toccoa falls,5,2.0,2.0
17,17,819,Berry College,Toccoa Falls,0,72-96,"52,44","26,46",9-12,8-13,,,02/09/16,7 p.m.,,"Rome, Ga., Cage Center",Win,2,False,550,False,17:36,,5.0,,5.0,"FOUL  by JOHNSON,CALEB",,,"FOUL  by JOHNSON,CALEB",1,foul,,berry college,"johnson,caleb",,"['williams,cam', 'iverson,connor', 'folwell,josh', 'barrett,zach', 'smith,donovan']","['mccloud,lee', 'jacobs,owen', 'johnson,caleb', 'mccloud,alton', 'scherrman,blake']",1056.0,berry college,6,0.0,0.0
18,18,819,Berry College,Toccoa Falls,0,72-96,"52,44","26,46",9-12,8-13,,,02/09/16,7 p.m.,,"Rome, Ga., Cage Center",Win,2,False,550,False,17:36,,5.0,,5.0,"TURNOVER  by JOHNSON,CALEB",,,"TURNOVER  by JOHNSON,CALEB",1,turnover,,berry college,"johnson,caleb",,"['williams,cam', 'iverson,connor', 'folwell,josh', 'barrett,zach', 'smith,donovan']","['mccloud,lee', 'jacobs,owen', 'johnson,caleb', 'mccloud,alton', 'scherrman,blake']",1056.0,berry college,6,0.0,0.0
