,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway
0,0,844,Oglethorpe,Millsaps,1,56-65,"30,35","22,34",6-8,6-7,1-4,1-4,01/08/12,2:00 PM,,"Atlanta, Ga./Dorough Fieldhouse",Win,2,False,221,False,19:57,"TURNOVER  by GILLIGAN,TULLY",,,,,,,"TURNOVER  by GILLIGAN,TULLY",1,turnover,,millsaps,"gilligan,tully",,"['kinnear,kyle', 'merkel,brian', 'gilligan,tully', 'white,tim', 'brown,jeff']","['steioff,andrew', 'molinet,christian', 'pitts,alec', 'jovaag,branden', 'purdy,sam']",1197.0,oglethorpe,1,0,0.0
1,1,844,Oglethorpe,Millsaps,1,56-65,"30,35","22,34",6-8,6-7,1-4,1-4,01/08/12,2:00 PM,,"Atlanta, Ga./Dorough Fieldhouse",Win,2,False,221,False,19:56,,,,,"STEAL  by MOLINET,CHRISTIAN",,,"STEAL  by MOLINET,CHRISTIAN",1,steal,,oglethorpe,,,"['kinnear,kyle', 'merkel,brian', 'gilligan,tully', 'white,tim', 'brown,jeff']","['steioff,andrew', 'molinet,christian', 'pitts,alec', 'jovaag,branden', 'purdy,sam']",1196.0,oglethorpe,1,0,0.0
2,2,844,Oglethorpe,Millsaps,1,56-65,"30,35","22,34",6-8,6-7,1-4,1-4,01/08/12,2:00 PM,,"Atlanta, Ga./Dorough Fieldhouse",Win,2,False,221,False,19:38,,,,,"MISS 3PTR by PITTS,ALEC",,,"MISS 3PTR by PITTS,ALEC",1,three pointer,missed,oglethorpe,"pitts,alec",,"['kinnear,kyle', 'merkel,brian', 'gilligan,tully', 'white,tim', 'brown,jeff']","['steioff,andrew', 'molinet,christian', 'pitts,alec', 'jovaag,branden', 'purdy,sam']",1178.0,oglethorpe,1,0,0.0
3,3,844,Oglethorpe,Millsaps,1,56-65,"30,35","22,34",6-8,6-7,1-4,1-4,01/08/12,2:00 PM,,"Atlanta, Ga./Dorough Fieldhouse",Win,2,False,221,False,--,"REBOUND DEF by GILLIGAN,TULLY",,,,,,,"REBOUND DEF by GILLIGAN,TULLY",1,defensive rebound,,millsaps,"gilligan,tully",,"['kinnear,kyle', 'merkel,brian', 'gilligan,tully', 'white,tim', 'brown,jeff']","['steioff,andrew', 'molinet,christian', 'pitts,alec', 'jovaag,branden', 'purdy,sam']",,oglethorpe,1,0,0.0
4,4,844,Oglethorpe,Millsaps,1,56-65,"30,35","22,34",6-8,6-7,1-4,1-4,01/08/12,2:00 PM,,"Atlanta, Ga./Dorough Fieldhouse",Win,2,False,221,False,19:12,"MISS 3PTR by BROWN,JEFF",,,,,,,"MISS 3PTR by BROWN,JEFF",1,three pointer,missed,millsaps,"brown,jeff",,"['kinnear,kyle', 'merkel,brian', 'gilligan,tully', 'white,tim', 'brown,jeff']","['steioff,andrew', 'molinet,christian', 'pitts,alec', 'jovaag,branden', 'purdy,sam']",1152.0,millsaps,2,0,0.0
5,5,844,Oglethorpe,Millsaps,1,56-65,"30,35","22,34",6-8,6-7,1-4,1-4,01/08/12,2:00 PM,,"Atlanta, Ga./Dorough Fieldhouse",Win,2,False,221,False,--,,,,,"REBOUND DEF by STEIOFF,ANDREW",,,"REBOUND DEF by STEIOFF,ANDREW",1,defensive rebound,,oglethorpe,"steioff,andrew",,"['kinnear,kyle', 'merkel,brian', 'gilligan,tully', 'white,tim', 'brown,jeff']","['steioff,andrew', 'molinet,christian', 'pitts,alec', 'jovaag,branden', 'purdy,sam']",,millsaps,2,0,0.0
6,6,844,Oglethorpe,Millsaps,1,56-65,"30,35","22,34",6-8,6-7,1-4,1-4,01/08/12,2:00 PM,,"Atlanta, Ga./Dorough Fieldhouse",Win,2,False,221,False,18:59,,,,,"MISS LAYUP by PITTS,ALEC",,,"MISS LAYUP by PITTS,ALEC",1,layup,missed,oglethorpe,"pitts,alec",,"['kinnear,kyle', 'merkel,brian', 'gilligan,tully', 'white,tim', 'brown,jeff']","['steioff,andrew', 'molinet,christian', 'pitts,alec', 'jovaag,branden', 'purdy,sam']",1139.0,oglethorpe,3,0,0.0
7,7,844,Oglethorpe,Millsaps,1,56-65,"30,35","22,34",6-8,6-7,1-4,1-4,01/08/12,2:00 PM,,"Atlanta, Ga./Dorough Fieldhouse",Win,2,False,221,False,18:59,"BLOCK  by KINNEAR,KYLE",,,,,,,"BLOCK  by KINNEAR,KYLE",1,block,,millsaps,"kinnear,kyle",,"['kinnear,kyle', 'merkel,brian', 'gilligan,tully', 'white,tim', 'brown,jeff']","['steioff,andrew', 'molinet,christian', 'pitts,alec', 'jovaag,branden', 'purdy,sam']",1139.0,oglethorpe,3,0,0.0
8,8,844,Oglethorpe,Millsaps,1,56-65,"30,35","22,34",6-8,6-7,1-4,1-4,01/08/12,2:00 PM,,"Atlanta, Ga./Dorough Fieldhouse",Win,2,False,221,False,--,,,,,"REBOUND OFF by STEIOFF,ANDREW",,,"REBOUND OFF by STEIOFF,ANDREW",1,offensive rebound,,oglethorpe,"steioff,andrew",,"['kinnear,kyle', 'merkel,brian', 'gilligan,tully', 'white,tim', 'brown,jeff']","['steioff,andrew', 'molinet,christian', 'pitts,alec', 'jovaag,branden', 'purdy,sam']",,oglethorpe,3,0,0.0
9,9,844,Oglethorpe,Millsaps,1,56-65,"30,35","22,34",6-8,6-7,1-4,1-4,01/08/12,2:00 PM,,"Atlanta, Ga./Dorough Fieldhouse",Win,2,False,221,False,18:51,,0.0,,2.0,"GOOD LAYUP by STEIOFF,ANDREW(in the paint)",OUM 0-2 (-2),,"GOOD LAYUP by STEIOFF,ANDREW(in the paint)",1,layup,good,oglethorpe,"steioff,andrew",2.0,"['kinnear,kyle', 'merkel,brian', 'gilligan,tully', 'white,tim', 'brown,jeff']","['steioff,andrew', 'molinet,christian', 'pitts,alec', 'jovaag,branden', 'purdy,sam']",1131.0,oglethorpe,3,0,0.0
