Time Remaining,RHODES,Away Team Score,Play Team Indicator,Home Team Score,SEWANEE,Game Score,Team Indicator,Play,Period
12:33,"SUB OUT by BUTTS,KEYSHAWN",,,,,,,"SUB OUT by BUTTS,KEYSHAWN",2
12:33,"SUB OUT by WEIR,JJ",,,,,,,"SUB OUT by WEIR,JJ",2
12:33,,,,,"SUB IN by JONES,CODY",,,"SUB IN by JONES,CODY",2
12:33,,,,,"SUB IN by CARTER,KESHONN",,,"SUB IN by CARTER,KESHONN",2
12:33,,,,,"SUB OUT by WILLIAMS,JORDEN",,,"SUB OUT by WILLIAMS,JORDEN",2
12:33,,,,,"SUB OUT by TURNER,BYRON",,,"SUB OUT by TURNER,BYRON",2
12:17,,,,,"TURNOVER  by KUELLING,CHRIS",,,"TURNOVER  by KUELLING,CHRIS",2
12:17,"STEAL  by BUTTS,KEYSHAWN",,,,,,,"STEAL  by BUTTS,KEYSHAWN",2
11:53,,43,,43,"GOOD 3PTR by JONES,CODY",SEWANEE 43-43 (0),,"GOOD 3PTR by JONES,CODY",2
--,,,,,"ASSIST  by BORN,CLAY",,,"ASSIST  by BORN,CLAY",2
11:41,"MISS 3PTR by SULLIVAN,BRENNAN",,,,,,,"MISS 3PTR by SULLIVAN,BRENNAN",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
11:36,"SUB IN by GALVIN,DANIEL",,,,,,,"SUB IN by GALVIN,DANIEL",2
11:36,"SUB OUT by HARRISON,IAN",,,,,,,"SUB OUT by HARRISON,IAN",2
11:23,,43,,46 (+3),"GOOD 3PTR by JONES,CODY",SEWANEE 43-46 (+3),,"GOOD 3PTR by JONES,CODY",2
--,,,,,"ASSIST  by MCCULLOUGH,JACOB",,,"ASSIST  by MCCULLOUGH,JACOB",2
11:01,"MISS JUMPER by GALVIN,DANIEL",,,,,,,"MISS JUMPER by GALVIN,DANIEL",2
--,,,,,"REBOUND DEF by JONES,CODY",,,"REBOUND DEF by JONES,CODY",2
10:50,"FOUL  by SULLIVAN,BRENNAN",,,,,,,"FOUL  by SULLIVAN,BRENNAN",2
10:49,"FOUL  by SULLIVAN,BRENNAN",,,,,,,"FOUL  by SULLIVAN,BRENNAN",2
10:49,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
10:49,,43,,47 (+4),"GOOD FT by JONES,CODY",SEWANEE 43-47 (+4),,"GOOD FT by JONES,CODY",2
10:49,,43,,48 (+5),"GOOD FT by JONES,CODY",SEWANEE 43-48 (+5),,"GOOD FT by JONES,CODY",2
10:49,"SUB IN by WEIR,JJ",,,,,,,"SUB IN by WEIR,JJ",2
10:49,"SUB OUT by SULLIVAN,BRENNAN",,,,,,,"SUB OUT by SULLIVAN,BRENNAN",2
10:40,"TURNOVER  by WEIR,JJ",,,,,,,"TURNOVER  by WEIR,JJ",2
10:38,,,,,"STEAL  by JONES,CODY",,,"STEAL  by JONES,CODY",2
10:16,,43,,50 (+7),"GOOD JUMPER by BORN,CLAY",SEWANEE 43-50 (+7),,"GOOD JUMPER by BORN,CLAY",2
10:00,"SUB IN by BUTTS,KEYSHAWN",,,,,,,"SUB IN by BUTTS,KEYSHAWN",2
10:00,"SUB OUT by LOWRIE,ANDREW",,,,,,,"SUB OUT by LOWRIE,ANDREW",2
10:00,,,,,"SUB IN by CALDWELL,CAM",,,"SUB IN by CALDWELL,CAM",2
10:00,,,,,"SUB IN by BROWN,SETH",,,"SUB IN by BROWN,SETH",2
10:00,,,,,"SUB IN by WILLIAMS,JORDEN",,,"SUB IN by WILLIAMS,JORDEN",2
10:00,,,,,"SUB OUT by STONE,BRODY",,,"SUB OUT by STONE,BRODY",2
10:00,,,,,"SUB OUT by CARTER,KESHONN",,,"SUB OUT by CARTER,KESHONN",2
10:00,,,,,"SUB OUT by JONES,CODY",,,"SUB OUT by JONES,CODY",2
09:57,"MISS 3PTR by DARST,DANIEL",,,,,,,"MISS 3PTR by DARST,DANIEL",2
--,,,,,"REBOUND DEF by WILLIAMS,JORDEN",,,"REBOUND DEF by WILLIAMS,JORDEN",2
09:47,,,,,"MISS LAYUP by BROWN,SETH",,,"MISS LAYUP by BROWN,SETH",2
--,"REBOUND DEF by GEE,TYLER",,,,,,,"REBOUND DEF by GEE,TYLER",2
09:30,"SUB IN by SULLIVAN,BRENNAN",,,,,,,"SUB IN by SULLIVAN,BRENNAN",2
09:30,"SUB OUT by GEE,TYLER",,,,,,,"SUB OUT by GEE,TYLER",2
09:30,,,,,"SUB IN by BUESCHER,HUNTER",,,"SUB IN by BUESCHER,HUNTER",2
09:30,,,,,"SUB OUT by BORN,CLAY",,,"SUB OUT by BORN,CLAY",2
09:29,,,,,"FOUL  by BROWN,SETH",,,"FOUL  by BROWN,SETH",2
09:08,"GOOD FT by DARST,DANIEL",44,,50 (+6),,RHODES 44-50 (+6),,"GOOD FT by DARST,DANIEL",2
09:08,"GOOD FT by DARST,DANIEL",45,,50 (+5),,RHODES 45-50 (+5),,"GOOD FT by DARST,DANIEL",2
08:54,,45,,53 (+8),"GOOD 3PTR by WILLIAMS,JORDEN",SEWANEE 45-53 (+8),,"GOOD 3PTR by WILLIAMS,JORDEN",2
--,,,,,"ASSIST  by BUESCHER,HUNTER",,,"ASSIST  by BUESCHER,HUNTER",2
08:30,"MISS JUMPER by DARST,DANIEL",,,,,,,"MISS JUMPER by DARST,DANIEL",2
--,,,,,"REBOUND DEF by WILLIAMS,JORDEN",,,"REBOUND DEF by WILLIAMS,JORDEN",2
08:14,,,,,"TURNOVER  by BROWN,SETH",,,"TURNOVER  by BROWN,SETH",2
08:14,TIMEOUT FULL by TEAM,,,,,,,TIMEOUT FULL by TEAM,2
08:14,"SUB IN by GEE,TYLER",,,,,,,"SUB IN by GEE,TYLER",2
08:14,"SUB OUT by BUTTS,KEYSHAWN",,,,,,,"SUB OUT by BUTTS,KEYSHAWN",2
08:14,,,,,"SUB IN by CARTER,KESHONN",,,"SUB IN by CARTER,KESHONN",2
08:14,,,,,"SUB OUT by CALDWELL,CAM",,,"SUB OUT by CALDWELL,CAM",2
08:10,,,,,"SUB IN by JONES,CODY",,,"SUB IN by JONES,CODY",2
08:10,,,,,"SUB OUT by BUESCHER,HUNTER",,,"SUB OUT by BUESCHER,HUNTER",2
07:50,"MISS 3PTR by WEIR,JJ",,,,,,,"MISS 3PTR by WEIR,JJ",2
--,,,,,"REBOUND DEF by CARTER,KESHONN",,,"REBOUND DEF by CARTER,KESHONN",2
07:34,,,,,"TURNOVER  by MCCULLOUGH,JACOB",,,"TURNOVER  by MCCULLOUGH,JACOB",2
07:33,"STEAL  by WEIR,JJ",,,,,,,"STEAL  by WEIR,JJ",2
07:31,"MISS LAYUP by SULLIVAN,BRENNAN",,,,,,,"MISS LAYUP by SULLIVAN,BRENNAN",2
07:31,,,,,"BLOCK  by JONES,CODY",,,"BLOCK  by JONES,CODY",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
07:31,"SUB IN by BUTTS,KEYSHAWN",,,,,,,"SUB IN by BUTTS,KEYSHAWN",2
07:31,"SUB OUT by DARST,DANIEL",,,,,,,"SUB OUT by DARST,DANIEL",2
07:22,"TURNOVER  by BUTTS,KEYSHAWN",,,,,,,"TURNOVER  by BUTTS,KEYSHAWN",2
07:21,,,,,"STEAL  by MCCULLOUGH,JACOB",,,"STEAL  by MCCULLOUGH,JACOB",2
07:09,,,,,"MISS JUMPER by WILLIAMS,JORDEN",,,"MISS JUMPER by WILLIAMS,JORDEN",2
--,,,,,"REBOUND OFF by CARTER,KESHONN",,,"REBOUND OFF by CARTER,KESHONN",2
07:04,,,,,"MISS LAYUP by CARTER,KESHONN",,,"MISS LAYUP by CARTER,KESHONN",2
--,"REBOUND DEF by WEIR,JJ",,,,,,,"REBOUND DEF by WEIR,JJ",2
06:55,"GOOD FT by GEE,TYLER",46,,53 (+7),,RHODES 46-53 (+7),,"GOOD FT by GEE,TYLER",2
06:55,"GOOD FT by GEE,TYLER",47,,53 (+6),,RHODES 47-53 (+6),,"GOOD FT by GEE,TYLER",2
06:55,,,,,"SUB IN by BORN,CLAY",,,"SUB IN by BORN,CLAY",2
06:55,,,,,"SUB IN by STONE,BRODY",,,"SUB IN by STONE,BRODY",2
06:55,,,,,"SUB OUT by BROWN,SETH",,,"SUB OUT by BROWN,SETH",2
06:55,,,,,"SUB OUT by MCCULLOUGH,JACOB",,,"SUB OUT by MCCULLOUGH,JACOB",2
06:42,,,,,"MISS 3PTR by JONES,CODY",,,"MISS 3PTR by JONES,CODY",2
--,"REBOUND DEF by GALVIN,DANIEL",,,,,,,"REBOUND DEF by GALVIN,DANIEL",2
06:27,"MISS 3PTR by SULLIVAN,BRENNAN",,,,,,,"MISS 3PTR by SULLIVAN,BRENNAN",2
--,,,,,"REBOUND DEF by JONES,CODY",,,"REBOUND DEF by JONES,CODY",2
06:05,,47,,56 (+9),"GOOD 3PTR by BORN,CLAY",SEWANEE 47-56 (+9),,"GOOD 3PTR by BORN,CLAY",2
05:46,"GOOD JUMPER by GEE,TYLER",49,,56 (+7),,RHODES 49-56 (+7),,"GOOD JUMPER by GEE,TYLER",2
05:37,,,,,"FOUL  by STONE,BRODY",,,"FOUL  by STONE,BRODY",2
05:37,"GOOD FT by GEE,TYLER",50,,56 (+6),,RHODES 50-56 (+6),,"GOOD FT by GEE,TYLER",2
05:37,,,,,"SUB IN by MCCULLOUGH,JACOB",,,"SUB IN by MCCULLOUGH,JACOB",2
05:37,,,,,"SUB IN by BROWN,SETH",,,"SUB IN by BROWN,SETH",2
05:37,,,,,"SUB OUT by JONES,CODY",,,"SUB OUT by JONES,CODY",2
05:37,,,,,"SUB OUT by STONE,BRODY",,,"SUB OUT by STONE,BRODY",2
05:23,,50,,58 (+8),"GOOD LAYUP by CARTER,KESHONN(in the paint)",SEWANEE 50-58 (+8),,"GOOD LAYUP by CARTER,KESHONN(in the paint)",2
--,,,,,"ASSIST  by BORN,CLAY",,,"ASSIST  by BORN,CLAY",2
05:12,"MISS 3PTR by WEIR,JJ",,,,,,,"MISS 3PTR by WEIR,JJ",2
--,,,,,"REBOUND DEF by BROWN,SETH",,,"REBOUND DEF by BROWN,SETH",2
04:51,,,,,"FOUL  by MCCULLOUGH,JACOB",,,"FOUL  by MCCULLOUGH,JACOB",2
04:51,,,,,"TURNOVER  by MCCULLOUGH,JACOB",,,"TURNOVER  by MCCULLOUGH,JACOB",2
04:51,"SUB IN by DARST,DANIEL",,,,,,,"SUB IN by DARST,DANIEL",2
04:51,"SUB OUT by GEE,TYLER",,,,,,,"SUB OUT by GEE,TYLER",2
04:51,,,,,"SUB IN by STONE,BRODY",,,"SUB IN by STONE,BRODY",2
04:51,,,,,"SUB OUT by CARTER,KESHONN",,,"SUB OUT by CARTER,KESHONN",2
04:40,"MISS LAYUP by GALVIN,DANIEL",,,,,,,"MISS LAYUP by GALVIN,DANIEL",2
04:40,,,,,"BLOCK  by STONE,BRODY",,,"BLOCK  by STONE,BRODY",2
--,,,,,"REBOUND DEF by WILLIAMS,JORDEN",,,"REBOUND DEF by WILLIAMS,JORDEN",2
04:24,,50,,60 (+10),"GOOD LAYUP by BROWN,SETH(in the paint)",SEWANEE 50-60 (+10),,"GOOD LAYUP by BROWN,SETH(in the paint)",2
--,,,,,"ASSIST  by MCCULLOUGH,JACOB",,,"ASSIST  by MCCULLOUGH,JACOB",2
04:03,"GOOD LAYUP by GALVIN,DANIEL(in the paint)",52,,60 (+8),,RHODES 52-60 (+8),,"GOOD LAYUP by GALVIN,DANIEL(in the paint)",2
03:42,,,,,"TURNOVER  by MCCULLOUGH,JACOB",,,"TURNOVER  by MCCULLOUGH,JACOB",2
03:42,,,,,TIMEOUT FULL by TEAM,,,TIMEOUT FULL by TEAM,2
03:42,"SUB IN by GEE,TYLER",,,,,,,"SUB IN by GEE,TYLER",2
03:42,"SUB OUT by DARST,DANIEL",,,,,,,"SUB OUT by DARST,DANIEL",2
03:42,,,,,"SUB IN by CARTER,KESHONN",,,"SUB IN by CARTER,KESHONN",2
03:42,,,,,"SUB IN by JONES,CODY",,,"SUB IN by JONES,CODY",2
03:42,,,,,"SUB OUT by BROWN,SETH",,,"SUB OUT by BROWN,SETH",2
03:42,,,,,"SUB OUT by MCCULLOUGH,JACOB",,,"SUB OUT by MCCULLOUGH,JACOB",2
03:33,"MISS 3PTR by SULLIVAN,BRENNAN",,,,,,,"MISS 3PTR by SULLIVAN,BRENNAN",2
--,,,,,"REBOUND DEF by CARTER,KESHONN",,,"REBOUND DEF by CARTER,KESHONN",2
03:05,,,,,"TURNOVER  by WILLIAMS,JORDEN",,,"TURNOVER  by WILLIAMS,JORDEN",2
03:04,"STEAL  by BUTTS,KEYSHAWN",,,,,,,"STEAL  by BUTTS,KEYSHAWN",2
03:02,"GOOD LAYUP by BUTTS,KEYSHAWN(fastbreak)(in the paint)",54,,60 (+6),,RHODES 54-60 (+6),,"GOOD LAYUP by BUTTS,KEYSHAWN(fastbreak)(in the paint)",2
02:39,,,,,"MISS LAYUP by CARTER,KESHONN",,,"MISS LAYUP by CARTER,KESHONN",2
--,"REBOUND DEF by GEE,TYLER",,,,,,,"REBOUND DEF by GEE,TYLER",2
02:18,"GOOD LAYUP by GEE,TYLER(in the paint)",56,,60 (+4),,RHODES 56-60 (+4),,"GOOD LAYUP by GEE,TYLER(in the paint)",2
01:46,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
01:45,,56,,63 (+7),"GOOD 3PTR by BORN,CLAY",SEWANEE 56-63 (+7),,"GOOD 3PTR by BORN,CLAY",2
--,,,,,"ASSIST  by JONES,CODY",,,"ASSIST  by JONES,CODY",2
01:29,"MISS 3PTR by WEIR,JJ",,,,,,,"MISS 3PTR by WEIR,JJ",2
--,,,,,"REBOUND DEF by BORN,CLAY",,,"REBOUND DEF by BORN,CLAY",2
01:03,,,,,"TURNOVER  by JONES,CODY",,,"TURNOVER  by JONES,CODY",2
01:02,,,,,"SUB IN by MCCULLOUGH,JACOB",,,"SUB IN by MCCULLOUGH,JACOB",2
01:02,,,,,"SUB OUT by JONES,CODY",,,"SUB OUT by JONES,CODY",2
00:55,"GOOD 3PTR by BUTTS,KEYSHAWN",59,,63 (+4),,RHODES 59-63 (+4),,"GOOD 3PTR by BUTTS,KEYSHAWN",2
--,"ASSIST  by WEIR,JJ",,,,,,,"ASSIST  by WEIR,JJ",2
00:55,"FOUL  by GALVIN,DANIEL",,,,,,,"FOUL  by GALVIN,DANIEL",2
00:55,,59,,64 (+5),"GOOD FT by JONES,CODY",SEWANEE 59-64 (+5),,"GOOD FT by JONES,CODY",2
00:55,,,,,"MISS FT by JONES,CODY",,,"MISS FT by JONES,CODY",2
--,"REBOUND DEF by SULLIVAN,BRENNAN",,,,,,,"REBOUND DEF by SULLIVAN,BRENNAN",2
00:41,"TURNOVER  by GEE,TYLER",,,,,,,"TURNOVER  by GEE,TYLER",2
00:40,,,,,"STEAL  by WILLIAMS,JORDEN",,,"STEAL  by WILLIAMS,JORDEN",2
00:27,"FOUL  by BUTTS,KEYSHAWN",,,,,,,"FOUL  by BUTTS,KEYSHAWN",2
00:27,,59,,65 (+6),"GOOD FT by MCCULLOUGH,JACOB",SEWANEE 59-65 (+6),,"GOOD FT by MCCULLOUGH,JACOB",2
00:27,,,,,"MISS FT by MCCULLOUGH,JACOB",,,"MISS FT by MCCULLOUGH,JACOB",2
--,"REBOUND DEF by GEE,TYLER",,,,,,,"REBOUND DEF by GEE,TYLER",2
00:20,"TURNOVER  by WEIR,JJ",,,,,,,"TURNOVER  by WEIR,JJ",2
00:20,,,,,"STEAL  by MCCULLOUGH,JACOB",,,"STEAL  by MCCULLOUGH,JACOB",2
00:20,"FOUL  by GALVIN,DANIEL",,,,,,,"FOUL  by GALVIN,DANIEL",2
00:20,,59,,66 (+7),"GOOD FT by MCCULLOUGH,JACOB",SEWANEE 59-66 (+7),,"GOOD FT by MCCULLOUGH,JACOB",2
00:20,,59,,67 (+8),"GOOD FT by MCCULLOUGH,JACOB",SEWANEE 59-67 (+8),,"GOOD FT by MCCULLOUGH,JACOB",2
00:10,"MISS 3PTR by SULLIVAN,BRENNAN",,,,,,,"MISS 3PTR by SULLIVAN,BRENNAN",2
--,"REBOUND OFF by SAMSON,VAUGHN",,,,,,,"REBOUND OFF by SAMSON,VAUGHN",2
00:06,"GOOD LAYUP by GALVIN,DANIEL(in the paint)",61,,67 (+6),,RHODES 61-67 (+6),,"GOOD LAYUP by GALVIN,DANIEL(in the paint)",2
00:03,,61,,69 (+8),"GOOD DUNK by CARTER,KESHONN(in the paint)",SEWANEE 61-69 (+8),,"GOOD DUNK by CARTER,KESHONN(in the paint)",2
--,,,,,"ASSIST  by JONES,CODY",,,"ASSIST  by JONES,CODY",2
00:01,"GOOD 3PTR by BUTTS,KEYSHAWN",64,,69 (+5),,RHODES 64-69 (+5),,"GOOD 3PTR by BUTTS,KEYSHAWN",2
--,"ASSIST  by WEIR,JJ",,,,,,,"ASSIST  by WEIR,JJ",2
