,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway,1stPlayOfPoss
0,0,764,Centre College,Sewanee-Univ. of the South,1,46-48,"29,19","22,24",8-3,6-3,1-0,0-1,01/04/14,3:00 p.m.,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,314,False,19:35,,,,,"MISS LAYUP by SCINTA,BLAKE",,,"MISS LAYUP by SCINTA,BLAKE",1,layup,missed,centre college,"scinta,blake",,"['williams,jorden', 'carter,keshonn', 'cardwell,marcellus', 'brown,seth', 'born,leo']","['whiteside,donovan', 'scinta,blake', 'lopez,collin', 'murray,ryan', 'wesley,tyler']",1175.0,centre college,1,0,0.0,1
1,1,764,Centre College,Sewanee-Univ. of the South,1,46-48,"29,19","22,24",8-3,6-3,1-0,0-1,01/04/14,3:00 p.m.,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,314,False,--,,,,,"REBOUND OFF by SCINTA,BLAKE",,,"REBOUND OFF by SCINTA,BLAKE",1,offensive rebound,,centre college,"scinta,blake",,"['williams,jorden', 'carter,keshonn', 'cardwell,marcellus', 'brown,seth', 'born,leo']","['whiteside,donovan', 'scinta,blake', 'lopez,collin', 'murray,ryan', 'wesley,tyler']",,centre college,1,0,0.0,0
2,2,764,Centre College,Sewanee-Univ. of the South,1,46-48,"29,19","22,24",8-3,6-3,1-0,0-1,01/04/14,3:00 p.m.,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,314,False,19:31,,,,,"MISS LAYUP by SCINTA,BLAKE",,,"MISS LAYUP by SCINTA,BLAKE",1,layup,missed,centre college,"scinta,blake",,"['williams,jorden', 'carter,keshonn', 'cardwell,marcellus', 'brown,seth', 'born,leo']","['whiteside,donovan', 'scinta,blake', 'lopez,collin', 'murray,ryan', 'wesley,tyler']",1171.0,centre college,1,0,0.0,0
3,3,764,Centre College,Sewanee-Univ. of the South,1,46-48,"29,19","22,24",8-3,6-3,1-0,0-1,01/04/14,3:00 p.m.,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,314,False,--,,,,,"REBOUND OFF by WHITESIDE,DONOVAN",,,"REBOUND OFF by WHITESIDE,DONOVAN",1,offensive rebound,,centre college,"whiteside,donovan",,"['williams,jorden', 'carter,keshonn', 'cardwell,marcellus', 'brown,seth', 'born,leo']","['whiteside,donovan', 'scinta,blake', 'lopez,collin', 'murray,ryan', 'wesley,tyler']",,centre college,1,0,0.0,0
4,4,764,Centre College,Sewanee-Univ. of the South,1,46-48,"29,19","22,24",8-3,6-3,1-0,0-1,01/04/14,3:00 p.m.,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,314,False,19:28,,,,,"MISS LAYUP by WHITESIDE,DONOVAN",,,"MISS LAYUP by WHITESIDE,DONOVAN",1,layup,missed,centre college,"whiteside,donovan",,"['williams,jorden', 'carter,keshonn', 'cardwell,marcellus', 'brown,seth', 'born,leo']","['whiteside,donovan', 'scinta,blake', 'lopez,collin', 'murray,ryan', 'wesley,tyler']",1168.0,centre college,1,0,0.0,0
5,5,764,Centre College,Sewanee-Univ. of the South,1,46-48,"29,19","22,24",8-3,6-3,1-0,0-1,01/04/14,3:00 p.m.,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,314,False,--,"REBOUND DEF by CARTER,KESHONN",,,,,,,"REBOUND DEF by CARTER,KESHONN",1,defensive rebound,,sewanee-univ. of the south,"carter,keshonn",,"['williams,jorden', 'carter,keshonn', 'cardwell,marcellus', 'brown,seth', 'born,leo']","['whiteside,donovan', 'scinta,blake', 'lopez,collin', 'murray,ryan', 'wesley,tyler']",,centre college,1,0,0.0,0
6,6,764,Centre College,Sewanee-Univ. of the South,1,46-48,"29,19","22,24",8-3,6-3,1-0,0-1,01/04/14,3:00 p.m.,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,314,False,19:11,"MISS 3PTR by BROWN,SETH",,,,,,,"MISS 3PTR by BROWN,SETH",1,three pointer,missed,sewanee-univ. of the south,"brown,seth",,"['williams,jorden', 'carter,keshonn', 'cardwell,marcellus', 'brown,seth', 'born,leo']","['whiteside,donovan', 'scinta,blake', 'lopez,collin', 'murray,ryan', 'wesley,tyler']",1151.0,sewanee-univ. of the south,2,0,0.0,1
7,7,764,Centre College,Sewanee-Univ. of the South,1,46-48,"29,19","22,24",8-3,6-3,1-0,0-1,01/04/14,3:00 p.m.,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,314,False,--,,,,,"REBOUND DEF by WHITESIDE,DONOVAN",,,"REBOUND DEF by WHITESIDE,DONOVAN",1,defensive rebound,,centre college,"whiteside,donovan",,"['williams,jorden', 'carter,keshonn', 'cardwell,marcellus', 'brown,seth', 'born,leo']","['whiteside,donovan', 'scinta,blake', 'lopez,collin', 'murray,ryan', 'wesley,tyler']",,sewanee-univ. of the south,2,0,0.0,0
8,8,764,Centre College,Sewanee-Univ. of the South,1,46-48,"29,19","22,24",8-3,6-3,1-0,0-1,01/04/14,3:00 p.m.,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,314,False,19:03,"MISS 3PTR by BORN,CLAY",,,,,,,"MISS 3PTR by BORN,CLAY",1,three pointer,missed,sewanee-univ. of the south,"born,clay",,"['williams,jorden', 'carter,keshonn', 'cardwell,marcellus', 'brown,seth', 'born,leo']","['whiteside,donovan', 'scinta,blake', 'lopez,collin', 'murray,ryan', 'wesley,tyler']",1143.0,centre college,3,0,0.0,1
9,9,764,Centre College,Sewanee-Univ. of the South,1,46-48,"29,19","22,24",8-3,6-3,1-0,0-1,01/04/14,3:00 p.m.,,"Alumni Gymnasium, Danville, Ky.",Win,2,False,314,False,--,"REBOUND OFF by CARDWELL,MARCELLUS",,,,,,,"REBOUND OFF by CARDWELL,MARCELLUS",1,offensive rebound,,sewanee-univ. of the south,"cardwell,marcellus",,"['williams,jorden', 'carter,keshonn', 'cardwell,marcellus', 'brown,seth', 'born,leo']","['whiteside,donovan', 'scinta,blake', 'lopez,collin', 'murray,ryan', 'wesley,tyler']",,centre college,3,0,0.0,0
