,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway,1stPlayOfPoss
0,0,4209,Centre College,Pomona-Pitzer,0,84-64,"31,33","45,39",24-5,23-5,,,03/06/20,5:00 PM,,"Atlanta, GA - Woodruff PE Center",Lose,2,False,543,False,19:50,"GOOD JUMPER by PRESTON,ALEX",2,,0,,PPM 2-0 (-2),,"GOOD JUMPER by PRESTON,ALEX",1,jumper,good,pomona-pitzer,"preston,alex",2.0,"['elan,micah', 'rees,adam', 'preston,alex', 'boyle,jack', 'kelbert,james']","['ayers,perry', 'bates,jacob', 'baughman,carter', 'walker,art', 'rakes,bailey']",1190.0,centre college,1,0,0.0,1
1,1,4209,Centre College,Pomona-Pitzer,0,84-64,"31,33","45,39",24-5,23-5,,,03/06/20,5:00 PM,,"Atlanta, GA - Woodruff PE Center",Lose,2,False,543,False,19:17,,2,,0,"MISS 3PTR by BATES,JACOB",,,"MISS 3PTR by BATES,JACOB",1,three pointer,missed,centre college,"bates,jacob",,"['elan,micah', 'rees,adam', 'preston,alex', 'boyle,jack', 'kelbert,james']","['ayers,perry', 'bates,jacob', 'baughman,carter', 'walker,art', 'rakes,bailey']",1157.0,centre college,1,0,0.0,0
2,2,4209,Centre College,Pomona-Pitzer,0,84-64,"31,33","45,39",24-5,23-5,,,03/06/20,5:00 PM,,"Atlanta, GA - Woodruff PE Center",Lose,2,False,543,False,--,"REBOUND DEF by REES,ADAM",2,,0,,,,"REBOUND DEF by REES,ADAM",1,defensive rebound,,pomona-pitzer,"rees,adam",,"['elan,micah', 'rees,adam', 'preston,alex', 'boyle,jack', 'kelbert,james']","['ayers,perry', 'bates,jacob', 'baughman,carter', 'walker,art', 'rakes,bailey']",,centre college,1,0,0.0,0
3,3,4209,Centre College,Pomona-Pitzer,0,84-64,"31,33","45,39",24-5,23-5,,,03/06/20,5:00 PM,,"Atlanta, GA - Woodruff PE Center",Lose,2,False,543,False,18:57,,2,,0,"FOUL  by AYERS,PERRY",,,"FOUL  by AYERS,PERRY",1,foul,,centre college,"ayers,perry",,"['elan,micah', 'rees,adam', 'preston,alex', 'boyle,jack', 'kelbert,james']","['ayers,perry', 'bates,jacob', 'baughman,carter', 'walker,art', 'rakes,bailey']",1137.0,pomona-pitzer,2,0,0.0,1
4,4,4209,Centre College,Pomona-Pitzer,0,84-64,"31,33","45,39",24-5,23-5,,,03/06/20,5:00 PM,,"Atlanta, GA - Woodruff PE Center",Lose,2,False,543,False,18:57,"GOOD FT by PRESTON,ALEX",3,,0,,PPM 3-0 (-3),,"GOOD FT by PRESTON,ALEX",1,free throw,good,pomona-pitzer,"preston,alex",1.0,"['elan,micah', 'rees,adam', 'preston,alex', 'boyle,jack', 'kelbert,james']","['ayers,perry', 'bates,jacob', 'baughman,carter', 'walker,art', 'rakes,bailey']",1137.0,pomona-pitzer,2,0,0.0,0
5,5,4209,Centre College,Pomona-Pitzer,0,84-64,"31,33","45,39",24-5,23-5,,,03/06/20,5:00 PM,,"Atlanta, GA - Woodruff PE Center",Lose,2,False,543,False,18:57,"GOOD FT by PRESTON,ALEX",4,,0,,PPM 4-0 (-4),,"GOOD FT by PRESTON,ALEX",1,free throw,good,pomona-pitzer,"preston,alex",1.0,"['elan,micah', 'rees,adam', 'preston,alex', 'boyle,jack', 'kelbert,james']","['ayers,perry', 'bates,jacob', 'baughman,carter', 'walker,art', 'rakes,bailey']",1137.0,pomona-pitzer,2,0,0.0,0
6,6,4209,Centre College,Pomona-Pitzer,0,84-64,"31,33","45,39",24-5,23-5,,,03/06/20,5:00 PM,,"Atlanta, GA - Woodruff PE Center",Lose,2,False,543,False,18:43,,4,,0,"MISS LAYUP by AYERS,PERRY",,,"MISS LAYUP by AYERS,PERRY",1,layup,missed,centre college,"ayers,perry",,"['elan,micah', 'rees,adam', 'preston,alex', 'boyle,jack', 'kelbert,james']","['ayers,perry', 'bates,jacob', 'baughman,carter', 'walker,art', 'rakes,bailey']",1123.0,pomona-pitzer,2,0,0.0,0
7,7,4209,Centre College,Pomona-Pitzer,0,84-64,"31,33","45,39",24-5,23-5,,,03/06/20,5:00 PM,,"Atlanta, GA - Woodruff PE Center",Lose,2,False,543,False,18:43,"BLOCK  by PRESTON,ALEX",4,,0,,,,"BLOCK  by PRESTON,ALEX",1,block,,pomona-pitzer,"preston,alex",,"['elan,micah', 'rees,adam', 'preston,alex', 'boyle,jack', 'kelbert,james']","['ayers,perry', 'bates,jacob', 'baughman,carter', 'walker,art', 'rakes,bailey']",1123.0,pomona-pitzer,2,0,0.0,0
8,8,4209,Centre College,Pomona-Pitzer,0,84-64,"31,33","45,39",24-5,23-5,,,03/06/20,5:00 PM,,"Atlanta, GA - Woodruff PE Center",Lose,2,False,543,False,--,,4,,0,"REBOUND OFF by BATES,JACOB",,,"REBOUND OFF by BATES,JACOB",1,offensive rebound,,centre college,"bates,jacob",,"['elan,micah', 'rees,adam', 'preston,alex', 'boyle,jack', 'kelbert,james']","['ayers,perry', 'bates,jacob', 'baughman,carter', 'walker,art', 'rakes,bailey']",,pomona-pitzer,2,0,0.0,0
9,9,4209,Centre College,Pomona-Pitzer,0,84-64,"31,33","45,39",24-5,23-5,,,03/06/20,5:00 PM,,"Atlanta, GA - Woodruff PE Center",Lose,2,False,543,False,18:34,,4,,3,"GOOD 3PTR by BAUGHMAN,CARTER",CENTRE-M 4-3 (-1),,"GOOD 3PTR by BAUGHMAN,CARTER",1,three pointer,good,centre college,"baughman,carter",3.0,"['elan,micah', 'rees,adam', 'preston,alex', 'boyle,jack', 'kelbert,james']","['ayers,perry', 'bates,jacob', 'baughman,carter', 'walker,art', 'rakes,bailey']",1114.0,pomona-pitzer,2,0,0.0,0
