gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral
4727,Birmingham-So.,Millsaps,0,79-57,"35,22","41,38",N/A,N/A,N/A,N/A,02/16/19,3:00 PM,N/A,N/A,Lose,2,False,353,False
