gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral
4715,Millsaps,Oglethorpe,0,72-92,"42,50","38,34",N/A,N/A,N/A,N/A,01/06/19,3:00 PM,N/A,N/A,Win,2,False,132,False
