,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway,PlayOfPoss
25,25,757,Otterbein University,Centre College (Ky.),0,89-64,"28,36","47,42",1-3,3-1,,,11/23/13,8:25 p.m.,,"Westerville, Ohio -- Rike Center",Lose,2,False,485,False,--,"REBOUND DEF by TAYLOR,CHRIS",10.0,,4.0,,,,"REBOUND DEF by TAYLOR,CHRIS",1,defensive rebound,,centre college (ky.),"taylor,chris",,"['whiteside,donovan', 'wesley,tyler', 'scinta,blake', 'lopez,collin', 'taylor,chris']","['bischoff,jake', 'davis,jason', 'juergens,jon', 'crum,marshall', 'yazrombek,andy']",,otterbein university,4,0,0.0,0
26,26,757,Otterbein University,Centre College (Ky.),0,89-64,"28,36","47,42",1-3,3-1,,,11/23/13,8:25 p.m.,,"Westerville, Ohio -- Rike Center",Lose,2,False,485,False,15:52,"MISS LAYUP by LOPEZ,COLLIN",10.0,,4.0,,,,"MISS LAYUP by LOPEZ,COLLIN",1,layup,missed,centre college (ky.),"lopez,collin",,"['whiteside,donovan', 'wesley,tyler', 'scinta,blake', 'lopez,collin', 'taylor,chris']","['bischoff,jake', 'davis,jason', 'juergens,jon', 'crum,marshall', 'yazrombek,andy']",952.0,centre college (ky.),5,0,0.0,1
27,27,757,Otterbein University,Centre College (Ky.),0,89-64,"28,36","47,42",1-3,3-1,,,11/23/13,8:25 p.m.,,"Westerville, Ohio -- Rike Center",Lose,2,False,485,False,--,,10.0,,4.0,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,1,defensive rebound,,otterbein university,,,"['whiteside,donovan', 'wesley,tyler', 'scinta,blake', 'lopez,collin', 'taylor,chris']","['bischoff,jake', 'davis,jason', 'juergens,jon', 'crum,marshall', 'yazrombek,andy']",,otterbein university,6,0,0.0,1
28,28,757,Otterbein University,Centre College (Ky.),0,89-64,"28,36","47,42",1-3,3-1,,,11/23/13,8:25 p.m.,,"Westerville, Ohio -- Rike Center",Lose,2,False,485,False,15:52,"SUB IN by GUMP,MATT",10.0,,4.0,,,,"SUB IN by GUMP,MATT",1,subbing in,,centre college (ky.),"gump,matt",,"['whiteside,donovan', 'wesley,tyler', 'scinta,blake', 'lopez,collin', 'taylor,chris', 'gump,matt']","['bischoff,jake', 'davis,jason', 'juergens,jon', 'crum,marshall', 'yazrombek,andy']",952.0,otterbein university,6,0,0.0,0
29,29,757,Otterbein University,Centre College (Ky.),0,89-64,"28,36","47,42",1-3,3-1,,,11/23/13,8:25 p.m.,,"Westerville, Ohio -- Rike Center",Lose,2,False,485,False,15:52,"SUB IN by KARSNER,JOSH",10.0,,4.0,,,,"SUB IN by KARSNER,JOSH",1,subbing in,,centre college (ky.),"karsner,josh",,"['whiteside,donovan', 'wesley,tyler', 'scinta,blake', 'lopez,collin', 'taylor,chris', 'gump,matt', 'karsner,josh']","['bischoff,jake', 'davis,jason', 'juergens,jon', 'crum,marshall', 'yazrombek,andy']",952.0,otterbein university,6,0,0.0,0
30,30,757,Otterbein University,Centre College (Ky.),0,89-64,"28,36","47,42",1-3,3-1,,,11/23/13,8:25 p.m.,,"Westerville, Ohio -- Rike Center",Lose,2,False,485,False,15:52,"SUB OUT by SCINTA,BLAKE",10.0,,4.0,,,,"SUB OUT by SCINTA,BLAKE",1,subbing out,,centre college (ky.),"scinta,blake",,"['whiteside,donovan', 'wesley,tyler', 'lopez,collin', 'taylor,chris', 'gump,matt', 'karsner,josh']","['bischoff,jake', 'davis,jason', 'juergens,jon', 'crum,marshall', 'yazrombek,andy']",952.0,otterbein university,6,0,0.0,0
31,31,757,Otterbein University,Centre College (Ky.),0,89-64,"28,36","47,42",1-3,3-1,,,11/23/13,8:25 p.m.,,"Westerville, Ohio -- Rike Center",Lose,2,False,485,False,15:52,"SUB OUT by LOPEZ,COLLIN",10.0,,4.0,,,,"SUB OUT by LOPEZ,COLLIN",1,subbing out,,centre college (ky.),"lopez,collin",,"['whiteside,donovan', 'wesley,tyler', 'taylor,chris', 'gump,matt', 'karsner,josh']","['bischoff,jake', 'davis,jason', 'juergens,jon', 'crum,marshall', 'yazrombek,andy']",952.0,otterbein university,6,0,0.0,0
32,32,757,Otterbein University,Centre College (Ky.),0,89-64,"28,36","47,42",1-3,3-1,,,11/23/13,8:25 p.m.,,"Westerville, Ohio -- Rike Center",Lose,2,False,485,False,15:52,,10.0,,4.0,"SUB IN by LUCIEN,BILLY",,,"SUB IN by LUCIEN,BILLY",1,subbing in,,otterbein university,"lucien,billy",,"['whiteside,donovan', 'wesley,tyler', 'taylor,chris', 'gump,matt', 'karsner,josh']","['bischoff,jake', 'davis,jason', 'juergens,jon', 'crum,marshall', 'yazrombek,andy', 'lucien,billy']",952.0,otterbein university,6,0,0.0,0
33,33,757,Otterbein University,Centre College (Ky.),0,89-64,"28,36","47,42",1-3,3-1,,,11/23/13,8:25 p.m.,,"Westerville, Ohio -- Rike Center",Lose,2,False,485,False,15:52,,10.0,,4.0,"SUB IN by RHODES,MATT",,,"SUB IN by RHODES,MATT",1,subbing in,,otterbein university,"rhodes,matt",,"['whiteside,donovan', 'wesley,tyler', 'taylor,chris', 'gump,matt', 'karsner,josh']","['bischoff,jake', 'davis,jason', 'juergens,jon', 'crum,marshall', 'yazrombek,andy', 'lucien,billy', 'rhodes,matt']",952.0,otterbein university,6,0,0.0,0
34,34,757,Otterbein University,Centre College (Ky.),0,89-64,"28,36","47,42",1-3,3-1,,,11/23/13,8:25 p.m.,,"Westerville, Ohio -- Rike Center",Lose,2,False,485,False,15:52,,10.0,,4.0,"SUB IN by PHILLIS,JAKE",,,"SUB IN by PHILLIS,JAKE",1,subbing in,,otterbein university,"phillis,jake",,"['whiteside,donovan', 'wesley,tyler', 'taylor,chris', 'gump,matt', 'karsner,josh']","['bischoff,jake', 'davis,jason', 'juergens,jon', 'crum,marshall', 'yazrombek,andy', 'lucien,billy', 'rhodes,matt', 'phillis,jake']",952.0,otterbein university,6,0,0.0,0
35,35,757,Otterbein University,Centre College (Ky.),0,89-64,"28,36","47,42",1-3,3-1,,,11/23/13,8:25 p.m.,,"Westerville, Ohio -- Rike Center",Lose,2,False,485,False,15:52,,10.0,,4.0,"SUB OUT by CRUM,MARSHALL",,,"SUB OUT by CRUM,MARSHALL",1,subbing out,,otterbein university,"crum,marshall",,"['whiteside,donovan', 'wesley,tyler', 'taylor,chris', 'gump,matt', 'karsner,josh']","['bischoff,jake', 'davis,jason', 'juergens,jon', 'yazrombek,andy', 'lucien,billy', 'rhodes,matt', 'phillis,jake']",952.0,otterbein university,6,0,0.0,0
36,36,757,Otterbein University,Centre College (Ky.),0,89-64,"28,36","47,42",1-3,3-1,,,11/23/13,8:25 p.m.,,"Westerville, Ohio -- Rike Center",Lose,2,False,485,False,15:52,,10.0,,4.0,"SUB OUT by JUERGENS,JON",,,"SUB OUT by JUERGENS,JON",1,subbing out,,otterbein university,"juergens,jon",,"['whiteside,donovan', 'wesley,tyler', 'taylor,chris', 'gump,matt', 'karsner,josh']","['bischoff,jake', 'davis,jason', 'yazrombek,andy', 'lucien,billy', 'rhodes,matt', 'phillis,jake']",952.0,otterbein university,6,0,0.0,0
37,37,757,Otterbein University,Centre College (Ky.),0,89-64,"28,36","47,42",1-3,3-1,,,11/23/13,8:25 p.m.,,"Westerville, Ohio -- Rike Center",Lose,2,False,485,False,15:52,,10.0,,4.0,"SUB OUT by DAVIS,JASON",,,"SUB OUT by DAVIS,JASON",1,subbing out,,otterbein university,"davis,jason",,"['whiteside,donovan', 'wesley,tyler', 'taylor,chris', 'gump,matt', 'karsner,josh']","['bischoff,jake', 'yazrombek,andy', 'lucien,billy', 'rhodes,matt', 'phillis,jake']",952.0,otterbein university,6,0,0.0,0
38,38,757,Otterbein University,Centre College (Ky.),0,89-64,"28,36","47,42",1-3,3-1,,,11/23/13,8:25 p.m.,,"Westerville, Ohio -- Rike Center",Lose,2,False,485,False,15:43,,10.0,,6.0,"GOOD LAYUP by RHODES,MATT(in the paint)",OTT 10-6 (+4),,"GOOD LAYUP by RHODES,MATT(in the paint)",1,layup,good,otterbein university,"rhodes,matt",2.0,"['whiteside,donovan', 'wesley,tyler', 'taylor,chris', 'gump,matt', 'karsner,josh']","['bischoff,jake', 'yazrombek,andy', 'lucien,billy', 'rhodes,matt', 'phillis,jake']",943.0,otterbein university,6,0,0.0,0
39,39,757,Otterbein University,Centre College (Ky.),0,89-64,"28,36","47,42",1-3,3-1,,,11/23/13,8:25 p.m.,,"Westerville, Ohio -- Rike Center",Lose,2,False,485,False,--,,10.0,,6.0,"ASSIST  by BISCHOFF,JAKE",,,"ASSIST  by BISCHOFF,JAKE",1,assist,,otterbein university,"bischoff,jake",,"['whiteside,donovan', 'wesley,tyler', 'taylor,chris', 'gump,matt', 'karsner,josh']","['bischoff,jake', 'yazrombek,andy', 'lucien,billy', 'rhodes,matt', 'phillis,jake']",,otterbein university,6,0,0.0,0
40,40,757,Otterbein University,Centre College (Ky.),0,89-64,"28,36","47,42",1-3,3-1,,,11/23/13,8:25 p.m.,,"Westerville, Ohio -- Rike Center",Lose,2,False,485,False,15:24,"GOOD JUMPER by WHITESIDE,DONOVAN",12.0,,6.0,,CENTRE 12-6 (+6),,"GOOD JUMPER by WHITESIDE,DONOVAN",1,jumper,good,centre college (ky.),"whiteside,donovan",2.0,"['whiteside,donovan', 'wesley,tyler', 'taylor,chris', 'gump,matt', 'karsner,josh']","['bischoff,jake', 'yazrombek,andy', 'lucien,billy', 'rhodes,matt', 'phillis,jake']",924.0,otterbein university,6,0,0.0,0
41,41,757,Otterbein University,Centre College (Ky.),0,89-64,"28,36","47,42",1-3,3-1,,,11/23/13,8:25 p.m.,,"Westerville, Ohio -- Rike Center",Lose,2,False,485,False,15:04,,12.0,,6.0,"TURNOVER  by YAZROMBEK,ANDY",,,"TURNOVER  by YAZROMBEK,ANDY",1,turnover,,otterbein university,"yazrombek,andy",,"['whiteside,donovan', 'wesley,tyler', 'taylor,chris', 'gump,matt', 'karsner,josh']","['bischoff,jake', 'yazrombek,andy', 'lucien,billy', 'rhodes,matt', 'phillis,jake']",904.0,otterbein university,6,0,0.0,0
42,42,757,Otterbein University,Centre College (Ky.),0,89-64,"28,36","47,42",1-3,3-1,,,11/23/13,8:25 p.m.,,"Westerville, Ohio -- Rike Center",Lose,2,False,485,False,15:03,"STEAL  by KARSNER,JOSH",12.0,,6.0,,,,"STEAL  by KARSNER,JOSH",1,steal,,centre college (ky.),,,"['whiteside,donovan', 'wesley,tyler', 'taylor,chris', 'gump,matt', 'karsner,josh']","['bischoff,jake', 'yazrombek,andy', 'lucien,billy', 'rhodes,matt', 'phillis,jake']",903.0,otterbein university,6,0,0.0,0
43,43,757,Otterbein University,Centre College (Ky.),0,89-64,"28,36","47,42",1-3,3-1,,,11/23/13,8:25 p.m.,,"Westerville, Ohio -- Rike Center",Lose,2,False,485,False,14:53,,12.0,,6.0,"FOUL  by LUCIEN,BILLY",,,"FOUL  by LUCIEN,BILLY",1,foul,,otterbein university,"lucien,billy",,"['whiteside,donovan', 'wesley,tyler', 'taylor,chris', 'gump,matt', 'karsner,josh']","['bischoff,jake', 'yazrombek,andy', 'lucien,billy', 'rhodes,matt', 'phillis,jake']",893.0,centre college (ky.),7,0,0.0,1
44,44,757,Otterbein University,Centre College (Ky.),0,89-64,"28,36","47,42",1-3,3-1,,,11/23/13,8:25 p.m.,,"Westerville, Ohio -- Rike Center",Lose,2,False,485,False,14:53,"SUB IN by MURRAY,RYAN",12.0,,6.0,,,,"SUB IN by MURRAY,RYAN",1,subbing in,,centre college (ky.),"murray,ryan",,"['whiteside,donovan', 'wesley,tyler', 'taylor,chris', 'gump,matt', 'karsner,josh', 'murray,ryan']","['bischoff,jake', 'yazrombek,andy', 'lucien,billy', 'rhodes,matt', 'phillis,jake']",893.0,centre college (ky.),7,0,0.0,0
