,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway,PlayOfPoss
10,10,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,--,REBOUND OFF by TEAM,0,,3,,,,REBOUND OFF by TEAM,1,offensive rebound,,centre,,,"['whiteside,donovan', 'lopez,collin', 'scinta,blake', 'wesley,tyler', 'steggeman,andrew']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",,centre,2,0,0.0,0
11,11,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,18:50,"GOOD 3PTR by LOPEZ,COLLIN",3,,3,,CENTRE_M 3-3 (0),,"GOOD 3PTR by LOPEZ,COLLIN",1,three pointer,good,centre,"lopez,collin",3.0,"['whiteside,donovan', 'lopez,collin', 'scinta,blake', 'wesley,tyler', 'steggeman,andrew']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",1130.0,centre,2,0,0.0,0
12,12,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,--,"ASSIST  by STEGGEMAN,ANDREW",3,,3,,,,"ASSIST  by STEGGEMAN,ANDREW",1,assist,,centre,"steggeman,andrew",,"['whiteside,donovan', 'lopez,collin', 'scinta,blake', 'wesley,tyler', 'steggeman,andrew']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",,centre,2,0,0.0,0
13,13,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,18:14,,3,,5,"GOOD LAYUP by GARDNER,BEN(in the paint)",HOPEMBB 3-5 (-2),,"GOOD LAYUP by GARDNER,BEN(in the paint)",1,layup,good,hope,"gardner,ben",2.0,"['whiteside,donovan', 'lopez,collin', 'scinta,blake', 'wesley,tyler', 'steggeman,andrew']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",1094.0,centre,2,0,0.0,0
14,14,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,18:06,"MISS 3PTR by WHITESIDE,DONOVAN",3,,5,,,,"MISS 3PTR by WHITESIDE,DONOVAN",1,three pointer,missed,centre,"whiteside,donovan",,"['whiteside,donovan', 'lopez,collin', 'scinta,blake', 'wesley,tyler', 'steggeman,andrew']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",1086.0,centre,2,0,0.0,0
15,15,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,--,,3,,5,"REBOUND DEF by VANARENDONK,NATE",,,"REBOUND DEF by VANARENDONK,NATE",1,defensive rebound,,hope,"vanarendonk,nate",,"['whiteside,donovan', 'lopez,collin', 'scinta,blake', 'wesley,tyler', 'steggeman,andrew']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",,centre,2,0,0.0,0
16,16,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,17:42,,3,,5,"TURNOVER  by EIDSON,ALEX",,,"TURNOVER  by EIDSON,ALEX",1,turnover,,hope,"eidson,alex",,"['whiteside,donovan', 'lopez,collin', 'scinta,blake', 'wesley,tyler', 'steggeman,andrew']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",1062.0,hope,3,0,0.0,1
17,17,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,17:40,"STEAL  by WHITESIDE,DONOVAN",3,,5,,,,"STEAL  by WHITESIDE,DONOVAN",1,steal,,centre,,,"['whiteside,donovan', 'lopez,collin', 'scinta,blake', 'wesley,tyler', 'steggeman,andrew']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",1060.0,hope,3,0,0.0,0
18,18,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,17:39,"TURNOVER  by WHITESIDE,DONOVAN",3,,5,,,,"TURNOVER  by WHITESIDE,DONOVAN",1,turnover,,centre,"whiteside,donovan",,"['whiteside,donovan', 'lopez,collin', 'scinta,blake', 'wesley,tyler', 'steggeman,andrew']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",1059.0,centre,4,0,0.0,1
19,19,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,17:37,,3,,5,"STEAL  by GARDNER,BEN",,,"STEAL  by GARDNER,BEN",1,steal,,hope,,,"['whiteside,donovan', 'lopez,collin', 'scinta,blake', 'wesley,tyler', 'steggeman,andrew']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",1057.0,centre,4,0,0.0,0
20,20,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,17:29,,3,,7,"GOOD LAYUP by VANARENDONK,NATE(in the paint)",HOPEMBB 3-7 (-4),,"GOOD LAYUP by VANARENDONK,NATE(in the paint)",1,layup,good,hope,"vanarendonk,nate",2.0,"['whiteside,donovan', 'lopez,collin', 'scinta,blake', 'wesley,tyler', 'steggeman,andrew']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",1049.0,hope,5,0,0.0,1
21,21,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,--,,3,,7,"ASSIST  by GARDNER,BEN",,,"ASSIST  by GARDNER,BEN",1,assist,,hope,"gardner,ben",,"['whiteside,donovan', 'lopez,collin', 'scinta,blake', 'wesley,tyler', 'steggeman,andrew']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",,hope,5,0,0.0,0
22,22,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,17:10,"TURNOVER  by STEGGEMAN,ANDREW",3,,7,,,,"TURNOVER  by STEGGEMAN,ANDREW",1,turnover,,centre,"steggeman,andrew",,"['whiteside,donovan', 'lopez,collin', 'scinta,blake', 'wesley,tyler', 'steggeman,andrew']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",1030.0,hope,5,0,0.0,0
23,23,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,17:08,,3,,7,"STEAL  by NEIL,GRANT",,,"STEAL  by NEIL,GRANT",1,steal,,hope,,,"['whiteside,donovan', 'lopez,collin', 'scinta,blake', 'wesley,tyler', 'steggeman,andrew']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",1028.0,hope,5,0,0.0,0
24,24,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,17:04,,3,,9,"GOOD LAYUP by EIDSON,ALEX(in the paint)",HOPEMBB 3-9 (-6),,"GOOD LAYUP by EIDSON,ALEX(in the paint)",1,layup,good,hope,"eidson,alex",2.0,"['whiteside,donovan', 'lopez,collin', 'scinta,blake', 'wesley,tyler', 'steggeman,andrew']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",1024.0,hope,5,0,0.0,0
25,25,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,--,,3,,9,"ASSIST  by BYERS,CALEB",,,"ASSIST  by BYERS,CALEB",1,assist,,hope,"byers,caleb",,"['whiteside,donovan', 'lopez,collin', 'scinta,blake', 'wesley,tyler', 'steggeman,andrew']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",,hope,5,0,0.0,0
26,26,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,17:02,TIMEOUT 30SEC by TEAM,3,,9,,,,TIMEOUT 30SEC by TEAM,1,timeout,,centre,,,"['whiteside,donovan', 'lopez,collin', 'scinta,blake', 'wesley,tyler', 'steggeman,andrew']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",1022.0,hope,5,0,0.0,0
27,27,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,16:52,"TURNOVER  by STEGGEMAN,ANDREW",3,,9,,,,"TURNOVER  by STEGGEMAN,ANDREW",1,turnover,,centre,"steggeman,andrew",,"['whiteside,donovan', 'lopez,collin', 'scinta,blake', 'wesley,tyler', 'steggeman,andrew']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",1012.0,hope,5,0,0.0,0
28,28,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,16:51,,3,,9,"STEAL  by NEIL,GRANT",,,"STEAL  by NEIL,GRANT",1,steal,,hope,,,"['whiteside,donovan', 'lopez,collin', 'scinta,blake', 'wesley,tyler', 'steggeman,andrew']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",1011.0,hope,5,0,0.0,0
29,29,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,16:47,,3,,11,"GOOD LAYUP by GARDNER,BEN(fastbreak)(in the paint)",HOPEMBB 3-11 (-8),,"GOOD LAYUP by GARDNER,BEN(fastbreak)(in the paint)",1,layup,good,hope,"gardner,ben(fastbreak)",2.0,"['whiteside,donovan', 'lopez,collin', 'scinta,blake', 'wesley,tyler', 'steggeman,andrew']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",1007.0,hope,5,0,0.0,0
30,30,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,16:15,"TURNOVER  by WESLEY,TYLER",3,,11,,,,"TURNOVER  by WESLEY,TYLER",1,turnover,,centre,"wesley,tyler",,"['whiteside,donovan', 'lopez,collin', 'scinta,blake', 'wesley,tyler', 'steggeman,andrew']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",975.0,hope,5,0,0.0,0
31,31,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,16:15,"SUB IN by MURRAY,RYAN",3,,11,,,,"SUB IN by MURRAY,RYAN",1,subbing in,,centre,"murray,ryan",,"['whiteside,donovan', 'lopez,collin', 'scinta,blake', 'wesley,tyler', 'steggeman,andrew', 'murray,ryan']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",975.0,hope,5,0,0.0,0
32,32,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,16:15,"SUB IN by KARSNER,JOSH",3,,11,,,,"SUB IN by KARSNER,JOSH",1,subbing in,,centre,"karsner,josh",,"['whiteside,donovan', 'lopez,collin', 'scinta,blake', 'wesley,tyler', 'steggeman,andrew', 'murray,ryan', 'karsner,josh']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",975.0,hope,5,0,0.0,0
33,33,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,16:15,"SUB OUT by WHITESIDE,DONOVAN",3,,11,,,,"SUB OUT by WHITESIDE,DONOVAN",1,subbing out,,centre,"whiteside,donovan",,"['lopez,collin', 'scinta,blake', 'wesley,tyler', 'steggeman,andrew', 'murray,ryan', 'karsner,josh']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",975.0,hope,5,0,0.0,0
34,34,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,16:15,"SUB OUT by SCINTA,BLAKE",3,,11,,,,"SUB OUT by SCINTA,BLAKE",1,subbing out,,centre,"scinta,blake",,"['lopez,collin', 'wesley,tyler', 'steggeman,andrew', 'murray,ryan', 'karsner,josh']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",975.0,hope,5,0,0.0,0
35,35,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,15:57,"FOUL  by GUMP,MATT",3,,11,,,,"FOUL  by GUMP,MATT",1,foul,,centre,"gump,matt",,"['lopez,collin', 'wesley,tyler', 'steggeman,andrew', 'murray,ryan', 'karsner,josh']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",957.0,hope,5,0,0.0,0
36,36,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,15:38,,3,,11,"TURNOVER  by BYERS,CALEB",,,"TURNOVER  by BYERS,CALEB",1,turnover,,hope,"byers,caleb",,"['lopez,collin', 'wesley,tyler', 'steggeman,andrew', 'murray,ryan', 'karsner,josh']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",938.0,hope,5,0,0.0,0
37,37,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,15:37,"STEAL  by WESLEY,TYLER",3,,11,,,,"STEAL  by WESLEY,TYLER",1,steal,,centre,,,"['lopez,collin', 'wesley,tyler', 'steggeman,andrew', 'murray,ryan', 'karsner,josh']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",937.0,hope,5,0,0.0,0
38,38,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,15:30,"TURNOVER  by LOPEZ,COLLIN",3,,11,,,,"TURNOVER  by LOPEZ,COLLIN",1,turnover,,centre,"lopez,collin",,"['lopez,collin', 'wesley,tyler', 'steggeman,andrew', 'murray,ryan', 'karsner,josh']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",930.0,centre,6,0,0.0,1
39,39,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,15:30,"SUB IN by GUMP,MATT",3,,11,,,,"SUB IN by GUMP,MATT",1,subbing in,,centre,"gump,matt",,"['lopez,collin', 'wesley,tyler', 'steggeman,andrew', 'murray,ryan', 'karsner,josh', 'gump,matt']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",930.0,hope,7,0,0.0,1
40,40,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,15:30,"SUB OUT by STEGGEMAN,ANDREW",3,,11,,,,"SUB OUT by STEGGEMAN,ANDREW",1,subbing out,,centre,"steggeman,andrew",,"['lopez,collin', 'wesley,tyler', 'murray,ryan', 'karsner,josh', 'gump,matt']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",930.0,hope,7,0,0.0,0
41,41,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,15:15,,3,,11,"MISS LAYUP by NEIL,GRANT",,,"MISS LAYUP by NEIL,GRANT",1,layup,missed,hope,"neil,grant",,"['lopez,collin', 'wesley,tyler', 'murray,ryan', 'karsner,josh', 'gump,matt']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",915.0,hope,7,0,0.0,0
42,42,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,15:15,"BLOCK  by KARSNER,JOSH",3,,11,,,,"BLOCK  by KARSNER,JOSH",1,block,,centre,"karsner,josh",,"['lopez,collin', 'wesley,tyler', 'murray,ryan', 'karsner,josh', 'gump,matt']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",915.0,hope,7,0,0.0,0
43,43,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,--,,3,,11,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,1,offensive rebound,,hope,,,"['lopez,collin', 'wesley,tyler', 'murray,ryan', 'karsner,josh', 'gump,matt']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",,hope,7,0,0.0,0
44,44,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,15:07,,3,,11,"MISS JUMPER by BYERS,CALEB",,,"MISS JUMPER by BYERS,CALEB",1,jumper,missed,hope,"byers,caleb",,"['lopez,collin', 'wesley,tyler', 'murray,ryan', 'karsner,josh', 'gump,matt']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",907.0,hope,7,0,0.0,0
45,45,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,--,,3,,11,"REBOUND OFF by NEIL,GRANT",,,"REBOUND OFF by NEIL,GRANT",1,offensive rebound,,hope,"neil,grant",,"['lopez,collin', 'wesley,tyler', 'murray,ryan', 'karsner,josh', 'gump,matt']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",,hope,7,0,0.0,0
46,46,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,15:02,,3,,11,"MISS LAYUP by BYERS,CALEB",,,"MISS LAYUP by BYERS,CALEB",1,layup,missed,hope,"byers,caleb",,"['lopez,collin', 'wesley,tyler', 'murray,ryan', 'karsner,josh', 'gump,matt']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",902.0,hope,7,0,0.0,0
47,47,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,--,"REBOUND DEF by KARSNER,JOSH",3,,11,,,,"REBOUND DEF by KARSNER,JOSH",1,defensive rebound,,centre,"karsner,josh",,"['lopez,collin', 'wesley,tyler', 'murray,ryan', 'karsner,josh', 'gump,matt']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",,hope,7,0,0.0,0
48,48,762,Hope,Centre,0,68-75,"36,39","39,29",3-5,6-2,,,12/30/13,5 p.m.,,"Crestview Hills, Ky. - Connor Center",Win,2,False,563,False,14:36,,3,,11,"FOUL  by BYERS,CALEB",,,"FOUL  by BYERS,CALEB",1,foul,,hope,"byers,caleb",,"['lopez,collin', 'wesley,tyler', 'murray,ryan', 'karsner,josh', 'gump,matt']","['gardner,ben', 'eidson,alex', 'vanarendonk,nate', 'byers,caleb', 'neil,grant']",876.0,centre,8,0,0.0,1
