,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway,PlayOfPoss
0,0,759,Asbury (Ky.),Centre (Ky.),0,81-87,"41,46","36,45",5-2,4-2,,,12/03/13,8:20 PM,,"Luce Center Wilmore, KY",Win,2,False,362,False,19:45,"TURNOVER  by LOPEZ,COLLIN",,,,,,,"TURNOVER  by LOPEZ,COLLIN",1,turnover,,centre (ky.),"lopez,collin",,"['lopez,collin', 'whiteside,donovan', 'scinta,blake', 'wesley,tyler', 'taylor,chris']","['lamb,kyle', 'richardson,cam', 'penny,cj', ""morris,lee'vaughn"", 'euton,dakotah']",1185.0,asbury (ky.),1,0,0.0,1
1,1,759,Asbury (Ky.),Centre (Ky.),0,81-87,"41,46","36,45",5-2,4-2,,,12/03/13,8:20 PM,,"Luce Center Wilmore, KY",Win,2,False,362,False,19:26,,0.0,,3.0,"GOOD 3PTR by MORRIS,LEE'VAUGHN",AC 0-3 (-3),,"GOOD 3PTR by MORRIS,LEE'VAUGHN",1,three pointer,good,asbury (ky.),"morris,lee'vaughn",3.0,"['lopez,collin', 'whiteside,donovan', 'scinta,blake', 'wesley,tyler', 'taylor,chris']","['lamb,kyle', 'richardson,cam', 'penny,cj', ""morris,lee'vaughn"", 'euton,dakotah']",1166.0,asbury (ky.),1,0,0.0,0
2,2,759,Asbury (Ky.),Centre (Ky.),0,81-87,"41,46","36,45",5-2,4-2,,,12/03/13,8:20 PM,,"Luce Center Wilmore, KY",Win,2,False,362,False,--,,0.0,,3.0,"ASSIST  by LAMB,KYLE",,,"ASSIST  by LAMB,KYLE",1,assist,,asbury (ky.),"lamb,kyle",,"['lopez,collin', 'whiteside,donovan', 'scinta,blake', 'wesley,tyler', 'taylor,chris']","['lamb,kyle', 'richardson,cam', 'penny,cj', ""morris,lee'vaughn"", 'euton,dakotah']",,asbury (ky.),1,0,0.0,0
3,3,759,Asbury (Ky.),Centre (Ky.),0,81-87,"41,46","36,45",5-2,4-2,,,12/03/13,8:20 PM,,"Luce Center Wilmore, KY",Win,2,False,362,False,18:55,"MISS 3PTR by SCINTA,BLAKE",0.0,,3.0,,,,"MISS 3PTR by SCINTA,BLAKE",1,three pointer,missed,centre (ky.),"scinta,blake",,"['lopez,collin', 'whiteside,donovan', 'scinta,blake', 'wesley,tyler', 'taylor,chris']","['lamb,kyle', 'richardson,cam', 'penny,cj', ""morris,lee'vaughn"", 'euton,dakotah']",1135.0,asbury (ky.),1,0,0.0,0
4,4,759,Asbury (Ky.),Centre (Ky.),0,81-87,"41,46","36,45",5-2,4-2,,,12/03/13,8:20 PM,,"Luce Center Wilmore, KY",Win,2,False,362,False,--,,0.0,,3.0,"REBOUND DEF by EUTON,DAKOTAH",,,"REBOUND DEF by EUTON,DAKOTAH",1,defensive rebound,,asbury (ky.),"euton,dakotah",,"['lopez,collin', 'whiteside,donovan', 'scinta,blake', 'wesley,tyler', 'taylor,chris']","['lamb,kyle', 'richardson,cam', 'penny,cj', ""morris,lee'vaughn"", 'euton,dakotah']",,asbury (ky.),1,0,0.0,0
5,5,759,Asbury (Ky.),Centre (Ky.),0,81-87,"41,46","36,45",5-2,4-2,,,12/03/13,8:20 PM,,"Luce Center Wilmore, KY",Win,2,False,362,False,18:42,,0.0,,3.0,"MISS 3PTR by EUTON,DAKOTAH",,,"MISS 3PTR by EUTON,DAKOTAH",1,three pointer,missed,asbury (ky.),"euton,dakotah",,"['lopez,collin', 'whiteside,donovan', 'scinta,blake', 'wesley,tyler', 'taylor,chris']","['lamb,kyle', 'richardson,cam', 'penny,cj', ""morris,lee'vaughn"", 'euton,dakotah']",1122.0,asbury (ky.),1,0,0.0,0
6,6,759,Asbury (Ky.),Centre (Ky.),0,81-87,"41,46","36,45",5-2,4-2,,,12/03/13,8:20 PM,,"Luce Center Wilmore, KY",Win,2,False,362,False,--,"REBOUND DEF by TAYLOR,CHRIS",0.0,,3.0,,,,"REBOUND DEF by TAYLOR,CHRIS",1,defensive rebound,,centre (ky.),"taylor,chris",,"['lopez,collin', 'whiteside,donovan', 'scinta,blake', 'wesley,tyler', 'taylor,chris']","['lamb,kyle', 'richardson,cam', 'penny,cj', ""morris,lee'vaughn"", 'euton,dakotah']",,asbury (ky.),1,0,0.0,0
7,7,759,Asbury (Ky.),Centre (Ky.),0,81-87,"41,46","36,45",5-2,4-2,,,12/03/13,8:20 PM,,"Luce Center Wilmore, KY",Win,2,False,362,False,18:16,"MISS JUMPER by WHITESIDE,DONOVAN",0.0,,3.0,,,,"MISS JUMPER by WHITESIDE,DONOVAN",1,jumper,missed,centre (ky.),"whiteside,donovan",,"['lopez,collin', 'whiteside,donovan', 'scinta,blake', 'wesley,tyler', 'taylor,chris']","['lamb,kyle', 'richardson,cam', 'penny,cj', ""morris,lee'vaughn"", 'euton,dakotah']",1096.0,centre (ky.),2,0,0.0,1
8,8,759,Asbury (Ky.),Centre (Ky.),0,81-87,"41,46","36,45",5-2,4-2,,,12/03/13,8:20 PM,,"Luce Center Wilmore, KY",Win,2,False,362,False,--,"REBOUND OFF by WESLEY,TYLER",0.0,,3.0,,,,"REBOUND OFF by WESLEY,TYLER",1,offensive rebound,,centre (ky.),"wesley,tyler",,"['lopez,collin', 'whiteside,donovan', 'scinta,blake', 'wesley,tyler', 'taylor,chris']","['lamb,kyle', 'richardson,cam', 'penny,cj', ""morris,lee'vaughn"", 'euton,dakotah']",,centre (ky.),2,0,0.0,0
9,9,759,Asbury (Ky.),Centre (Ky.),0,81-87,"41,46","36,45",5-2,4-2,,,12/03/13,8:20 PM,,"Luce Center Wilmore, KY",Win,2,False,362,False,18:13,"GOOD JUMPER by WESLEY,TYLER(in the paint)",2.0,,3.0,,CENTR 2-3 (-1),,"GOOD JUMPER by WESLEY,TYLER(in the paint)",1,jumper,good,centre (ky.),"wesley,tyler",2.0,"['lopez,collin', 'whiteside,donovan', 'scinta,blake', 'wesley,tyler', 'taylor,chris']","['lamb,kyle', 'richardson,cam', 'penny,cj', ""morris,lee'vaughn"", 'euton,dakotah']",1093.0,centre (ky.),2,0,0.0,0
