Time Remaining,OU,Away Team Score,Play Team Indicator,Home Team Score,Mill,Game Score,Team Indicator,Play,Period
03:19,,,,,"MISS 3PTR by JENKINS,KALEB",,,"MISS 3PTR by JENKINS,KALEB",2
--,,,,,"REBOUND OFF by JENKINS,KALEB",,,"REBOUND OFF by JENKINS,KALEB",2
03:19,,,,,"TURNOVER  by VAN PELT,JUSTIN",,,"TURNOVER  by VAN PELT,JUSTIN",2
03:19,"STEAL  by CAMMON,JOSH",,,,,,,"STEAL  by CAMMON,JOSH",2
03:19,"MISS LAYUP by CAMMON,JOSH(in the paint)",,,,,,,"MISS LAYUP by CAMMON,JOSH(in the paint)",2
--,,,,,"REBOUND DEF by VAN PELT,JUSTIN",,,"REBOUND DEF by VAN PELT,JUSTIN",2
02:40,,,,,"MISS 3PTR by JENKINS,KALEB",,,"MISS 3PTR by JENKINS,KALEB",2
--,"REBOUND DEF by CHAMBERS,DIMETRI",,,,,,,"REBOUND DEF by CHAMBERS,DIMETRI",2
02:38,,,,,"FOUL  by HUGHES,ANTHONY",,,"FOUL  by HUGHES,ANTHONY",2
02:37,,,,,"SUB OUT by TULLOS,ZACHARY",,,"SUB OUT by TULLOS,ZACHARY",2
02:37,,,,,"SUB IN by BLANZ,BUCK",,,"SUB IN by BLANZ,BUCK",2
02:37,"SUB OUT by FOSTER,LANE",,,,,,,"SUB OUT by FOSTER,LANE",2
02:37,"SUB IN by JENEI,RYAN",,,,,,,"SUB IN by JENEI,RYAN",2
02:17,"TURNOVER  by DAY,JUSTIN",,,,,,,"TURNOVER  by DAY,JUSTIN",2
02:17,"SUB OUT by JENEI,RYAN",,,,,,,"SUB OUT by JENEI,RYAN",2
02:17,"SUB IN by FOSTER,LANE",,,,,,,"SUB IN by FOSTER,LANE",2
02:11,,,,,"TURNOVER  by HUGHES,ANTHONY",,,"TURNOVER  by HUGHES,ANTHONY",2
02:11,"STEAL  by FOSTER,LANE",,,,,,,"STEAL  by FOSTER,LANE",2
02:07,,,,,"FOUL  by JENKINS,KALEB",,,"FOUL  by JENKINS,KALEB",2
02:07,"GOOD FT by DAY,JUSTIN(fastbreak)",68,,69 (+1),,OU 68-69 (+1),,"GOOD FT by DAY,JUSTIN(fastbreak)",2
02:07,,,,,"SUB OUT by BLANZ,BUCK",,,"SUB OUT by BLANZ,BUCK",2
02:07,,,,,"SUB IN by GRANT,SHE'CHEM",,,"SUB IN by GRANT,SHE'CHEM",2
02:07,"SUB OUT by CHAMBERS,DIMETRI",,,,,,,"SUB OUT by CHAMBERS,DIMETRI",2
02:07,"SUB IN by ETIWE,TOJU",,,,,,,"SUB IN by ETIWE,TOJU",2
02:07,"GOOD FT by DAY,JUSTIN(fastbreak)",69,,69,,OU 69-69 (0),,"GOOD FT by DAY,JUSTIN(fastbreak)",2
01:53,,,,,"MISS 3PTR by GRANT,SHE'CHEM",,,"MISS 3PTR by GRANT,SHE'CHEM",2
--,,,,,"REBOUND OFF by VAN PELT,JUSTIN",,,"REBOUND OFF by VAN PELT,JUSTIN",2
01:51,,69,,71 (+2),"GOOD LAYUP by VAN PELT,JUSTIN(in the paint)",Mill 69-71 (+2),,"GOOD LAYUP by VAN PELT,JUSTIN(in the paint)",2
01:51,"FOUL  by ETIWE,TOJU",,,,,,,"FOUL  by ETIWE,TOJU",2
01:51,"SUB OUT by ETIWE,TOJU",,,,,,,"SUB OUT by ETIWE,TOJU",2
01:51,"SUB IN by CHAMBERS,DIMETRI",,,,,,,"SUB IN by CHAMBERS,DIMETRI",2
01:51,,69,,72 (+3),"GOOD FT by VAN PELT,JUSTIN",Mill 69-72 (+3),,"GOOD FT by VAN PELT,JUSTIN",2
01:31,"TURNOVER  by SONE,CARLOS",,,,,,,"TURNOVER  by SONE,CARLOS",2
01:31,"SUB OUT by CHAMBERS,DIMETRI",,,,,,,"SUB OUT by CHAMBERS,DIMETRI",2
01:31,"SUB IN by ETIWE,TOJU",,,,,,,"SUB IN by ETIWE,TOJU",2
01:04,,69,,74 (+5),"GOOD LAYUP by VAN PELT,JUSTIN(in the paint)",Mill 69-74 (+5),,"GOOD LAYUP by VAN PELT,JUSTIN(in the paint)",2
--,,,,,"ASSIST  by JENKINS,KALEB",,,"ASSIST  by JENKINS,KALEB",2
00:58,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
00:58,"SUB OUT by ETIWE,TOJU",,,,,,,"SUB OUT by ETIWE,TOJU",2
00:58,"SUB IN by CHAMBERS,DIMETRI",,,,,,,"SUB IN by CHAMBERS,DIMETRI",2
00:48,"GOOD JUMPER by CAMMON,JOSH(in the paint)",71,,74 (+3),,OU 71-74 (+3),,"GOOD JUMPER by CAMMON,JOSH(in the paint)",2
00:48,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
00:48,,,,,"SUB OUT by VAN PELT,JUSTIN",,,"SUB OUT by VAN PELT,JUSTIN",2
00:48,,,,,"SUB IN by BECKER,SAXTON",,,"SUB IN by BECKER,SAXTON",2
00:47,"FOUL  by FOSTER,LANE",,,,,,,"FOUL  by FOSTER,LANE",2
00:47,,71,,75 (+4),"GOOD FT by JENKINS,KALEB(fastbreak)",Mill 71-75 (+4),,"GOOD FT by JENKINS,KALEB(fastbreak)",2
00:47,,,,,"SUB OUT by BECKER,SAXTON",,,"SUB OUT by BECKER,SAXTON",2
00:47,,,,,"SUB OUT by GRANT,SHE'CHEM",,,"SUB OUT by GRANT,SHE'CHEM",2
00:47,,,,,"SUB IN by TULLOS,ZACHARY",,,"SUB IN by TULLOS,ZACHARY",2
00:47,,,,,"SUB IN by VAN PELT,JUSTIN",,,"SUB IN by VAN PELT,JUSTIN",2
00:47,"SUB OUT by FOSTER,LANE",,,,,,,"SUB OUT by FOSTER,LANE",2
00:47,"SUB IN by JENEI,RYAN",,,,,,,"SUB IN by JENEI,RYAN",2
00:47,,71,,76 (+5),"GOOD FT by JENKINS,KALEB(fastbreak)",Mill 71-76 (+5),,"GOOD FT by JENKINS,KALEB(fastbreak)",2
00:37,"MISS 3PTR by JENEI,RYAN",,,,,,,"MISS 3PTR by JENEI,RYAN",2
--,,,,,"REBOUND DEF by JENKINS,KALEB",,,"REBOUND DEF by JENKINS,KALEB",2
00:32,"FOUL  by DAY,JUSTIN",,,,,,,"FOUL  by DAY,JUSTIN",2
00:32,,71,,77 (+6),"GOOD FT by JENKINS,KALEB(fastbreak)",Mill 71-77 (+6),,"GOOD FT by JENKINS,KALEB(fastbreak)",2
00:32,"SUB OUT by CAMMON,JOSH",,,,,,,"SUB OUT by CAMMON,JOSH",2
00:32,"SUB IN by FOSTER,LANE",,,,,,,"SUB IN by FOSTER,LANE",2
00:32,,71,,78 (+7),"GOOD FT by JENKINS,KALEB(fastbreak)",Mill 71-78 (+7),,"GOOD FT by JENKINS,KALEB(fastbreak)",2
00:21,"MISS 3PTR by DAY,JUSTIN",,,,,,,"MISS 3PTR by DAY,JUSTIN",2
--,"REBOUND OFF by FOSTER,LANE",,,,,,,"REBOUND OFF by FOSTER,LANE",2
00:17,"GOOD LAYUP by FOSTER,LANE(in the paint)",73,,78 (+5),,OU 73-78 (+5),,"GOOD LAYUP by FOSTER,LANE(in the paint)",2
00:17,,,,,"FOUL  by VAN PELT,JUSTIN",,,"FOUL  by VAN PELT,JUSTIN",2
00:17,"SUB OUT by CHAMBERS,DIMETRI",,,,,,,"SUB OUT by CHAMBERS,DIMETRI",2
00:17,"SUB OUT by JENEI,RYAN",,,,,,,"SUB OUT by JENEI,RYAN",2
00:17,"SUB IN by CAMMON,JOSH",,,,,,,"SUB IN by CAMMON,JOSH",2
00:17,"SUB IN by ETIWE,TOJU",,,,,,,"SUB IN by ETIWE,TOJU",2
00:17,"GOOD FT by FOSTER,LANE",74,,78 (+4),,OU 74-78 (+4),,"GOOD FT by FOSTER,LANE",2
00:17,,,,,"SUB OUT by HUGHES,ANTHONY",,,"SUB OUT by HUGHES,ANTHONY",2
00:17,,,,,"SUB IN by BECKER,SAXTON",,,"SUB IN by BECKER,SAXTON",2
00:13,"FOUL  by DAY,JUSTIN",,,,,,,"FOUL  by DAY,JUSTIN",2
00:13,,74,,79 (+5),"GOOD FT by BECKER,SAXTON(fastbreak)",Mill 74-79 (+5),,"GOOD FT by BECKER,SAXTON(fastbreak)",2
00:13,"SUB OUT by ETIWE,TOJU",,,,,,,"SUB OUT by ETIWE,TOJU",2
00:13,"SUB IN by JENEI,RYAN",,,,,,,"SUB IN by JENEI,RYAN",2
00:13,,74,,80 (+6),"GOOD FT by BECKER,SAXTON(fastbreak)",Mill 74-80 (+6),,"GOOD FT by BECKER,SAXTON(fastbreak)",2
00:13,,,,,"SUB OUT by BECKER,SAXTON",,,"SUB OUT by BECKER,SAXTON",2
00:13,,,,,"SUB IN by MILLER,JOSHUA",,,"SUB IN by MILLER,JOSHUA",2
00:10,"MISS 3PTR by DAY,JUSTIN",,,,,,,"MISS 3PTR by DAY,JUSTIN",2
--,"REBOUND OFF by FOSTER,LANE",,,,,,,"REBOUND OFF by FOSTER,LANE",2
00:02,"MISS 3PTR by CHAMBERS,DIMETRI",,,,,,,"MISS 3PTR by CHAMBERS,DIMETRI",2
--,,,,,"REBOUND DEF by JENKINS,KALEB",,,"REBOUND DEF by JENKINS,KALEB",2
