Time Remaining,Berry,Away Team Score,Play Team Indicator,Home Team Score,Mill,Game Score,Team Indicator,Play,Period
02:48,,,,,"SUB OUT by YOUNG,DILLON",,,"SUB OUT by YOUNG,DILLON",1
02:48,,,,,"SUB OUT by BECKER,SAXTON",,,"SUB OUT by BECKER,SAXTON",1
02:48,,,,,"SUB OUT by GRANT,SHE'CHEM",,,"SUB OUT by GRANT,SHE'CHEM",1
02:48,,,,,"SUB IN by MCLAURIN,RYAN",,,"SUB IN by MCLAURIN,RYAN",1
02:48,,,,,"SUB IN by JENKINS,KALEB",,,"SUB IN by JENKINS,KALEB",1
02:48,,,,,"SUB IN by BLANZ,BUCK",,,"SUB IN by BLANZ,BUCK",1
02:48,"SUB OUT by JOHNSON,MICAH",,,,,,,"SUB OUT by JOHNSON,MICAH",1
02:48,"SUB OUT by HAYNES,CALEB",,,,,,,"SUB OUT by HAYNES,CALEB",1
02:48,"SUB IN by SOWADA,COLLIN",,,,,,,"SUB IN by SOWADA,COLLIN",1
02:48,"SUB IN by BROOKS,AUSTIN",,,,,,,"SUB IN by BROOKS,AUSTIN",1
02:48,,28,,29 (+1),"GOOD FT by SPIKES,KALVIN",Mill 28-29 (+1),,"GOOD FT by SPIKES,KALVIN",1
02:48,,,,,"MISS FT by SPIKES,KALVIN",,,"MISS FT by SPIKES,KALVIN",1
--,"REBOUND DEF by CLARK,ETHAN",,,,,,,"REBOUND DEF by CLARK,ETHAN",1
02:32,"MISS 3PTR by WEHUNT,DAWSON",,,,,,,"MISS 3PTR by WEHUNT,DAWSON",1
--,"REBOUND OFF by BROOKS,AUSTIN",,,,,,,"REBOUND OFF by BROOKS,AUSTIN",1
02:18,"MISS JUMPER by WEHUNT,DAWSON",,,,,,,"MISS JUMPER by WEHUNT,DAWSON",1
--,,,,,"REBOUND DEF by HUGHES,ANTHONY",,,"REBOUND DEF by HUGHES,ANTHONY",1
02:08,,,,,"MISS 3PTR by BLANZ,BUCK",,,"MISS 3PTR by BLANZ,BUCK",1
--,"REBOUND DEF by CLARK,ETHAN",,,,,,,"REBOUND DEF by CLARK,ETHAN",1
01:35,"GOOD JUMPER by BROOKS,AUSTIN(in the paint)",30 (+1),,29,,Berry 30-29 (-1),,"GOOD JUMPER by BROOKS,AUSTIN(in the paint)",1
--,"ASSIST  by WEHUNT,DAWSON",,,,,,,"ASSIST  by WEHUNT,DAWSON",1
01:24,"FOUL  by SOWADA,COLLIN",,,,,,,"FOUL  by SOWADA,COLLIN",1
01:24,"SUB OUT by SOWADA,COLLIN",,,,,,,"SUB OUT by SOWADA,COLLIN",1
01:24,"SUB IN by JOHNSON,MICAH",,,,,,,"SUB IN by JOHNSON,MICAH",1
01:24,,30,,30,"GOOD FT by JENKINS,KALEB",Mill 30-30 (0),,"GOOD FT by JENKINS,KALEB",1
01:24,,,,,"MISS FT by JENKINS,KALEB",,,"MISS FT by JENKINS,KALEB",1
--,"REBOUND DEF by JOHNSON,MICAH",,,,,,,"REBOUND DEF by JOHNSON,MICAH",1
01:15,"GOOD 3PTR by JOHNSON,MICAH",33 (+3),,30,,Berry 33-30 (-3),,"GOOD 3PTR by JOHNSON,MICAH",1
00:57,,33 (+1),,32,"GOOD JUMPER by MCLAURIN,RYAN(in the paint)",Mill 33-32 (-1),,"GOOD JUMPER by MCLAURIN,RYAN(in the paint)",1
00:49,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,1
00:49,,,,,"SUB OUT by BLANZ,BUCK",,,"SUB OUT by BLANZ,BUCK",1
00:49,,,,,"SUB IN by MILLER,JOSHUA",,,"SUB IN by MILLER,JOSHUA",1
00:41,,,,,"FOUL  by JENKINS,KALEB",,,"FOUL  by JENKINS,KALEB",1
00:38,"MISS 3PTR by JONES,DREW",,,,,,,"MISS 3PTR by JONES,DREW",1
--,,,,,"REBOUND DEF by MCLAURIN,RYAN",,,"REBOUND DEF by MCLAURIN,RYAN",1
00:12,,,,,"TURNOVER  by SPIKES,KALVIN",,,"TURNOVER  by SPIKES,KALVIN",1
00:12,"STEAL  by JOHNSON,MICAH",,,,,,,"STEAL  by JOHNSON,MICAH",1
00:03,"MISS 3PTR by JOHNSON,MICAH",,,,,,,"MISS 3PTR by JOHNSON,MICAH",1
--,"REBOUND OFF by BROOKS,AUSTIN",,,,,,,"REBOUND OFF by BROOKS,AUSTIN",1
20:00,,,,,"SUB OUT by MILLER,JOSHUA",,,"SUB OUT by MILLER,JOSHUA",2
20:00,,,,,"SUB IN by VAN PELT,JUSTIN",,,"SUB IN by VAN PELT,JUSTIN",2
20:00,"SUB OUT by CLARK,ETHAN",,,,,,,"SUB OUT by CLARK,ETHAN",2
20:00,"SUB IN by HAYNES,CALEB",,,,,,,"SUB IN by HAYNES,CALEB",2
19:48,"MISS JUMPER by HAYNES,CALEB(in the paint)",,,,,,,"MISS JUMPER by HAYNES,CALEB(in the paint)",2
19:48,,,,,"BLOCK  by VAN PELT,JUSTIN",,,"BLOCK  by VAN PELT,JUSTIN",2
--,"REBOUND OFF by HAYNES,CALEB",,,,,,,"REBOUND OFF by HAYNES,CALEB",2
19:41,"MISS 3PTR by JONES,DREW",,,,,,,"MISS 3PTR by JONES,DREW",2
--,,,,,"REBOUND DEF by MCLAURIN,RYAN",,,"REBOUND DEF by MCLAURIN,RYAN",2
19:30,,,,,"MISS 3PTR by JENKINS,KALEB",,,"MISS 3PTR by JENKINS,KALEB",2
--,,,,,"REBOUND OFF by VAN PELT,JUSTIN",,,"REBOUND OFF by VAN PELT,JUSTIN",2
19:27,,33,,34 (+1),"GOOD LAYUP by VAN PELT,JUSTIN(in the paint)",Mill 33-34 (+1),,"GOOD LAYUP by VAN PELT,JUSTIN(in the paint)",2
19:06,"GOOD JUMPER by WEHUNT,DAWSON(in the paint)",35 (+1),,34,,Berry 35-34 (-1),,"GOOD JUMPER by WEHUNT,DAWSON(in the paint)",2
18:55,,35,,37 (+2),"GOOD 3PTR by MCLAURIN,RYAN",Mill 35-37 (+2),,"GOOD 3PTR by MCLAURIN,RYAN",2
