,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway
0,0,1186,Sewanee,Millsaps,1,52-67,"35,32","24,28",5-6,3-10,2-0,0-2,01/05/18,8 p.m.,,"Sewanee, Tenn. (Juhan Gymnasium)",Win,2,False,132,False,19:45,"MISS JUMPER by BLANZ,BUCK",,,,,,,"MISS JUMPER by BLANZ,BUCK",1,jumper,missed,millsaps,"blanz,buck",,"['sullivan,michael', 'kohnke,sam', 'blanz,buck', 'meads,tysin', 'turner,james']","['thomas,adrian', 'caldwell,cam', 'smith,luke', 'lee,matt', 'buescher,hunter']",1185.0,sewanee,1,0,0.0
1,1,1186,Sewanee,Millsaps,1,52-67,"35,32","24,28",5-6,3-10,2-0,0-2,01/05/18,8 p.m.,,"Sewanee, Tenn. (Juhan Gymnasium)",Win,2,False,132,False,--,,,,,"REBOUND DEF by CALDWELL,CAM",,,"REBOUND DEF by CALDWELL,CAM",1,defensive rebound,,sewanee,"caldwell,cam",,"['sullivan,michael', 'kohnke,sam', 'blanz,buck', 'meads,tysin', 'turner,james']","['thomas,adrian', 'caldwell,cam', 'smith,luke', 'lee,matt', 'buescher,hunter']",,sewanee,1,0,0.0
2,2,1186,Sewanee,Millsaps,1,52-67,"35,32","24,28",5-6,3-10,2-0,0-2,01/05/18,8 p.m.,,"Sewanee, Tenn. (Juhan Gymnasium)",Win,2,False,132,False,19:39,,,,,"TURNOVER  by CALDWELL,CAM",,,"TURNOVER  by CALDWELL,CAM",1,turnover,,sewanee,"caldwell,cam",,"['sullivan,michael', 'kohnke,sam', 'blanz,buck', 'meads,tysin', 'turner,james']","['thomas,adrian', 'caldwell,cam', 'smith,luke', 'lee,matt', 'buescher,hunter']",1179.0,sewanee,1,0,0.0
3,3,1186,Sewanee,Millsaps,1,52-67,"35,32","24,28",5-6,3-10,2-0,0-2,01/05/18,8 p.m.,,"Sewanee, Tenn. (Juhan Gymnasium)",Win,2,False,132,False,19:37,"STEAL  by MEADS,TYSIN",,,,,,,"STEAL  by MEADS,TYSIN",1,steal,,millsaps,,,"['sullivan,michael', 'kohnke,sam', 'blanz,buck', 'meads,tysin', 'turner,james']","['thomas,adrian', 'caldwell,cam', 'smith,luke', 'lee,matt', 'buescher,hunter']",1177.0,sewanee,1,0,0.0
4,4,1186,Sewanee,Millsaps,1,52-67,"35,32","24,28",5-6,3-10,2-0,0-2,01/05/18,8 p.m.,,"Sewanee, Tenn. (Juhan Gymnasium)",Win,2,False,132,False,19:25,"MISS 3PTR by KOHNKE,SAM",,,,,,,"MISS 3PTR by KOHNKE,SAM",1,three pointer,missed,millsaps,"kohnke,sam",,"['sullivan,michael', 'kohnke,sam', 'blanz,buck', 'meads,tysin', 'turner,james']","['thomas,adrian', 'caldwell,cam', 'smith,luke', 'lee,matt', 'buescher,hunter']",1165.0,millsaps,2,0,0.0
5,5,1186,Sewanee,Millsaps,1,52-67,"35,32","24,28",5-6,3-10,2-0,0-2,01/05/18,8 p.m.,,"Sewanee, Tenn. (Juhan Gymnasium)",Win,2,False,132,False,--,"REBOUND OFF by TURNER,JAMES",,,,,,,"REBOUND OFF by TURNER,JAMES",1,offensive rebound,,millsaps,"turner,james",,"['sullivan,michael', 'kohnke,sam', 'blanz,buck', 'meads,tysin', 'turner,james']","['thomas,adrian', 'caldwell,cam', 'smith,luke', 'lee,matt', 'buescher,hunter']",,millsaps,2,0,0.0
6,6,1186,Sewanee,Millsaps,1,52-67,"35,32","24,28",5-6,3-10,2-0,0-2,01/05/18,8 p.m.,,"Sewanee, Tenn. (Juhan Gymnasium)",Win,2,False,132,False,19:17,"TURNOVER  by TURNER,JAMES",,,,,,,"TURNOVER  by TURNER,JAMES",1,turnover,,millsaps,"turner,james",,"['sullivan,michael', 'kohnke,sam', 'blanz,buck', 'meads,tysin', 'turner,james']","['thomas,adrian', 'caldwell,cam', 'smith,luke', 'lee,matt', 'buescher,hunter']",1157.0,millsaps,2,0,0.0
7,7,1186,Sewanee,Millsaps,1,52-67,"35,32","24,28",5-6,3-10,2-0,0-2,01/05/18,8 p.m.,,"Sewanee, Tenn. (Juhan Gymnasium)",Win,2,False,132,False,19:05,,0.0,,2.0,"GOOD JUMPER by THOMAS,ADRIAN(in the paint)",SEWANEE 0-2 (+2),,"GOOD JUMPER by THOMAS,ADRIAN(in the paint)",1,jumper,good,sewanee,"thomas,adrian",2.0,"['sullivan,michael', 'kohnke,sam', 'blanz,buck', 'meads,tysin', 'turner,james']","['thomas,adrian', 'caldwell,cam', 'smith,luke', 'lee,matt', 'buescher,hunter']",1145.0,sewanee,3,0,0.0
8,8,1186,Sewanee,Millsaps,1,52-67,"35,32","24,28",5-6,3-10,2-0,0-2,01/05/18,8 p.m.,,"Sewanee, Tenn. (Juhan Gymnasium)",Win,2,False,132,False,--,,0.0,,2.0,"ASSIST  by SMITH,LUKE",,,"ASSIST  by SMITH,LUKE",1,assist,,sewanee,"smith,luke",,"['sullivan,michael', 'kohnke,sam', 'blanz,buck', 'meads,tysin', 'turner,james']","['thomas,adrian', 'caldwell,cam', 'smith,luke', 'lee,matt', 'buescher,hunter']",,sewanee,3,0,0.0
9,9,1186,Sewanee,Millsaps,1,52-67,"35,32","24,28",5-6,3-10,2-0,0-2,01/05/18,8 p.m.,,"Sewanee, Tenn. (Juhan Gymnasium)",Win,2,False,132,False,18:47,"MISS LAYUP by SULLIVAN,MICHAEL",0.0,,2.0,,,,"MISS LAYUP by SULLIVAN,MICHAEL",1,layup,missed,millsaps,"sullivan,michael",,"['sullivan,michael', 'kohnke,sam', 'blanz,buck', 'meads,tysin', 'turner,james']","['thomas,adrian', 'caldwell,cam', 'smith,luke', 'lee,matt', 'buescher,hunter']",1127.0,sewanee,3,0,0.0
