,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,Time Remaining,away_play,Away Team Score,Play Team Indicator,Home Team Score,home_play,Game Score,Team Indicator,Play,Period,Play Type,Shot Outcome,Team,Player,Points Earned,Away Lineup,Home Lineup,Time(seconds),Poss,Poss_num,PPP_Home,PPP_Away
0,0,3455,Boyce College,Centre,0,93-51,"28,23","47,46",0-11,8-0,,,12/15/18,2:00 PM,,"Louisville, KY",Lose,2,False,50,False,19:43,,,,,"MISS LAYUP by MINNICK-TUCKER,DEMET",,,"MISS LAYUP by MINNICK-TUCKER,DEMET",1,layup,missed,centre,"minnick-tucker,demet",,"['sine,tucker', 'walker,art', 'ayers,perry', 'bates,jacob', 'rakes,bailey']","['kirby,kevin', 'benham,bailey', 'caldwell,aj', 'alexakos,leonidas', 'minnick-tucker,demet']",1183.0,boyce college,1,0.0,3.0
1,1,3455,Boyce College,Centre,0,93-51,"28,23","47,46",0-11,8-0,,,12/15/18,2:00 PM,,"Louisville, KY",Lose,2,False,50,False,--,"REBOUND DEF by RAKES,BAILEY",,,,,,,"REBOUND DEF by RAKES,BAILEY",1,defensive rebound,,boyce college,"rakes,bailey",,"['sine,tucker', 'walker,art', 'ayers,perry', 'bates,jacob', 'rakes,bailey']","['kirby,kevin', 'benham,bailey', 'caldwell,aj', 'alexakos,leonidas', 'minnick-tucker,demet']",,boyce college,1,0.0,3.0
2,2,3455,Boyce College,Centre,0,93-51,"28,23","47,46",0-11,8-0,,,12/15/18,2:00 PM,,"Louisville, KY",Lose,2,False,50,False,19:33,"GOOD 3PTR by SINE,TUCKER",3.0,,0.0,,CENTRE-M 3-0 (+3),,"GOOD 3PTR by SINE,TUCKER",1,three pointer,good,boyce college,"sine,tucker",3.0,"['sine,tucker', 'walker,art', 'ayers,perry', 'bates,jacob', 'rakes,bailey']","['kirby,kevin', 'benham,bailey', 'caldwell,aj', 'alexakos,leonidas', 'minnick-tucker,demet']",1173.0,boyce college,1,0.0,3.0
3,3,3455,Boyce College,Centre,0,93-51,"28,23","47,46",0-11,8-0,,,12/15/18,2:00 PM,,"Louisville, KY",Lose,2,False,50,False,--,"ASSIST  by AYERS,PERRY",3.0,,0.0,,,,"ASSIST  by AYERS,PERRY",1,assist,,boyce college,"ayers,perry",,"['sine,tucker', 'walker,art', 'ayers,perry', 'bates,jacob', 'rakes,bailey']","['kirby,kevin', 'benham,bailey', 'caldwell,aj', 'alexakos,leonidas', 'minnick-tucker,demet']",,boyce college,1,3.0,3.0
4,4,3455,Boyce College,Centre,0,93-51,"28,23","47,46",0-11,8-0,,,12/15/18,2:00 PM,,"Louisville, KY",Lose,2,False,50,False,19:15,,3.0,,0.0,"MISS JUMPER by KIRBY,KEVIN",,,"MISS JUMPER by KIRBY,KEVIN",1,jumper,missed,centre,"kirby,kevin",,"['sine,tucker', 'walker,art', 'ayers,perry', 'bates,jacob', 'rakes,bailey']","['kirby,kevin', 'benham,bailey', 'caldwell,aj', 'alexakos,leonidas', 'minnick-tucker,demet']",1155.0,centre,2,0.0,0.0
5,5,3455,Boyce College,Centre,0,93-51,"28,23","47,46",0-11,8-0,,,12/15/18,2:00 PM,,"Louisville, KY",Lose,2,False,50,False,--,"REBOUND DEF by WALKER,ART",3.0,,0.0,,,,"REBOUND DEF by WALKER,ART",1,defensive rebound,,boyce college,"walker,art",,"['sine,tucker', 'walker,art', 'ayers,perry', 'bates,jacob', 'rakes,bailey']","['kirby,kevin', 'benham,bailey', 'caldwell,aj', 'alexakos,leonidas', 'minnick-tucker,demet']",,centre,2,0.0,0.0
6,6,3455,Boyce College,Centre,0,93-51,"28,23","47,46",0-11,8-0,,,12/15/18,2:00 PM,,"Louisville, KY",Lose,2,False,50,False,19:06,"TURNOVER  by BATES,JACOB",3.0,,0.0,,,,"TURNOVER  by BATES,JACOB",1,turnover,,boyce college,"bates,jacob",,"['sine,tucker', 'walker,art', 'ayers,perry', 'bates,jacob', 'rakes,bailey']","['kirby,kevin', 'benham,bailey', 'caldwell,aj', 'alexakos,leonidas', 'minnick-tucker,demet']",1146.0,boyce college,3,0.0,0.0
7,7,3455,Boyce College,Centre,0,93-51,"28,23","47,46",0-11,8-0,,,12/15/18,2:00 PM,,"Louisville, KY",Lose,2,False,50,False,19:05,,3.0,,0.0,"STEAL  by BENHAM,BAILEY",,,"STEAL  by BENHAM,BAILEY",1,steal,,centre,,,"['sine,tucker', 'walker,art', 'ayers,perry', 'bates,jacob', 'rakes,bailey']","['kirby,kevin', 'benham,bailey', 'caldwell,aj', 'alexakos,leonidas', 'minnick-tucker,demet']",1145.0,boyce college,3,0.0,0.0
8,8,3455,Boyce College,Centre,0,93-51,"28,23","47,46",0-11,8-0,,,12/15/18,2:00 PM,,"Louisville, KY",Lose,2,False,50,False,18:55,,3.0,,0.0,"MISS 3PTR by BENHAM,BAILEY",,,"MISS 3PTR by BENHAM,BAILEY",1,three pointer,missed,centre,"benham,bailey",,"['sine,tucker', 'walker,art', 'ayers,perry', 'bates,jacob', 'rakes,bailey']","['kirby,kevin', 'benham,bailey', 'caldwell,aj', 'alexakos,leonidas', 'minnick-tucker,demet']",1135.0,centre,4,0.0,0.0
9,9,3455,Boyce College,Centre,0,93-51,"28,23","47,46",0-11,8-0,,,12/15/18,2:00 PM,,"Louisville, KY",Lose,2,False,50,False,--,"REBOUND DEF by BATES,JACOB",3.0,,0.0,,,,"REBOUND DEF by BATES,JACOB",1,defensive rebound,,boyce college,"bates,jacob",,"['sine,tucker', 'walker,art', 'ayers,perry', 'bates,jacob', 'rakes,bailey']","['kirby,kevin', 'benham,bailey', 'caldwell,aj', 'alexakos,leonidas', 'minnick-tucker,demet']",,centre,4,0.0,0.0
