,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway
0,0,869,Rust,Millsaps,0,59-63,"32,31","25,34",7-9,3-10,,,01/08/13,7:00 PM,,HOLLY SPRINGS MS,Win,2,False,,False,19:55,"MISS 3PTR by CORTESE,NICK",,,,,,,"MISS 3PTR by CORTESE,NICK",1,three pointer,missed,millsaps,"cortese,nick",,"['kastner,murray', 'berger,ryan', 'griffon,jackson', 'gilligan,tully', 'cortese,nick']","['gredic,kwahmere', 'seals,jordan', 'thompson,shun', 'bowens,johnathan', 'burks,tevin']",1195.0,millsaps,1,0,0.0
1,1,869,Rust,Millsaps,0,59-63,"32,31","25,34",7-9,3-10,,,01/08/13,7:00 PM,,HOLLY SPRINGS MS,Win,2,False,,False,--,"REBOUND OFF by GILLIGAN,TULLY",,,,,,,"REBOUND OFF by GILLIGAN,TULLY",1,offensive rebound,,millsaps,"gilligan,tully",,"['kastner,murray', 'berger,ryan', 'griffon,jackson', 'gilligan,tully', 'cortese,nick']","['gredic,kwahmere', 'seals,jordan', 'thompson,shun', 'bowens,johnathan', 'burks,tevin']",,millsaps,1,0,0.0
2,2,869,Rust,Millsaps,0,59-63,"32,31","25,34",7-9,3-10,,,01/08/13,7:00 PM,,HOLLY SPRINGS MS,Win,2,False,,False,19:37,"TURNOVER  by KASTNER,MURRAY",,,,,,,"TURNOVER  by KASTNER,MURRAY",1,turnover,,millsaps,"kastner,murray",,"['kastner,murray', 'berger,ryan', 'griffon,jackson', 'gilligan,tully', 'cortese,nick']","['gredic,kwahmere', 'seals,jordan', 'thompson,shun', 'bowens,johnathan', 'burks,tevin']",1177.0,millsaps,1,0,0.0
3,3,869,Rust,Millsaps,0,59-63,"32,31","25,34",7-9,3-10,,,01/08/13,7:00 PM,,HOLLY SPRINGS MS,Win,2,False,,False,19:23,,,,,"MISS JUMPER by THOMPSON,SHUN",,,"MISS JUMPER by THOMPSON,SHUN",1,jumper,missed,rust,"thompson,shun",,"['kastner,murray', 'berger,ryan', 'griffon,jackson', 'gilligan,tully', 'cortese,nick']","['gredic,kwahmere', 'seals,jordan', 'thompson,shun', 'bowens,johnathan', 'burks,tevin']",1163.0,rust,2,0,0.0
4,4,869,Rust,Millsaps,0,59-63,"32,31","25,34",7-9,3-10,,,01/08/13,7:00 PM,,HOLLY SPRINGS MS,Win,2,False,,False,--,,,,,"REBOUND OFF by BOWENS,JOHNATHAN",,,"REBOUND OFF by BOWENS,JOHNATHAN",1,offensive rebound,,rust,"bowens,johnathan",,"['kastner,murray', 'berger,ryan', 'griffon,jackson', 'gilligan,tully', 'cortese,nick']","['gredic,kwahmere', 'seals,jordan', 'thompson,shun', 'bowens,johnathan', 'burks,tevin']",,rust,2,0,0.0
5,5,869,Rust,Millsaps,0,59-63,"32,31","25,34",7-9,3-10,,,01/08/13,7:00 PM,,HOLLY SPRINGS MS,Win,2,False,,False,19:17,,0.0,,2.0,"GOOD LAYUP by BOWENS,JOHNATHAN(in the paint)",RUST 0-2 (-2),,"GOOD LAYUP by BOWENS,JOHNATHAN(in the paint)",1,layup,good,rust,"bowens,johnathan",2.0,"['kastner,murray', 'berger,ryan', 'griffon,jackson', 'gilligan,tully', 'cortese,nick']","['gredic,kwahmere', 'seals,jordan', 'thompson,shun', 'bowens,johnathan', 'burks,tevin']",1157.0,rust,2,0,0.0
6,6,869,Rust,Millsaps,0,59-63,"32,31","25,34",7-9,3-10,,,01/08/13,7:00 PM,,HOLLY SPRINGS MS,Win,2,False,,False,18:56,"GOOD 3PTR by KASTNER,MURRAY",3.0,,2.0,,MILLSAPS 3-2 (+1),,"GOOD 3PTR by KASTNER,MURRAY",1,three pointer,good,millsaps,"kastner,murray",3.0,"['kastner,murray', 'berger,ryan', 'griffon,jackson', 'gilligan,tully', 'cortese,nick']","['gredic,kwahmere', 'seals,jordan', 'thompson,shun', 'bowens,johnathan', 'burks,tevin']",1136.0,rust,2,0,0.0
7,7,869,Rust,Millsaps,0,59-63,"32,31","25,34",7-9,3-10,,,01/08/13,7:00 PM,,HOLLY SPRINGS MS,Win,2,False,,False,--,"ASSIST  by GILLIGAN,TULLY",3.0,,2.0,,,,"ASSIST  by GILLIGAN,TULLY",1,assist,,millsaps,"gilligan,tully",,"['kastner,murray', 'berger,ryan', 'griffon,jackson', 'gilligan,tully', 'cortese,nick']","['gredic,kwahmere', 'seals,jordan', 'thompson,shun', 'bowens,johnathan', 'burks,tevin']",,rust,2,0,0.0
8,8,869,Rust,Millsaps,0,59-63,"32,31","25,34",7-9,3-10,,,01/08/13,7:00 PM,,HOLLY SPRINGS MS,Win,2,False,,False,18:35,,3.0,,4.0,"GOOD LAYUP by BOWENS,JOHNATHAN(in the paint)",RUST 3-4 (-1),,"GOOD LAYUP by BOWENS,JOHNATHAN(in the paint)",1,layup,good,rust,"bowens,johnathan",2.0,"['kastner,murray', 'berger,ryan', 'griffon,jackson', 'gilligan,tully', 'cortese,nick']","['gredic,kwahmere', 'seals,jordan', 'thompson,shun', 'bowens,johnathan', 'burks,tevin']",1115.0,rust,2,0,0.0
9,9,869,Rust,Millsaps,0,59-63,"32,31","25,34",7-9,3-10,,,01/08/13,7:00 PM,,HOLLY SPRINGS MS,Win,2,False,,False,--,,3.0,,4.0,"ASSIST  by GREDIC,KWAHMERE",,,"ASSIST  by GREDIC,KWAHMERE",1,assist,,rust,"gredic,kwahmere",,"['kastner,murray', 'berger,ryan', 'griffon,jackson', 'gilligan,tully', 'cortese,nick']","['gredic,kwahmere', 'seals,jordan', 'thompson,shun', 'bowens,johnathan', 'burks,tevin']",,rust,2,0,0.0
