Time Remaining,CCM,Away Team Score,Play Team Indicator,Home Team Score,OUM,Game Score,Team Indicator,Play,Period
14:03,,,,,"SUB OUT by BATES,ROMELLO",,,"SUB OUT by BATES,ROMELLO",2
14:03,,,,,"SUB OUT by KINNEY,JORDAN",,,"SUB OUT by KINNEY,JORDAN",2
13:50,,,,,"TURNOVER  by SIGRIST,CONNOR",,,"TURNOVER  by SIGRIST,CONNOR",2
13:49,"STEAL  by SCINTA,BLAKE",,,,,,,"STEAL  by SCINTA,BLAKE",2
13:27,"MISS 3PTR by GRUBER,SAM",,,,,,,"MISS 3PTR by GRUBER,SAM",2
--,"REBOUND OFF by SCINTA,BLAKE",,,,,,,"REBOUND OFF by SCINTA,BLAKE",2
13:27,,,,,"FOUL  by SIGRIST,CONNOR",,,"FOUL  by SIGRIST,CONNOR",2
13:27,"GOOD FT by SCINTA,BLAKE",42 (+10),,32,,CCM 42-32 (+10),,"GOOD FT by SCINTA,BLAKE",2
13:27,"GOOD FT by SCINTA,BLAKE",43 (+11),,32,,CCM 43-32 (+11),,"GOOD FT by SCINTA,BLAKE",2
13:27,,,,,"SUB IN by BATES,ROMELLO",,,"SUB IN by BATES,ROMELLO",2
13:27,,,,,"SUB IN by KINNEY,JORDAN",,,"SUB IN by KINNEY,JORDAN",2
13:27,,,,,"SUB OUT by LAWRENCE,CHRIS",,,"SUB OUT by LAWRENCE,CHRIS",2
13:27,,,,,"SUB OUT by SIGRIST,CONNOR",,,"SUB OUT by SIGRIST,CONNOR",2
13:10,,43 (+9),,34,"GOOD LAYUP by BATES,ROMELLO(in the paint)",OUM 43-34 (+9),,"GOOD LAYUP by BATES,ROMELLO(in the paint)",2
12:54,"FOUL  by WESLEY,TYLER",,,,,,,"FOUL  by WESLEY,TYLER",2
12:54,"TURNOVER  by WESLEY,TYLER",,,,,,,"TURNOVER  by WESLEY,TYLER",2
12:54,"SUB IN by SCHMUCKER,ZACH",,,,,,,"SUB IN by SCHMUCKER,ZACH",2
12:54,"SUB OUT by WESLEY,TYLER",,,,,,,"SUB OUT by WESLEY,TYLER",2
12:37,,43 (+7),,36,"GOOD LAYUP by SMITH,CONNOR(in the paint)",OUM 43-36 (+7),,"GOOD LAYUP by SMITH,CONNOR(in the paint)",2
--,,,,,"ASSIST  by BATES,ROMELLO",,,"ASSIST  by BATES,ROMELLO",2
12:17,"MISS JUMPER by SCHMUCKER,ZACH",,,,,,,"MISS JUMPER by SCHMUCKER,ZACH",2
--,,,,,"REBOUND DEF by SMITH,CONNOR",,,"REBOUND DEF by SMITH,CONNOR",2
12:14,"FOUL  by SCINTA,BLAKE",,,,,,,"FOUL  by SCINTA,BLAKE",2
12:14,"SUB IN by GEEGAN,MIKE",,,,,,,"SUB IN by GEEGAN,MIKE",2
12:14,"SUB OUT by KARSNER,JOSH",,,,,,,"SUB OUT by KARSNER,JOSH",2
12:14,,,,,"SUB IN by LAWRENCE,CHRIS",,,"SUB IN by LAWRENCE,CHRIS",2
12:14,,,,,"SUB OUT by SMITH,CONNOR",,,"SUB OUT by SMITH,CONNOR",2
12:01,,,,,"MISS 3PTR by PATRICK,DREW",,,"MISS 3PTR by PATRICK,DREW",2
--,"REBOUND DEF by GEEGAN,MIKE",,,,,,,"REBOUND DEF by GEEGAN,MIKE",2
11:26,,,,,"FOUL  by LAWRENCE,CHRIS",,,"FOUL  by LAWRENCE,CHRIS",2
11:26,"MISS FT by GUMP,MATT",,,,,,,"MISS FT by GUMP,MATT",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
11:26,"GOOD FT by GUMP,MATT",44 (+8),,36,,CCM 44-36 (+8),,"GOOD FT by GUMP,MATT",2
11:11,"FOUL  by GRUBER,SAM",,,,,,,"FOUL  by GRUBER,SAM",2
10:57,,,,,"TURNOVER  by DAVIS,ALEX",,,"TURNOVER  by DAVIS,ALEX",2
10:57,"SUB IN by KARSNER,JOSH",,,,,,,"SUB IN by KARSNER,JOSH",2
10:57,"SUB OUT by SCHMUCKER,ZACH",,,,,,,"SUB OUT by SCHMUCKER,ZACH",2
10:39,,,,,"FOUL  by PATRICK,DREW",,,"FOUL  by PATRICK,DREW",2
10:39,"MISS FT by GUMP,MATT",,,,,,,"MISS FT by GUMP,MATT",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
10:39,"GOOD FT by GUMP,MATT",45 (+9),,36,,CCM 45-36 (+9),,"GOOD FT by GUMP,MATT",2
10:39,"SUB IN by SCHMUCKER,ZACH",,,,,,,"SUB IN by SCHMUCKER,ZACH",2
10:39,"SUB OUT by GRUBER,SAM",,,,,,,"SUB OUT by GRUBER,SAM",2
10:39,,,,,"SUB IN by SMITH,CONNOR",,,"SUB IN by SMITH,CONNOR",2
10:39,,,,,"SUB OUT by PATRICK,DREW",,,"SUB OUT by PATRICK,DREW",2
10:24,,,,,"MISS LAYUP by DAVIS,ALEX",,,"MISS LAYUP by DAVIS,ALEX",2
--,,,,,"REBOUND OFF by KINNEY,JORDAN",,,"REBOUND OFF by KINNEY,JORDAN",2
10:22,,45 (+7),,38,"GOOD LAYUP by KINNEY,JORDAN(in the paint)",OUM 45-38 (+7),,"GOOD LAYUP by KINNEY,JORDAN(in the paint)",2
09:55,,,,,"FOUL  by KINNEY,JORDAN",,,"FOUL  by KINNEY,JORDAN",2
09:55,"GOOD FT by GUMP,MATT",46 (+8),,38,,CCM 46-38 (+8),,"GOOD FT by GUMP,MATT",2
09:55,"GOOD FT by GUMP,MATT",47 (+9),,38,,CCM 47-38 (+9),,"GOOD FT by GUMP,MATT",2
09:40,,47 (+7),,40,"GOOD LAYUP by KINNEY,JORDAN(in the paint)",OUM 47-40 (+7),,"GOOD LAYUP by KINNEY,JORDAN(in the paint)",2
--,,,,,"ASSIST  by BATES,ROMELLO",,,"ASSIST  by BATES,ROMELLO",2
09:13,"MISS 3PTR by KARSNER,JOSH",,,,,,,"MISS 3PTR by KARSNER,JOSH",2
--,"REBOUND OFF by SCINTA,BLAKE",,,,,,,"REBOUND OFF by SCINTA,BLAKE",2
09:09,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
09:09,"SUB IN by WESLEY,TYLER",,,,,,,"SUB IN by WESLEY,TYLER",2
09:09,"SUB OUT by SCHMUCKER,ZACH",,,,,,,"SUB OUT by SCHMUCKER,ZACH",2
09:09,,,,,"SUB IN by SIGRIST,CONNOR",,,"SUB IN by SIGRIST,CONNOR",2
09:09,,,,,"SUB OUT by KINNEY,JORDAN",,,"SUB OUT by KINNEY,JORDAN",2
08:53,"FOUL  by SCINTA,BLAKE",,,,,,,"FOUL  by SCINTA,BLAKE",2
08:53,"TURNOVER  by SCINTA,BLAKE",,,,,,,"TURNOVER  by SCINTA,BLAKE",2
08:53,"SUB IN by BURNS,DREW",,,,,,,"SUB IN by BURNS,DREW",2
08:53,"SUB OUT by WESLEY,TYLER",,,,,,,"SUB OUT by WESLEY,TYLER",2
08:42,,47 (+5),,42,"GOOD JUMPER by LAWRENCE,CHRIS",OUM 47-42 (+5),,"GOOD JUMPER by LAWRENCE,CHRIS",2
08:17,"TURNOVER  by GEEGAN,MIKE",,,,,,,"TURNOVER  by GEEGAN,MIKE",2
08:16,,,,,"STEAL  by BATES,ROMELLO",,,"STEAL  by BATES,ROMELLO",2
08:12,"FOUL  by KARSNER,JOSH",,,,,,,"FOUL  by KARSNER,JOSH",2
08:12,,,,,"MISS FT by BATES,ROMELLO",,,"MISS FT by BATES,ROMELLO",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
08:12,,,,,"MISS FT by BATES,ROMELLO",,,"MISS FT by BATES,ROMELLO",2
--,,,,,"REBOUND OFF by PATRICK,DREW",,,"REBOUND OFF by PATRICK,DREW",2
08:12,"SUB IN by WESLEY,TYLER",,,,,,,"SUB IN by WESLEY,TYLER",2
08:12,"SUB IN by GRUBER,SAM",,,,,,,"SUB IN by GRUBER,SAM",2
08:12,"SUB OUT by BURNS,DREW",,,,,,,"SUB OUT by BURNS,DREW",2
08:12,"SUB OUT by GEEGAN,MIKE",,,,,,,"SUB OUT by GEEGAN,MIKE",2
08:12,,,,,"SUB IN by PATRICK,DREW",,,"SUB IN by PATRICK,DREW",2
08:12,,,,,"SUB IN by KINNEY,JORDAN",,,"SUB IN by KINNEY,JORDAN",2
08:12,,,,,"SUB OUT by LAWRENCE,CHRIS",,,"SUB OUT by LAWRENCE,CHRIS",2
08:12,,,,,"SUB OUT by SIGRIST,CONNOR",,,"SUB OUT by SIGRIST,CONNOR",2
07:53,,47 (+3),,44,"GOOD JUMPER by SMITH,CONNOR",OUM 47-44 (+3),,"GOOD JUMPER by SMITH,CONNOR",2
07:37,"MISS 3PTR by GRUBER,SAM",,,,,,,"MISS 3PTR by GRUBER,SAM",2
--,,,,,"REBOUND DEF by PATRICK,DREW",,,"REBOUND DEF by PATRICK,DREW",2
07:16,,,,,"MISS JUMPER by KINNEY,JORDAN",,,"MISS JUMPER by KINNEY,JORDAN",2
--,,,,,"REBOUND OFF by DAVIS,ALEX",,,"REBOUND OFF by DAVIS,ALEX",2
06:57,,,,,"MISS 3PTR by SMITH,CONNOR",,,"MISS 3PTR by SMITH,CONNOR",2
--,"REBOUND DEF by KARSNER,JOSH",,,,,,,"REBOUND DEF by KARSNER,JOSH",2
06:45,,,,,"FOUL  by DAVIS,ALEX",,,"FOUL  by DAVIS,ALEX",2
06:45,"SUB IN by GEEGAN,MIKE",,,,,,,"SUB IN by GEEGAN,MIKE",2
06:45,"SUB OUT by GUMP,MATT",,,,,,,"SUB OUT by GUMP,MATT",2
06:45,,,,,"SUB IN by LAWRENCE,CHRIS",,,"SUB IN by LAWRENCE,CHRIS",2
06:45,,,,,"SUB IN by SIGRIST,CONNOR",,,"SUB IN by SIGRIST,CONNOR",2
06:45,,,,,"SUB OUT by KINNEY,JORDAN",,,"SUB OUT by KINNEY,JORDAN",2
06:45,,,,,"SUB OUT by DAVIS,ALEX",,,"SUB OUT by DAVIS,ALEX",2
06:30,"MISS 3PTR by KARSNER,JOSH",,,,,,,"MISS 3PTR by KARSNER,JOSH",2
--,,,,,"REBOUND DEF by SIGRIST,CONNOR",,,"REBOUND DEF by SIGRIST,CONNOR",2
06:22,"FOUL  by GEEGAN,MIKE",,,,,,,"FOUL  by GEEGAN,MIKE",2
06:22,,,,,"MISS FT by BATES,ROMELLO",,,"MISS FT by BATES,ROMELLO",2
--,"REBOUND DEF by WESLEY,TYLER",,,,,,,"REBOUND DEF by WESLEY,TYLER",2
06:22,"SUB IN by GUMP,MATT",,,,,,,"SUB IN by GUMP,MATT",2
06:22,"SUB OUT by KARSNER,JOSH",,,,,,,"SUB OUT by KARSNER,JOSH",2
06:02,"GOOD 3PTR by SCINTA,BLAKE",50 (+6),,44,,CCM 50-44 (+6),,"GOOD 3PTR by SCINTA,BLAKE",2
--,"ASSIST  by GEEGAN,MIKE",,,,,,,"ASSIST  by GEEGAN,MIKE",2
05:38,,50 (+4),,46,"GOOD LAYUP by PATRICK,DREW(in the paint)",OUM 50-46 (+4),,"GOOD LAYUP by PATRICK,DREW(in the paint)",2
05:32,"TURNOVER  by SCINTA,BLAKE",,,,,,,"TURNOVER  by SCINTA,BLAKE",2
05:32,"SUB IN by KARSNER,JOSH",,,,,,,"SUB IN by KARSNER,JOSH",2
05:32,"SUB OUT by GRUBER,SAM",,,,,,,"SUB OUT by GRUBER,SAM",2
05:32,,,,,"SUB IN by KINNEY,JORDAN",,,"SUB IN by KINNEY,JORDAN",2
05:32,,,,,"SUB OUT by SIGRIST,CONNOR",,,"SUB OUT by SIGRIST,CONNOR",2
05:18,,,,,"MISS LAYUP by BATES,ROMELLO",,,"MISS LAYUP by BATES,ROMELLO",2
05:18,"BLOCK  by GUMP,MATT",,,,,,,"BLOCK  by GUMP,MATT",2
--,,,,,"REBOUND OFF by KINNEY,JORDAN",,,"REBOUND OFF by KINNEY,JORDAN",2
05:14,,50 (+2),,48,"GOOD LAYUP by KINNEY,JORDAN(in the paint)",OUM 50-48 (+2),,"GOOD LAYUP by KINNEY,JORDAN(in the paint)",2
04:54,"MISS 3PTR by KARSNER,JOSH",,,,,,,"MISS 3PTR by KARSNER,JOSH",2
--,,,,,"REBOUND DEF by LAWRENCE,CHRIS",,,"REBOUND DEF by LAWRENCE,CHRIS",2
04:46,"FOUL  by GEEGAN,MIKE",,,,,,,"FOUL  by GEEGAN,MIKE",2
04:46,,,,,"MISS FT by BATES,ROMELLO",,,"MISS FT by BATES,ROMELLO",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
04:46,,50 (+1),,49,"GOOD FT by BATES,ROMELLO",OUM 50-49 (+1),,"GOOD FT by BATES,ROMELLO",2
04:46,,,,,"SUB IN by DAVIS,ALEX",,,"SUB IN by DAVIS,ALEX",2
04:46,,,,,"SUB OUT by BATES,ROMELLO",,,"SUB OUT by BATES,ROMELLO",2
04:36,,,,,"FOUL  by SMITH,CONNOR",,,"FOUL  by SMITH,CONNOR",2
04:36,"GOOD FT by WESLEY,TYLER",51 (+2),,49,,CCM 51-49 (+2),,"GOOD FT by WESLEY,TYLER",2
04:36,"GOOD FT by WESLEY,TYLER",52 (+3),,49,,CCM 52-49 (+3),,"GOOD FT by WESLEY,TYLER",2
04:13,,,,,"TURNOVER  by KINNEY,JORDAN",,,"TURNOVER  by KINNEY,JORDAN",2
03:53,,,,,"FOUL  by KINNEY,JORDAN",,,"FOUL  by KINNEY,JORDAN",2
03:53,"MISS FT by WESLEY,TYLER",,,,,,,"MISS FT by WESLEY,TYLER",2
--,,,,,"REBOUND DEF by PATRICK,DREW",,,"REBOUND DEF by PATRICK,DREW",2
03:53,,,,,"SUB IN by BATES,ROMELLO",,,"SUB IN by BATES,ROMELLO",2
03:53,,,,,"SUB OUT by SMITH,CONNOR",,,"SUB OUT by SMITH,CONNOR",2
03:40,,52 (+1),,51,"GOOD JUMPER by BATES,ROMELLO(in the paint)",OUM 52-51 (+1),,"GOOD JUMPER by BATES,ROMELLO(in the paint)",2
03:14,,,,,"FOUL  by BATES,ROMELLO",,,"FOUL  by BATES,ROMELLO",2
03:14,"MISS FT by KARSNER,JOSH",,,,,,,"MISS FT by KARSNER,JOSH",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
03:14,"GOOD FT by KARSNER,JOSH",53 (+2),,51,,CCM 53-51 (+2),,"GOOD FT by KARSNER,JOSH",2
03:14,"GOOD FT by KARSNER,JOSH",54 (+3),,51,,CCM 54-51 (+3),,"GOOD FT by KARSNER,JOSH",2
03:14,,,,,"SUB IN by SMITH,CONNOR",,,"SUB IN by SMITH,CONNOR",2
03:14,,,,,"SUB OUT by DAVIS,ALEX",,,"SUB OUT by DAVIS,ALEX",2
03:10,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
03:01,,,,,"MISS 3PTR by LAWRENCE,CHRIS",,,"MISS 3PTR by LAWRENCE,CHRIS",2
--,"REBOUND DEF by GEEGAN,MIKE",,,,,,,"REBOUND DEF by GEEGAN,MIKE",2
02:37,,,,,"FOUL  by KINNEY,JORDAN",,,"FOUL  by KINNEY,JORDAN",2
02:37,"GOOD FT by SCINTA,BLAKE",55 (+4),,51,,CCM 55-51 (+4),,"GOOD FT by SCINTA,BLAKE",2
02:37,"GOOD FT by SCINTA,BLAKE",56 (+5),,51,,CCM 56-51 (+5),,"GOOD FT by SCINTA,BLAKE",2
02:24,"FOUL  by WESLEY,TYLER",,,,,,,"FOUL  by WESLEY,TYLER",2
02:24,,56 (+4),,52,"GOOD FT by PATRICK,DREW",OUM 56-52 (+4),,"GOOD FT by PATRICK,DREW",2
02:24,,56 (+3),,53,"GOOD FT by PATRICK,DREW",OUM 56-53 (+3),,"GOOD FT by PATRICK,DREW",2
02:24,,,,,"SUB IN by DAVIS,ALEX",,,"SUB IN by DAVIS,ALEX",2
02:24,,,,,"SUB OUT by SMITH,CONNOR",,,"SUB OUT by SMITH,CONNOR",2
02:01,"MISS 3PTR by GEEGAN,MIKE",,,,,,,"MISS 3PTR by GEEGAN,MIKE",2
--,,,,,"REBOUND DEF by BATES,ROMELLO",,,"REBOUND DEF by BATES,ROMELLO",2
01:53,,,,,"MISS 3PTR by PATRICK,DREW",,,"MISS 3PTR by PATRICK,DREW",2
--,,,,,"REBOUND OFF by DAVIS,ALEX",,,"REBOUND OFF by DAVIS,ALEX",2
01:44,,56 (+1),,55,"GOOD LAYUP by PATRICK,DREW(in the paint)",OUM 56-55 (+1),,"GOOD LAYUP by PATRICK,DREW(in the paint)",2
01:30,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
01:12,"MISS 3PTR by KARSNER,JOSH",,,,,,,"MISS 3PTR by KARSNER,JOSH",2
--,,,,,"REBOUND DEF by KINNEY,JORDAN",,,"REBOUND DEF by KINNEY,JORDAN",2
00:45,,56,,58 (+2),"GOOD 3PTR by BATES,ROMELLO",OUM 56-58 (-2),,"GOOD 3PTR by BATES,ROMELLO",2
--,,,,,"ASSIST  by PATRICK,DREW",,,"ASSIST  by PATRICK,DREW",2
00:29,"GOOD 3PTR by KARSNER,JOSH",59 (+1),,58,,CCM 59-58 (+1),,"GOOD 3PTR by KARSNER,JOSH",2
--,"ASSIST  by GUMP,MATT",,,,,,,"ASSIST  by GUMP,MATT",2
00:27,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
00:27,,,,,"SUB IN by SMITH,CONNOR",,,"SUB IN by SMITH,CONNOR",2
00:27,,,,,"SUB OUT by KINNEY,JORDAN",,,"SUB OUT by KINNEY,JORDAN",2
00:13,,,,,"MISS 3PTR by SMITH,CONNOR",,,"MISS 3PTR by SMITH,CONNOR",2
00:13,"BLOCK  by WESLEY,TYLER",,,,,,,"BLOCK  by WESLEY,TYLER",2
--,"REBOUND DEF by GEEGAN,MIKE",,,,,,,"REBOUND DEF by GEEGAN,MIKE",2
00:09,,,,,"FOUL  by SMITH,CONNOR",,,"FOUL  by SMITH,CONNOR",2
00:09,"MISS FT by GEEGAN,MIKE",,,,,,,"MISS FT by GEEGAN,MIKE",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
00:09,"GOOD FT by GEEGAN,MIKE",60 (+2),,58,,CCM 60-58 (+2),,"GOOD FT by GEEGAN,MIKE",2
00:09,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
00:04,,60,,60,"GOOD LAYUP by BATES,ROMELLO(fastbreak)(in the paint)",OUM 60-60 (0),,"GOOD LAYUP by BATES,ROMELLO(fastbreak)(in the paint)",2
00:04,"FOUL  by WESLEY,TYLER",,,,,,,"FOUL  by WESLEY,TYLER",2
00:04,,60,,61 (+1),"GOOD FT by BATES,ROMELLO",OUM 60-61 (-1),,"GOOD FT by BATES,ROMELLO",2
00:04,"SUB IN by GRUBER,SAM",,,,,,,"SUB IN by GRUBER,SAM",2
00:04,"SUB OUT by WESLEY,TYLER",,,,,,,"SUB OUT by WESLEY,TYLER",2
00:00,"GOOD 3PTR by GUMP,MATT(fastbreak)",63 (+2),,61,,CCM 63-61 (+2),,"GOOD 3PTR by GUMP,MATT(fastbreak)",2
