Time Remaining,OUM,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_M,Game Score,Team Indicator,Play,Period
14:41,,,,,"MISS 3PTR by GEEGAN,MIKE",,,"MISS 3PTR by GEEGAN,MIKE",2
--,"REBOUND DEF by PATRICK,DREW",,,,,,,"REBOUND DEF by PATRICK,DREW",2
14:22,"FOUL  by DAVIS,ALEX",,,,,,,"FOUL  by DAVIS,ALEX",2
14:22,"TURNOVER  by DAVIS,ALEX",,,,,,,"TURNOVER  by DAVIS,ALEX",2
14:22,"SUB IN by ANDINO,GEORGE",,,,,,,"SUB IN by ANDINO,GEORGE",2
14:22,"SUB OUT by LAWRENCE,CHRIS",,,,,,,"SUB OUT by LAWRENCE,CHRIS",2
14:22,,,,,"SUB IN by GRUBER,SAM",,,"SUB IN by GRUBER,SAM",2
14:22,,,,,"SUB OUT by GEEGAN,MIKE",,,"SUB OUT by GEEGAN,MIKE",2
13:54,,,,,"TURNOVER  by WESLEY,TYLER",,,"TURNOVER  by WESLEY,TYLER",2
13:54,,,,,"SUB IN by SCHMUCKER,ZACH",,,"SUB IN by SCHMUCKER,ZACH",2
13:54,,,,,"SUB OUT by SCINTA,BLAKE",,,"SUB OUT by SCINTA,BLAKE",2
13:24,"MISS JUMPER by BATES,ROMELLO",,,,,,,"MISS JUMPER by BATES,ROMELLO",2
--,,,,,"REBOUND DEF by SCHMUCKER,ZACH",,,"REBOUND DEF by SCHMUCKER,ZACH",2
13:00,,,,,"MISS 3PTR by GRUBER,SAM",,,"MISS 3PTR by GRUBER,SAM",2
--,,,,,"REBOUND OFF by SCHMUCKER,ZACH",,,"REBOUND OFF by SCHMUCKER,ZACH",2
12:42,,37,,54 (+17),"GOOD 3PTR by KARSNER,JOSH",CENTRE_M 37-54 (+17),,"GOOD 3PTR by KARSNER,JOSH",2
--,,,,,"ASSIST  by GUMP,MATT",,,"ASSIST  by GUMP,MATT",2
12:31,,,,,"FOUL  by GUMP,MATT",,,"FOUL  by GUMP,MATT",2
12:31,"SUB IN by SMITH,CONNOR",,,,,,,"SUB IN by SMITH,CONNOR",2
12:31,"SUB IN by LAWRENCE,CHRIS",,,,,,,"SUB IN by LAWRENCE,CHRIS",2
12:31,"SUB OUT by PATRICK,DREW",,,,,,,"SUB OUT by PATRICK,DREW",2
12:31,"SUB OUT by DAVIS,ALEX",,,,,,,"SUB OUT by DAVIS,ALEX",2
12:31,,,,,"SUB IN by GEEGAN,MIKE",,,"SUB IN by GEEGAN,MIKE",2
12:31,,,,,"SUB OUT by GUMP,MATT",,,"SUB OUT by GUMP,MATT",2
12:28,"GOOD LAYUP by KINNEY,JORDAN(in the paint)",39,,54 (+15),,OUM 39-54 (+15),,"GOOD LAYUP by KINNEY,JORDAN(in the paint)",2
12:28,,,,,"FOUL  by BURNS,DREW",,,"FOUL  by BURNS,DREW",2
12:28,"MISS FT by KINNEY,JORDAN",,,,,,,"MISS FT by KINNEY,JORDAN",2
--,,,,,"REBOUND DEF by BURNS,DREW",,,"REBOUND DEF by BURNS,DREW",2
12:28,,,,,"SUB IN by BURNS,DREW",,,"SUB IN by BURNS,DREW",2
12:28,,,,,"SUB IN by SCINTA,BLAKE",,,"SUB IN by SCINTA,BLAKE",2
12:28,,,,,"SUB OUT by WESLEY,TYLER",,,"SUB OUT by WESLEY,TYLER",2
12:28,,,,,"SUB OUT by SCHMUCKER,ZACH",,,"SUB OUT by SCHMUCKER,ZACH",2
12:17,,39,,57 (+18),"GOOD 3PTR by KARSNER,JOSH",CENTRE_M 39-57 (+18),,"GOOD 3PTR by KARSNER,JOSH",2
--,,,,,"ASSIST  by GEEGAN,MIKE",,,"ASSIST  by GEEGAN,MIKE",2
12:08,,,,,"FOUL  by GEEGAN,MIKE",,,"FOUL  by GEEGAN,MIKE",2
12:07,,,,,"SUB IN by GUMP,MATT",,,"SUB IN by GUMP,MATT",2
12:07,,,,,"SUB OUT by GEEGAN,MIKE",,,"SUB OUT by GEEGAN,MIKE",2
11:56,,,,,"FOUL  by BURNS,DREW",,,"FOUL  by BURNS,DREW",2
11:56,"TURNOVER  by BATES,ROMELLO",,,,,,,"TURNOVER  by BATES,ROMELLO",2
11:56,,,,,"STEAL  by SCINTA,BLAKE",,,"STEAL  by SCINTA,BLAKE",2
11:56,,,,,"SUB IN by WESLEY,TYLER",,,"SUB IN by WESLEY,TYLER",2
11:56,,,,,"SUB OUT by BURNS,DREW",,,"SUB OUT by BURNS,DREW",2
11:33,,39,,60 (+21),"GOOD 3PTR by KARSNER,JOSH",CENTRE_M 39-60 (+21),,"GOOD 3PTR by KARSNER,JOSH",2
--,,,,,"ASSIST  by GUMP,MATT",,,"ASSIST  by GUMP,MATT",2
11:19,"MISS 3PTR by SMITH,CONNOR",,,,,,,"MISS 3PTR by SMITH,CONNOR",2
--,,,,,"REBOUND DEF by KARSNER,JOSH",,,"REBOUND DEF by KARSNER,JOSH",2
10:59,,39,,63 (+24),"GOOD 3PTR by GUMP,MATT",CENTRE_M 39-63 (+24),,"GOOD 3PTR by GUMP,MATT",2
--,,,,,"ASSIST  by SCINTA,BLAKE",,,"ASSIST  by SCINTA,BLAKE",2
10:48,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
10:48,"SUB IN by WARDLAW,CHASE",,,,,,,"SUB IN by WARDLAW,CHASE",2
10:48,"SUB IN by PATRICK,DREW",,,,,,,"SUB IN by PATRICK,DREW",2
10:48,"SUB IN by DAVIS,ALEX",,,,,,,"SUB IN by DAVIS,ALEX",2
10:48,"SUB OUT by BATES,ROMELLO",,,,,,,"SUB OUT by BATES,ROMELLO",2
10:48,"SUB OUT by KINNEY,JORDAN",,,,,,,"SUB OUT by KINNEY,JORDAN",2
10:48,"SUB OUT by ANDINO,GEORGE",,,,,,,"SUB OUT by ANDINO,GEORGE",2
10:35,"MISS LAYUP by LAWRENCE,CHRIS",,,,,,,"MISS LAYUP by LAWRENCE,CHRIS",2
--,,,,,"REBOUND DEF by KARSNER,JOSH",,,"REBOUND DEF by KARSNER,JOSH",2
10:14,,,,,"MISS 3PTR by GRUBER,SAM",,,"MISS 3PTR by GRUBER,SAM",2
--,"REBOUND DEF by PATRICK,DREW",,,,,,,"REBOUND DEF by PATRICK,DREW",2
09:57,,,,,"FOUL  by GRUBER,SAM",,,"FOUL  by GRUBER,SAM",2
09:42,,,,,"FOUL  by GUMP,MATT",,,"FOUL  by GUMP,MATT",2
09:42,"GOOD FT by DAVIS,ALEX",40,,63 (+23),,OUM 40-63 (+23),,"GOOD FT by DAVIS,ALEX",2
09:42,"GOOD FT by DAVIS,ALEX",41,,63 (+22),,OUM 41-63 (+22),,"GOOD FT by DAVIS,ALEX",2
09:17,,41,,66 (+25),"GOOD 3PTR by GRUBER,SAM",CENTRE_M 41-66 (+25),,"GOOD 3PTR by GRUBER,SAM",2
--,,,,,"ASSIST  by SCINTA,BLAKE",,,"ASSIST  by SCINTA,BLAKE",2
09:04,"GOOD LAYUP by PATRICK,DREW(in the paint)",43,,66 (+23),,OUM 43-66 (+23),,"GOOD LAYUP by PATRICK,DREW(in the paint)",2
08:41,,,,,"MISS LAYUP by SCINTA,BLAKE",,,"MISS LAYUP by SCINTA,BLAKE",2
--,,,,,"REBOUND OFF by SCINTA,BLAKE",,,"REBOUND OFF by SCINTA,BLAKE",2
08:41,"FOUL  by DAVIS,ALEX",,,,,,,"FOUL  by DAVIS,ALEX",2
08:20,"FOUL  by PATRICK,DREW",,,,,,,"FOUL  by PATRICK,DREW",2
08:20,,43,,67 (+24),"GOOD FT by SCINTA,BLAKE",CENTRE_M 43-67 (+24),,"GOOD FT by SCINTA,BLAKE",2
08:20,,,,,"MISS FT by SCINTA,BLAKE",,,"MISS FT by SCINTA,BLAKE",2
--,"REBOUND DEF by PATRICK,DREW",,,,,,,"REBOUND DEF by PATRICK,DREW",2
08:06,,,,,"FOUL  by KARSNER,JOSH",,,"FOUL  by KARSNER,JOSH",2
08:06,"GOOD FT by DAVIS,ALEX",44,,67 (+23),,OUM 44-67 (+23),,"GOOD FT by DAVIS,ALEX",2
08:06,"GOOD FT by DAVIS,ALEX",45,,67 (+22),,OUM 45-67 (+22),,"GOOD FT by DAVIS,ALEX",2
08:06,"SUB IN by SIGRIST,CONNOR",,,,,,,"SUB IN by SIGRIST,CONNOR",2
08:06,"SUB IN by BATES,ROMELLO",,,,,,,"SUB IN by BATES,ROMELLO",2
08:06,"SUB OUT by DAVIS,ALEX",,,,,,,"SUB OUT by DAVIS,ALEX",2
08:06,"SUB OUT by PATRICK,DREW",,,,,,,"SUB OUT by PATRICK,DREW",2
08:06,,,,,"SUB IN by GEEGAN,MIKE",,,"SUB IN by GEEGAN,MIKE",2
08:06,,,,,"SUB OUT by KARSNER,JOSH",,,"SUB OUT by KARSNER,JOSH",2
07:30,,45,,70 (+25),"GOOD 3PTR by WESLEY,TYLER",CENTRE_M 45-70 (+25),,"GOOD 3PTR by WESLEY,TYLER",2
--,,,,,"ASSIST  by GUMP,MATT",,,"ASSIST  by GUMP,MATT",2
07:16,"MISS 3PTR by LAWRENCE,CHRIS",,,,,,,"MISS 3PTR by LAWRENCE,CHRIS",2
--,"REBOUND OFF by LAWRENCE,CHRIS",,,,,,,"REBOUND OFF by LAWRENCE,CHRIS",2
07:11,,,,,"FOUL  by WESLEY,TYLER",,,"FOUL  by WESLEY,TYLER",2
07:11,"MISS FT by LAWRENCE,CHRIS",,,,,,,"MISS FT by LAWRENCE,CHRIS",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
07:11,"GOOD FT by LAWRENCE,CHRIS",46,,70 (+24),,OUM 46-70 (+24),,"GOOD FT by LAWRENCE,CHRIS",2
07:11,"SUB IN by ANDINO,GEORGE",,,,,,,"SUB IN by ANDINO,GEORGE",2
07:11,"SUB IN by PATRICK,DREW",,,,,,,"SUB IN by PATRICK,DREW",2
07:11,"SUB IN by KINNEY,JORDAN",,,,,,,"SUB IN by KINNEY,JORDAN",2
07:11,"SUB IN by DAVIS,ALEX",,,,,,,"SUB IN by DAVIS,ALEX",2
07:11,"SUB OUT by LAWRENCE,CHRIS",,,,,,,"SUB OUT by LAWRENCE,CHRIS",2
07:11,"SUB OUT by WARDLAW,CHASE",,,,,,,"SUB OUT by WARDLAW,CHASE",2
07:11,"SUB OUT by SMITH,CONNOR",,,,,,,"SUB OUT by SMITH,CONNOR",2
07:11,"SUB OUT by SIGRIST,CONNOR",,,,,,,"SUB OUT by SIGRIST,CONNOR",2
06:41,"FOUL  by KINNEY,JORDAN",,,,,,,"FOUL  by KINNEY,JORDAN",2
06:41,,46,,71 (+25),"GOOD FT by WESLEY,TYLER",CENTRE_M 46-71 (+25),,"GOOD FT by WESLEY,TYLER",2
06:40,,46,,72 (+26),"GOOD FT by WESLEY,TYLER",CENTRE_M 46-72 (+26),,"GOOD FT by WESLEY,TYLER",2
06:40,,,,,"SUB IN by KARSNER,JOSH",,,"SUB IN by KARSNER,JOSH",2
06:40,,,,,"SUB OUT by SCINTA,BLAKE",,,"SUB OUT by SCINTA,BLAKE",2
06:20,"GOOD LAYUP by PATRICK,DREW(in the paint)",48,,72 (+24),,OUM 48-72 (+24),,"GOOD LAYUP by PATRICK,DREW(in the paint)",2
--,"ASSIST  by ANDINO,GEORGE",,,,,,,"ASSIST  by ANDINO,GEORGE",2
05:38,,,,,"TURNOVER  by WESLEY,TYLER",,,"TURNOVER  by WESLEY,TYLER",2
05:32,"MISS LAYUP by BATES,ROMELLO",,,,,,,"MISS LAYUP by BATES,ROMELLO",2
--,"REBOUND OFF by KINNEY,JORDAN",,,,,,,"REBOUND OFF by KINNEY,JORDAN",2
05:28,"GOOD LAYUP by KINNEY,JORDAN(in the paint)",50,,72 (+22),,OUM 50-72 (+22),,"GOOD LAYUP by KINNEY,JORDAN(in the paint)",2
04:51,"FOUL  by KINNEY,JORDAN",,,,,,,"FOUL  by KINNEY,JORDAN",2
04:51,,50,,73 (+23),"GOOD FT by WESLEY,TYLER",CENTRE_M 50-73 (+23),,"GOOD FT by WESLEY,TYLER",2
04:51,,50,,74 (+24),"GOOD FT by WESLEY,TYLER",CENTRE_M 50-74 (+24),,"GOOD FT by WESLEY,TYLER",2
04:51,"SUB IN by WARDLAW,CHASE",,,,,,,"SUB IN by WARDLAW,CHASE",2
04:51,"SUB IN by SMITH,CONNOR",,,,,,,"SUB IN by SMITH,CONNOR",2
04:51,"SUB IN by ROMAGUERA,COLE",,,,,,,"SUB IN by ROMAGUERA,COLE",2
04:51,"SUB IN by LAWRENCE,CHRIS",,,,,,,"SUB IN by LAWRENCE,CHRIS",2
04:51,"SUB IN by SIGRIST,CONNOR",,,,,,,"SUB IN by SIGRIST,CONNOR",2
04:51,"SUB OUT by PATRICK,DREW",,,,,,,"SUB OUT by PATRICK,DREW",2
04:51,"SUB OUT by BATES,ROMELLO",,,,,,,"SUB OUT by BATES,ROMELLO",2
04:51,"SUB OUT by KINNEY,JORDAN",,,,,,,"SUB OUT by KINNEY,JORDAN",2
04:51,"SUB OUT by ANDINO,GEORGE",,,,,,,"SUB OUT by ANDINO,GEORGE",2
04:51,"SUB OUT by DAVIS,ALEX",,,,,,,"SUB OUT by DAVIS,ALEX",2
04:51,,,,,"SUB IN by SCINTA,BLAKE",,,"SUB IN by SCINTA,BLAKE",2
04:51,,,,,"SUB OUT by GRUBER,SAM",,,"SUB OUT by GRUBER,SAM",2
04:40,,,,,"FOUL  by GEEGAN,MIKE",,,"FOUL  by GEEGAN,MIKE",2
04:40,"GOOD FT by SIGRIST,CONNOR",51,,74 (+23),,OUM 51-74 (+23),,"GOOD FT by SIGRIST,CONNOR",2
04:40,"GOOD FT by SIGRIST,CONNOR",52,,74 (+22),,OUM 52-74 (+22),,"GOOD FT by SIGRIST,CONNOR",2
04:36,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
04:35,,,,,"TURNOVER  by GEEGAN,MIKE",,,"TURNOVER  by GEEGAN,MIKE",2
04:34,"STEAL  by WARDLAW,CHASE",,,,,,,"STEAL  by WARDLAW,CHASE",2
04:28,"GOOD 3PTR by SMITH,CONNOR",55,,74 (+19),,OUM 55-74 (+19),,"GOOD 3PTR by SMITH,CONNOR",2
--,"ASSIST  by ROMAGUERA,COLE",,,,,,,"ASSIST  by ROMAGUERA,COLE",2
03:42,,,,,"MISS LAYUP by WESLEY,TYLER",,,"MISS LAYUP by WESLEY,TYLER",2
--,"REBOUND DEF by ROMAGUERA,COLE",,,,,,,"REBOUND DEF by ROMAGUERA,COLE",2
03:26,"GOOD LAYUP by PATRICK,DREW(in the paint)",57,,74 (+17),,OUM 57-74 (+17),,"GOOD LAYUP by PATRICK,DREW(in the paint)",2
03:18,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
03:18,"SUB IN by PATRICK,DREW",,,,,,,"SUB IN by PATRICK,DREW",2
03:18,"SUB OUT by SIGRIST,CONNOR",,,,,,,"SUB OUT by SIGRIST,CONNOR",2
02:57,,57,,76 (+19),"GOOD LAYUP by GEEGAN,MIKE(in the paint)",CENTRE_M 57-76 (+19),,"GOOD LAYUP by GEEGAN,MIKE(in the paint)",2
--,,,,,"ASSIST  by GUMP,MATT",,,"ASSIST  by GUMP,MATT",2
02:44,"MISS LAYUP by PATRICK,DREW",,,,,,,"MISS LAYUP by PATRICK,DREW",2
--,,,,,"REBOUND DEF by SCINTA,BLAKE",,,"REBOUND DEF by SCINTA,BLAKE",2
02:27,,,,,"TURNOVER  by SCINTA,BLAKE",,,"TURNOVER  by SCINTA,BLAKE",2
02:27,"STEAL  by ROMAGUERA,COLE",,,,,,,"STEAL  by ROMAGUERA,COLE",2
02:27,"SUB IN by MARCO,JOE",,,,,,,"SUB IN by MARCO,JOE",2
02:27,"SUB IN by OVERSTREET,SEAN",,,,,,,"SUB IN by OVERSTREET,SEAN",2
02:27,"SUB OUT by SMITH,CONNOR",,,,,,,"SUB OUT by SMITH,CONNOR",2
02:27,"SUB OUT by PATRICK,DREW",,,,,,,"SUB OUT by PATRICK,DREW",2
02:17,"TURNOVER  by OVERSTREET,SEAN",,,,,,,"TURNOVER  by OVERSTREET,SEAN",2
02:16,,,,,"STEAL  by GUMP,MATT",,,"STEAL  by GUMP,MATT",2
01:57,"SUB IN by EDWARDS,JUSTIN",,,,,,,"SUB IN by EDWARDS,JUSTIN",2
01:57,"SUB IN by JOHNSON,JONATHAN",,,,,,,"SUB IN by JOHNSON,JONATHAN",2
01:57,"SUB OUT by WARDLAW,CHASE",,,,,,,"SUB OUT by WARDLAW,CHASE",2
01:57,"SUB OUT by LAWRENCE,CHRIS",,,,,,,"SUB OUT by LAWRENCE,CHRIS",2
01:57,,,,,"SUB IN by BURNS,DREW",,,"SUB IN by BURNS,DREW",2
01:57,,,,,"SUB IN by SCHMUCKER,ZACH",,,"SUB IN by SCHMUCKER,ZACH",2
01:57,,,,,"SUB IN by STEGGEMAN,ANDREW",,,"SUB IN by STEGGEMAN,ANDREW",2
01:57,,,,,"SUB IN by GRUBER,SAM",,,"SUB IN by GRUBER,SAM",2
01:57,,,,,"SUB IN by REPISHTI,BRYAN",,,"SUB IN by REPISHTI,BRYAN",2
01:57,,,,,"SUB OUT by WESLEY,TYLER",,,"SUB OUT by WESLEY,TYLER",2
01:57,,,,,"SUB OUT by KARSNER,JOSH",,,"SUB OUT by KARSNER,JOSH",2
01:57,,,,,"SUB OUT by GEEGAN,MIKE",,,"SUB OUT by GEEGAN,MIKE",2
01:57,,,,,"SUB OUT by SCINTA,BLAKE",,,"SUB OUT by SCINTA,BLAKE",2
01:57,,,,,"SUB OUT by GUMP,MATT",,,"SUB OUT by GUMP,MATT",2
01:44,,57,,79 (+22),"GOOD 3PTR by STEGGEMAN,ANDREW",CENTRE_M 57-79 (+22),,"GOOD 3PTR by STEGGEMAN,ANDREW",2
--,,,,,"ASSIST  by GRUBER,SAM",,,"ASSIST  by GRUBER,SAM",2
01:29,"GOOD LAYUP by EDWARDS,JUSTIN(in the paint)",59,,79 (+20),,OUM 59-79 (+20),,"GOOD LAYUP by EDWARDS,JUSTIN(in the paint)",2
00:59,,,,,"FOUL  by STEGGEMAN,ANDREW",,,"FOUL  by STEGGEMAN,ANDREW",2
00:59,,,,,"STEAL  by STEGGEMAN,ANDREW",,,"STEAL  by STEGGEMAN,ANDREW",2
00:43,"GOOD JUMPER by EDWARDS,JUSTIN",61,,79 (+18),,OUM 61-79 (+18),,"GOOD JUMPER by EDWARDS,JUSTIN",2
00:42,,,,,"FOUL  by SCHMUCKER,ZACH",,,"FOUL  by SCHMUCKER,ZACH",2
00:42,"MISS FT by EDWARDS,JUSTIN",,,,,,,"MISS FT by EDWARDS,JUSTIN",2
--,,,,,"REBOUND DEF by SCHMUCKER,ZACH",,,"REBOUND DEF by SCHMUCKER,ZACH",2
00:17,,,,,"TURNOVER  by STEGGEMAN,ANDREW",,,"TURNOVER  by STEGGEMAN,ANDREW",2
00:15,"STEAL  by OVERSTREET,SEAN",,,,,,,"STEAL  by OVERSTREET,SEAN",2
00:13,"MISS LAYUP by EDWARDS,JUSTIN",,,,,,,"MISS LAYUP by EDWARDS,JUSTIN",2
--,,,,,"REBOUND DEF by BURNS,DREW",,,"REBOUND DEF by BURNS,DREW",2
00:05,,,,,"TURNOVER  by GRUBER,SAM",,,"TURNOVER  by GRUBER,SAM",2
00:04,"STEAL  by OVERSTREET,SEAN",,,,,,,"STEAL  by OVERSTREET,SEAN",2
00:01,"GOOD LAYUP by EDWARDS,JUSTIN(in the paint)",63,,79 (+16),,OUM 63-79 (+16),,"GOOD LAYUP by EDWARDS,JUSTIN(in the paint)",2
