,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway,1stPlayOfPoss
0,0,824,Birmingham-Southern,Centre,1,66-67,"31,36","29,37",10-6,10-6,5-0,2-3,01/22/16,8:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,612,False,19:34,"MISS LAYUP by SCINTA,BLAKE",,,,,,,"MISS LAYUP by SCINTA,BLAKE",1,layup,missed,centre,"scinta,blake",,"['sine,tucker', 'gump,matt', 'scinta,blake', 'griffin,jarod', 'wesley,tyler']","['welch,ross', 'avery,alex', 'thom,ian', 'lewis,evan', 'deneka,harrison']",1174.0,birmingham-southern,1,0,0.0,1
1,1,824,Birmingham-Southern,Centre,1,66-67,"31,36","29,37",10-6,10-6,5-0,2-3,01/22/16,8:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,612,False,--,,,,,"REBOUND DEF by AVERY,ALEX",,,"REBOUND DEF by AVERY,ALEX",1,defensive rebound,,birmingham-southern,"avery,alex",,"['sine,tucker', 'gump,matt', 'scinta,blake', 'griffin,jarod', 'wesley,tyler']","['welch,ross', 'avery,alex', 'thom,ian', 'lewis,evan', 'deneka,harrison']",,birmingham-southern,1,0,0.0,0
2,2,824,Birmingham-Southern,Centre,1,66-67,"31,36","29,37",10-6,10-6,5-0,2-3,01/22/16,8:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,612,False,19:10,,,,,"MISS 3PTR by WELCH,ROSS",,,"MISS 3PTR by WELCH,ROSS",1,three pointer,missed,birmingham-southern,"welch,ross",,"['sine,tucker', 'gump,matt', 'scinta,blake', 'griffin,jarod', 'wesley,tyler']","['welch,ross', 'avery,alex', 'thom,ian', 'lewis,evan', 'deneka,harrison']",1150.0,birmingham-southern,1,0,0.0,0
3,3,824,Birmingham-Southern,Centre,1,66-67,"31,36","29,37",10-6,10-6,5-0,2-3,01/22/16,8:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,612,False,--,"REBOUND DEF by WESLEY,TYLER",,,,,,,"REBOUND DEF by WESLEY,TYLER",1,defensive rebound,,centre,"wesley,tyler",,"['sine,tucker', 'gump,matt', 'scinta,blake', 'griffin,jarod', 'wesley,tyler']","['welch,ross', 'avery,alex', 'thom,ian', 'lewis,evan', 'deneka,harrison']",,birmingham-southern,1,0,0.0,0
4,4,824,Birmingham-Southern,Centre,1,66-67,"31,36","29,37",10-6,10-6,5-0,2-3,01/22/16,8:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,612,False,18:47,"MISS 3PTR by GRIFFIN,JAROD",,,,,,,"MISS 3PTR by GRIFFIN,JAROD",1,three pointer,missed,centre,"griffin,jarod",,"['sine,tucker', 'gump,matt', 'scinta,blake', 'griffin,jarod', 'wesley,tyler']","['welch,ross', 'avery,alex', 'thom,ian', 'lewis,evan', 'deneka,harrison']",1127.0,centre,2,0,0.0,1
5,5,824,Birmingham-Southern,Centre,1,66-67,"31,36","29,37",10-6,10-6,5-0,2-3,01/22/16,8:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,612,False,--,,,,,"REBOUND DEF by LEWIS,EVAN",,,"REBOUND DEF by LEWIS,EVAN",1,defensive rebound,,birmingham-southern,"lewis,evan",,"['sine,tucker', 'gump,matt', 'scinta,blake', 'griffin,jarod', 'wesley,tyler']","['welch,ross', 'avery,alex', 'thom,ian', 'lewis,evan', 'deneka,harrison']",,centre,2,0,0.0,0
6,6,824,Birmingham-Southern,Centre,1,66-67,"31,36","29,37",10-6,10-6,5-0,2-3,01/22/16,8:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,612,False,18:21,,,,,"FOUL  by LEWIS,EVAN",,,"FOUL  by LEWIS,EVAN",1,foul,,birmingham-southern,"lewis,evan",,"['sine,tucker', 'gump,matt', 'scinta,blake', 'griffin,jarod', 'wesley,tyler']","['welch,ross', 'avery,alex', 'thom,ian', 'lewis,evan', 'deneka,harrison']",1101.0,birmingham-southern,3,0,0.0,1
7,7,824,Birmingham-Southern,Centre,1,66-67,"31,36","29,37",10-6,10-6,5-0,2-3,01/22/16,8:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,612,False,18:21,,,,,"TURNOVER  by LEWIS,EVAN",,,"TURNOVER  by LEWIS,EVAN",1,turnover,,birmingham-southern,"lewis,evan",,"['sine,tucker', 'gump,matt', 'scinta,blake', 'griffin,jarod', 'wesley,tyler']","['welch,ross', 'avery,alex', 'thom,ian', 'lewis,evan', 'deneka,harrison']",1101.0,birmingham-southern,3,0,0.0,0
8,8,824,Birmingham-Southern,Centre,1,66-67,"31,36","29,37",10-6,10-6,5-0,2-3,01/22/16,8:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,612,False,18:11,"GOOD LAYUP by GUMP,MATT(in the paint)",2.0,,0.0,,CENTRE 2-0 (+2),,"GOOD LAYUP by GUMP,MATT(in the paint)",1,layup,good,centre,"gump,matt",2.0,"['sine,tucker', 'gump,matt', 'scinta,blake', 'griffin,jarod', 'wesley,tyler']","['welch,ross', 'avery,alex', 'thom,ian', 'lewis,evan', 'deneka,harrison']",1091.0,centre,4,0,0.0,1
9,9,824,Birmingham-Southern,Centre,1,66-67,"31,36","29,37",10-6,10-6,5-0,2-3,01/22/16,8:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,612,False,--,"ASSIST  by WESLEY,TYLER",2.0,,0.0,,,,"ASSIST  by WESLEY,TYLER",1,assist,,centre,"wesley,tyler",,"['sine,tucker', 'gump,matt', 'scinta,blake', 'griffin,jarod', 'wesley,tyler']","['welch,ross', 'avery,alex', 'thom,ian', 'lewis,evan', 'deneka,harrison']",,centre,4,0,0.0,0
10,10,824,Birmingham-Southern,Centre,1,66-67,"31,36","29,37",10-6,10-6,5-0,2-3,01/22/16,8:00 PM,,"Birmingham, Ala. (Bill Battle Coliseum)",Win,2,False,612,False,17:50,,2.0,,0.0,"MISS 3PTR by DENEKA,HARRISON",,,"MISS 3PTR by DENEKA,HARRISON",1,three pointer,missed,birmingham-southern,"deneka,harrison",,"['sine,tucker', 'gump,matt', 'scinta,blake', 'griffin,jarod', 'wesley,tyler']","['welch,ross', 'avery,alex', 'thom,ian', 'lewis,evan', 'deneka,harrison']",1070.0,centre,4,0,0.0,0
