,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway,1stPlayOfPoss
0,0,810,Franklin,Centre,0,71-60,"30,30","41,30",0-3,1-1,,,11/19/15,7:30 p.m.,,"Franklin, Ind. (Spurlock Center)",Lose,2,False,650,False,19:46,"TURNOVER  by REPISHTI,BRYAN",,,,,,,"TURNOVER  by REPISHTI,BRYAN",1,turnover,,centre,"repishti,bryan",,"['scinta,blake', 'gump,matt', 'wesley,tyler', 'repishti,bryan', 'ebert,carson']","['mann,aaron', 'washington,trae', 'prather,robbie', 'beineke,john', 'mccory,brett']",1186.0,franklin,1,0,0.0,1
1,1,810,Franklin,Centre,0,71-60,"30,30","41,30",0-3,1-1,,,11/19/15,7:30 p.m.,,"Franklin, Ind. (Spurlock Center)",Lose,2,False,650,False,19:31,,0.0,,2.0,"GOOD JUMPER by BEINEKE,JOHN",FC 0-2 (-2),,"GOOD JUMPER by BEINEKE,JOHN",1,jumper,good,franklin,"beineke,john",2.0,"['scinta,blake', 'gump,matt', 'wesley,tyler', 'repishti,bryan', 'ebert,carson']","['mann,aaron', 'washington,trae', 'prather,robbie', 'beineke,john', 'mccory,brett']",1171.0,franklin,1,0,0.0,0
2,2,810,Franklin,Centre,0,71-60,"30,30","41,30",0-3,1-1,,,11/19/15,7:30 p.m.,,"Franklin, Ind. (Spurlock Center)",Lose,2,False,650,False,--,,0.0,,2.0,"ASSIST  by WASHINGTON,TRAE",,,"ASSIST  by WASHINGTON,TRAE",1,assist,,franklin,"washington,trae",,"['scinta,blake', 'gump,matt', 'wesley,tyler', 'repishti,bryan', 'ebert,carson']","['mann,aaron', 'washington,trae', 'prather,robbie', 'beineke,john', 'mccory,brett']",,franklin,1,0,0.0,0
3,3,810,Franklin,Centre,0,71-60,"30,30","41,30",0-3,1-1,,,11/19/15,7:30 p.m.,,"Franklin, Ind. (Spurlock Center)",Lose,2,False,650,False,19:02,"MISS 3PTR by EBERT,CARSON",0.0,,2.0,,,,"MISS 3PTR by EBERT,CARSON",1,three pointer,missed,centre,"ebert,carson",,"['scinta,blake', 'gump,matt', 'wesley,tyler', 'repishti,bryan', 'ebert,carson']","['mann,aaron', 'washington,trae', 'prather,robbie', 'beineke,john', 'mccory,brett']",1142.0,franklin,1,0,0.0,0
4,4,810,Franklin,Centre,0,71-60,"30,30","41,30",0-3,1-1,,,11/19/15,7:30 p.m.,,"Franklin, Ind. (Spurlock Center)",Lose,2,False,650,False,--,"REBOUND OFF by SCINTA,BLAKE",0.0,,2.0,,,,"REBOUND OFF by SCINTA,BLAKE",1,offensive rebound,,centre,"scinta,blake",,"['scinta,blake', 'gump,matt', 'wesley,tyler', 'repishti,bryan', 'ebert,carson']","['mann,aaron', 'washington,trae', 'prather,robbie', 'beineke,john', 'mccory,brett']",,franklin,1,0,0.0,0
5,5,810,Franklin,Centre,0,71-60,"30,30","41,30",0-3,1-1,,,11/19/15,7:30 p.m.,,"Franklin, Ind. (Spurlock Center)",Lose,2,False,650,False,18:56,"GOOD LAYUP by SCINTA,BLAKE(in the paint)",2.0,,2.0,,CENTRE 2-2 (0),,"GOOD LAYUP by SCINTA,BLAKE(in the paint)",1,layup,good,centre,"scinta,blake",2.0,"['scinta,blake', 'gump,matt', 'wesley,tyler', 'repishti,bryan', 'ebert,carson']","['mann,aaron', 'washington,trae', 'prather,robbie', 'beineke,john', 'mccory,brett']",1136.0,franklin,1,0,0.0,0
6,6,810,Franklin,Centre,0,71-60,"30,30","41,30",0-3,1-1,,,11/19/15,7:30 p.m.,,"Franklin, Ind. (Spurlock Center)",Lose,2,False,650,False,18:42,,2.0,,2.0,"MISS JUMPER by BEINEKE,JOHN",,,"MISS JUMPER by BEINEKE,JOHN",1,jumper,missed,franklin,"beineke,john",,"['scinta,blake', 'gump,matt', 'wesley,tyler', 'repishti,bryan', 'ebert,carson']","['mann,aaron', 'washington,trae', 'prather,robbie', 'beineke,john', 'mccory,brett']",1122.0,franklin,1,0,0.0,0
7,7,810,Franklin,Centre,0,71-60,"30,30","41,30",0-3,1-1,,,11/19/15,7:30 p.m.,,"Franklin, Ind. (Spurlock Center)",Lose,2,False,650,False,--,"REBOUND DEF by REPISHTI,BRYAN",2.0,,2.0,,,,"REBOUND DEF by REPISHTI,BRYAN",1,defensive rebound,,centre,"repishti,bryan",,"['scinta,blake', 'gump,matt', 'wesley,tyler', 'repishti,bryan', 'ebert,carson']","['mann,aaron', 'washington,trae', 'prather,robbie', 'beineke,john', 'mccory,brett']",,franklin,1,0,0.0,0
8,8,810,Franklin,Centre,0,71-60,"30,30","41,30",0-3,1-1,,,11/19/15,7:30 p.m.,,"Franklin, Ind. (Spurlock Center)",Lose,2,False,650,False,18:32,,2.0,,2.0,"FOUL  by MCCORY,BRETT",,,"FOUL  by MCCORY,BRETT",1,foul,,franklin,"mccory,brett",,"['scinta,blake', 'gump,matt', 'wesley,tyler', 'repishti,bryan', 'ebert,carson']","['mann,aaron', 'washington,trae', 'prather,robbie', 'beineke,john', 'mccory,brett']",1112.0,centre,2,0,0.0,1
9,9,810,Franklin,Centre,0,71-60,"30,30","41,30",0-3,1-1,,,11/19/15,7:30 p.m.,,"Franklin, Ind. (Spurlock Center)",Lose,2,False,650,False,18:25,"FOUL  by WESLEY,TYLER",2.0,,2.0,,,,"FOUL  by WESLEY,TYLER",1,foul,,centre,"wesley,tyler",,"['scinta,blake', 'gump,matt', 'wesley,tyler', 'repishti,bryan', 'ebert,carson']","['mann,aaron', 'washington,trae', 'prather,robbie', 'beineke,john', 'mccory,brett']",1105.0,centre,2,0,0.0,0
10,10,810,Franklin,Centre,0,71-60,"30,30","41,30",0-3,1-1,,,11/19/15,7:30 p.m.,,"Franklin, Ind. (Spurlock Center)",Lose,2,False,650,False,18:25,"TURNOVER  by WESLEY,TYLER",2.0,,2.0,,,,"TURNOVER  by WESLEY,TYLER",1,turnover,,centre,"wesley,tyler",,"['scinta,blake', 'gump,matt', 'wesley,tyler', 'repishti,bryan', 'ebert,carson']","['mann,aaron', 'washington,trae', 'prather,robbie', 'beineke,john', 'mccory,brett']",1105.0,centre,2,0,0.0,0
11,11,810,Franklin,Centre,0,71-60,"30,30","41,30",0-3,1-1,,,11/19/15,7:30 p.m.,,"Franklin, Ind. (Spurlock Center)",Lose,2,False,650,False,18:04,,2.0,,2.0,"MISS JUMPER by BEINEKE,JOHN",,,"MISS JUMPER by BEINEKE,JOHN",1,jumper,missed,franklin,"beineke,john",,"['scinta,blake', 'gump,matt', 'wesley,tyler', 'repishti,bryan', 'ebert,carson']","['mann,aaron', 'washington,trae', 'prather,robbie', 'beineke,john', 'mccory,brett']",1084.0,franklin,3,0,0.0,1
