,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,Time Remaining,away_play,Away Team Score,Play Team Indicator,Home Team Score,home_play,Game Score,Team Indicator,Play,Period,Play Type,Shot Outcome,Team,Player,Points Earned,Away Lineup,Home Lineup,Time(seconds),Poss,Poss_num,PPP_Home,PPP_Away
10,10,943,Whitman College,Millsaps College,0,52-95,"39,56","29,23",8-0,1-9,2-0,,12/20/15,1 p.m.,,"Sherwood Center; Walla Walla, Wash.",Win,2,False,87,False,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,1,offensive rebound,,whitman college,,,"['robertson,marc', 'hanstad,rajan', 'mcswain,joshua', 'gagen,brennan', 'markwith,trent']","['mcdonald,christian', 'howell,tim', 'butler,austin', 'chircu,philip', 'martin,evan']",,whitman college,1,0,0.0
11,11,943,Whitman College,Millsaps College,0,52-95,"39,56","29,23",8-0,1-9,2-0,,12/20/15,1 p.m.,,"Sherwood Center; Walla Walla, Wash.",Win,2,False,87,False,18:56,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,1,timeout,,millsaps college,,,"['robertson,marc', 'hanstad,rajan', 'mcswain,joshua', 'gagen,brennan', 'markwith,trent']","['mcdonald,christian', 'howell,tim', 'butler,austin', 'chircu,philip', 'martin,evan']",1136.0,whitman college,1,0,0.0
12,12,943,Whitman College,Millsaps College,0,52-95,"39,56","29,23",8-0,1-9,2-0,,12/20/15,1 p.m.,,"Sherwood Center; Walla Walla, Wash.",Win,2,False,87,False,18:51,,,,,"MISS JUMPER by CHIRCU,PHILIP",,,"MISS JUMPER by CHIRCU,PHILIP",1,jumper,missed,whitman college,"chircu,philip",,"['robertson,marc', 'hanstad,rajan', 'mcswain,joshua', 'gagen,brennan', 'markwith,trent']","['mcdonald,christian', 'howell,tim', 'butler,austin', 'chircu,philip', 'martin,evan']",1131.0,whitman college,1,0,0.0
13,13,943,Whitman College,Millsaps College,0,52-95,"39,56","29,23",8-0,1-9,2-0,,12/20/15,1 p.m.,,"Sherwood Center; Walla Walla, Wash.",Win,2,False,87,False,--,"REBOUND DEF by MARKWITH,TRENT",,,,,,,"REBOUND DEF by MARKWITH,TRENT",1,defensive rebound,,millsaps college,"markwith,trent",,"['robertson,marc', 'hanstad,rajan', 'mcswain,joshua', 'gagen,brennan', 'markwith,trent']","['mcdonald,christian', 'howell,tim', 'butler,austin', 'chircu,philip', 'martin,evan']",,whitman college,1,0,0.0
14,14,943,Whitman College,Millsaps College,0,52-95,"39,56","29,23",8-0,1-9,2-0,,12/20/15,1 p.m.,,"Sherwood Center; Walla Walla, Wash.",Win,2,False,87,False,18:26,"GOOD 3PTR by ROBERTSON,MARC",3.0,,0.0,,MILLMBB 3-0 (+3),,"GOOD 3PTR by ROBERTSON,MARC",1,three pointer,good,millsaps college,"robertson,marc",3.0,"['robertson,marc', 'hanstad,rajan', 'mcswain,joshua', 'gagen,brennan', 'markwith,trent']","['mcdonald,christian', 'howell,tim', 'butler,austin', 'chircu,philip', 'martin,evan']",1106.0,millsaps college,2,0,0.0
15,15,943,Whitman College,Millsaps College,0,52-95,"39,56","29,23",8-0,1-9,2-0,,12/20/15,1 p.m.,,"Sherwood Center; Walla Walla, Wash.",Win,2,False,87,False,--,"ASSIST  by GAGEN,BRENNAN",3.0,,0.0,,,,"ASSIST  by GAGEN,BRENNAN",1,assist,,millsaps college,"gagen,brennan",,"['robertson,marc', 'hanstad,rajan', 'mcswain,joshua', 'gagen,brennan', 'markwith,trent']","['mcdonald,christian', 'howell,tim', 'butler,austin', 'chircu,philip', 'martin,evan']",,millsaps college,2,0,0.0
16,16,943,Whitman College,Millsaps College,0,52-95,"39,56","29,23",8-0,1-9,2-0,,12/20/15,1 p.m.,,"Sherwood Center; Walla Walla, Wash.",Win,2,False,87,False,18:16,,3.0,,0.0,"MISS 3PTR by CHIRCU,PHILIP",,,"MISS 3PTR by CHIRCU,PHILIP",1,three pointer,missed,whitman college,"chircu,philip",,"['robertson,marc', 'hanstad,rajan', 'mcswain,joshua', 'gagen,brennan', 'markwith,trent']","['mcdonald,christian', 'howell,tim', 'butler,austin', 'chircu,philip', 'martin,evan']",1096.0,millsaps college,2,0,0.0
17,17,943,Whitman College,Millsaps College,0,52-95,"39,56","29,23",8-0,1-9,2-0,,12/20/15,1 p.m.,,"Sherwood Center; Walla Walla, Wash.",Win,2,False,87,False,--,,3.0,,0.0,"REBOUND OFF by CHIRCU,PHILIP",,,"REBOUND OFF by CHIRCU,PHILIP",1,offensive rebound,,whitman college,"chircu,philip",,"['robertson,marc', 'hanstad,rajan', 'mcswain,joshua', 'gagen,brennan', 'markwith,trent']","['mcdonald,christian', 'howell,tim', 'butler,austin', 'chircu,philip', 'martin,evan']",,millsaps college,2,0,0.0
18,18,943,Whitman College,Millsaps College,0,52-95,"39,56","29,23",8-0,1-9,2-0,,12/20/15,1 p.m.,,"Sherwood Center; Walla Walla, Wash.",Win,2,False,87,False,18:04,,3.0,,3.0,"GOOD 3PTR by MCDONALD,CHRISTIAN",WCMBK 3-3 (0),,"GOOD 3PTR by MCDONALD,CHRISTIAN",1,three pointer,good,whitman college,"mcdonald,christian",3.0,"['robertson,marc', 'hanstad,rajan', 'mcswain,joshua', 'gagen,brennan', 'markwith,trent']","['mcdonald,christian', 'howell,tim', 'butler,austin', 'chircu,philip', 'martin,evan']",1084.0,millsaps college,2,0,0.0
19,19,943,Whitman College,Millsaps College,0,52-95,"39,56","29,23",8-0,1-9,2-0,,12/20/15,1 p.m.,,"Sherwood Center; Walla Walla, Wash.",Win,2,False,87,False,--,,3.0,,3.0,"ASSIST  by HOWELL,TIM",,,"ASSIST  by HOWELL,TIM",1,assist,,whitman college,"howell,tim",,"['robertson,marc', 'hanstad,rajan', 'mcswain,joshua', 'gagen,brennan', 'markwith,trent']","['mcdonald,christian', 'howell,tim', 'butler,austin', 'chircu,philip', 'martin,evan']",,millsaps college,2,0,0.0
20,20,943,Whitman College,Millsaps College,0,52-95,"39,56","29,23",8-0,1-9,2-0,,12/20/15,1 p.m.,,"Sherwood Center; Walla Walla, Wash.",Win,2,False,87,False,17:49,"MISS JUMPER by MARKWITH,TRENT",3.0,,3.0,,,,"MISS JUMPER by MARKWITH,TRENT",1,jumper,missed,millsaps college,"markwith,trent",,"['robertson,marc', 'hanstad,rajan', 'mcswain,joshua', 'gagen,brennan', 'markwith,trent']","['mcdonald,christian', 'howell,tim', 'butler,austin', 'chircu,philip', 'martin,evan']",1069.0,millsaps college,2,0,0.0
21,21,943,Whitman College,Millsaps College,0,52-95,"39,56","29,23",8-0,1-9,2-0,,12/20/15,1 p.m.,,"Sherwood Center; Walla Walla, Wash.",Win,2,False,87,False,--,,3.0,,3.0,"REBOUND DEF by BUTLER,AUSTIN",,,"REBOUND DEF by BUTLER,AUSTIN",1,defensive rebound,,whitman college,"butler,austin",,"['robertson,marc', 'hanstad,rajan', 'mcswain,joshua', 'gagen,brennan', 'markwith,trent']","['mcdonald,christian', 'howell,tim', 'butler,austin', 'chircu,philip', 'martin,evan']",,millsaps college,2,0,0.0
22,22,943,Whitman College,Millsaps College,0,52-95,"39,56","29,23",8-0,1-9,2-0,,12/20/15,1 p.m.,,"Sherwood Center; Walla Walla, Wash.",Win,2,False,87,False,17:45,,3.0,,3.0,"FOUL  by BUTLER,AUSTIN",,,"FOUL  by BUTLER,AUSTIN",1,foul,,whitman college,"butler,austin",,"['robertson,marc', 'hanstad,rajan', 'mcswain,joshua', 'gagen,brennan', 'markwith,trent']","['mcdonald,christian', 'howell,tim', 'butler,austin', 'chircu,philip', 'martin,evan']",1065.0,whitman college,3,0,0.0
23,23,943,Whitman College,Millsaps College,0,52-95,"39,56","29,23",8-0,1-9,2-0,,12/20/15,1 p.m.,,"Sherwood Center; Walla Walla, Wash.",Win,2,False,87,False,17:45,,3.0,,3.0,"TURNOVER  by BUTLER,AUSTIN",,,"TURNOVER  by BUTLER,AUSTIN",1,turnover,,whitman college,"butler,austin",,"['robertson,marc', 'hanstad,rajan', 'mcswain,joshua', 'gagen,brennan', 'markwith,trent']","['mcdonald,christian', 'howell,tim', 'butler,austin', 'chircu,philip', 'martin,evan']",1065.0,whitman college,3,0,0.0
24,24,943,Whitman College,Millsaps College,0,52-95,"39,56","29,23",8-0,1-9,2-0,,12/20/15,1 p.m.,,"Sherwood Center; Walla Walla, Wash.",Win,2,False,87,False,17:45,,3.0,,3.0,"SUB IN by WHITE,MONTEZ",,,"SUB IN by WHITE,MONTEZ",1,subbing in,,whitman college,"white,montez",,"['robertson,marc', 'hanstad,rajan', 'mcswain,joshua', 'gagen,brennan', 'markwith,trent']","['mcdonald,christian', 'howell,tim', 'butler,austin', 'chircu,philip', 'martin,evan', 'white,montez']",1065.0,millsaps college,4,0,0.0
25,25,943,Whitman College,Millsaps College,0,52-95,"39,56","29,23",8-0,1-9,2-0,,12/20/15,1 p.m.,,"Sherwood Center; Walla Walla, Wash.",Win,2,False,87,False,17:45,,3.0,,3.0,"SUB IN by JACOBS-JONES,CEDRIC",,,"SUB IN by JACOBS-JONES,CEDRIC",1,subbing in,,whitman college,"jacobs-jones,cedric",,"['robertson,marc', 'hanstad,rajan', 'mcswain,joshua', 'gagen,brennan', 'markwith,trent']","['mcdonald,christian', 'howell,tim', 'butler,austin', 'chircu,philip', 'martin,evan', 'white,montez', 'jacobs-jones,cedric']",1065.0,millsaps college,4,0,0.0
26,26,943,Whitman College,Millsaps College,0,52-95,"39,56","29,23",8-0,1-9,2-0,,12/20/15,1 p.m.,,"Sherwood Center; Walla Walla, Wash.",Win,2,False,87,False,17:45,,3.0,,3.0,"SUB OUT by CHIRCU,PHILIP",,,"SUB OUT by CHIRCU,PHILIP",1,subbing out,,whitman college,"chircu,philip",,"['robertson,marc', 'hanstad,rajan', 'mcswain,joshua', 'gagen,brennan', 'markwith,trent']","['mcdonald,christian', 'howell,tim', 'butler,austin', 'martin,evan', 'white,montez', 'jacobs-jones,cedric']",1065.0,millsaps college,4,0,0.0
27,27,943,Whitman College,Millsaps College,0,52-95,"39,56","29,23",8-0,1-9,2-0,,12/20/15,1 p.m.,,"Sherwood Center; Walla Walla, Wash.",Win,2,False,87,False,17:45,,3.0,,3.0,"SUB OUT by MCDONALD,CHRISTIAN",,,"SUB OUT by MCDONALD,CHRISTIAN",1,subbing out,,whitman college,"mcdonald,christian",,"['robertson,marc', 'hanstad,rajan', 'mcswain,joshua', 'gagen,brennan', 'markwith,trent']","['howell,tim', 'butler,austin', 'martin,evan', 'white,montez', 'jacobs-jones,cedric']",1065.0,millsaps college,4,0,0.0
28,28,943,Whitman College,Millsaps College,0,52-95,"39,56","29,23",8-0,1-9,2-0,,12/20/15,1 p.m.,,"Sherwood Center; Walla Walla, Wash.",Win,2,False,87,False,17:25,"MISS JUMPER by GAGEN,BRENNAN",3.0,,3.0,,,,"MISS JUMPER by GAGEN,BRENNAN",1,jumper,missed,millsaps college,"gagen,brennan",,"['robertson,marc', 'hanstad,rajan', 'mcswain,joshua', 'gagen,brennan', 'markwith,trent']","['howell,tim', 'butler,austin', 'martin,evan', 'white,montez', 'jacobs-jones,cedric']",1045.0,millsaps college,4,0,0.0
29,29,943,Whitman College,Millsaps College,0,52-95,"39,56","29,23",8-0,1-9,2-0,,12/20/15,1 p.m.,,"Sherwood Center; Walla Walla, Wash.",Win,2,False,87,False,17:25,,3.0,,3.0,"BLOCK  by MARTIN,EVAN",,,"BLOCK  by MARTIN,EVAN",1,block,,whitman college,"martin,evan",,"['robertson,marc', 'hanstad,rajan', 'mcswain,joshua', 'gagen,brennan', 'markwith,trent']","['howell,tim', 'butler,austin', 'martin,evan', 'white,montez', 'jacobs-jones,cedric']",1045.0,millsaps college,4,0,0.0
30,30,943,Whitman College,Millsaps College,0,52-95,"39,56","29,23",8-0,1-9,2-0,,12/20/15,1 p.m.,,"Sherwood Center; Walla Walla, Wash.",Win,2,False,87,False,--,,3.0,,3.0,"REBOUND DEF by MARTIN,EVAN",,,"REBOUND DEF by MARTIN,EVAN",1,defensive rebound,,whitman college,"martin,evan",,"['robertson,marc', 'hanstad,rajan', 'mcswain,joshua', 'gagen,brennan', 'markwith,trent']","['howell,tim', 'butler,austin', 'martin,evan', 'white,montez', 'jacobs-jones,cedric']",,millsaps college,4,0,0.0
31,31,943,Whitman College,Millsaps College,0,52-95,"39,56","29,23",8-0,1-9,2-0,,12/20/15,1 p.m.,,"Sherwood Center; Walla Walla, Wash.",Win,2,False,87,False,17:08,,3.0,,6.0,"GOOD 3PTR by HOWELL,TIM",WCMBK 3-6 (-3),,"GOOD 3PTR by HOWELL,TIM",1,three pointer,good,whitman college,"howell,tim",3.0,"['robertson,marc', 'hanstad,rajan', 'mcswain,joshua', 'gagen,brennan', 'markwith,trent']","['howell,tim', 'butler,austin', 'martin,evan', 'white,montez', 'jacobs-jones,cedric']",1028.0,whitman college,5,0,0.0
32,32,943,Whitman College,Millsaps College,0,52-95,"39,56","29,23",8-0,1-9,2-0,,12/20/15,1 p.m.,,"Sherwood Center; Walla Walla, Wash.",Win,2,False,87,False,--,,3.0,,6.0,"ASSIST  by WHITE,MONTEZ",,,"ASSIST  by WHITE,MONTEZ",1,assist,,whitman college,"white,montez",,"['robertson,marc', 'hanstad,rajan', 'mcswain,joshua', 'gagen,brennan', 'markwith,trent']","['howell,tim', 'butler,austin', 'martin,evan', 'white,montez', 'jacobs-jones,cedric']",,whitman college,5,0,0.0
33,33,943,Whitman College,Millsaps College,0,52-95,"39,56","29,23",8-0,1-9,2-0,,12/20/15,1 p.m.,,"Sherwood Center; Walla Walla, Wash.",Win,2,False,87,False,16:34,"TURNOVER  by MARKWITH,TRENT",3.0,,6.0,,,,"TURNOVER  by MARKWITH,TRENT",1,turnover,,millsaps college,"markwith,trent",,"['robertson,marc', 'hanstad,rajan', 'mcswain,joshua', 'gagen,brennan', 'markwith,trent']","['howell,tim', 'butler,austin', 'martin,evan', 'white,montez', 'jacobs-jones,cedric']",994.0,whitman college,5,0,0.0
34,34,943,Whitman College,Millsaps College,0,52-95,"39,56","29,23",8-0,1-9,2-0,,12/20/15,1 p.m.,,"Sherwood Center; Walla Walla, Wash.",Win,2,False,87,False,16:34,"SUB IN by JONES,BLAKE",3.0,,6.0,,,,"SUB IN by JONES,BLAKE",1,subbing in,,millsaps college,"jones,blake",,"['robertson,marc', 'hanstad,rajan', 'mcswain,joshua', 'gagen,brennan', 'markwith,trent', 'jones,blake']","['howell,tim', 'butler,austin', 'martin,evan', 'white,montez', 'jacobs-jones,cedric']",994.0,whitman college,5,0,0.0
35,35,943,Whitman College,Millsaps College,0,52-95,"39,56","29,23",8-0,1-9,2-0,,12/20/15,1 p.m.,,"Sherwood Center; Walla Walla, Wash.",Win,2,False,87,False,16:34,"SUB IN by GERCHOW,ALEX",3.0,,6.0,,,,"SUB IN by GERCHOW,ALEX",1,subbing in,,millsaps college,"gerchow,alex",,"['robertson,marc', 'hanstad,rajan', 'mcswain,joshua', 'gagen,brennan', 'markwith,trent', 'jones,blake', 'gerchow,alex']","['howell,tim', 'butler,austin', 'martin,evan', 'white,montez', 'jacobs-jones,cedric']",994.0,whitman college,5,0,0.0
36,36,943,Whitman College,Millsaps College,0,52-95,"39,56","29,23",8-0,1-9,2-0,,12/20/15,1 p.m.,,"Sherwood Center; Walla Walla, Wash.",Win,2,False,87,False,16:34,"SUB OUT by GAGEN,BRENNAN",3.0,,6.0,,,,"SUB OUT by GAGEN,BRENNAN",1,subbing out,,millsaps college,"gagen,brennan",,"['robertson,marc', 'hanstad,rajan', 'mcswain,joshua', 'markwith,trent', 'jones,blake', 'gerchow,alex']","['howell,tim', 'butler,austin', 'martin,evan', 'white,montez', 'jacobs-jones,cedric']",994.0,whitman college,5,0,0.0
37,37,943,Whitman College,Millsaps College,0,52-95,"39,56","29,23",8-0,1-9,2-0,,12/20/15,1 p.m.,,"Sherwood Center; Walla Walla, Wash.",Win,2,False,87,False,16:34,"SUB OUT by MCSWAIN,JOSHUA",3.0,,6.0,,,,"SUB OUT by MCSWAIN,JOSHUA",1,subbing out,,millsaps college,"mcswain,joshua",,"['robertson,marc', 'hanstad,rajan', 'markwith,trent', 'jones,blake', 'gerchow,alex']","['howell,tim', 'butler,austin', 'martin,evan', 'white,montez', 'jacobs-jones,cedric']",994.0,whitman college,5,0,0.0
38,38,943,Whitman College,Millsaps College,0,52-95,"39,56","29,23",8-0,1-9,2-0,,12/20/15,1 p.m.,,"Sherwood Center; Walla Walla, Wash.",Win,2,False,87,False,16:34,,3.0,,6.0,"SUB IN by OTI,TOCHI",,,"SUB IN by OTI,TOCHI",1,subbing in,,whitman college,"oti,tochi",,"['robertson,marc', 'hanstad,rajan', 'markwith,trent', 'jones,blake', 'gerchow,alex']","['howell,tim', 'butler,austin', 'martin,evan', 'white,montez', 'jacobs-jones,cedric', 'oti,tochi']",994.0,whitman college,5,0,0.0
39,39,943,Whitman College,Millsaps College,0,52-95,"39,56","29,23",8-0,1-9,2-0,,12/20/15,1 p.m.,,"Sherwood Center; Walla Walla, Wash.",Win,2,False,87,False,16:34,,3.0,,6.0,"SUB OUT by MARTIN,EVAN",,,"SUB OUT by MARTIN,EVAN",1,subbing out,,whitman college,"martin,evan",,"['robertson,marc', 'hanstad,rajan', 'markwith,trent', 'jones,blake', 'gerchow,alex']","['howell,tim', 'butler,austin', 'white,montez', 'jacobs-jones,cedric', 'oti,tochi']",994.0,whitman college,5,0,0.0
40,40,943,Whitman College,Millsaps College,0,52-95,"39,56","29,23",8-0,1-9,2-0,,12/20/15,1 p.m.,,"Sherwood Center; Walla Walla, Wash.",Win,2,False,87,False,16:30,,3.0,,6.0,"SUB IN by WIGGINS,JOJO",,,"SUB IN by WIGGINS,JOJO",1,subbing in,,whitman college,"wiggins,jojo",,"['robertson,marc', 'hanstad,rajan', 'markwith,trent', 'jones,blake', 'gerchow,alex']","['howell,tim', 'butler,austin', 'white,montez', 'jacobs-jones,cedric', 'oti,tochi', 'wiggins,jojo']",990.0,whitman college,5,0,0.0
41,41,943,Whitman College,Millsaps College,0,52-95,"39,56","29,23",8-0,1-9,2-0,,12/20/15,1 p.m.,,"Sherwood Center; Walla Walla, Wash.",Win,2,False,87,False,16:30,,3.0,,6.0,"SUB OUT by HOWELL,TIM",,,"SUB OUT by HOWELL,TIM",1,subbing out,,whitman college,"howell,tim",,"['robertson,marc', 'hanstad,rajan', 'markwith,trent', 'jones,blake', 'gerchow,alex']","['butler,austin', 'white,montez', 'jacobs-jones,cedric', 'oti,tochi', 'wiggins,jojo']",990.0,whitman college,5,0,0.0
42,42,943,Whitman College,Millsaps College,0,52-95,"39,56","29,23",8-0,1-9,2-0,,12/20/15,1 p.m.,,"Sherwood Center; Walla Walla, Wash.",Win,2,False,87,False,16:22,,3.0,,6.0,"MISS 3PTR by OTI,TOCHI",,,"MISS 3PTR by OTI,TOCHI",1,three pointer,missed,whitman college,"oti,tochi",,"['robertson,marc', 'hanstad,rajan', 'markwith,trent', 'jones,blake', 'gerchow,alex']","['butler,austin', 'white,montez', 'jacobs-jones,cedric', 'oti,tochi', 'wiggins,jojo']",982.0,whitman college,5,0,0.0
43,43,943,Whitman College,Millsaps College,0,52-95,"39,56","29,23",8-0,1-9,2-0,,12/20/15,1 p.m.,,"Sherwood Center; Walla Walla, Wash.",Win,2,False,87,False,--,"REBOUND DEF by MARKWITH,TRENT",3.0,,6.0,,,,"REBOUND DEF by MARKWITH,TRENT",1,defensive rebound,,millsaps college,"markwith,trent",,"['robertson,marc', 'hanstad,rajan', 'markwith,trent', 'jones,blake', 'gerchow,alex']","['butler,austin', 'white,montez', 'jacobs-jones,cedric', 'oti,tochi', 'wiggins,jojo']",,whitman college,5,0,0.0
44,44,943,Whitman College,Millsaps College,0,52-95,"39,56","29,23",8-0,1-9,2-0,,12/20/15,1 p.m.,,"Sherwood Center; Walla Walla, Wash.",Win,2,False,87,False,16:09,"TURNOVER  by ROBERTSON,MARC",3.0,,6.0,,,,"TURNOVER  by ROBERTSON,MARC",1,turnover,,millsaps college,"robertson,marc",,"['robertson,marc', 'hanstad,rajan', 'markwith,trent', 'jones,blake', 'gerchow,alex']","['butler,austin', 'white,montez', 'jacobs-jones,cedric', 'oti,tochi', 'wiggins,jojo']",969.0,millsaps college,6,0,0.0
45,45,943,Whitman College,Millsaps College,0,52-95,"39,56","29,23",8-0,1-9,2-0,,12/20/15,1 p.m.,,"Sherwood Center; Walla Walla, Wash.",Win,2,False,87,False,16:08,,3.0,,6.0,"STEAL  by BUTLER,AUSTIN",,,"STEAL  by BUTLER,AUSTIN",1,steal,,whitman college,,,"['robertson,marc', 'hanstad,rajan', 'markwith,trent', 'jones,blake', 'gerchow,alex']","['butler,austin', 'white,montez', 'jacobs-jones,cedric', 'oti,tochi', 'wiggins,jojo']",968.0,millsaps college,6,0,0.0
46,46,943,Whitman College,Millsaps College,0,52-95,"39,56","29,23",8-0,1-9,2-0,,12/20/15,1 p.m.,,"Sherwood Center; Walla Walla, Wash.",Win,2,False,87,False,16:03,,3.0,,6.0,"MISS LAYUP by BUTLER,AUSTIN",,,"MISS LAYUP by BUTLER,AUSTIN",1,layup,missed,whitman college,"butler,austin",,"['robertson,marc', 'hanstad,rajan', 'markwith,trent', 'jones,blake', 'gerchow,alex']","['butler,austin', 'white,montez', 'jacobs-jones,cedric', 'oti,tochi', 'wiggins,jojo']",963.0,whitman college,7,0,0.0
