,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway,1stPlayOfPoss
0,0,4850,Oglethorpe,CENTREM,1,69-85,"42,43","36,33",10-5,8-6,4-1,2-2,01/16/22,3:00 PM,,"Atlanta, GA (Dorough Field House)",Win,2,False,127,False,19:36,"GOOD LAYUP by MOORE,CHEZ(in the paint)",2,,0,,CENTREM 2-0 (+2),,"GOOD LAYUP by MOORE,CHEZ(in the paint)",1,layup,good,centrem,"moore,chez",2.0,"['gerald,dustin', 'smith,rj', 'moore,chez', 'baughman,carter', 'williams,jalen']","['chambers,dimetri', 'foster,lane', 'ezigbo,uba', 'sone,carlos', 'jenei,ryan']",1176.0,oglethorpe,1,0,0.0,1
1,1,4850,Oglethorpe,CENTREM,1,69-85,"42,43","36,33",10-5,8-6,4-1,2-2,01/16/22,3:00 PM,,"Atlanta, GA (Dorough Field House)",Win,2,False,127,False,19:19,,2,,0,"MISS JUMPER by EZIGBO,UBA",,,"MISS JUMPER by EZIGBO,UBA",1,jumper,missed,oglethorpe,"ezigbo,uba",,"['gerald,dustin', 'smith,rj', 'moore,chez', 'baughman,carter', 'williams,jalen']","['chambers,dimetri', 'foster,lane', 'ezigbo,uba', 'sone,carlos', 'jenei,ryan']",1159.0,oglethorpe,1,0,0.0,0
2,2,4850,Oglethorpe,CENTREM,1,69-85,"42,43","36,33",10-5,8-6,4-1,2-2,01/16/22,3:00 PM,,"Atlanta, GA (Dorough Field House)",Win,2,False,127,False,--,,2,,0,"REBOUND OFF by FOSTER,LANE",,,"REBOUND OFF by FOSTER,LANE",1,offensive rebound,,oglethorpe,"foster,lane",,"['gerald,dustin', 'smith,rj', 'moore,chez', 'baughman,carter', 'williams,jalen']","['chambers,dimetri', 'foster,lane', 'ezigbo,uba', 'sone,carlos', 'jenei,ryan']",,oglethorpe,1,0,0.0,0
3,3,4850,Oglethorpe,CENTREM,1,69-85,"42,43","36,33",10-5,8-6,4-1,2-2,01/16/22,3:00 PM,,"Atlanta, GA (Dorough Field House)",Win,2,False,127,False,19:15,,2,,2,"GOOD TIPIN by FOSTER,LANE(in the paint)",OUMBB 2-2 (0),,"GOOD TIPIN by FOSTER,LANE(in the paint)",1,tipin,good,oglethorpe,"foster,lane",2.0,"['gerald,dustin', 'smith,rj', 'moore,chez', 'baughman,carter', 'williams,jalen']","['chambers,dimetri', 'foster,lane', 'ezigbo,uba', 'sone,carlos', 'jenei,ryan']",1155.0,oglethorpe,1,0,0.0,0
4,4,4850,Oglethorpe,CENTREM,1,69-85,"42,43","36,33",10-5,8-6,4-1,2-2,01/16/22,3:00 PM,,"Atlanta, GA (Dorough Field House)",Win,2,False,127,False,19:01,"MISS 3PTR by BAUGHMAN,CARTER",2,,2,,,,"MISS 3PTR by BAUGHMAN,CARTER",1,three pointer,missed,centrem,"baughman,carter",,"['gerald,dustin', 'smith,rj', 'moore,chez', 'baughman,carter', 'williams,jalen']","['chambers,dimetri', 'foster,lane', 'ezigbo,uba', 'sone,carlos', 'jenei,ryan']",1141.0,oglethorpe,1,0,0.0,0
5,5,4850,Oglethorpe,CENTREM,1,69-85,"42,43","36,33",10-5,8-6,4-1,2-2,01/16/22,3:00 PM,,"Atlanta, GA (Dorough Field House)",Win,2,False,127,False,--,,2,,2,"REBOUND DEF by CHAMBERS,DIMETRI",,,"REBOUND DEF by CHAMBERS,DIMETRI",1,defensive rebound,,oglethorpe,"chambers,dimetri",,"['gerald,dustin', 'smith,rj', 'moore,chez', 'baughman,carter', 'williams,jalen']","['chambers,dimetri', 'foster,lane', 'ezigbo,uba', 'sone,carlos', 'jenei,ryan']",,oglethorpe,1,0,0.0,0
6,6,4850,Oglethorpe,CENTREM,1,69-85,"42,43","36,33",10-5,8-6,4-1,2-2,01/16/22,3:00 PM,,"Atlanta, GA (Dorough Field House)",Win,2,False,127,False,18:49,,2,,2,"MISS LAYUP by EZIGBO,UBA",,,"MISS LAYUP by EZIGBO,UBA",1,layup,missed,oglethorpe,"ezigbo,uba",,"['gerald,dustin', 'smith,rj', 'moore,chez', 'baughman,carter', 'williams,jalen']","['chambers,dimetri', 'foster,lane', 'ezigbo,uba', 'sone,carlos', 'jenei,ryan']",1129.0,oglethorpe,1,0,0.0,0
7,7,4850,Oglethorpe,CENTREM,1,69-85,"42,43","36,33",10-5,8-6,4-1,2-2,01/16/22,3:00 PM,,"Atlanta, GA (Dorough Field House)",Win,2,False,127,False,--,"REBOUND DEF by GERALD,DUSTIN",2,,2,,,,"REBOUND DEF by GERALD,DUSTIN",1,defensive rebound,,centrem,"gerald,dustin",,"['gerald,dustin', 'smith,rj', 'moore,chez', 'baughman,carter', 'williams,jalen']","['chambers,dimetri', 'foster,lane', 'ezigbo,uba', 'sone,carlos', 'jenei,ryan']",,oglethorpe,1,0,0.0,0
8,8,4850,Oglethorpe,CENTREM,1,69-85,"42,43","36,33",10-5,8-6,4-1,2-2,01/16/22,3:00 PM,,"Atlanta, GA (Dorough Field House)",Win,2,False,127,False,18:40,"MISS 3PTR by BAUGHMAN,CARTER",2,,2,,,,"MISS 3PTR by BAUGHMAN,CARTER",1,three pointer,missed,centrem,"baughman,carter",,"['gerald,dustin', 'smith,rj', 'moore,chez', 'baughman,carter', 'williams,jalen']","['chambers,dimetri', 'foster,lane', 'ezigbo,uba', 'sone,carlos', 'jenei,ryan']",1120.0,centrem,2,0,0.0,1
9,9,4850,Oglethorpe,CENTREM,1,69-85,"42,43","36,33",10-5,8-6,4-1,2-2,01/16/22,3:00 PM,,"Atlanta, GA (Dorough Field House)",Win,2,False,127,False,--,,2,,2,"REBOUND DEF by EZIGBO,UBA",,,"REBOUND DEF by EZIGBO,UBA",1,defensive rebound,,oglethorpe,"ezigbo,uba",,"['gerald,dustin', 'smith,rj', 'moore,chez', 'baughman,carter', 'williams,jalen']","['chambers,dimetri', 'foster,lane', 'ezigbo,uba', 'sone,carlos', 'jenei,ryan']",,centrem,2,0,0.0,0
