Time Remaining,OUM,Away Team Score,Play Team Indicator,Home Team Score,SEWANEE,Game Score,Team Indicator,Play,Period
--,,,,,"REBOUND OFF by HOLLOWAY,JACK",,,"REBOUND OFF by HOLLOWAY,JACK",2
16:44,,50 (+11),,39,"GOOD LAYUP by KNOX,JOEY(in the paint)",SEWANEE 50-39 (-11),,"GOOD LAYUP by KNOX,JOEY(in the paint)",2
--,,,,,"ASSIST  by GARWOOD,MACKIE",,,"ASSIST  by GARWOOD,MACKIE",2
16:29,"MISS 3PTR by CHAMBERS,DIMETRI",,,,,,,"MISS 3PTR by CHAMBERS,DIMETRI",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
16:27,,,,,"SUB IN by CRUMP,JOHN",,,"SUB IN by CRUMP,JOHN",2
16:27,,,,,"SUB IN by KAHL,COLIN",,,"SUB IN by KAHL,COLIN",2
16:27,,,,,"SUB OUT by HOLLOWAY,JACK",,,"SUB OUT by HOLLOWAY,JACK",2
16:27,,,,,"SUB OUT by MCDONOUGH,SEAN",,,"SUB OUT by MCDONOUGH,SEAN",2
16:24,"TURNOVER  by CHAMBERS,DIMETRI",,,,,,,"TURNOVER  by CHAMBERS,DIMETRI",2
16:22,,,,,"STEAL  by KNOX,JOEY",,,"STEAL  by KNOX,JOEY",2
16:11,,50 (+9),,41,"GOOD LAYUP by KNOX,JOEY(in the paint)",SEWANEE 50-41 (-9),,"GOOD LAYUP by KNOX,JOEY(in the paint)",2
--,,,,,"ASSIST  by KAHL,COLIN",,,"ASSIST  by KAHL,COLIN",2
15:53,"GOOD 3PTR by CHAMBERS,DIMETRI",53 (+12),,41,,OUM 53-41 (-12),,"GOOD 3PTR by CHAMBERS,DIMETRI",2
--,"ASSIST  by EZIGBO,UBA",,,,,,,"ASSIST  by EZIGBO,UBA",2
15:31,"FOUL  by JENEI,RYAN",,,,,,,"FOUL  by JENEI,RYAN",2
15:31,,,,,TIMEOUT 20SEC by TEAM,,,TIMEOUT 20SEC by TEAM,2
15:31,,,,,"MISS FT by KAHL,COLIN",,,"MISS FT by KAHL,COLIN",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
15:31,,53 (+11),,42,"GOOD FT by KAHL,COLIN",SEWANEE 53-42 (-11),,"GOOD FT by KAHL,COLIN",2
15:21,"GOOD LAYUP by FOSTER,LANE(in the paint)",55 (+13),,42,,OUM 55-42 (-13),,"GOOD LAYUP by FOSTER,LANE(in the paint)",2
15:05,,,,,"MISS 3PTR by GARWOOD,MACKIE",,,"MISS 3PTR by GARWOOD,MACKIE",2
--,"REBOUND DEF by JENEI,RYAN",,,,,,,"REBOUND DEF by JENEI,RYAN",2
14:56,"GOOD 3PTR by CHAMBERS,DIMETRI",58 (+16),,42,,OUM 58-42 (-16),,"GOOD 3PTR by CHAMBERS,DIMETRI",2
14:31,,58 (+14),,44,"GOOD JUMPER by WARLICK,JORDAN",SEWANEE 58-44 (-14),,"GOOD JUMPER by WARLICK,JORDAN",2
14:13,"MISS LAYUP by EZIGBO,UBA",,,,,,,"MISS LAYUP by EZIGBO,UBA",2
--,,,,,"REBOUND DEF by KNOX,JOEY",,,"REBOUND DEF by KNOX,JOEY",2
13:51,,58 (+12),,46,"GOOD LAYUP by KNOX,JOEY(in the paint)",SEWANEE 58-46 (-12),,"GOOD LAYUP by KNOX,JOEY(in the paint)",2
--,,,,,"ASSIST  by WARLICK,JORDAN",,,"ASSIST  by WARLICK,JORDAN",2
13:33,"MISS LAYUP by JENEI,RYAN",,,,,,,"MISS LAYUP by JENEI,RYAN",2
13:33,,,,,"BLOCK  by KAHL,COLIN",,,"BLOCK  by KAHL,COLIN",2
--,,,,,"REBOUND DEF by KAHL,COLIN",,,"REBOUND DEF by KAHL,COLIN",2
13:07,,,,,"MISS 3PTR by WARLICK,JORDAN",,,"MISS 3PTR by WARLICK,JORDAN",2
--,"REBOUND DEF by JENEI,RYAN",,,,,,,"REBOUND DEF by JENEI,RYAN",2
12:58,"MISS 3PTR by CHAMBERS,DIMETRI",,,,,,,"MISS 3PTR by CHAMBERS,DIMETRI",2
--,"REBOUND OFF by EZIGBO,UBA",,,,,,,"REBOUND OFF by EZIGBO,UBA",2
12:54,"GOOD LAYUP by EZIGBO,UBA(in the paint)",60 (+14),,46,,OUM 60-46 (-14),,"GOOD LAYUP by EZIGBO,UBA(in the paint)",2
12:30,,,,,"MISS JUMPER by KNOX,JOEY",,,"MISS JUMPER by KNOX,JOEY",2
--,,,,,"REBOUND OFF by KAHL,COLIN",,,"REBOUND OFF by KAHL,COLIN",2
12:28,"FOUL  by SONE,CARLOS",,,,,,,"FOUL  by SONE,CARLOS",2
12:28,,,,,"MISS FT by KAHL,COLIN",,,"MISS FT by KAHL,COLIN",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
12:28,,60 (+13),,47,"GOOD FT by KAHL,COLIN",SEWANEE 60-47 (-13),,"GOOD FT by KAHL,COLIN",2
12:28,"SUB IN by SWILLING,BRETT",,,,,,,"SUB IN by SWILLING,BRETT",2
12:28,"SUB IN by PALMER,CHRISTIAN",,,,,,,"SUB IN by PALMER,CHRISTIAN",2
12:28,"SUB IN by MURRAH,JACK",,,,,,,"SUB IN by MURRAH,JACK",2
12:28,"SUB IN by KRIVITZKIN,TYLER",,,,,,,"SUB IN by KRIVITZKIN,TYLER",2
12:28,"SUB OUT by JENEI,RYAN",,,,,,,"SUB OUT by JENEI,RYAN",2
12:28,"SUB OUT by EZIGBO,UBA",,,,,,,"SUB OUT by EZIGBO,UBA",2
12:28,"SUB OUT by SONE,CARLOS",,,,,,,"SUB OUT by SONE,CARLOS",2
12:28,"SUB OUT by FOSTER,LANE",,,,,,,"SUB OUT by FOSTER,LANE",2
12:28,,,,,"SUB IN by HOLLOWAY,JACK",,,"SUB IN by HOLLOWAY,JACK",2
12:28,,,,,"SUB OUT by KAHL,COLIN",,,"SUB OUT by KAHL,COLIN",2
12:13,,,,,"FOUL  by HOLLOWAY,JACK",,,"FOUL  by HOLLOWAY,JACK",2
12:13,"GOOD FT by MURRAH,JACK",61 (+14),,47,,OUM 61-47 (-14),,"GOOD FT by MURRAH,JACK",2
12:13,"MISS FT by MURRAH,JACK",,,,,,,"MISS FT by MURRAH,JACK",2
--,,,,,"REBOUND DEF by KNOX,JOEY",,,"REBOUND DEF by KNOX,JOEY",2
11:57,,,,,TIMEOUT 20SEC by TEAM,,,TIMEOUT 20SEC by TEAM,2
11:57,,,,,"SUB IN by BOULDIN,BLAKE",,,"SUB IN by BOULDIN,BLAKE",2
11:57,,,,,"SUB OUT by KNOX,JOEY",,,"SUB OUT by KNOX,JOEY",2
11:54,,,,,"MISS 3PTR by GARWOOD,MACKIE",,,"MISS 3PTR by GARWOOD,MACKIE",2
--,"REBOUND DEF by SWILLING,BRETT",,,,,,,"REBOUND DEF by SWILLING,BRETT",2
11:48,,,,,"FOUL  by HOLLOWAY,JACK",,,"FOUL  by HOLLOWAY,JACK",2
11:31,"TURNOVER  by SWILLING,BRETT",,,,,,,"TURNOVER  by SWILLING,BRETT",2
11:14,,61 (+12),,49,"GOOD LAYUP by WARLICK,JORDAN(in the paint)",SEWANEE 61-49 (-12),,"GOOD LAYUP by WARLICK,JORDAN(in the paint)",2
--,,,,,"ASSIST  by CRUMP,JOHN",,,"ASSIST  by CRUMP,JOHN",2
11:05,"TURNOVER  by CHAMBERS,DIMETRI",,,,,,,"TURNOVER  by CHAMBERS,DIMETRI",2
11:04,,,,,"STEAL  by WARLICK,JORDAN",,,"STEAL  by WARLICK,JORDAN",2
10:57,,,,,"MISS 3PTR by BOULDIN,BLAKE",,,"MISS 3PTR by BOULDIN,BLAKE",2
--,"REBOUND DEF by SWILLING,BRETT",,,,,,,"REBOUND DEF by SWILLING,BRETT",2
10:51,"MISS LAYUP by CHAMBERS,DIMETRI",,,,,,,"MISS LAYUP by CHAMBERS,DIMETRI",2
--,,,,,"REBOUND DEF by HOLLOWAY,JACK",,,"REBOUND DEF by HOLLOWAY,JACK",2
10:27,,,,,"MISS 3PTR by BOULDIN,BLAKE",,,"MISS 3PTR by BOULDIN,BLAKE",2
--,,,,,"REBOUND OFF by CRUMP,JOHN",,,"REBOUND OFF by CRUMP,JOHN",2
10:23,,,,,"MISS LAYUP by CRUMP,JOHN",,,"MISS LAYUP by CRUMP,JOHN",2
--,"REBOUND DEF by KRIVITZKIN,TYLER",,,,,,,"REBOUND DEF by KRIVITZKIN,TYLER",2
10:14,,,,,"FOUL  by WARLICK,JORDAN",,,"FOUL  by WARLICK,JORDAN",2
10:14,"GOOD FT by PALMER,CHRISTIAN",62 (+13),,49,,OUM 62-49 (-13),,"GOOD FT by PALMER,CHRISTIAN",2
10:14,"GOOD FT by PALMER,CHRISTIAN",63 (+14),,49,,OUM 63-49 (-14),,"GOOD FT by PALMER,CHRISTIAN",2
10:14,"SUB IN by FOSTER,LANE",,,,,,,"SUB IN by FOSTER,LANE",2
10:14,"SUB OUT by CHAMBERS,DIMETRI",,,,,,,"SUB OUT by CHAMBERS,DIMETRI",2
10:14,,,,,"SUB IN by KNOX,JOEY",,,"SUB IN by KNOX,JOEY",2
10:14,,,,,"SUB IN by MCDONOUGH,SEAN",,,"SUB IN by MCDONOUGH,SEAN",2
10:14,,,,,"SUB IN by KAHL,COLIN",,,"SUB IN by KAHL,COLIN",2
10:14,,,,,"SUB OUT by HOLLOWAY,JACK",,,"SUB OUT by HOLLOWAY,JACK",2
10:14,,,,,"SUB OUT by CRUMP,JOHN",,,"SUB OUT by CRUMP,JOHN",2
10:14,,,,,"SUB OUT by BOULDIN,BLAKE",,,"SUB OUT by BOULDIN,BLAKE",2
10:04,,,,,"TURNOVER  by GARWOOD,MACKIE",,,"TURNOVER  by GARWOOD,MACKIE",2
10:02,"STEAL  by SWILLING,BRETT",,,,,,,"STEAL  by SWILLING,BRETT",2
09:52,"MISS 3PTR by PALMER,CHRISTIAN",,,,,,,"MISS 3PTR by PALMER,CHRISTIAN",2
--,,,,,"REBOUND DEF by KAHL,COLIN",,,"REBOUND DEF by KAHL,COLIN",2
09:35,,63 (+11),,52,"GOOD 3PTR by WARLICK,JORDAN",SEWANEE 63-52 (-11),,"GOOD 3PTR by WARLICK,JORDAN",2
--,,,,,"ASSIST  by KAHL,COLIN",,,"ASSIST  by KAHL,COLIN",2
09:12,"GOOD 3PTR by MURRAH,JACK",66 (+14),,52,,OUM 66-52 (-14),,"GOOD 3PTR by MURRAH,JACK",2
--,"ASSIST  by FOSTER,LANE",,,,,,,"ASSIST  by FOSTER,LANE",2
08:52,,66 (+11),,55,"GOOD 3PTR by WARLICK,JORDAN",SEWANEE 66-55 (-11),,"GOOD 3PTR by WARLICK,JORDAN",2
--,,,,,"ASSIST  by KNOX,JOEY",,,"ASSIST  by KNOX,JOEY",2
08:32,"MISS 3PTR by FOSTER,LANE",,,,,,,"MISS 3PTR by FOSTER,LANE",2
--,,,,,"REBOUND DEF by GARWOOD,MACKIE",,,"REBOUND DEF by GARWOOD,MACKIE",2
08:24,,,,,"MISS 3PTR by KNOX,JOEY",,,"MISS 3PTR by KNOX,JOEY",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
08:21,"SUB IN by JENEI,RYAN",,,,,,,"SUB IN by JENEI,RYAN",2
08:21,"SUB IN by EZIGBO,UBA",,,,,,,"SUB IN by EZIGBO,UBA",2
08:21,"SUB IN by SONE,CARLOS",,,,,,,"SUB IN by SONE,CARLOS",2
08:21,"SUB IN by CHAMBERS,DIMETRI",,,,,,,"SUB IN by CHAMBERS,DIMETRI",2
08:21,"SUB OUT by SWILLING,BRETT",,,,,,,"SUB OUT by SWILLING,BRETT",2
08:21,"SUB OUT by PALMER,CHRISTIAN",,,,,,,"SUB OUT by PALMER,CHRISTIAN",2
08:21,"SUB OUT by MURRAH,JACK",,,,,,,"SUB OUT by MURRAH,JACK",2
08:21,"SUB OUT by KRIVITZKIN,TYLER",,,,,,,"SUB OUT by KRIVITZKIN,TYLER",2
08:12,"FOUL  by EZIGBO,UBA",,,,,,,"FOUL  by EZIGBO,UBA",2
07:57,,66 (+9),,57,"GOOD LAYUP by KAHL,COLIN(in the paint)",SEWANEE 66-57 (-9),,"GOOD LAYUP by KAHL,COLIN(in the paint)",2
--,,,,,"ASSIST  by KNOX,JOEY",,,"ASSIST  by KNOX,JOEY",2
07:39,"MISS LAYUP by CHAMBERS,DIMETRI",,,,,,,"MISS LAYUP by CHAMBERS,DIMETRI",2
07:39,,,,,"BLOCK  by WARLICK,JORDAN",,,"BLOCK  by WARLICK,JORDAN",2
--,,,,,"REBOUND DEF by MCDONOUGH,SEAN",,,"REBOUND DEF by MCDONOUGH,SEAN",2
07:31,,66 (+6),,60,"GOOD 3PTR by MCDONOUGH,SEAN",SEWANEE 66-60 (-6),,"GOOD 3PTR by MCDONOUGH,SEAN",2
--,,,,,"ASSIST  by WARLICK,JORDAN",,,"ASSIST  by WARLICK,JORDAN",2
07:14,"GOOD JUMPER by SONE,CARLOS(in the paint)",68 (+8),,60,,OUM 68-60 (-8),,"GOOD JUMPER by SONE,CARLOS(in the paint)",2
06:59,,68 (+5),,63,"GOOD 3PTR by MCDONOUGH,SEAN",SEWANEE 68-63 (-5),,"GOOD 3PTR by MCDONOUGH,SEAN",2
--,,,,,"ASSIST  by KAHL,COLIN",,,"ASSIST  by KAHL,COLIN",2
06:46,,,,,"FOUL  by MCDONOUGH,SEAN",,,"FOUL  by MCDONOUGH,SEAN",2
06:46,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,2
06:39,"MISS 3PTR by JENEI,RYAN",,,,,,,"MISS 3PTR by JENEI,RYAN",2
--,,,,,"REBOUND DEF by WARLICK,JORDAN",,,"REBOUND DEF by WARLICK,JORDAN",2
06:15,,,,,"TURNOVER  by KAHL,COLIN",,,"TURNOVER  by KAHL,COLIN",2
06:14,"STEAL  by SONE,CARLOS",,,,,,,"STEAL  by SONE,CARLOS",2
06:03,"TURNOVER  by JENEI,RYAN",,,,,,,"TURNOVER  by JENEI,RYAN",2
06:01,,,,,"STEAL  by GARWOOD,MACKIE",,,"STEAL  by GARWOOD,MACKIE",2
05:55,,,,,"MISS LAYUP by KNOX,JOEY",,,"MISS LAYUP by KNOX,JOEY",2
--,,,,,"REBOUND OFF by KAHL,COLIN",,,"REBOUND OFF by KAHL,COLIN",2
05:53,,,,,"MISS LAYUP by KAHL,COLIN",,,"MISS LAYUP by KAHL,COLIN",2
--,"REBOUND DEF by FOSTER,LANE",,,,,,,"REBOUND DEF by FOSTER,LANE",2
05:45,"GOOD LAYUP by JENEI,RYAN(in the paint)",70 (+7),,63,,OUM 70-63 (-7),,"GOOD LAYUP by JENEI,RYAN(in the paint)",2
--,"ASSIST  by CHAMBERS,DIMETRI",,,,,,,"ASSIST  by CHAMBERS,DIMETRI",2
05:27,,70 (+4),,66,"GOOD 3PTR by GARWOOD,MACKIE",SEWANEE 70-66 (-4),,"GOOD 3PTR by GARWOOD,MACKIE",2
05:25,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
05:25,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,2
05:25,,,,,"SUB IN by CRUMP,JOHN",,,"SUB IN by CRUMP,JOHN",2
05:25,,,,,"SUB OUT by MCDONOUGH,SEAN",,,"SUB OUT by MCDONOUGH,SEAN",2
05:09,"FOUL  by EZIGBO,UBA",,,,,,,"FOUL  by EZIGBO,UBA",2
05:09,"TURNOVER  by EZIGBO,UBA",,,,,,,"TURNOVER  by EZIGBO,UBA",2
04:55,"FOUL  by SONE,CARLOS",,,,,,,"FOUL  by SONE,CARLOS",2
04:55,,70 (+3),,67,"GOOD FT by WARLICK,JORDAN",SEWANEE 70-67 (-3),,"GOOD FT by WARLICK,JORDAN",2
04:55,,70 (+2),,68,"GOOD FT by WARLICK,JORDAN",SEWANEE 70-68 (-2),,"GOOD FT by WARLICK,JORDAN",2
04:55,"SUB IN by SWILLING,BRETT",,,,,,,"SUB IN by SWILLING,BRETT",2
04:55,"SUB OUT by EZIGBO,UBA",,,,,,,"SUB OUT by EZIGBO,UBA",2
04:55,,,,,"SUB IN by HOLLOWAY,JACK",,,"SUB IN by HOLLOWAY,JACK",2
04:55,,,,,"SUB OUT by KAHL,COLIN",,,"SUB OUT by KAHL,COLIN",2
04:46,"MISS JUMPER by FOSTER,LANE",,,,,,,"MISS JUMPER by FOSTER,LANE",2
--,,,,,"REBOUND DEF by WARLICK,JORDAN",,,"REBOUND DEF by WARLICK,JORDAN",2
04:39,,,,,"MISS 3PTR by WARLICK,JORDAN",,,"MISS 3PTR by WARLICK,JORDAN",2
--,"REBOUND DEF by JENEI,RYAN",,,,,,,"REBOUND DEF by JENEI,RYAN",2
04:28,"GOOD 3PTR by FOSTER,LANE",73 (+5),,68,,OUM 73-68 (-5),,"GOOD 3PTR by FOSTER,LANE",2
04:17,,73 (+3),,70,"GOOD LAYUP by WARLICK,JORDAN(in the paint)",SEWANEE 73-70 (-3),,"GOOD LAYUP by WARLICK,JORDAN(in the paint)",2
--,,,,,"ASSIST  by GARWOOD,MACKIE",,,"ASSIST  by GARWOOD,MACKIE",2
04:02,"TURNOVER  by SWILLING,BRETT",,,,,,,"TURNOVER  by SWILLING,BRETT",2
04:01,,,,,"STEAL  by GARWOOD,MACKIE",,,"STEAL  by GARWOOD,MACKIE",2
03:57,,,,,"MISS LAYUP by KNOX,JOEY",,,"MISS LAYUP by KNOX,JOEY",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
03:54,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,2
03:54,"SUB IN by EZIGBO,UBA",,,,,,,"SUB IN by EZIGBO,UBA",2
03:54,"SUB OUT by FOSTER,LANE",,,,,,,"SUB OUT by FOSTER,LANE",2
03:54,,,,,"SUB IN by KAHL,COLIN",,,"SUB IN by KAHL,COLIN",2
03:54,,,,,"SUB OUT by HOLLOWAY,JACK",,,"SUB OUT by HOLLOWAY,JACK",2
03:43,"GOOD 3PTR by SONE,CARLOS",76 (+6),,70,,OUM 76-70 (-6),,"GOOD 3PTR by SONE,CARLOS",2
--,"ASSIST  by FOSTER,LANE",,,,,,,"ASSIST  by FOSTER,LANE",2
03:16,,,,,"TURNOVER  by GARWOOD,MACKIE",,,"TURNOVER  by GARWOOD,MACKIE",2
03:15,"STEAL  by CHAMBERS,DIMETRI",,,,,,,"STEAL  by CHAMBERS,DIMETRI",2
03:13,,,,,"FOUL  by GARWOOD,MACKIE",,,"FOUL  by GARWOOD,MACKIE",2
03:13,"SUB IN by FOSTER,LANE",,,,,,,"SUB IN by FOSTER,LANE",2
03:13,"SUB OUT by SWILLING,BRETT",,,,,,,"SUB OUT by SWILLING,BRETT",2
03:04,"MISS 3PTR by CHAMBERS,DIMETRI",,,,,,,"MISS 3PTR by CHAMBERS,DIMETRI",2
--,,,,,"REBOUND DEF by CRUMP,JOHN",,,"REBOUND DEF by CRUMP,JOHN",2
02:45,,,,,"MISS 3PTR by KNOX,JOEY",,,"MISS 3PTR by KNOX,JOEY",2
--,,,,,"REBOUND OFF by GARWOOD,MACKIE",,,"REBOUND OFF by GARWOOD,MACKIE",2
02:39,,,,,"MISS LAYUP by KNOX,JOEY",,,"MISS LAYUP by KNOX,JOEY",2
--,"REBOUND DEF by SONE,CARLOS",,,,,,,"REBOUND DEF by SONE,CARLOS",2
02:27,"GOOD LAYUP by SONE,CARLOS(in the paint)",78 (+8),,70,,OUM 78-70 (-8),,"GOOD LAYUP by SONE,CARLOS(in the paint)",2
02:26,,,,,"FOUL  by KAHL,COLIN",,,"FOUL  by KAHL,COLIN",2
02:26,"GOOD FT by SONE,CARLOS",79 (+9),,70,,OUM 79-70 (-9),,"GOOD FT by SONE,CARLOS",2
02:07,,79 (+7),,72,"GOOD LAYUP by KAHL,COLIN(in the paint)",SEWANEE 79-72 (-7),,"GOOD LAYUP by KAHL,COLIN(in the paint)",2
--,,,,,"ASSIST  by KNOX,JOEY",,,"ASSIST  by KNOX,JOEY",2
01:45,"MISS LAYUP by CHAMBERS,DIMETRI",,,,,,,"MISS LAYUP by CHAMBERS,DIMETRI",2
--,,,,,"REBOUND DEF by KNOX,JOEY",,,"REBOUND DEF by KNOX,JOEY",2
01:28,,,,,"MISS 3PTR by WARLICK,JORDAN",,,"MISS 3PTR by WARLICK,JORDAN",2
01:28,"BLOCK  by CHAMBERS,DIMETRI",,,,,,,"BLOCK  by CHAMBERS,DIMETRI",2
--,"REBOUND DEF by FOSTER,LANE",,,,,,,"REBOUND DEF by FOSTER,LANE",2
01:22,"GOOD LAYUP by CHAMBERS,DIMETRI(fastbreak)(in the paint)",81 (+9),,72,,OUM 81-72 (-9),,"GOOD LAYUP by CHAMBERS,DIMETRI(fastbreak)(in the paint)",2
--,"ASSIST  by FOSTER,LANE",,,,,,,"ASSIST  by FOSTER,LANE",2
01:09,"FOUL  by JENEI,RYAN",,,,,,,"FOUL  by JENEI,RYAN",2
01:09,,81 (+8),,73,"GOOD FT by KNOX,JOEY",SEWANEE 81-73 (-8),,"GOOD FT by KNOX,JOEY",2
01:09,,81 (+7),,74,"GOOD FT by KNOX,JOEY",SEWANEE 81-74 (-7),,"GOOD FT by KNOX,JOEY",2
01:09,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
01:04,,,,,"FOUL  by WARLICK,JORDAN",,,"FOUL  by WARLICK,JORDAN",2
01:04,"MISS FT by JENEI,RYAN",,,,,,,"MISS FT by JENEI,RYAN",2
--,,,,,"REBOUND DEF by CRUMP,JOHN",,,"REBOUND DEF by CRUMP,JOHN",2
00:58,,,,,"MISS LAYUP by KNOX,JOEY",,,"MISS LAYUP by KNOX,JOEY",2
--,"REBOUND DEF by SONE,CARLOS",,,,,,,"REBOUND DEF by SONE,CARLOS",2
00:52,,,,,"FOUL  by GARWOOD,MACKIE",,,"FOUL  by GARWOOD,MACKIE",2
00:52,"GOOD FT by SONE,CARLOS",82 (+8),,74,,OUM 82-74 (-8),,"GOOD FT by SONE,CARLOS",2
00:52,"GOOD FT by SONE,CARLOS",83 (+9),,74,,OUM 83-74 (-9),,"GOOD FT by SONE,CARLOS",2
00:42,,83 (+7),,76,"GOOD LAYUP by KNOX,JOEY(in the paint)",SEWANEE 83-76 (-7),,"GOOD LAYUP by KNOX,JOEY(in the paint)",2
--,,,,,"ASSIST  by WARLICK,JORDAN",,,"ASSIST  by WARLICK,JORDAN",2
00:42,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
00:42,"SUB IN by MURRAH,JACK",,,,,,,"SUB IN by MURRAH,JACK",2
00:42,"SUB OUT by EZIGBO,UBA",,,,,,,"SUB OUT by EZIGBO,UBA",2
00:40,,,,,"FOUL  by CRUMP,JOHN",,,"FOUL  by CRUMP,JOHN",2
00:40,"GOOD FT by FOSTER,LANE",84 (+8),,76,,OUM 84-76 (-8),,"GOOD FT by FOSTER,LANE",2
00:40,"GOOD FT by FOSTER,LANE",85 (+9),,76,,OUM 85-76 (-9),,"GOOD FT by FOSTER,LANE",2
00:40,"SUB IN by EZIGBO,UBA",,,,,,,"SUB IN by EZIGBO,UBA",2
00:40,"SUB OUT by MURRAH,JACK",,,,,,,"SUB OUT by MURRAH,JACK",2
00:32,,85 (+6),,79,"GOOD 3PTR by WARLICK,JORDAN",SEWANEE 85-79 (-6),,"GOOD 3PTR by WARLICK,JORDAN",2
--,,,,,"ASSIST  by GARWOOD,MACKIE",,,"ASSIST  by GARWOOD,MACKIE",2
00:30,"FOUL  by SONE,CARLOS",,,,,,,"FOUL  by SONE,CARLOS",2
00:30,,85 (+5),,80,"GOOD FT by WARLICK,JORDAN",SEWANEE 85-80 (-5),,"GOOD FT by WARLICK,JORDAN",2
00:30,"SUB IN by MURRAH,JACK",,,,,,,"SUB IN by MURRAH,JACK",2
00:30,"SUB OUT by EZIGBO,UBA",,,,,,,"SUB OUT by EZIGBO,UBA",2
00:30,,,,,"SUB IN by MCDONOUGH,SEAN",,,"SUB IN by MCDONOUGH,SEAN",2
00:30,,,,,"SUB OUT by KAHL,COLIN",,,"SUB OUT by KAHL,COLIN",2
00:29,,,,,"FOUL  by KNOX,JOEY",,,"FOUL  by KNOX,JOEY",2
00:29,"GOOD FT by CHAMBERS,DIMETRI",86 (+6),,80,,OUM 86-80 (-6),,"GOOD FT by CHAMBERS,DIMETRI",2
00:29,"GOOD FT by CHAMBERS,DIMETRI",87 (+7),,80,,OUM 87-80 (-7),,"GOOD FT by CHAMBERS,DIMETRI",2
00:29,"SUB IN by EZIGBO,UBA",,,,,,,"SUB IN by EZIGBO,UBA",2
00:29,"SUB OUT by MURRAH,JACK",,,,,,,"SUB OUT by MURRAH,JACK",2
00:21,,,,,"TURNOVER  by WARLICK,JORDAN",,,"TURNOVER  by WARLICK,JORDAN",2
00:21,,,,,"FOUL  by WARLICK,JORDAN",,,"FOUL  by WARLICK,JORDAN",2
00:21,"SUB IN by MURRAH,JACK",,,,,,,"SUB IN by MURRAH,JACK",2
00:21,"SUB OUT by EZIGBO,UBA",,,,,,,"SUB OUT by EZIGBO,UBA",2
00:17,,,,,"FOUL  by GARWOOD,MACKIE",,,"FOUL  by GARWOOD,MACKIE",2
00:17,"GOOD FT by CHAMBERS,DIMETRI",88 (+8),,80,,OUM 88-80 (-8),,"GOOD FT by CHAMBERS,DIMETRI",2
00:17,"GOOD FT by CHAMBERS,DIMETRI",89 (+9),,80,,OUM 89-80 (-9),,"GOOD FT by CHAMBERS,DIMETRI",2
00:17,"SUB IN by EZIGBO,UBA",,,,,,,"SUB IN by EZIGBO,UBA",2
00:17,"SUB OUT by MURRAH,JACK",,,,,,,"SUB OUT by MURRAH,JACK",2
00:13,,,,,"TURNOVER  by GARWOOD,MACKIE",,,"TURNOVER  by GARWOOD,MACKIE",2
00:12,"STEAL  by EZIGBO,UBA",,,,,,,"STEAL  by EZIGBO,UBA",2
