Time Remaining,RHODES,Away Team Score,Play Team Indicator,Home Team Score,SEWANEE,Game Score,Team Indicator,Play,Period
00:54,,,,,"FOUL  by KNOX,JOEY",,,"FOUL  by KNOX,JOEY",2
00:54,"GOOD FT by WILEY,KOKI",79 (+13),,66,,RHODES 79-66 (-13),,"GOOD FT by WILEY,KOKI",2
00:54,"GOOD FT by WILEY,KOKI",80 (+14),,66,,RHODES 80-66 (-14),,"GOOD FT by WILEY,KOKI",2
00:48,,80 (+12),,68,"GOOD LAYUP by GARWOOD,MACKIE(fastbreak)(in the paint)",SEWANEE 80-68 (-12),,"GOOD LAYUP by GARWOOD,MACKIE(fastbreak)(in the paint)",2
00:47,"FOUL  by WALKER,JEFFERSON",,,,,,,"FOUL  by WALKER,JEFFERSON",2
00:47,,,,,"MISS FT by GARWOOD,MACKIE",,,"MISS FT by GARWOOD,MACKIE",2
--,,,,,"REBOUND OFF by KNOX,JOEY",,,"REBOUND OFF by KNOX,JOEY",2
00:41,,,,,"MISS 3PTR by CRUMP,JOHN",,,"MISS 3PTR by CRUMP,JOHN",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
00:37,"SUB IN by WALKER,GRAYSON",,,,,,,"SUB IN by WALKER,GRAYSON",2
00:37,"SUB IN by GIES,NOAH",,,,,,,"SUB IN by GIES,NOAH",2
00:37,"SUB IN by O'BRIEN,KRIS",,,,,,,"SUB IN by O'BRIEN,KRIS",2
00:37,"SUB OUT by II,ARNESS GEORGETOWN",,,,,,,"SUB OUT by II,ARNESS GEORGETOWN",2
00:37,"SUB OUT by ESSICK,JALEN",,,,,,,"SUB OUT by ESSICK,JALEN",2
00:37,"SUB OUT by SHEN,KEVIN",,,,,,,"SUB OUT by SHEN,KEVIN",2
00:31,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
00:31,,,,,"SUB IN by RICHARD,CHARLES",,,"SUB IN by RICHARD,CHARLES",2
00:31,,,,,"SUB IN by PERUSEK,COLE",,,"SUB IN by PERUSEK,COLE",2
00:31,,,,,"SUB IN by BOULDIN,BLAKE",,,"SUB IN by BOULDIN,BLAKE",2
00:31,,,,,"SUB OUT by KNOX,JOEY",,,"SUB OUT by KNOX,JOEY",2
00:31,,,,,"SUB OUT by WARLICK,JORDAN",,,"SUB OUT by WARLICK,JORDAN",2
00:31,,,,,"SUB OUT by CRUMP,JOHN",,,"SUB OUT by CRUMP,JOHN",2
00:20,"MISS 3PTR by WALKER,GRAYSON",,,,,,,"MISS 3PTR by WALKER,GRAYSON",2
--,,,,,"REBOUND DEF by KAHL,COLIN",,,"REBOUND DEF by KAHL,COLIN",2
00:12,,,,,"TURNOVER  by RICHARD,CHARLES",,,"TURNOVER  by RICHARD,CHARLES",2
00:11,"STEAL  by WALKER,JEFFERSON",,,,,,,"STEAL  by WALKER,JEFFERSON",2
