Time Remaining,RHODES,Away Team Score,Play Team Indicator,Home Team Score,SEWANEE,Game Score,Team Indicator,Play,Period
01:36,,,,,"TURNOVER  by KAHL,COLIN",,,"TURNOVER  by KAHL,COLIN",1
01:36,"STEAL  by SHEN,KEVIN",,,,,,,"STEAL  by SHEN,KEVIN",1
01:36,,,,,"SUB IN by HOLLOWAY,JACK",,,"SUB IN by HOLLOWAY,JACK",1
01:36,,,,,"SUB OUT by KAHL,COLIN",,,"SUB OUT by KAHL,COLIN",1
01:34,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,1
01:23,"GOOD LAYUP by II,ARNESS GEORGETOWN(in the paint)",31,,38 (+7),,RHODES 31-38 (+7),,"GOOD LAYUP by II,ARNESS GEORGETOWN(in the paint)",1
01:09,"FOUL  by HIESTER,JACKSON",,,,,,,"FOUL  by HIESTER,JACKSON",1
01:09,,31,,39 (+8),"GOOD FT by HOLLOWAY,JACK",SEWANEE 31-39 (+8),,"GOOD FT by HOLLOWAY,JACK",1
01:09,,31,,40 (+9),"GOOD FT by HOLLOWAY,JACK",SEWANEE 31-40 (+9),,"GOOD FT by HOLLOWAY,JACK",1
00:54,"TURNOVER  by HIESTER,JACKSON",,,,,,,"TURNOVER  by HIESTER,JACKSON",1
00:51,,,,,"STEAL  by GARWOOD,MACKIE",,,"STEAL  by GARWOOD,MACKIE",1
00:48,,31,,42 (+11),"GOOD LAYUP by PERUSEK,COLE(fastbreak)(in the paint)",SEWANEE 31-42 (+11),,"GOOD LAYUP by PERUSEK,COLE(fastbreak)(in the paint)",1
--,,,,,"ASSIST  by GARWOOD,MACKIE",,,"ASSIST  by GARWOOD,MACKIE",1
00:46,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,1
00:46,"SUB IN by WILEY,KOKI",,,,,,,"SUB IN by WILEY,KOKI",1
00:46,"SUB OUT by HIESTER,JACKSON",,,,,,,"SUB OUT by HIESTER,JACKSON",1
00:37,,,,,"FOUL  by WARLICK,JORDAN",,,"FOUL  by WARLICK,JORDAN",1
00:37,"GOOD FT by WILEY,KOKI",32,,42 (+10),,RHODES 32-42 (+10),,"GOOD FT by WILEY,KOKI",1
00:37,"MISS FT by WILEY,KOKI",,,,,,,"MISS FT by WILEY,KOKI",1
--,,,,,"REBOUND DEF by BOULDIN,BLAKE",,,"REBOUND DEF by BOULDIN,BLAKE",1
00:14,,,,,"TURNOVER  by WARLICK,JORDAN",,,"TURNOVER  by WARLICK,JORDAN",1
00:06,"MISS LAYUP by WILEY,KOKI",,,,,,,"MISS LAYUP by WILEY,KOKI",1
--,,,,,"REBOUND DEF by WARLICK,JORDAN",,,"REBOUND DEF by WARLICK,JORDAN",1
00:00,,,,,"MISS 3PTR by WARLICK,JORDAN",,,"MISS 3PTR by WARLICK,JORDAN",1
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,1
19:54,"GOOD LAYUP by II,ARNESS GEORGETOWN(in the paint)",34,,42 (+8),,RHODES 34-42 (+8),,"GOOD LAYUP by II,ARNESS GEORGETOWN(in the paint)",2
--,"ASSIST  by ESSICK,JALEN",,,,,,,"ASSIST  by ESSICK,JALEN",2
19:30,,,,,"TURNOVER  by KNOX,JOEY",,,"TURNOVER  by KNOX,JOEY",2
19:30,"STEAL  by II,ARNESS GEORGETOWN",,,,,,,"STEAL  by II,ARNESS GEORGETOWN",2
19:26,"MISS LAYUP by JAMES,MAC",,,,,,,"MISS LAYUP by JAMES,MAC",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
19:22,"MISS JUMPER by SHEN,KEVIN",,,,,,,"MISS JUMPER by SHEN,KEVIN",2
--,,,,,"REBOUND DEF by CRUMP,JOHN",,,"REBOUND DEF by CRUMP,JOHN",2
19:09,,34,,44 (+10),"GOOD LAYUP by KNOX,JOEY(in the paint)",SEWANEE 34-44 (+10),,"GOOD LAYUP by KNOX,JOEY(in the paint)",2
18:46,"MISS JUMPER by JAMES,MAC",,,,,,,"MISS JUMPER by JAMES,MAC",2
--,,,,,"REBOUND DEF by KNOX,JOEY",,,"REBOUND DEF by KNOX,JOEY",2
18:35,,,,,"MISS LAYUP by KNOX,JOEY",,,"MISS LAYUP by KNOX,JOEY",2
--,"REBOUND DEF by WILEY,KOKI",,,,,,,"REBOUND DEF by WILEY,KOKI",2
18:28,"MISS 3PTR by JAMES,MAC",,,,,,,"MISS 3PTR by JAMES,MAC",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
18:12,,,,,"TURNOVER  by WARLICK,JORDAN",,,"TURNOVER  by WARLICK,JORDAN",2
18:02,"GOOD LAYUP by II,ARNESS GEORGETOWN(in the paint)",36,,44 (+8),,RHODES 36-44 (+8),,"GOOD LAYUP by II,ARNESS GEORGETOWN(in the paint)",2
--,"ASSIST  by ESSICK,JALEN",,,,,,,"ASSIST  by ESSICK,JALEN",2
17:56,,,,,"TURNOVER  by GARWOOD,MACKIE",,,"TURNOVER  by GARWOOD,MACKIE",2
17:55,"STEAL  by JAMES,MAC",,,,,,,"STEAL  by JAMES,MAC",2
17:40,"GOOD LAYUP by II,ARNESS GEORGETOWN(in the paint)",38,,44 (+6),,RHODES 38-44 (+6),,"GOOD LAYUP by II,ARNESS GEORGETOWN(in the paint)",2
17:13,"FOUL  by II,ARNESS GEORGETOWN",,,,,,,"FOUL  by II,ARNESS GEORGETOWN",2
17:13,,38,,45 (+7),"GOOD FT by WARLICK,JORDAN",SEWANEE 38-45 (+7),,"GOOD FT by WARLICK,JORDAN",2
17:13,,38,,46 (+8),"GOOD FT by WARLICK,JORDAN",SEWANEE 38-46 (+8),,"GOOD FT by WARLICK,JORDAN",2
17:13,"SUB IN by CLAYTON,TJ",,,,,,,"SUB IN by CLAYTON,TJ",2
17:13,"SUB OUT by SHEN,KEVIN",,,,,,,"SUB OUT by SHEN,KEVIN",2
17:13,,,,,"SUB IN by KRAUS,HAYDEN",,,"SUB IN by KRAUS,HAYDEN",2
17:13,,,,,"SUB OUT by GARWOOD,MACKIE",,,"SUB OUT by GARWOOD,MACKIE",2
16:46,"GOOD LAYUP by ESSICK,JALEN(in the paint)",40,,46 (+6),,RHODES 40-46 (+6),,"GOOD LAYUP by ESSICK,JALEN(in the paint)",2
--,"ASSIST  by JAMES,MAC",,,,,,,"ASSIST  by JAMES,MAC",2
16:15,,,,,"TURNOVER  by HOLLOWAY,JACK",,,"TURNOVER  by HOLLOWAY,JACK",2
16:15,"STEAL  by CLAYTON,TJ",,,,,,,"STEAL  by CLAYTON,TJ",2
16:12,"GOOD DUNK by CLAYTON,TJ(fastbreak)(in the paint)",42,,46 (+4),,RHODES 42-46 (+4),,"GOOD DUNK by CLAYTON,TJ(fastbreak)(in the paint)",2
15:51,,,,,"MISS 3PTR by WARLICK,JORDAN",,,"MISS 3PTR by WARLICK,JORDAN",2
--,"REBOUND DEF by WILEY,KOKI",,,,,,,"REBOUND DEF by WILEY,KOKI",2
15:34,"GOOD LAYUP by ESSICK,JALEN(in the paint)",44,,46 (+2),,RHODES 44-46 (+2),,"GOOD LAYUP by ESSICK,JALEN(in the paint)",2
--,"ASSIST  by II,ARNESS GEORGETOWN",,,,,,,"ASSIST  by II,ARNESS GEORGETOWN",2
15:23,,44,,48 (+4),"GOOD LAYUP by KNOX,JOEY(in the paint)",SEWANEE 44-48 (+4),,"GOOD LAYUP by KNOX,JOEY(in the paint)",2
15:14,"TURNOVER  by WILEY,KOKI",,,,,,,"TURNOVER  by WILEY,KOKI",2
15:14,,,,,"STEAL  by HOLLOWAY,JACK",,,"STEAL  by HOLLOWAY,JACK",2
15:07,,44,,50 (+6),"GOOD LAYUP by WARLICK,JORDAN(in the paint)",SEWANEE 44-50 (+6),,"GOOD LAYUP by WARLICK,JORDAN(in the paint)",2
14:41,"GOOD 3PTR by CLAYTON,TJ",47,,50 (+3),,RHODES 47-50 (+3),,"GOOD 3PTR by CLAYTON,TJ",2
--,"ASSIST  by II,ARNESS GEORGETOWN",,,,,,,"ASSIST  by II,ARNESS GEORGETOWN",2
14:26,"FOUL  by CLAYTON,TJ",,,,,,,"FOUL  by CLAYTON,TJ",2
14:26,,,,,TIMEOUT 20SEC by TEAM,,,TIMEOUT 20SEC by TEAM,2
14:26,,,,,"SUB IN by GARWOOD,MACKIE",,,"SUB IN by GARWOOD,MACKIE",2
14:26,,,,,"SUB IN by KAHL,COLIN",,,"SUB IN by KAHL,COLIN",2
14:26,,,,,"SUB IN by BOULDIN,BLAKE",,,"SUB IN by BOULDIN,BLAKE",2
14:26,,,,,"SUB OUT by HOLLOWAY,JACK",,,"SUB OUT by HOLLOWAY,JACK",2
14:26,,,,,"SUB OUT by CRUMP,JOHN",,,"SUB OUT by CRUMP,JOHN",2
14:26,,,,,"SUB OUT by KRAUS,HAYDEN",,,"SUB OUT by KRAUS,HAYDEN",2
14:04,,,,,TURNOVER  by TEAM,,,TURNOVER  by TEAM,2
13:50,"GOOD LAYUP by II,ARNESS GEORGETOWN(in the paint)",49,,50 (+1),,RHODES 49-50 (+1),,"GOOD LAYUP by II,ARNESS GEORGETOWN(in the paint)",2
13:34,"FOUL  by WILEY,KOKI",,,,,,,"FOUL  by WILEY,KOKI",2
13:25,,49,,52 (+3),"GOOD LAYUP by KNOX,JOEY(in the paint)",SEWANEE 49-52 (+3),,"GOOD LAYUP by KNOX,JOEY(in the paint)",2
12:56,,,,,"FOUL  by BOULDIN,BLAKE",,,"FOUL  by BOULDIN,BLAKE",2
12:56,"GOOD FT by WILEY,KOKI",50,,52 (+2),,RHODES 50-52 (+2),,"GOOD FT by WILEY,KOKI",2
12:56,"GOOD FT by WILEY,KOKI",51,,52 (+1),,RHODES 51-52 (+1),,"GOOD FT by WILEY,KOKI",2
12:56,"SUB IN by SHEN,KEVIN",,,,,,,"SUB IN by SHEN,KEVIN",2
12:56,"SUB OUT by ESSICK,JALEN",,,,,,,"SUB OUT by ESSICK,JALEN",2
12:56,,,,,"SUB IN by WARLICK,JORDAN",,,"SUB IN by WARLICK,JORDAN",2
12:56,,,,,"SUB OUT by WARLICK,JORDAN",,,"SUB OUT by WARLICK,JORDAN",2
12:28,,51,,55 (+4),"GOOD 3PTR by GARWOOD,MACKIE",SEWANEE 51-55 (+4),,"GOOD 3PTR by GARWOOD,MACKIE",2
--,,,,,"ASSIST  by KNOX,JOEY",,,"ASSIST  by KNOX,JOEY",2
12:13,,,,,"FOUL  by KAHL,COLIN",,,"FOUL  by KAHL,COLIN",2
12:13,"SUB IN by WALKER,JEFFERSON",,,,,,,"SUB IN by WALKER,JEFFERSON",2
12:13,"SUB OUT by JAMES,MAC",,,,,,,"SUB OUT by JAMES,MAC",2
12:13,,,,,"SUB IN by HOLLOWAY,JACK",,,"SUB IN by HOLLOWAY,JACK",2
12:13,,,,,"SUB IN by CRUMP,JOHN",,,"SUB IN by CRUMP,JOHN",2
12:13,,,,,"SUB OUT by KNOX,JOEY",,,"SUB OUT by KNOX,JOEY",2
12:13,,,,,"SUB OUT by KAHL,COLIN",,,"SUB OUT by KAHL,COLIN",2
12:11,"MISS 3PTR by WILEY,KOKI",,,,,,,"MISS 3PTR by WILEY,KOKI",2
--,"REBOUND OFF by SHEN,KEVIN",,,,,,,"REBOUND OFF by SHEN,KEVIN",2
12:01,"MISS LAYUP by SHEN,KEVIN",,,,,,,"MISS LAYUP by SHEN,KEVIN",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
11:56,,,,,TIMEOUT 20SEC by TEAM,,,TIMEOUT 20SEC by TEAM,2
11:43,"FOUL  by CLAYTON,TJ",,,,,,,"FOUL  by CLAYTON,TJ",2
11:32,,,,,"MISS JUMPER by GARWOOD,MACKIE",,,"MISS JUMPER by GARWOOD,MACKIE",2
--,,,,,"REBOUND OFF by BOULDIN,BLAKE",,,"REBOUND OFF by BOULDIN,BLAKE",2
11:30,,51,,57 (+6),"GOOD LAYUP by BOULDIN,BLAKE(in the paint)",SEWANEE 51-57 (+6),,"GOOD LAYUP by BOULDIN,BLAKE(in the paint)",2
11:10,"MISS 3PTR by WALKER,JEFFERSON",,,,,,,"MISS 3PTR by WALKER,JEFFERSON",2
--,,,,,"REBOUND DEF by WARLICK,JORDAN",,,"REBOUND DEF by WARLICK,JORDAN",2
10:59,,,,,"MISS JUMPER by WARLICK,JORDAN",,,"MISS JUMPER by WARLICK,JORDAN",2
--,,,,,"REBOUND OFF by HOLLOWAY,JACK",,,"REBOUND OFF by HOLLOWAY,JACK",2
10:58,,,,,"MISS TIPIN by HOLLOWAY,JACK",,,"MISS TIPIN by HOLLOWAY,JACK",2
--,"REBOUND DEF by WALKER,JEFFERSON",,,,,,,"REBOUND DEF by WALKER,JEFFERSON",2
10:57,,,,,"FOUL  by CRUMP,JOHN",,,"FOUL  by CRUMP,JOHN",2
10:57,"SUB IN by ESSICK,JALEN",,,,,,,"SUB IN by ESSICK,JALEN",2
10:57,"SUB OUT by CLAYTON,TJ",,,,,,,"SUB OUT by CLAYTON,TJ",2
10:57,,,,,"SUB IN by KNOX,JOEY",,,"SUB IN by KNOX,JOEY",2
10:57,,,,,"SUB OUT by CRUMP,JOHN",,,"SUB OUT by CRUMP,JOHN",2
10:40,"MISS LAYUP by II,ARNESS GEORGETOWN",,,,,,,"MISS LAYUP by II,ARNESS GEORGETOWN",2
10:40,,,,,"BLOCK  by HOLLOWAY,JACK",,,"BLOCK  by HOLLOWAY,JACK",2
--,,,,,"REBOUND DEF by GARWOOD,MACKIE",,,"REBOUND DEF by GARWOOD,MACKIE",2
10:28,,51,,59 (+8),"GOOD JUMPER by HOLLOWAY,JACK(in the paint)",SEWANEE 51-59 (+8),,"GOOD JUMPER by HOLLOWAY,JACK(in the paint)",2
09:57,"MISS 3PTR by WILEY,KOKI",,,,,,,"MISS 3PTR by WILEY,KOKI",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
09:54,"SUB IN by LAMEY,HAYDEN",,,,,,,"SUB IN by LAMEY,HAYDEN",2
09:54,"SUB IN by JAMES,MAC",,,,,,,"SUB IN by JAMES,MAC",2
09:54,"SUB OUT by WILEY,KOKI",,,,,,,"SUB OUT by WILEY,KOKI",2
09:54,"SUB OUT by WALKER,JEFFERSON",,,,,,,"SUB OUT by WALKER,JEFFERSON",2
09:54,,,,,"SUB IN by PERUSEK,COLE",,,"SUB IN by PERUSEK,COLE",2
09:54,,,,,"SUB OUT by BOULDIN,BLAKE",,,"SUB OUT by BOULDIN,BLAKE",2
09:39,,,,,"MISS JUMPER by KNOX,JOEY",,,"MISS JUMPER by KNOX,JOEY",2
--,"REBOUND DEF by LAMEY,HAYDEN",,,,,,,"REBOUND DEF by LAMEY,HAYDEN",2
09:21,,,,,"FOUL  by WARLICK,JORDAN",,,"FOUL  by WARLICK,JORDAN",2
09:09,,,,,"FOUL  by HOLLOWAY,JACK",,,"FOUL  by HOLLOWAY,JACK",2
09:06,"MISS JUMPER by II,ARNESS GEORGETOWN",,,,,,,"MISS JUMPER by II,ARNESS GEORGETOWN",2
--,,,,,"REBOUND DEF by WARLICK,JORDAN",,,"REBOUND DEF by WARLICK,JORDAN",2
08:53,,,,,"MISS 3PTR by PERUSEK,COLE",,,"MISS 3PTR by PERUSEK,COLE",2
--,"REBOUND DEF by JAMES,MAC",,,,,,,"REBOUND DEF by JAMES,MAC",2
08:41,"TURNOVER  by SHEN,KEVIN",,,,,,,"TURNOVER  by SHEN,KEVIN",2
08:41,"FOUL  by SHEN,KEVIN",,,,,,,"FOUL  by SHEN,KEVIN",2
08:15,,,,,"MISS JUMPER by PERUSEK,COLE",,,"MISS JUMPER by PERUSEK,COLE",2
--,"REBOUND DEF by SHEN,KEVIN",,,,,,,"REBOUND DEF by SHEN,KEVIN",2
08:04,"MISS LAYUP by JAMES,MAC",,,,,,,"MISS LAYUP by JAMES,MAC",2
--,,,,,"REBOUND DEF by KNOX,JOEY",,,"REBOUND DEF by KNOX,JOEY",2
07:50,,,,,"MISS 3PTR by GARWOOD,MACKIE",,,"MISS 3PTR by GARWOOD,MACKIE",2
--,"REBOUND DEF by LAMEY,HAYDEN",,,,,,,"REBOUND DEF by LAMEY,HAYDEN",2
07:38,"MISS JUMPER by II,ARNESS GEORGETOWN",,,,,,,"MISS JUMPER by II,ARNESS GEORGETOWN",2
--,,,,,"REBOUND DEF by PERUSEK,COLE",,,"REBOUND DEF by PERUSEK,COLE",2
07:21,,,,,"TURNOVER  by HOLLOWAY,JACK",,,"TURNOVER  by HOLLOWAY,JACK",2
07:21,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,2
07:21,"SUB IN by WILEY,KOKI",,,,,,,"SUB IN by WILEY,KOKI",2
07:21,"SUB IN by HIESTER,JACKSON",,,,,,,"SUB IN by HIESTER,JACKSON",2
07:21,"SUB IN by CLAYTON,TJ",,,,,,,"SUB IN by CLAYTON,TJ",2
07:21,"SUB IN by WALKER,JEFFERSON",,,,,,,"SUB IN by WALKER,JEFFERSON",2
07:21,"SUB OUT by II,ARNESS GEORGETOWN",,,,,,,"SUB OUT by II,ARNESS GEORGETOWN",2
07:21,"SUB OUT by LAMEY,HAYDEN",,,,,,,"SUB OUT by LAMEY,HAYDEN",2
07:21,"SUB OUT by JAMES,MAC",,,,,,,"SUB OUT by JAMES,MAC",2
07:21,"SUB OUT by SHEN,KEVIN",,,,,,,"SUB OUT by SHEN,KEVIN",2
06:59,"GOOD LAYUP by WILEY,KOKI(in the paint)",53,,59 (+6),,RHODES 53-59 (+6),,"GOOD LAYUP by WILEY,KOKI(in the paint)",2
06:31,,53,,61 (+8),"GOOD JUMPER by KNOX,JOEY(in the paint)",SEWANEE 53-61 (+8),,"GOOD JUMPER by KNOX,JOEY(in the paint)",2
06:01,"SUB IN by II,ARNESS GEORGETOWN",,,,,,,"SUB IN by II,ARNESS GEORGETOWN",2
06:01,"SUB OUT by ESSICK,JALEN",,,,,,,"SUB OUT by ESSICK,JALEN",2
06:01,,,,,"SUB IN by CRUMP,JOHN",,,"SUB IN by CRUMP,JOHN",2
06:01,,,,,"SUB OUT by PERUSEK,COLE",,,"SUB OUT by PERUSEK,COLE",2
05:43,"TURNOVER  by II,ARNESS GEORGETOWN",,,,,,,"TURNOVER  by II,ARNESS GEORGETOWN",2
05:42,,,,,"STEAL  by CRUMP,JOHN",,,"STEAL  by CRUMP,JOHN",2
05:23,,53,,64 (+11),"GOOD 3PTR by WARLICK,JORDAN",SEWANEE 53-64 (+11),,"GOOD 3PTR by WARLICK,JORDAN",2
05:09,"MISS LAYUP by WILEY,KOKI",,,,,,,"MISS LAYUP by WILEY,KOKI",2
05:09,,,,,"BLOCK  by HOLLOWAY,JACK",,,"BLOCK  by HOLLOWAY,JACK",2
--,,,,,"REBOUND DEF by WARLICK,JORDAN",,,"REBOUND DEF by WARLICK,JORDAN",2
05:02,,,,,"MISS 3PTR by KNOX,JOEY",,,"MISS 3PTR by KNOX,JOEY",2
--,"REBOUND DEF by WALKER,JEFFERSON",,,,,,,"REBOUND DEF by WALKER,JEFFERSON",2
04:55,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
04:55,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,2
04:55,"SUB IN by JAMES,MAC",,,,,,,"SUB IN by JAMES,MAC",2
04:55,"SUB IN by SHEN,KEVIN",,,,,,,"SUB IN by SHEN,KEVIN",2
04:55,"SUB OUT by WILEY,KOKI",,,,,,,"SUB OUT by WILEY,KOKI",2
04:55,"SUB OUT by HIESTER,JACKSON",,,,,,,"SUB OUT by HIESTER,JACKSON",2
04:55,,,,,"SUB IN by KAHL,COLIN",,,"SUB IN by KAHL,COLIN",2
04:55,,,,,"SUB IN by BOULDIN,BLAKE",,,"SUB IN by BOULDIN,BLAKE",2
04:55,,,,,"SUB OUT by GARWOOD,MACKIE",,,"SUB OUT by GARWOOD,MACKIE",2
04:55,,,,,"SUB OUT by HOLLOWAY,JACK",,,"SUB OUT by HOLLOWAY,JACK",2
04:43,"GOOD JUMPER by II,ARNESS GEORGETOWN",55,,64 (+9),,RHODES 55-64 (+9),,"GOOD JUMPER by II,ARNESS GEORGETOWN",2
04:15,,,,,"MISS 3PTR by BOULDIN,BLAKE",,,"MISS 3PTR by BOULDIN,BLAKE",2
--,,,,,"REBOUND OFF by WARLICK,JORDAN",,,"REBOUND OFF by WARLICK,JORDAN",2
04:11,,,,,"TURNOVER  by WARLICK,JORDAN",,,"TURNOVER  by WARLICK,JORDAN",2
04:10,"STEAL  by JAMES,MAC",,,,,,,"STEAL  by JAMES,MAC",2
04:06,"GOOD LAYUP by CLAYTON,TJ(fastbreak)(in the paint)",57,,64 (+7),,RHODES 57-64 (+7),,"GOOD LAYUP by CLAYTON,TJ(fastbreak)(in the paint)",2
--,"ASSIST  by JAMES,MAC",,,,,,,"ASSIST  by JAMES,MAC",2
03:50,,,,,"MISS 3PTR by WARLICK,JORDAN",,,"MISS 3PTR by WARLICK,JORDAN",2
--,"REBOUND DEF by WALKER,JEFFERSON",,,,,,,"REBOUND DEF by WALKER,JEFFERSON",2
03:37,"MISS JUMPER by II,ARNESS GEORGETOWN",,,,,,,"MISS JUMPER by II,ARNESS GEORGETOWN",2
--,,,,,"REBOUND DEF by KAHL,COLIN",,,"REBOUND DEF by KAHL,COLIN",2
03:19,"FOUL  by CLAYTON,TJ",,,,,,,"FOUL  by CLAYTON,TJ",2
03:19,,,,,TIMEOUT 20SEC by TEAM,,,TIMEOUT 20SEC by TEAM,2
03:19,"SUB IN by WILEY,KOKI",,,,,,,"SUB IN by WILEY,KOKI",2
03:19,"SUB OUT by CLAYTON,TJ",,,,,,,"SUB OUT by CLAYTON,TJ",2
03:19,,,,,"SUB IN by GARWOOD,MACKIE",,,"SUB IN by GARWOOD,MACKIE",2
03:19,,,,,"SUB OUT by BOULDIN,BLAKE",,,"SUB OUT by BOULDIN,BLAKE",2
03:00,,,,,"MISS JUMPER by KNOX,JOEY",,,"MISS JUMPER by KNOX,JOEY",2
--,,,,,"REBOUND OFF by WARLICK,JORDAN",,,"REBOUND OFF by WARLICK,JORDAN",2
02:56,,,,,"MISS LAYUP by WARLICK,JORDAN",,,"MISS LAYUP by WARLICK,JORDAN",2
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2
02:39,"MISS LAYUP by II,ARNESS GEORGETOWN",,,,,,,"MISS LAYUP by II,ARNESS GEORGETOWN",2
--,"REBOUND OFF by II,ARNESS GEORGETOWN",,,,,,,"REBOUND OFF by II,ARNESS GEORGETOWN",2
02:36,"GOOD LAYUP by II,ARNESS GEORGETOWN(in the paint)",59,,64 (+5),,RHODES 59-64 (+5),,"GOOD LAYUP by II,ARNESS GEORGETOWN(in the paint)",2
02:07,,,,,"MISS JUMPER by KNOX,JOEY",,,"MISS JUMPER by KNOX,JOEY",2
--,"REBOUND DEF by WALKER,JEFFERSON",,,,,,,"REBOUND DEF by WALKER,JEFFERSON",2
01:42,"MISS 3PTR by SHEN,KEVIN",,,,,,,"MISS 3PTR by SHEN,KEVIN",2
--,,,,,"REBOUND DEF by KAHL,COLIN",,,"REBOUND DEF by KAHL,COLIN",2
01:30,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
01:30,,,,,"SUB IN by HOLLOWAY,JACK",,,"SUB IN by HOLLOWAY,JACK",2
01:30,,,,,"SUB OUT by KAHL,COLIN",,,"SUB OUT by KAHL,COLIN",2
01:15,,,,,"TURNOVER  by WARLICK,JORDAN",,,"TURNOVER  by WARLICK,JORDAN",2
01:13,"STEAL  by WILEY,KOKI",,,,,,,"STEAL  by WILEY,KOKI",2
01:09,"MISS LAYUP by WALKER,JEFFERSON",,,,,,,"MISS LAYUP by WALKER,JEFFERSON",2
--,"REBOUND OFF by WILEY,KOKI",,,,,,,"REBOUND OFF by WILEY,KOKI",2
01:06,"GOOD LAYUP by WILEY,KOKI(in the paint)",61,,64 (+3),,RHODES 61-64 (+3),,"GOOD LAYUP by WILEY,KOKI(in the paint)",2
01:04,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
00:51,,,,,"TURNOVER  by WARLICK,JORDAN",,,"TURNOVER  by WARLICK,JORDAN",2
00:51,,,,,"FOUL  by WARLICK,JORDAN",,,"FOUL  by WARLICK,JORDAN",2
00:51,"SUB IN by ESSICK,JALEN",,,,,,,"SUB IN by ESSICK,JALEN",2
00:51,"SUB OUT by WALKER,JEFFERSON",,,,,,,"SUB OUT by WALKER,JEFFERSON",2
00:39,"TURNOVER  by II,ARNESS GEORGETOWN",,,,,,,"TURNOVER  by II,ARNESS GEORGETOWN",2
00:39,,,,,"STEAL  by GARWOOD,MACKIE",,,"STEAL  by GARWOOD,MACKIE",2
00:39,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
00:39,,,,,"SUB IN by KAHL,COLIN",,,"SUB IN by KAHL,COLIN",2
00:39,,,,,"SUB OUT by HOLLOWAY,JACK",,,"SUB OUT by HOLLOWAY,JACK",2
00:34,,,,,"TURNOVER  by GARWOOD,MACKIE",,,"TURNOVER  by GARWOOD,MACKIE",2
00:30,"GOOD LAYUP by WILEY,KOKI(in the paint)",63,,64 (+1),,RHODES 63-64 (+1),,"GOOD LAYUP by WILEY,KOKI(in the paint)",2
00:20,,63,,66 (+3),"GOOD LAYUP by KNOX,JOEY(in the paint)",SEWANEE 63-66 (+3),,"GOOD LAYUP by KNOX,JOEY(in the paint)",2
00:01,"MISS 3PTR by WILEY,KOKI",,,,,,,"MISS 3PTR by WILEY,KOKI",2
--,"REBOUND OFF by SHEN,KEVIN",,,,,,,"REBOUND OFF by SHEN,KEVIN",2
