Time Remaining,BIRMINGH,Away Team Score,Play Team Indicator,Home Team Score,SEWANEE,Game Score,Team Indicator,Play,Period
14:08,,,,,"SUB IN by VEAL,ROBERT",,,"SUB IN by VEAL,ROBERT",2
14:08,,,,,"SUB OUT by CARTER,KESHONN",,,"SUB OUT by CARTER,KESHONN",2
13:56,,29,,45 (+16),"GOOD JUMPER by WILLIAMS,JORDEN(in the paint)",SEWANEE 29-45 (-16),,"GOOD JUMPER by WILLIAMS,JORDEN(in the paint)",2
13:48,"GOOD JUMPER by THOMAS,LARRY(in the paint)",31,,45 (+14),,BIRMINGH 31-45 (-14),,"GOOD JUMPER by THOMAS,LARRY(in the paint)",2
13:25,,31,,47 (+16),"GOOD JUMPER by STONE,BRODY(in the paint)",SEWANEE 31-47 (-16),,"GOOD JUMPER by STONE,BRODY(in the paint)",2
--,,,,,"ASSIST  by VEAL,ROBERT",,,"ASSIST  by VEAL,ROBERT",2
13:10,"TURNOVER  by THOMAS,LARRY",,,,,,,"TURNOVER  by THOMAS,LARRY",2
13:08,"FOUL  by THOMAS,LARRY",,,,,,,"FOUL  by THOMAS,LARRY",2
13:08,"SUB IN by MCLEAN,JAMES",,,,,,,"SUB IN by MCLEAN,JAMES",2
13:08,"SUB OUT by BARRON,MAC",,,,,,,"SUB OUT by BARRON,MAC",2
13:08,,,,,"SUB IN by TOME,MATT",,,"SUB IN by TOME,MATT",2
13:08,,,,,"SUB IN by BORN,CLAY",,,"SUB IN by BORN,CLAY",2
13:08,,,,,"SUB OUT by CALDWELL,MARCELLUS",,,"SUB OUT by CALDWELL,MARCELLUS",2
13:08,,,,,"SUB OUT by WILLIAMS,JORDEN",,,"SUB OUT by WILLIAMS,JORDEN",2
12:57,,,,,"TURNOVER  by VEAL,ROBERT",,,"TURNOVER  by VEAL,ROBERT",2
12:53,"STEAL  by MCLEAN,JAMES",,,,,,,"STEAL  by MCLEAN,JAMES",2
12:49,"GOOD LAYUP by MCLEAN,JAMES(fastbreak)(in the paint)",33,,47 (+14),,BIRMINGH 33-47 (-14),,"GOOD LAYUP by MCLEAN,JAMES(fastbreak)(in the paint)",2
12:43,,,,,"FOUL  by STONE,BRODY",,,"FOUL  by STONE,BRODY",2
12:43,"MISS FT by MCLEAN,JAMES",,,,,,,"MISS FT by MCLEAN,JAMES",2
--,,,,,"REBOUND DEF by VEAL,ROBERT",,,"REBOUND DEF by VEAL,ROBERT",2
12:30,"FOUL  by THOMAS,LARRY",,,,,,,"FOUL  by THOMAS,LARRY",2
12:30,,,,,"TURNOVER  by STONE,BRODY",,,"TURNOVER  by STONE,BRODY",2
12:24,"TURNOVER  by LEWIS,EVAN",,,,,,,"TURNOVER  by LEWIS,EVAN",2
12:15,,,,,"MISS JUMPER by MCCULLOUGH,JACOB",,,"MISS JUMPER by MCCULLOUGH,JACOB",2
--,,,,,"REBOUND OFF by MCCULLOUGH,JACOB",,,"REBOUND OFF by MCCULLOUGH,JACOB",2
12:15,,,,,"TURNOVER  by MCCULLOUGH,JACOB",,,"TURNOVER  by MCCULLOUGH,JACOB",2
12:15,"STEAL  by THOMAS,LARRY",,,,,,,"STEAL  by THOMAS,LARRY",2
12:15,"GOOD LAYUP by MCLEAN,JAMES(fastbreak)(in the paint)",35,,47 (+12),,BIRMINGH 35-47 (-12),,"GOOD LAYUP by MCLEAN,JAMES(fastbreak)(in the paint)",2
--,"ASSIST  by THOMAS,LARRY",,,,,,,"ASSIST  by THOMAS,LARRY",2
12:06,"FOUL  by MCLEAN,JAMES",,,,,,,"FOUL  by MCLEAN,JAMES",2
12:06,,,,,"TURNOVER  by WILLIAMS,JORDEN",,,"TURNOVER  by WILLIAMS,JORDEN",2
12:06,,,,,"SUB IN by WILLIAMS,JORDEN",,,"SUB IN by WILLIAMS,JORDEN",2
12:06,,,,,"SUB IN by BROWN,SETH",,,"SUB IN by BROWN,SETH",2
12:06,,,,,"SUB IN by CARTER,KESHONN",,,"SUB IN by CARTER,KESHONN",2
12:06,,,,,"SUB OUT by TOME,MATT",,,"SUB OUT by TOME,MATT",2
12:06,,,,,"SUB OUT by VEAL,ROBERT",,,"SUB OUT by VEAL,ROBERT",2
12:06,,,,,"SUB OUT by STONE,BRODY",,,"SUB OUT by STONE,BRODY",2
11:51,"STEAL  by LEWIS,EVAN",,,,,,,"STEAL  by LEWIS,EVAN",2
11:48,"TURNOVER  by THOMAS,LARRY",,,,,,,"TURNOVER  by THOMAS,LARRY",2
11:47,"SUB IN by WELCH,ROSS",,,,,,,"SUB IN by WELCH,ROSS",2
11:47,"SUB IN by MCKINLEY,CONNER",,,,,,,"SUB IN by MCKINLEY,CONNER",2
11:47,"SUB OUT by HOLLE,MASON",,,,,,,"SUB OUT by HOLLE,MASON",2
11:47,"SUB OUT by MCLEAN,JAMES",,,,,,,"SUB OUT by MCLEAN,JAMES",2
11:47,,,,,"SUB IN by CALDWELL,MARCELLUS",,,"SUB IN by CALDWELL,MARCELLUS",2
11:47,,,,,"SUB OUT by BORN,CLAY",,,"SUB OUT by BORN,CLAY",2
11:32,"FOUL  by MCLEAN,JAMES",,,,,,,"FOUL  by MCLEAN,JAMES",2
11:32,,35,,49 (+14),"GOOD LAYUP by BROWN,SETH(in the paint)",SEWANEE 35-49 (-14),,"GOOD LAYUP by BROWN,SETH(in the paint)",2
11:32,"SUB IN by HOLLE,MASON",,,,,,,"SUB IN by HOLLE,MASON",2
11:32,"SUB IN by MCLEAN,JAMES",,,,,,,"SUB IN by MCLEAN,JAMES",2
11:32,"SUB OUT by THOMAS,LARRY",,,,,,,"SUB OUT by THOMAS,LARRY",2
11:32,"SUB OUT by MCKINLEY,CONNER",,,,,,,"SUB OUT by MCKINLEY,CONNER",2
11:13,"GOOD LAYUP by MCLEAN,JAMES(in the paint)",37,,49 (+12),,BIRMINGH 37-49 (-12),,"GOOD LAYUP by MCLEAN,JAMES(in the paint)",2
11:09,,,,,"FOUL  by CARTER,KESHONN",,,"FOUL  by CARTER,KESHONN",2
11:09,"GOOD FT by MCLEAN,JAMES",38,,49 (+11),,BIRMINGH 38-49 (-11),,"GOOD FT by MCLEAN,JAMES",2
11:09,,,,,"SUB IN by BORN,LEO",,,"SUB IN by BORN,LEO",2
11:09,,,,,"SUB OUT by CARTER,KESHONN",,,"SUB OUT by CARTER,KESHONN",2
10:49,,,,,"MISS 3PTR by WILLIAMS,JORDEN",,,"MISS 3PTR by WILLIAMS,JORDEN",2
--,"REBOUND DEF by LEWIS,EVAN",,,,,,,"REBOUND DEF by LEWIS,EVAN",2
10:29,"GOOD JUMPER by MCLEAN,JAMES",40,,49 (+9),,BIRMINGH 40-49 (-9),,"GOOD JUMPER by MCLEAN,JAMES",2
10:29,,,,,"FOUL  by BORN,LEO",,,"FOUL  by BORN,LEO",2
10:28,"GOOD FT by MCLEAN,JAMES",41,,49 (+8),,BIRMINGH 41-49 (-8),,"GOOD FT by MCLEAN,JAMES",2
10:28,,,,,"SUB IN by CARTER,KESHONN",,,"SUB IN by CARTER,KESHONN",2
10:28,,,,,"SUB OUT by BROWN,SETH",,,"SUB OUT by BROWN,SETH",2
10:17,,,,,"TURNOVER  by CARTER,KESHONN",,,"TURNOVER  by CARTER,KESHONN",2
10:16,"STEAL  by MCLEAN,JAMES",,,,,,,"STEAL  by MCLEAN,JAMES",2
10:13,"GOOD LAYUP by LEWIS,EVAN(in the paint)",43,,49 (+6),,BIRMINGH 43-49 (-6),,"GOOD LAYUP by LEWIS,EVAN(in the paint)",2
--,"ASSIST  by CRAIN,JOHN",,,,,,,"ASSIST  by CRAIN,JOHN",2
09:59,,,,,TIMEOUT FULL by TEAM,,,TIMEOUT FULL by TEAM,2
09:33,,,,,"MISS JUMPER by CARTER,KESHONN",,,"MISS JUMPER by CARTER,KESHONN",2
--,"REBOUND DEF by LEWIS,EVAN",,,,,,,"REBOUND DEF by LEWIS,EVAN",2
09:18,"GOOD LAYUP by MCLEAN,JAMES(in the paint)",45,,49 (+4),,BIRMINGH 45-49 (-4),,"GOOD LAYUP by MCLEAN,JAMES(in the paint)",2
08:56,,45,,51 (+6),"GOOD LAYUP by WILLIAMS,JORDEN(in the paint)",SEWANEE 45-51 (-6),,"GOOD LAYUP by WILLIAMS,JORDEN(in the paint)",2
08:36,"TURNOVER  by LEWIS,EVAN",,,,,,,"TURNOVER  by LEWIS,EVAN",2
08:36,"SUB IN by THOMAS,LARRY",,,,,,,"SUB IN by THOMAS,LARRY",2
08:36,"SUB OUT by HOLLE,MASON",,,,,,,"SUB OUT by HOLLE,MASON",2
08:36,,,,,"SUB IN by STONE,BRODY",,,"SUB IN by STONE,BRODY",2
08:36,,,,,"SUB IN by TOME,MATT",,,"SUB IN by TOME,MATT",2
08:36,,,,,"SUB OUT by BORN,LEO",,,"SUB OUT by BORN,LEO",2
08:36,,,,,"SUB OUT by CARTER,KESHONN",,,"SUB OUT by CARTER,KESHONN",2
08:22,"FOUL  by WELCH,ROSS",,,,,,,"FOUL  by WELCH,ROSS",2
08:22,"SUB IN by THOM,IAN",,,,,,,"SUB IN by THOM,IAN",2
08:22,"SUB OUT by WELCH,ROSS",,,,,,,"SUB OUT by WELCH,ROSS",2
08:06,,,,,"TURNOVER  by MCCULLOUGH,JACOB",,,"TURNOVER  by MCCULLOUGH,JACOB",2
08:05,"STEAL  by THOMAS,LARRY",,,,,,,"STEAL  by THOMAS,LARRY",2
07:58,"MISS 3PTR by THOMAS,LARRY",,,,,,,"MISS 3PTR by THOMAS,LARRY",2
--,"REBOUND OFF by THOM,IAN",,,,,,,"REBOUND OFF by THOM,IAN",2
07:51,"MISS JUMPER by THOM,IAN",,,,,,,"MISS JUMPER by THOM,IAN",2
--,"REBOUND OFF by THOMAS,LARRY",,,,,,,"REBOUND OFF by THOMAS,LARRY",2
07:45,"GOOD LAYUP by THOMAS,LARRY(in the paint)",47,,51 (+4),,BIRMINGH 47-51 (-4),,"GOOD LAYUP by THOMAS,LARRY(in the paint)",2
07:10,,47,,54 (+7),"GOOD 3PTR by WILLIAMS,JORDEN",SEWANEE 47-54 (-7),,"GOOD 3PTR by WILLIAMS,JORDEN",2
06:52,"GOOD 3PTR by CRAIN,JOHN",50,,54 (+4),,BIRMINGH 50-54 (-4),,"GOOD 3PTR by CRAIN,JOHN",2
--,"ASSIST  by LEWIS,EVAN",,,,,,,"ASSIST  by LEWIS,EVAN",2
06:35,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
06:22,,50,,56 (+6),"GOOD LAYUP by CARTER,KESHONN(in the paint)",SEWANEE 50-56 (-6),,"GOOD LAYUP by CARTER,KESHONN(in the paint)",2
06:02,,,,,"FOUL  by WILLIAMS,JORDEN",,,"FOUL  by WILLIAMS,JORDEN",2
06:02,"GOOD FT by THOM,IAN",51,,56 (+5),,BIRMINGH 51-56 (-5),,"GOOD FT by THOM,IAN",2
06:02,"MISS FT by THOM,IAN",,,,,,,"MISS FT by THOM,IAN",2
--,,,,,"REBOUND DEF by CARTER,KESHONN",,,"REBOUND DEF by CARTER,KESHONN",2
05:44,,,,,"MISS LAYUP by WILLIAMS,JORDEN",,,"MISS LAYUP by WILLIAMS,JORDEN",2
--,"REBOUND DEF by LEWIS,EVAN",,,,,,,"REBOUND DEF by LEWIS,EVAN",2
05:40,"GOOD 3PTR by THOMAS,LARRY",54,,56 (+2),,BIRMINGH 54-56 (-2),,"GOOD 3PTR by THOMAS,LARRY",2
--,"ASSIST  by LEWIS,EVAN",,,,,,,"ASSIST  by LEWIS,EVAN",2
05:10,,54,,59 (+5),"GOOD 3PTR by TOME,MATT",SEWANEE 54-59 (-5),,"GOOD 3PTR by TOME,MATT",2
04:59,"GOOD LAYUP by LEWIS,EVAN(in the paint)",56,,59 (+3),,BIRMINGH 56-59 (-3),,"GOOD LAYUP by LEWIS,EVAN(in the paint)",2
--,"ASSIST  by THOM,IAN",,,,,,,"ASSIST  by THOM,IAN",2
04:25,,,,,"TURNOVER  by CARTER,KESHONN",,,"TURNOVER  by CARTER,KESHONN",2
04:25,,,,,"FOUL  by CARTER,KESHONN",,,"FOUL  by CARTER,KESHONN",2
04:25,"MISS JUMPER by THOMAS,LARRY",,,,,,,"MISS JUMPER by THOMAS,LARRY",2
04:25,,,,,"BLOCK  by CALDWELL,MARCELLUS",,,"BLOCK  by CALDWELL,MARCELLUS",2
--,,,,,"REBOUND DEF by STONE,BRODY",,,"REBOUND DEF by STONE,BRODY",2
04:25,,56,,61 (+5),"GOOD JUMPER by CALDWELL,MARCELLUS",SEWANEE 56-61 (-5),,"GOOD JUMPER by CALDWELL,MARCELLUS",2
04:25,"SUB IN by WELCH,ROSS",,,,,,,"SUB IN by WELCH,ROSS",2
04:25,"SUB OUT by MCLEAN,JAMES",,,,,,,"SUB OUT by MCLEAN,JAMES",2
03:49,"MISS 3PTR by CRAIN,JOHN",,,,,,,"MISS 3PTR by CRAIN,JOHN",2
--,,,,,"REBOUND DEF by TOME,MATT",,,"REBOUND DEF by TOME,MATT",2
03:23,,56,,63 (+7),"GOOD JUMPER by CALDWELL,MARCELLUS",SEWANEE 56-63 (-7),,"GOOD JUMPER by CALDWELL,MARCELLUS",2
03:01,"GOOD LAYUP by LEWIS,EVAN(in the paint)",58,,63 (+5),,BIRMINGH 58-63 (-5),,"GOOD LAYUP by LEWIS,EVAN(in the paint)",2
--,"ASSIST  by WELCH,ROSS",,,,,,,"ASSIST  by WELCH,ROSS",2
02:58,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
02:31,"FOUL  by THOMAS,LARRY",,,,,,,"FOUL  by THOMAS,LARRY",2
02:31,,58,,64 (+6),"GOOD FT by CALDWELL,MARCELLUS",SEWANEE 58-64 (-6),,"GOOD FT by CALDWELL,MARCELLUS",2
02:31,,58,,65 (+7),"GOOD FT by CALDWELL,MARCELLUS",SEWANEE 58-65 (-7),,"GOOD FT by CALDWELL,MARCELLUS",2
02:31,"SUB IN by MCLEAN,JAMES",,,,,,,"SUB IN by MCLEAN,JAMES",2
02:31,"SUB OUT by LEWIS,EVAN",,,,,,,"SUB OUT by LEWIS,EVAN",2
02:31,,,,,"SUB IN by BORN,CLAY",,,"SUB IN by BORN,CLAY",2
02:31,,,,,"SUB OUT by STONE,BRODY",,,"SUB OUT by STONE,BRODY",2
02:19,"GOOD LAYUP by CRAIN,JOHN(in the paint)",60,,65 (+5),,BIRMINGH 60-65 (-5),,"GOOD LAYUP by CRAIN,JOHN(in the paint)",2
02:16,,,,,"FOUL  by BORN,CLAY",,,"FOUL  by BORN,CLAY",2
02:16,"GOOD FT by CRAIN,JOHN",61,,65 (+4),,BIRMINGH 61-65 (-4),,"GOOD FT by CRAIN,JOHN",2
02:16,,,,,"SUB IN by CARTER,KESHONN",,,"SUB IN by CARTER,KESHONN",2
02:16,,,,,"SUB OUT by BORN,CLAY",,,"SUB OUT by BORN,CLAY",2
01:39,,61,,67 (+6),"GOOD LAYUP by CARTER,KESHONN(in the paint)",SEWANEE 61-67 (-6),,"GOOD LAYUP by CARTER,KESHONN(in the paint)",2
01:24,"MISS 3PTR by WELCH,ROSS",,,,,,,"MISS 3PTR by WELCH,ROSS",2
--,"REBOUND OFF by CRAIN,JOHN",,,,,,,"REBOUND OFF by CRAIN,JOHN",2
01:13,"MISS 3PTR by THOMAS,LARRY",,,,,,,"MISS 3PTR by THOMAS,LARRY",2
--,,,,,"REBOUND DEF by CARTER,KESHONN",,,"REBOUND DEF by CARTER,KESHONN",2
01:05,"FOUL  by WELCH,ROSS",,,,,,,"FOUL  by WELCH,ROSS",2
01:05,,61,,68 (+7),"GOOD FT by WILLIAMS,JORDEN",SEWANEE 61-68 (-7),,"GOOD FT by WILLIAMS,JORDEN",2
01:05,,,,,"MISS FT by WILLIAMS,JORDEN",,,"MISS FT by WILLIAMS,JORDEN",2
--,,,,,"REBOUND OFF by CALDWELL,MARCELLUS",,,"REBOUND OFF by CALDWELL,MARCELLUS",2
00:56,,,,,TIMEOUT FULL by TEAM,,,TIMEOUT FULL by TEAM,2
00:54,"FOUL  by MCLEAN,JAMES",,,,,,,"FOUL  by MCLEAN,JAMES",2
00:54,,61,,69 (+8),"GOOD FT by WILLIAMS,JORDEN",SEWANEE 61-69 (-8),,"GOOD FT by WILLIAMS,JORDEN",2
00:54,,61,,70 (+9),"GOOD FT by WILLIAMS,JORDEN",SEWANEE 61-70 (-9),,"GOOD FT by WILLIAMS,JORDEN",2
00:47,"GOOD LAYUP by THOMAS,LARRY(in the paint)",63,,70 (+7),,BIRMINGH 63-70 (-7),,"GOOD LAYUP by THOMAS,LARRY(in the paint)",2
--,"ASSIST  by THOM,IAN",,,,,,,"ASSIST  by THOM,IAN",2
00:40,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
00:37,"FOUL  by MCLEAN,JAMES",,,,,,,"FOUL  by MCLEAN,JAMES",2
00:37,,63,,71 (+8),"GOOD FT by MCCULLOUGH,JACOB",SEWANEE 63-71 (-8),,"GOOD FT by MCCULLOUGH,JACOB",2
00:37,,,,,"MISS FT by MCCULLOUGH,JACOB",,,"MISS FT by MCCULLOUGH,JACOB",2
--,"REBOUND DEF by THOMAS,LARRY",,,,,,,"REBOUND DEF by THOMAS,LARRY",2
00:37,"SUB IN by LEWIS,EVAN",,,,,,,"SUB IN by LEWIS,EVAN",2
00:37,"SUB OUT by MCLEAN,JAMES",,,,,,,"SUB OUT by MCLEAN,JAMES",2
00:24,"MISS LAYUP by LEWIS,EVAN",,,,,,,"MISS LAYUP by LEWIS,EVAN",2
--,,,,,"REBOUND DEF by TOME,MATT",,,"REBOUND DEF by TOME,MATT",2
00:12,"FOUL  by WELCH,ROSS",,,,,,,"FOUL  by WELCH,ROSS",2
00:12,"FOUL TECH by WELCH,ROSS",,,,,,,"FOUL TECH by WELCH,ROSS",2
00:12,,63,,72 (+9),"GOOD FT by WILLIAMS,JORDEN",SEWANEE 63-72 (-9),,"GOOD FT by WILLIAMS,JORDEN",2
00:12,,63,,73 (+10),"GOOD FT by WILLIAMS,JORDEN",SEWANEE 63-73 (-10),,"GOOD FT by WILLIAMS,JORDEN",2
00:12,,63,,74 (+11),"GOOD FT by TOME,MATT",SEWANEE 63-74 (-11),,"GOOD FT by TOME,MATT",2
00:12,,63,,75 (+12),"GOOD FT by TOME,MATT",SEWANEE 63-75 (-12),,"GOOD FT by TOME,MATT",2
00:10,"MISS 3PTR by DENEKA,HARRISON",,,,,,,"MISS 3PTR by DENEKA,HARRISON",2
00:10,"FOUL  by THOMAS,LARRY",,,,,,,"FOUL  by THOMAS,LARRY",2
00:10,,63,,76 (+13),"GOOD FT by WILLIAMS,JORDEN",SEWANEE 63-76 (-13),,"GOOD FT by WILLIAMS,JORDEN",2
00:10,,63,,77 (+14),"GOOD FT by WILLIAMS,JORDEN",SEWANEE 63-77 (-14),,"GOOD FT by WILLIAMS,JORDEN",2
00:10,"SUB IN by HOLLE,MASON",,,,,,,"SUB IN by HOLLE,MASON",2
00:10,"SUB OUT by THOMAS,LARRY",,,,,,,"SUB OUT by THOMAS,LARRY",2
00:06,"GOOD LAYUP by THOM,IAN(in the paint)",65,,77 (+12),,BIRMINGH 65-77 (-12),,"GOOD LAYUP by THOM,IAN(in the paint)",2
