Time Remaining,M-1182,Away Team Score,Play Team Indicator,Home Team Score,M-426,Game Score,Team Indicator,Play,Period
--,"REBOUND DEF by STOKES,TIMOTHY",,,,,,,"REBOUND DEF by STOKES,TIMOTHY",1
14:40,"SUB OUT by COLEMAN,JACQUEZ",,,,,,,"SUB OUT by COLEMAN,JACQUEZ",1
14:40,"SUB IN by STOKES,TIMOTHY",,,,,,,"SUB IN by STOKES,TIMOTHY",1
14:29,"MISS JUMPER by STOKES,TIMOTHY",,,,,,,"MISS JUMPER by STOKES,TIMOTHY",1
--,,,,,"REBOUND DEF by MCLAURIN,RYAN",,,"REBOUND DEF by MCLAURIN,RYAN",1
14:23,,9,,11 (+2),"GOOD 3PTR by BECKER,SAXTON(fastbreak)",M-426 9-11 (+2),,"GOOD 3PTR by BECKER,SAXTON(fastbreak)",1
--,,,,,"ASSIST  by MILLER,JOSHUA",,,"ASSIST  by MILLER,JOSHUA",1
14:01,,,,,"FOUL  by VAN PELT,JUSTIN",,,"FOUL  by VAN PELT,JUSTIN",1
14:01,,,,,"SUB OUT by BECKER,SAXTON",,,"SUB OUT by BECKER,SAXTON",1
14:01,,,,,"SUB IN by MEADS,TYSIN",,,"SUB IN by MEADS,TYSIN",1
14:01,,,,,"SUB OUT by GILLIHAN,NEWLON",,,"SUB OUT by GILLIHAN,NEWLON",1
14:01,,,,,"SUB IN by OWENS,MATT",,,"SUB IN by OWENS,MATT",1
14:01,,,,,"SUB OUT by VAN PELT,JUSTIN",,,"SUB OUT by VAN PELT,JUSTIN",1
14:01,,,,,"SUB IN by TURNER,JAMES",,,"SUB IN by TURNER,JAMES",1
14:01,"SUB OUT by STOKES,TIMOTHY",,,,,,,"SUB OUT by STOKES,TIMOTHY",1
14:01,"SUB IN by WASHINGTON,DEVON",,,,,,,"SUB IN by WASHINGTON,DEVON",1
14:01,"SUB OUT by RHONE,JAYLEN",,,,,,,"SUB OUT by RHONE,JAYLEN",1
14:01,"SUB IN by COLEMAN,JACQUEZ",,,,,,,"SUB IN by COLEMAN,JACQUEZ",1
14:01,"SUB OUT by AMES,TREY",,,,,,,"SUB OUT by AMES,TREY",1
14:01,"SUB IN by WALLACE,KENDERIUS",,,,,,,"SUB IN by WALLACE,KENDERIUS",1
13:48,"GOOD JUMPER by WASHINGTON,DEVON",11,,11,,M-1182 11-11 (0),,"GOOD JUMPER by WASHINGTON,DEVON",1
--,"ASSIST  by BAKER,KAE'RON",,,,,,,"ASSIST  by BAKER,KAE'RON",1
13:31,,11,,13 (+2),"GOOD LAYUP by OWENS,MATT(in the paint)",M-426 11-13 (+2),,"GOOD LAYUP by OWENS,MATT(in the paint)",1
13:11,"GOOD JUMPER by WASHINGTON,DEVON(in the paint)",13,,13,,M-1182 13-13 (0),,"GOOD JUMPER by WASHINGTON,DEVON(in the paint)",1
--,"ASSIST  by AUSTIN,DENZEL",,,,,,,"ASSIST  by AUSTIN,DENZEL",1
12:58,,,,,"TURNOVER  by OWENS,MATT",,,"TURNOVER  by OWENS,MATT",1
12:58,"STEAL  by BAKER,KAE'RON",,,,,,,"STEAL  by BAKER,KAE'RON",1
12:51,"MISS 3PTR by BAKER,KAE'RON",,,,,,,"MISS 3PTR by BAKER,KAE'RON",1
--,,,,,"REBOUND DEF by MILLER,JOSHUA",,,"REBOUND DEF by MILLER,JOSHUA",1
12:42,"FOUL  by BAKER,KAE'RON",,,,,,,"FOUL  by BAKER,KAE'RON",1
12:28,,13,,15 (+2),"GOOD JUMPER by MCLAURIN,RYAN",M-426 13-15 (+2),,"GOOD JUMPER by MCLAURIN,RYAN",1
--,,,,,"ASSIST  by MILLER,JOSHUA",,,"ASSIST  by MILLER,JOSHUA",1
12:11,"GOOD 3PTR by COLEMAN,JACQUEZ",16 (+1),,15,,M-1182 16-15 (-1),,"GOOD 3PTR by COLEMAN,JACQUEZ",1
--,"ASSIST  by AUSTIN,DENZEL",,,,,,,"ASSIST  by AUSTIN,DENZEL",1
11:47,,,,,"MISS 3PTR by MEADS,TYSIN",,,"MISS 3PTR by MEADS,TYSIN",1
--,,,,,"REBOUND OFF by TURNER,JAMES",,,"REBOUND OFF by TURNER,JAMES",1
11:44,"FOUL  by WALLACE,KENDERIUS",,,,,,,"FOUL  by WALLACE,KENDERIUS",1
11:44,,,,,TIMEOUT  by TEAM,,,TIMEOUT  by TEAM,1
11:44,,,,,"SUB OUT by OWENS,MATT",,,"SUB OUT by OWENS,MATT",1
11:44,,,,,"SUB IN by TULLOS,ZACHARY",,,"SUB IN by TULLOS,ZACHARY",1
11:44,"SUB OUT by AUSTIN,DENZEL",,,,,,,"SUB OUT by AUSTIN,DENZEL",1
11:44,"SUB IN by RHONE,JAYLEN",,,,,,,"SUB IN by RHONE,JAYLEN",1
11:44,,16,,16,"GOOD FT by TURNER,JAMES",M-426 16-16 (0),,"GOOD FT by TURNER,JAMES",1
11:44,,16,,17 (+1),"GOOD FT by TURNER,JAMES",M-426 16-17 (+1),,"GOOD FT by TURNER,JAMES",1
11:41,"TURNOVER  by RHONE,JAYLEN",,,,,,,"TURNOVER  by RHONE,JAYLEN",1
11:41,,,,,"STEAL  by TURNER,JAMES",,,"STEAL  by TURNER,JAMES",1
11:37,"FOUL  by COLEMAN,JACQUEZ",,,,,,,"FOUL  by COLEMAN,JACQUEZ",1
11:32,"FOUL  by BAKER,KAE'RON",,,,,,,"FOUL  by BAKER,KAE'RON",1
11:32,,16,,18 (+2),"GOOD FT by TULLOS,ZACHARY",M-426 16-18 (+2),,"GOOD FT by TULLOS,ZACHARY",1
11:32,"SUB OUT by COLEMAN,JACQUEZ",,,,,,,"SUB OUT by COLEMAN,JACQUEZ",1
11:32,"SUB IN by STOKES,TIMOTHY",,,,,,,"SUB IN by STOKES,TIMOTHY",1
11:32,,,,,"MISS FT by TULLOS,ZACHARY",,,"MISS FT by TULLOS,ZACHARY",1
--,"REBOUND DEF by BAKER,KAE'RON",,,,,,,"REBOUND DEF by BAKER,KAE'RON",1
11:14,"GOOD LAYUP by WALLACE,KENDERIUS(in the paint)",18,,18,,M-1182 18-18 (0),,"GOOD LAYUP by WALLACE,KENDERIUS(in the paint)",1
--,"ASSIST  by STOKES,TIMOTHY",,,,,,,"ASSIST  by STOKES,TIMOTHY",1
10:59,,,,,"TURNOVER  by MCLAURIN,RYAN",,,"TURNOVER  by MCLAURIN,RYAN",1
10:55,"TURNOVER  by RHONE,JAYLEN",,,,,,,"TURNOVER  by RHONE,JAYLEN",1
10:55,,,,,"STEAL  by TURNER,JAMES",,,"STEAL  by TURNER,JAMES",1
10:48,,,,,"MISS LAYUP by TURNER,JAMES",,,"MISS LAYUP by TURNER,JAMES",1
--,"REBOUND DEF by RHONE,JAYLEN",,,,,,,"REBOUND DEF by RHONE,JAYLEN",1
10:41,"GOOD 3PTR by BAKER,KAE'RON",21 (+3),,18,,M-1182 21-18 (-3),,"GOOD 3PTR by BAKER,KAE'RON",1
--,"ASSIST  by WALLACE,KENDERIUS",,,,,,,"ASSIST  by WALLACE,KENDERIUS",1
10:26,"FOUL  by YOUNG,QUESHOD",,,,,,,"FOUL  by YOUNG,QUESHOD",1
10:26,"SUB OUT by RHONE,JAYLEN",,,,,,,"SUB OUT by RHONE,JAYLEN",1
10:26,"SUB IN by YOUNG,QUESHOD",,,,,,,"SUB IN by YOUNG,QUESHOD",1
10:26,,21 (+2),,19,"GOOD FT by MILLER,JOSHUA",M-426 21-19 (-2),,"GOOD FT by MILLER,JOSHUA",1
10:26,,,,,"SUB OUT by MCLAURIN,RYAN",,,"SUB OUT by MCLAURIN,RYAN",1
10:26,,,,,"SUB IN by SULLIVAN,MICHAEL",,,"SUB IN by SULLIVAN,MICHAEL",1
10:26,"SUB OUT by YOUNG,QUESHOD",,,,,,,"SUB OUT by YOUNG,QUESHOD",1
10:26,"SUB IN by RHONE,JAYLEN",,,,,,,"SUB IN by RHONE,JAYLEN",1
10:26,"SUB OUT by STOKES,TIMOTHY",,,,,,,"SUB OUT by STOKES,TIMOTHY",1
10:26,"SUB IN by POWELL,LASHARD",,,,,,,"SUB IN by POWELL,LASHARD",1
10:26,,21 (+1),,20,"GOOD FT by MILLER,JOSHUA",M-426 21-20 (-1),,"GOOD FT by MILLER,JOSHUA",1
10:26,"SUB OUT by WASHINGTON,DEVON",,,,,,,"SUB OUT by WASHINGTON,DEVON",1
10:26,"SUB IN by AMES,TREY",,,,,,,"SUB IN by AMES,TREY",1
10:14,"TURNOVER  by WALLACE,KENDERIUS",,,,,,,"TURNOVER  by WALLACE,KENDERIUS",1
09:58,,,,,TIMEOUT  by TEAM,,,TIMEOUT  by TEAM,1
09:39,,21,,22 (+1),"GOOD JUMPER by SULLIVAN,MICHAEL(in the paint)",M-426 21-22 (+1),,"GOOD JUMPER by SULLIVAN,MICHAEL(in the paint)",1
09:25,"GOOD JUMPER by BAKER,KAE'RON(in the paint)",23 (+1),,22,,M-1182 23-22 (-1),,"GOOD JUMPER by BAKER,KAE'RON(in the paint)",1
09:06,,,,,"MISS 3PTR by SULLIVAN,MICHAEL",,,"MISS 3PTR by SULLIVAN,MICHAEL",1
--,,,,,"REBOUND OFF by TURNER,JAMES",,,"REBOUND OFF by TURNER,JAMES",1
08:49,,,,,"MISS 3PTR by MILLER,JOSHUA",,,"MISS 3PTR by MILLER,JOSHUA",1
--,"REBOUND DEF by RHONE,JAYLEN",,,,,,,"REBOUND DEF by RHONE,JAYLEN",1
08:28,"MISS 3PTR by POWELL,LASHARD",,,,,,,"MISS 3PTR by POWELL,LASHARD",1
--,,,,,"REBOUND DEF by MILLER,JOSHUA",,,"REBOUND DEF by MILLER,JOSHUA",1
08:16,,23,,24 (+1),"GOOD JUMPER by MILLER,JOSHUA(in the paint)",M-426 23-24 (+1),,"GOOD JUMPER by MILLER,JOSHUA(in the paint)",1
08:16,"FOUL  by AMES,TREY",,,,,,,"FOUL  by AMES,TREY",1
08:16,,,,,"SUB OUT by SULLIVAN,MICHAEL",,,"SUB OUT by SULLIVAN,MICHAEL",1
08:16,,,,,"SUB IN by SPIKES,KALVIN",,,"SUB IN by SPIKES,KALVIN",1
08:16,,,,,"SUB OUT by TURNER,JAMES",,,"SUB OUT by TURNER,JAMES",1
08:16,,,,,"SUB IN by GRANT,SHE'CHEM",,,"SUB IN by GRANT,SHE'CHEM",1
08:16,,,,,"SUB OUT by MEADS,TYSIN",,,"SUB OUT by MEADS,TYSIN",1
08:16,,,,,"SUB IN by BECKER,SAXTON",,,"SUB IN by BECKER,SAXTON",1
08:16,,,,,"SUB OUT by TULLOS,ZACHARY",,,"SUB OUT by TULLOS,ZACHARY",1
08:16,,,,,"SUB IN by GILLIHAN,NEWLON",,,"SUB IN by GILLIHAN,NEWLON",1
08:16,"SUB OUT by POWELL,LASHARD",,,,,,,"SUB OUT by POWELL,LASHARD",1
08:16,"SUB IN by AUSTIN,DENZEL",,,,,,,"SUB IN by AUSTIN,DENZEL",1
08:16,,,,,"MISS FT by MILLER,JOSHUA",,,"MISS FT by MILLER,JOSHUA",1
--,,,,,"REBOUND OFF by GILLIHAN,NEWLON",,,"REBOUND OFF by GILLIHAN,NEWLON",1
08:11,,23,,26 (+3),"GOOD LAYUP by GILLIHAN,NEWLON(in the paint)",M-426 23-26 (+3),,"GOOD LAYUP by GILLIHAN,NEWLON(in the paint)",1
08:02,,,,,"FOUL  by SPIKES,KALVIN",,,"FOUL  by SPIKES,KALVIN",1
08:02,"GOOD FT by WALLACE,KENDERIUS",24,,26 (+2),,M-1182 24-26 (+2),,"GOOD FT by WALLACE,KENDERIUS",1
08:02,,,,,"SUB OUT by MILLER,JOSHUA",,,"SUB OUT by MILLER,JOSHUA",1
08:02,,,,,"SUB IN by CARVELLI,CAMERON",,,"SUB IN by CARVELLI,CAMERON",1
08:02,"MISS FT by WALLACE,KENDERIUS",,,,,,,"MISS FT by WALLACE,KENDERIUS",1
--,,,,,"REBOUND DEF by BECKER,SAXTON",,,"REBOUND DEF by BECKER,SAXTON",1
07:49,,,,,TIMEOUT  by TEAM,,,TIMEOUT  by TEAM,1
07:49,"SUB OUT by AMES,TREY",,,,,,,"SUB OUT by AMES,TREY",1
07:49,"SUB IN by WASHINGTON,DEVON",,,,,,,"SUB IN by WASHINGTON,DEVON",1
07:40,,,,,"TURNOVER  by SPIKES,KALVIN",,,"TURNOVER  by SPIKES,KALVIN",1
07:17,"MISS 3PTR by RHONE,JAYLEN",,,,,,,"MISS 3PTR by RHONE,JAYLEN",1
--,,,,,"REBOUND DEF by GILLIHAN,NEWLON",,,"REBOUND DEF by GILLIHAN,NEWLON",1
07:06,,24,,29 (+5),"GOOD 3PTR by GILLIHAN,NEWLON",M-426 24-29 (+5),,"GOOD 3PTR by GILLIHAN,NEWLON",1
--,,,,,"ASSIST  by SPIKES,KALVIN",,,"ASSIST  by SPIKES,KALVIN",1
06:44,"MISS 3PTR by BAKER,KAE'RON",,,,,,,"MISS 3PTR by BAKER,KAE'RON",1
--,,,,,"REBOUND DEF by CARVELLI,CAMERON",,,"REBOUND DEF by CARVELLI,CAMERON",1
06:33,"FOUL  by AUSTIN,DENZEL",,,,,,,"FOUL  by AUSTIN,DENZEL",1
06:33,,24,,30 (+6),"GOOD FT by CARVELLI,CAMERON(fastbreak)",M-426 24-30 (+6),,"GOOD FT by CARVELLI,CAMERON(fastbreak)",1
06:33,,,,,"SUB OUT by SPIKES,KALVIN",,,"SUB OUT by SPIKES,KALVIN",1
06:33,,,,,"SUB IN by VAN PELT,JUSTIN",,,"SUB IN by VAN PELT,JUSTIN",1
06:33,"SUB OUT by AUSTIN,DENZEL",,,,,,,"SUB OUT by AUSTIN,DENZEL",1
06:33,"SUB IN by STOKES,TIMOTHY",,,,,,,"SUB IN by STOKES,TIMOTHY",1
06:33,"SUB OUT by WALLACE,KENDERIUS",,,,,,,"SUB OUT by WALLACE,KENDERIUS",1
06:33,"SUB IN by POWELL,LASHARD",,,,,,,"SUB IN by POWELL,LASHARD",1
06:33,,24,,31 (+7),"GOOD FT by CARVELLI,CAMERON(fastbreak)",M-426 24-31 (+7),,"GOOD FT by CARVELLI,CAMERON(fastbreak)",1
06:29,,,,,"FOUL  by GRANT,SHE'CHEM",,,"FOUL  by GRANT,SHE'CHEM",1
06:16,"TURNOVER  by POWELL,LASHARD",,,,,,,"TURNOVER  by POWELL,LASHARD",1
06:16,,,,,"SUB OUT by GRANT,SHE'CHEM",,,"SUB OUT by GRANT,SHE'CHEM",1
06:16,,,,,"SUB IN by MILLER,JOSHUA",,,"SUB IN by MILLER,JOSHUA",1
06:05,,24,,33 (+9),"GOOD JUMPER by CARVELLI,CAMERON(in the paint)",M-426 24-33 (+9),,"GOOD JUMPER by CARVELLI,CAMERON(in the paint)",1
05:51,"TURNOVER  by STOKES,TIMOTHY",,,,,,,"TURNOVER  by STOKES,TIMOTHY",1
05:51,,,,,"STEAL  by BECKER,SAXTON",,,"STEAL  by BECKER,SAXTON",1
05:45,,,,,"MISS 3PTR by GILLIHAN,NEWLON",,,"MISS 3PTR by GILLIHAN,NEWLON",1
--,"REBOUND DEF by WASHINGTON,DEVON",,,,,,,"REBOUND DEF by WASHINGTON,DEVON",1
05:34,"GOOD 3PTR by STOKES,TIMOTHY",27,,33 (+6),,M-1182 27-33 (+6),,"GOOD 3PTR by STOKES,TIMOTHY",1
--,"ASSIST  by BAKER,KAE'RON",,,,,,,"ASSIST  by BAKER,KAE'RON",1
05:14,"FOUL  by RHONE,JAYLEN",,,,,,,"FOUL  by RHONE,JAYLEN",1
05:14,,,,,"SUB OUT by CARVELLI,CAMERON",,,"SUB OUT by CARVELLI,CAMERON",1
05:14,,,,,"SUB IN by MCLAURIN,RYAN",,,"SUB IN by MCLAURIN,RYAN",1
05:14,,27,,34 (+7),"GOOD FT by BECKER,SAXTON",M-426 27-34 (+7),,"GOOD FT by BECKER,SAXTON",1
05:14,,,,,"SUB OUT by GILLIHAN,NEWLON",,,"SUB OUT by GILLIHAN,NEWLON",1
05:14,,,,,"SUB IN by BLANZ,BUCK",,,"SUB IN by BLANZ,BUCK",1
05:14,,27,,35 (+8),"GOOD FT by BECKER,SAXTON",M-426 27-35 (+8),,"GOOD FT by BECKER,SAXTON",1
05:14,,,,,"SUB OUT by BECKER,SAXTON",,,"SUB OUT by BECKER,SAXTON",1
05:14,,,,,"SUB IN by TURNER,JAMES",,,"SUB IN by TURNER,JAMES",1
04:52,"TURNOVER  by WASHINGTON,DEVON",,,,,,,"TURNOVER  by WASHINGTON,DEVON",1
04:35,,,,,"TURNOVER  by TURNER,JAMES",,,"TURNOVER  by TURNER,JAMES",1
04:15,"GOOD LAYUP by WASHINGTON,DEVON(in the paint)",29,,35 (+6),,M-1182 29-35 (+6),,"GOOD LAYUP by WASHINGTON,DEVON(in the paint)",1
--,"ASSIST  by RHONE,JAYLEN",,,,,,,"ASSIST  by RHONE,JAYLEN",1
03:53,,,,,TIMEOUT  by TEAM,,,TIMEOUT  by TEAM,1
03:53,,,,,"SUB OUT by MCLAURIN,RYAN",,,"SUB OUT by MCLAURIN,RYAN",1
03:53,,,,,"SUB IN by SPIKES,KALVIN",,,"SUB IN by SPIKES,KALVIN",1
03:53,,,,,"SUB OUT by VAN PELT,JUSTIN",,,"SUB OUT by VAN PELT,JUSTIN",1
03:53,,,,,"SUB IN by SULLIVAN,MICHAEL",,,"SUB IN by SULLIVAN,MICHAEL",1
03:53,"SUB OUT by POWELL,LASHARD",,,,,,,"SUB OUT by POWELL,LASHARD",1
03:53,"SUB IN by SCHULTZ,TRAVIS",,,,,,,"SUB IN by SCHULTZ,TRAVIS",1
03:43,,29,,38 (+9),"GOOD 3PTR by SULLIVAN,MICHAEL",M-426 29-38 (+9),,"GOOD 3PTR by SULLIVAN,MICHAEL",1
03:24,,,,,"FOUL  by TURNER,JAMES",,,"FOUL  by TURNER,JAMES",1
03:24,,,,,"SUB OUT by TURNER,JAMES",,,"SUB OUT by TURNER,JAMES",1
03:24,,,,,"SUB IN by BECKER,SAXTON",,,"SUB IN by BECKER,SAXTON",1
03:14,"GOOD 3PTR by SCHULTZ,TRAVIS",32,,38 (+6),,M-1182 32-38 (+6),,"GOOD 3PTR by SCHULTZ,TRAVIS",1
--,"ASSIST  by BAKER,KAE'RON",,,,,,,"ASSIST  by BAKER,KAE'RON",1
02:51,,,,,"FOUL  by SPIKES,KALVIN",,,"FOUL  by SPIKES,KALVIN",1
02:51,,,,,"TURNOVER  by SPIKES,KALVIN",,,"TURNOVER  by SPIKES,KALVIN",1
02:42,"MISS JUMPER by SCHULTZ,TRAVIS",,,,,,,"MISS JUMPER by SCHULTZ,TRAVIS",1
--,,,,,"REBOUND DEF by SULLIVAN,MICHAEL",,,"REBOUND DEF by SULLIVAN,MICHAEL",1
02:28,,32,,40 (+8),"GOOD LAYUP by SPIKES,KALVIN(in the paint)",M-426 32-40 (+8),,"GOOD LAYUP by SPIKES,KALVIN(in the paint)",1
--,,,,,"ASSIST  by BLANZ,BUCK",,,"ASSIST  by BLANZ,BUCK",1
02:15,"GOOD LAYUP by WASHINGTON,DEVON(in the paint)",34,,40 (+6),,M-1182 34-40 (+6),,"GOOD LAYUP by WASHINGTON,DEVON(in the paint)",1
--,"ASSIST  by RHONE,JAYLEN",,,,,,,"ASSIST  by RHONE,JAYLEN",1
01:52,,,,,"TURNOVER  by SPIKES,KALVIN",,,"TURNOVER  by SPIKES,KALVIN",1
01:52,,,,,"SUB OUT by SULLIVAN,MICHAEL",,,"SUB OUT by SULLIVAN,MICHAEL",1
01:52,,,,,"SUB IN by TULLOS,ZACHARY",,,"SUB IN by TULLOS,ZACHARY",1
01:52,,,,,"SUB OUT by SPIKES,KALVIN",,,"SUB OUT by SPIKES,KALVIN",1
01:52,,,,,"SUB IN by CARVELLI,CAMERON",,,"SUB IN by CARVELLI,CAMERON",1
01:52,"SUB OUT by RHONE,JAYLEN",,,,,,,"SUB OUT by RHONE,JAYLEN",1
01:52,"SUB IN by WALLACE,KENDERIUS",,,,,,,"SUB IN by WALLACE,KENDERIUS",1
01:45,"TURNOVER  by STOKES,TIMOTHY",,,,,,,"TURNOVER  by STOKES,TIMOTHY",1
01:45,,,,,"STEAL  by CARVELLI,CAMERON",,,"STEAL  by CARVELLI,CAMERON",1
01:27,,,,,"MISS JUMPER by TULLOS,ZACHARY",,,"MISS JUMPER by TULLOS,ZACHARY",1
--,"REBOUND DEF by WASHINGTON,DEVON",,,,,,,"REBOUND DEF by WASHINGTON,DEVON",1
01:07,"MISS 3PTR by BAKER,KAE'RON",,,,,,,"MISS 3PTR by BAKER,KAE'RON",1
--,,,,,"REBOUND DEF by TULLOS,ZACHARY",,,"REBOUND DEF by TULLOS,ZACHARY",1
01:06,"FOUL  by WASHINGTON,DEVON",,,,,,,"FOUL  by WASHINGTON,DEVON",1
01:06,,,,,"SUB OUT by BECKER,SAXTON",,,"SUB OUT by BECKER,SAXTON",1
01:06,,,,,"SUB IN by GILLIHAN,NEWLON",,,"SUB IN by GILLIHAN,NEWLON",1
01:06,,,,,"SUB OUT by BLANZ,BUCK",,,"SUB OUT by BLANZ,BUCK",1
01:06,,,,,"SUB IN by BURNETT,DREW",,,"SUB IN by BURNETT,DREW",1
