Time Remaining,M-125,Away Team Score,Play Team Indicator,Home Team Score,M-426,Game Score,Team Indicator,Play,Period
16:56,,,,,"SUB IN by BECKER,SAXTON",,,"SUB IN by BECKER,SAXTON",1
16:56,,,,,"SUB OUT by TURNER,JAMES",,,"SUB OUT by TURNER,JAMES",1
16:56,,,,,"SUB IN by GRANT,SHE'CHEM",,,"SUB IN by GRANT,SHE'CHEM",1
16:41,"MISS 3PTR by MATTHEWS,TREYLAN",,,,,,,"MISS 3PTR by MATTHEWS,TREYLAN",1
--,"REBOUND OFF by SMITH,DAKOTA",,,,,,,"REBOUND OFF by SMITH,DAKOTA",1
16:34,"TURNOVER  by SMITH,DAKOTA",,,,,,,"TURNOVER  by SMITH,DAKOTA",1
16:34,,,,,"STEAL  by GRANT,SHE'CHEM",,,"STEAL  by GRANT,SHE'CHEM",1
16:30,,,,,"MISS JUMPER by SULLIVAN,MICHAEL",,,"MISS JUMPER by SULLIVAN,MICHAEL",1
--,"REBOUND DEF by PRINCE,TY",,,,,,,"REBOUND DEF by PRINCE,TY",1
16:18,"GOOD JUMPER by RAY,RICKY",5 (+5),,0,,M-125 5-0 (-5),,"GOOD JUMPER by RAY,RICKY",1
15:58,,,,,"TURNOVER  by GRANT,SHE'CHEM",,,"TURNOVER  by GRANT,SHE'CHEM",1
15:58,"STEAL  by RAY,RICKY",,,,,,,"STEAL  by RAY,RICKY",1
15:53,"MISS 3PTR by PRINCE,TY",,,,,,,"MISS 3PTR by PRINCE,TY",1
--,,,,,"REBOUND DEF by VAN PELT,JUSTIN",,,"REBOUND DEF by VAN PELT,JUSTIN",1
15:31,,,,,"MISS 3PTR by GRANT,SHE'CHEM",,,"MISS 3PTR by GRANT,SHE'CHEM",1
--,,,,,"REBOUND OFF by VAN PELT,JUSTIN",,,"REBOUND OFF by VAN PELT,JUSTIN",1
15:25,,,,,"MISS 3PTR by SULLIVAN,MICHAEL",,,"MISS 3PTR by SULLIVAN,MICHAEL",1
--,,,,,"REBOUND OFF by VAN PELT,JUSTIN",,,"REBOUND OFF by VAN PELT,JUSTIN",1
15:18,,5 (+3),,2,"GOOD LAYUP by VAN PELT,JUSTIN(in the paint)",M-426 5-2 (-3),,"GOOD LAYUP by VAN PELT,JUSTIN(in the paint)",1
14:56,"GOOD 3PTR by MATTHEWS,TREYLAN",8 (+6),,2,,M-125 8-2 (-6),,"GOOD 3PTR by MATTHEWS,TREYLAN",1
--,"ASSIST  by RAY,RICKY",,,,,,,"ASSIST  by RAY,RICKY",1
14:30,,,,,"MISS 3PTR by SULLIVAN,MICHAEL",,,"MISS 3PTR by SULLIVAN,MICHAEL",1
--,,,,,"REBOUND OFF by VAN PELT,JUSTIN",,,"REBOUND OFF by VAN PELT,JUSTIN",1
14:28,"FOUL  by SMITH,DAKOTA",,,,,,,"FOUL  by SMITH,DAKOTA",1
14:28,,,,,TIMEOUT  by TEAM,,,TIMEOUT  by TEAM,1
14:28,,,,,"SUB OUT by SULLIVAN,MICHAEL",,,"SUB OUT by SULLIVAN,MICHAEL",1
14:28,,,,,"SUB IN by OWENS,MATT",,,"SUB IN by OWENS,MATT",1
14:28,,,,,"SUB OUT by GILLIHAN,NEWLON",,,"SUB OUT by GILLIHAN,NEWLON",1
14:28,,,,,"SUB IN by BURNETT,DREW",,,"SUB IN by BURNETT,DREW",1
14:28,,,,,"SUB OUT by VAN PELT,JUSTIN",,,"SUB OUT by VAN PELT,JUSTIN",1
14:28,,,,,"SUB IN by MCLAURIN,RYAN",,,"SUB IN by MCLAURIN,RYAN",1
14:28,"SUB OUT by MINGO,KILE",,,,,,,"SUB OUT by MINGO,KILE",1
14:28,"SUB IN by CARTER,KAHARRI",,,,,,,"SUB IN by CARTER,KAHARRI",1
14:28,"SUB OUT by SMITH,DAKOTA",,,,,,,"SUB OUT by SMITH,DAKOTA",1
14:28,"SUB IN by GRAY,JERICHO",,,,,,,"SUB IN by GRAY,JERICHO",1
14:26,,,,,"MISS 3PTR by GRANT,SHE'CHEM",,,"MISS 3PTR by GRANT,SHE'CHEM",1
--,"REBOUND DEF by MATTHEWS,TREYLAN",,,,,,,"REBOUND DEF by MATTHEWS,TREYLAN",1
14:10,,,,,"FOUL  by OWENS,MATT",,,"FOUL  by OWENS,MATT",1
14:10,"GOOD FT by PRINCE,TY",9 (+7),,2,,M-125 9-2 (-7),,"GOOD FT by PRINCE,TY",1
14:10,"GOOD FT by PRINCE,TY",10 (+8),,2,,M-125 10-2 (-8),,"GOOD FT by PRINCE,TY",1
13:48,,,,,"TURNOVER  by OWENS,MATT",,,"TURNOVER  by OWENS,MATT",1
13:48,"STEAL  by RAY,RICKY",,,,,,,"STEAL  by RAY,RICKY",1
13:42,,,,,"FOUL  by GRANT,SHE'CHEM",,,"FOUL  by GRANT,SHE'CHEM",1
13:42,"MISS FT by CARTER,KAHARRI(fastbreak)",,,,,,,"MISS FT by CARTER,KAHARRI(fastbreak)",1
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,1
13:42,"SUB OUT by MATTHEWS,TREYLAN",,,,,,,"SUB OUT by MATTHEWS,TREYLAN",1
13:42,"SUB IN by MINGO,KILE",,,,,,,"SUB IN by MINGO,KILE",1
13:42,"GOOD FT by CARTER,KAHARRI(fastbreak)",11 (+9),,2,,M-125 11-2 (-9),,"GOOD FT by CARTER,KAHARRI(fastbreak)",1
13:36,,11 (+7),,4,"GOOD LAYUP by OWENS,MATT(fastbreak)(in the paint)",M-426 11-4 (-7),,"GOOD LAYUP by OWENS,MATT(fastbreak)(in the paint)",1
--,,,,,"ASSIST  by GRANT,SHE'CHEM",,,"ASSIST  by GRANT,SHE'CHEM",1
13:06,"MISS 3PTR by RAY,RICKY",,,,,,,"MISS 3PTR by RAY,RICKY",1
--,,,,,"REBOUND DEF by OWENS,MATT",,,"REBOUND DEF by OWENS,MATT",1
12:58,,,,,"FOUL  by MCLAURIN,RYAN",,,"FOUL  by MCLAURIN,RYAN",1
12:58,,,,,"TURNOVER  by MCLAURIN,RYAN",,,"TURNOVER  by MCLAURIN,RYAN",1
12:58,"SUB OUT by RAY,RICKY",,,,,,,"SUB OUT by RAY,RICKY",1
12:58,"SUB IN by TARANTOLO,MITCHELL",,,,,,,"SUB IN by TARANTOLO,MITCHELL",1
12:58,"SUB OUT by PRINCE,TY",,,,,,,"SUB OUT by PRINCE,TY",1
12:58,"SUB IN by MATTHEWS,TREYLAN",,,,,,,"SUB IN by MATTHEWS,TREYLAN",1
12:50,"MISS JUMPER by GRAY,JERICHO",,,,,,,"MISS JUMPER by GRAY,JERICHO",1
--,,,,,"REBOUND DEF by BURNETT,DREW",,,"REBOUND DEF by BURNETT,DREW",1
12:38,,,,,"MISS JUMPER by OWENS,MATT",,,"MISS JUMPER by OWENS,MATT",1
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,1
12:29,,11 (+4),,7,"GOOD 3PTR by BECKER,SAXTON",M-426 11-7 (-4),,"GOOD 3PTR by BECKER,SAXTON",1
--,,,,,"ASSIST  by GRANT,SHE'CHEM",,,"ASSIST  by GRANT,SHE'CHEM",1
12:06,"GOOD JUMPER by GRAY,JERICHO",13 (+6),,7,,M-125 13-7 (-6),,"GOOD JUMPER by GRAY,JERICHO",1
11:52,,,,,"FOUL  by MCLAURIN,RYAN",,,"FOUL  by MCLAURIN,RYAN",1
11:52,,,,,"TURNOVER  by MCLAURIN,RYAN",,,"TURNOVER  by MCLAURIN,RYAN",1
11:52,,,,,TIMEOUT  by TEAM,,,TIMEOUT  by TEAM,1
11:52,,,,,"SUB OUT by MCLAURIN,RYAN",,,"SUB OUT by MCLAURIN,RYAN",1
11:52,,,,,"SUB IN by CARVELLI,CAMERON",,,"SUB IN by CARVELLI,CAMERON",1
11:52,"SUB OUT by TARANTOLO,MITCHELL",,,,,,,"SUB OUT by TARANTOLO,MITCHELL",1
11:52,"SUB IN by PRINCE,TY",,,,,,,"SUB IN by PRINCE,TY",1
11:48,"MISS LAYUP by GRAY,JERICHO",,,,,,,"MISS LAYUP by GRAY,JERICHO",1
--,"REBOUND OFF by CARTER,KAHARRI",,,,,,,"REBOUND OFF by CARTER,KAHARRI",1
11:39,"TURNOVER  by MATTHEWS,TREYLAN",,,,,,,"TURNOVER  by MATTHEWS,TREYLAN",1
11:32,"FOUL  by MINGO,KILE",,,,,,,"FOUL  by MINGO,KILE",1
11:32,"SUB OUT by MINGO,KILE",,,,,,,"SUB OUT by MINGO,KILE",1
11:32,"SUB IN by RAY,RICKY",,,,,,,"SUB IN by RAY,RICKY",1
11:11,,,,,"MISS LAYUP by OWENS,MATT",,,"MISS LAYUP by OWENS,MATT",1
--,"REBOUND DEF by RAY,RICKY",,,,,,,"REBOUND DEF by RAY,RICKY",1
11:01,"GOOD JUMPER by GRAY,JERICHO",15 (+8),,7,,M-125 15-7 (-8),,"GOOD JUMPER by GRAY,JERICHO",1
--,"ASSIST  by CARTER,KAHARRI",,,,,,,"ASSIST  by CARTER,KAHARRI",1
10:47,,15 (+5),,10,"GOOD 3PTR by BECKER,SAXTON",M-426 15-10 (-5),,"GOOD 3PTR by BECKER,SAXTON",1
--,,,,,"ASSIST  by CARVELLI,CAMERON",,,"ASSIST  by CARVELLI,CAMERON",1
10:31,"MISS 3PTR by GRAY,JERICHO",,,,,,,"MISS 3PTR by GRAY,JERICHO",1
--,,,,,"REBOUND DEF by GRANT,SHE'CHEM",,,"REBOUND DEF by GRANT,SHE'CHEM",1
10:16,,15 (+2),,13,"GOOD 3PTR by BURNETT,DREW",M-426 15-13 (-2),,"GOOD 3PTR by BURNETT,DREW",1
10:12,TIMEOUT  by TEAM,,,,,,,TIMEOUT  by TEAM,1
10:12,,,,,"SUB OUT by BURNETT,DREW",,,"SUB OUT by BURNETT,DREW",1
10:12,,,,,"SUB IN by SULLIVAN,MICHAEL",,,"SUB IN by SULLIVAN,MICHAEL",1
10:12,,,,,"SUB OUT by GRANT,SHE'CHEM",,,"SUB OUT by GRANT,SHE'CHEM",1
10:12,,,,,"SUB IN by TULLOS,ZACHARY",,,"SUB IN by TULLOS,ZACHARY",1
10:12,,,,,"SUB OUT by OWENS,MATT",,,"SUB OUT by OWENS,MATT",1
10:12,,,,,"SUB IN by BLANZ,BUCK",,,"SUB IN by BLANZ,BUCK",1
10:12,"SUB OUT by GRAY,JERICHO",,,,,,,"SUB OUT by GRAY,JERICHO",1
10:12,"SUB IN by MINGO,KILE",,,,,,,"SUB IN by MINGO,KILE",1
10:00,"FOUL  by RAY,RICKY",,,,,,,"FOUL  by RAY,RICKY",1
10:00,"TURNOVER  by RAY,RICKY",,,,,,,"TURNOVER  by RAY,RICKY",1
09:40,,,,,"TURNOVER  by CARVELLI,CAMERON",,,"TURNOVER  by CARVELLI,CAMERON",1
09:40,"STEAL  by MATTHEWS,TREYLAN",,,,,,,"STEAL  by MATTHEWS,TREYLAN",1
09:35,"MISS 3PTR by MINGO,KILE",,,,,,,"MISS 3PTR by MINGO,KILE",1
--,"REBOUND OFF by PRINCE,TY",,,,,,,"REBOUND OFF by PRINCE,TY",1
09:26,"TURNOVER  by PRINCE,TY",,,,,,,"TURNOVER  by PRINCE,TY",1
09:12,,,,,"MISS 3PTR by BECKER,SAXTON",,,"MISS 3PTR by BECKER,SAXTON",1
--,,,,,"REBOUND OFF by SULLIVAN,MICHAEL",,,"REBOUND OFF by SULLIVAN,MICHAEL",1
08:58,,,,,"TURNOVER  by SULLIVAN,MICHAEL",,,"TURNOVER  by SULLIVAN,MICHAEL",1
08:48,,,,,"FOUL  by BLANZ,BUCK",,,"FOUL  by BLANZ,BUCK",1
08:26,"MISS 3PTR by CARTER,KAHARRI",,,,,,,"MISS 3PTR by CARTER,KAHARRI",1
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,1
08:12,,,,,"MISS 3PTR by BLANZ,BUCK",,,"MISS 3PTR by BLANZ,BUCK",1
--,,,,,"REBOUND OFF by BLANZ,BUCK",,,"REBOUND OFF by BLANZ,BUCK",1
08:06,,,,,"MISS 3PTR by BLANZ,BUCK",,,"MISS 3PTR by BLANZ,BUCK",1
--,,,,,"REBOUND OFF by BECKER,SAXTON",,,"REBOUND OFF by BECKER,SAXTON",1
08:00,,15,,15,"GOOD LAYUP by BECKER,SAXTON(in the paint)",M-426 15-15 (0),,"GOOD LAYUP by BECKER,SAXTON(in the paint)",1
07:51,"MISS 3PTR by MATTHEWS,TREYLAN",,,,,,,"MISS 3PTR by MATTHEWS,TREYLAN",1
--,,,,,"REBOUND DEF by BLANZ,BUCK",,,"REBOUND DEF by BLANZ,BUCK",1
07:41,,,,,"FOUL  by TULLOS,ZACHARY",,,"FOUL  by TULLOS,ZACHARY",1
07:41,,,,,"TURNOVER  by TULLOS,ZACHARY",,,"TURNOVER  by TULLOS,ZACHARY",1
07:41,,,,,TIMEOUT  by TEAM,,,TIMEOUT  by TEAM,1
07:41,,,,,"SUB OUT by BECKER,SAXTON",,,"SUB OUT by BECKER,SAXTON",1
07:41,,,,,"SUB IN by MILLER,JOSHUA",,,"SUB IN by MILLER,JOSHUA",1
07:41,,,,,"SUB OUT by CARVELLI,CAMERON",,,"SUB OUT by CARVELLI,CAMERON",1
07:41,,,,,"SUB IN by TURNER,JAMES",,,"SUB IN by TURNER,JAMES",1
07:41,"SUB OUT by MINGO,KILE",,,,,,,"SUB OUT by MINGO,KILE",1
07:41,"SUB IN by WASHINGTON,PRENTIS",,,,,,,"SUB IN by WASHINGTON,PRENTIS",1
07:41,"SUB OUT by PRINCE,TY",,,,,,,"SUB OUT by PRINCE,TY",1
07:41,"SUB IN by TARANTOLO,MITCHELL",,,,,,,"SUB IN by TARANTOLO,MITCHELL",1
07:23,"MISS JUMPER by RAY,RICKY",,,,,,,"MISS JUMPER by RAY,RICKY",1
--,,,,,"REBOUND DEF by TULLOS,ZACHARY",,,"REBOUND DEF by TULLOS,ZACHARY",1
07:07,,,,,"TURNOVER  by BLANZ,BUCK",,,"TURNOVER  by BLANZ,BUCK",1
07:07,"STEAL  by WASHINGTON,PRENTIS",,,,,,,"STEAL  by WASHINGTON,PRENTIS",1
07:07,,,,,"FOUL  by TULLOS,ZACHARY",,,"FOUL  by TULLOS,ZACHARY",1
07:07,,,,,"SUB OUT by TULLOS,ZACHARY",,,"SUB OUT by TULLOS,ZACHARY",1
07:07,,,,,"SUB IN by VAN PELT,JUSTIN",,,"SUB IN by VAN PELT,JUSTIN",1
07:07,"SUB OUT by CARTER,KAHARRI",,,,,,,"SUB OUT by CARTER,KAHARRI",1
07:07,"SUB IN by GRAY,JERICHO",,,,,,,"SUB IN by GRAY,JERICHO",1
07:07,"SUB OUT by TARANTOLO,MITCHELL",,,,,,,"SUB OUT by TARANTOLO,MITCHELL",1
07:07,"SUB IN by PRINCE,TY",,,,,,,"SUB IN by PRINCE,TY",1
07:07,"GOOD FT by WASHINGTON,PRENTIS",16 (+1),,15,,M-125 16-15 (-1),,"GOOD FT by WASHINGTON,PRENTIS",1
07:07,"GOOD FT by WASHINGTON,PRENTIS",17 (+2),,15,,M-125 17-15 (-2),,"GOOD FT by WASHINGTON,PRENTIS",1
06:54,,,,,"MISS JUMPER by BLANZ,BUCK",,,"MISS JUMPER by BLANZ,BUCK",1
--,"REBOUND DEF by PRINCE,TY",,,,,,,"REBOUND DEF by PRINCE,TY",1
06:44,"GOOD 3PTR by PRINCE,TY(fastbreak)",20 (+5),,15,,M-125 20-15 (-5),,"GOOD 3PTR by PRINCE,TY(fastbreak)",1
--,"ASSIST  by RAY,RICKY",,,,,,,"ASSIST  by RAY,RICKY",1
06:22,,,,,"TURNOVER  by VAN PELT,JUSTIN",,,"TURNOVER  by VAN PELT,JUSTIN",1
06:22,,,,,"SUB OUT by SULLIVAN,MICHAEL",,,"SUB OUT by SULLIVAN,MICHAEL",1
06:22,,,,,"SUB IN by COLEMAN,DANIEL",,,"SUB IN by COLEMAN,DANIEL",1
06:22,,,,,"SUB OUT by BLANZ,BUCK",,,"SUB OUT by BLANZ,BUCK",1
06:22,,,,,"SUB IN by GILLIHAN,NEWLON",,,"SUB IN by GILLIHAN,NEWLON",1
06:06,,,,,"FOUL  by VAN PELT,JUSTIN",,,"FOUL  by VAN PELT,JUSTIN",1
06:06,"GOOD FT by PRINCE,TY",21 (+6),,15,,M-125 21-15 (-6),,"GOOD FT by PRINCE,TY",1
06:06,,,,,"SUB OUT by VAN PELT,JUSTIN",,,"SUB OUT by VAN PELT,JUSTIN",1
06:06,,,,,"SUB IN by SPIKES,KALVIN",,,"SUB IN by SPIKES,KALVIN",1
06:05,"MISS FT by PRINCE,TY",,,,,,,"MISS FT by PRINCE,TY",1
--,,,,,"REBOUND DEF by SPIKES,KALVIN",,,"REBOUND DEF by SPIKES,KALVIN",1
05:59,,,,,"MISS JUMPER by MILLER,JOSHUA",,,"MISS JUMPER by MILLER,JOSHUA",1
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,1
05:45,,21 (+3),,18,"GOOD 3PTR by GILLIHAN,NEWLON",M-426 21-18 (-3),,"GOOD 3PTR by GILLIHAN,NEWLON",1
05:27,"MISS 3PTR by MATTHEWS,TREYLAN",,,,,,,"MISS 3PTR by MATTHEWS,TREYLAN",1
--,,,,,"REBOUND DEF by GILLIHAN,NEWLON",,,"REBOUND DEF by GILLIHAN,NEWLON",1
05:18,,,,,"TURNOVER  by COLEMAN,DANIEL",,,"TURNOVER  by COLEMAN,DANIEL",1
05:10,"GOOD 3PTR by PRINCE,TY",24 (+6),,18,,M-125 24-18 (-6),,"GOOD 3PTR by PRINCE,TY",1
--,"ASSIST  by RAY,RICKY",,,,,,,"ASSIST  by RAY,RICKY",1
04:50,,24 (+3),,21,"GOOD 3PTR by MILLER,JOSHUA",M-426 24-21 (-3),,"GOOD 3PTR by MILLER,JOSHUA",1
--,,,,,"ASSIST  by COLEMAN,DANIEL",,,"ASSIST  by COLEMAN,DANIEL",1
04:35,"MISS 3PTR by WASHINGTON,PRENTIS",,,,,,,"MISS 3PTR by WASHINGTON,PRENTIS",1
--,,,,,"REBOUND DEF by MILLER,JOSHUA",,,"REBOUND DEF by MILLER,JOSHUA",1
04:24,"FOUL  by MATTHEWS,TREYLAN",,,,,,,"FOUL  by MATTHEWS,TREYLAN",1
04:22,,,,,"MISS JUMPER by COLEMAN,DANIEL",,,"MISS JUMPER by COLEMAN,DANIEL",1
--,"REBOUND DEF by MATTHEWS,TREYLAN",,,,,,,"REBOUND DEF by MATTHEWS,TREYLAN",1
04:16,,,,,"SUB OUT by TURNER,JAMES",,,"SUB OUT by TURNER,JAMES",1
04:16,,,,,"SUB IN by BECKER,SAXTON",,,"SUB IN by BECKER,SAXTON",1
04:16,"SUB OUT by WASHINGTON,PRENTIS",,,,,,,"SUB OUT by WASHINGTON,PRENTIS",1
04:16,"SUB IN by CARTER,KAHARRI",,,,,,,"SUB IN by CARTER,KAHARRI",1
04:03,"MISS JUMPER by CARTER,KAHARRI",,,,,,,"MISS JUMPER by CARTER,KAHARRI",1
04:03,,,,,"BLOCK  by GILLIHAN,NEWLON",,,"BLOCK  by GILLIHAN,NEWLON",1
--,,,,,"REBOUND DEF by MILLER,JOSHUA",,,"REBOUND DEF by MILLER,JOSHUA",1
03:49,,,,,"TURNOVER  by MILLER,JOSHUA",,,"TURNOVER  by MILLER,JOSHUA",1
03:49,"STEAL  by MATTHEWS,TREYLAN",,,,,,,"STEAL  by MATTHEWS,TREYLAN",1
03:47,,,,,"FOUL  by MILLER,JOSHUA",,,"FOUL  by MILLER,JOSHUA",1
03:47,,,,,TIMEOUT  by TEAM,,,TIMEOUT  by TEAM,1
03:47,,,,,"SUB OUT by SPIKES,KALVIN",,,"SUB OUT by SPIKES,KALVIN",1
03:47,,,,,"SUB IN by SULLIVAN,MICHAEL",,,"SUB IN by SULLIVAN,MICHAEL",1
03:47,,,,,"SUB OUT by COLEMAN,DANIEL",,,"SUB OUT by COLEMAN,DANIEL",1
03:47,,,,,"SUB IN by OWENS,MATT",,,"SUB IN by OWENS,MATT",1
03:47,,,,,"SUB OUT by MILLER,JOSHUA",,,"SUB OUT by MILLER,JOSHUA",1
03:47,,,,,"SUB IN by GRANT,SHE'CHEM",,,"SUB IN by GRANT,SHE'CHEM",1
03:47,"MISS FT by MATTHEWS,TREYLAN(fastbreak)",,,,,,,"MISS FT by MATTHEWS,TREYLAN(fastbreak)",1
--,,,,,"REBOUND DEF by BECKER,SAXTON",,,"REBOUND DEF by BECKER,SAXTON",1
03:35,,24 (+1),,23,"GOOD JUMPER by OWENS,MATT(in the paint)",M-426 24-23 (-1),,"GOOD JUMPER by OWENS,MATT(in the paint)",1
03:13,"GOOD LAYUP by PRINCE,TY(in the paint)",26 (+3),,23,,M-125 26-23 (-3),,"GOOD LAYUP by PRINCE,TY(in the paint)",1
--,"ASSIST  by MATTHEWS,TREYLAN",,,,,,,"ASSIST  by MATTHEWS,TREYLAN",1
02:54,,,,,"MISS 3PTR by BECKER,SAXTON",,,"MISS 3PTR by BECKER,SAXTON",1
--,"REBOUND DEF by RAY,RICKY",,,,,,,"REBOUND DEF by RAY,RICKY",1
02:45,"TURNOVER  by MATTHEWS,TREYLAN",,,,,,,"TURNOVER  by MATTHEWS,TREYLAN",1
02:45,,,,,"STEAL  by BECKER,SAXTON",,,"STEAL  by BECKER,SAXTON",1
02:39,,,,,"TURNOVER  by GRANT,SHE'CHEM",,,"TURNOVER  by GRANT,SHE'CHEM",1
02:39,,,,,"SUB OUT by GILLIHAN,NEWLON",,,"SUB OUT by GILLIHAN,NEWLON",1
02:39,,,,,"SUB IN by BURNETT,DREW",,,"SUB IN by BURNETT,DREW",1
02:39,,,,,"SUB OUT by GRANT,SHE'CHEM",,,"SUB OUT by GRANT,SHE'CHEM",1
02:39,,,,,"SUB IN by CARVELLI,CAMERON",,,"SUB IN by CARVELLI,CAMERON",1
02:28,"TURNOVER  by RAY,RICKY",,,,,,,"TURNOVER  by RAY,RICKY",1
02:28,,,,,"STEAL  by OWENS,MATT",,,"STEAL  by OWENS,MATT",1
02:17,"FOUL  by GRAY,JERICHO",,,,,,,"FOUL  by GRAY,JERICHO",1
02:15,"FOUL  by RAY,RICKY",,,,,,,"FOUL  by RAY,RICKY",1
02:15,"SUB OUT by RAY,RICKY",,,,,,,"SUB OUT by RAY,RICKY",1
02:15,"SUB IN by MINGO,KILE",,,,,,,"SUB IN by MINGO,KILE",1
02:15,,26 (+2),,24,"GOOD FT by SULLIVAN,MICHAEL",M-426 26-24 (-2),,"GOOD FT by SULLIVAN,MICHAEL",1
02:15,,26 (+1),,25,"GOOD FT by SULLIVAN,MICHAEL",M-426 26-25 (-1),,"GOOD FT by SULLIVAN,MICHAEL",1
02:02,"MISS JUMPER by MINGO,KILE",,,,,,,"MISS JUMPER by MINGO,KILE",1
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,1
01:47,,,,,"MISS 3PTR by BURNETT,DREW",,,"MISS 3PTR by BURNETT,DREW",1
--,,,,,"REBOUND OFF by OWENS,MATT",,,"REBOUND OFF by OWENS,MATT",1
01:43,,,,,"MISS LAYUP by OWENS,MATT",,,"MISS LAYUP by OWENS,MATT",1
--,,,,,"REBOUND OFF by OWENS,MATT",,,"REBOUND OFF by OWENS,MATT",1
01:43,"FOUL  by MINGO,KILE",,,,,,,"FOUL  by MINGO,KILE",1
01:43,,,,,"MISS FT by OWENS,MATT",,,"MISS FT by OWENS,MATT",1
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,1
01:43,,26,,26,"GOOD FT by OWENS,MATT",M-426 26-26 (0),,"GOOD FT by OWENS,MATT",1
01:43,"SUB OUT by MINGO,KILE",,,,,,,"SUB OUT by MINGO,KILE",1
01:43,"SUB IN by WASHINGTON,PRENTIS",,,,,,,"SUB IN by WASHINGTON,PRENTIS",1
01:15,"TURNOVER  by PRINCE,TY",,,,,,,"TURNOVER  by PRINCE,TY",1
01:15,,,,,TIMEOUT  by TEAM,,,TIMEOUT  by TEAM,1
01:03,,26,,28 (+2),"GOOD JUMPER by CARVELLI,CAMERON(in the paint)",M-426 26-28 (+2),,"GOOD JUMPER by CARVELLI,CAMERON(in the paint)",1
00:48,"TURNOVER  by PRINCE,TY",,,,,,,"TURNOVER  by PRINCE,TY",1
00:36,,26,,30 (+4),"GOOD LAYUP by OWENS,MATT(in the paint)",M-426 26-30 (+4),,"GOOD LAYUP by OWENS,MATT(in the paint)",1
--,,,,,"ASSIST  by SULLIVAN,MICHAEL",,,"ASSIST  by SULLIVAN,MICHAEL",1
00:02,,,,,"FOUL  by BURNETT,DREW",,,"FOUL  by BURNETT,DREW",1
00:02,"SUB OUT by GRAY,JERICHO",,,,,,,"SUB OUT by GRAY,JERICHO",1
00:02,"SUB IN by SINGLETON,TYKEEM",,,,,,,"SUB IN by SINGLETON,TYKEEM",1
00:02,"MISS FT by SINGLETON,TYKEEM",,,,,,,"MISS FT by SINGLETON,TYKEEM",1
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,1
00:02,,,,,"SUB OUT by OWENS,MATT",,,"SUB OUT by OWENS,MATT",1
00:02,,,,,"SUB IN by VAN PELT,JUSTIN",,,"SUB IN by VAN PELT,JUSTIN",1
