Time Remaining,Mill,Away Team Score,Play Team Indicator,Home Team Score,Rhodes,Game Score,Team Indicator,Play,Period
01:57,,60,,78 (+18),"GOOD LAYUP by GIROUX,PRESTON(in the paint)",Rhodes 60-78 (-18),,"GOOD LAYUP by GIROUX,PRESTON(in the paint)",2
--,,,,,"ASSIST  by BERRY,BRYCE",,,"ASSIST  by BERRY,BRYCE",2
01:57,"FOUL  by VAN PELT,JUSTIN",,,,,,,"FOUL  by VAN PELT,JUSTIN",2
01:57,,,,,"SUB OUT by MCNAMARA,BRENDEN",,,"SUB OUT by MCNAMARA,BRENDEN",2
01:57,,,,,"SUB IN by DARST,DANIEL",,,"SUB IN by DARST,DANIEL",2
01:57,"SUB OUT by VAN PELT,JUSTIN",,,,,,,"SUB OUT by VAN PELT,JUSTIN",2
01:57,"SUB IN by OWENS,MATT",,,,,,,"SUB IN by OWENS,MATT",2
01:57,,60,,79 (+19),"GOOD FT by GIROUX,PRESTON",Rhodes 60-79 (-19),,"GOOD FT by GIROUX,PRESTON",2
01:57,,,,,"SUB OUT by BERRY,BRYCE",,,"SUB OUT by BERRY,BRYCE",2
01:57,,,,,"SUB IN by DE FERIA,NICK",,,"SUB IN by DE FERIA,NICK",2
01:57,,,,,"SUB OUT by WEATHERFORD,MITCH",,,"SUB OUT by WEATHERFORD,MITCH",2
01:57,,,,,"SUB IN by JAMES,MAC",,,"SUB IN by JAMES,MAC",2
01:57,,,,,"SUB OUT by GIROUX,PRESTON",,,"SUB OUT by GIROUX,PRESTON",2
01:57,,,,,"SUB IN by GRUBBS,COBY",,,"SUB IN by GRUBBS,COBY",2
01:57,,,,,"SUB OUT by GALVIN,OWEN",,,"SUB OUT by GALVIN,OWEN",2
01:57,,,,,"SUB IN by DIXON,TADDEUS",,,"SUB IN by DIXON,TADDEUS",2
01:48,,,,,"SUB OUT by DARST,DANIEL",,,"SUB OUT by DARST,DANIEL",2
01:48,,,,,"SUB IN by SAMSON,VAUGHN",,,"SUB IN by SAMSON,VAUGHN",2
01:48,"SUB OUT by MCLAURIN,RYAN",,,,,,,"SUB OUT by MCLAURIN,RYAN",2
01:48,"SUB IN by DEVALL,ANDREW",,,,,,,"SUB IN by DEVALL,ANDREW",2
01:48,"SUB OUT by SULLIVAN,MICHAEL",,,,,,,"SUB OUT by SULLIVAN,MICHAEL",2
01:48,"SUB IN by COLEMAN,DANIEL",,,,,,,"SUB IN by COLEMAN,DANIEL",2
01:48,"SUB OUT by BECKER,SAXTON",,,,,,,"SUB OUT by BECKER,SAXTON",2
01:48,"SUB IN by MANNING,JOHNATHAN",,,,,,,"SUB IN by MANNING,JOHNATHAN",2
01:48,"SUB OUT by MILLER,JOSHUA",,,,,,,"SUB OUT by MILLER,JOSHUA",2
01:48,"SUB IN by SAVAGE,CHAS",,,,,,,"SUB IN by SAVAGE,CHAS",2
01:39,,,,,"FOUL  by GRUBBS,COBY",,,"FOUL  by GRUBBS,COBY",2
01:39,"GOOD FT by OWENS,MATT",61,,79 (+18),,Mill 61-79 (-18),,"GOOD FT by OWENS,MATT",2
01:39,"GOOD FT by OWENS,MATT",62,,79 (+17),,Mill 62-79 (-17),,"GOOD FT by OWENS,MATT",2
01:23,,,,,"MISS JUMPER by JAMES,MAC",,,"MISS JUMPER by JAMES,MAC",2
--,"REBOUND DEF by COLEMAN,DANIEL",,,,,,,"REBOUND DEF by COLEMAN,DANIEL",2
01:15,"TURNOVER  by COLEMAN,DANIEL",,,,,,,"TURNOVER  by COLEMAN,DANIEL",2
01:15,,,,,"STEAL  by DE FERIA,NICK",,,"STEAL  by DE FERIA,NICK",2
01:10,,62,,81 (+19),"GOOD LAYUP by SAMSON,VAUGHN(fastbreak)(in the paint)",Rhodes 62-81 (-19),,"GOOD LAYUP by SAMSON,VAUGHN(fastbreak)(in the paint)",2
--,,,,,"ASSIST  by DE FERIA,NICK",,,"ASSIST  by DE FERIA,NICK",2
01:01,,,,,"FOUL  by DIXON,TADDEUS",,,"FOUL  by DIXON,TADDEUS",2
01:01,"GOOD FT by COLEMAN,DANIEL",63,,81 (+18),,Mill 63-81 (-18),,"GOOD FT by COLEMAN,DANIEL",2
01:01,"MISS FT by COLEMAN,DANIEL",,,,,,,"MISS FT by COLEMAN,DANIEL",2
--,,,,,"REBOUND DEF by SAMSON,VAUGHN",,,"REBOUND DEF by SAMSON,VAUGHN",2
00:39,,,,,"MISS 3PTR by GRUBBS,COBY",,,"MISS 3PTR by GRUBBS,COBY",2
--,"REBOUND DEF by SAVAGE,CHAS",,,,,,,"REBOUND DEF by SAVAGE,CHAS",2
00:30,"MISS 3PTR by MANNING,JOHNATHAN",,,,,,,"MISS 3PTR by MANNING,JOHNATHAN",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
00:29,"FOUL  by COLEMAN,DANIEL",,,,,,,"FOUL  by COLEMAN,DANIEL",2
00:15,"FOUL  by MANNING,JOHNATHAN",,,,,,,"FOUL  by MANNING,JOHNATHAN",2
00:15,,63,,82 (+19),"GOOD FT by DIXON,TADDEUS",Rhodes 63-82 (-19),,"GOOD FT by DIXON,TADDEUS",2
00:15,,63,,83 (+20),"GOOD FT by DIXON,TADDEUS",Rhodes 63-83 (-20),,"GOOD FT by DIXON,TADDEUS",2
00:01,"MISS 3PTR by COLEMAN,DANIEL",,,,,,,"MISS 3PTR by COLEMAN,DANIEL",2
--,"REBOUND OFF by COLEMAN,DANIEL",,,,,,,"REBOUND OFF by COLEMAN,DANIEL",2
