Time Remaining,M-1044,Away Team Score,Play Team Indicator,Home Team Score,M-426,Game Score,Team Indicator,Play,Period
--,,,,,"ASSIST  by MILLER,JOSHUA",,,"ASSIST  by MILLER,JOSHUA",1
16:23,"GOOD 3PTR by MATHIS,DUSTIN",3,,5 (+2),,M-1044 3-5 (+2),,"GOOD 3PTR by MATHIS,DUSTIN",1
--,"ASSIST  by NUNN,JOSHUA",,,,,,,"ASSIST  by NUNN,JOSHUA",1
15:57,,,,,"TURNOVER  by MILLER,JOSHUA",,,"TURNOVER  by MILLER,JOSHUA",1
15:57,,,,,TIMEOUT  by TEAM,,,TIMEOUT  by TEAM,1
15:57,,,,,"SUB OUT by VAN PELT,JUSTIN",,,"SUB OUT by VAN PELT,JUSTIN",1
15:57,,,,,"SUB IN by OWENS,MATT",,,"SUB IN by OWENS,MATT",1
15:37,"GOOD 3PTR by NUNN,JOSHUA",6 (+1),,5,,M-1044 6-5 (-1),,"GOOD 3PTR by NUNN,JOSHUA",1
--,"ASSIST  by MATHIS,DUSTIN",,,,,,,"ASSIST  by MATHIS,DUSTIN",1
15:15,,,,,"FOUL  by OWENS,MATT",,,"FOUL  by OWENS,MATT",1
15:15,,,,,"TURNOVER  by OWENS,MATT",,,"TURNOVER  by OWENS,MATT",1
15:15,,,,,"SUB OUT by MILLER,JOSHUA",,,"SUB OUT by MILLER,JOSHUA",1
15:15,,,,,"SUB IN by BECKER,SAXTON",,,"SUB IN by BECKER,SAXTON",1
15:15,,,,,"SUB OUT by TURNER,JAMES",,,"SUB OUT by TURNER,JAMES",1
15:15,,,,,"SUB IN by GRANT,SHE'CHEM",,,"SUB IN by GRANT,SHE'CHEM",1
15:01,"TURNOVER  by WAMBSGANSS,MICHAEL",,,,,,,"TURNOVER  by WAMBSGANSS,MICHAEL",1
15:01,,,,,"STEAL  by GILLIHAN,NEWLON",,,"STEAL  by GILLIHAN,NEWLON",1
14:54,,,,,"MISS 3PTR by BECKER,SAXTON",,,"MISS 3PTR by BECKER,SAXTON",1
--,"REBOUND DEF by MATHIS,DUSTIN",,,,,,,"REBOUND DEF by MATHIS,DUSTIN",1
14:44,"GOOD 3PTR by MATHIS,DUSTIN",9 (+4),,5,,M-1044 9-5 (-4),,"GOOD 3PTR by MATHIS,DUSTIN",1
--,"ASSIST  by WAMBSGANSS,MICHAEL",,,,,,,"ASSIST  by WAMBSGANSS,MICHAEL",1
14:33,,9 (+2),,7,"GOOD JUMPER by SULLIVAN,MICHAEL",M-426 9-7 (-2),,"GOOD JUMPER by SULLIVAN,MICHAEL",1
14:22,,,,,"FOUL  by OWENS,MATT",,,"FOUL  by OWENS,MATT",1
14:22,"GOOD FT by WAMBSGANSS,MICHAEL",10 (+3),,7,,M-1044 10-7 (-3),,"GOOD FT by WAMBSGANSS,MICHAEL",1
14:22,,,,,"SUB OUT by SULLIVAN,MICHAEL",,,"SUB OUT by SULLIVAN,MICHAEL",1
14:22,,,,,"SUB IN by BURNETT,DREW",,,"SUB IN by BURNETT,DREW",1
14:22,,,,,"SUB OUT by GILLIHAN,NEWLON",,,"SUB OUT by GILLIHAN,NEWLON",1
14:22,,,,,"SUB IN by SPIKES,KALVIN",,,"SUB IN by SPIKES,KALVIN",1
14:22,,,,,"SUB OUT by OWENS,MATT",,,"SUB OUT by OWENS,MATT",1
14:22,,,,,"SUB IN by MCLAURIN,RYAN",,,"SUB IN by MCLAURIN,RYAN",1
14:22,"SUB OUT by FRUHWIRTH,LOGAN",,,,,,,"SUB OUT by FRUHWIRTH,LOGAN",1
14:22,"SUB IN by COOMBS,RASHID",,,,,,,"SUB IN by COOMBS,RASHID",1
14:22,"GOOD FT by WAMBSGANSS,MICHAEL",11 (+4),,7,,M-1044 11-7 (-4),,"GOOD FT by WAMBSGANSS,MICHAEL",1
14:13,,11 (+1),,10,"GOOD 3PTR by BURNETT,DREW",M-426 11-10 (-1),,"GOOD 3PTR by BURNETT,DREW",1
--,,,,,"ASSIST  by MCLAURIN,RYAN",,,"ASSIST  by MCLAURIN,RYAN",1
14:00,,,,,"FOUL  by BECKER,SAXTON",,,"FOUL  by BECKER,SAXTON",1
13:56,"GOOD JUMPER by RUSSELL,JOHN",13 (+3),,10,,M-1044 13-10 (-3),,"GOOD JUMPER by RUSSELL,JOHN",1
--,"ASSIST  by WAMBSGANSS,MICHAEL",,,,,,,"ASSIST  by WAMBSGANSS,MICHAEL",1
13:45,,,,,"TURNOVER  by MCLAURIN,RYAN",,,"TURNOVER  by MCLAURIN,RYAN",1
13:45,"STEAL  by NUNN,JOSHUA",,,,,,,"STEAL  by NUNN,JOSHUA",1
13:40,"MISS LAYUP by COOMBS,RASHID",,,,,,,"MISS LAYUP by COOMBS,RASHID",1
--,,,,,"REBOUND DEF by MCLAURIN,RYAN",,,"REBOUND DEF by MCLAURIN,RYAN",1
13:31,,,,,"MISS JUMPER by GRANT,SHE'CHEM",,,"MISS JUMPER by GRANT,SHE'CHEM",1
--,"REBOUND DEF by COOMBS,RASHID",,,,,,,"REBOUND DEF by COOMBS,RASHID",1
13:09,"MISS 3PTR by MATHIS,DUSTIN",,,,,,,"MISS 3PTR by MATHIS,DUSTIN",1
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,1
13:06,"SUB OUT by MATHIS,DUSTIN",,,,,,,"SUB OUT by MATHIS,DUSTIN",1
13:06,"SUB IN by BOLEN,SCOTT",,,,,,,"SUB IN by BOLEN,SCOTT",1
12:53,,13 (+1),,12,"GOOD JUMPER by MCLAURIN,RYAN(in the paint)",M-426 13-12 (-1),,"GOOD JUMPER by MCLAURIN,RYAN(in the paint)",1
12:35,"GOOD LAYUP by COOMBS,RASHID(in the paint)",15 (+3),,12,,M-1044 15-12 (-3),,"GOOD LAYUP by COOMBS,RASHID(in the paint)",1
--,"ASSIST  by RUSSELL,JOHN",,,,,,,"ASSIST  by RUSSELL,JOHN",1
12:07,,,,,"TURNOVER  by GRANT,SHE'CHEM",,,"TURNOVER  by GRANT,SHE'CHEM",1
11:58,"GOOD JUMPER by RUSSELL,JOHN",17 (+5),,12,,M-1044 17-12 (-5),,"GOOD JUMPER by RUSSELL,JOHN",1
--,"ASSIST  by WAMBSGANSS,MICHAEL",,,,,,,"ASSIST  by WAMBSGANSS,MICHAEL",1
11:42,"FOUL  by NUNN,JOSHUA",,,,,,,"FOUL  by NUNN,JOSHUA",1
11:42,,,,,TIMEOUT  by TEAM,,,TIMEOUT  by TEAM,1
11:33,,,,,"MISS 3PTR by BECKER,SAXTON",,,"MISS 3PTR by BECKER,SAXTON",1
--,,,,,"REBOUND OFF by VAN PELT,JUSTIN",,,"REBOUND OFF by VAN PELT,JUSTIN",1
11:22,,17 (+3),,14,"GOOD LAYUP by VAN PELT,JUSTIN(in the paint)",M-426 17-14 (-3),,"GOOD LAYUP by VAN PELT,JUSTIN(in the paint)",1
11:06,"MISS LAYUP by NUNN,JOSHUA",,,,,,,"MISS LAYUP by NUNN,JOSHUA",1
--,"REBOUND OFF by BOLEN,SCOTT",,,,,,,"REBOUND OFF by BOLEN,SCOTT",1
11:00,"MISS LAYUP by BOLEN,SCOTT",,,,,,,"MISS LAYUP by BOLEN,SCOTT",1
--,"REBOUND OFF by BOLEN,SCOTT",,,,,,,"REBOUND OFF by BOLEN,SCOTT",1
11:00,,,,,"FOUL  by BECKER,SAXTON",,,"FOUL  by BECKER,SAXTON",1
10:55,"GOOD JUMPER by WAMBSGANSS,MICHAEL",19 (+5),,14,,M-1044 19-14 (-5),,"GOOD JUMPER by WAMBSGANSS,MICHAEL",1
10:42,,19 (+3),,16,"GOOD JUMPER by GRANT,SHE'CHEM(in the paint)",M-426 19-16 (-3),,"GOOD JUMPER by GRANT,SHE'CHEM(in the paint)",1
10:42,"FOUL  by BOLEN,SCOTT",,,,,,,"FOUL  by BOLEN,SCOTT",1
10:42,,19 (+2),,17,"GOOD FT by GRANT,SHE'CHEM",M-426 19-17 (-2),,"GOOD FT by GRANT,SHE'CHEM",1
10:24,"GOOD LAYUP by RUSSELL,JOHN(in the paint)",21 (+4),,17,,M-1044 21-17 (-4),,"GOOD LAYUP by RUSSELL,JOHN(in the paint)",1
--,"ASSIST  by NUNN,JOSHUA",,,,,,,"ASSIST  by NUNN,JOSHUA",1
10:05,,,,,"FOUL  by VAN PELT,JUSTIN",,,"FOUL  by VAN PELT,JUSTIN",1
10:05,,,,,"TURNOVER  by VAN PELT,JUSTIN",,,"TURNOVER  by VAN PELT,JUSTIN",1
10:05,,,,,"SUB OUT by SPIKES,KALVIN",,,"SUB OUT by SPIKES,KALVIN",1
10:05,,,,,"SUB IN by TULLOS,ZACHARY",,,"SUB IN by TULLOS,ZACHARY",1
09:45,"MISS LAYUP by BOLEN,SCOTT",,,,,,,"MISS LAYUP by BOLEN,SCOTT",1
--,,,,,"REBOUND DEF by TULLOS,ZACHARY",,,"REBOUND DEF by TULLOS,ZACHARY",1
09:35,,,,,"MISS JUMPER by GRANT,SHE'CHEM",,,"MISS JUMPER by GRANT,SHE'CHEM",1
--,"REBOUND DEF by RUSSELL,JOHN",,,,,,,"REBOUND DEF by RUSSELL,JOHN",1
09:22,"MISS LAYUP by NUNN,JOSHUA",,,,,,,"MISS LAYUP by NUNN,JOSHUA",1
09:22,,,,,"BLOCK  by TULLOS,ZACHARY",,,"BLOCK  by TULLOS,ZACHARY",1
--,,,,,"REBOUND DEF by MCLAURIN,RYAN",,,"REBOUND DEF by MCLAURIN,RYAN",1
09:13,,,,,"MISS 3PTR by MCLAURIN,RYAN",,,"MISS 3PTR by MCLAURIN,RYAN",1
--,,,,,"REBOUND OFF by TULLOS,ZACHARY",,,"REBOUND OFF by TULLOS,ZACHARY",1
09:11,,21 (+2),,19,"GOOD LAYUP by TULLOS,ZACHARY(in the paint)",M-426 21-19 (-2),,"GOOD LAYUP by TULLOS,ZACHARY(in the paint)",1
09:11,"FOUL  by RUSSELL,JOHN",,,,,,,"FOUL  by RUSSELL,JOHN",1
09:11,,,,,"SUB OUT by MCLAURIN,RYAN",,,"SUB OUT by MCLAURIN,RYAN",1
09:11,,,,,"SUB IN by TURNER,JAMES",,,"SUB IN by TURNER,JAMES",1
09:11,,,,,"SUB OUT by BECKER,SAXTON",,,"SUB OUT by BECKER,SAXTON",1
09:11,,,,,"SUB IN by SULLIVAN,MICHAEL",,,"SUB IN by SULLIVAN,MICHAEL",1
09:11,,,,,"SUB OUT by GRANT,SHE'CHEM",,,"SUB OUT by GRANT,SHE'CHEM",1
09:11,,,,,"SUB IN by BLANZ,BUCK",,,"SUB IN by BLANZ,BUCK",1
09:11,,,,,"SUB OUT by BURNETT,DREW",,,"SUB OUT by BURNETT,DREW",1
09:11,,,,,"SUB IN by CARVELLI,CAMERON",,,"SUB IN by CARVELLI,CAMERON",1
09:11,"SUB OUT by NUNN,JOSHUA",,,,,,,"SUB OUT by NUNN,JOSHUA",1
09:11,"SUB IN by COMPTON,MAURICE",,,,,,,"SUB IN by COMPTON,MAURICE",1
09:11,"SUB OUT by WAMBSGANSS,MICHAEL",,,,,,,"SUB OUT by WAMBSGANSS,MICHAEL",1
09:11,"SUB IN by LOCKHART,CHANCE",,,,,,,"SUB IN by LOCKHART,CHANCE",1
09:11,"SUB OUT by RUSSELL,JOHN",,,,,,,"SUB OUT by RUSSELL,JOHN",1
09:11,"SUB IN by HYDE,CAMERAN",,,,,,,"SUB IN by HYDE,CAMERAN",1
09:11,"SUB OUT by COOMBS,RASHID",,,,,,,"SUB OUT by COOMBS,RASHID",1
09:11,"SUB IN by MATHIS,DUSTIN",,,,,,,"SUB IN by MATHIS,DUSTIN",1
09:11,,,,,"MISS FT by TULLOS,ZACHARY",,,"MISS FT by TULLOS,ZACHARY",1
--,,,,,"REBOUND OFF by CARVELLI,CAMERON",,,"REBOUND OFF by CARVELLI,CAMERON",1
09:08,"FOUL  by HYDE,CAMERAN",,,,,,,"FOUL  by HYDE,CAMERAN",1
09:08,,,,,"MISS FT by TULLOS,ZACHARY(fastbreak)",,,"MISS FT by TULLOS,ZACHARY(fastbreak)",1
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,1
09:08,,21 (+1),,20,"GOOD FT by TULLOS,ZACHARY(fastbreak)",M-426 21-20 (-1),,"GOOD FT by TULLOS,ZACHARY(fastbreak)",1
08:43,"MISS 3PTR by HYDE,CAMERAN",,,,,,,"MISS 3PTR by HYDE,CAMERAN",1
--,,,,,"REBOUND DEF by TURNER,JAMES",,,"REBOUND DEF by TURNER,JAMES",1
08:35,,,,,"MISS 3PTR by SULLIVAN,MICHAEL",,,"MISS 3PTR by SULLIVAN,MICHAEL",1
--,,,,,"REBOUND OFF by TURNER,JAMES",,,"REBOUND OFF by TURNER,JAMES",1
08:18,"FOUL  by HYDE,CAMERAN",,,,,,,"FOUL  by HYDE,CAMERAN",1
08:18,,21,,21,"GOOD FT by TURNER,JAMES",M-426 21-21 (0),,"GOOD FT by TURNER,JAMES",1
08:18,"SUB OUT by BOLEN,SCOTT",,,,,,,"SUB OUT by BOLEN,SCOTT",1
08:18,"SUB IN by WASHINGTON,UNIIKYE",,,,,,,"SUB IN by WASHINGTON,UNIIKYE",1
08:18,"SUB OUT by HYDE,CAMERAN",,,,,,,"SUB OUT by HYDE,CAMERAN",1
08:18,"SUB IN by FRUHWIRTH,LOGAN",,,,,,,"SUB IN by FRUHWIRTH,LOGAN",1
08:18,,,,,"MISS FT by TURNER,JAMES",,,"MISS FT by TURNER,JAMES",1
--,"REBOUND DEF by TOUSSAINT,LETRELL",,,,,,,"REBOUND DEF by TOUSSAINT,LETRELL",1
07:51,"MISS JUMPER by WASHINGTON,UNIIKYE",,,,,,,"MISS JUMPER by WASHINGTON,UNIIKYE",1
--,,,,,"REBOUND DEF by TURNER,JAMES",,,"REBOUND DEF by TURNER,JAMES",1
07:26,,,,,"TURNOVER  by TURNER,JAMES",,,"TURNOVER  by TURNER,JAMES",1
07:26,"STEAL  by WASHINGTON,UNIIKYE",,,,,,,"STEAL  by WASHINGTON,UNIIKYE",1
06:56,"GOOD JUMPER by WASHINGTON,UNIIKYE(in the paint)",23 (+2),,21,,M-1044 23-21 (-2),,"GOOD JUMPER by WASHINGTON,UNIIKYE(in the paint)",1
06:29,,23,,23,"GOOD JUMPER by TULLOS,ZACHARY",M-426 23-23 (0),,"GOOD JUMPER by TULLOS,ZACHARY",1
--,,,,,"ASSIST  by CARVELLI,CAMERON",,,"ASSIST  by CARVELLI,CAMERON",1
06:10,"MISS LAYUP by TOUSSAINT,LETRELL",,,,,,,"MISS LAYUP by TOUSSAINT,LETRELL",1
--,,,,,"REBOUND DEF by TURNER,JAMES",,,"REBOUND DEF by TURNER,JAMES",1
06:04,,23,,26 (+3),"GOOD 3PTR by BLANZ,BUCK(fastbreak)",M-426 23-26 (+3),,"GOOD 3PTR by BLANZ,BUCK(fastbreak)",1
--,,,,,"ASSIST  by TURNER,JAMES",,,"ASSIST  by TURNER,JAMES",1
05:47,"GOOD 3PTR by WASHINGTON,UNIIKYE",26,,26,,M-1044 26-26 (0),,"GOOD 3PTR by WASHINGTON,UNIIKYE",1
--,"ASSIST  by MATHIS,DUSTIN",,,,,,,"ASSIST  by MATHIS,DUSTIN",1
05:11,"FOUL  by COMPTON,MAURICE",,,,,,,"FOUL  by COMPTON,MAURICE",1
05:11,,,,,TIMEOUT  by TEAM,,,TIMEOUT  by TEAM,1
05:11,,,,,"SUB OUT by CARVELLI,CAMERON",,,"SUB OUT by CARVELLI,CAMERON",1
05:11,,,,,"SUB IN by SPIKES,KALVIN",,,"SUB IN by SPIKES,KALVIN",1
05:11,,,,,"SUB OUT by TURNER,JAMES",,,"SUB OUT by TURNER,JAMES",1
05:11,,,,,"SUB IN by GILLIHAN,NEWLON",,,"SUB IN by GILLIHAN,NEWLON",1
05:11,,,,,"SUB OUT by TULLOS,ZACHARY",,,"SUB OUT by TULLOS,ZACHARY",1
05:11,,,,,"SUB IN by MILLER,JOSHUA",,,"SUB IN by MILLER,JOSHUA",1
05:11,"SUB OUT by LOCKHART,CHANCE",,,,,,,"SUB OUT by LOCKHART,CHANCE",1
05:11,"SUB IN by RUSSELL,JOHN",,,,,,,"SUB IN by RUSSELL,JOHN",1
05:11,,26,,27 (+1),"GOOD FT by SULLIVAN,MICHAEL",M-426 26-27 (+1),,"GOOD FT by SULLIVAN,MICHAEL",1
05:11,,26,,28 (+2),"GOOD FT by SULLIVAN,MICHAEL",M-426 26-28 (+2),,"GOOD FT by SULLIVAN,MICHAEL",1
05:11,,,,,"SUB OUT by SULLIVAN,MICHAEL",,,"SUB OUT by SULLIVAN,MICHAEL",1
05:11,,,,,"SUB IN by COLEMAN,DANIEL",,,"SUB IN by COLEMAN,DANIEL",1
04:58,"MISS 3PTR by MATHIS,DUSTIN",,,,,,,"MISS 3PTR by MATHIS,DUSTIN",1
--,"REBOUND OFF by FRUHWIRTH,LOGAN",,,,,,,"REBOUND OFF by FRUHWIRTH,LOGAN",1
04:37,"TURNOVER  by MATHIS,DUSTIN",,,,,,,"TURNOVER  by MATHIS,DUSTIN",1
04:37,"SUB OUT by COMPTON,MAURICE",,,,,,,"SUB OUT by COMPTON,MAURICE",1
04:37,"SUB IN by WAMBSGANSS,MICHAEL",,,,,,,"SUB IN by WAMBSGANSS,MICHAEL",1
04:37,"SUB OUT by MATHIS,DUSTIN",,,,,,,"SUB OUT by MATHIS,DUSTIN",1
04:37,"SUB IN by NUNN,JOSHUA",,,,,,,"SUB IN by NUNN,JOSHUA",1
04:06,,26,,31 (+5),"GOOD 3PTR by GILLIHAN,NEWLON",M-426 26-31 (+5),,"GOOD 3PTR by GILLIHAN,NEWLON",1
--,,,,,"ASSIST  by MILLER,JOSHUA",,,"ASSIST  by MILLER,JOSHUA",1
03:38,"MISS 3PTR by WAMBSGANSS,MICHAEL",,,,,,,"MISS 3PTR by WAMBSGANSS,MICHAEL",1
--,,,,,"REBOUND DEF by MILLER,JOSHUA",,,"REBOUND DEF by MILLER,JOSHUA",1
03:29,,26,,34 (+8),"GOOD 3PTR by GILLIHAN,NEWLON(fastbreak)",M-426 26-34 (+8),,"GOOD 3PTR by GILLIHAN,NEWLON(fastbreak)",1
--,,,,,"ASSIST  by MILLER,JOSHUA",,,"ASSIST  by MILLER,JOSHUA",1
03:20,TIMEOUT  by TEAM,,,,,,,TIMEOUT  by TEAM,1
03:06,,,,,"FOUL  by BLANZ,BUCK",,,"FOUL  by BLANZ,BUCK",1
03:06,"MISS FT by WAMBSGANSS,MICHAEL",,,,,,,"MISS FT by WAMBSGANSS,MICHAEL",1
--,"REBOUND OFF by RUSSELL,JOHN",,,,,,,"REBOUND OFF by RUSSELL,JOHN",1
03:02,"MISS 3PTR by WAMBSGANSS,MICHAEL",,,,,,,"MISS 3PTR by WAMBSGANSS,MICHAEL",1
--,,,,,"REBOUND DEF by GILLIHAN,NEWLON",,,"REBOUND DEF by GILLIHAN,NEWLON",1
02:51,,26,,36 (+10),"GOOD JUMPER by MILLER,JOSHUA(in the paint)",M-426 26-36 (+10),,"GOOD JUMPER by MILLER,JOSHUA(in the paint)",1
02:51,"FOUL  by RUSSELL,JOHN",,,,,,,"FOUL  by RUSSELL,JOHN",1
02:51,"SUB OUT by WASHINGTON,UNIIKYE",,,,,,,"SUB OUT by WASHINGTON,UNIIKYE",1
02:51,"SUB IN by MATHIS,DUSTIN",,,,,,,"SUB IN by MATHIS,DUSTIN",1
02:51,,,,,"MISS FT by MILLER,JOSHUA",,,"MISS FT by MILLER,JOSHUA",1
--,"REBOUND DEF by WAMBSGANSS,MICHAEL",,,,,,,"REBOUND DEF by WAMBSGANSS,MICHAEL",1
02:33,"MISS 3PTR by NUNN,JOSHUA",,,,,,,"MISS 3PTR by NUNN,JOSHUA",1
--,,,,,"REBOUND DEF by MILLER,JOSHUA",,,"REBOUND DEF by MILLER,JOSHUA",1
02:21,,26,,39 (+13),"GOOD 3PTR by BLANZ,BUCK",M-426 26-39 (+13),,"GOOD 3PTR by BLANZ,BUCK",1
--,,,,,"ASSIST  by MILLER,JOSHUA",,,"ASSIST  by MILLER,JOSHUA",1
02:01,"TURNOVER  by RUSSELL,JOHN",,,,,,,"TURNOVER  by RUSSELL,JOHN",1
02:01,,,,,"STEAL  by MILLER,JOSHUA",,,"STEAL  by MILLER,JOSHUA",1
01:53,,26,,42 (+16),"GOOD 3PTR by BLANZ,BUCK",M-426 26-42 (+16),,"GOOD 3PTR by BLANZ,BUCK",1
--,,,,,"ASSIST  by MILLER,JOSHUA",,,"ASSIST  by MILLER,JOSHUA",1
01:27,"GOOD 3PTR by WAMBSGANSS,MICHAEL",29,,42 (+13),,M-1044 29-42 (+13),,"GOOD 3PTR by WAMBSGANSS,MICHAEL",1
--,"ASSIST  by NUNN,JOSHUA",,,,,,,"ASSIST  by NUNN,JOSHUA",1
01:08,,29,,44 (+15),"GOOD JUMPER by SPIKES,KALVIN(in the paint)",M-426 29-44 (+15),,"GOOD JUMPER by SPIKES,KALVIN(in the paint)",1
--,,,,,"ASSIST  by BLANZ,BUCK",,,"ASSIST  by BLANZ,BUCK",1
00:59,"MISS JUMPER by WAMBSGANSS,MICHAEL",,,,,,,"MISS JUMPER by WAMBSGANSS,MICHAEL",1
--,,,,,"REBOUND DEF by GILLIHAN,NEWLON",,,"REBOUND DEF by GILLIHAN,NEWLON",1
00:43,,,,,"TURNOVER  by SPIKES,KALVIN",,,"TURNOVER  by SPIKES,KALVIN",1
00:43,,,,,"SUB OUT by SPIKES,KALVIN",,,"SUB OUT by SPIKES,KALVIN",1
00:43,,,,,"SUB IN by TULLOS,ZACHARY",,,"SUB IN by TULLOS,ZACHARY",1
00:43,,,,,"SUB OUT by BLANZ,BUCK",,,"SUB OUT by BLANZ,BUCK",1
00:43,,,,,"SUB IN by MCLAURIN,RYAN",,,"SUB IN by MCLAURIN,RYAN",1
00:43,,,,,"SUB OUT by GILLIHAN,NEWLON",,,"SUB OUT by GILLIHAN,NEWLON",1
00:43,,,,,"SUB IN by BECKER,SAXTON",,,"SUB IN by BECKER,SAXTON",1
00:43,"SUB OUT by RUSSELL,JOHN",,,,,,,"SUB OUT by RUSSELL,JOHN",1
00:43,"SUB IN by TOUSSAINT,LETRELL",,,,,,,"SUB IN by TOUSSAINT,LETRELL",1
00:43,"SUB OUT by FRUHWIRTH,LOGAN",,,,,,,"SUB OUT by FRUHWIRTH,LOGAN",1
00:43,"SUB IN by COOMBS,RASHID",,,,,,,"SUB IN by COOMBS,RASHID",1
00:33,,,,,"FOUL  by TULLOS,ZACHARY",,,"FOUL  by TULLOS,ZACHARY",1
00:33,"GOOD FT by WAMBSGANSS,MICHAEL",30,,44 (+14),,M-1044 30-44 (+14),,"GOOD FT by WAMBSGANSS,MICHAEL",1
00:33,"GOOD FT by WAMBSGANSS,MICHAEL",31,,44 (+13),,M-1044 31-44 (+13),,"GOOD FT by WAMBSGANSS,MICHAEL",1
00:10,,,,,"MISS 3PTR by BECKER,SAXTON",,,"MISS 3PTR by BECKER,SAXTON",1
--,"REBOUND DEF by TOUSSAINT,LETRELL",,,,,,,"REBOUND DEF by TOUSSAINT,LETRELL",1
00:08,,,,,"FOUL  by TULLOS,ZACHARY",,,"FOUL  by TULLOS,ZACHARY",1
00:08,,,,,"SUB OUT by COLEMAN,DANIEL",,,"SUB OUT by COLEMAN,DANIEL",1
00:08,,,,,"SUB IN by SULLIVAN,MICHAEL",,,"SUB IN by SULLIVAN,MICHAEL",1
00:08,"SUB OUT by COOMBS,RASHID",,,,,,,"SUB OUT by COOMBS,RASHID",1
00:08,"SUB IN by COMPTON,MAURICE",,,,,,,"SUB IN by COMPTON,MAURICE",1
00:08,"MISS FT by TOUSSAINT,LETRELL",,,,,,,"MISS FT by TOUSSAINT,LETRELL",1
--,,,,,"REBOUND DEF by BECKER,SAXTON",,,"REBOUND DEF by BECKER,SAXTON",1
20:00,,,,,"SUB OUT by MCLAURIN,RYAN",,,"SUB OUT by MCLAURIN,RYAN",2
20:00,,,,,"SUB IN by GILLIHAN,NEWLON",,,"SUB IN by GILLIHAN,NEWLON",2
20:00,,,,,"SUB OUT by BECKER,SAXTON",,,"SUB OUT by BECKER,SAXTON",2
20:00,,,,,"SUB IN by VAN PELT,JUSTIN",,,"SUB IN by VAN PELT,JUSTIN",2
20:00,,,,,"SUB OUT by TULLOS,ZACHARY",,,"SUB OUT by TULLOS,ZACHARY",2
20:00,,,,,"SUB IN by TURNER,JAMES",,,"SUB IN by TURNER,JAMES",2
20:00,"SUB OUT by COMPTON,MAURICE",,,,,,,"SUB OUT by COMPTON,MAURICE",2
20:00,"SUB IN by RUSSELL,JOHN",,,,,,,"SUB IN by RUSSELL,JOHN",2
20:00,"SUB OUT by MATHIS,DUSTIN",,,,,,,"SUB OUT by MATHIS,DUSTIN",2
20:00,"SUB IN by FRUHWIRTH,LOGAN",,,,,,,"SUB IN by FRUHWIRTH,LOGAN",2
20:00,"SUB OUT by TOUSSAINT,LETRELL",,,,,,,"SUB OUT by TOUSSAINT,LETRELL",2
