,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,Time Remaining,away_play,Away Team Score,Play Team Indicator,Home Team Score,home_play,Game Score,Team Indicator,Play,Period,Play Type,Shot Outcome,Team,Player,Points Earned,Away Lineup,Home Lineup,Time(seconds),Poss,Poss_num,PPP_Home,PPP_Away
0,0,779,CENTRE COLLEGE,RHODES,1,61-64,"31,33","20,41",22-4,15-12,13-1,7-7,03/01/14,6:00 PM,,"Danville, KY",Win,2,False,538,False,19:40,"MISS JUMPER by LIVSEY,GEOFF",,,,,,,"MISS JUMPER by LIVSEY,GEOFF",1,jumper,missed,rhodes,"livsey,geoff",,"['livsey,geoff', 'miller,drew', 'van,ryan', 'dunavant,johnny', 'collins,luke']","['scinta,blake', 'whiteside,donovan', 'lopez,collin', 'wesley,tyler', 'murray,ryan']",1180.0,centre college,1,0,0.0
1,1,779,CENTRE COLLEGE,RHODES,1,61-64,"31,33","20,41",22-4,15-12,13-1,7-7,03/01/14,6:00 PM,,"Danville, KY",Win,2,False,538,False,--,,,,,"REBOUND DEF by SCINTA,BLAKE",,,"REBOUND DEF by SCINTA,BLAKE",1,defensive rebound,,centre college,"scinta,blake",,"['livsey,geoff', 'miller,drew', 'van,ryan', 'dunavant,johnny', 'collins,luke']","['scinta,blake', 'whiteside,donovan', 'lopez,collin', 'wesley,tyler', 'murray,ryan']",,centre college,1,0,0.0
2,2,779,CENTRE COLLEGE,RHODES,1,61-64,"31,33","20,41",22-4,15-12,13-1,7-7,03/01/14,6:00 PM,,"Danville, KY",Win,2,False,538,False,19:21,,,,,"TURNOVER  by LOPEZ,COLLIN",,,"TURNOVER  by LOPEZ,COLLIN",1,turnover,,centre college,"lopez,collin",,"['livsey,geoff', 'miller,drew', 'van,ryan', 'dunavant,johnny', 'collins,luke']","['scinta,blake', 'whiteside,donovan', 'lopez,collin', 'wesley,tyler', 'murray,ryan']",1161.0,centre college,1,0,0.0
3,3,779,CENTRE COLLEGE,RHODES,1,61-64,"31,33","20,41",22-4,15-12,13-1,7-7,03/01/14,6:00 PM,,"Danville, KY",Win,2,False,538,False,19:08,"TURNOVER  by HOECK,RYAN VAN",,,,,,,"TURNOVER  by HOECK,RYAN VAN",1,turnover,,rhodes,"hoeck,ryan van",,"['livsey,geoff', 'miller,drew', 'van,ryan', 'dunavant,johnny', 'collins,luke']","['scinta,blake', 'whiteside,donovan', 'lopez,collin', 'wesley,tyler', 'murray,ryan']",1148.0,rhodes,2,0,0.0
4,4,779,CENTRE COLLEGE,RHODES,1,61-64,"31,33","20,41",22-4,15-12,13-1,7-7,03/01/14,6:00 PM,,"Danville, KY",Win,2,False,538,False,18:49,,0.0,,2.0,"GOOD LAYUP by SCINTA,BLAKE(in the paint)",CENTRE_M 0-2 (+2),,"GOOD LAYUP by SCINTA,BLAKE(in the paint)",1,layup,good,centre college,"scinta,blake",2.0,"['livsey,geoff', 'miller,drew', 'van,ryan', 'dunavant,johnny', 'collins,luke']","['scinta,blake', 'whiteside,donovan', 'lopez,collin', 'wesley,tyler', 'murray,ryan']",1129.0,centre college,3,0,0.0
5,5,779,CENTRE COLLEGE,RHODES,1,61-64,"31,33","20,41",22-4,15-12,13-1,7-7,03/01/14,6:00 PM,,"Danville, KY",Win,2,False,538,False,--,,0.0,,2.0,"ASSIST  by WESLEY,TYLER",,,"ASSIST  by WESLEY,TYLER",1,assist,,centre college,"wesley,tyler",,"['livsey,geoff', 'miller,drew', 'van,ryan', 'dunavant,johnny', 'collins,luke']","['scinta,blake', 'whiteside,donovan', 'lopez,collin', 'wesley,tyler', 'murray,ryan']",,centre college,3,0,0.0
6,6,779,CENTRE COLLEGE,RHODES,1,61-64,"31,33","20,41",22-4,15-12,13-1,7-7,03/01/14,6:00 PM,,"Danville, KY",Win,2,False,538,False,18:26,"MISS 3PTR by COLLINS,LUKE",0.0,,2.0,,,,"MISS 3PTR by COLLINS,LUKE",1,three pointer,missed,rhodes,"collins,luke",,"['livsey,geoff', 'miller,drew', 'van,ryan', 'dunavant,johnny', 'collins,luke']","['scinta,blake', 'whiteside,donovan', 'lopez,collin', 'wesley,tyler', 'murray,ryan']",1106.0,centre college,3,0,0.0
7,7,779,CENTRE COLLEGE,RHODES,1,61-64,"31,33","20,41",22-4,15-12,13-1,7-7,03/01/14,6:00 PM,,"Danville, KY",Win,2,False,538,False,--,,0.0,,2.0,"REBOUND DEF by LOPEZ,COLLIN",,,"REBOUND DEF by LOPEZ,COLLIN",1,defensive rebound,,centre college,"lopez,collin",,"['livsey,geoff', 'miller,drew', 'van,ryan', 'dunavant,johnny', 'collins,luke']","['scinta,blake', 'whiteside,donovan', 'lopez,collin', 'wesley,tyler', 'murray,ryan']",,centre college,3,0,0.0
8,8,779,CENTRE COLLEGE,RHODES,1,61-64,"31,33","20,41",22-4,15-12,13-1,7-7,03/01/14,6:00 PM,,"Danville, KY",Win,2,False,538,False,18:04,,0.0,,4.0,"GOOD LAYUP by SCINTA,BLAKE(in the paint)",CENTRE_M 0-4 (+4),,"GOOD LAYUP by SCINTA,BLAKE(in the paint)",1,layup,good,centre college,"scinta,blake",2.0,"['livsey,geoff', 'miller,drew', 'van,ryan', 'dunavant,johnny', 'collins,luke']","['scinta,blake', 'whiteside,donovan', 'lopez,collin', 'wesley,tyler', 'murray,ryan']",1084.0,centre college,3,0,0.0
9,9,779,CENTRE COLLEGE,RHODES,1,61-64,"31,33","20,41",22-4,15-12,13-1,7-7,03/01/14,6:00 PM,,"Danville, KY",Win,2,False,538,False,--,,0.0,,4.0,"ASSIST  by WESLEY,TYLER",,,"ASSIST  by WESLEY,TYLER",1,assist,,centre college,"wesley,tyler",,"['livsey,geoff', 'miller,drew', 'van,ryan', 'dunavant,johnny', 'collins,luke']","['scinta,blake', 'whiteside,donovan', 'lopez,collin', 'wesley,tyler', 'murray,ryan']",,centre college,3,0,0.0
10,10,779,CENTRE COLLEGE,RHODES,1,61-64,"31,33","20,41",22-4,15-12,13-1,7-7,03/01/14,6:00 PM,,"Danville, KY",Win,2,False,538,False,17:40,"MISS 3PTR by DUNAVANT,JOHNNY",0.0,,4.0,,,,"MISS 3PTR by DUNAVANT,JOHNNY",1,three pointer,missed,rhodes,"dunavant,johnny",,"['livsey,geoff', 'miller,drew', 'van,ryan', 'dunavant,johnny', 'collins,luke']","['scinta,blake', 'whiteside,donovan', 'lopez,collin', 'wesley,tyler', 'murray,ryan']",1060.0,centre college,3,0,0.0
11,11,779,CENTRE COLLEGE,RHODES,1,61-64,"31,33","20,41",22-4,15-12,13-1,7-7,03/01/14,6:00 PM,,"Danville, KY",Win,2,False,538,False,--,"REBOUND OFF by LIVSEY,GEOFF",0.0,,4.0,,,,"REBOUND OFF by LIVSEY,GEOFF",1,offensive rebound,,rhodes,"livsey,geoff",,"['livsey,geoff', 'miller,drew', 'van,ryan', 'dunavant,johnny', 'collins,luke']","['scinta,blake', 'whiteside,donovan', 'lopez,collin', 'wesley,tyler', 'murray,ryan']",,centre college,3,0,0.0
12,12,779,CENTRE COLLEGE,RHODES,1,61-64,"31,33","20,41",22-4,15-12,13-1,7-7,03/01/14,6:00 PM,,"Danville, KY",Win,2,False,538,False,17:36,,0.0,,4.0,"FOUL  by SCINTA,BLAKE",,,"FOUL  by SCINTA,BLAKE",1,foul,,centre college,"scinta,blake",,"['livsey,geoff', 'miller,drew', 'van,ryan', 'dunavant,johnny', 'collins,luke']","['scinta,blake', 'whiteside,donovan', 'lopez,collin', 'wesley,tyler', 'murray,ryan']",1056.0,centre college,3,0,0.0
13,13,779,CENTRE COLLEGE,RHODES,1,61-64,"31,33","20,41",22-4,15-12,13-1,7-7,03/01/14,6:00 PM,,"Danville, KY",Win,2,False,538,False,17:36,"GOOD FT by LIVSEY,GEOFF",1.0,,4.0,,RHODESMB 1-4 (+3),,"GOOD FT by LIVSEY,GEOFF",1,free throw,good,rhodes,"livsey,geoff",1.0,"['livsey,geoff', 'miller,drew', 'van,ryan', 'dunavant,johnny', 'collins,luke']","['scinta,blake', 'whiteside,donovan', 'lopez,collin', 'wesley,tyler', 'murray,ryan']",1056.0,centre college,3,0,0.0
14,14,779,CENTRE COLLEGE,RHODES,1,61-64,"31,33","20,41",22-4,15-12,13-1,7-7,03/01/14,6:00 PM,,"Danville, KY",Win,2,False,538,False,17:36,"GOOD FT by LIVSEY,GEOFF",2.0,,4.0,,RHODESMB 2-4 (+2),,"GOOD FT by LIVSEY,GEOFF",1,free throw,good,rhodes,"livsey,geoff",1.0,"['livsey,geoff', 'miller,drew', 'van,ryan', 'dunavant,johnny', 'collins,luke']","['scinta,blake', 'whiteside,donovan', 'lopez,collin', 'wesley,tyler', 'murray,ryan']",1056.0,centre college,3,0,0.0
