,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,Time Remaining,away_play,Away Team Score,Play Team Indicator,Home Team Score,home_play,Game Score,Team Indicator,Play,Period,Play Type,Shot Outcome,Team,Player,Points Earned,Away Lineup,Home Lineup,Time(seconds),Poss,Poss_num,PPP_Home,PPP_Away
0,0,778,CENTRE COLLEGE,BERRY COLLEGE,1,60-77,"35,42","24,36",21-4; 13-1 SAA,5-21; 2-12 SAA,,,02/28/14,1:00 PM,,"Danville, KY",Win,2,False,206,False,19:39,,,,,"MISS JUMPER by WHITESIDE,DONOVAN",,,"MISS JUMPER by WHITESIDE,DONOVAN",1,jumper,missed,centre college,"whiteside,donovan",,"['smoak,hunter', 'mccloud,lee', 'whalen,mac', 'jacobs,owen', 'graham,lake']","['wesley,tyler', 'lopez,collin', 'scinta,blake', 'whiteside,donovan', 'murray,ryan']",1179.0,berry college,1,0,0.0
1,1,778,CENTRE COLLEGE,BERRY COLLEGE,1,60-77,"35,42","24,36",21-4; 13-1 SAA,5-21; 2-12 SAA,,,02/28/14,1:00 PM,,"Danville, KY",Win,2,False,206,False,--,"REBOUND DEF by JACOBS,OWEN",,,,,,,"REBOUND DEF by JACOBS,OWEN",1,defensive rebound,,berry college,"jacobs,owen",,"['smoak,hunter', 'mccloud,lee', 'whalen,mac', 'jacobs,owen', 'graham,lake']","['wesley,tyler', 'lopez,collin', 'scinta,blake', 'whiteside,donovan', 'murray,ryan']",,berry college,1,0,0.0
2,2,778,CENTRE COLLEGE,BERRY COLLEGE,1,60-77,"35,42","24,36",21-4; 13-1 SAA,5-21; 2-12 SAA,,,02/28/14,1:00 PM,,"Danville, KY",Win,2,False,206,False,19:22,"GOOD 3PTR by WHALEN,MAC",3.0,,0.0,,BCM 3-0 (-3),,"GOOD 3PTR by WHALEN,MAC",1,three pointer,good,berry college,"whalen,mac",3.0,"['smoak,hunter', 'mccloud,lee', 'whalen,mac', 'jacobs,owen', 'graham,lake']","['wesley,tyler', 'lopez,collin', 'scinta,blake', 'whiteside,donovan', 'murray,ryan']",1162.0,berry college,1,0,0.0
3,3,778,CENTRE COLLEGE,BERRY COLLEGE,1,60-77,"35,42","24,36",21-4; 13-1 SAA,5-21; 2-12 SAA,,,02/28/14,1:00 PM,,"Danville, KY",Win,2,False,206,False,--,"ASSIST  by MCCLOUD,LEE",3.0,,0.0,,,,"ASSIST  by MCCLOUD,LEE",1,assist,,berry college,"mccloud,lee",,"['smoak,hunter', 'mccloud,lee', 'whalen,mac', 'jacobs,owen', 'graham,lake']","['wesley,tyler', 'lopez,collin', 'scinta,blake', 'whiteside,donovan', 'murray,ryan']",,berry college,1,0,0.0
4,4,778,CENTRE COLLEGE,BERRY COLLEGE,1,60-77,"35,42","24,36",21-4; 13-1 SAA,5-21; 2-12 SAA,,,02/28/14,1:00 PM,,"Danville, KY",Win,2,False,206,False,18:49,,3.0,,2.0,"GOOD LAYUP by WESLEY,TYLER(in the paint)",CENTRE_M 3-2 (-1),,"GOOD LAYUP by WESLEY,TYLER(in the paint)",1,layup,good,centre college,"wesley,tyler",2.0,"['smoak,hunter', 'mccloud,lee', 'whalen,mac', 'jacobs,owen', 'graham,lake']","['wesley,tyler', 'lopez,collin', 'scinta,blake', 'whiteside,donovan', 'murray,ryan']",1129.0,berry college,1,0,0.0
5,5,778,CENTRE COLLEGE,BERRY COLLEGE,1,60-77,"35,42","24,36",21-4; 13-1 SAA,5-21; 2-12 SAA,,,02/28/14,1:00 PM,,"Danville, KY",Win,2,False,206,False,--,,3.0,,2.0,"ASSIST  by WHITESIDE,DONOVAN",,,"ASSIST  by WHITESIDE,DONOVAN",1,assist,,centre college,"whiteside,donovan",,"['smoak,hunter', 'mccloud,lee', 'whalen,mac', 'jacobs,owen', 'graham,lake']","['wesley,tyler', 'lopez,collin', 'scinta,blake', 'whiteside,donovan', 'murray,ryan']",,berry college,1,0,0.0
6,6,778,CENTRE COLLEGE,BERRY COLLEGE,1,60-77,"35,42","24,36",21-4; 13-1 SAA,5-21; 2-12 SAA,,,02/28/14,1:00 PM,,"Danville, KY",Win,2,False,206,False,18:14,"MISS 3PTR by WHALEN,MAC",3.0,,2.0,,,,"MISS 3PTR by WHALEN,MAC",1,three pointer,missed,berry college,"whalen,mac",,"['smoak,hunter', 'mccloud,lee', 'whalen,mac', 'jacobs,owen', 'graham,lake']","['wesley,tyler', 'lopez,collin', 'scinta,blake', 'whiteside,donovan', 'murray,ryan']",1094.0,berry college,1,0,0.0
7,7,778,CENTRE COLLEGE,BERRY COLLEGE,1,60-77,"35,42","24,36",21-4; 13-1 SAA,5-21; 2-12 SAA,,,02/28/14,1:00 PM,,"Danville, KY",Win,2,False,206,False,--,"REBOUND OFF by MCCLOUD,LEE",3.0,,2.0,,,,"REBOUND OFF by MCCLOUD,LEE",1,offensive rebound,,berry college,"mccloud,lee",,"['smoak,hunter', 'mccloud,lee', 'whalen,mac', 'jacobs,owen', 'graham,lake']","['wesley,tyler', 'lopez,collin', 'scinta,blake', 'whiteside,donovan', 'murray,ryan']",,berry college,1,0,0.0
8,8,778,CENTRE COLLEGE,BERRY COLLEGE,1,60-77,"35,42","24,36",21-4; 13-1 SAA,5-21; 2-12 SAA,,,02/28/14,1:00 PM,,"Danville, KY",Win,2,False,206,False,17:59,,3.0,,2.0,"FOUL  by MURRAY,RYAN",,,"FOUL  by MURRAY,RYAN",1,foul,,centre college,"murray,ryan",,"['smoak,hunter', 'mccloud,lee', 'whalen,mac', 'jacobs,owen', 'graham,lake']","['wesley,tyler', 'lopez,collin', 'scinta,blake', 'whiteside,donovan', 'murray,ryan']",1079.0,berry college,1,0,0.0
9,9,778,CENTRE COLLEGE,BERRY COLLEGE,1,60-77,"35,42","24,36",21-4; 13-1 SAA,5-21; 2-12 SAA,,,02/28/14,1:00 PM,,"Danville, KY",Win,2,False,206,False,17:45,"TURNOVER  by JACOBS,OWEN",3.0,,2.0,,,,"TURNOVER  by JACOBS,OWEN",1,turnover,,berry college,"jacobs,owen",,"['smoak,hunter', 'mccloud,lee', 'whalen,mac', 'jacobs,owen', 'graham,lake']","['wesley,tyler', 'lopez,collin', 'scinta,blake', 'whiteside,donovan', 'murray,ryan']",1065.0,berry college,1,0,0.0
10,10,778,CENTRE COLLEGE,BERRY COLLEGE,1,60-77,"35,42","24,36",21-4; 13-1 SAA,5-21; 2-12 SAA,,,02/28/14,1:00 PM,,"Danville, KY",Win,2,False,206,False,17:44,,3.0,,2.0,"STEAL  by WESLEY,TYLER",,,"STEAL  by WESLEY,TYLER",1,steal,,centre college,,,"['smoak,hunter', 'mccloud,lee', 'whalen,mac', 'jacobs,owen', 'graham,lake']","['wesley,tyler', 'lopez,collin', 'scinta,blake', 'whiteside,donovan', 'murray,ryan']",1064.0,berry college,1,0,0.0
11,11,778,CENTRE COLLEGE,BERRY COLLEGE,1,60-77,"35,42","24,36",21-4; 13-1 SAA,5-21; 2-12 SAA,,,02/28/14,1:00 PM,,"Danville, KY",Win,2,False,206,False,17:41,"FOUL  by SMOAK,HUNTER",3.0,,2.0,,,,"FOUL  by SMOAK,HUNTER",1,foul,,berry college,"smoak,hunter",,"['smoak,hunter', 'mccloud,lee', 'whalen,mac', 'jacobs,owen', 'graham,lake']","['wesley,tyler', 'lopez,collin', 'scinta,blake', 'whiteside,donovan', 'murray,ryan']",1061.0,centre college,2,0,0.0
12,12,778,CENTRE COLLEGE,BERRY COLLEGE,1,60-77,"35,42","24,36",21-4; 13-1 SAA,5-21; 2-12 SAA,,,02/28/14,1:00 PM,,"Danville, KY",Win,2,False,206,False,17:34,,3.0,,5.0,"GOOD 3PTR by WHITESIDE,DONOVAN",CENTRE_M 3-5 (+2),,"GOOD 3PTR by WHITESIDE,DONOVAN",1,three pointer,good,centre college,"whiteside,donovan",3.0,"['smoak,hunter', 'mccloud,lee', 'whalen,mac', 'jacobs,owen', 'graham,lake']","['wesley,tyler', 'lopez,collin', 'scinta,blake', 'whiteside,donovan', 'murray,ryan']",1054.0,centre college,2,0,0.0
13,13,778,CENTRE COLLEGE,BERRY COLLEGE,1,60-77,"35,42","24,36",21-4; 13-1 SAA,5-21; 2-12 SAA,,,02/28/14,1:00 PM,,"Danville, KY",Win,2,False,206,False,17:19,"MISS JUMPER by SMOAK,HUNTER",3.0,,5.0,,,,"MISS JUMPER by SMOAK,HUNTER",1,jumper,missed,berry college,"smoak,hunter",,"['smoak,hunter', 'mccloud,lee', 'whalen,mac', 'jacobs,owen', 'graham,lake']","['wesley,tyler', 'lopez,collin', 'scinta,blake', 'whiteside,donovan', 'murray,ryan']",1039.0,centre college,2,0,0.0
14,14,778,CENTRE COLLEGE,BERRY COLLEGE,1,60-77,"35,42","24,36",21-4; 13-1 SAA,5-21; 2-12 SAA,,,02/28/14,1:00 PM,,"Danville, KY",Win,2,False,206,False,--,"REBOUND OFF by GRAHAM,LAKE",3.0,,5.0,,,,"REBOUND OFF by GRAHAM,LAKE",1,offensive rebound,,berry college,"graham,lake",,"['smoak,hunter', 'mccloud,lee', 'whalen,mac', 'jacobs,owen', 'graham,lake']","['wesley,tyler', 'lopez,collin', 'scinta,blake', 'whiteside,donovan', 'murray,ryan']",,centre college,2,0,0.0
15,15,778,CENTRE COLLEGE,BERRY COLLEGE,1,60-77,"35,42","24,36",21-4; 13-1 SAA,5-21; 2-12 SAA,,,02/28/14,1:00 PM,,"Danville, KY",Win,2,False,206,False,17:07,"MISS JUMPER by JACOBS,OWEN",3.0,,5.0,,,,"MISS JUMPER by JACOBS,OWEN",1,jumper,missed,berry college,"jacobs,owen",,"['smoak,hunter', 'mccloud,lee', 'whalen,mac', 'jacobs,owen', 'graham,lake']","['wesley,tyler', 'lopez,collin', 'scinta,blake', 'whiteside,donovan', 'murray,ryan']",1027.0,centre college,2,0,0.0
16,16,778,CENTRE COLLEGE,BERRY COLLEGE,1,60-77,"35,42","24,36",21-4; 13-1 SAA,5-21; 2-12 SAA,,,02/28/14,1:00 PM,,"Danville, KY",Win,2,False,206,False,17:07,,3.0,,5.0,"BLOCK  by SCINTA,BLAKE",,,"BLOCK  by SCINTA,BLAKE",1,block,,centre college,"scinta,blake",,"['smoak,hunter', 'mccloud,lee', 'whalen,mac', 'jacobs,owen', 'graham,lake']","['wesley,tyler', 'lopez,collin', 'scinta,blake', 'whiteside,donovan', 'murray,ryan']",1027.0,centre college,2,0,0.0
17,17,778,CENTRE COLLEGE,BERRY COLLEGE,1,60-77,"35,42","24,36",21-4; 13-1 SAA,5-21; 2-12 SAA,,,02/28/14,1:00 PM,,"Danville, KY",Win,2,False,206,False,--,,3.0,,5.0,"REBOUND DEF by WESLEY,TYLER",,,"REBOUND DEF by WESLEY,TYLER",1,defensive rebound,,centre college,"wesley,tyler",,"['smoak,hunter', 'mccloud,lee', 'whalen,mac', 'jacobs,owen', 'graham,lake']","['wesley,tyler', 'lopez,collin', 'scinta,blake', 'whiteside,donovan', 'murray,ryan']",,centre college,2,0,0.0
18,18,778,CENTRE COLLEGE,BERRY COLLEGE,1,60-77,"35,42","24,36",21-4; 13-1 SAA,5-21; 2-12 SAA,,,02/28/14,1:00 PM,,"Danville, KY",Win,2,False,206,False,16:58,,3.0,,7.0,"GOOD LAYUP by LOPEZ,COLLIN(in the paint)",CENTRE_M 3-7 (+4),,"GOOD LAYUP by LOPEZ,COLLIN(in the paint)",1,layup,good,centre college,"lopez,collin",2.0,"['smoak,hunter', 'mccloud,lee', 'whalen,mac', 'jacobs,owen', 'graham,lake']","['wesley,tyler', 'lopez,collin', 'scinta,blake', 'whiteside,donovan', 'murray,ryan']",1018.0,centre college,2,0,0.0
19,19,778,CENTRE COLLEGE,BERRY COLLEGE,1,60-77,"35,42","24,36",21-4; 13-1 SAA,5-21; 2-12 SAA,,,02/28/14,1:00 PM,,"Danville, KY",Win,2,False,206,False,16:56,"FOUL  by WHALEN,MAC",3.0,,7.0,,,,"FOUL  by WHALEN,MAC",1,foul,,berry college,"whalen,mac",,"['smoak,hunter', 'mccloud,lee', 'whalen,mac', 'jacobs,owen', 'graham,lake']","['wesley,tyler', 'lopez,collin', 'scinta,blake', 'whiteside,donovan', 'murray,ryan']",1016.0,centre college,2,0,0.0
20,20,778,CENTRE COLLEGE,BERRY COLLEGE,1,60-77,"35,42","24,36",21-4; 13-1 SAA,5-21; 2-12 SAA,,,02/28/14,1:00 PM,,"Danville, KY",Win,2,False,206,False,16:56,,3.0,,8.0,"GOOD FT by LOPEZ,COLLIN",CENTRE_M 3-8 (+5),,"GOOD FT by LOPEZ,COLLIN",1,free throw,good,centre college,"lopez,collin",1.0,"['smoak,hunter', 'mccloud,lee', 'whalen,mac', 'jacobs,owen', 'graham,lake']","['wesley,tyler', 'lopez,collin', 'scinta,blake', 'whiteside,donovan', 'murray,ryan']",1016.0,centre college,2,0,0.0
21,21,778,CENTRE COLLEGE,BERRY COLLEGE,1,60-77,"35,42","24,36",21-4; 13-1 SAA,5-21; 2-12 SAA,,,02/28/14,1:00 PM,,"Danville, KY",Win,2,False,206,False,16:56,,3.0,,8.0,"SUB IN by KARSNER,JOSH",,,"SUB IN by KARSNER,JOSH",1,subbing in,,centre college,"karsner,josh",,"['smoak,hunter', 'mccloud,lee', 'whalen,mac', 'jacobs,owen', 'graham,lake']","['wesley,tyler', 'lopez,collin', 'scinta,blake', 'whiteside,donovan', 'murray,ryan', 'karsner,josh']",1016.0,centre college,2,0,0.0
22,22,778,CENTRE COLLEGE,BERRY COLLEGE,1,60-77,"35,42","24,36",21-4; 13-1 SAA,5-21; 2-12 SAA,,,02/28/14,1:00 PM,,"Danville, KY",Win,2,False,206,False,16:56,,3.0,,8.0,"SUB OUT by SCINTA,BLAKE",,,"SUB OUT by SCINTA,BLAKE",1,subbing out,,centre college,"scinta,blake",,"['smoak,hunter', 'mccloud,lee', 'whalen,mac', 'jacobs,owen', 'graham,lake']","['wesley,tyler', 'lopez,collin', 'whiteside,donovan', 'murray,ryan', 'karsner,josh']",1016.0,centre college,2,0,0.0
