,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway,1stPlayOfPoss
0,0,814,Centre,Hanover,0,80-84,"23,48,13","34,37,9",5-1,1-4,,,12/02/15,6:30 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,3,True,480,False,19:40,,,,,"TURNOVER  by SCINTA,BLAKE",,,"TURNOVER  by SCINTA,BLAKE",1,turnover,,centre,"scinta,blake",,"['billups,v.j.', 'mckinney,wes', 'van,michael', 'muchmore,corey', 'buck,levi']","['gump,matt', 'scinta,blake', 'wesley,tyler', 'repishti,bryan', 'ebert,carson']",1180.0,hanover,1,0,0.0,1
1,1,814,Centre,Hanover,0,80-84,"23,48,13","34,37,9",5-1,1-4,,,12/02/15,6:30 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,3,True,480,False,19:25,"MISS LAYUP by MUCHMORE,COREY",,,,,,,"MISS LAYUP by MUCHMORE,COREY",1,layup,missed,hanover,"muchmore,corey",,"['billups,v.j.', 'mckinney,wes', 'van,michael', 'muchmore,corey', 'buck,levi']","['gump,matt', 'scinta,blake', 'wesley,tyler', 'repishti,bryan', 'ebert,carson']",1165.0,hanover,1,0,0.0,0
2,2,814,Centre,Hanover,0,80-84,"23,48,13","34,37,9",5-1,1-4,,,12/02/15,6:30 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,3,True,480,False,--,,,,,"REBOUND DEF by GUMP,MATT",,,"REBOUND DEF by GUMP,MATT",1,defensive rebound,,centre,"gump,matt",,"['billups,v.j.', 'mckinney,wes', 'van,michael', 'muchmore,corey', 'buck,levi']","['gump,matt', 'scinta,blake', 'wesley,tyler', 'repishti,bryan', 'ebert,carson']",,hanover,1,0,0.0,0
3,3,814,Centre,Hanover,0,80-84,"23,48,13","34,37,9",5-1,1-4,,,12/02/15,6:30 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,3,True,480,False,19:04,,,,,"MISS 3PTR by EBERT,CARSON",,,"MISS 3PTR by EBERT,CARSON",1,three pointer,missed,centre,"ebert,carson",,"['billups,v.j.', 'mckinney,wes', 'van,michael', 'muchmore,corey', 'buck,levi']","['gump,matt', 'scinta,blake', 'wesley,tyler', 'repishti,bryan', 'ebert,carson']",1144.0,centre,2,0,0.0,1
4,4,814,Centre,Hanover,0,80-84,"23,48,13","34,37,9",5-1,1-4,,,12/02/15,6:30 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,3,True,480,False,--,,,,,"REBOUND OFF by WESLEY,TYLER",,,"REBOUND OFF by WESLEY,TYLER",1,offensive rebound,,centre,"wesley,tyler",,"['billups,v.j.', 'mckinney,wes', 'van,michael', 'muchmore,corey', 'buck,levi']","['gump,matt', 'scinta,blake', 'wesley,tyler', 'repishti,bryan', 'ebert,carson']",,centre,2,0,0.0,0
5,5,814,Centre,Hanover,0,80-84,"23,48,13","34,37,9",5-1,1-4,,,12/02/15,6:30 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,3,True,480,False,18:58,,,,,"TURNOVER  by WESLEY,TYLER",,,"TURNOVER  by WESLEY,TYLER",1,turnover,,centre,"wesley,tyler",,"['billups,v.j.', 'mckinney,wes', 'van,michael', 'muchmore,corey', 'buck,levi']","['gump,matt', 'scinta,blake', 'wesley,tyler', 'repishti,bryan', 'ebert,carson']",1138.0,centre,2,0,0.0,0
6,6,814,Centre,Hanover,0,80-84,"23,48,13","34,37,9",5-1,1-4,,,12/02/15,6:30 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,3,True,480,False,18:57,"STEAL  by KLEUNEN,MICHAEL VAN",,,,,,,"STEAL  by KLEUNEN,MICHAEL VAN",1,steal,,hanover,,,"['billups,v.j.', 'mckinney,wes', 'van,michael', 'muchmore,corey', 'buck,levi']","['gump,matt', 'scinta,blake', 'wesley,tyler', 'repishti,bryan', 'ebert,carson']",1137.0,centre,2,0,0.0,0
7,7,814,Centre,Hanover,0,80-84,"23,48,13","34,37,9",5-1,1-4,,,12/02/15,6:30 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,3,True,480,False,18:50,"TURNOVER  by BUCK,LEVI",,,,,,,"TURNOVER  by BUCK,LEVI",1,turnover,,hanover,"buck,levi",,"['billups,v.j.', 'mckinney,wes', 'van,michael', 'muchmore,corey', 'buck,levi']","['gump,matt', 'scinta,blake', 'wesley,tyler', 'repishti,bryan', 'ebert,carson']",1130.0,hanover,3,0,0.0,1
8,8,814,Centre,Hanover,0,80-84,"23,48,13","34,37,9",5-1,1-4,,,12/02/15,6:30 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,3,True,480,False,18:49,,,,,"STEAL  by GUMP,MATT",,,"STEAL  by GUMP,MATT",1,steal,,centre,,,"['billups,v.j.', 'mckinney,wes', 'van,michael', 'muchmore,corey', 'buck,levi']","['gump,matt', 'scinta,blake', 'wesley,tyler', 'repishti,bryan', 'ebert,carson']",1129.0,hanover,3,0,0.0,0
9,9,814,Centre,Hanover,0,80-84,"23,48,13","34,37,9",5-1,1-4,,,12/02/15,6:30 PM,,"Danville, Ky. (Alumni Gymnasium)",Win,3,True,480,False,18:46,,0.0,,2.0,"GOOD LAYUP by SCINTA,BLAKE(in the paint)",CENTRE 0-2 (+2),,"GOOD LAYUP by SCINTA,BLAKE(in the paint)",1,layup,good,centre,"scinta,blake",2.0,"['billups,v.j.', 'mckinney,wes', 'van,michael', 'muchmore,corey', 'buck,levi']","['gump,matt', 'scinta,blake', 'wesley,tyler', 'repishti,bryan', 'ebert,carson']",1126.0,centre,4,0,0.0,1
