,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,timeRemaining,awayPlay,awayTeamScore,playTeamIndicator,homeTeamScore,homePlay,gameScore,teamIndicator,Play,Period,playType,shotOutcome,Team,Player,pointsEarned,awayLineup,homeLineup,timeSeconds,Poss,possNum,pppHome,pppAway,1stPlayOfPoss
0,0,4842,Sewanee,Centre,1,96-68,"34,34","44,52",3-7,4-4,0-1,1-0,12/04/21,3:00 PM,,"Juhan Gymnasium, Sewanee, TN",Lose,2,False,287,False,19:35,,,,,"TURNOVER  by MARR,RUSS",,,"TURNOVER  by MARR,RUSS",1,turnover,,sewanee,"marr,russ",,"['baughman,carter', 'gerald,dustin', 'smith,rj', 'williams,jalen', 'moore,chez']","['kahl,colin', 'avaliani,luka', 'marr,russ', 'bouldin,blake', 'crump,john']",1175.0,centre,1,0,0.0,1
1,1,4842,Sewanee,Centre,1,96-68,"34,34","44,52",3-7,4-4,0-1,1-0,12/04/21,3:00 PM,,"Juhan Gymnasium, Sewanee, TN",Lose,2,False,287,False,19:35,"STEAL  by GERALD,DUSTIN",,,,,,,"STEAL  by GERALD,DUSTIN",1,steal,,centre,,,"['baughman,carter', 'gerald,dustin', 'smith,rj', 'williams,jalen', 'moore,chez']","['kahl,colin', 'avaliani,luka', 'marr,russ', 'bouldin,blake', 'crump,john']",1175.0,centre,1,0,0.0,0
2,2,4842,Sewanee,Centre,1,96-68,"34,34","44,52",3-7,4-4,0-1,1-0,12/04/21,3:00 PM,,"Juhan Gymnasium, Sewanee, TN",Lose,2,False,287,False,19:18,"GOOD 3PTR by BAUGHMAN,CARTER",3.0,,0.0,,Centre 3-0 (+3),,"GOOD 3PTR by BAUGHMAN,CARTER",1,three pointer,good,centre,"baughman,carter",3.0,"['baughman,carter', 'gerald,dustin', 'smith,rj', 'williams,jalen', 'moore,chez']","['kahl,colin', 'avaliani,luka', 'marr,russ', 'bouldin,blake', 'crump,john']",1158.0,centre,1,0,0.0,0
3,3,4842,Sewanee,Centre,1,96-68,"34,34","44,52",3-7,4-4,0-1,1-0,12/04/21,3:00 PM,,"Juhan Gymnasium, Sewanee, TN",Lose,2,False,287,False,--,"ASSIST  by SMITH,RJ",3.0,,0.0,,,,"ASSIST  by SMITH,RJ",1,assist,,centre,"smith,rj",,"['baughman,carter', 'gerald,dustin', 'smith,rj', 'williams,jalen', 'moore,chez']","['kahl,colin', 'avaliani,luka', 'marr,russ', 'bouldin,blake', 'crump,john']",,centre,1,0,0.0,0
4,4,4842,Sewanee,Centre,1,96-68,"34,34","44,52",3-7,4-4,0-1,1-0,12/04/21,3:00 PM,,"Juhan Gymnasium, Sewanee, TN",Lose,2,False,287,False,19:05,,3.0,,0.0,"TURNOVER  by CRUMP,JOHN",,,"TURNOVER  by CRUMP,JOHN",1,turnover,,sewanee,"crump,john",,"['baughman,carter', 'gerald,dustin', 'smith,rj', 'williams,jalen', 'moore,chez']","['kahl,colin', 'avaliani,luka', 'marr,russ', 'bouldin,blake', 'crump,john']",1145.0,centre,1,0,0.0,0
5,5,4842,Sewanee,Centre,1,96-68,"34,34","44,52",3-7,4-4,0-1,1-0,12/04/21,3:00 PM,,"Juhan Gymnasium, Sewanee, TN",Lose,2,False,287,False,19:05,"STEAL  by BAUGHMAN,CARTER",3.0,,0.0,,,,"STEAL  by BAUGHMAN,CARTER",1,steal,,centre,,,"['baughman,carter', 'gerald,dustin', 'smith,rj', 'williams,jalen', 'moore,chez']","['kahl,colin', 'avaliani,luka', 'marr,russ', 'bouldin,blake', 'crump,john']",1145.0,centre,1,0,0.0,0
6,6,4842,Sewanee,Centre,1,96-68,"34,34","44,52",3-7,4-4,0-1,1-0,12/04/21,3:00 PM,,"Juhan Gymnasium, Sewanee, TN",Lose,2,False,287,False,19:00,"MISS LAYUP by BAUGHMAN,CARTER(in the paint)",3.0,,0.0,,,,"MISS LAYUP by BAUGHMAN,CARTER(in the paint)",1,layup,missed,centre,"baughman,carter",,"['baughman,carter', 'gerald,dustin', 'smith,rj', 'williams,jalen', 'moore,chez']","['kahl,colin', 'avaliani,luka', 'marr,russ', 'bouldin,blake', 'crump,john']",1140.0,centre,1,0,0.0,0
7,7,4842,Sewanee,Centre,1,96-68,"34,34","44,52",3-7,4-4,0-1,1-0,12/04/21,3:00 PM,,"Juhan Gymnasium, Sewanee, TN",Lose,2,False,287,False,19:00,,3.0,,0.0,"BLOCK  by MARR,RUSS",,,"BLOCK  by MARR,RUSS",1,block,,sewanee,"marr,russ",,"['baughman,carter', 'gerald,dustin', 'smith,rj', 'williams,jalen', 'moore,chez']","['kahl,colin', 'avaliani,luka', 'marr,russ', 'bouldin,blake', 'crump,john']",1140.0,centre,1,0,0.0,0
8,8,4842,Sewanee,Centre,1,96-68,"34,34","44,52",3-7,4-4,0-1,1-0,12/04/21,3:00 PM,,"Juhan Gymnasium, Sewanee, TN",Lose,2,False,287,False,--,,3.0,,0.0,"REBOUND DEF by CRUMP,JOHN",,,"REBOUND DEF by CRUMP,JOHN",1,defensive rebound,,sewanee,"crump,john",,"['baughman,carter', 'gerald,dustin', 'smith,rj', 'williams,jalen', 'moore,chez']","['kahl,colin', 'avaliani,luka', 'marr,russ', 'bouldin,blake', 'crump,john']",,centre,1,0,0.0,0
9,9,4842,Sewanee,Centre,1,96-68,"34,34","44,52",3-7,4-4,0-1,1-0,12/04/21,3:00 PM,,"Juhan Gymnasium, Sewanee, TN",Lose,2,False,287,False,18:45,,3.0,,2.0,"GOOD LAYUP by AVALIANI,LUKA(in the paint)",Sewan 3-2 (+1),,"GOOD LAYUP by AVALIANI,LUKA(in the paint)",1,layup,good,sewanee,"avaliani,luka",2.0,"['baughman,carter', 'gerald,dustin', 'smith,rj', 'williams,jalen', 'moore,chez']","['kahl,colin', 'avaliani,luka', 'marr,russ', 'bouldin,blake', 'crump,john']",1125.0,sewanee,2,0,0.0,1
