Time Remaining,HC,Away Team Score,Play Team Indicator,Home Team Score,BSC,Game Score,Team Indicator,Play,Period
01:06,,38,,48 (+10),"GOOD 3PTR by JONUS,JASEN",BSC 38-48 (+10),,"GOOD 3PTR by JONUS,JASEN",1
--,,,,,"ASSIST  by WHITE,BLAISE",,,"ASSIST  by WHITE,BLAISE",1
00:37,"GOOD JUMPER by LEE,JERROD(in the paint)",40,,48 (+8),,HC 40-48 (+8),,"GOOD JUMPER by LEE,JERROD(in the paint)",1
00:19,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,1
00:19,,,,,"SUB IN by LEE,CALEB",,,"SUB IN by LEE,CALEB",1
00:19,,,,,"SUB OUT by HENRY,COLIN",,,"SUB OUT by HENRY,COLIN",1
00:16,"FOUL  by PETTY,RYAN",,,,,,,"FOUL  by PETTY,RYAN",1
00:03,,,,,"MISS JUMPER by LEE,CALEB",,,"MISS JUMPER by LEE,CALEB",1
00:03,"BLOCK  by MCDOWELL,WILLIE",,,,,,,"BLOCK  by MCDOWELL,WILLIE",1
--,"REBOUND DEF by THOMAS,JEREMIAH",,,,,,,"REBOUND DEF by THOMAS,JEREMIAH",1
00:00,"GOOD LAYUP by MCDOWELL,WILLIE(in the paint)",42,,48 (+6),,HC 42-48 (+6),,"GOOD LAYUP by MCDOWELL,WILLIE(in the paint)",1
20:00,"SUB IN by TURNIPSEED,D'AWVALO",,,,,,,"SUB IN by TURNIPSEED,D'AWVALO",2
20:00,"SUB OUT by LEE,JERROD",,,,,,,"SUB OUT by LEE,JERROD",2
19:41,,42,,51 (+9),"GOOD 3PTR by KEGARISE,KEVIN",BSC 42-51 (+9),,"GOOD 3PTR by KEGARISE,KEVIN",2
--,,,,,"ASSIST  by HENRY,COLIN",,,"ASSIST  by HENRY,COLIN",2
19:15,,,,,"FOUL  by JONUS,JASEN",,,"FOUL  by JONUS,JASEN",2
19:04,"FOUL  by TURNIPSEED,D'AWVALO",,,,,,,"FOUL  by TURNIPSEED,D'AWVALO",2
19:04,"TURNOVER  by TURNIPSEED,D'AWVALO",,,,,,,"TURNOVER  by TURNIPSEED,D'AWVALO",2
18:44,"FOUL  by MOODY,JACOB",,,,,,,"FOUL  by MOODY,JACOB",2
18:39,,,,,"MISS JUMPER by RICHARDS,ZAC",,,"MISS JUMPER by RICHARDS,ZAC",2
18:39,"BLOCK  by MCDOWELL,WILLIE",,,,,,,"BLOCK  by MCDOWELL,WILLIE",2
--,"REBOUND DEF by MCDOWELL,WILLIE",,,,,,,"REBOUND DEF by MCDOWELL,WILLIE",2
18:12,"GOOD LAYUP by VARNEY,JASON(in the paint)",44,,51 (+7),,HC 44-51 (+7),,"GOOD LAYUP by VARNEY,JASON(in the paint)",2
17:53,,,,,"MISS LAYUP by HENRY,COLIN",,,"MISS LAYUP by HENRY,COLIN",2
17:53,"BLOCK  by MCDOWELL,WILLIE",,,,,,,"BLOCK  by MCDOWELL,WILLIE",2
--,"REBOUND DEF by KILPATRICK,MIKE",,,,,,,"REBOUND DEF by KILPATRICK,MIKE",2
17:46,"TURNOVER  by KILPATRICK,MIKE",,,,,,,"TURNOVER  by KILPATRICK,MIKE",2
17:46,"SUB IN by THOMAS,JEREMIAH",,,,,,,"SUB IN by THOMAS,JEREMIAH",2
17:46,"SUB OUT by MCDOWELL,WILLIE",,,,,,,"SUB OUT by MCDOWELL,WILLIE",2
17:46,,,,,"SUB IN by SCHAMP,GRIFFIN",,,"SUB IN by SCHAMP,GRIFFIN",2
17:46,,,,,"SUB OUT by HENRY,COLIN",,,"SUB OUT by HENRY,COLIN",2
17:32,,,,,"MISS LAYUP by KEGARISE,KEVIN",,,"MISS LAYUP by KEGARISE,KEVIN",2
--,"REBOUND DEF by THOMAS,JEREMIAH",,,,,,,"REBOUND DEF by THOMAS,JEREMIAH",2
17:24,"MISS LAYUP by TURNIPSEED,D'AWVALO",,,,,,,"MISS LAYUP by TURNIPSEED,D'AWVALO",2
--,,,,,"REBOUND DEF by RICHARDS,ZAC",,,"REBOUND DEF by RICHARDS,ZAC",2
17:07,,,,,"MISS LAYUP by SCHAMP,GRIFFIN",,,"MISS LAYUP by SCHAMP,GRIFFIN",2
17:07,"BLOCK  by THOMAS,JEREMIAH",,,,,,,"BLOCK  by THOMAS,JEREMIAH",2
--,"REBOUND DEF by VARNEY,JASON",,,,,,,"REBOUND DEF by VARNEY,JASON",2
16:57,"MISS LAYUP by THOMAS,JEREMIAH",,,,,,,"MISS LAYUP by THOMAS,JEREMIAH",2
--,,,,,"REBOUND DEF by RICHARDS,ZAC",,,"REBOUND DEF by RICHARDS,ZAC",2
16:40,,,,,"MISS LAYUP by JONUS,JASEN",,,"MISS LAYUP by JONUS,JASEN",2
16:40,"BLOCK  by MOODY,JACOB",,,,,,,"BLOCK  by MOODY,JACOB",2
--,"REBOUND DEF by THOMAS,JEREMIAH",,,,,,,"REBOUND DEF by THOMAS,JEREMIAH",2
16:30,"TURNOVER  by MOODY,JACOB",,,,,,,"TURNOVER  by MOODY,JACOB",2
16:28,,,,,"STEAL  by WHITE,BLAISE",,,"STEAL  by WHITE,BLAISE",2
16:25,,44,,53 (+9),"GOOD LAYUP by RICHARDS,ZAC(in the paint)",BSC 44-53 (+9),,"GOOD LAYUP by RICHARDS,ZAC(in the paint)",2
--,,,,,"ASSIST  by JONUS,JASEN",,,"ASSIST  by JONUS,JASEN",2
16:03,"FOUL  by VARNEY,JASON",,,,,,,"FOUL  by VARNEY,JASON",2
16:03,"TURNOVER  by VARNEY,JASON",,,,,,,"TURNOVER  by VARNEY,JASON",2
16:03,"SUB IN by LEE,JERROD",,,,,,,"SUB IN by LEE,JERROD",2
16:03,"SUB IN by BLACKMON,KANDEN",,,,,,,"SUB IN by BLACKMON,KANDEN",2
16:03,"SUB IN by PETTY,RYAN",,,,,,,"SUB IN by PETTY,RYAN",2
16:03,"SUB OUT by KILPATRICK,MIKE",,,,,,,"SUB OUT by KILPATRICK,MIKE",2
16:03,"SUB OUT by MOODY,JACOB",,,,,,,"SUB OUT by MOODY,JACOB",2
16:03,"SUB OUT by TURNIPSEED,D'AWVALO",,,,,,,"SUB OUT by TURNIPSEED,D'AWVALO",2
15:49,,,,,"MISS LAYUP by RICHARDS,ZAC",,,"MISS LAYUP by RICHARDS,ZAC",2
--,"REBOUND DEF by BLACKMON,KANDEN",,,,,,,"REBOUND DEF by BLACKMON,KANDEN",2
15:43,"GOOD LAYUP by PETTY,RYAN(in the paint)",46,,53 (+7),,HC 46-53 (+7),,"GOOD LAYUP by PETTY,RYAN(in the paint)",2
15:35,,46,,55 (+9),"GOOD LAYUP by RICHARDS,ZAC(in the paint)",BSC 46-55 (+9),,"GOOD LAYUP by RICHARDS,ZAC(in the paint)",2
--,,,,,"ASSIST  by WHITE,BLAISE",,,"ASSIST  by WHITE,BLAISE",2
15:24,"MISS JUMPER by THOMAS,JEREMIAH",,,,,,,"MISS JUMPER by THOMAS,JEREMIAH",2
--,"REBOUND OFF by LEE,JERROD",,,,,,,"REBOUND OFF by LEE,JERROD",2
15:24,,,,,"FOUL  by WHITE,BLAISE",,,"FOUL  by WHITE,BLAISE",2
15:24,"MISS FT by LEE,JERROD",,,,,,,"MISS FT by LEE,JERROD",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
15:24,"MISS FT by LEE,JERROD",,,,,,,"MISS FT by LEE,JERROD",2
--,,,,,"REBOUND DEF by THOMAS,LARRY",,,"REBOUND DEF by THOMAS,LARRY",2
15:24,,,,,"SUB IN by HOLLAND,JASON",,,"SUB IN by HOLLAND,JASON",2
15:24,,,,,"SUB IN by THOMAS,LARRY",,,"SUB IN by THOMAS,LARRY",2
15:24,,,,,"SUB OUT by WHITE,BLAISE",,,"SUB OUT by WHITE,BLAISE",2
15:24,,,,,"SUB OUT by KEGARISE,KEVIN",,,"SUB OUT by KEGARISE,KEVIN",2
14:58,,,,,"TURNOVER  by RICHARDS,ZAC",,,"TURNOVER  by RICHARDS,ZAC",2
14:56,"STEAL  by THOMAS,JEREMIAH",,,,,,,"STEAL  by THOMAS,JEREMIAH",2
14:52,"MISS LAYUP by THOMAS,JEREMIAH",,,,,,,"MISS LAYUP by THOMAS,JEREMIAH",2
--,"REBOUND OFF by PETTY,RYAN",,,,,,,"REBOUND OFF by PETTY,RYAN",2
14:45,"GOOD LAYUP by PETTY,RYAN(in the paint)",48,,55 (+7),,HC 48-55 (+7),,"GOOD LAYUP by PETTY,RYAN(in the paint)",2
14:34,"FOUL  by LEE,JERROD",,,,,,,"FOUL  by LEE,JERROD",2
14:34,,,,,"SUB IN by MURPHY,NICK",,,"SUB IN by MURPHY,NICK",2
14:34,,,,,"SUB IN by LEE,CALEB",,,"SUB IN by LEE,CALEB",2
14:34,,,,,"SUB OUT by JONUS,JASEN",,,"SUB OUT by JONUS,JASEN",2
14:34,,,,,"SUB OUT by RICHARDS,ZAC",,,"SUB OUT by RICHARDS,ZAC",2
14:28,,48,,58 (+10),"GOOD 3PTR by THOMAS,LARRY",BSC 48-58 (+10),,"GOOD 3PTR by THOMAS,LARRY",2
--,,,,,"ASSIST  by LEE,CALEB",,,"ASSIST  by LEE,CALEB",2
14:20,"GOOD LAYUP by VARNEY,JASON(in the paint)",50,,58 (+8),,HC 50-58 (+8),,"GOOD LAYUP by VARNEY,JASON(in the paint)",2
--,"ASSIST  by LEE,JERROD",,,,,,,"ASSIST  by LEE,JERROD",2
14:20,,,,,"FOUL  by THOMAS,LARRY",,,"FOUL  by THOMAS,LARRY",2
14:20,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2
14:20,"GOOD FT by VARNEY,JASON",51,,58 (+7),,HC 51-58 (+7),,"GOOD FT by VARNEY,JASON",2
14:05,,51,,60 (+9),"GOOD LAYUP by SCHAMP,GRIFFIN(in the paint)",BSC 51-60 (+9),,"GOOD LAYUP by SCHAMP,GRIFFIN(in the paint)",2
13:45,"MISS LAYUP by VARNEY,JASON",,,,,,,"MISS LAYUP by VARNEY,JASON",2
--,,,,,"REBOUND DEF by THOMAS,LARRY",,,"REBOUND DEF by THOMAS,LARRY",2
13:31,,51,,62 (+11),"GOOD LAYUP by LEE,CALEB(in the paint)",BSC 51-62 (+11),,"GOOD LAYUP by LEE,CALEB(in the paint)",2
13:24,,,,,"FOUL  by HOLLAND,JASON",,,"FOUL  by HOLLAND,JASON",2
13:24,"SUB IN by ROBERSON,D'ANGELO",,,,,,,"SUB IN by ROBERSON,D'ANGELO",2
13:24,"SUB OUT by BLACKMON,KANDEN",,,,,,,"SUB OUT by BLACKMON,KANDEN",2
13:16,,,,,"FOUL  by LEE,CALEB",,,"FOUL  by LEE,CALEB",2
13:16,"MISS FT by ROBERSON,D'ANGELO",,,,,,,"MISS FT by ROBERSON,D'ANGELO",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
13:16,"MISS FT by ROBERSON,D'ANGELO",,,,,,,"MISS FT by ROBERSON,D'ANGELO",2
--,,,,,"REBOUND DEF by THOMAS,LARRY",,,"REBOUND DEF by THOMAS,LARRY",2
12:59,,51,,65 (+14),"GOOD 3PTR by MURPHY,NICK",BSC 51-65 (+14),,"GOOD 3PTR by MURPHY,NICK",2
--,,,,,"ASSIST  by THOMAS,LARRY",,,"ASSIST  by THOMAS,LARRY",2
12:34,"MISS LAYUP by VARNEY,JASON",,,,,,,"MISS LAYUP by VARNEY,JASON",2
12:34,,,,,"BLOCK  by MURPHY,NICK",,,"BLOCK  by MURPHY,NICK",2
--,,,,,"REBOUND DEF by THOMAS,LARRY",,,"REBOUND DEF by THOMAS,LARRY",2
12:15,"FOUL  by VARNEY,JASON",,,,,,,"FOUL  by VARNEY,JASON",2
12:15,"SUB IN by TURNIPSEED,D'AWVALO",,,,,,,"SUB IN by TURNIPSEED,D'AWVALO",2
12:15,"SUB OUT by VARNEY,JASON",,,,,,,"SUB OUT by VARNEY,JASON",2
12:07,,,,,"MISS LAYUP by SCHAMP,GRIFFIN",,,"MISS LAYUP by SCHAMP,GRIFFIN",2
12:07,"BLOCK  by ROBERSON,D'ANGELO",,,,,,,"BLOCK  by ROBERSON,D'ANGELO",2
--,"REBOUND DEF by ROBERSON,D'ANGELO",,,,,,,"REBOUND DEF by ROBERSON,D'ANGELO",2
11:58,"GOOD LAYUP by PETTY,RYAN(in the paint)",53,,65 (+12),,HC 53-65 (+12),,"GOOD LAYUP by PETTY,RYAN(in the paint)",2
11:38,"FOUL  by ROBERSON,D'ANGELO",,,,,,,"FOUL  by ROBERSON,D'ANGELO",2
11:38,,53,,66 (+13),"GOOD FT by LEE,CALEB",BSC 53-66 (+13),,"GOOD FT by LEE,CALEB",2
11:38,,,,,"MISS FT by LEE,CALEB",,,"MISS FT by LEE,CALEB",2
--,"REBOUND DEF by ROBERSON,D'ANGELO",,,,,,,"REBOUND DEF by ROBERSON,D'ANGELO",2
11:38,"SUB IN by MOODY,JACOB",,,,,,,"SUB IN by MOODY,JACOB",2
11:38,"SUB IN by EDGAR,COURTNEE",,,,,,,"SUB IN by EDGAR,COURTNEE",2
11:38,"SUB OUT by THOMAS,JEREMIAH",,,,,,,"SUB OUT by THOMAS,JEREMIAH",2
11:38,"SUB OUT by LEE,JERROD",,,,,,,"SUB OUT by LEE,JERROD",2
11:38,,,,,"SUB IN by WHITE,BLAISE",,,"SUB IN by WHITE,BLAISE",2
11:38,,,,,"SUB IN by JONUS,JASEN",,,"SUB IN by JONUS,JASEN",2
11:38,,,,,"SUB IN by HENRY,COLIN",,,"SUB IN by HENRY,COLIN",2
11:38,,,,,"SUB IN by KEGARISE,KEVIN",,,"SUB IN by KEGARISE,KEVIN",2
11:38,,,,,"SUB OUT by MURPHY,NICK",,,"SUB OUT by MURPHY,NICK",2
11:38,,,,,"SUB OUT by HOLLAND,JASON",,,"SUB OUT by HOLLAND,JASON",2
11:38,,,,,"SUB OUT by SCHAMP,GRIFFIN",,,"SUB OUT by SCHAMP,GRIFFIN",2
11:38,,,,,"SUB OUT by THOMAS,LARRY",,,"SUB OUT by THOMAS,LARRY",2
11:21,"MISS 3PTR by PETTY,RYAN",,,,,,,"MISS 3PTR by PETTY,RYAN",2
--,,,,,"REBOUND DEF by HENRY,COLIN",,,"REBOUND DEF by HENRY,COLIN",2
11:06,,,,,"MISS JUMPER by LEE,CALEB",,,"MISS JUMPER by LEE,CALEB",2
--,"REBOUND DEF by ROBERSON,D'ANGELO",,,,,,,"REBOUND DEF by ROBERSON,D'ANGELO",2
11:00,"TURNOVER  by ROBERSON,D'ANGELO",,,,,,,"TURNOVER  by ROBERSON,D'ANGELO",2
11:00,,,,,"STEAL  by HENRY,COLIN",,,"STEAL  by HENRY,COLIN",2
11:00,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2
11:00,,,,,"SUB IN by RICHARDS,ZAC",,,"SUB IN by RICHARDS,ZAC",2
11:00,,,,,"SUB OUT by LEE,CALEB",,,"SUB OUT by LEE,CALEB",2
10:54,,53,,68 (+15),"GOOD LAYUP by KEGARISE,KEVIN(in the paint)",BSC 53-68 (+15),,"GOOD LAYUP by KEGARISE,KEVIN(in the paint)",2
--,,,,,"ASSIST  by RICHARDS,ZAC",,,"ASSIST  by RICHARDS,ZAC",2
10:38,"GOOD 3PTR by EDGAR,COURTNEE",56,,68 (+12),,HC 56-68 (+12),,"GOOD 3PTR by EDGAR,COURTNEE",2
--,"ASSIST  by PETTY,RYAN",,,,,,,"ASSIST  by PETTY,RYAN",2
10:21,"FOUL  by ROBERSON,D'ANGELO",,,,,,,"FOUL  by ROBERSON,D'ANGELO",2
10:21,,56,,69 (+13),"GOOD FT by RICHARDS,ZAC",BSC 56-69 (+13),,"GOOD FT by RICHARDS,ZAC",2
10:21,,56,,70 (+14),"GOOD FT by RICHARDS,ZAC",BSC 56-70 (+14),,"GOOD FT by RICHARDS,ZAC",2
10:15,"TURNOVER  by ROBERSON,D'ANGELO",,,,,,,"TURNOVER  by ROBERSON,D'ANGELO",2
10:15,"SUB IN by MCDOWELL,WILLIE",,,,,,,"SUB IN by MCDOWELL,WILLIE",2
10:15,"SUB OUT by ROBERSON,D'ANGELO",,,,,,,"SUB OUT by ROBERSON,D'ANGELO",2
09:54,,56,,72 (+16),"GOOD JUMPER by KEGARISE,KEVIN",BSC 56-72 (+16),,"GOOD JUMPER by KEGARISE,KEVIN",2
09:38,"MISS 3PTR by PETTY,RYAN",,,,,,,"MISS 3PTR by PETTY,RYAN",2
--,"REBOUND OFF by TURNIPSEED,D'AWVALO",,,,,,,"REBOUND OFF by TURNIPSEED,D'AWVALO",2
09:34,"TURNOVER  by TURNIPSEED,D'AWVALO",,,,,,,"TURNOVER  by TURNIPSEED,D'AWVALO",2
09:32,,,,,"STEAL  by HENRY,COLIN",,,"STEAL  by HENRY,COLIN",2
09:23,,56,,74 (+18),"GOOD LAYUP by RICHARDS,ZAC(in the paint)",BSC 56-74 (+18),,"GOOD LAYUP by RICHARDS,ZAC(in the paint)",2
--,,,,,"ASSIST  by WHITE,BLAISE",,,"ASSIST  by WHITE,BLAISE",2
09:06,"GOOD JUMPER by TURNIPSEED,D'AWVALO",58,,74 (+16),,HC 58-74 (+16),,"GOOD JUMPER by TURNIPSEED,D'AWVALO",2
08:56,,,,,"TURNOVER  by HENRY,COLIN",,,"TURNOVER  by HENRY,COLIN",2
08:56,"SUB IN by THOMAS,JEREMIAH",,,,,,,"SUB IN by THOMAS,JEREMIAH",2
08:56,"SUB IN by LEE,JERROD",,,,,,,"SUB IN by LEE,JERROD",2
08:56,"SUB IN by VARNEY,JASON",,,,,,,"SUB IN by VARNEY,JASON",2
08:56,"SUB OUT by MOODY,JACOB",,,,,,,"SUB OUT by MOODY,JACOB",2
08:56,"SUB OUT by TURNIPSEED,D'AWVALO",,,,,,,"SUB OUT by TURNIPSEED,D'AWVALO",2
08:56,"SUB OUT by PETTY,RYAN",,,,,,,"SUB OUT by PETTY,RYAN",2
08:40,"GOOD JUMPER by THOMAS,JEREMIAH",60,,74 (+14),,HC 60-74 (+14),,"GOOD JUMPER by THOMAS,JEREMIAH",2
08:31,,60,,77 (+17),"GOOD 3PTR by KEGARISE,KEVIN",BSC 60-77 (+17),,"GOOD 3PTR by KEGARISE,KEVIN",2
--,,,,,"ASSIST  by WHITE,BLAISE",,,"ASSIST  by WHITE,BLAISE",2
08:16,"TURNOVER  by PETTY,RYAN",,,,,,,"TURNOVER  by PETTY,RYAN",2
08:03,,,,,"MISS 3PTR by WHITE,BLAISE",,,"MISS 3PTR by WHITE,BLAISE",2
--,"REBOUND DEF by MCDOWELL,WILLIE",,,,,,,"REBOUND DEF by MCDOWELL,WILLIE",2
07:55,"TURNOVER  by VARNEY,JASON",,,,,,,"TURNOVER  by VARNEY,JASON",2
07:54,,,,,"STEAL  by WHITE,BLAISE",,,"STEAL  by WHITE,BLAISE",2
07:48,,,,,"MISS 3PTR by JONUS,JASEN",,,"MISS 3PTR by JONUS,JASEN",2
--,"REBOUND DEF by PETTY,RYAN",,,,,,,"REBOUND DEF by PETTY,RYAN",2
07:39,"GOOD LAYUP by THOMAS,JEREMIAH(in the paint)",62,,77 (+15),,HC 62-77 (+15),,"GOOD LAYUP by THOMAS,JEREMIAH(in the paint)",2
--,"ASSIST  by PETTY,RYAN",,,,,,,"ASSIST  by PETTY,RYAN",2
07:15,,62,,79 (+17),"GOOD JUMPER by HENRY,COLIN",BSC 62-79 (+17),,"GOOD JUMPER by HENRY,COLIN",2
06:57,"MISS 3PTR by VARNEY,JASON",,,,,,,"MISS 3PTR by VARNEY,JASON",2
--,,,,,"REBOUND DEF by JONUS,JASEN",,,"REBOUND DEF by JONUS,JASEN",2
06:49,,,,,"TURNOVER  by RICHARDS,ZAC",,,"TURNOVER  by RICHARDS,ZAC",2
06:18,"GOOD LAYUP by LEE,JERROD(in the paint)",64,,79 (+15),,HC 64-79 (+15),,"GOOD LAYUP by LEE,JERROD(in the paint)",2
--,"ASSIST  by THOMAS,JEREMIAH",,,,,,,"ASSIST  by THOMAS,JEREMIAH",2
05:46,,64,,81 (+17),"GOOD LAYUP by RICHARDS,ZAC(in the paint)",BSC 64-81 (+17),,"GOOD LAYUP by RICHARDS,ZAC(in the paint)",2
--,,,,,"ASSIST  by WHITE,BLAISE",,,"ASSIST  by WHITE,BLAISE",2
05:28,"MISS JUMPER by THOMAS,JEREMIAH",,,,,,,"MISS JUMPER by THOMAS,JEREMIAH",2
--,"REBOUND OFF by VARNEY,JASON",,,,,,,"REBOUND OFF by VARNEY,JASON",2
05:28,"GOOD LAYUP by VARNEY,JASON(in the paint)",66,,81 (+15),,HC 66-81 (+15),,"GOOD LAYUP by VARNEY,JASON(in the paint)",2
05:28,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2
05:28,"SUB IN by BLACKMON,KANDEN",,,,,,,"SUB IN by BLACKMON,KANDEN",2
05:28,"SUB IN by TURNIPSEED,D'AWVALO",,,,,,,"SUB IN by TURNIPSEED,D'AWVALO",2
05:28,"SUB IN by KILPATRICK,MIKE",,,,,,,"SUB IN by KILPATRICK,MIKE",2
05:28,"SUB OUT by MCDOWELL,WILLIE",,,,,,,"SUB OUT by MCDOWELL,WILLIE",2
05:28,"SUB OUT by LEE,JERROD",,,,,,,"SUB OUT by LEE,JERROD",2
05:28,"SUB OUT by EDGAR,COURTNEE",,,,,,,"SUB OUT by EDGAR,COURTNEE",2
05:17,,66,,83 (+17),"GOOD LAYUP by RICHARDS,ZAC(in the paint)",BSC 66-83 (+17),,"GOOD LAYUP by RICHARDS,ZAC(in the paint)",2
--,,,,,"ASSIST  by JONUS,JASEN",,,"ASSIST  by JONUS,JASEN",2
05:13,,,,,"SUB IN by MURPHY,NICK",,,"SUB IN by MURPHY,NICK",2
05:13,,,,,"SUB OUT by HENRY,COLIN",,,"SUB OUT by HENRY,COLIN",2
05:08,"TURNOVER  by THOMAS,JEREMIAH",,,,,,,"TURNOVER  by THOMAS,JEREMIAH",2
05:07,,,,,"STEAL  by RICHARDS,ZAC",,,"STEAL  by RICHARDS,ZAC",2
05:04,,66,,85 (+19),"GOOD LAYUP by KEGARISE,KEVIN(fastbreak)(in the paint)",BSC 66-85 (+19),,"GOOD LAYUP by KEGARISE,KEVIN(fastbreak)(in the paint)",2
04:51,"FOUL  by KILPATRICK,MIKE",,,,,,,"FOUL  by KILPATRICK,MIKE",2
04:51,,66,,86 (+20),"GOOD FT by KEGARISE,KEVIN",BSC 66-86 (+20),,"GOOD FT by KEGARISE,KEVIN",2
04:51,,,,,"SUB IN by LEE,CALEB",,,"SUB IN by LEE,CALEB",2
04:51,,,,,"SUB IN by SCHAMP,GRIFFIN",,,"SUB IN by SCHAMP,GRIFFIN",2
04:51,,,,,"SUB IN by THOMAS,LARRY",,,"SUB IN by THOMAS,LARRY",2
04:51,,,,,"SUB OUT by WHITE,BLAISE",,,"SUB OUT by WHITE,BLAISE",2
04:51,,,,,"SUB OUT by KEGARISE,KEVIN",,,"SUB OUT by KEGARISE,KEVIN",2
04:51,,,,,"SUB OUT by RICHARDS,ZAC",,,"SUB OUT by RICHARDS,ZAC",2
04:36,"MISS 3PTR by TURNIPSEED,D'AWVALO",,,,,,,"MISS 3PTR by TURNIPSEED,D'AWVALO",2
--,,,,,"REBOUND DEF by LEE,CALEB",,,"REBOUND DEF by LEE,CALEB",2
04:03,,66,,88 (+22),"GOOD LAYUP by LEE,CALEB(in the paint)",BSC 66-88 (+22),,"GOOD LAYUP by LEE,CALEB(in the paint)",2
--,,,,,"ASSIST  by SCHAMP,GRIFFIN",,,"ASSIST  by SCHAMP,GRIFFIN",2
03:53,"MISS 3PTR by BLACKMON,KANDEN",,,,,,,"MISS 3PTR by BLACKMON,KANDEN",2
--,,,,,"REBOUND DEF by LEE,CALEB",,,"REBOUND DEF by LEE,CALEB",2
03:42,,,,,"SUB IN by HOLLAND,JASON",,,"SUB IN by HOLLAND,JASON",2
03:42,,,,,"SUB OUT by JONUS,JASEN",,,"SUB OUT by JONUS,JASEN",2
03:37,"FOUL  by THOMAS,JEREMIAH",,,,,,,"FOUL  by THOMAS,JEREMIAH",2
03:37,,66,,89 (+23),"GOOD FT by LEE,CALEB",BSC 66-89 (+23),,"GOOD FT by LEE,CALEB",2
03:37,,66,,90 (+24),"GOOD FT by LEE,CALEB",BSC 66-90 (+24),,"GOOD FT by LEE,CALEB",2
03:37,"SUB IN by PETTY,RYAN",,,,,,,"SUB IN by PETTY,RYAN",2
03:37,"SUB IN by KARN,GRANTLAND",,,,,,,"SUB IN by KARN,GRANTLAND",2
03:37,"SUB IN by DOOLEY,JUSTIN",,,,,,,"SUB IN by DOOLEY,JUSTIN",2
03:37,"SUB OUT by THOMAS,JEREMIAH",,,,,,,"SUB OUT by THOMAS,JEREMIAH",2
03:37,"SUB OUT by VARNEY,JASON",,,,,,,"SUB OUT by VARNEY,JASON",2
03:37,"SUB OUT by KILPATRICK,MIKE",,,,,,,"SUB OUT by KILPATRICK,MIKE",2
03:25,"MISS 3PTR by PETTY,RYAN",,,,,,,"MISS 3PTR by PETTY,RYAN",2
--,,,,,"REBOUND DEF by MURPHY,NICK",,,"REBOUND DEF by MURPHY,NICK",2
03:20,,,,,"MISS JUMPER by MURPHY,NICK",,,"MISS JUMPER by MURPHY,NICK",2
--,"REBOUND DEF by BLACKMON,KANDEN",,,,,,,"REBOUND DEF by BLACKMON,KANDEN",2
03:11,,,,,"FOUL  by HOLLAND,JASON",,,"FOUL  by HOLLAND,JASON",2
03:11,"MISS FT by PETTY,RYAN",,,,,,,"MISS FT by PETTY,RYAN",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
03:11,"MISS FT by PETTY,RYAN",,,,,,,"MISS FT by PETTY,RYAN",2
--,"REBOUND OFF by KARN,GRANTLAND",,,,,,,"REBOUND OFF by KARN,GRANTLAND",2
03:11,"SUB IN by BRYSON,ERIC",,,,,,,"SUB IN by BRYSON,ERIC",2
03:11,"SUB IN by TACKETT,CODY",,,,,,,"SUB IN by TACKETT,CODY",2
03:11,"SUB OUT by BLACKMON,KANDEN",,,,,,,"SUB OUT by BLACKMON,KANDEN",2
03:11,"SUB OUT by TURNIPSEED,D'AWVALO",,,,,,,"SUB OUT by TURNIPSEED,D'AWVALO",2
03:09,"GOOD JUMPER by KARN,GRANTLAND(in the paint)",68,,90 (+22),,HC 68-90 (+22),,"GOOD JUMPER by KARN,GRANTLAND(in the paint)",2
02:55,"FOUL  by KARN,GRANTLAND",,,,,,,"FOUL  by KARN,GRANTLAND",2
02:55,,,,,"MISS FT by LEE,CALEB",,,"MISS FT by LEE,CALEB",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
02:55,,68,,91 (+23),"GOOD FT by LEE,CALEB",BSC 68-91 (+23),,"GOOD FT by LEE,CALEB",2
02:55,"SUB IN by BALKCUM,SCOTT",,,,,,,"SUB IN by BALKCUM,SCOTT",2
02:55,"SUB OUT by PETTY,RYAN",,,,,,,"SUB OUT by PETTY,RYAN",2
02:55,,,,,"SUB IN by FREEMAN,SCHYLAR",,,"SUB IN by FREEMAN,SCHYLAR",2
02:55,,,,,"SUB IN by MARSCHNER,BRENDAN",,,"SUB IN by MARSCHNER,BRENDAN",2
02:55,,,,,"SUB IN by PLAYER,MATT",,,"SUB IN by PLAYER,MATT",2
02:55,,,,,"SUB IN by NEINER,JOSEPH",,,"SUB IN by NEINER,JOSEPH",2
02:55,,,,,"SUB IN by OLAFSSON,ODDUR",,,"SUB IN by OLAFSSON,ODDUR",2
02:55,,,,,"SUB OUT by LEE,CALEB",,,"SUB OUT by LEE,CALEB",2
