Time Remaining,BCM,Away Team Score,Play Team Indicator,Home Team Score,BSC,Game Score,Team Indicator,Play,Period
16:52,,,,,"STEAL  by WHITE,BLAISE",,,"STEAL  by WHITE,BLAISE",1
16:30,,2,,12 (+10),"GOOD LAYUP by HENRY,COLIN(in the paint)",BSC 2-12 (+10),,"GOOD LAYUP by HENRY,COLIN(in the paint)",1
--,,,,,"ASSIST  by RICHARDS,ZAC",,,"ASSIST  by RICHARDS,ZAC",1
16:02,"MISS JUMPER by GRAHAM,LAKE",,,,,,,"MISS JUMPER by GRAHAM,LAKE",1
--,,,,,"REBOUND DEF by JONUS,JASEN",,,"REBOUND DEF by JONUS,JASEN",1
15:46,"FOUL  by GRAHAM,LAKE",,,,,,,"FOUL  by GRAHAM,LAKE",1
15:43,,2,,13 (+11),"GOOD FT by RICHARDS,ZAC",BSC 2-13 (+11),,"GOOD FT by RICHARDS,ZAC",1
15:43,,2,,14 (+12),"GOOD FT by RICHARDS,ZAC",BSC 2-14 (+12),,"GOOD FT by RICHARDS,ZAC",1
15:43,"SUB IN by ALMULLA,NASSER",,,,,,,"SUB IN by ALMULLA,NASSER",1
15:43,"SUB OUT by SMOAK,HUNTER",,,,,,,"SUB OUT by SMOAK,HUNTER",1
15:43,,,,,"SUB IN by LEE,CALEB",,,"SUB IN by LEE,CALEB",1
15:43,,,,,"SUB IN by MURPHY,NICK",,,"SUB IN by MURPHY,NICK",1
15:43,,,,,"SUB IN by THOMAS,LARRY",,,"SUB IN by THOMAS,LARRY",1
15:43,,,,,"SUB IN by HOLLAND,JASON",,,"SUB IN by HOLLAND,JASON",1
15:43,,,,,"SUB OUT by JONUS,JASEN",,,"SUB OUT by JONUS,JASEN",1
15:43,,,,,"SUB OUT by WHITE,BLAISE",,,"SUB OUT by WHITE,BLAISE",1
15:43,,,,,"SUB OUT by RICHARDS,ZAC",,,"SUB OUT by RICHARDS,ZAC",1
15:43,,,,,"SUB OUT by HENRY,COLIN",,,"SUB OUT by HENRY,COLIN",1
15:36,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,1
15:26,"MISS 3PTR by WHALEN,MAC",,,,,,,"MISS 3PTR by WHALEN,MAC",1
--,,,,,"REBOUND DEF by LEE,CALEB",,,"REBOUND DEF by LEE,CALEB",1
15:12,,,,,"MISS 3PTR by THOMAS,LARRY",,,"MISS 3PTR by THOMAS,LARRY",1
--,,,,,"REBOUND OFF by HOLLAND,JASON",,,"REBOUND OFF by HOLLAND,JASON",1
14:44,,2,,16 (+14),"GOOD JUMPER by SCHAMP,GRIFFIN",BSC 2-16 (+14),,"GOOD JUMPER by SCHAMP,GRIFFIN",1
14:28,,,,,"FOUL  by HOLLAND,JASON",,,"FOUL  by HOLLAND,JASON",1
14:28,"GOOD FT by ALMULLA,NASSER",3,,16 (+13),,BCM 3-16 (+13),,"GOOD FT by ALMULLA,NASSER",1
14:28,"GOOD FT by ALMULLA,NASSER",4,,16 (+12),,BCM 4-16 (+12),,"GOOD FT by ALMULLA,NASSER",1
14:13,,4,,19 (+15),"GOOD 3PTR by THOMAS,LARRY",BSC 4-19 (+15),,"GOOD 3PTR by THOMAS,LARRY",1
--,,,,,"ASSIST  by HOLLAND,JASON",,,"ASSIST  by HOLLAND,JASON",1
13:24,,4,,22 (+18),"GOOD 3PTR by THOMAS,LARRY",BSC 4-22 (+18),,"GOOD 3PTR by THOMAS,LARRY",1
13:20,"MISS 3PTR by WHALEN,MAC",,,,,,,"MISS 3PTR by WHALEN,MAC",1
--,,,,,"REBOUND DEF by THOMAS,LARRY",,,"REBOUND DEF by THOMAS,LARRY",1
13:11,,,,,"MISS 3PTR by THOMAS,LARRY",,,"MISS 3PTR by THOMAS,LARRY",1
--,,,,,"REBOUND OFF by SCHAMP,GRIFFIN",,,"REBOUND OFF by SCHAMP,GRIFFIN",1
12:42,,,,,"MISS JUMPER by SCHAMP,GRIFFIN",,,"MISS JUMPER by SCHAMP,GRIFFIN",1
--,"REBOUND DEF by ALMULLA,NASSER",,,,,,,"REBOUND DEF by ALMULLA,NASSER",1
12:28,"GOOD JUMPER by GRAHAM,LAKE",6,,22 (+16),,BCM 6-22 (+16),,"GOOD JUMPER by GRAHAM,LAKE",1
--,"ASSIST  by WHALEN,MAC",,,,,,,"ASSIST  by WHALEN,MAC",1
12:13,,,,,"SUB IN by SCHAMP,GRIFFIN",,,"SUB IN by SCHAMP,GRIFFIN",1
12:13,,,,,"SUB IN by OLAFSSON,ODDUR",,,"SUB IN by OLAFSSON,ODDUR",1
12:13,,,,,"SUB IN by FREEMAN,SCHYLAR",,,"SUB IN by FREEMAN,SCHYLAR",1
12:13,,,,,"SUB OUT by KEGARISE,KEVIN",,,"SUB OUT by KEGARISE,KEVIN",1
12:13,,,,,"SUB OUT by HOLLAND,JASON",,,"SUB OUT by HOLLAND,JASON",1
12:10,,,,,TURNOVER  by TEAM,,,TURNOVER  by TEAM,1
11:57,"GOOD LAYUP by SCHULTE,MICHAEL(in the paint)",8,,22 (+14),,BCM 8-22 (+14),,"GOOD LAYUP by SCHULTE,MICHAEL(in the paint)",1
11:43,,8,,25 (+17),"GOOD 3PTR by OLAFSSON,ODDUR",BSC 8-25 (+17),,"GOOD 3PTR by OLAFSSON,ODDUR",1
--,,,,,"ASSIST  by THOMAS,LARRY",,,"ASSIST  by THOMAS,LARRY",1
11:28,"SUB IN by SMOAK,HUNTER",,,,,,,"SUB IN by SMOAK,HUNTER",1
11:28,"SUB OUT by MARSH,CODY",,,,,,,"SUB OUT by MARSH,CODY",1
11:18,"GOOD JUMPER by GRAHAM,LAKE",10,,25 (+15),,BCM 10-25 (+15),,"GOOD JUMPER by GRAHAM,LAKE",1
--,"ASSIST  by ALMULLA,NASSER",,,,,,,"ASSIST  by ALMULLA,NASSER",1
11:12,,,,,"TURNOVER  by OLAFSSON,ODDUR",,,"TURNOVER  by OLAFSSON,ODDUR",1
10:53,"MISS 3PTR by ALMULLA,NASSER",,,,,,,"MISS 3PTR by ALMULLA,NASSER",1
--,,,,,"REBOUND DEF by FREEMAN,SCHYLAR",,,"REBOUND DEF by FREEMAN,SCHYLAR",1
10:33,,,,,"TURNOVER  by LEE,CALEB",,,"TURNOVER  by LEE,CALEB",1
10:33,"SUB IN by MARSH,CODY",,,,,,,"SUB IN by MARSH,CODY",1
10:33,"SUB OUT by GRAHAM,LAKE",,,,,,,"SUB OUT by GRAHAM,LAKE",1
10:33,,,,,"SUB IN by RICHARDS,ZAC",,,"SUB IN by RICHARDS,ZAC",1
10:33,,,,,"SUB IN by JONUS,JASEN",,,"SUB IN by JONUS,JASEN",1
10:33,,,,,"SUB IN by HENRY,COLIN",,,"SUB IN by HENRY,COLIN",1
10:33,,,,,"SUB IN by KEGARISE,KEVIN",,,"SUB IN by KEGARISE,KEVIN",1
10:33,,,,,"SUB IN by WHITE,BLAISE",,,"SUB IN by WHITE,BLAISE",1
10:33,,,,,"SUB OUT by LEE,CALEB",,,"SUB OUT by LEE,CALEB",1
10:33,,,,,"SUB OUT by MURPHY,NICK",,,"SUB OUT by MURPHY,NICK",1
10:33,,,,,"SUB OUT by THOMAS,LARRY",,,"SUB OUT by THOMAS,LARRY",1
10:33,,,,,"SUB OUT by OLAFSSON,ODDUR",,,"SUB OUT by OLAFSSON,ODDUR",1
10:33,,,,,"SUB OUT by FREEMAN,SCHYLAR",,,"SUB OUT by FREEMAN,SCHYLAR",1
10:27,"GOOD LAYUP by SCHULTE,MICHAEL(in the paint)",12,,25 (+13),,BCM 12-25 (+13),,"GOOD LAYUP by SCHULTE,MICHAEL(in the paint)",1
10:13,,12,,28 (+16),"GOOD 3PTR by KEGARISE,KEVIN",BSC 12-28 (+16),,"GOOD 3PTR by KEGARISE,KEVIN",1
--,,,,,"ASSIST  by WHITE,BLAISE",,,"ASSIST  by WHITE,BLAISE",1
09:53,"MISS 3PTR by ALMULLA,NASSER",,,,,,,"MISS 3PTR by ALMULLA,NASSER",1
--,,,,,"REBOUND DEF by HENRY,COLIN",,,"REBOUND DEF by HENRY,COLIN",1
09:46,,,,,"MISS 3PTR by JONUS,JASEN",,,"MISS 3PTR by JONUS,JASEN",1
--,"REBOUND DEF by WHALEN,MAC",,,,,,,"REBOUND DEF by WHALEN,MAC",1
09:18,"MISS JUMPER by ALMULLA,NASSER",,,,,,,"MISS JUMPER by ALMULLA,NASSER",1
09:18,,,,,"BLOCK  by JONUS,JASEN",,,"BLOCK  by JONUS,JASEN",1
--,,,,,"REBOUND DEF by WHITE,BLAISE",,,"REBOUND DEF by WHITE,BLAISE",1
09:03,,12,,30 (+18),"GOOD LAYUP by HENRY,COLIN(in the paint)",BSC 12-30 (+18),,"GOOD LAYUP by HENRY,COLIN(in the paint)",1
08:34,"TURNOVER  by MARSH,CODY",,,,,,,"TURNOVER  by MARSH,CODY",1
08:33,,,,,"STEAL  by WHITE,BLAISE",,,"STEAL  by WHITE,BLAISE",1
08:28,,,,,"MISS 3PTR by JONUS,JASEN",,,"MISS 3PTR by JONUS,JASEN",1
--,,,,,"REBOUND OFF by RICHARDS,ZAC",,,"REBOUND OFF by RICHARDS,ZAC",1
08:23,,12,,33 (+21),"GOOD 3PTR by WHITE,BLAISE",BSC 12-33 (+21),,"GOOD 3PTR by WHITE,BLAISE",1
--,,,,,"ASSIST  by KEGARISE,KEVIN",,,"ASSIST  by KEGARISE,KEVIN",1
08:19,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,1
08:19,"SUB IN by SMITH,ALEX",,,,,,,"SUB IN by SMITH,ALEX",1
08:19,"SUB IN by GRAHAM,LAKE",,,,,,,"SUB IN by GRAHAM,LAKE",1
08:19,"SUB OUT by WHALEN,MAC",,,,,,,"SUB OUT by WHALEN,MAC",1
08:19,"SUB OUT by SMOAK,HUNTER",,,,,,,"SUB OUT by SMOAK,HUNTER",1
07:52,"MISS JUMPER by SCHULTE,MICHAEL",,,,,,,"MISS JUMPER by SCHULTE,MICHAEL",1
--,,,,,"REBOUND DEF by JONUS,JASEN",,,"REBOUND DEF by JONUS,JASEN",1
07:44,,,,,"TURNOVER  by JONUS,JASEN",,,"TURNOVER  by JONUS,JASEN",1
07:43,"STEAL  by ALMULLA,NASSER",,,,,,,"STEAL  by ALMULLA,NASSER",1
07:41,"SUB IN by SMOAK,HUNTER",,,,,,,"SUB IN by SMOAK,HUNTER",1
07:41,"SUB OUT by SCHULTE,MICHAEL",,,,,,,"SUB OUT by SCHULTE,MICHAEL",1
07:41,,,,,"SUB IN by THOMAS,LARRY",,,"SUB IN by THOMAS,LARRY",1
07:41,,,,,"SUB OUT by JONUS,JASEN",,,"SUB OUT by JONUS,JASEN",1
07:02,"MISS 3PTR by MARSH,CODY",,,,,,,"MISS 3PTR by MARSH,CODY",1
--,,,,,"REBOUND DEF by HENRY,COLIN",,,"REBOUND DEF by HENRY,COLIN",1
06:53,,,,,"MISS 3PTR by KEGARISE,KEVIN",,,"MISS 3PTR by KEGARISE,KEVIN",1
--,"REBOUND DEF by GRAHAM,LAKE",,,,,,,"REBOUND DEF by GRAHAM,LAKE",1
06:44,,,,,"FOUL  by RICHARDS,ZAC",,,"FOUL  by RICHARDS,ZAC",1
06:44,"GOOD FT by SMITH,ALEX",13,,33 (+20),,BCM 13-33 (+20),,"GOOD FT by SMITH,ALEX",1
06:44,"MISS FT by SMITH,ALEX",,,,,,,"MISS FT by SMITH,ALEX",1
--,,,,,"REBOUND DEF by RICHARDS,ZAC",,,"REBOUND DEF by RICHARDS,ZAC",1
06:44,,,,,"SUB IN by FREEMAN,SCHYLAR",,,"SUB IN by FREEMAN,SCHYLAR",1
06:44,,,,,"SUB IN by JONUS,JASEN",,,"SUB IN by JONUS,JASEN",1
06:44,,,,,"SUB OUT by HENRY,COLIN",,,"SUB OUT by HENRY,COLIN",1
06:44,,,,,"SUB OUT by KEGARISE,KEVIN",,,"SUB OUT by KEGARISE,KEVIN",1
06:32,"FOUL  by SMOAK,HUNTER",,,,,,,"FOUL  by SMOAK,HUNTER",1
06:32,,,,,"MISS FT by FREEMAN,SCHYLAR",,,"MISS FT by FREEMAN,SCHYLAR",1
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,1
06:32,,,,,"MISS FT by FREEMAN,SCHYLAR",,,"MISS FT by FREEMAN,SCHYLAR",1
--,"REBOUND DEF by MARSH,CODY",,,,,,,"REBOUND DEF by MARSH,CODY",1
06:14,"MISS JUMPER by GRAHAM,LAKE",,,,,,,"MISS JUMPER by GRAHAM,LAKE",1
--,,,,,"REBOUND DEF by RICHARDS,ZAC",,,"REBOUND DEF by RICHARDS,ZAC",1
06:03,,,,,"TURNOVER  by THOMAS,LARRY",,,"TURNOVER  by THOMAS,LARRY",1
06:00,"STEAL  by SMOAK,HUNTER",,,,,,,"STEAL  by SMOAK,HUNTER",1
05:54,"TURNOVER  by SMITH,ALEX",,,,,,,"TURNOVER  by SMITH,ALEX",1
05:54,"SUB IN by WHALEN,MAC",,,,,,,"SUB IN by WHALEN,MAC",1
05:54,"SUB IN by WILSON,KYLE",,,,,,,"SUB IN by WILSON,KYLE",1
05:54,"SUB OUT by MARSH,CODY",,,,,,,"SUB OUT by MARSH,CODY",1
05:54,"SUB OUT by SMITH,ALEX",,,,,,,"SUB OUT by SMITH,ALEX",1
05:54,,,,,"SUB IN by HOLLAND,JASON",,,"SUB IN by HOLLAND,JASON",1
05:54,,,,,"SUB IN by OLAFSSON,ODDUR",,,"SUB IN by OLAFSSON,ODDUR",1
05:54,,,,,"SUB IN by LEE,CALEB",,,"SUB IN by LEE,CALEB",1
05:54,,,,,"SUB IN by MURPHY,NICK",,,"SUB IN by MURPHY,NICK",1
05:54,,,,,"SUB OUT by RICHARDS,ZAC",,,"SUB OUT by RICHARDS,ZAC",1
05:54,,,,,"SUB OUT by THOMAS,LARRY",,,"SUB OUT by THOMAS,LARRY",1
05:54,,,,,"SUB OUT by FREEMAN,SCHYLAR",,,"SUB OUT by FREEMAN,SCHYLAR",1
05:54,,,,,"SUB OUT by JONUS,JASEN",,,"SUB OUT by JONUS,JASEN",1
05:54,,,,,"SUB OUT by WHITE,BLAISE",,,"SUB OUT by WHITE,BLAISE",1
05:53,"SUB IN by SCHULTE,MICHAEL",,,,,,,"SUB IN by SCHULTE,MICHAEL",1
05:53,"SUB OUT by SMOAK,HUNTER",,,,,,,"SUB OUT by SMOAK,HUNTER",1
05:41,,,,,"MISS JUMPER by LEE,CALEB",,,"MISS JUMPER by LEE,CALEB",1
--,,,,,"REBOUND OFF by SCHAMP,GRIFFIN",,,"REBOUND OFF by SCHAMP,GRIFFIN",1
05:36,,13,,35 (+22),"GOOD LAYUP by LEE,CALEB(in the paint)",BSC 13-35 (+22),,"GOOD LAYUP by LEE,CALEB(in the paint)",1
05:18,"MISS 3PTR by WHALEN,MAC",,,,,,,"MISS 3PTR by WHALEN,MAC",1
--,,,,,"REBOUND DEF by HOLLAND,JASON",,,"REBOUND DEF by HOLLAND,JASON",1
05:13,,13,,37 (+24),"GOOD LAYUP by LEE,CALEB(in the paint)",BSC 13-37 (+24),,"GOOD LAYUP by LEE,CALEB(in the paint)",1
--,,,,,"ASSIST  by HOLLAND,JASON",,,"ASSIST  by HOLLAND,JASON",1
05:08,"SUB IN by MARSH,CODY",,,,,,,"SUB IN by MARSH,CODY",1
05:08,"SUB OUT by GRAHAM,LAKE",,,,,,,"SUB OUT by GRAHAM,LAKE",1
05:01,"GOOD LAYUP by MARSH,CODY(in the paint)",15,,37 (+22),,BCM 15-37 (+22),,"GOOD LAYUP by MARSH,CODY(in the paint)",1
--,"ASSIST  by WHALEN,MAC",,,,,,,"ASSIST  by WHALEN,MAC",1
04:41,,,,,"MISS 3PTR by MURPHY,NICK",,,"MISS 3PTR by MURPHY,NICK",1
--,,,,,"REBOUND OFF by HOLLAND,JASON",,,"REBOUND OFF by HOLLAND,JASON",1
04:32,,15,,39 (+24),"GOOD LAYUP by HOLLAND,JASON(in the paint)",BSC 15-39 (+24),,"GOOD LAYUP by HOLLAND,JASON(in the paint)",1
04:10,"GOOD 3PTR by ALMULLA,NASSER",18,,39 (+21),,BCM 18-39 (+21),,"GOOD 3PTR by ALMULLA,NASSER",1
03:58,,18,,42 (+24),"GOOD 3PTR by HOLLAND,JASON",BSC 18-42 (+24),,"GOOD 3PTR by HOLLAND,JASON",1
03:45,"MISS 3PTR by SCHULTE,MICHAEL",,,,,,,"MISS 3PTR by SCHULTE,MICHAEL",1
--,,,,,"REBOUND DEF by LEE,CALEB",,,"REBOUND DEF by LEE,CALEB",1
03:34,,,,,"FOUL  by SCHAMP,GRIFFIN",,,"FOUL  by SCHAMP,GRIFFIN",1
03:34,,,,,"TURNOVER  by SCHAMP,GRIFFIN",,,"TURNOVER  by SCHAMP,GRIFFIN",1
03:34,"SUB IN by RANDOLPH,ZACH",,,,,,,"SUB IN by RANDOLPH,ZACH",1
03:34,"SUB OUT by WILSON,KYLE",,,,,,,"SUB OUT by WILSON,KYLE",1
03:23,"MISS JUMPER by ALMULLA,NASSER",,,,,,,"MISS JUMPER by ALMULLA,NASSER",1
--,,,,,"REBOUND DEF by LEE,CALEB",,,"REBOUND DEF by LEE,CALEB",1
03:13,,,,,"MISS LAYUP by SCHAMP,GRIFFIN",,,"MISS LAYUP by SCHAMP,GRIFFIN",1
--,"REBOUND DEF by WHALEN,MAC",,,,,,,"REBOUND DEF by WHALEN,MAC",1
03:06,"TURNOVER  by SCHULTE,MICHAEL",,,,,,,"TURNOVER  by SCHULTE,MICHAEL",1
03:03,,,,,"STEAL  by HOLLAND,JASON",,,"STEAL  by HOLLAND,JASON",1
02:52,,18,,45 (+27),"GOOD 3PTR by MURPHY,NICK",BSC 18-45 (+27),,"GOOD 3PTR by MURPHY,NICK",1
02:43,"GOOD LAYUP by SCHULTE,MICHAEL(in the paint)",20,,45 (+25),,BCM 20-45 (+25),,"GOOD LAYUP by SCHULTE,MICHAEL(in the paint)",1
--,"ASSIST  by ALMULLA,NASSER",,,,,,,"ASSIST  by ALMULLA,NASSER",1
02:38,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,1
02:38,,,,,"SUB IN by WHITE,BLAISE",,,"SUB IN by WHITE,BLAISE",1
02:38,,,,,"SUB IN by KEGARISE,KEVIN",,,"SUB IN by KEGARISE,KEVIN",1
02:38,,,,,"SUB IN by JONUS,JASEN",,,"SUB IN by JONUS,JASEN",1
02:38,,,,,"SUB IN by HENRY,COLIN",,,"SUB IN by HENRY,COLIN",1
02:38,,,,,"SUB IN by RICHARDS,ZAC",,,"SUB IN by RICHARDS,ZAC",1
02:38,,,,,"SUB OUT by HOLLAND,JASON",,,"SUB OUT by HOLLAND,JASON",1
02:38,,,,,"SUB OUT by SCHAMP,GRIFFIN",,,"SUB OUT by SCHAMP,GRIFFIN",1
02:38,,,,,"SUB OUT by OLAFSSON,ODDUR",,,"SUB OUT by OLAFSSON,ODDUR",1
02:38,,,,,"SUB OUT by LEE,CALEB",,,"SUB OUT by LEE,CALEB",1
02:38,,,,,"SUB OUT by MURPHY,NICK",,,"SUB OUT by MURPHY,NICK",1
02:23,,20,,48 (+28),"GOOD 3PTR by KEGARISE,KEVIN",BSC 20-48 (+28),,"GOOD 3PTR by KEGARISE,KEVIN",1
--,,,,,"ASSIST  by WHITE,BLAISE",,,"ASSIST  by WHITE,BLAISE",1
02:01,"MISS LAYUP by MARSH,CODY",,,,,,,"MISS LAYUP by MARSH,CODY",1
02:01,,,,,"BLOCK  by JONUS,JASEN",,,"BLOCK  by JONUS,JASEN",1
--,,,,,"REBOUND DEF by KEGARISE,KEVIN",,,"REBOUND DEF by KEGARISE,KEVIN",1
01:52,,,,,"MISS 3PTR by JONUS,JASEN",,,"MISS 3PTR by JONUS,JASEN",1
--,,,,,"REBOUND OFF by RICHARDS,ZAC",,,"REBOUND OFF by RICHARDS,ZAC",1
01:47,,,,,"TURNOVER  by RICHARDS,ZAC",,,"TURNOVER  by RICHARDS,ZAC",1
01:45,"STEAL  by WHALEN,MAC",,,,,,,"STEAL  by WHALEN,MAC",1
01:41,"MISS 3PTR by SCHULTE,MICHAEL",,,,,,,"MISS 3PTR by SCHULTE,MICHAEL",1
--,,,,,"REBOUND DEF by RICHARDS,ZAC",,,"REBOUND DEF by RICHARDS,ZAC",1
01:35,,20,,51 (+31),"GOOD 3PTR by KEGARISE,KEVIN",BSC 20-51 (+31),,"GOOD 3PTR by KEGARISE,KEVIN",1
--,,,,,"ASSIST  by WHITE,BLAISE",,,"ASSIST  by WHITE,BLAISE",1
01:09,"GOOD JUMPER by RANDOLPH,ZACH",22,,51 (+29),,BCM 22-51 (+29),,"GOOD JUMPER by RANDOLPH,ZACH",1
01:04,,22,,54 (+32),"GOOD 3PTR by KEGARISE,KEVIN",BSC 22-54 (+32),,"GOOD 3PTR by KEGARISE,KEVIN",1
00:41,"MISS 3PTR by ALMULLA,NASSER",,,,,,,"MISS 3PTR by ALMULLA,NASSER",1
--,,,,,"REBOUND DEF by JONUS,JASEN",,,"REBOUND DEF by JONUS,JASEN",1
00:31,,22,,56 (+34),"GOOD LAYUP by RICHARDS,ZAC(in the paint)",BSC 22-56 (+34),,"GOOD LAYUP by RICHARDS,ZAC(in the paint)",1
00:19,"MISS JUMPER by SCHULTE,MICHAEL",,,,,,,"MISS JUMPER by SCHULTE,MICHAEL",1
--,,,,,"REBOUND DEF by HENRY,COLIN",,,"REBOUND DEF by HENRY,COLIN",1
00:01,,22,,58 (+36),"GOOD LAYUP by RICHARDS,ZAC(in the paint)",BSC 22-58 (+36),,"GOOD LAYUP by RICHARDS,ZAC(in the paint)",1
--,,,,,"ASSIST  by HENRY,COLIN",,,"ASSIST  by HENRY,COLIN",1
19:41,"MISS 3PTR by SCHULTE,MICHAEL",,,,,,,"MISS 3PTR by SCHULTE,MICHAEL",2
--,,,,,"REBOUND DEF by WHITE,BLAISE",,,"REBOUND DEF by WHITE,BLAISE",2
19:30,,22,,61 (+39),"GOOD 3PTR by WHITE,BLAISE",BSC 22-61 (+39),,"GOOD 3PTR by WHITE,BLAISE",2
--,,,,,"ASSIST  by JONUS,JASEN",,,"ASSIST  by JONUS,JASEN",2
19:12,"GOOD 3PTR by ALMULLA,NASSER",25,,61 (+36),,BCM 25-61 (+36),,"GOOD 3PTR by ALMULLA,NASSER",2
--,"ASSIST  by SMOAK,HUNTER",,,,,,,"ASSIST  by SMOAK,HUNTER",2
18:57,,,,,"MISS LAYUP by RICHARDS,ZAC",,,"MISS LAYUP by RICHARDS,ZAC",2
--,"REBOUND DEF by GRAHAM,LAKE",,,,,,,"REBOUND DEF by GRAHAM,LAKE",2
18:35,"TURNOVER  by SMOAK,HUNTER",,,,,,,"TURNOVER  by SMOAK,HUNTER",2
18:34,,,,,"STEAL  by WHITE,BLAISE",,,"STEAL  by WHITE,BLAISE",2
18:31,,25,,63 (+38),"GOOD LAYUP by WHITE,BLAISE(fastbreak)(in the paint)",BSC 25-63 (+38),,"GOOD LAYUP by WHITE,BLAISE(fastbreak)(in the paint)",2
18:21,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
18:21,"SUB IN by MARSH,CODY",,,,,,,"SUB IN by MARSH,CODY",2
18:21,"SUB IN by RANDOLPH,ZACH",,,,,,,"SUB IN by RANDOLPH,ZACH",2
18:21,"SUB OUT by WHALEN,MAC",,,,,,,"SUB OUT by WHALEN,MAC",2
18:21,"SUB OUT by GRAHAM,LAKE",,,,,,,"SUB OUT by GRAHAM,LAKE",2
18:03,"MISS 3PTR by RANDOLPH,ZACH",,,,,,,"MISS 3PTR by RANDOLPH,ZACH",2
--,,,,,"REBOUND DEF by HENRY,COLIN",,,"REBOUND DEF by HENRY,COLIN",2
17:49,,25,,66 (+41),"GOOD 3PTR by KEGARISE,KEVIN",BSC 25-66 (+41),,"GOOD 3PTR by KEGARISE,KEVIN",2
--,,,,,"ASSIST  by WHITE,BLAISE",,,"ASSIST  by WHITE,BLAISE",2
17:18,"MISS 3PTR by MARSH,CODY",,,,,,,"MISS 3PTR by MARSH,CODY",2
--,,,,,"REBOUND DEF by WHITE,BLAISE",,,"REBOUND DEF by WHITE,BLAISE",2
17:11,"FOUL  by MARSH,CODY",,,,,,,"FOUL  by MARSH,CODY",2
