,Unnamed: 0,gameID,homeTeam,awayTeam,saaGame,finalScore,homeScoreByPeriod,awayScoreByPeriod,homeRecord,awayRecord,homeConfRecord,awayConfRecord,gameDate,startTime,gameLength,gameLocation,homeWin,numPeriods,isOvertime,attendance,isNeutral,Time Remaining,away_play,Away Team Score,Play Team Indicator,Home Team Score,home_play,Game Score,Team Indicator,Play,Period,Play Type,Shot Outcome,Team,Player,Points Earned,Away Lineup,Home Lineup,Time(seconds),Poss,Poss_num,PPP_Home,PPP_Away
0,0,808,Millsaps,Pensacola Christian,0,53-65,"32,33","26,27",2-0,2-5,,,11/19/10,7:00 p.m.,,"Hangar Dome (Jackson, Miss.)",Win,2,False,375,False,19:45,"MISS 3PTR by MEYERS,NATHAN",,,,,,,"MISS 3PTR by MEYERS,NATHAN",1,three pointer,missed,pensacola christian,"meyers,nathan",,"['lindblad,brooks', 'scott,ryan', 'goetsch,matt', 'meyers,nathan', 'parks,james']","['sumler,lv', 'cortese,nick', 'white,tim', 'merkel,brian', 'kinnear,kyle']",1185.0,millsaps,1,0,0.0
1,1,808,Millsaps,Pensacola Christian,0,53-65,"32,33","26,27",2-0,2-5,,,11/19/10,7:00 p.m.,,"Hangar Dome (Jackson, Miss.)",Win,2,False,375,False,--,,,,,"REBOUND DEF by WHITE,TIM",,,"REBOUND DEF by WHITE,TIM",1,defensive rebound,,millsaps,"white,tim",,"['lindblad,brooks', 'scott,ryan', 'goetsch,matt', 'meyers,nathan', 'parks,james']","['sumler,lv', 'cortese,nick', 'white,tim', 'merkel,brian', 'kinnear,kyle']",,millsaps,1,0,0.0
2,2,808,Millsaps,Pensacola Christian,0,53-65,"32,33","26,27",2-0,2-5,,,11/19/10,7:00 p.m.,,"Hangar Dome (Jackson, Miss.)",Win,2,False,375,False,19:23,,0.0,,3.0,"GOOD 3PTR by SUMLER,LV",MC-M 0-3 (+3),,"GOOD 3PTR by SUMLER,LV",1,three pointer,good,millsaps,"sumler,lv",3.0,"['lindblad,brooks', 'scott,ryan', 'goetsch,matt', 'meyers,nathan', 'parks,james']","['sumler,lv', 'cortese,nick', 'white,tim', 'merkel,brian', 'kinnear,kyle']",1163.0,millsaps,1,0,0.0
3,3,808,Millsaps,Pensacola Christian,0,53-65,"32,33","26,27",2-0,2-5,,,11/19/10,7:00 p.m.,,"Hangar Dome (Jackson, Miss.)",Win,2,False,375,False,--,,0.0,,3.0,"ASSIST  by MERKEL,BRIAN",,,"ASSIST  by MERKEL,BRIAN",1,assist,,millsaps,"merkel,brian",,"['lindblad,brooks', 'scott,ryan', 'goetsch,matt', 'meyers,nathan', 'parks,james']","['sumler,lv', 'cortese,nick', 'white,tim', 'merkel,brian', 'kinnear,kyle']",,millsaps,1,0,0.0
4,4,808,Millsaps,Pensacola Christian,0,53-65,"32,33","26,27",2-0,2-5,,,11/19/10,7:00 p.m.,,"Hangar Dome (Jackson, Miss.)",Win,2,False,375,False,18:53,"GOOD 3PTR by LINDBLAD,BROOKS",3.0,,3.0,,PCC 3-3 (0),,"GOOD 3PTR by LINDBLAD,BROOKS",1,three pointer,good,pensacola christian,"lindblad,brooks",3.0,"['lindblad,brooks', 'scott,ryan', 'goetsch,matt', 'meyers,nathan', 'parks,james']","['sumler,lv', 'cortese,nick', 'white,tim', 'merkel,brian', 'kinnear,kyle']",1133.0,millsaps,1,0,0.0
5,5,808,Millsaps,Pensacola Christian,0,53-65,"32,33","26,27",2-0,2-5,,,11/19/10,7:00 p.m.,,"Hangar Dome (Jackson, Miss.)",Win,2,False,375,False,--,"ASSIST  by GOETSCH,MATT",3.0,,3.0,,,,"ASSIST  by GOETSCH,MATT",1,assist,,pensacola christian,"goetsch,matt",,"['lindblad,brooks', 'scott,ryan', 'goetsch,matt', 'meyers,nathan', 'parks,james']","['sumler,lv', 'cortese,nick', 'white,tim', 'merkel,brian', 'kinnear,kyle']",,millsaps,1,0,0.0
6,6,808,Millsaps,Pensacola Christian,0,53-65,"32,33","26,27",2-0,2-5,,,11/19/10,7:00 p.m.,,"Hangar Dome (Jackson, Miss.)",Win,2,False,375,False,18:36,,3.0,,3.0,"MISS 3PTR by WHITE,TIM",,,"MISS 3PTR by WHITE,TIM",1,three pointer,missed,millsaps,"white,tim",,"['lindblad,brooks', 'scott,ryan', 'goetsch,matt', 'meyers,nathan', 'parks,james']","['sumler,lv', 'cortese,nick', 'white,tim', 'merkel,brian', 'kinnear,kyle']",1116.0,millsaps,1,0,0.0
7,7,808,Millsaps,Pensacola Christian,0,53-65,"32,33","26,27",2-0,2-5,,,11/19/10,7:00 p.m.,,"Hangar Dome (Jackson, Miss.)",Win,2,False,375,False,--,"REBOUND DEF by GOETSCH,MATT",3.0,,3.0,,,,"REBOUND DEF by GOETSCH,MATT",1,defensive rebound,,pensacola christian,"goetsch,matt",,"['lindblad,brooks', 'scott,ryan', 'goetsch,matt', 'meyers,nathan', 'parks,james']","['sumler,lv', 'cortese,nick', 'white,tim', 'merkel,brian', 'kinnear,kyle']",,millsaps,1,0,0.0
8,8,808,Millsaps,Pensacola Christian,0,53-65,"32,33","26,27",2-0,2-5,,,11/19/10,7:00 p.m.,,"Hangar Dome (Jackson, Miss.)",Win,2,False,375,False,18:19,"TURNOVER  by GOETSCH,MATT",3.0,,3.0,,,,"TURNOVER  by GOETSCH,MATT",1,turnover,,pensacola christian,"goetsch,matt",,"['lindblad,brooks', 'scott,ryan', 'goetsch,matt', 'meyers,nathan', 'parks,james']","['sumler,lv', 'cortese,nick', 'white,tim', 'merkel,brian', 'kinnear,kyle']",1099.0,pensacola christian,2,0,0.0
9,9,808,Millsaps,Pensacola Christian,0,53-65,"32,33","26,27",2-0,2-5,,,11/19/10,7:00 p.m.,,"Hangar Dome (Jackson, Miss.)",Win,2,False,375,False,18:18,,3.0,,3.0,"STEAL  by WHITE,TIM",,,"STEAL  by WHITE,TIM",1,steal,,millsaps,,,"['lindblad,brooks', 'scott,ryan', 'goetsch,matt', 'meyers,nathan', 'parks,james']","['sumler,lv', 'cortese,nick', 'white,tim', 'merkel,brian', 'kinnear,kyle']",1098.0,pensacola christian,2,0,0.0
